Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A05_547376
Composite Element REF	Signal
FARSA	5.86903594315962
ARMCX1	6.28119144803342
EIF4ENIF1	5.70679498452975
CMAS	5.39480754683728
OR7E24	3.78704566015529
TNFRSF21	9.25793347979143
PLAC1	3.86779651269503
KLHL18	5.03362144799044
LBA1	5.25891691781435
MKL2	7.13575922227554
TBX3	4.27118700997761
TAZ	4.72304489573306
CRIP2	7.88861273936694
DAXX	5.9759663609926
ELMO1	4.54117698556684
RGS13	2.64578715643151
DIO2	3.71968001061279
UNC13A	3.94827926291015
TAF11	7.31690199695795
ORC3L	7.11987311057625
PRX	3.12442615862738
TARBP2	6.53838989927023
CABIN1	5.40294920001864
TRIOBP	6.45563914253163
HIST1H2AC	9.16444770905782
RBM5	6.22172192631856
TUBGCP4	5.26319984365796
NCOA1	6.9868733067658
CDK7	7.26660727449765
SSR2	9.28511234164778
IL25	3.27924074466463
CRELD1	4.7424911893134
GPR6	3.24212944029185
SNCG	6.61006228835492
CHEK2	5.45100567719722
GAL3ST4	5.29704975329244
KBTBD10	2.7851786481334
DRD4	2.77544229818387
GDF11	4.31131511024428
SEMG2	2.80794848404827
MCM2	7.54956883158945
CD247	4.02033450902309
SOX14	2.92630269166040
RBMX2	6.02641942735657
KIAA0922	4.41664421208681
TGS1	5.34715472938739
C16orf57	5.11191824087173
SYF2	8.0694142007531
MCM4	5.98257969108541
PDZD2	8.20328182942325
CEP192	5.93332479267452
IFT88	5.80240661251943
MCC	3.84137517278209
RPL9	12.0576822576108
RAB32	7.65247575057831
P2RX2	3.66993520547607
DDX43	3.10439015742604
HHLA3	4.76553721481774
ID2	7.37523369650009
UBE1	9.88418729141422
SLC24A1	4.11489992815893
ARHGAP5	6.84536313113838
C20orf23	4.9706641380712
CETP	3.24993096873059
ZNF688	3.83898978675534
APOC2	5.40826429729015
PWP1	7.97590209421842
FAM50B	5.27494554746726
PTPN6	6.42284767945943
BAHD1	4.97254259845828
GPR56	7.81934960332494
GRIK3	3.00432129319198
DGCR14	4.39353539739695
CACNB2	3.26727876487138
PDE10A	3.03489079216016
METAP2	6.90379820014157
RHOQ	7.49305320409946
MAP3K4	6.27210619981423
PDHX	7.72104065799291
RPL23AP13	4.46074834214521
MTA1	5.25616462429621
GNG11	7.48990956096557
ZBED4	4.08905262241818
CLCN3	6.72181409421778
CDK2	6.65107469046652
HCG9	3.36710449191073
SLAMF7	4.29223933332755
CDC37	6.51548281180875
ZER1	4.58190864257705
GRK4	3.12491390573493
PRPH	3.54314725518743
PPP2CA	8.92070712244327
LRP12	5.58385817886487
POLR2A	4.26368197580442
SEC14L2	3.49945140947567
OGFOD1	6.41119842960705
DKFZP586H2123	4.53245723565448
MC3R	3.33572617908625
NOL5A	7.12868521900143
PHEX	3.82681030143671
HIST1H2AB	3.63592963635107
C20orf117	4.48244966144034
POLH	4.2137614788743
DDX17	6.9839142051594
CAMTA2	5.32345586746898
PLEKHA2	5.55467093263676
SNAPC2	4.10740307305097
FILIP1L	8.13694982099032
PDE4DIP	4.09381115938182
LRRC1	7.15566952068552
SCN7A	2.94702385491764
GAS1	6.67829903331906
DGKA	4.54469965374976
PEG3	5.71713303531398
NADK	4.79295755954524
SGSH	5.32389299946183
CXCL10	8.8732037714948
GALT	6.48166518754914
MCF2	3.04804761248231
ZMYM4	7.08724009640639
ZNF263	6.22625709572319
STK32B	3.51094388814152
KIAA0888	4.02042573780702
TACSTD1	10.5705658992131
ATP6AP2	7.59715394458006
TYR	3.39182346957192
GDPD2	4.263137075823
ABHD10	7.21397086080632
TACR3	2.83379441971416
SLC35C1	4.49792917236025
KIF1A	4.72326805365794
VCAN	8.01036077865568
HERC5	7.4573406712681
UBE2A	8.57798021968925
SYDE1	4.16616231628284
ELA3A	3.21091906577464
TM9SF3	9.27296431292356
HAO2	3.65690172239998
RNH1	8.2435383635823
MAFG	5.70435148695413
BICD2	6.63445501989631
C14orf43	4.45240678209555
CDH7	2.91902023609986
JUP	9.19901897170118
SHANK2	3.66186680242228
OSBP2	3.41411357066504
ACOXL	2.77059967728078
DAK	4.39177326533715
CBX3	9.05895851817703
C3orf58	4.2602019966968
RBMXL2	2.90695214115372
TCL1B	3.43462950010896
FGF13	5.97716076463078
KBTBD2	7.32609478399147
KIF3A	4.62579410910762
DCXR	7.81081283460892
MYL9	9.5273084028745
PDIA6	7.87372542963437
CDC23	7.33218259359972
CASKIN2	4.69458956464196
PBXIP1	5.58148449150672
EHD1	5.49513113468875
NBL1	8.39126837315672
MARCKSL1	9.32362435968013
RAB11FIP5	5.52608057332204
CDKN1A	6.87586172393081
NCK1	7.38285644697823
SAPS3	6.16849048823869
ZNF550	3.39069535364284
TRAF3IP3	3.24827867737851
LSR	7.31441825681953
MIS12	7.60894894221184
KIAA0774	2.82640078375713
CXorf1	3.49206942664075
CUL7	6.16231956128296
DIO1	3.76859687267706
LIPC	3.93345104950722
EIF2B1	8.43854974413234
OMP	3.22182309557924
HS3ST2	3.52639106160809
C20orf11	7.80051169442048
CTRL	2.86738687186652
GSTZ1	5.492972673975
PAK4	8.7722062253064
CCRL1	3.56271651613342
RNF10	6.63479742648548
MAGOH	6.88696805091396
CENPB	5.24929490575092
C19orf7	8.05761103653347
JMJD1A	8.26697335982938
GATA2	3.60122025390064
HIST1H4H	4.60502504138678
CELSR2	6.71273615553856
GABRA5	2.95713685569059
STAM2	5.0076400140591
GPC3	5.56785699550456
GRP	3.61633480348976
SV2A	3.95147966827604
EBNA1BP2	8.29134061531179
TAF1C	4.51567565901235
MAGEA12	2.99256567403928
GSG1	2.69656782794757
PDGFRA	6.60806504818084
CACNG1	4.5461216516903
CIAPIN1	7.1535936234291
CSTB	10.3155284121581
FRMPD1	3.62190978447752
PTPRJ	3.02926009394013
ZNF668	4.22280639788365
PLEKHJ1	5.75747088961615
ADAT1	5.23800362458299
TMEM50A	8.19399841939745
CENPI	4.51352786203891
HOOK1	5.71995213835576
RPP21	7.66998655068532
GTF2E2	6.63366244293908
IL17B	2.92716017832907
CCNF	4.12201307717049
CRYL1	4.58612853037726
FOXH1	3.04727671044491
NFYB	6.31098076351501
KCNQ3	3.77663744238571
PPM1G	6.32292318721144
NOVA1	3.19676464603014
FZD3	5.5068528204389
NMT1	6.63629304829048
AKAP8	5.60024459935224
SOCS5	6.41439904441908
HADHA	7.56566191889726
PLEKHF1	6.51804102175467
DLG5	8.19184720181743
CFDP1	5.5231494976611
SAGE1	2.91920495617687
PGM5	3.20910586304786
C1orf144	5.81544369195494
SUHW4	4.71310055658143
TFEB	5.29165804740013
RND2	3.21760602600694
ATG12	6.34884807707509
BMI1	7.60720499910195
RNMT	4.58856184614564
MASP1	3.19731764544487
MYH4	2.80317845076435
SLURP1	3.15827098678337
KIAA0984	3.24305177639354
ASTN1	3.36109160892233
MYCL1	5.29479502580239
SH3BGR	4.84252596335567
RPAP2	4.21950858588286
FOSB	7.14895611193323
KRT35	2.84630882686199
MIA3	6.05039405574863
KIR3DL3	3.13048902507607
SEMA3F	6.06589778930737
TMEM135	6.61662938111592
SLC27A2	3.24279134342138
NDUFB2	9.26233518426939
FAM46C	3.40750701052005
G6PC	2.85706599454332
KRT33A	3.63717574472154
OVOL1	3.19844669014298
PAMCI	4.94805107194391
S100A7	7.9059815988384
MAPKBP1	5.28833919579621
CPE	7.99817342032578
HARS2	6.4984030808855
GNB1	8.96819339731028
TRIM46	3.09076323443905
UPF3B	7.20782327665307
CXCR6	3.64401390988193
C16orf3	3.08557473402627
HLA-DOB	4.48642297523035
HPSE	5.64037723352161
GSCL	2.55088766669197
POLD1	5.60770585381037
DMWD	4.60937986410797
CALD1	7.45511358929652
LCAT	3.45199220082559
SCRT1	2.9167589326043
ST6GAL1	4.70085284068963
POMC	2.96418801928211
UNC84B	6.28052116466198
NSMAF	7.18126829382635
ADSS	7.70991898974106
SKIL	3.97382346658123
HMGCS1	5.39180839537687
PYGO1	2.79672348343211
POLR3F	6.15629899196077
ZNF277P	6.95072772555265
CNNM3	6.19870581091178
WRNIP1	3.08950996457643
ALAS2	3.5392528991934
MRPL23	7.5738654598475
ST3GAL5	4.58335884611426
ZBTB7B	3.57192851159872
DHRS1	7.04699556898505
NFKBIA	8.47679934499641
CNOT3	4.06456302574261
GAK	6.08779543758933
SFT2D2	5.62226657750087
HOXA6	3.18859790018971
PSMA6	10.4013238117132
CRTC1	4.0471522093222
LY6D	3.30742388339041
CPT1A	3.29786126485311
ALMS1	5.68614462947753
LMO1	3.52263672178182
EIF3I	9.09152933024605
DCN	9.68955645563355
PRB4	4.30746404698973
MCM3APAS	4.4975102936922
SUCLG2	6.77342155926971
FOXF2	3.12126932780029
MLH1	7.80977156261062
S100A12	4.6401244347138
ABHD14A	5.62074134871258
DEXI	6.2148023053364
ACTN1	8.4853422829357
AMPD2	5.82461511961007
IFNAR2	6.36695807219702
CYB5A	7.37572209480597
TLOC1	9.35572450934073
NRBF2	6.92900036148884
MKS1	4.52890820576774
P2RY11	3.31229829484287
CX3CR1	6.01902547005329
PDE1B	3.36288865162428
KCTD3	7.04511105672854
ITGAE	7.68297937213355
SLC30A3	4.02732525572787
KISS1	3.05510366591697
PLP1	3.38925635886712
C14orf2	8.6526345004505
IFRD2	6.72933072370003
ANKRD7	3.11777387038892
XAB1	8.08899603059436
NARS2	7.54567636013259
TMLHE	4.30602788588305
SERPINB3	2.66954805781672
FAM127B	6.56180208144047
ZNF391	2.88926210488929
ABCA5	4.70190532398882
DNAJB14	6.45112884084848
TSFM	7.6318414800803
WRB	7.47737672615484
ABCC8	3.18784935541298
MAP1S	4.77838157956865
BPI	3.12278834971689
TTC4	6.36391376539958
BNC2	5.43742190721472
HIST1H4A	3.21292809865763
NDUFS3	8.85278341344484
WDR3	6.31176480359516
MAGED1	9.76958969446757
TTC33	4.64638709409221
CPN2	3.80136142444059
STMN2	2.71440903933065
PCOLCE2	3.56305856676365
ROR1	4.18097977684280
HSD17B14	5.25205570237638
SAMD4B	5.25272028541491
HEXA	7.7676574125733
USP39	7.35712965408458
HNRNPU	5.58644835334185
NRD1	8.18011600470165
ATXN2L	3.93979332838454
MAP2K3	5.9268317373807
FLT4	3.80266604119541
OMG	3.18125464290360
SCAP	7.02428106527594
ELA2	2.86402816588056
NARS	11.0306679780738
PRCC	6.92492202479501
ZNF675	3.01048388557648
VENTXP1	2.86093947715359
CALCOCO1	7.0733381241849
ZBTB32	3.47230262568229
RFC5	6.07639564347748
BRAF	4.53241752093642
PAX5	3.33614053642977
MGC14376	7.5644582896118
TNFSF5IP1	9.32864904464296
PEBP1	9.22615756019708
AAK1	3.94013765543062
FBXO2	5.11919127959612
RMND1	5.12864715033849
IGKV1-5	4.54547298816615
COL1A2	12.0706236311311
SERPINA5	5.56183167482402
GMEB1	4.94367942290069
AKT3	3.20971527607902
AANAT	2.73439943030088
CRB1	3.04472162053596
C19orf21	7.17094583495486
UBR4	8.09905351415338
LTBP3	7.30824263851025
AMHR2	3.79304441070228
CTTN	6.77176972755901
UTP15	3.24040907865335
C20orf39	7.71702862285087
MYBBP1A	5.31446251347892
HSBP1	8.4830528411598
PROCR	4.80813806586635
PHF11	8.149926474149
PASK	4.13025318385354
RFXDC2	5.46449776479404
KIAA0467	4.05674668437292
NDEL1	6.70050734542612
USP8	7.25844972456517
BAIAP2	5.56966326459567
SI	2.75123961368615
ARSJ	3.79274452873972
GULP1	5.54425757902839
KCNE4	3.96874140084143
KCNS3	6.43960302574989
BAAT	3.30314959490711
DKFZp434K191	3.22911408517084
MBD1	6.8038278196928
ITGAL	3.57558033094383
WDR73	6.85120011728172
ARFGAP1	5.48014699041042
ZBTB40	4.95752763757165
CH25H	4.32190099016697
LOC81691	4.2616991167227
CYP4B1	9.5356498589441
ALPL	3.60799035033935
FOLR3	6.38622273667078
CHST3	4.30325162381582
TRIM62	4.98440202986539
MAP3K9	3.39030765930725
ABLIM1	7.43045165835247
BTAF1	7.45988870737556
MAST3	4.69887345569494
RBM35B	6.39857957395555
ANKRD25	6.64738178792082
RYBP	7.9689628283794
UQCRC2	8.9579493896176
TTC26	4.4093888642511
ZNF22	7.64498571478346
MAEA	8.23630519712376
RNPEPL1	4.41075204036145
HYAL1	4.3103473438654
PSD3	5.00181911701782
AGR2	3.39112989353029
HDLBP	6.77010228733853
GNB3	3.91403560681449
HECW1	3.51217344760555
ACTR2	8.75817989827975
HMGB1	10.3952131267557
EDG1	4.09947607459861
HOPX	8.51424318637819
ZNF304	5.63143664503934
OR12D3	3.42658263960709
METTL1	5.9952673666215
PSPH	5.8181850459302
SOAT2	3.52166333486505
RAP1GDS1	5.69260454131811
CLCA3	2.99306872789038
DARS2	5.4986342557067
CDC25A	4.25094531168705
RCN3	5.74058987190595
CREBL1	4.82898259198499
PTGER3	3.60847852442529
USP29	3.76090152751337
ARHGEF10L	5.14768037528272
ADAM30	2.93731418754938
ATOX1	8.34658893649769
KIF26B	3.70554875894005
C17orf70	4.97801981603381
STT3A	7.64734566318855
ZNF225	3.00558703105881
DNASE1	3.15691044905685
C1orf106	7.89555679299874
PTN	6.56626568019743
RAB6IP1	6.63087965859186
HECA	7.99118446384234
RAE1	8.12908535111439
TNIK	4.90516662084377
RNF122	4.22057819084767
ACTN3	3.23028684932051
SLC22A18AS	4.46246432914204
CCNA1	7.73598802322097
ELP4	6.56016382846614
FAM65A	6.44890637898297
IL26	3.26609336898904
RYK	6.75453901048662
QARS	9.34061552596014
RPL10A	11.8614477921521
LRP3	4.7287813310212
OR2S2	3.22350904098962
BID	7.09934026509538
IRS4	3.47819440061836
MACF1	7.85227098804044
CXCL14	6.16279743158584
SEC24D	4.77079050124466
LOC374395	3.93359836519551
TGFB2	2.96944554560995
CHRNE	5.63934126072183
MDFIC	4.97773305664437
HSPB8	8.06689952990564
PRDM14	3.48863598945092
MNAT1	5.36453104900311
ADD3	9.54343745416067
MBNL2	5.70314772743016
KLK6	10.7321760189061
ATP6V0D1	8.73023782711262
MTA2	3.48380028144812
TMEM111	8.92933381797166
KIAA1279	8.23038199559003
LZTR1	4.98499430951399
RAP1A	7.83329431587591
AXIN1	5.11981676527366
POLR1C	6.64207527695935
TRIO	5.0076210246871
NUBP2	5.72898004959683
ID3	6.96051461172679
TM9SF1	7.24697017579071
POU4F2	2.88932125023861
ZNF473	4.47510416962247
IQCK	6.36462869457163
MTM1	6.03652729918085
GPR107	6.65249927423246
CAPN3	3.24358354146517
FLJ14154	6.67478880713409
RECQL	5.9803360753799
AP1G1	6.66777424017647
CTNNBL1	6.22192234074454
ENPP4	6.12784810587486
PADI3	3.28758613821023
ECHDC1	6.79039274737443
RNF170	5.94988324655675
SMARCC1	7.27399545199423
C16orf7	4.12245945879244
CG018	3.85940966496702
GNAI3	7.51052684015919
KCNE1	3.44518172403561
POLG2	5.73339398142369
CD4	5.41073302274208
EBI2	5.51413047316565
IRF1	7.09613443676377
TPD52L2	7.99061099256934
PTPRE	5.29123408636968
PTK2B	3.61876948797528
SDHB	8.1070701765301
SOX4	7.31766847538125
TSPAN3	9.1990456396705
RHOF	8.5002431750112
SH2D1A	3.35076076788078
PTPLAD1	7.34250443235045
DUSP22	7.51441512931557
USP20	4.81285181260432
CALB1	3.02767791241384
DERA	8.08996732338597
TMEM118	5.59956875074991
MCRS1	6.15799555989739
C18orf8	6.46839981740458
FLJ10241	7.32700186898208
GINS3	4.5149581562175
C19orf53	8.95444110414722
TPP2	6.50437737181523
GJA12	3.83614563255843
PKD1	3.64512659581296
ST6GALNAC5	8.60589644796163
JAM3	6.18342639632574
CHSY1	7.65073031992249
LAPTM4A	10.7046215613098
TRPM8	3.51674926116998
MYOM1	4.26014670943468
PHKG2	5.45796771031729
EXT2	7.4928181999719
MOBKL1B	8.68487668518136
DIAPH2	4.58320215933174
DOLK	6.83597568932305
TUBAL3	3.74840488301646
CRYZL1	6.57859980846153
CLN8	3.54443694869378
PTPN12	5.3331124825314
ABL2	3.55290557236901
ACVRL1	3.44944225852622
C14orf156	8.0785202498003
CRY2	4.62293243704589
PTPRZ1	2.92696417203065
LAMP1	7.50605801452209
PNPLA4	6.64013469759701
FCGR2B	7.04780355748017
DIP2C	5.52468589584376
RXRA	5.26340962318032
MAP3K5	5.27262836128743
PDLIM7	4.35450067703139
ALKBH1	6.63806674236091
ARL14	2.80237761987203
SNIP1	5.03379869926009
CLDN11	3.65942641500823
TIMP3	7.71814872694055
CIB2	3.91463139171852
HRK	3.85272046540870
MXRA8	6.79698344106011
RGS3	5.38069145648095
SPAG16	6.70623093252408
C4orf31	4.85614661296667
FAM5B	3.30510820907417
ABHD4	6.7763768045923
ARHGEF12	5.82153470518629
CCR9	3.39213881183478
NFATC1	3.70207638177705
RAC2	5.50082486397499
GLUD2	3.63398542185285
SEPT10	6.76758124334747
UAP1L1	3.73022725253785
RPP40	6.39313550062217
SLC18A3	3.11362947017093
YOD1	3.06236751545610
RALY	7.57261072317161
TBX5	3.39536272177730
NAPG	4.89753529143627
C14orf45	5.37418077108981
RHD	3.11517910099863
HMOX2	5.23534902530985
DBNDD2	7.28403516480638
YIPF4	4.99114224225461
ZBTB22	5.67714001718362
THAP10	5.99852802374263
ANKRD10	6.16862851068185
PLCG1	5.23125004374708
TAGLN2	8.70146500534382
SLC16A7	3.76101986196276
HTR2C	2.85439113307977
TSGA14	3.61808041391536
MDH1	10.0080154732815
ITGB4	5.34373888564775
DCBLD2	4.55755894055179
C5orf28	6.17584098249482
YTHDF3	7.25214350321733
FMO4	4.46919290227852
THYN1	6.92998569602495
OTOR	3.13595597588288
PGRMC2	7.37396592661544
DRD5	3.11651641203371
TMEM30B	7.39042916119468
PAQR6	3.67162863327578
UBE2I	5.82062676617247
TBC1D5	5.21163450123702
C8orf70	6.47763216798135
HRH4	3.10613510085967
ANGPTL3	2.91906989729293
MYO6	7.53591416880568
GLRX2	7.17109202397282
ATP11A	4.30549819357478
MUC16	10.2438682312648
SLC25A5	11.0555176161838
MYO1C	7.63133849955887
RBM23	7.98427971968499
FAM89B	6.92215554095148
FAS	5.86856957425908
KIFAP3	6.77486958378341
NGFB	3.62425486681669
C1orf63	6.60775336784308
PERLD1	5.59844920493006
GLRA2	3.67271386628467
BTN3A2	5.55235506652969
C17orf59	3.55770359824808
HSPBAP1	6.08211362391626
CSTF3	7.19949038273681
PRKCI	9.52006027068899
OSMR	5.94681732444798
SOD3	4.1130183112941
ZNF574	5.47589889584091
CYSLTR2	3.30944429559354
RPL12	12.4529922474673
WIZ	4.53065041785746
ALDH4A1	4.14040058448219
CRYAB	7.24172485095241
RNF17	3.47774813945236
NEIL3	4.48461198899184
COPA	7.4525550872727
KIF11	7.68631927613929
SLC26A3	3.11907995873205
SKP2	4.61310542819482
ZNF175	4.75093694353696
PARVA	7.60439339764303
JAKMIP2	2.94485528311013
C8orf4	5.45524806887553
PTHLH	3.28144249409183
RNF34	7.50811392562011
PKLR	3.02202113902383
PCDHB17	3.1331503670812
CD36	3.57998810768806
CCT2	9.77417044150624
PRKG2	3.95150154551611
ARF4	10.0482359075532
SIKE	4.12458218623144
ANAPC13	8.89537484484173
MBTPS1	6.14941346364974
SLCO3A1	6.64993808710613
ZNF692	5.0186499794788
GPSN2	7.89647709163189
NCF2	4.62595437333876
SH3GLB1	7.9055635635471
SLC12A6	3.52229848201213
MRPL48	8.38174320657021
HMGN3	10.6903672013171
SUPT5H	8.29195082676486
XRCC6	9.33151591137822
SOS2	4.56209973526208
PAX9	3.02974723107885
CCDC99	6.82153772193606
NNAT	3.87537758814977
USP16	7.41001379161998
C20orf42	5.53142084679463
LARS	7.72451291636308
SCML2	4.78914734470836
BCL9	6.12447270047751
ABO	3.15363954300714
TRAF3	3.63415497346377
LETM1	4.16197727198747
PLXNB1	5.40809101972891
NIPSNAP1	7.42071956581957
USP10	6.96711594381229
F9	2.88971728518234
CNGB3	3.80995894305824
LIPE	3.32124908520375
C12orf52	6.51323809028893
PI4K2A	5.2714564736251
KIAA0515	7.26617059519323
MED8	6.42454742612298
TEX261	6.10299095207756
STAT4	3.27682569322596
LY86	5.75332398265388
WDR32	7.00463658890909
FLJ13611	5.38586411172643
SNRPA	7.73900809266036
ZMYND8	8.15930009697922
GATAD2A	7.20791053522094
PDXK	6.7125297292013
PTGES3	10.8782207433674
C7orf42	8.341322950937
TAP1	8.0738586457794
CYP11B2	3.47068704645865
ETS2	5.50227569346452
C6orf166	4.29866015563788
PRMT2	5.54355439056023
PRDX1	10.7211802513896
FGB	3.27868396921411
INTS8	9.12719932388377
COX17	8.56576835351072
C16orf33	7.69568963078835
EPHA5	2.93328102346154
PIWIL1	2.98517146816573
FOLR1	9.48282887812624
FREQ	5.23078948488947
KIAA0082	6.67999319777091
TSGA10	3.69414636938307
TMCC2	3.83221467033705
TCF12	7.88310461193436
FAM130A2	3.50430462497734
MYOT	3.12744227739734
HAL	3.08926684278697
POU4F1	3.2185793468981
SNRPF	7.80620945608985
BCL2L2	5.52712295241245
CUGBP2	5.46279892106708
EMG1	7.2604910356011
PRRG4	5.39896713895313
HIRA	5.99318597532899
MERTK	4.10038290937014
BAG1	8.31321907622804
MYNN	6.49952233338447
CORO2B	3.66199028412897
ALOX15	2.89019644793379
TBXA2R	3.79746917691050
RNF144A	6.17817427249319
MARCH5	8.23311056400297
CST1	3.3102767463873
NUPR1	6.6729197040104
DULLARD	6.65034357180469
DCLRE1B	4.37364207337448
ITGA8	4.29735039745618
CCL7	3.66220787317526
TP73	3.30058828577652
PRKCD	6.58627333007289
NDUFB4	11.2683125461833
DSC2	7.57282776490006
RBMS2	5.35072287067847
GRIK4	2.94140838117875
TMPRSS6	4.0751583940833
GLB1L	4.85922869366209
COL4A3	3.01058973888373
PUS1	5.7692272796615
MYO10	6.17866652245725
PEX1	4.71358631646527
OLFM1	3.67420304596555
RBM19	4.01791908832833
RET	3.49730038230968
TAPBP	6.91805905540917
RUNX1	3.8237836437193
IL1RL1	3.4211761113909
ALX3	3.48472211586984
MID1	6.55509671852399
C14orf138	5.78917710206337
GPR64	10.1105838269458
SNX10	6.52436798551918
MYO16	3.63804629759154
DBF4	5.55104226809529
POGK	7.90568896849351
MAPK9	6.81541466694042
RIPK2	6.57818493572842
LRRC31	3.39849359372861
C8orf79	3.81813783540135
CLDN7	9.4161011637362
EFNB3	5.2713282317353
GLP1R	3.38572208476736
CSTF2T	6.59761113449292
TRIM37	7.94428132636357
GRHL2	7.20072413014421
IREB2	4.86793174591985
GRSF1	6.73168664019939
CNR1	3.06633312850718
ABCC4	7.72727536893248
DLG3	5.35355634484202
ZFP36L2	4.97328816505855
VGLL1	6.75968809024518
IL1F7	2.98209656067144
NR2E1	2.92557110007718
MS4A6A	6.95681375184313
FTL	9.44590548149662
DYRK2	7.03482464858872
PCLO	3.19694365140794
ARIH2	5.36180673312332
PCNX	3.47986585007775
ANXA9	5.38341887602634
SRR	6.37790685843275
SCNN1D	3.07795154992622
NOL3	4.3742102284309
IFITM2	10.4974966497713
ARNTL2	4.68792206635803
MRPS18A	7.49970954115652
ASPH	4.74288258005431
PVRIG	3.93162275953889
CPA2	3.31285844917095
LEPR	4.23298106270269
SH3BGRL	8.69628329244112
C16orf42	4.41170363612506
C9orf6	7.34495752425825
ERN2	5.32629026553896
SYNGR2	8.9099785734195
CDKN2D	3.44508180157744
PITPNA	7.64103655298644
PRPF4B	6.63331111850615
NRBP1	6.16206996094169
SLC43A3	5.96712254183796
SLC25A22	4.90811083520708
ILK	7.577574273005
SLC22A8	3.49680661076184
SEC14L3	2.90108527129083
MRPS7	7.57530622240479
SLC22A1	3.21606878487671
BTN2A3	3.70901753298264
RASA4	4.75312063019441
PITX2	3.02788052446245
CCNL2	5.35926591326127
GJA4	5.22341962733173
FABP3	4.0471994810672
MYBPC3	4.02054425878198
LOC728215	3.90960921081394
TRPV2	3.95380267161926
NIBP	5.4195319221813
CDADC1	3.4174115282309
ZFHX4	4.34868993348219
TFPT	6.14922008778736
TSPYL2	5.21938672108823
EIF2S3	7.43371443008212
ABTB2	4.20786229052174
SOX30	2.98418565462477
VBP1	8.8092396030956
DKFZP564O0523	4.12379177762892
MORC3	6.22566654520632
BHMT2	3.26867520116243
FZD7	6.86204553606519
CDH18	3.37273224085071
CHL1	5.6453183742598
PMS2CL	5.28768222916226
TBC1D2B	5.48381036604579
FA2H	3.85376717903698
TTLL7	3.43432687460804
SPOCK3	4.11887154551497
SLC13A2	3.44210267875308
AIM1	8.10872830911419
GSN	8.16047958934816
EGR2	6.92094440271743
SMARCA5	6.19839018394489
GARNL4	4.75204982766422
WWC1	7.86896870944849
PLEKHG3	4.50091407200826
PLS1	7.9458087813558
DGKZ	5.18473235973067
EFNA1	7.47466412976456
ANK2	3.70467706857142
PAGE4	2.89728489567849
SH3GL3	3.47697210169762
SENP6	6.54487342784336
AKR7A2	7.50790833326022
FKBP10	5.50693257952075
RIF1	5.28736180714794
PRLH	3.1863591102442
VLDLR	6.62266863212699
VEGFC	5.71612353774503
LARP1	8.14904095550378
SRBD1	4.65872174165686
DBT	5.09482575878077
ITGB6	3.61798471739012
CGGBP1	5.38572721851547
SLC1A2	3.24488002305666
INVS	3.75983953372666
MPO	3.26352281120887
ZBTB16	3.08041240093071
TADA3L	5.05508793975462
MOBKL3	8.01516166961607
PDGFB	3.70127219145190
CUTL2	3.00931915718390
RFX1	2.88504093057637
KLK2	3.31072787273376
VIM	11.2214815102570
REG1B	3.14461468133885
SUMO3	8.41609897257183
UQCRB	8.87618192352029
MLL4	3.77746251833691
LGALS3BP	9.93411853216257
DKFZP564O0823	4.41995413609727
MRFAP1L1	7.76796447317505
SPR	6.8104731822308
HOXA10	3.68063294603461
