Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D01_458642
Composite Element REF	Signal
LRIG2	4.22497392853831
SLC27A5	4.35100080532767
CDKL1	3.65272179996515
PRODH2	3.8842296872067
SFRS11	8.60600097234971
IL7	3.00383389801016
SCN9A	3.07299972528536
BTG3	9.74594795099637
PAK2	5.76063945218492
ATP2B1	6.35670583678078
GATA4	3.3040921120231
PRKAG1	7.51041963150398
FAM64A	6.32328982979317
ATF7IP2	4.66915756158043
EEF1G	11.8246925118516
INCENP	3.72687005653118
SMAD5	4.70084067304316
GARS	8.44823038805852
CDK10	4.52601739271598
HLX	4.52284190188465
ELAVL3	3.74702134340167
MDM4	3.06015744176956
GNL2	8.11446502234265
CDX1	4.42106333726082
PFDN2	8.31844171861062
ZNF200	5.52922618983997
NDN	7.50153229980019
PRR3	5.30954379873736
HBA2	8.66450425068951
FBLN5	5.897204283372
PUM1	8.15917719696852
CCDC88A	3.54954627088999
TNNT1	5.69714214063421
KLHL24	6.46819022701733
HNRPH2	7.87257390686938
RAB7A	7.57320950335325
SGPP1	3.33073870590526
PMS2	6.36389091282002
ARNT2	5.41733181436068
CBR1	6.25569740306407
ITPR3	5.46982586429174
BIRC3	3.73718440829651
NRSN2	4.14346605037799
SPOCK1	4.1890635257898
H2AFY	7.50527537183439
RXRB	5.0121926376065
ZNF638	8.1077146648404
APBA1	3.51651508008668
RAB2A	7.2721910799361
ACTN4	7.29159032317423
FXC1	5.19507327718873
C6orf162	3.91931854136892
HPSE2	4.52738023763884
PLCE1	4.59090771306877
INSL3	3.12232753382358
PTPLA	3.6239822644036
EIF2B5	5.82998677950952
DLG1	5.64242535530062
PINK1	6.16427874524708
TFIP11	5.01100146853093
VPS33A	4.78729670463039
SKIP	5.0780494715524
GRAP2	3.06101859946753
GAPDHS	3.15051972026892
POLR2G	9.25761717063631
CNTNAP1	4.39326959755163
PSTPIP1	3.50576189337016
CYP26A1	3.72689551528850
APOL2	4.14537852809819
TACC2	6.3387167995269
CNBP	10.8072510407966
WASF1	7.16543393386223
HSPB1	11.0086389131401
INPP5E	4.86797867406926
COX7A2L	10.3160527774952
HSD17B1	4.09410701022536
ARRB2	4.8201130169762
CUBN	3.70942852240397
SLC7A6	4.09173640495182
IGF1	6.45908048114475
ITPK1	5.16567651332455
NAALAD2	3.56140973697625
G3BP1	5.86976589578634
HSD17B10	9.44838693762867
NUP155	6.87900357719933
CYP39A1	5.22421075313836
GLULD1	4.71425767760726
RBM15	6.41521914451814
AMZ2	8.09636707364487
GDF15	4.51783371629225
CYCS	11.3024257072816
TECTA	3.20146378273564
CCDC46	3.9082206235755
GNAL	3.27056067951398
LPO	3.66480163167851
GZMM	3.65359636327280
PAIP1	8.90783110287214
DDX11	4.86479739354186
TAF9B	3.62393349628095
CACNA2D1	4.18168109738375
IMP4	7.5314423838516
SH3BP4	8.10743548045564
PADI1	4.31682274473495
DEC1	3.42443440262985
PON3	7.0766675264035
PROP1	3.49841635100586
UBB	12.0508052085660
RPA4	3.04256615164289
TCF25	7.21014603839913
NDUFS1	7.33873951039708
UPK1A	3.59110261129116
AES	5.27565223896927
PPP1R13B	4.86658657737921
TCL6	3.39512707643796
ARL2	7.82799330276222
CD2BP2	6.89704757050104
TOP3A	3.85319922050263
CHRM5	3.22297439150622
FGFR1	4.77796941344601
UGT2B17	2.78857755709904
CEACAM6	3.73463603238259
CERK	5.92787017291323
FXYD6	7.08735535820645
AP3S2	5.26059225014117
ZNF208	4.43093664596658
CARKL	4.94038672809208
HIST1H4E	3.96232009110829
GOT1	6.98776943797952
BBC3	4.29627630046092
CASP6	7.11286245933334
HOXA1	5.92757733796382
RCL1	6.24639137964221
RAB40B	7.30316311554609
PI4KB	5.46091353534217
LRRN2	5.18786686966929
B3GAT1	3.49824334288673
OAZ2	6.71903331858754
BET1L	4.45577382392451
NOC4L	4.45050435932804
FRY	3.71157875822757
C10orf12	3.22836733742355
AK3L1	6.90967118977926
FADS1	5.27396501357153
CSF3R	3.38092933925733
DKK2	3.92840515063860
POLR3K	7.19083954962987
LBX1	3.34086961427398
ATG2B	3.89647829268252
RHOT1	7.30574643714232
DARS	8.6891448851828
EPS8	7.92315780384031
OXT	3.53619242479698
C10orf56	5.02648815250138
ARL4A	6.20118870139676
CCDC64	4.29596660706773
DAD1	9.43347758074217
HERC2	5.78359468150747
HSD11B2	3.90873462992234
USE1	7.47431928033349
FAM96B	8.61685481688457
HNMT	4.53380581684092
PCGF3	4.97850719367962
BSN	3.78011910404839
CAND1	7.42017342258289
ACTR10	9.0969994761455
NASP	6.75460934755571
C20orf4	6.23106029899787
ACSBG2	3.29685992890225
COL9A2	4.97883586020075
RWDD2A	5.76459707556533
PALLD	8.06272191982624
GPC5	2.93302927967565
CENTD2	4.51793749285446
TBL3	5.01679638829731
TLR1	4.55258045342134
LMO6	3.65974901221499
CCDC106	4.31220022815616
KPNA2	9.66358709371184
PARP16	4.80222692761324
PDIA3	10.2009099765976
MACROD1	4.30009458674708
SFRS1	7.29208623819811
DCP1A	6.7887040964622
TMCO3	3.86765240703679
NTN2L	3.24191465267568
CLN5	5.31052971625216
BIRC5	8.25324979797003
PRR16	2.91488226134803
FAM63B	3.80505353198646
GLE1L	4.22030156343846
CES2	5.16518609881524
GNAS	10.1720190704298
KATNB1	4.77104590174622
CPLX3	3.40462654753361
WNT8B	3.87192863738852
TSPAN13	9.86418208201976
MRPL52	4.30602162588033
GHR	3.15725347979471
DUX4	3.73161983738156
BCLAF1	6.66773158544581
GOLGA3	5.48282961652303
CLEC4E	3.59627974248232
SCUBE3	3.92668065295564
UCRC	8.89357863249726
CDKL3	5.24697234964355
MGAT4B	6.28902880154374
BBS7	3.66136613668926
ZNF345	3.90128712703405
RTF1	5.60807046418815
SERPINB9	4.06199852621666
DHRS7	5.46228483308775
RIPK4	7.2209691281411
PLEC1	4.01864539558138
PIP3-E	4.02562522026984
KNTC1	5.98170253728077
EXOSC2	5.05399877574143
MS4A2	2.98568292536129
FGF17	3.43251781564719
WDR59	4.39211666410928
LAIR1	4.28181869835927
EVI2A	5.88572485600313
IL17RC	4.23303169397354
GTF3C3	6.9873179719333
HS3ST1	3.86173779891345
ITGB1BP2	3.11515655320701
RBPJ	8.89587403794272
LRRC8D	7.70557280392595
ALDH18A1	6.97107031164251
INE1	3.30984476438073
TPI1	9.46337868832798
FLJ20035	7.93393688214523
GATA6	6.18273774264768
CABP1	3.45410635026208
RASGRF1	3.53297556704358
C4orf15	6.0246476542591
ALDH2	7.62829923773607
DAPK3	4.04053605362737
C3	8.92308270588907
EMP2	8.2572832374785
GJB1	4.45001583467575
PIN1	5.35438916014972
SLC6A15	3.16321002437541
POLE3	7.49500654565725
RIN2	8.6958528271589
CTSL2	7.50848319267031
APOC4	4.18483676154207
CYorf15B	2.85496432781637
TRIM2	5.19396293784294
CP110	5.82963225803516
KIAA1622	3.27142583909885
DNM1	4.23536334262034
HYOU1	7.57487296700589
OTUD4	5.59398840608623
USP7	6.37935443597756
ZSCAN16	6.26723289393033
ASCC1	7.04555637886288
OTUD3	3.69448616459203
YME1L1	9.39702552921795
HNRNPR	8.78086501912393
SERPING1	8.46199007658911
TPCN1	5.63914095600653
STARD13	3.76888072112091
PCBP4	5.66764583912587
ADI1	9.36014139928622
ASIP	2.94951398771572
CDH10	3.32307881891625
WBSCR22	8.75143465003275
SCP2	8.57846471725326
KL	3.05603335681115
SLC35D2	5.84251176876402
MAFK	3.80793315924828
SON	7.87227827247503
SBNO2	3.73871377011001
RACGAP1	8.6133610944984
SC4MOL	8.11312103715582
SLC6A6	3.29230267344169
OBP2A	3.43019002143812
PSMD3	6.62568733070455
ERLIN2	5.41278315311701
PPP1R9A	6.00174748884613
RAB35	4.62008734514437
PDZRN3	4.49628840761402
AVEN	5.32396320857106
FLJ21075	3.88195691447721
BCAM	6.71701271968835
C14orf132	5.6096364168513
PCK2	6.88980073015566
FKRP	3.16513809118913
HLA-DRA	8.96657726718542
GUCY2C	3.27126667157887
RP11-125A7.3	4.5946069677989
BARX2	3.25875233929986
DAO	3.26725890193264
EDNRA	4.41288960067863
NIPBL	5.99290662214891
ZNF331	5.61973348237337
PPP2R5A	6.33288310461913
HMGN4	9.40642107143475
DDX39	8.06530009284178
EFHC1	8.26661613826212
EIF3M	9.35023645734942
SLC17A3	2.99574334733926
ZNF24	5.21535480487908
ASCIZ	7.11349896084087
FNDC8	3.61113807092681
ESRRA	4.68103300671823
PTMS	4.19684027213485
PHF7	3.72355325382516
PIP4K2B	4.58382341134791
IRF3	5.75982409554813
GPR19	6.08782747931855
HHLA2	3.43392667008351
GMFG	5.46516642718866
BDH2	7.94950463703661
APOBEC2	3.62063173485869
PRSS21	3.58324199267643
PENK	3.59766227800843
PHF16	6.05936756788664
ZMAT5	3.81651554707367
SMAD9	3.04504571347429
SLAMF1	3.20014339275608
RGL1	7.50374617084724
DLGAP4	4.63145562942383
MBD5	4.7413250214004
PHLDA1	4.53932307662529
BACE2	6.8953269502008
APPBP2	7.87361824085787
LIF	4.43480241864568
OXTR	4.69707934129095
ACTC1	4.14015309298383
USP19	3.5847303054581
SUV39H2	3.08679256022626
ERO1L	4.80759941153159
ZNF395	6.14109991636126
CNTFR	3.52436798551918
HIST1H2BL	2.97454920456908
WNT3	3.38848153710174
ZNF549	3.70684387551275
ZNF467	3.93338666170425
SLC25A21	3.15684118520284
IL5	2.91834973362434
CLSTN2	3.83144748723246
LSM12	5.23723885013141
KRT37	3.03239302765957
NACAD	4.14429384154173
NAG18	2.91702127332188
PTGES	5.1676871865546
GDAP1L1	3.08447072259373
MFAP5	6.01751561503156
OPRK1	3.37545882570668
C12orf4	4.95920780294943
NTAN1	6.55967816209505
CST3	9.5684645939975
WDR6	5.61191543293555
NUP88	7.36256698369367
CD300A	4.06139921179798
FCGBP	4.65406399387191
CNIH	8.84062072176251
VASH1	3.84148526391008
DHX16	6.96421869606057
SLC35A5	7.28264292042396
CLEC3B	3.61768470013774
ARL2BP	5.7734148180673
C10orf79	3.07885719359514
ZNF79	3.71573047362485
CRP	3.3578518440856
OCRL	5.46727132478949
GLA	6.68111678119038
NEBL	4.13367107344255
HSPA8	11.0906388770414
DIDO1	5.83554235909123
PLA2R1	2.83402761998900
NGDN	7.40369081174093
CBFA2T2	4.51849864578307
SAC3D1	6.29034838299952
PNOC	7.39861910487446
PIGP	8.99028430539681
AGGF1	5.01437877778316
PRRG1	4.36197856713101
DPF2	7.0647861750233
MYH13	2.86226692994371
TMED9	7.40292656725971
TRPV5	3.49246543861891
UGT2B4	2.98488725656711
PJA2	5.76702561165642
COLEC11	8.31209079559394
SCYE1	7.90883750082
MED12	5.3592482157818
CARS	7.58436743269737
MYH1	3.40491650243724
CYP7A1	2.91538833786548
PHF1	6.01622646263647
LOC644096	5.79966946650576
FRYL	5.34155886316682
RHOBTB2	3.59509263194094
MMP27	3.02418365327708
ZNF432	6.26836880651237
SRD5A2	3.64547296607740
UTP14C	7.09547493417458
RABEP2	4.5825434295632
VWA1	5.53812971421487
FUBP1	5.03521089090865
IGLL1	3.83807189360958
KIAA0586	4.24349914047879
IL27RA	3.42630161451286
STON1	6.76889444779495
IL5RA	3.30474847252047
PERP	8.0100072787641
SMPD2	3.95987859658689
TNFSF12	3.84044563810618
FN1	8.76609524021367
MTR	6.56239709475999
CSRP3	3.2664823182163
MMP20	2.92321339920143
PHLPPL	5.06187660724445
CBX6	5.73446889548623
DHFR	5.59507065817356
PRG3	3.27493616616499
ALPP	3.50029290430145
ASH1L	4.09420335813306
CHRNA2	4.14286023842759
PPP1R12A	6.68431202352914
RBM38	6.02135041777269
ZNF7	5.7007473490731
RDH8	2.97282110289467
GPR132	3.33366106664019
DGKD	4.97788107142464
TPMT	6.19694950284339
ATP1A1	8.4741876810939
SERTAD2	8.0099886621178
C5orf4	4.88563223874709
ZNF672	5.25328183092521
PLXNB3	3.43941698458196
FAIM3	3.83210657438857
UBQLN2	7.45524894696592
NR1I3	3.02923869050823
ACVR2A	5.55162683327163
YWHAZ	9.33390833219697
LILRP2	3.48515492154668
GNAO1	3.40389581578678
OPA1	5.28887578764725
RPS6KA6	3.57599976044834
RPL10	12.0325443674388
MMP23B	5.84935727835164
PFKL	6.11018474380035
TMEM140	5.03454929758323
AURKB	5.84130087811908
IFI16	8.80187824349284
CSTA	6.6496953993181
PRPF39	4.52757543830094
DISC1	3.80644007745799
USP4	8.14759498588355
OSBPL10	8.18062762299257
CAPN6	3.25981077582254
CLTCL1	3.6252824372415
NUAK1	6.94950873353206
ALG6	6.62944256020374
NPPA	4.03444451608003
LAMB3	5.53163501317313
PPL	8.30361814356803
LRTM1	3.12461562979066
RRAD	3.67016219153068
TIPIN	5.33902968849093
CARD14	3.4666042597802
RBM9	5.83081091807282
LCN1	3.37771030556883
RALGPS1	3.61026802298372
NCOA3	5.66030856849713
CCDC6	7.54855677823787
RASSF4	4.02189681061132
MTHFD1	7.70369598493675
FCMD	5.04734461561995
IGHD	4.08405493875572
PLA2G6	4.1390051199265
TPT1	11.6149356923048
S100A3	3.68697641651617
SEC63	6.49886782760428
C10orf59	3.01651349391518
TOR1AIP1	5.17728889417138
PAFAH1B3	7.843762179229
CEBPD	6.90458914647775
ZNF107	5.66406691008816
ALDH6A1	6.8166234504425
G6PC2	3.36050942192938
SNTG2	2.79005819889978
GRWD1	4.451315390481
FLJ22222	6.37192789184108
BCKDK	6.17895307166624
CTSB	9.04463408294946
PFKFB1	3.28209297276525
ZFP36	8.38871419809885
SVEP1	3.65853696662123
PXN	4.6365691978538
TNF	3.48137017608702
SIRT2	6.01627084739009
C5orf21	5.95376573473022
VIL2	7.38263603104283
DIXDC1	4.29005879470749
GANAB	7.25746898924404
PDSS1	5.44571924115247
GRM6	3.1361135785492
NGFR	3.01683786574319
ATP8B4	2.85903177033493
MEIS1	9.66230394101188
BMP8A	3.45041965665295
NGFRAP1	10.4254338792819
EDAR	4.03264642874849
NEDD4L	4.85318132241524
CRYBB3	3.50204910889435
C6orf60	3.46600374950602
IL1A	3.12470507172698
GNRH1	2.90292082417436
PDGFD	6.59573564337338
CACNA1H	3.64565007759187
TXNDC3	3.29785203138638
ERCC1	5.0935023527278
CAV3	3.58557142009380
HARS	6.25666178082794
AQP8	3.65155802876021
CREBBP	5.09368045649118
ITGB1	5.35360103222597
SPACA1	3.18294834256592
ZNF254	5.22377710144639
PARK7	10.6668566687745
PAX1	3.09113188305334
PSMC4	7.34963759033517
KCNH4	3.84291654755607
TUBA1A	10.4514046943091
PRMT8	3.36688445667268
SELP	3.68300379623145
PSMD8	9.61274546228977
SOX10	4.10107400610549
HTR1E	3.69405580050524
RABGEF1	6.97841065657268
EPS8L3	3.72198239074096
MAP1LC3B	7.80220887899012
AGXT2L1	3.08119035179284
CYB5R4	5.13823929676369
MEMO1	7.70812772432217
LRBA	6.56588105409425
TRAPPC2	5.41519335013779
FLJ14107	3.01934893826690
FNTB	4.34848854878606
MYST3	4.60632489335058
KRT8	8.94699959023542
AURKAIP1	10.0311460563804
LMAN2L	7.16775838131005
C1GALT1C1	6.43730963386309
DSE	6.95453774985485
FHIT	4.69533301911258
OSBPL3	5.50841947848262
PPOX	5.98070554767506
SLC39A9	3.83477164057378
EPB49	4.59210443152975
LOC137886	6.13620622272693
C7orf49	7.7555686474288
RHCE	3.70636437729615
CST8	3.44694117041663
ATG7	5.0462510868451
SPP1	10.2867411922323
GLI1	3.50212403388273
HYPK	7.708828146009
SFTPD	3.98833658439471
MCFD2	8.43124176902642
ZNF157	3.17641895187340
EPS15	6.25811123839894
SFRS2B	7.09128251260376
BTNL3	3.81308666054721
GPR23	3.50787724998333
TRPA1	3.08022354147244
ASPSCR1	5.34938774153939
GNS	8.23226691399579
FDFT1	8.46823547923935
ENO2	5.14679192305176
CBX1	8.4702579472803
PTGS2	4.05448260053447
BMP7	5.22691162434297
CCDC90B	8.36246518526369
LRP5	4.60756465679719
UBE2D3	9.2255509360621
ARFGEF2	4.7093526869916
ARR3	3.52824149892574
MAP1A	3.54739845207486
NEFL	3.23362113946855
CD2	4.44922800617383
FLJ23861	4.27096410513016
NAV2	5.89339708277613
ENTPD2	3.51005822652469
COX7B	9.67842186885507
ATP6V1A	6.91785134023258
TRGV3	3.32666949278873
ANKRD17	6.5882515285733
ADH1C	3.14954200471284
ATXN7	3.44863004736721
IL21R	3.54796802670305
CHN2	3.67941051280778
HAS2	3.28211828995011
C6orf48	9.91113484032782
TGIF2	6.86790677349116
KIAA0241	4.27017411190686
IGF2AS	3.52292999827167
CYP2C9	3.38614128070088
DNMT3A	5.88993512303611
CNOT7	8.4150383161962
FCAR	3.18622050643883
SFRS10	8.29926252766818
MARCH3	3.5682818077701
RUNX1T1	3.3736692851533
CTSK	7.4969312881841
LRRC61	4.9352101108139
HNF4G	3.23118704246649
LRCH4	4.60978563832187
PSIP1	8.0881842595845
AP2B1	5.95538137206977
C7orf28A	4.62242410600013
SMCHD1	4.93626590309293
EIF2C3	6.02970797637915
S100B	3.13780089800753
BMP2	3.57139563476599
POP7	8.71026938667787
UGT2A3	2.75348731728304
ESR1	4.41093845150755
ZFPL1	4.4965307709054
ARHGAP12	6.43330208341088
PGGT1B	3.41680976637805
LRRC19	2.92063089741196
ZNF767	5.30051539375031
DEPDC6	7.60900532340462
SLCO1B1	3.23202444168117
SST	6.64847959216537
NACA	12.1196334695444
KCNN3	3.45839947868914
GLOD4	7.19185442906656
SCCPDH	6.29329679094941
PRF1	3.6443878346442
LST1	4.0412983645965
CDK4	9.89935627749279
TCF15	3.80485497957756
PARC	4.41365969049103
PRMT1	8.76933484322179
ITIH3	3.69379596808793
PPM2C	5.32860193422562
TEX10	7.58678780129927
EDA2R	3.58662724916309
LOC283345	4.73703118685812
NARFL	4.83090857258319
DENND2A	4.27592683583055
C1orf103	5.18326327601258
DMXL1	4.56893479097095
KCNAB1	3.58621880277954
FLJ20254	5.94796263824079
RBM3	5.67335717345225
GPR1	4.54666465069108
DMTF1	7.66623711618258
HTR5A	3.19724144433614
MXRA5	10.0867460823402
GRM1	3.41228762936343
SCFD1	6.6447210720054
RAPSN	3.48259294099851
ACOT9	7.1272393203409
PDE4D	3.2129071763706
TRPC4	3.04750571119040
EPHB3	4.59922389606166
GEMIN4	5.3398236404636
RAMP3	4.51624731211684
CNTN5	3.24397453978337
DLEU2	3.64688957927639
TSPYL5	7.74256776964902
GRTP1	3.86222435683633
ITGB8	6.05914555973582
GAP43	3.08732880995640
FRS3	3.82122637955479
PDE3A	3.52285411121591
TNFRSF10C	3.08167538304186
JMJD5	3.86397458900706
OTOF	2.97233872507010
TEX14	3.23177592384164
XYLT2	4.66804865099051
HIPK3	3.27316926193911
XPOT	9.14863592598694
RRH	3.31392179769976
CDR2L	5.09778476828665
GAL3ST1	3.31107184325065
DHCR7	5.24350219120286
PDZD7	3.79977359871443
FGFR4	3.53791603604875
CRAT	4.34225958546175
C1orf217	3.90342706773342
SLC19A1	3.81168513157276
PPP1R14D	3.36416097776958
LIMS1	7.20301934594097
TMPRSS11D	3.45426025511387
TRIM14	5.1004663268682
PIK3CD	4.22375486316029
MFAP3L	3.50272657102606
DERL2	7.57574142475832
SLC7A11	4.75068899690718
FHL5	3.3124079886615
OR10H2	2.97007841153523
ACAN	3.44388269768564
BRWD2	7.11958043923451
PPM1E	3.03114050215479
DCUN1D2	4.70922561955694
TINAGL1	4.01687135281103
C3orf36	2.92046580508095
DOCK4	5.93671961230455
ENOPH1	8.60630749588452
FAM127A	9.07095865828592
SLC5A3	6.5645293448791
ARPC1A	9.35146027123874
CHST2	4.53891841481289
SPATA2	5.17076556059764
PGLYRP4	3.62529224877893
RUFY1	6.75547421313
NTS	5.99713295400019
FRMD4A	4.87288347363314
RPS4Y1	4.97446203025171
BCL11B	3.00825096207033
TNFRSF8	4.24023116377039
FOXE3	3.26979542904677
PTGIR	3.91638847728649
ART4	3.17853918275173
EVX1	3.74235467092835
PRM1	3.35793330268337
GLCE	4.85417499656805
GPR18	3.56670477901555
ACAA2	7.87194461288933
PIGK	6.85977599363777
HIST1H2AG	3.83567833684816
C16orf67	4.16540801746263
UQCC	6.94921357797971
PLS3	9.16579518146524
DAG1	6.24325665991864
WWOX	4.92397573737578
GTSE1	4.32695004308027
GP2	3.51473259193881
CHIT1	3.20325314829338
PLOD2	7.50729440525614
RPS24	12.2757531057623
KLF9	4.1127702124863
TTC27	7.1494322260869
PYROXD1	6.90665411154812
MIA	4.02030381551446
TSPAN2	3.20158732041814
MRPL9	7.22914034933017
PCSK2	3.23220278578939
PI3	4.9889197123892
RPL24	11.8233647130760
HIST1H2BE	4.66129719320495
CD86	3.98073726959472
CALM2	11.8743524464222
LFNG	3.17309105049251
GYG2	4.22438358848261
INTS12	7.50116331480902
RAB4B	5.10858587072486
CTSF	6.73641400916775
HUNK	3.33661619890685
GNA13	3.56817091854433
B4GALT4	6.12125446471315
TSPAN31	7.13607617490653
CHD1L	5.92653299109202
CNKSR2	3.47166913733594
C1orf156	6.29963788694282
IBSP	3.19748518372951
FUT8	7.18497474191017
TRMT11	6.09684815581332
AGA	6.12455300135998
GFRA2	3.65886913071643
WWP1	5.53618637632433
B9D2	4.04333189710022
CPZ	5.47495989687645
STAT1	7.77168551482764
PTTG1	9.3865125983994
TMEM62	4.37978143396257
COL8A1	3.14536049036141
RBPJL	3.36212883819803
CASP8AP2	5.77574398974986
SSBP2	5.90308490148939
MMP12	3.69965589937952
NME4	6.46788399130128
LOC55565	4.17568522451494
GABRA1	3.49053166457525
PEX11B	7.64449114755877
HABP2	3.36483237985425
REEP1	3.96168663770761
C9orf156	4.38849664609785
SMARCA1	5.66639869357902
WEE1	6.56348619060193
APOF	2.93745060257034
GCDH	4.89871937366876
SSR4	9.6319603448027
SPAST	5.60369029105131
RGS1	6.41123308981422
ACCN4	3.7434166653038
PLXND1	4.98251258480658
FLJ20489	5.30052754267710
MLCK	3.36043721811819
INTS5	5.08383945621439
BSG	7.09471608498859
PARP8	6.96176310830736
ZNF215	3.40155818675422
TEAD4	6.09277971897837
PDE7B	3.22608477876731
MS4A3	3.05397972420106
DTX4	7.315845541246
EFEMP1	6.43344383291332
TNRC6B	4.64967928445591
TULP2	3.61211516511128
RERE	4.60515472880692
BNC1	3.35650798589078
FGFBP1	3.96405596064423
TIMM8A	5.84950837707428
PIGB	4.53222773132022
AJAP1	5.12722861273665
COMMD8	7.80425364306485
TRIP11	4.56644825748225
SLC25A42	3.03126386825025
SYP	3.80879365008294
PCDHB6	3.81331853415777
FLJ12716	6.10256189154758
FKBP8	4.71595926797785
KIAA1109	4.55413234482286
PTPRC	4.90447898951955
POT1	7.09729547778862
CCT7	8.33038598857569
MMP11	4.16489787568577
MYO1E	4.6575338005128
EEF1A2	3.93118403985495
MIPEP	5.14195790136729
ZFX	4.28261436054847
UCHL3	8.02962996923496
LRFN4	4.69096721149415
XCL1	3.2325260331963
CARHSP1	7.65706413053106
GREM2	3.11457606445011
CCDC102B	3.23892787263917
HDDC2	6.50389268744054
SHC2	3.67781564970364
SDS	4.67406260466171
CASQ1	3.529606177073
LYPLA3	4.87223092025143
INPPL1	5.98425694294110
SLC25A40	4.5146502533947
IHH	4.30737079345681
CHGB	3.03769993219197
COL9A3	4.34859187844948
C2orf18	5.18962657206089
DDEF2	8.40696803447234
BUB3	7.66548360798694
C6orf211	7.30889780802073
FOXD2	3.30885449103314
GGH	8.77757869962105
GGT1	3.29533076390711
ADARB1	4.2483428189183
VPS35	10.2983673363207
CNN2	6.00754061646823
DBP	3.96963366934859
WNT1	3.38749424828925
COL5A3	3.83213970921752
RHOD	5.5005246274847
ASNA1	7.071040028994
WDTC1	4.93583614511750
COL4A2	8.31513380348363
HEBP1	9.22403671912012
SLC1A6	4.0825294802745
LUM	9.10060491758567
C1S	9.19295164743825
TCF7L1	6.86861780032614
ZCCHC6	5.34548389180419
ME2	6.7588634550079
PAGE1	3.66095612460661
DTX2	3.64196220234872
KPNA4	4.78117828856362
H3F3A	10.7094213702746
GLO1	11.0919833063203
WDR61	7.58116057721783
CD302	5.37574263997052
SIRT7	6.45182774323416
D4S234E	7.81423959202714
RABIF	6.41291504875033
DYRK3	5.13707838254084
PKIG	7.98899717925774
PFAS	6.39729990943718
ALOXE3	3.43860761022312
RPLP0	12.4581996970360
RBM34	6.66116310282958
MKNK2	8.24989900591679
ZNF528	4.5273163979504
U2AF2	5.00484811902491
SEC16A	6.78901099044946
EFNA5	3.45357270303695
ZNF44	4.40589648751988
FCGRT	6.15264305371339
NOL4	3.22643968218786
CCS	5.3616641917228
IGF2BP2	8.64052573630395
MFSD7	3.31331914983103
OR1D5	3.32896699972851
SIX6	3.37330234753094
CCR6	2.93018733935765
TSSC4	5.07234477154189
COL11A2	3.60975520921434
CHRNA6	3.86043543510791
PLD2	4.47075319358351
PALM	4.93095412091288
ORC1L	4.07505243935257
SASH1	5.09850538191286
PUM2	8.15010379165248
ZNF365	3.58387114475406
CDC14B	4.30802997079834
PHC1	6.23834175813141
KIAA0913	4.06866545807951
LDLRAP1	5.67409472521409
NAT8B	3.32397310077367
PPP3CB	7.03076832031895
ANGPTL4	4.42606648907829
HHEX	3.99309914229011
LSM14B	6.00841289175029
PLCH1	3.64792607484165
INSM1	2.94045492652852
TLN2	4.28578910148868
ZNF493	4.33810809661779
HDAC4	4.30413933315383
GLRA1	3.23230175872092
RPS6	11.5199408146209
SFXN1	4.74185803801906
FAM102A	5.55032758212722
KLHL1	3.50860698600706
SAPS2	4.05164425425781
CTNNBIP1	5.9909735166082
SCGB1A1	3.26161792084008
SCAND2	3.41249051103327
HMGN2	11.3231090634123
NEUROD2	3.13526354095115
YAF2	4.92603316296803
BRPF1	5.5910949620038
RICH2	4.15023552568691
