Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A05_543736
Composite Element REF	Signal
TMEM43	7.41221034591156
OBFC1	4.90225153759225
STAT5B	4.46631474146227
C14orf79	4.65309303739564
ENPEP	4.16992301408587
SSB	6.85602955872558
SCT	2.97872800020742
TIMM23	7.21397575393002
SKI	3.68661753742998
SLC22A13	3.21229272712696
AKAP3	4.70079877323193
OAS2	6.95031747445808
KIAA0423	6.46689135578037
SEC61G	10.0571109027545
CAPN11	2.97550847427662
TMEM50B	7.8113368641044
DEGS1	7.65812756640005
ARHGEF4	3.51676777283766
DBNDD1	4.54015003740941
TBL1XR1	4.39107323894268
FAIM	6.90219466842132
SP140	3.47322291377249
G6PD	4.99383105459094
NUDC	7.21519688479864
GABRP	4.53571012775248
SCARA3	5.97778842206267
TACSTD2	6.1764142340721
EIF3J	6.45609931474299
PPP2R2A	7.72886943469677
CPA3	3.73299917988204
PVALB	2.99969564459768
BCAT2	6.09732763074695
MFN1	5.44192493582443
F10	3.05198968970413
FAM134C	6.72349055212245
SNX11	6.19975455722068
COMP	2.90723772948692
GPR177	4.69836162428726
TAL1	3.13354424599654
ACSL1	6.36561880260692
ABCC5	5.91439644696552
HCFC2	4.39510889797863
TCAP	3.35779708843996
ABL1	7.49431055279374
RBBP7	11.1928982356895
PTPRG	5.63729350735517
NCOR1	6.50217940544173
MOCOS	7.90246804322597
C14orf93	5.01890342936152
PRDM10	4.46579343712687
TNRC15	5.77551353241816
SPINK4	3.87375105239190
TXNRD1	8.48500562931736
UBE2H	8.47541370104809
BRDT	2.90948497021697
SLC16A4	2.83234526339619
VIP	2.65675587762494
CALCR	3.26835309953466
CCNE2	4.88067277723892
SLC6A8	4.31867340394218
LILRA1	3.71153674902841
MC2R	3.45361979749777
MBTD1	5.26321474703493
USP33	6.47634535844033
PPP1CB	6.56136148767021
C15orf39	5.71064922888718
ABHD8	4.15638494796355
MAP3K12	5.55630011027687
PAAF1	7.79826937384635
ARF5	7.77079433157823
CCT3	8.9204809794628
SLC3A2	6.88414591937389
PIWIL2	3.40107429066037
RAD50	6.29666475890994
IER5	8.21755766072432
SYNE1	3.72422821817712
MBTPS2	4.17142330037162
MVK	5.04084286535676
TSPYL1	9.24602191875005
NCL	8.75471963733065
PSMD10	8.39221350875678
MOBP	3.28546769425851
GUF1	3.84909427346993
WDR44	5.92019063950077
HRH1	4.67525532784684
HIST1H3C	3.49914127410662
C5orf30	5.81007547945924
RASGRP3	4.27896564393639
RNPEP	7.96222449498713
PRKRIP1	6.5521797282348
MED21	6.96528078570675
GRPR	4.34808542481272
SYT11	4.46971297991624
NTSR2	3.80638343357790
Gcom1	5.16493055102591
SPTBN2	4.4274294788783
LRMP	3.84462493722235
HTRA1	7.5202338001867
RNF111	7.26223007677722
SLC26A2	5.56993450819295
WISP1	3.25206725542391
ATP2B4	6.97137567815364
FLJ10769	6.43957487382122
PTH	2.72800674184409
KIAA0895	5.44535565597795
CHST12	5.65458205825308
RAB22A	6.43942763789352
TARDBP	7.8857863803608
RANBP5	6.19085446620635
P2RY10	2.66707774930954
STAU1	8.96498646084877
NME5	4.39915912182145
DDX21	9.00612332775208
CHMP1A	7.01979380072276
BARX1	3.10914118931810
HDAC11	4.69382361205892
NOLA2	7.81938020610443
MTO1	7.27540032532059
DHX29	6.14543839310826
HADHB	8.67556277633828
ADAR	10.3845661315067
SF4	7.14526547752529
PLXNB2	6.77487852948303
P2RX1	3.56655103414777
SLC15A3	5.59089960601112
GAS2	3.16363769985601
EN2	3.26786095614941
NUMB	4.95924345085334
C14orf172	5.81661231870359
TNIP1	8.04182121741774
INHBE	3.17332121250007
TM9SF2	7.74239496986778
PSKH1	5.13822648271869
NSFL1C	6.08573048257975
RHOG	7.61458999881854
HBB	6.5888296744345
MED15	6.03924137561865
HEY1	4.84019618162729
KNG1	3.49177604604461
CASR	3.55383538558423
ITGAX	4.48490596969192
CANT1	6.24076033060577
C6orf66	7.44754361288383
UNC50	7.44065452521489
C21orf33	7.32367603034702
IRF2	6.48112956466762
HEATR6	5.14874607548843
GNG7	4.0117126714424
RUNX2	3.39406331657545
PGR	3.0982282654207
SOX1	3.2620347543889
CROCCL1	8.95446098405033
BRE	6.2189822038968
SRPX	2.97585776159135
MBNL3	4.02739646895212
ODC1	9.55267906377141
SDC3	7.72459524456122
NR2F6	5.41918289815709
ADORA2B	3.6813619625105
ZRSR1	2.93049724108225
ZFYVE16	5.22924701505191
RPUSD2	5.16565182789833
SYNJ2BP	5.5955574182502
POLE	6.57597253296291
E2F2	3.57964613525588
C14orf173	5.68702277902
THRA	3.78929761805058
MAPK11	3.69164342886718
TBC1D22A	5.981596894596
PTGES2	5.56685757867698
HIP1R	5.94051711782434
ENO3	5.63703297919301
COL4A6	3.22783066735313
TOMM70A	7.26624023824351
IRGC	3.22854305164905
NAB1	5.38067692600087
DET1	6.66095025090793
TRPM3	3.23775438444377
ZNF532	7.91725551783949
RAP2A	5.53497902054052
PLG	3.38815698393894
FECH	4.87989281146066
CRIP1	9.28531543116036
AZIN1	6.40766700458884
SLC7A7	6.09216240439858
CA8	3.16895714068516
IL10RA	5.6104299085244
CDC42EP4	5.17766938605575
C16orf58	7.06048171429133
ARG2	3.66250225087101
NOL7	7.57537847669961
JARID1A	5.99101730064619
PANK2	6.97353595938402
ASH2L	8.0053526491161
ICAM3	6.89850267373305
TMEM16C	3.16515404278205
MDS1	4.09210577308559
CABYR	3.47840686330623
SLC1A3	7.77110102765007
RNF139	7.78808941538972
ADAM8	4.11037513855237
SFTPC	3.79639624244842
BCL7B	6.39985197789869
MAN2B2	5.97372836697825
PCDHGA11	3.11104665698143
RGS12	3.70152518169355
EIF1AY	3.25390618720461
NUDT13	3.95956663011589
ARL6IP4	8.07932624335222
RPL35A	10.9414484119517
CCDC21	5.05274497933339
RAB40C	3.59396687126074
EMR3	3.02442970736888
PRRG3	3.54239794385844
LRCH1	2.87705960124983
SAA4	3.58131495707992
RAPGEF5	5.16900731596033
ZCCHC2	6.22662474424154
CLIP3	4.58420443137609
MAP4K2	4.02624802237506
C20orf30	7.20945648920236
SULF1	9.27661203458588
C11orf48	7.7138946172844
PRDM5	3.28285102284303
ELOVL1	7.066489161521
PPP4R2	6.40908206270153
KCNV1	2.79425779478882
ACP1	7.8778318344276
SIGLEC5	4.07260924184013
ZMYM2	5.26960383898768
C19orf61	4.23120726178192
DAGLA	3.49547043576196
GPR32	3.85824997463912
EDG7	6.36194818986658
NEUROD6	4.31657474275446
NEURL	3.86114551353352
SLC2A4RG	7.59961993841238
LPL	5.26281000835143
CA5B	4.09629114097218
MPHOSPH9	5.13102341394238
CLEC2D	3.03718899189682
HMG2L1	6.41466368955903
GRRP1	3.43628772258047
HCN4	3.97917256536878
CD8B	3.62229260999244
HIST1H3D	3.33742182471556
TGM4	3.18316088095293
SLC6A12	3.53022378532718
CD84	3.7707534069618
TBC1D15	7.15072299197263
RASA1	6.58302467521299
PHKG1	3.33906585467815
MAGEA11	2.79197006651404
NONO	8.6896517858616
IMPA1	6.66309994943075
SH3BP1	3.50699442305748
RARRES1	4.77950426022833
NPM3	4.4183834513271
CLEC5A	4.01119039467073
B3GNTL1	3.9217533331899
ITCH	5.01197382422398
MGAT3	3.79711993470731
ARPC5L	8.60460265673101
KLHL26	6.09771180316255
MBP	4.86448476420357
SIM2	3.24336882495594
RPP25	5.6842326086185
SLC2A2	2.81811608292291
EXO1	5.56219198965465
SOSTDC1	3.72091513759931
HRC	3.12051997424196
TRIM48	3.13532132180094
KIRREL	4.95113866060192
PIK3R1	4.4724024159624
HOXC11	3.89500560816143
MAF	4.61041796769238
DOK5	8.72314970716196
HELZ	5.05652328026284
ZMIZ2	6.56239790999752
SLC46A3	5.21857772105501
ADRB3	3.88214457502387
PTRH2	6.79495609439603
DMD	3.36062100253023
STAMBP	5.96467762388468
KRTAP2-4	3.43323063026894
ADCY2	3.31949985886881
MS4A12	3.10453125105972
TCF20	4.95004242521681
KLHL20	4.26937826364896
SRM	8.44593123759079
OTC	3.17630252420468
ABCB11	2.98623682839109
KCNC2	3.24286924571165
CDH19	2.93184716290312
SSH3	6.35760234012559
ZNF135	3.15661501324915
FLJ12529	8.13757359716097
PER1	5.39422258378319
KLC2	5.94023571219697
HDAC1	7.78893822972875
FAM128A	7.81312845731985
FNDC3B	7.67075931854316
MTCP1	7.04615914470878
GPR63	3.39189346420530
FLJ21986	3.82294498021144
LMCD1	9.2722241191702
MICAL1	4.80647665878195
BLZF1	3.78118329231581
IQCA	3.58126150650294
PCDHGC3	3.50365944250869
ATRNL1	2.91226240105202
CAV2	4.40648737709827
SAC	3.05734512446039
DUS1L	7.01367740630623
NEK9	4.52643177838479
WARS2	5.77814893579384
DDO	3.33870795986999
MARCO	3.33307207097443
DCHS1	4.04156106793533
TOMM40	6.03500897007832
RP6-213H19.1	6.43751169420693
TUBGCP5	4.11314393480298
IGSF6	5.48260943446732
TPPP	3.57382305589216
SEPT11	4.87226464947471
ADNP	8.16534038726871
UST	3.34889534122313
C13orf34	4.50636037082697
GSTM5	3.50569115441637
BTD	4.1891748553392
PDCD1LG2	2.9165046534198
SNRPB2	7.50632913310278
APOA4	3.4209762459662
APBA3	4.65870681672183
CUTL1	6.7353258744098
PMS1	7.25960866092752
EIF3E	9.48143546565865
IL9	3.17440868501090
HOXA11	3.26940722943906
NARG1	7.58374331665185
RPL31	7.35744810657706
RAB28	3.96153518570012
LY9	3.31030157379209
TFCP2	5.42009386117507
ATP2B3	3.11105493751575
KDELR2	8.3489535415181
TLE4	3.56542752591158
FLJ43806	3.06587412937599
TLK2	5.42499136128741
PKP3	5.39731701566176
CIR	4.3817525784222
RPN2	10.2689300045586
SH3GL2	5.5570554467263
CTSO	7.27850022018085
SFMBT1	6.52946308293641
WDR57	6.06721079996954
SDF2L1	5.39018181665179
IGFBP3	7.27350323798392
FER1L3	8.69024132841468
DEK	10.1228654276185
C20orf43	7.63094807201993
ARHGAP24	3.31872263228222
ALB	2.88849011467269
SORBS3	5.25911812367701
C4BPA	3.40522497021858
UPF2	7.00103410493992
AGBL2	3.25100427662700
C1QA	7.84616083668675
DOPEY1	4.85642106411969
TERF1	6.52096342699671
KIF22	5.71558511538955
DNTT	2.9793995505226
C10orf6	5.16868558262251
C11orf41	3.21772182986526
NINJ1	7.16873760333614
SEC61A2	4.29909815496274
HNRPF	7.39979540408652
COL11A1	2.95279269320450
HIST1H1D	4.52262498948207
UCP3	3.93267343088536
MYL6B	7.56892145827276
UBAP2	9.16424482732895
TREM1	3.9090283833899
CKMT2	5.08760090636251
HLA-C	12.0269699808569
SLC13A3	3.93561451939258
PLA2G12A	6.44295640042026
SPRED2	3.91342597071636
SCN10A	3.77852225068465
TIMP4	4.00025760701052
PITPNC1	4.71295115594162
SLIT2	4.7103714515077
RSF1	6.2235295154956
POU3F3	3.08009355406243
LIN7C	5.69060570087972
NKX2-2	2.99535829642073
DPPA4	2.92727286763266
ZNF804A	3.22387341430443
CCIN	3.57837303690079
SLC25A31	2.62932382139923
KCNMB4	3.7042004385705
FUT2	4.94391402794445
RABL5	5.35296572218549
FZD4	8.06027422786097
GALNS	5.91432472416785
PNMA3	3.36924987608454
STX6	4.83587115080162
HIST1H1C	7.77729816302864
CIDEB	5.43132696745206
CASP4	6.18965326341466
PDK3	3.67013225303378
WIT1	7.84358853064618
TPR	6.8199275353554
MTX2	7.06910897969166
HIST1H2BH	4.99956197969208
BRD3	7.8395871998767
HIST1H2BO	3.62870706738602
SERPINA3	6.84132977094266
UBXD6	5.50670866195851
HOXB7	7.27925335750522
C7orf23	7.73502811308563
KIAA0143	7.64869703432424
KCNJ16	3.01060544548695
STAB2	3.7489860490596
TNPO2	6.22409546899135
CENTG1	3.39313406006015
IRF9	9.84500537925997
MCPH1	3.05132130847903
FABP2	3.10921772422965
C9orf3	9.58657044469902
FBXL4	5.68997227956447
LBH	6.16622699591077
MYO1D	6.41196528605345
PTDSS2	4.39164152006906
BMP2K	5.62433553297133
NFU1	6.94152282862475
UGT8	6.58211739724176
SLC25A23	4.85635551978408
MAPK4	3.44278205243437
HINT1	10.6514265338547
GLP2R	2.93217536546736
WNT7B	3.65708616165632
SETD4	5.70164362341519
CHCHD2	11.1567338119431
DYNLT3	6.95001500643125
FKBP11	6.33598480871019
NDP	2.89902541033845
RHOBTB1	4.19769394190299
FLII	6.15757993105204
SLC4A4	3.43825517482881
RPL38	9.17384302108225
HTF9C	5.27567880597774
RPS16	12.6189864148862
AP2A2	5.80205787319221
CHPF	5.08887200589146
CSNK2A1	5.80600584923254
MAP7D1	8.18688816111648
FKBP6	3.64371452414965
ZNF214	3.40749767482393
DDX56	7.42063630839609
TWIST1	3.18675534995911
EPO	3.35367788590496
MRPS18B	7.55988957480645
ZNF682	3.39417573461394
AOX1	3.24029100502185
RPL14	9.97740614778391
CYR61	8.1394323794094
JRKL	6.46675347718548
DTNA	3.50844063625738
MAFF	7.7940567590708
LOC51136	3.31391114457312
TMOD3	3.78407246110581
LY96	4.18946339722924
EEA1	3.77937140030547
KLK3	3.27746804017344
IL1R1	4.82394978293491
HRSP12	5.35444646664447
KTN1	9.52144301014943
LOH11CR2A	7.14281522065113
ARL5A	7.45703375235056
MAB21L1	3.02499352874328
C20orf59	4.27889519497344
ADAM2	2.92654773986195
PHKB	5.46116303867399
CCT6A	7.88987219754156
TBC1D8B	3.16588118676859
FAM13A1	7.34857688597693
EHHADH	4.93249042737193
LAPTM4B	10.8912573156677
TMEM147	9.84841310185885
ITGB5	5.83682992352159
YIPF3	8.05504705093024
FKBP2	8.08703431824822
XPO7	5.71104557073672
GPR75	3.290452024324
NR1D1	5.18235903999073
TRIM5	4.95192852992683
TMEM110	4.96180204847553
APOC1	8.95122049556329
RNASE4	4.27263918128811
PARD6B	2.85796097383591
ARID1A	6.4562367110114
NEK2	6.13705711280758
RRAGB	4.80320723020527
PCDHGA3	3.3321350519647
HIST2H2BE	7.23168687462245
RCN2	8.38644971006173
STARD7	8.71981179952908
SHMT2	6.969054816257
MLYCD	5.02911987040732
KIAA1751	3.28179196124170
NDUFA5	9.3220278413766
THAP9	3.00543232268869
FLVCR2	3.73549332523985
RP11-217H1.1	7.51999046924798
AP1S1	5.04519889873578
NCLN	4.63164812363467
SDHA	9.45048585857386
SMAD6	4.10505055512196
SAV1	6.17941270777154
SAT1	10.7245487208597
ADAMTS7	3.44965849392205
RPP38	7.52329932212264
RCBTB2	5.67475573240309
VEGFB	5.70846961047675
COLQ	3.43797679535052
RBMS1	7.35353951941407
NRXN2	3.22605448884788
WBSCR16	6.78225209622598
DRG2	5.15046672857894
KLRB1	4.59200243243548
DNASE2B	3.15655453015609
SAFB	4.89624582455987
MAPK8IP1	4.57555194148759
RFX2	3.94233578891548
MLLT4	3.52532473274908
ANKZF1	5.730934023403
DUSP8	4.25523536202407
C19orf50	5.6823119414836
MEF2C	4.36675788786904
SENP5	4.77021956702944
NFKBIL2	3.58535388014232
LBR	5.90361011771957
CBFA2T3	3.39712687706146
AFF3	3.26254465944621
IL2RG	6.28815385557489
CCDC51	7.51626763392553
COG7	6.38032379034095
MYB	8.340316429357
KLF3	4.83121812269805
PLXNA3	4.88157423902297
KCTD14	7.86478558852877
FZR1	3.84182009278615
XRCC2	5.4246234108636
SLC44A4	4.01931652683086
ESPL1	7.19166726175574
MMS19	7.26336276933432
GMPR2	7.17029796448981
ST8SIA5	3.07331573018864
TBC1D19	4.45903931978275
CHPT1	8.12960453953386
ERBB4	3.19805484831628
TSPAN32	4.31640183419238
MAP4	7.27379972456927
ACTR3	8.83148556614134
UGCG	7.78591407252136
GPHN	3.47462266802250
ZAP70	3.68350696917929
SLC6A2	3.72460200962778
LPP	7.09398052368892
PTPRCAP	5.12070632096224
IL12RB1	3.54502419586791
HIVEP1	5.8289993406268
ATRX	5.19728404545206
EIF4EBP2	7.03518873638737
DFFB	4.56605647769075
DMRT1	3.43361256416375
CHST8	4.42864220267382
HSPB6	4.45225557052862
C14orf109	7.8279930121224
IER2	9.11036414573136
NMB	5.67825120738143
COX5A	11.2966301743856
EIF6	8.51336966954062
AIFM1	8.73838176074663
WWC2	3.45330882003256
GSTA1	3.52608093161627
POLR2L	8.12216367727577
MRPL4	8.35722860743292
SEMG1	2.8259528285749
MPPED2	5.90623672993528
FLJ21062	5.79133600685205
TRAF3IP2	7.27601745695011
EPB41L4A	3.53272985838271
LILRA4	3.19148323289039
LAMA2	3.33434585563125
TAF4B	3.91587655304767
RLBP1	3.35594947823990
SLTM	8.2995789203583
CD300C	3.69583743206349
FLJ10404	7.18087312320452
RTDR1	4.84671569767822
MALT1	5.64098118924164
ARVCF	4.73583457139052
RENBP	3.91701353131024
ATXN7L1	3.07570959229773
NID1	4.82234569179776
TUBGCP3	4.93794981287177
ZNF783	6.2015369195177
ITIH5	7.14726595656322
ZNF85	5.35619335650131
MMP13	3.91007128826587
KIAA0329	5.9381749397024
C8A	3.59704320598382
MGC87042	3.21483105416174
HOXC13	3.46763589644266
CLGN	2.99356944700742
SLC25A37	3.84346671500023
SMARCC2	7.32571115162969
TFDP2	6.97647864405461
POLI	6.36830129581485
HCP5	7.92607950593825
UCN	3.4290003153331
ZNF764	4.90736684014374
USF2	7.08690559078758
C20orf24	9.54229827395527
FHL3	4.74272112368388
SPATA5L1	5.58768608258139
JMJD3	5.30935130876787
MMRN2	6.62231171508437
DSP	10.7840397018458
NDST1	4.1881700137941
ZNF248	6.39265676196501
PELP1	7.0799594871934
MBL2	3.12236845555366
ZNF230	4.47710962496872
RNF41	4.66593753784156
THOC5	4.49694103767493
MSN	9.29266243747261
SLC9A5	3.49361495690071
SERINC3	7.70122078416538
ZNF434	4.71569361182735
MUSK	2.78901357831449
SMARCD1	5.08853237912382
C11orf75	7.35545985047807
ZFP106	6.51391345134836
GTF2E1	6.62841438953831
RY1	5.66953551513312
ATAD2B	3.78770352516014
DDOST	9.32444702267406
ARHGAP17	7.93642110944604
GPNMB	9.0084602531737
TTF2	5.6037071542316
SFPQ	7.23720996075502
GFRA4	3.61643700383660
TIGD6	3.41569844916332
SLC39A14	8.78497833942286
AKR1B10	3.82079774807405
NGRN	9.26405009305497
RGS16	3.99349136146781
URB1	5.11676006081648
GPR137B	6.63468300459583
MECP2	5.62478463714156
PSMA1	11.1535016252644
TOP3B	4.0735553442548
NFATC4	4.64019936311731
RAB7L1	4.64616974304549
CSN3	3.56042683436129
NOS1	3.67552907327394
CA14	4.10721867223814
BMPR1A	6.50570593236114
YBX2	5.83126829024407
PRL	2.82588190736861
SNRP70	7.42657317061806
C6orf130	8.04614232132868
KIAA1166	3.75096014163926
FUBP3	6.29735571555063
STAG2	7.69634251780897
ACACA	6.84556164180687
ABCG1	5.67444164627457
ATOH1	3.17818354457548
ODF1	3.54434260845461
TMEM127	5.7544304400179
CD55	6.73494875479701
PLN	3.00099199876755
RPS23	12.4667032004844
LYPLA1	8.95738274530525
PRDM9	3.56467586351413
SSX2	4.29109381594985
PLUNC	3.41582208572936
SYNGR3	4.80677075072087
EML1	4.39986853248867
LNPEP	3.22514211136754
SMAD3	5.00821043405864
NUP93	6.68514347699875
HISPPD1	4.57612516176675
HNRPUL2	4.65808778616434
YARS2	5.57129667505397
TBC1D12	5.3234702986491
ZCCHC4	3.53856502701056
FBXO22	4.17428371233888
C16orf24	5.54927539744776
ZNF669	4.80543362898075
PTGDR	2.99596342885437
DDX27	7.81920632690178
KIAA0409	5.34483930884263
ASB8	5.46265977719268
MEPE	3.46922892994026
PLP2	10.3501505153749
COQ7	6.64502849744054
CHMP5	9.01390430782426
CACNB3	5.64942273791847
C10orf84	3.32428755503127
SPO11	3.23506469500294
NEDD4	3.52338822816498
THAP11	6.28117488934507
ZNF43	6.49709409604419
KRT13	3.01700546327742
NEK4	6.30251105344556
MRPL19	5.66840395438717
RBBP9	3.21641491058860
PRKAR2A	6.20697885930534
IHPK1	6.81945846440001
ATP6V0B	9.38432265486036
CACNA1E	3.12213807794717
CEACAM8	2.98279004164304
PEX14	6.65886085205531
BXDC5	7.98946674394612
ZBTB38	8.48044570363139
PAFAH1B1	6.54076362220438
PCTK2	4.88963197882464
LRRC16	4.07058874846583
OSTF1	7.34262473800569
KIAA0323	7.16937026986604
FYCO1	7.23311129561571
TXNDC13	6.34135824520896
PLTP	6.95515208411173
SLC25A1	7.06701921922207
EZH2	8.70263054159786
PLEKHB1	4.98763206153776
GRB7	6.0998545400069
ZFP37	3.13759220153321
MRPL33	8.01508950949735
C9orf27	3.11255547715278
PELO	6.22662371536803
ARMC1	7.63358650912111
ZNF154	3.61617627205197
C3orf64	4.0270457689185
FLJ10357	5.77038926787997
PON1	3.25048579396748
SYT5	3.19734179495635
TMEM66	9.41744063106656
ATP4A	3.19479607297723
HBEGF	4.74489336070984
PI4KA	7.49098965325232
LEPRE1	4.28752075888924
POU2AF1	4.27562084096488
MRPL12	6.7061566155109
GNPDA1	7.21683909001278
RASAL1	4.95487955215034
ZC3H3	6.51103283473138
DDAH1	9.62875411723551
MGAT1	6.64415829726215
TIPARP	7.46137977294437
UGT2B15	3.32846634624197
DNASE1L3	3.0771979338836
CHEK1	6.29216096188722
ZNF8	3.91323439064006
TXNDC1	6.73430980286562
CKB	9.79519526088736
RTN3	8.90916594240452
IPO8	3.71688297681373
FZD2	3.69985528210848
PART1	4.74190061325365
PSMB6	9.04083383749647
MAP3K14	4.78559843769905
PCDHB8	3.25252035074110
PHC3	3.62618169956759
PPP1R8	5.90994910111467
NOVA2	3.42017008083497
TNFRSF11B	3.62485244797696
GOLPH3	9.00181499462956
LOC51233	4.20546276253775
GGTLA4	3.27213738956690
PDE6D	6.22683520693917
TTLL1	4.88553663660952
ZNF117	3.93004129968655
NKRF	6.8864954430131
CLK2	7.76272843849737
TNFSF15	3.29355205389978
DUSP2	4.60540762531461
HSD17B11	5.06304232392921
SECISBP2	5.71729507937241
PPAP2C	5.40503132509842
GABRR2	3.63950102078601
LOC51145	3.2930798029798
PIK3C3	7.56911308947509
DHDDS	5.20994725244034
CTSW	4.64965779769299
NEFM	3.18868285864761
TNNC2	3.4557632906375
ANKRD28	5.69875160754331
MRPL28	6.77949023336319
STMN3	3.25350907133554
SYN1	4.00553460682501
RAB14	5.80189037733998
PIGV	5.51764572237614
CDK2AP2	8.89033896883825
ZIM2	3.65868720708344
APBB1	4.15712084268815
SND1	7.67734103022185
C1orf123	7.11215932589758
B4GALT1	3.45591739498997
CHD3	6.54839367837198
RNASE2	3.90157678488116
BCAP31	8.2997020208471
SLC25A44	5.93175286184421
CXXC1	7.71213159032664
PIB5PA	4.11688424875782
CD40	5.06487036092082
FAT2	3.97997060653928
DYNC1LI2	5.1726766968404
GDI1	7.53561094388763
ZNF81	2.73379519021607
VSNL1	5.3018893891312
PIH1D1	6.91548426171366
KRTAP5-9	3.81624756026957
FLJ10081	3.92452212803684
CS	9.6738971401507
ZNF318	6.80397450309453
IGFBP7	10.3300605477967
ZNF609	5.08330044667719
SIRT4	3.51092976721512
SCN4A	3.84334824397155
ARHGAP4	3.61739740064154
EHMT2	6.4061136380415
UFD1L	8.52259027089329
EXOSC10	7.80961820647056
ECE2	3.38416044604256
ERMP1	8.20781106598885
OVGP1	4.36722769698701
GTPBP3	6.8314524162849
FAM82C	6.92396776066035
PACS2	6.16702666858404
C19orf36	3.66590241676976
UNC84A	8.59136243463757
ARL4C	6.31893097228793
SCD5	4.25337056715444
ATG4B	5.84101431829275
LASS6	6.86197674566444
LSG1	7.1308379239526
MAL	6.15725748956385
GPR22	3.14532876827725
WDR5B	6.05099696231735
GALR1	2.89254485474556
AQP4	2.97449467747547
C17orf60	3.55903708418673
HDAC7A	5.71138308996274
GRIN2C	3.32886047477957
ARMC8	6.10681562252496
SLC47A1	3.44102727806359
DMPK	4.34007555854582
CCRN4L	3.88238417767341
CBR4	6.19997331817734
KIFC1	7.01364163028755
LHX5	2.93958800186582
SMC1A	7.04089134734387
LPXN	6.86466479408386
TRPC7	2.95959828965306
SERPINA1	6.13068932628205
SMYD5	4.8462098176627
RPS13	12.7328764548767
CRHR2	3.56262441172132
TUSC2	5.77630400634952
PRKAA1	4.18240511397253
FADS2	4.26996816640172
ENAH	6.82678160116766
PRO1768	3.34224927520736
KIR3DL2	3.34051366078320
APBA2BP	6.03791186317598
ATP2C1	5.69089775052594
ALDH1A2	3.41398836770073
RNF103	6.97648528680402
AHCY	8.79266431141181
CROT	5.45966987310827
PABPC3	8.54734337695795
ALG12	4.40089272264402
EGR1	7.6722117709227
THSD1	4.00862865575024
CCL17	3.27742916119453
BZRPL1	3.55996482185519
KHK	3.76864028128385
ESRRG	3.3900483510806
SLC12A2	4.28396369167517
CNGA1	3.00681708310208
RDH5	6.93835812106008
CD58	5.54547204547152
PTGFR	3.01077479278198
CCDC48	3.38729847140543
CCDC76	6.27587598324194
CDR2	6.83227320685349
ZIC4	3.41847584648403
SELE	3.13693809035149
OR1G1	3.69998878854307
EXOSC9	6.88522325548967
PSMC6	8.7942009680945
ABCB1	3.12556166664992
GPR12	4.08551265681561
KIAA0196	6.6851942838012
PCDHA2	3.05670203938925
SSR3	6.21165663010732
MSI1	3.94008674215923
TRAT1	3.01208997170311
CC2D1A	7.01742080367018
PLAGL1	6.32133855550877
LLGL1	4.14683930234464
KLF6	6.2473711237587
MTF1	4.92693160726027
RNF2	4.27731251797093
tcag7.1314	7.0191451244079
NR5A1	3.12042426050069
THBD	3.9223776103439
ABCD2	2.79773374902974
ITGB7	5.02319935552403
DNAJC7	5.71966653864282
CCDC81	3.71322518516617
TM2D3	8.53751311212615
HUWE1	5.38621576243013
CDH17	3.63587551510985
CD180	3.71163683393092
FAAH	5.38185870049823
IL17A	2.97828486933022
POLA1	7.07883325673426
TMPO	5.29261427754391
LYRM5	5.43897492962756
GNAT3	3.09249182226117
TM7SF2	5.16699587889569
FLOT2	5.38984005712717
MAP4K1	5.62215450952334
HDGFRP3	5.70967072726528
RRAS2	6.9668517340688
OXCT1	8.29764776079596
LTBP2	9.01949961642896
ARPC5	10.0102434672800
SV2B	3.41067415709323
ZDHHC4	6.59732356052745
CYP2A6	4.36391002348151
PDE9A	4.25048290254647
ABCA8	2.75178266668102
NDUFS2	9.49815202129851
UBR5	7.06235862128983
FLJ22662	5.47346162680574
GP6	4.06871498185715
CRYBA2	3.19763785610852
LEF1	5.30646574044998
ZNF20	5.76002274791526
CTPS	7.50839009888652
EPS8L1	6.1682805219065
EYA1	3.23603974664145
SERPINB2	3.44753100150751
MAPK14	5.30977927604915
GTF2F2	4.09194232039066
