Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040
Composite Element REF	Signal
TCF4	6.01236299231278
APOBEC3B	5.71273584072677
NR2C2	3.9763357301305
NKTR	6.04886681629577
MYH2	3.27470360408195
TLE2	4.52181942276918
FXN	5.81762495538171
AURKA	5.97042857696565
KIAA0892	4.67419291481715
GPRC5C	6.17945249753289
TBC1D9B	5.57743090263126
PAEP	3.26153901586938
PNPLA6	4.28002267397925
SPG11	7.57095773000789
KCNJ13	2.82367442833918
NOC3L	7.15091523710064
AP3B1	4.76267258626894
C11orf68	5.39064602843917
NAG	4.7042617675990
AKR7A3	3.75136415801043
AHCYL1	7.23625103050223
FLJ11184	4.91049067299702
MLN	3.10317797548508
RPP14	6.24031197071257
TIAM1	5.37778972409142
ANXA2P2	6.82375070507594
PBX1	5.52441952068284
PXMP2	5.22185878333414
KRT17	5.87005018929861
LACTB2	5.07700213138779
ZNF711	2.7407305712944
GGA1	6.34376653181491
VAMP4	4.18032713942777
C20orf19	4.39103454992505
BCAP29	3.91189289151761
DDX24	8.13630778020105
PHACTR1	6.7229841516285
SLC35E2	3.01395574750038
LOXL1	6.68771259242178
IQSEC2	4.14840132606244
RGSL1	3.36546101836145
SETD8	4.44426106394193
HEXIM1	5.16080500381748
PRRX1	3.46163581470801
SULT1A2	5.26909399705825
ASTE1	5.75075635348433
KLHL9	6.98253826137792
GAA	5.16646315921631
MYOD1	3.82427996425952
ZNF747	4.53042729394569
ARHGEF16	3.78320488876052
SCN1A	3.01430232134813
GDF9	3.37384754279529
IL1RL2	3.80102200706214
HNRPH1	7.64529110456756
MED18	5.00626648919358
TRAF2	3.61887241193404
ECE1	4.87017128640165
TEX13B	3.20119722835973
SNN	4.42411847935238
HCK	6.10570058123333
C6orf62	7.49752016109032
GABBR1	3.63618582694308
YIPF6	8.59530848079651
BMP6	4.06675437892118
PROX1	3.27740617386011
LANCL2	5.48237481560086
SCN3A	2.95207432656189
IL8RA	4.07371942260858
LSM3	9.19551984706383
CDSN	3.51979016113939
EFHA1	8.09763979871764
SSRP1	6.96203451971996
ASXL2	5.70384455208086
RPE65	2.74110412488604
SNAI1	3.38142122668214
SPCS3	5.42378197381856
EFNA2	2.92896160978621
CLDN9	3.45009401477308
DEF8	5.39824149469544
CHAF1A	4.12659877132588
C1orf165	4.15219755831983
ZFPM2	6.02748100899836
C9orf7	4.75176448649827
GC	3.11660255038759
FTH1	12.3451554761490
IER3	6.72764162102774
YWHAH	8.48533822881567
ADRB1	3.19927169832833
FOXL1	3.45221019139727
MGC31957	3.53782043917278
MUC5B	3.96526686807473
ZNF193	4.97551118564554
CSRP1	8.22186586179219
MOSPD1	6.24304887003495
UMPS	6.14561906153149
RAD1	6.3178504766017
RCP9	4.61685526547784
COG4	4.78228649607674
NFRKB	5.38324008296671
FANCA	3.65952179719114
CDC2L5	4.44112241470522
GDF2	3.22468533821278
PCBP3	3.82053162680705
TIMM17A	6.53211903103499
BFSP2	3.40658118597223
OR2H1	3.25288338848883
HNRNPA0	6.85321121590501
IKBKG	4.60219638202355
TM4SF20	3.00309065500139
PCBP1	9.15835775000306
LRRC2	3.04620811461939
NSD1	4.65953333844312
AMMECR1	7.36231053421948
MAGEC1	3.30243407477585
SEC13	9.53944874841975
WDR91	4.78434868796665
HAGH	5.37398596596442
EGF	3.16133228097425
NHLH2	3.10746277873904
NCAPD3	6.49045185049696
BRCC3	5.62569736241489
CNDP2	9.54850515741965
FYN	5.52176935189679
YPEL5	9.38833346056554
KCND3	3.42058632593725
LRRC42	5.77709284309804
GTF3C5	3.96914583191803
AKR1C4	3.27532330740534
RBM26	6.98805342923504
DUSP14	5.26778410607384
AP4M1	4.51008745140762
RIMBP2	3.39851473046578
ABCC2	3.839525403362
COL5A2	5.964862581551
DNAJC16	4.99016664873448
TTC12	4.90062085902259
SNX13	4.83332365905886
ELA2B	3.77472543980709
CSPP1	4.95838057731967
NAIP	4.61249396139867
MYOZ2	3.04031681465354
XRCC4	3.96886433246864
CYB561	5.66185169257926
CHST10	4.6066507746394
BAI1	3.63026556947812
THY1	7.95301986896606
KIT	3.65735519781234
TBC1D8	4.86902332530701
PDE6H	2.98172700904978
EPHA7	2.984770201762
SOLH	3.80238343817113
FLJ20309	4.17946160953755
MAP7	5.54471792812977
SPAG9	4.63803447264675
ZNF294	6.02525803464466
CENTB2	3.99694226404128
FLJ21963	5.20808846082777
ANTXR1	3.50090434932969
CREB3	5.96359498302763
ETV7	3.79720178510954
DGAT1	4.88943331334822
TAC3	3.96160274497387
CORO1C	8.38521572847284
RAD54B	4.72263339036318
HRASLS3	6.74711459067988
MED25	5.07897556937453
BARD1	6.37400507607767
ZNF177	3.77563680253624
MIP	3.51321640024916
ZNF442	3.45628459605189
F2	3.44914788953732
FDX1	7.60970798647664
GRIA1	2.97205872472162
IL13RA1	7.28266144162515
EIF2B2	6.65400431874076
NHP2L1	8.4556430301596
WNT5A	5.53875528707977
ZNF593	6.92497492535268
TRA@	3.37185639016459
WIPI2	6.19961813301435
TAS2R7	3.2021218803376
RANBP1	5.92949230019312
CSNK2B	9.1607785425929
DKFZP434O047	3.52822313389804
SLC7A4	3.65284880148026
WBP11	8.2642195100151
TEX2	5.78128976804849
C17orf80	3.85643540748296
TMEM176A	7.2154898972698
GALNT2	5.75834847938591
CTNNB1	8.91410360205939
BHLHB2	6.85267208592884
TMEM185B	5.7811014287494
DND1	3.46723848269669
ARD1B	3.19733579511546
STK3	4.81730876576616
REPS2	4.75622605258422
LOC541469	3.69977862413917
H2AFY2	6.09419997478712
CCNK	3.81186442615637
FSHR	2.92681491079655
GAS8	4.27039614071132
UPK2	3.10014963561035
C1orf66	4.80342729510042
LCE2B	3.31130637829275
CD200	6.13459489988396
IMPACT	5.58113471151499
KRT83	3.07086009043648
COL19A1	3.26807934228874
BMP15	3.63010233865851
POL3S	3.41119118707052
ITGA6	7.59031475003046
GAD2	3.30712352428438
C1GALT1	5.6064104090135
BAG3	7.28426269698606
ZNF468	4.886362869203
RIC8A	7.24718855917384
CA5A	3.09581051672301
CCND1	7.67514363943968
DKK4	3.66513105520664
SGK2	4.09475022809078
PIK3C2G	3.37585821763707
USP11	7.20822274662925
IMPA2	6.12850540652498
PRKDC	6.86047086207985
DSCR2	6.89127465484351
CCL4	6.83883633228985
MSR1	3.59461904021384
NOL11	7.28132419372557
ZCCHC10	5.25718222221915
PDCD6IP	8.77755722986396
TRPM2	4.00728293781454
PSMD2	7.23807857779454
USP18	4.85920044150937
ATXN2	6.53058958012723
SLC17A4	3.19381273295263
RS1	3.10825611894926
RRAS	6.32500151967897
LAMC3	3.46421904319245
NET1	6.6545562741702
NPY1R	3.11349053535053
TOX	3.37488121520954
MVD	3.26891416095366
C11orf61	4.95709867526615
IK	5.97056874221287
GCNT2	3.27969572918405
GABRG3	3.02659925404201
BCS1L	6.06541876441167
BCAS2	8.11487817009964
ACE2	3.08018677525771
KCTD17	3.56727200691671
TPPP3	5.56365701847606
CALB2	3.76492664943692
ICT1	6.81132451543085
CD79B	3.57646324109374
CEBPZ	7.31553421645393
FMOD	5.67390371597546
IRS2	7.16244173289988
C21orf66	4.87381402800503
LUZP2	3.87523320644035
CLN6	3.76470255549387
ANAPC1	6.42550136575577
PTPN14	3.80632295198003
APTX	5.7141052516252
SNRPG	9.93964422299257
BMS1	5.30548928718222
NFATC3	4.13047881289699
ADCK2	5.0398449448614
ZKSCAN1	5.277966988652
FASTKD2	5.36016913487857
ARS2	5.15827299025582
LRIG1	9.36203838304623
KCNMB3	3.58107493122734
ERC2	3.11168682500699
POFUT2	4.2532474892611
PRKACB	6.10493989681519
PRDM13	3.81909042828291
KLK12	3.50931834997306
ZNF354A	4.99726848106525
PCDH11X	3.05618438741628
TMC6	5.02660026708661
CAND2	4.58139622115223
RIMS1	3.82858201884537
SF3B2	7.5748193926848
RCN1	7.63480883494694
CPB1	3.31612226405305
BCAR3	4.77342900474024
BCL6	5.45912489406313
MDH2	9.1721266858877
DRP2	3.9555899614096
TPD52L1	7.54681676210374
TXNL4A	6.83233261029597
OR3A1	3.09123956944718
RAB25	7.26730920179367
C22orf9	5.81185737236433
PCTK3	4.11219878680417
POR	5.74575565858531
ARPP-19	6.35218665141661
SREBF2	5.02740693126237
ZWINT	7.79163916227495
PAK1IP1	6.65026741512814
OR10H1	3.71761231500682
ENPP2	5.94066846267337
UXT	9.44553992264654
ZXDC	5.70962193198829
TGFB1	4.70949962105619
SLC6A16	3.58774398747940
SLC31A2	4.92176867560159
LRRC8E	4.04535640089655
ZNF780B	3.07267171321139
APEX1	10.2383340310827
PPIAL4	3.06301087939916
ZIC3	3.86955045038185
CEP68	5.12073147118026
PAX2	4.28810751679896
MRPL11	7.00105404049492
LPAL2	3.09969388891393
VPS53	3.42190661770260
MPDU1	5.23363415751196
PSEN2	4.16751798922275
GAST	3.48101164672478
DHRS7B	5.0997802350816
C10orf28	3.66911267639813
UBE2L3	6.81183395744625
ADRA1D	3.41176155482316
FZD10	4.18047602319821
ATP6V1E1	9.21781381557775
SAR1A	6.68126704817606
ASB1	3.87361354764715
MCTP2	3.79592757935352
TMEM5	7.62060746209334
LCMT2	6.15808480581655
KRT31	3.42342256333048
ZNF223	4.98899925884789
BIRC2	8.94331340218895
IGL@	3.43899370544729
NLGN3	3.51665297262597
MEP1A	3.07356890920877
LOH3CR2A	3.46133068267369
TMEM53	4.8461163505703
SLC9A3R2	3.73068841858306
TIMP1	10.7819190552629
PTPN9	5.9878941408715
ABCA12	3.177941234856
TPST2	5.84252116790114
AQP6	3.41834703211153
KCNIP1	3.69176396229428
YES1	6.44329782357401
ABT1	5.49652723571741
RIPK5	3.92117119963865
SMG1	4.923191905001
IL13	3.34612548094866
MDFI	3.51587196855164
PIP5K1C	4.40664527870775
POU2F2	3.89816893460784
TSPAN14	6.41725827795121
OR10C1	3.05579759836169
GPT	4.01047295834122
PDK4	3.86594305894804
CLIC1	10.1536746388036
LILRA5	3.15741216561249
TREML2	3.82524743922474
ELL3	4.62647382803567
NNMT	9.75236645557145
NUFIP1	5.05091843767209
ZNF74	3.86488569197633
RHBDL1	3.40099731590571
HYAL2	6.56134202432914
IGFBP5	5.37452082081279
FAM29A	5.11186524450443
NRTN	3.3370979673828
KIAA0556	4.68453654500213
JMJD2A	5.28262694392962
ERGIC3	9.18648530823402
POLD4	5.96396409430233
EPHB1	3.95004367151286
LRRC36	3.77032181342596
TARBP1	6.34814987277099
ANAPC10	4.82827790792353
C1orf9	6.11019271061166
COLEC12	5.52275056802132
TNFRSF25	3.39206175200975
MEGF6	5.16999593298746
LPHN3	3.16652138952155
BMP10	3.01312550509919
C21orf55	3.45340855112537
SLC2A1	7.36250344412324
CER1	3.56633304600764
LSAMP	3.43060861772878
RPH3A	3.31604075860591
CREM	4.32783014519241
SGK	8.37205321058038
ATP2A3	3.60467605989023
PTGER4	4.14249662911223
CCR7	3.19608563415157
METAP1	6.73378081523638
KCNQ1	3.733119100894
RECQL5	3.81221844302498
SSFA2	7.1124501656272
NR2F2	7.54597724149805
MTERFD1	6.43043315388611
BCL2A1	8.09857011508163
ZBTB24	5.67938796084302
NLRX1	5.5647478382503
FHOD3	4.45613479331729
PRDM1	3.54341833752092
PSG7	3.49809625140567
ARHGEF5	5.88252747239104
CCDC47	6.41459246853274
FGD2	3.28383104737068
SLC26A6	3.80026738339083
BIN1	5.71594900704032
SRRM1	7.93643440950327
P2RY14	3.43875518362684
PCSK1N	4.58098203694213
PPP1CA	8.70454104032632
ZNF33B	4.97916549877042
MOCS1	3.73984322538668
NAP1L1	8.97564482357871
ECT2	8.13729246996562
CACNA2D2	3.99354413877221
PTDSS1	8.46470963696158
DOCK6	3.88385553626425
SLC38A6	4.86841942262586
C10orf119	5.66207669329807
CCR4	3.45867357014957
COX6A1	10.4673903711090
B3GALT2	2.837511387757
CD14	9.08415666518727
ABCC9	3.20821024160568
SNAP29	6.60071657510084
TRIP6	7.0359431413244
HMGCR	6.04885185328382
CDH3	8.05170614670932
KLHDC8A	3.90470600104588
IFT74	4.61447003123159
C9orf116	5.28327830212009
EI24	9.29600008685378
CENTD1	5.91987606131631
RWDD2B	6.20074208736812
INSL6	3.04203154162978
HERC1	5.23617247798784
NPAS2	4.2434891166257
NR3C2	3.15548918011885
DOCK1	5.61923566697371
FAM63A	4.69626301940002
FAM111A	6.97564735978104
INPP5F	4.71353723392928
MYBL1	3.89516115589349
HOXB1	3.41894313634741
CRADD	4.89263591768741
EMCN	3.76347427914693
DUSP12	5.51153635971164
CGREF1	4.12824390692119
BLNK	5.72982867969819
VASH2	3.88358616206444
PDZK1IP1	8.99983290917895
SKP1A	9.74104115238133
IL19	3.36707822280097
DOC2A	3.2614253851295
COPB2	10.0259384285719
CTR9	6.09169976958027
VIL1	3.03286498716724
CDC27	5.37199061901828
PTTG1IP	10.2961806401722
LECT1	3.42658507082398
COPS6	6.48571140581936
COL9A1	3.64863165153043
MCCC1	5.85931316240266
GPC4	3.66176809641536
VAC14	3.88727863583616
PSMD9	5.4686549892681
PPY	2.95793035454826
SRCAP	4.62430150423067
PPP1R13L	3.64155314209604
BPGM	4.43102326563535
TTC19	7.5415761700889
GFPT1	5.76226493129733
C1orf114	3.16054606294979
HMOX1	5.98606995915803
SLC27A6	4.8615159451951
MC4R	2.95980211445096
CALML5	2.81741846408814
MRPS10	7.16519806212837
PRR13	8.13106141995484
INS	3.11282206230211
CECR1	8.67715658111452
SERPINB8	4.66632402994867
FLT1	3.87403193432305
FEM1C	4.81878099477085
PPP2R4	5.88583719880466
PDIA2	3.13727323623659
TMED3	7.76546700384137
NUCKS1	4.37797634041245
EXT1	6.85077143187887
RCOR1	5.83056191750195
EBI3	3.74631051911539
SMAD2	7.48558624627929
ODZ3	3.32763213133583
POLS	6.30330556241336
NXN	8.30991219205667
PPIH	7.54471274058736
FOXJ3	4.96027287944931
EIF5B	6.12603358577053
EIF2B4	6.43234526029329
C20orf121	4.6133631180615
CENPE	4.34639726847106
KIAA0415	4.25735733961716
CRABP2	7.62645377534067
TSPAN12	5.1956108564585
CXorf15	3.16136303798675
LOC57228	4.537351365934
ACTR3B	4.40451403141606
ASL	5.68988102180821
GATA3	3.28492291621044
TFAM	6.27258223300571
PCDHA5	3.29467879679792
PARP12	5.94004801818645
PIGH	4.62497835799885
ENDOGL1	3.63935727064818
GTF2H1	5.7460720300935
MPZ	3.39788088519505
BIRC4	3.87527502236987
SSBP3	5.06853639309472
BPESC1	2.78421108047263
FOXC2	3.23735440185234
HS3ST3B1	3.0708910368819
GDNF	3.71350042093142
CTNS	5.01979515783539
KIAA0859	5.88148424888285
TRPC5	3.03583929982423
PMS2L3	4.91141146407749
TEP1	3.54686079136171
KIDINS220	5.6511544184916
CRH	3.07632191474113
CES3	4.99761133440053
ACP5	5.65414158970975
AMFR	6.65272004965084
CA4	3.21257683111546
PLCB4	3.74501086052803
MPHOSPH10	7.67545757279253
PGF	3.53043360475463
G3BP2	6.94875335685483
SR140	6.82633832282185
ISLR	5.69538314972338
HOXA2	3.37092029512435
PYGB	5.43687480970319
BAT1	9.96272853207758
TSC1	5.03803230651654
NARF	6.26243555262577
DKK3	4.21819337946354
UTP18	5.30074578700351
TSKS	3.20072398049974
DDX31	4.55733584948525
TULP1	3.53475941429433
TNRC4	3.79649437302837
ZNF430	6.05935502409879
POSTN	4.69832643583039
AASS	3.37772764565266
APOL5	3.57415716990091
PLA2G1B	3.73672696570236
FLJ11506	4.11843736020749
GTF2A2	8.55381464886906
RCHY1	6.41766944131639
CYP27B1	3.09719515595278
VPREB1	3.23784466422497
MGC4294	3.55632209779238
TACC3	5.96617836553917
PDCL	5.97285273577562
DMXL2	5.82578129223411
LOC4951	3.47173796780092
EID1	7.90039606000605
MS4A4A	7.5063543170573
RBM14	5.68968921245058
MGC29506	3.3290387421767
PPP2R5B	4.08331895260107
TNFSF11	3.20112706641131
ATG2A	5.7818181276722
RPGRIP1L	4.00941826145453
SPOP	6.0290332351154
OSGIN1	3.47731730597733
PTPRF	7.65347183298383
ICMT	6.20618403890738
SEC24B	6.20729246409764
MAML1	6.79209660664357
POLL	4.37311578954765
FXR2	3.92984026787544
TYK2	5.4394139407642
MUC6	3.34441186507158
ADAM28	5.2983004857561
MYL3	3.38665112726352
NRL	3.19241066804461
PIP4K2A	4.82684123115503
TCL1A	3.49617903820984
MED7	4.82079122464895
MYLK	7.35461581690164
RRP1	4.17343391595500
TFAP4	4.2513981815276
CYP4F2	3.47669034192746
UNC5C	3.00835868922429
ARL4D	4.79056426785946
SH3BP5	6.0356076006496
AKAP6	3.45746317005704
CTLA4	3.2520905056516
ACSBG1	3.44376865003707
MTMR4	5.91338944644915
NECAP1	6.71963176158066
SLC25A17	5.42823786164568
POLR2F	7.4993520128136
PLA2G2D	3.11183707447174
WNT2	4.08161752594941
GLMN	5.12266893401613
MCM7	6.29629198646223
TRIM52	4.17044926216856
DCLRE1A	4.74591441704499
PDX1	3.3657285205647
UBQLN3	3.25084153910185
PRPF31	5.55568537680253
TLR7	3.84616695939969
SMAD1	6.03251410075297
CLCN1	3.11262928608713
RIOK2	4.93392364906487
CEACAM21	3.39154516143478
PDLIM4	4.4694078125916
STX18	6.76991369209166
CCPG1	4.04424952160734
SLC2A6	4.23779741024607
SORCS3	3.08607708836399
NOLA3	9.27178728506526
PDGFA	4.72381465514852
TRDMT1	3.78118259179154
CFL1	11.0930714279726
IL4	3.07277391839129
NAT2	3.27922657280208
CPSF6	6.0772453724541
PRG2	3.46758813794909
PIGQ	3.54590679800244
CLSTN3	4.06930651197223
KIAA0146	3.89516550211127
GBP1	6.7622433338271
CEP55	6.68878025022943
ZNF408	4.59168361024784
KRT20	2.79574153771637
EYA3	3.13911288370203
KRT38	3.61175911618731
WDR7	5.43368514436726
BLCAP	8.95360297029824
HLA-DPB1	8.73363250672464
SFI1	3.59237513912207
GNE	4.69469380734453
MGAT4C	3.08228355470843
CTSE	8.81508029966565
SLC35A2	4.85339132535196
TUSC3	7.9491090032583
GABRD	3.0285497348876
IARS	9.35633308083995
ARFIP1	5.56553978828563
SFRS9	9.20309105931718
CEP110	3.95214970831171
MYF6	3.17051695892095
MGST2	8.27717259042143
EVI2B	6.50172568459697
TRPV4	3.21406382731881
SLC25A11	5.53515040889256
EHD4	7.0000347400772
NOX5	4.22398267890562
NCKAP1L	4.29142900868661
EMP3	6.73686081853073
SYNCRIP	8.4154862182169
BPY2C	3.84360951908533
C1orf38	4.85999366159802
ZNF426	4.66712107322475
ELOVL2	3.30747446988641
ATP5J	9.5203143817715
CBX7	3.98458708362282
OSBPL1A	5.5988477311132
MED13	6.469123453316
ZNF589	4.13172243876609
CHRNB3	3.10211091214235
GOLGA2	5.24502732628909
NIF3L1	8.07102905976982
TRA2A	5.99589487257823
F2R	4.67506210251939
PHF2	5.5221987310383
PID1	4.68303432577236
MTAP	4.06816635373641
RFC1	5.33846899662257
C5orf3	4.35414309301451
ADORA3	4.74795979187434
ACTL7A	3.29140244908433
RAI2	8.0314435969685
MAP2K7	3.36173218505834
HYAL4	3.35493643839506
GZMB	3.626878275947
FCGR3B	6.79064082404438
BMP1	3.97232154439703
CPNE6	3.47591447675726
SP2	3.65664012943046
DPF1	3.64400587570848
SMPD3	3.08658558446859
TMEM38B	3.96498672516022
CCDC56	8.51409085286142
NFE2L1	6.54947470883705
MRPS31	6.91629033533388
STIP1	6.42580367153457
MMP26	3.11995256004461
RASL11B	3.93797072924503
NT5DC2	6.33890377957904
HLA-G	7.13175493235548
LRP2	3.85477747252113
MTDH	8.46193501374432
HSP90AB1	10.2567690220798
PMAIP1	6.30043607410465
LMBR1L	4.38511011643710
SLC25A20	5.22707179384421
RSBN1	6.1588440205969
S100A2	6.6262118956019
C2	7.26382851777639
RHOT2	4.84648874792596
RALGPS2	3.3849298206715
EIF4EBP1	6.14413728565271
C2orf27	4.09937494107756
GCKR	3.82489815888925
FER	4.12647195079124
TRPC6	3.13588147250244
RGL2	5.63360823657794
ARPC1B	8.72712774076274
SNRK	6.46142424004289
UTP6	6.68015506661557
DNM2	4.26163757467963
GCS1	4.87658514083128
EHMT1	3.46209395360358
GLDC	4.51325230913805
FBP1	5.36403443705393
VARS	4.27674122731301
PLA2G7	4.77267591210454
RAX	2.89718350627427
TERT	3.6523063689448
CCL1	2.88829770295229
FUCA1	8.83462101558208
ALS2CR8	3.48053507134065
CXorf21	5.52513496378035
KCMF1	9.38436495001897
MFAP2	6.08301682181384
OXCT2	3.65641460651143
WWC3	6.01076113647894
SOCS1	3.64773903367711
IL17RA	4.74440838029445
C14orf115	3.80724769917490
ST5	5.47703301883395
STRA6	5.22156086673635
MPP5	4.21303300228806
SPA17	6.97684805683904
C21orf7	3.73792511018967
FLJ10986	3.99221003419328
LHFP	4.67201975661935
CAMK4	3.74605675150807
GALNT14	5.70224414249054
CXorf27	3.22501336424214
CLPX	5.53440690605791
NPLOC4	6.07390962555173
PJA1	7.5785904803192
CPLX2	3.59374181879928
ARSD	3.8630696235573
WHDC1L1	3.24922386106811
RB1	5.42376697345889
PHLDA2	5.2457971219139
C2orf56	3.54180182945729
GUCY2F	2.99753286435748
MPV17	6.97209028665183
PSMD4	6.06894896691385
SLC35D1	3.76760306412026
C20orf103	6.34553600365646
COL16A1	4.64974352358339
ERLIN1	6.84656841871976
JMJD4	4.05604907267136
SLC29A1	4.52791148905335
GLRX	6.17505181822707
HIST1H2BK	8.76876747107645
TP53I11	4.26977089324457
ST3GAL4	4.21433320362115
ALG8	7.57227798580277
PF4V1	3.06952810936030
SHOC2	7.45289776473459
REG1A	7.59416249594069
FBXW7	4.13816913065921
CYB5R3	9.64059192875554
MINA	7.19122717987034
HHLA1	3.82248457228207
MYST4	5.61134185097021
NR0B2	3.94920511608225
TFAP2A	4.71780358494732
UCHL5IP	4.72372363870779
TIMELESS	5.86387536732041
DDX10	7.62378048536108
SLC25A36	8.61335311263849
TMED10	8.93617422733943
ZNF507	3.08522881810105
LOC90379	3.79989056559097
RAB11FIP1	6.17145613367664
ATAD4	5.77496526973877
PHF15	4.19544099764960
ZNF26	4.42507154972555
KRT7	5.03379651525374
RPA3	7.14089933965769
YIF1A	7.19508048829478
PPRC1	5.75924016735951
PCDH17	4.41355794804019
PHF8	3.76865633204258
RDH14	6.43558112224466
DNAJB2	5.07932022042396
HNRPK	10.1090329173733
PTPLB	9.14127567099889
RABEPK	6.03001204603675
SNF8	6.09937943605126
CBARA1	6.37085645740697
RAD51AP1	7.5017988045062
HAT1	9.42727575435682
HTR1D	3.30499907247787
H2AFV	6.6702137448148
OAZ3	3.90679474076014
CXorf48	3.27465825295088
RC3H2	5.50725399176622
SGCD	3.55052545654537
PHTF1	4.59554341879258
CA3	3.06546724929407
PKIA	4.24519231707626
STX10	5.0725771874163
PEO1	4.90964271823661
JMJD2D	3.11110860059570
KRT19	9.17784347857386
ZNF143	5.37610537962243
ENO1	7.77962819167535
TIPRL	7.41319649773781
MAN1B1	4.84026649871622
P4HA1	8.65596792998833
TPTE	2.95806872935221
AKAP8L	4.28966405090419
GPR17	3.25074498631662
LRRC20	4.1106803550296
UBE2Z	7.0094794293135
COL4A1	7.42870851707538
ISOC1	7.44894896437444
RNASE1	9.7802407796079
C20orf20	5.40020714296903
NDUFB11	8.77568562544116
STK19	5.60399096932631
OSBPL2	5.24146912455018
PTTG2	3.09179159833652
GRM7	3.32240502712597
SLC39A8	5.12813249557995
APPBP1	7.75398567456103
STS	4.52949990035261
FFAR2	3.20392954246013
TMEM123	9.81377923443533
GLI2	3.79239563030008
BTNL2	3.41667603605975
ALDH1A3	5.46749236745598
TGIF1	6.52703582781345
SCO2	5.00569495730688
TP53	5.48146305885349
CCDC69	3.76974897885564
ZFAND5	8.99604120825686
ICA1	4.14985687417304
RAPGEF2	4.1815470477536
NAV3	4.4581507488152
EPS8L2	5.19014854723593
ATP6V1G2	2.98998819747076
MNT	6.31248429850734
C6orf145	5.15737299697476
PPP6C	7.92289004544095
OR51E2	3.07433144672022
OTUB1	6.01473631534491
ENTPD1	4.50011270346848
TMEM115	5.50564233767044
STK11	4.01447906749763
PRPSAP2	6.07798788435008
SH3BGRL3	7.74644143549254
MX1	7.83038715629125
PSMC5	7.24976724222599
TTTY9A	3.46691711322675
EXOSC4	6.07120734025475
SETD1A	4.19581688292036
YARS	6.76083819531298
SLN	4.51848832052301
RELB	4.47283571083158
NLRP1	3.72303937364742
LAMB2	6.18693363743997
FNTA	8.32756895303023
HNF1B	5.76931203960965
C14orf139	3.43508522747466
UMOD	3.06400771605622
ZNF512B	4.35689949752363
GPR25	4.18365673259903
C6orf49	9.65008933526621
ATP6V0A1	4.03343224393427
SNFT	3.64936572138095
ZNF768	3.92496324029367
GTF2I	7.63662683298208
KCNN2	3.08464653893428
DYNC2LI1	5.35912043890087
DGKE	3.08260679035152
DNAH3	3.18356648029509
RPS6KA1	5.0742404600999
C9orf53	3.40748885772213
PTPRM	5.80479699357502
MRPS15	7.01782855024593
TMEM59L	3.92103577973437
SSPN	6.52457411512929
IGSF9B	3.10306060832039
CNOT8	6.04750521195505
GORASP2	9.12885950401934
ADAM17	4.65868012575963
CHRNA3	3.37420624774428
MYOG	3.65132886293724
UBE2D4	4.60572535062027
CPNE1	6.963189080877
AK5	3.34496537786024
RPL37A	8.009482333868
CPS1	4.5613861952459
NDRG4	4.50554760666661
ALG5	8.2236410154389
NCOA2	3.67032549131161
LOC130074	7.11660048820348
PIAS4	3.39345330582414
S100PBP	5.60403023280771
TEGT	10.4542315090435
USP5	5.07267858162642
CFLAR	6.71018613174769
KIAA0692	4.40169280497801
WDR48	6.11245557456351
PCDHGB6	2.92596971051034
NRXN3	3.43916483324351
ACACB	3.88790397331216
CDKN2C	5.57894847649385
KIAA0226	4.28898291315522
TRAK1	4.99454239767138
CUTC	4.87719921237282
AGPAT5	5.77826305626421
WDR68	5.46404288231755
PREPL	7.31593949203429
ABCB6	4.07757185748353
RABGAP1L	4.36565564314367
FCGR1A	5.0701907315888
EIF4H	8.45358300115704
DLC1	3.68645617835394
MAPK8IP3	3.60946147897976
SPRY4	5.04797508238299
RPL11	11.5279104155334
RAP2C	5.47829242622268
ETFB	6.11316874017732
RORC	3.6883158419987
GRAP	3.18732005280252
SEPW1	9.05566357112003
NMU	7.31318793157426
MXD1	3.09237358248546
IFIH1	7.4719831263989
AZI2	4.88378591391213
WDR37	4.69546418344651
SEMA4A	5.28349775829058
RPL8	11.8662685806156
NUAK2	6.84690293064619
AHSG	3.41600410485249
RBM39	8.4236163201723
MANSC1	7.7326318015428
IMP3	9.25198638214834
ARHGDIG	3.2541287147063
ELTD1	4.55942015461326
PRAMEF10	3.6518687076586
RGS17	3.03580323034904
KPTN	3.91315229015121
C2orf3	4.76368458515231
PCTP	5.79241638387647
MRPL42	8.36596955042586
SIRT1	6.09133126606672
MANBA	5.7912746923569
CD164	9.66148455085236
ZNF671	3.57565418707457
GFRA1	3.34262256798125
PRM2	3.09887221833417
IL1B	6.58173548081436
HAX1	8.00087839190238
REN	3.05562054739019
ZKSCAN3	4.48283109331549
CTSA	7.69135589681659
TPRKB	7.97403483495986
UBFD1	6.11412532976136
CDKL5	2.9717172857082
HIST1H2BD	6.74628581077658
COQ4	5.15356965808571
TXNDC4	6.16636094402323
C5orf22	7.56659980695271
VGF	4.30585217815531
INPP4A	3.61729403505320
RNF8	5.29740343757355
BMX	2.98710854086802
SLCO5A1	3.64588883039717
PTPRU	5.47741217944013
ATP8B3	3.39564473943211
HOXC8	3.63128431684047
ADPGK	8.11244030222051
IL12B	3.02710872568392
LARP4	6.16031800879605
ZMPSTE24	7.96380230010106
PFDN4	6.05385878246844
KLHL11	3.18374743350472
PSMB3	9.08956605135383
