Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F01_586114
Composite Element REF	Signal
TRIM2	5.01493854021642
CP110	6.6231496322363
KIAA1622	3.1715485210603
DNM1	4.90381005788901
HYOU1	7.7757822617927
OTUD4	5.44785987015308
USP7	5.94305222143466
ZSCAN16	6.52595098440842
ASCC1	7.52175174282767
OTUD3	3.93292379542778
YME1L1	8.25010364245514
HNRNPR	8.86583462977333
SERPING1	8.31836393019216
TPCN1	5.7519017514263
STARD13	4.09019659466932
PCBP4	5.20766735955326
ADI1	9.30029460060148
ASIP	2.86673890044938
CDH10	3.53251264418293
WBSCR22	8.31300672556434
SCP2	8.20801416652724
KL	3.16571331069134
SLC35D2	7.03136130822753
MAFK	3.66774457686789
SON	7.58368261154894
SBNO2	4.35632018377559
RACGAP1	8.64620523789536
SC4MOL	8.44312667934752
SLC6A6	3.2530267018992
OBP2A	3.33784358787438
PSMD3	6.16902551936353
ERLIN2	7.07822037041476
PPP1R9A	5.8834238608013
RAB35	4.38612390985063
PDZRN3	4.17365883902017
AVEN	5.93557477600745
FLJ21075	3.82986168130516
BCAM	4.73263542403942
C14orf132	4.10178095905241
PCK2	7.17842900508292
FKRP	3.22282599814763
HLA-DRA	11.3109641273258
GUCY2C	3.15945101249475
RP11-125A7.3	5.04227991525024
BARX2	3.3917900439703
DAO	3.15001761558789
EDNRA	5.27401707141842
NIPBL	6.15379074260096
ZNF331	7.12503029706985
PPP2R5A	6.5793213474921
HMGN4	8.29048253873616
DDX39	9.66668896726327
EFHC1	5.69388995542822
EIF3M	9.60759445491923
SLC17A3	2.97594493905263
ZNF24	5.68984285388506
ASCIZ	6.57878843128758
FNDC8	3.36869108568855
ESRRA	6.06119597829626
PTMS	4.35539787914842
PHF7	3.79074401932963
PIP4K2B	4.7883145865448
IRF3	6.2578100713729
GPR19	4.80800280718823
HHLA2	3.50370347447059
GMFG	7.39723879546667
BDH2	6.84779458344378
APOBEC2	3.6078117142889
PRSS21	5.44022882047466
PENK	3.50126392330155
PHF16	5.6452132511582
ZMAT5	5.24106114856153
SMAD9	2.98608263564607
SLAMF1	3.27019949650593
RGL1	7.76728107320493
DLGAP4	4.69607205672453
MBD5	4.74438240743187
PHLDA1	4.73327429016729
BACE2	8.30142516303634
APPBP2	6.28081309825572
LIF	3.42116557932826
OXTR	3.24741328420053
ACTC1	4.12778483059119
USP19	3.97257984650197
SUV39H2	3.03414591422179
ERO1L	5.36304965927829
ZNF395	6.76167630992511
CNTFR	3.75389603190787
HIST1H2BL	2.83949724326354
WNT3	3.22231851604153
ZNF549	3.69335582598499
ZNF467	4.23159357209347
SLC25A21	3.34539739550996
IL5	2.94946999446866
CLSTN2	3.81834100526967
LSM12	6.8182934097103
KRT37	3.09506118302136
NACAD	3.93856487893119
NAG18	2.67060806109614
PTGES	4.80663516713479
GDAP1L1	3.04408289100134
MFAP5	5.10882878910389
OPRK1	3.06870973438508
C12orf4	5.75806773721034
NTAN1	6.96189325795248
CST3	9.3589205050409
WDR6	4.47226518705132
NUP88	7.61064201079659
CD300A	4.94189557062555
FCGBP	8.63064385173801
CNIH	9.40525224209107
VASH1	3.78697838198277
DHX16	6.80379471781635
SLC35A5	8.09394716806658
CLEC3B	4.16400876108745
ARL2BP	5.17750500519142
C10orf79	3.33783229346884
ZNF79	4.10587159206965
CRP	3.37281777785704
OCRL	5.41994179542163
GLA	7.71630192043722
NEBL	3.32983875731168
HSPA8	10.490275313493
DIDO1	5.88732400911326
PLA2R1	2.88044148494190
NGDN	7.21395158470302
CBFA2T2	4.52383889631749
SAC3D1	7.6660591542059
PNOC	3.22358519289849
PIGP	7.67136580964757
AGGF1	5.83716323527219
PRRG1	6.128935471856
DPF2	7.64027461865702
MYH13	3.0612131215626
TMED9	8.08992482583331
TRPV5	3.7374642920476
UGT2B4	3.01663284674743
PJA2	8.06495684366094
COLEC11	3.71630359528756
SCYE1	7.64959454143621
MED12	5.48790294648353
CARS	7.4411325487314
MYH1	3.33409689146195
CYP7A1	2.68552058126671
PHF1	6.59334005561929
LOC644096	5.98080471992973
FRYL	5.95669501714055
RHOBTB2	3.81995403418984
MMP27	2.96138663248464
ZNF432	6.583581162916
SRD5A2	3.48632255408948
UTP14C	6.96556368972925
RABEP2	4.90588485748167
VWA1	5.67896606673261
FUBP1	5.33337840603004
IGLL1	4.25309395182450
KIAA0586	4.86919102073775
IL27RA	4.88773332685708
STON1	4.37262464828429
IL5RA	3.33252899913487
PERP	8.19361393927471
SMPD2	4.02418500626655
TNFSF12	5.76318439967065
FN1	8.48391305275251
MTR	7.3773692856919
CSRP3	3.23848521129383
MMP20	3.06293267667998
PHLPPL	4.1270752333303
CBX6	5.96463717500369
DHFR	8.09056135012252
PRG3	3.23167794010463
ALPP	3.15092406643883
ASH1L	4.69642583253492
CHRNA2	4.05694227925589
PPP1R12A	6.04235841046087
RBM38	5.30684882373267
ZNF7	6.24294423722622
RDH8	3.04390105987365
GPR132	3.57560225737726
DGKD	5.46969993989784
TPMT	6.54179521376863
ATP1A1	9.20099660698042
SERTAD2	6.95066054491234
C5orf4	4.56816465467266
ZNF672	7.02329040333492
PLXNB3	3.40982156497985
FAIM3	5.1906278381541
UBQLN2	8.42948719572291
NR1I3	3.00108514628479
ACVR2A	5.58004942862761
YWHAZ	9.7659291801734
LILRP2	3.44689890422587
GNAO1	3.45481686192938
OPA1	6.939370987494
RPS6KA6	3.68141290265733
RPL10	12.5777935652324
MMP23B	3.11184805607533
PFKL	5.55194888252015
TMEM140	5.6330394458243
AURKB	6.53875564224001
IFI16	9.94263172842593
CSTA	7.05077000943786
PRPF39	5.91289043235134
DISC1	3.98410505981025
USP4	6.7700298777477
OSBPL10	6.75490003773334
CAPN6	2.99370496375765
CLTCL1	3.83471715895746
NUAK1	6.39709435771729
ALG6	6.81700666188259
NPPA	3.74468183691836
LAMB3	4.37697534447057
PPL	5.79437233394055
LRTM1	2.8685857753833
RRAD	3.08054561250022
TIPIN	7.66024185979851
CARD14	3.48405016192975
RBM9	5.21940917452701
LCN1	3.17351687471287
RALGPS1	5.93303720644676
NCOA3	5.82494650790249
CCDC6	7.69722233311862
RASSF4	4.86803549466489
MTHFD1	8.25308558183292
FCMD	6.38830442159186
IGHD	7.11874895407389
PLA2G6	3.78822934233343
TPT1	11.9955314267873
S100A3	3.51248959540953
SEC63	6.42564670066732
C10orf59	2.90927207917765
TOR1AIP1	6.88940295411108
PAFAH1B3	7.39925940706077
CEBPD	8.25576769755532
ZNF107	6.77285820805611
ALDH6A1	6.37481304297523
G6PC2	3.35732312369666
SNTG2	2.64235935710034
GRWD1	4.98525061343122
FLJ22222	6.04179198009194
BCKDK	6.07024593637277
CTSB	10.7865249948030
PFKFB1	3.44938054300422
ZFP36	8.30772473576627
SVEP1	3.74444205192617
PXN	4.11226147650892
TNF	3.09964814582030
SIRT2	5.76863382055069
C5orf21	7.2880948402788
VIL2	6.5281283237052
DIXDC1	3.5138790042621
GANAB	8.11695355462136
PDSS1	5.61564927946729
GRM6	3.03925710810245
NGFR	2.85337085950171
ATP8B4	3.26168778400288
MEIS1	9.58001249831766
BMP8A	3.49665120592844
NGFRAP1	10.0155882595914
EDAR	4.66769174435525
NEDD4L	5.16656643977672
CRYBB3	3.40788505545351
C6orf60	4.00198400288964
IL1A	3.04681227320343
GNRH1	3.27017225795797
PDGFD	7.61713886065708
CACNA1H	3.52979726484447
TXNDC3	3.76317771179508
ERCC1	6.68356029651113
CAV3	3.26807919947015
HARS	7.88069977137893
AQP8	3.42214062507386
CREBBP	4.7683321528585
ITGB1	5.30372278668246
SPACA1	3.34454731723587
ZNF254	5.56837215994827
PARK7	10.9810559316103
PAX1	3.08200119216074
PSMC4	7.72547714170873
KCNH4	3.53349632629595
TUBA1A	8.29645317825477
PRMT8	3.33305787205055
SELP	3.79069719463811
PSMD8	8.63296248107983
SOX10	3.93744916574464
HTR1E	3.31386936142099
RABGEF1	6.7733387509735
EPS8L3	3.81594103328387
MAP1LC3B	7.18918858237161
AGXT2L1	3.01937371300970
CYB5R4	6.33716712839513
MEMO1	8.47261622903687
LRBA	6.69935386094681
TRAPPC2	6.58733127850907
FLJ14107	3.18669188638613
FNTB	4.42946918969443
MYST3	5.30142781458637
KRT8	7.42912077349655
AURKAIP1	9.25407593423032
LMAN2L	7.42865906905343
C1GALT1C1	7.43829693346419
DSE	7.57142260155736
FHIT	4.37265719256134
OSBPL3	6.17566893214187
PPOX	7.21800930271096
SLC39A9	3.88047763848504
EPB49	5.65318052788845
LOC137886	6.963768087341
C7orf49	6.15520395513984
RHCE	3.75731176994284
CST8	3.35927529820018
ATG7	6.21355132495067
SPP1	11.7093462707752
GLI1	3.29097925634153
HYPK	9.19019753867644
SFTPD	5.90442937479782
MCFD2	7.3614691615637
ZNF157	3.03749752160326
EPS15	7.09858055564329
SFRS2B	6.61684550854261
BTNL3	3.66306247833451
GPR23	3.29966401591464
TRPA1	3.02225215138249
ASPSCR1	4.63858373295051
GNS	7.15734323426735
FDFT1	10.1751604262663
ENO2	3.23824378192041
CBX1	7.26659726695618
PTGS2	4.63184469876854
BMP7	3.63650326309836
CCDC90B	7.44542663742671
LRP5	5.305733914667
UBE2D3	8.99805098055057
ARFGEF2	4.78587377406976
ARR3	3.85267351448004
MAP1A	3.49565036349730
NEFL	3.05577095937054
CD2	6.51412204340481
FLJ23861	4.20904441659718
NAV2	7.23318518659166
ENTPD2	3.36758071992996
COX7B	11.1492600987131
ATP6V1A	8.4959797865687
TRGV3	3.30015897970866
ANKRD17	6.67031814267829
ADH1C	3.17032318187149
ATXN7	3.83454020004555
IL21R	3.84834891209457
CHN2	3.46825860207957
HAS2	3.99814319881552
C6orf48	9.32420760854605
TGIF2	4.9156868479692
KIAA0241	5.02866438697547
IGF2AS	3.4630609493292
CYP2C9	3.48185275636664
DNMT3A	4.99551538269407
CNOT7	9.30671757180572
FCAR	3.13805207537547
SFRS10	8.25576841776804
MARCH3	3.98926802064491
RUNX1T1	3.27108340056304
CTSK	8.02152681091704
LRRC61	5.173622701204
HNF4G	3.2715858438919
LRCH4	5.06961644380061
PSIP1	7.79380549942482
AP2B1	7.00700929634996
C7orf28A	4.44090400914301
SMCHD1	6.70017404663255
EIF2C3	6.21554781129574
S100B	4.29923177909626
BMP2	3.48333766698749
POP7	8.2924679625932
UGT2A3	2.66679752046675
ESR1	4.16068761689541
ZFPL1	4.58101652809269
ARHGAP12	6.96470229802642
PGGT1B	4.74755318191487
LRRC19	2.67291894889421
ZNF767	5.15416929048142
DEPDC6	8.2501542547893
SLCO1B1	3.57670991633830
SST	3.31268177131192
NACA	11.3523096551111
KCNN3	3.59215052271454
GLOD4	7.36363737190648
SCCPDH	7.8941940280738
PRF1	4.87279819912679
LST1	5.84807015019576
CDK4	8.80629944706515
TCF15	3.27617681131960
PARC	5.2678959515745
PRMT1	7.82073124670146
ITIH3	3.3327185581178
PPM2C	5.27400953310335
TEX10	7.55888543863223
EDA2R	3.28184189841954
LOC283345	4.83703673606644
NARFL	5.00665223513674
DENND2A	3.55927800323462
C1orf103	5.51811367971309
DMXL1	7.32427601663686
KCNAB1	3.58796322686392
FLJ20254	7.54235791139537
RBM3	8.93618438386181
GPR1	4.87640996499866
DMTF1	7.46446672914037
HTR5A	3.08168399639933
MXRA5	7.6635576699133
GRM1	3.35817523578309
SCFD1	6.97545302129132
RAPSN	3.33000034893895
ACOT9	7.93392986052587
PDE4D	3.36878791735342
TRPC4	3.02007418700456
EPHB3	6.23237759433129
GEMIN4	5.43636995458006
RAMP3	4.18230477992803
CNTN5	3.28948535372873
DLEU2	4.73070945725776
TSPYL5	4.18112313239845
GRTP1	3.97574215807722
ITGB8	4.16483957981378
GAP43	3.05320419581419
FRS3	3.85036837431490
PDE3A	3.48124513214978
TNFRSF10C	3.07674857576597
JMJD5	3.68576373236917
OTOF	2.74198154387064
TEX14	3.37768899418796
XYLT2	4.76463007683258
HIPK3	3.51071045269288
XPOT	8.09334067027304
RRH	2.98051459138393
CDR2L	6.71143697227757
GAL3ST1	3.40249452566682
DHCR7	6.42893874110422
PDZD7	3.60374834935991
FGFR4	3.56089406182952
CRAT	6.92509974124092
C1orf217	3.4006617569897
SLC19A1	3.70153681479326
PPP1R14D	3.32214794075671
LIMS1	7.74610361215985
TMPRSS11D	3.30228526559442
TRIM14	6.31182562962157
PIK3CD	4.3836444453896
MFAP3L	3.24218891204908
DERL2	7.76927198106428
SLC7A11	4.60514432710734
FHL5	2.91667976556683
OR10H2	3.15949982566518
ACAN	3.38183005886622
BRWD2	7.82010152248484
PPM1E	2.96078237022006
DCUN1D2	4.37328614914645
TINAGL1	4.88874380620902
C3orf36	3.13240465050258
DOCK4	8.5757693489341
ENOPH1	8.20225926388395
FAM127A	7.87431060374325
SLC5A3	4.86072735014
ARPC1A	9.04171111491669
CHST2	5.27956042489262
SPATA2	5.35006065533961
PGLYRP4	3.48249754596859
RUFY1	7.99714449971353
NTS	12.3009959663679
FRMD4A	3.91223791015048
RPS4Y1	5.17090382387626
BCL11B	3.44600193823086
TNFRSF8	4.01427916225202
FOXE3	3.23093310476289
PTGIR	4.13119082134880
ART4	3.12729632124939
EVX1	3.79679595157724
PRM1	3.55750787455702
GLCE	7.30339043844851
GPR18	4.50432754062703
ACAA2	7.18011888884927
PIGK	6.85928292107624
HIST1H2AG	6.14281537642441
C16orf67	3.99544413096315
UQCC	6.87461857873231
PLS3	6.66747660510828
DAG1	5.86061341369501
WWOX	5.23679406471778
GTSE1	5.7657582457964
GP2	3.42021326590403
CHIT1	3.36737622245244
PLOD2	7.93654439987124
RPS24	12.3024761904265
KLF9	5.82379190255326
TTC27	7.54702865529548
PYROXD1	7.17674413860583
MIA	3.800583972534
TSPAN2	3.65069504577924
MRPL9	7.46678185039191
PCSK2	3.06679083223849
PI3	7.07251912784562
RPL24	12.4641353912764
HIST1H2BE	6.08191491271877
CD86	6.04213059554999
CALM2	11.6257793968952
LFNG	3.04525090135055
GYG2	4.36414240490651
INTS12	6.9672382223188
RAB4B	5.9444381751445
CTSF	6.42323609107694
HUNK	3.16566348069874
GNA13	3.64438167304385
B4GALT4	6.2531802464926
TSPAN31	5.73232064689001
CHD1L	5.63282018530017
CNKSR2	3.28574790666973
C1orf156	6.83661441410579
IBSP	3.61410096726065
FUT8	6.47382401852258
TRMT11	6.36553777681232
AGA	6.31960225392749
GFRA2	3.50832130234748
WWP1	7.04709944290418
B9D2	4.36202272677112
CPZ	3.76585342536558
STAT1	7.43264753717511
PTTG1	10.3071645302544
TMEM62	5.82217080785800
COL8A1	2.84340911015694
RBPJL	3.19484550787438
CASP8AP2	6.24529519096279
SSBP2	7.44347729448979
MMP12	3.1133819534022
NME4	6.89367324037984
LOC55565	3.91194279865459
GABRA1	3.41692403284972
PEX11B	8.33547472702173
HABP2	3.5330172869997
REEP1	5.78824876172646
C9orf156	5.0946226704851
SMARCA1	4.8848992822964
WEE1	7.17623509839577
APOF	2.80268004172039
GCDH	6.40220239171845
SSR4	10.8347668192748
SPAST	5.94130789635871
RGS1	10.3318822899562
ACCN4	3.75939358822534
PLXND1	6.04244775619479
FLJ20489	4.98422129922326
MLCK	3.0508086952253
INTS5	6.59626791147644
BSG	7.30397454001542
PARP8	7.22037138955531
ZNF215	3.11866246857369
TEAD4	5.14384295816666
PDE7B	3.36379802872721
MS4A3	2.9461706884498
DTX4	7.30155438554257
EFEMP1	5.04791668967649
TNRC6B	5.09728534945834
TULP2	3.43136930970811
RERE	4.91700442300806
BNC1	2.9849309650204
FGFBP1	9.44257123783336
TIMM8A	6.03180685659995
PIGB	6.43883575258838
AJAP1	3.26284297644368
COMMD8	7.67734307354928
TRIP11	4.19336999613912
SLC25A42	2.68714647629018
SYP	4.04262826779442
PCDHB6	4.22061686131831
FLJ12716	5.52508178097055
FKBP8	4.59328659273636
KIAA1109	4.55702832693727
PTPRC	7.26251899642904
POT1	7.08145320565544
CCT7	8.12850572117706
MMP11	4.98653874145459
MYO1E	4.72413223047615
EEF1A2	3.79983366397069
MIPEP	6.31910826510167
ZFX	4.89890818696438
UCHL3	7.79502280333491
LRFN4	5.87511890963305
XCL1	3.14619931745551
CARHSP1	6.63179164499079
GREM2	3.38464293406600
CCDC102B	3.26718373466730
HDDC2	5.94085446336899
SHC2	4.1700503522398
SDS	5.72717335023355
CASQ1	3.15035748518110
LYPLA3	5.32556815524616
INPPL1	6.39962853752563
SLC25A40	4.76966424457502
IHH	4.48207465462457
CHGB	3.11377141149567
COL9A3	3.33935379219967
C2orf18	5.02092569796635
DDEF2	7.40610598056953
BUB3	8.72864942488413
C6orf211	7.86854696773519
FOXD2	3.63319558070329
GGH	9.28907862961329
GGT1	3.59432221173986
ADARB1	3.91662127573611
VPS35	9.36906132849597
CNN2	6.40110268301866
DBP	5.42549752410575
WNT1	3.33185496168091
COL5A3	3.96739787253839
RHOD	7.04796011011945
ASNA1	8.56739457128162
WDTC1	5.79976836264432
COL4A2	7.44197962828872
HEBP1	7.67317987194355
SLC1A6	3.76666194555806
LUM	9.71002444367577
C1S	8.32359440083955
TCF7L1	4.55031325426105
ZCCHC6	7.10599384440048
ME2	7.0778383044836
PAGE1	3.5778577448285
DTX2	4.48356671720239
KPNA4	5.85557369777172
H3F3A	11.2570892589076
GLO1	9.94404320536457
WDR61	8.5670693350381
CD302	6.09176948895931
SIRT7	5.50036597528306
D4S234E	3.63415297885477
RABIF	6.68123508691571
DYRK3	6.20384741833052
PKIG	6.54050055411037
PFAS	5.84080836326538
ALOXE3	3.52379499615883
RPLP0	12.4149655657418
RBM34	8.06130229622952
MKNK2	8.79073666268467
ZNF528	5.10637875172593
U2AF2	5.04532640181062
SEC16A	7.70742127490418
EFNA5	2.92422797825191
ZNF44	5.21028221401707
FCGRT	7.12777129372735
NOL4	3.22703520623164
CCS	6.01969252258998
IGF2BP2	5.05926044702928
MFSD7	3.36614676042705
OR1D5	3.39610327631113
SIX6	3.25551934677364
CCR6	2.81739611519555
TSSC4	4.70223875161785
COL11A2	3.46039765001727
CHRNA6	4.51029080155662
PLD2	5.17790474806046
PALM	4.67002049156777
ORC1L	4.0766109359198
SASH1	5.15160933703139
PUM2	8.34973341496759
ZNF365	3.60802905378233
CDC14B	5.10073659851345
PHC1	5.72108197403772
KIAA0913	4.02135177342184
LDLRAP1	6.35593590584193
NAT8B	3.46819432961245
PPP3CB	7.49852895949978
ANGPTL4	3.32122664793399
HHEX	4.97723309978091
LSM14B	4.60603080278602
PLCH1	3.41726909615202
INSM1	2.96817326619217
TLN2	4.74078594154124
ZNF493	4.32374473847364
HDAC4	5.82713905331589
GLRA1	3.28272520363688
RPS6	11.7499856022931
SFXN1	6.45578147304902
FAM102A	6.82268781163645
KLHL1	3.04585979248765
SAPS2	4.97487483632605
CTNNBIP1	6.873463169094
SCGB1A1	3.39705922555391
SCAND2	3.6769711402818
HMGN2	12.3426747832886
NEUROD2	2.85258541784367
YAF2	5.52657577043565
BRPF1	6.15920877002573
RICH2	4.36119832441955
TBCE	7.93931574225945
LIAS	6.455235775554
MAPK1	5.73744562106599
MRM1	3.91990996743519
HDHD1A	7.80042706913124
CTA-246H3.1	7.73519725153715
ATP9A	7.4126906510424
HSD17B3	3.52824817705966
HN1L	5.99760745837347
SAG	3.07394720564071
C20orf10	3.54772685853415
CTRC	3.50347493033529
HNRNPA2B1	10.4295606222357
RNF216	4.72571021957423
GADD45A	7.43506372933524
MSH4	3.11903419275584
HOXD12	3.08359115705426
TMEM70	7.12192251990608
PPP1R14B	7.87325719450268
SBF1	4.01270483471419
HIST1H2AM	4.37028817724337
GNG3	3.89997474391011
C1orf50	6.7609245659415
FTO	7.0625728895626
CALCB	3.26020687910645
PPP3R1	5.5878450293933
USP46	5.32319511928217
CCNJ	3.44098585175967
PSD	3.19484520736341
GNAZ	5.70883972037065
FAM57A	4.76303158410809
LILRB3	5.18689224044655
DHX8	6.02299710051592
SPI1	4.63948733091378
OXSM	7.19704447282332
GYS2	2.81742392926683
UBE3B	5.03639985453334
PLAT	6.71423094656719
NUPL2	6.51610012076816
SF3A1	7.2943632908962
COPE	8.96863665026034
EIF3A	8.6101580611365
IQCE	4.43617612359139
FBXW10	2.76616926325613
KIAA0182	5.93396037731535
YRDC	7.13199476577918
GPRC5D	3.4028546343523
LRRC23	3.77131113175366
BLVRA	6.17158547435726
SLC22A7	3.22569551958319
RASL12	3.41334837213282
DAZAP2	8.88317445366086
IKBKB	5.19737614356511
PPFIA2	3.30055058346415
ZNF271	6.63582736874098
CXorf6	5.41737263768452
FRG1	7.608478750028
BTN2A2	4.97004074766891
THBS4	3.87458424788958
ARHGAP1	5.5817035349669
ENOX1	3.29446706489657
ZNF706	8.82083435659905
DOK1	4.05592913151103
FCHO1	4.10889306072898
PGAP1	4.3583870784295
HOXD10	3.26552176656164
CXCR3	3.39822309443859
FSCN1	6.00221086191702
KIF17	3.11238668865315
TRIM66	4.06181613820226
CHI3L2	3.15509182636152
SRPX2	4.99583303978412
C13orf24	6.19259442816263
CBR3	4.72124242765774
ZNF132	2.86269855031134
AQP3	4.67510454106882
BNIP1	5.6709740768737
ST6GALNAC4	6.90286609692888
KIAA0391	5.16566056750746
KRTAP5-8	3.99353791961575
SIRPA	4.71361253508443
LYVE1	3.98096758118813
IGFBP6	4.16688343733786
APOH	3.24925048514731
TSC22D2	4.3233852213233
PLCD1	5.00044141192992
NPHS2	3.17879491447973
ARHGEF15	3.47171849717364
M-RIP	6.75266025188081
POLDIP2	6.45701044890054
NDUFV1	9.22514240563353
SRD5A1	5.82531120918947
RAB3GAP2	7.2149878289121
CLEC7A	6.32289293881846
REXO4	5.16255528943975
HSPA14	7.41666199236876
TAAR5	3.78942250219674
ZNF142	5.73032864085771
MUT	8.09314301585927
C2orf43	5.70999921113271
SELPLG	5.22532425053184
BAZ2B	5.84058173075218
SLC38A3	3.56471865345084
BRD7	7.25656561679237
POU6F2	2.99459220185916
NISCH	7.14261005264926
TCEB1	8.5948195869701
OPCML	3.30585412594338
DTYMK	7.31927960906866
TAX1BP3	5.91521562238624
F13B	2.96651821346049
RPL34	10.2000631487981
AKAP12	5.00395893520692
MARK2	4.29329482613363
AMBN	3.43557285660904
C14orf32	6.77489591815618
FLJ21865	5.282812571396
HSD3B2	3.09875032463477
HMG20A	6.3907328711526
WDR77	6.51319181780986
ATF2	6.00545905090159
C10orf137	6.04119641212167
ARL6IP5	8.56946243500696
QTRT1	6.79299845468424
CCNT1	4.88349816180759
AP1B1	5.64991594655225
CD74	11.4621422688491
DYNLL1	10.5610995846633
PLSCR1	9.26678168050167
LIPG	3.22837423721619
PHACTR2	5.04097543465111
SLC35E1	6.95053284858107
VENTX	3.41042793033487
FEZ1	4.25296738659509
APOD	4.93535598795253
LAD1	5.89637037891191
C16orf44	5.43397211874219
C1orf166	5.07090953893695
PAOX	4.98285130471848
MAPK8	3.46854959496297
NELF	5.22714658250267
RBBP8	8.69946919795152
DNAJC8	6.3813292003659
KCNJ12	3.19119404027582
WNT11	3.28995456245158
SRP54	7.36429525646455
GPR35	3.70567878691656
NRGN	4.09247601450309
IFNW1	3.54834311014125
ACVR1	6.75275783046927
SCN1B	4.39820143142406
RNASEH2B	6.43058003452873
STAR	3.40317069615333
C14orf65	3.28570233705794
TAAR2	3.14009831453689
VAMP5	5.43304338332347
TUBA1C	11.1186599341219
PIK3R2	4.45542681197111
ARD1A	7.6460936954119
SYTL2	3.25837309042963
UBXD2	7.60473441782642
EBF2	3.27911050000847
CAMSAP1L1	5.95582042110744
CYP3A43	3.00994886609576
CCDC91	6.08701845057813
AKR1B1	7.82283550686787
KAL1	6.9130267102872
GRID2	3.01160945956383
ZNF423	5.13958585585306
PSMB4	11.1149245445457
ARPP-21	3.08868910255261
XPNPEP3	5.39127965026826
CYBB	7.26690661085814
UXS1	7.02780157494122
SART1	6.80746881921431
C7orf16	3.05440459662142
SPTA1	3.1659969255637
SHB	4.41685446922092
CHST7	3.88362661800853
SEMA6D	3.65831446433092
IKZF4	3.56970161951992
NDUFA1	10.7442515094073
HSPE1	10.0307146145155
MAPK13	7.06680495354633
MYCN	4.39515846316670
KCNJ3	2.90528939734756
ZNF573	6.18581746705373
PCDHGA8	4.18608899433436
ERO1LB	4.0690502885411
NTF3	3.99431260287857
GTF2B	7.19506050743333
GSPT1	7.46861298161177
GUSB	9.23402903109242
EXTL3	4.57710215728177
PMPCB	8.83663781547974
COPS3	8.2528999864405
LIG1	5.8271195687846
NID2	5.89667728372609
LSM8	7.62635439898338
TMEM97	7.10555752388837
SUZ12	7.25066852001988
EXTL2	7.84650759003552
PDE6B	3.84504683592186
MRPS16	8.28985960748551
KRT18	10.0528961887705
C10orf118	3.96239070282735
ZDHHC13	8.0820838920932
JMJD2C	4.90384314876172
OR2F1	3.56890858920373
ZNF415	5.99106428480575
CDK5RAP3	7.08434744374644
YTHDF2	8.81608248531372
GGCX	5.96148899629734
FZD8	3.13330623807613
TCEA1	9.52136392945216
ARPC4	6.65963611684138
SUSD4	8.82476883187839
C22orf24	3.26308132767066
EGLN2	5.09218983187078
KBTBD4	6.3595542711452
TNFRSF14	5.06436467839694
ROBO3	4.75685109890375
TRIM28	7.75916527985929
FGF5	3.39536494466328
RTCD1	7.95151950950584
MZF1	4.45432540238491
CNIH4	9.59005462366377
ZFP2	4.12174233671489
CSPG5	4.30971156464841
FKBP15	5.79545311584951
BZW2	10.2922310469428
PTPRN	3.06047049957148
HTATSF1	6.45835604480607
WFDC2	11.9158339832475
TST	7.6552836235948
NDUFA7	8.73094417831397
TTC22	3.11271502060422
RNF24	6.19886869297315
SFRS4	8.57718469646702
CD70	4.06583863875137
DCPS	6.5508485735079
PDXDC1	7.65796080903266
SRC	3.68994861280358
NTNG1	3.12311148073927
SETD1B	6.80139172039426
