Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D05_452028
Composite Element REF	Signal
SLIT1	3.61661154663361
KIAA0574	3.35471884315423
GTPBP2	5.50214868420325
SETD3	7.2040534663877
C15orf44	6.08278803050943
PRRX2	5.45192254752881
GPR110	3.3521491958539
C11orf10	10.2726406049664
MKKS	6.68095040740561
ELK4	3.2312314366784
ACOX3	4.07515463927206
ADCY1	3.36706542143709
KIAA0372	5.70542852799893
TP53AP1	5.68179966736935
RHBG	3.77919884449474
SMURF2	7.47625214559325
TP53I3	6.58853062295971
EBP	5.86041762656886
SLC22A3	2.68911683140661
TOR1A	7.5421639921202
P2RY4	3.33019174524041
TRPV1	3.76640677876645
ADAMTS12	3.31177325565657
PES1	5.68226081871662
UCP2	8.79066040984428
ATG4A	4.11969773650129
FOXG1	3.59846624306964
MAGEA10	3.95294924130392
WFS1	6.09096573640282
TRIM24	6.40275980230823
PABPN1	9.51362616638327
PROC	4.19434326667614
SLCO1C1	3.45304225045225
SLC25A30	3.20347914611646
SLC22A5	4.95895461556908
DEPDC1	4.45664506172528
KIF23	4.60818848296528
SYN2	3.51657350870025
ASPN	6.76673937631621
CENTG2	6.97774947437172
ZDHHC17	4.30331517916078
VNN3	3.36234050249879
KCNH1	3.49680782955712
PPARD	5.30690471340706
PSMAL	2.99066223090453
FLJ10815	4.43814131611707
YBX1	9.95083609779316
STK24	7.57274000395643
SPEG	4.98264853487998
STK10	5.04991367553899
ZNF695	2.63147128302664
SCTR	3.03583778995730
AAAS	4.45530363839952
SSX3	3.37288856784829
ABCD3	7.39298580544032
MTF2	6.07314228754116
FIG4	6.58201388535801
TMCO6	5.0815135073635
C9orf46	5.93147145464568
ATP6V1F	8.76340832427286
IGHMBP2	4.75717654512222
CCDC94	4.02456886577749
EGR4	3.22189019372682
DUS2L	4.16672104032877
FAM3C	9.0916574844266
DCTN4	4.97240630624264
EIF2AK2	6.5748584190034
CST4	3.95617929387875
CCL11	5.40377076288399
LMO7	4.04981282853625
PAM	8.98944612789279
NUTF2	8.52909235426118
ADRBK1	4.96752707512553
ZNF84	5.35994777123901
SLC39A4	9.14835973955567
CITED2	4.7109173914894
C12orf49	4.77176237425083
GRM3	3.12089802099239
CCDC49	4.1582540342128
STARD8	4.22577832132054
FNDC4	4.293893690356
SIAH2	5.6193431478464
CCDC103	3.14208290038673
ATP5A1	10.7473568005028
HTR7P	3.23037510539297
LALBA	3.15900253157293
RMND5A	4.82652783104175
ATP5J2	10.0207648276924
PSCD2	5.90489779840399
MMP3	4.0572148774218
ZNF409	4.0321468143643
CRHR1	3.45958558179848
WDR70	6.24134619100634
ZFAND1	7.71620111180206
CCL18	3.61683519079219
KRTAP1-3	3.0691768486039
RINT1	5.71980052170934
NRN1	3.24386721461551
SPAG5	4.88468310449798
KIAA0408	2.79512717235108
F13A1	5.94827970856031
DNAH7	3.46521688205037
SLC10A1	3.98064698229852
BRCA2	3.27161732983367
ACADM	6.96628892832358
GIPC2	2.83162076714228
OGN	3.56277985633691
RAGE	4.974429119702
XPO6	6.82144964970926
FMR1	8.11895706825865
DUSP3	4.63400548095849
ANKMY1	3.27275093575806
CHMP2A	8.32855879397668
FAM8A1	6.59411487397096
GPR21	4.10134512583993
BBS9	4.40666045814913
UNC119B	6.00471493066381
SLC12A3	3.34430322324547
ZDHHC7	6.51030794734916
FVT1	5.57609459115292
ENTPD6	6.54981286410746
PPP1R2P9	3.35906881544029
ERCC4	3.67832891029123
MMP8	3.00416301928493
HMHA1	5.12866492632678
RAD23A	6.90439381653095
ACY1	5.94726826314823
MT1E	8.6806060138563
PPP5C	4.30529931743526
GPR20	3.71022397549336
RFPL3	2.80364535585753
GHITM	9.32168151948881
SCAMP4	4.40467929456289
NARG1L	4.2216545253662
MYO9A	5.65876629766117
BLMH	4.50041594349077
NDUFB7	6.33949855493703
ADCYAP1	3.46847253293308
SP110	6.95612601826265
MIER2	4.04239097636921
KIAA0513	4.48976872090461
SH3BP2	4.07062674268942
PNMA2	4.31010876875435
MAP3K7IP2	6.54175906321976
AGRN	5.44825093458247
CEP290	3.41961768634776
ANXA10	3.38101888185672
RTN2	4.49274107899092
C14orf133	6.00805994033941
PRPS1L1	3.16330847007229
PRPH2	3.68339656034563
KLRA1	2.58068744892093
IRX4	3.45841700207579
GOLGB1	6.89457216852228
GPR97	3.36375218588457
NFKBIL1	4.44876866081277
CHD7	5.55683987708318
APBB3	4.1465132081075
RPS10	10.0224824494630
HIC1	3.20608966868631
TLE3	4.50561883720872
PSMB7	9.29805375518633
IAPP	3.28317046950417
SHQ1	5.46655049292941
API5	6.23003011367107
GP1BB	4.18113921160403
FTHP1	8.7350721302542
TRIM6-TRIM34	4.46648875814806
SLC6A1	3.43687353920981
OCLN	6.33449412236991
NAGLU	4.45285592399451
PTTG3	4.35251535636562
FAM117A	5.42954351099972
SPRY1	8.6709170415616
FLJ10781	6.75033826260617
CDON	3.61772056652191
SH3YL1	8.5515072637212
IGKC	8.86874966024818
TREM2	5.75223158323359
MMP14	5.27905763347975
SERPINI1	4.82158968689367
HDHD3	5.40329593111957
DYNC1LI1	6.60178008119582
FASTKD5	5.61370202483342
TDRD3	4.66855706609237
THSD7A	3.13355098741453
NDST3	3.09658953980262
CXCL2	5.34863199267748
DHRS12	4.59489428664246
MAP3K15	6.76876535133846
FBXO9	6.84321806798321
APPL2	4.32455909274408
TNPO1	7.8021796851108
CARD10	3.78943086059026
MRPL13	8.35657568537935
SNX5	7.92988549570484
EEF1D	8.1384383686484
RAB6A	3.78673296448328
SOD1	10.6117373948093
C12orf5	6.84184091505931
PACS1	4.86133485925865
PAPOLG	3.24010098955632
CHML	3.39698765255196
SIRT5	4.92885248518028
MSRB2	7.12011999101204
BCR	5.0616717931311
PUS3	5.45967374988982
CAPN2	11.4130615279068
FXYD5	6.82194628727477
TWISTNB	3.00061625418397
UBE1L	5.50590336087308
UBE1C	6.76490205546074
CHD2	2.94501278416350
C15orf2	3.28586485738308
FZD5	3.60079017624224
NR4A1	4.76437505662127
LOC339047	6.97373607325683
TRIM17	3.72674878354879
ZSCAN21	3.50502514186978
RPL15	11.3616134623242
ATP5G3	10.5685901881145
PRC1	6.42644149404574
ADAMTS8	3.33392088538843
ABCB9	3.89095018300271
HOXC4	6.65665191195208
TRAK2	5.77690556102353
STAB1	6.24813416747817
CEACAM5	2.95964109082781
MYT1L	2.86658553982947
RASA2	3.92631391338845
LRRTM2	3.27603293867239
STAG1	6.65049083316895
OSBPL7	3.6203441266776
GIMAP4	6.45920683543682
FUT3	3.34461883084886
DBI	8.66077228825444
LPIN2	5.36287380699068
PAPD1	6.48150617216393
APOOL	3.737002501171
DIABLO	8.29236755555334
ARMC9	4.11095763823577
RPS6KA4	5.30551767611682
TRHR	3.18743604784945
SLITRK3	3.43765684014242
TGFBRAP1	4.71640565281089
FAHD2A	4.19634187710612
CNTN1	3.48585718641249
ZNF211	4.4399432148621
BBS4	4.82219707098146
TMEM181	2.73780115344257
PFDN1	6.94305571011931
MINPP1	7.44906083953219
MPHOSPH6	5.97916488807511
RGS11	3.11371276106236
HOXC10	3.18406370640770
ITPKB	5.3965721194185
HS6ST1	3.54728488676465
AKR1D1	3.34941176993834
TNP2	3.1761792376075
MEOX2	3.04439712123433
EML4	3.90621296243316
SGTA	4.78524331585888
ATP6V0C	10.0286089167354
PRPF8	7.17322634566361
PSMD6	8.5358123891433
HIST1H2BI	3.8745637990759
TMC5	3.54713270700228
FKBP3	8.44663770954885
FLJ20273	8.76424677018452
PLEKHB2	7.57293783432064
RPL28	8.68853525937015
NOX3	2.86094951453405
ZNF544	6.77569326014934
EPYC	9.20520142149407
ELAC1	3.2805013416167
METT11D1	6.94388756526007
BIN2	4.48801870842107
NACA2	3.50351217433823
RPL18A	11.6192250304103
UBOX5	4.38587437819364
TCERG1	7.43186444331025
MPP6	4.0781856709491
KRT16	2.98652962769524
UBE2O	4.32229732878162
KLF5	8.69078662732936
C9orf31	3.53114369210771
APOLD1	4.70571527279137
UBL5	8.23997735686096
ARHGAP29	9.01458837364336
TNFSF8	3.34361243833643
PDE5A	3.01513971562233
CDR1	3.03589348622451
FBLN2	4.90362473497423
C14orf104	5.1861069834794
HBE1	2.94005967134314
ROBO4	3.30211788922436
C1orf108	8.00742324664014
FOXI1	2.87311522953495
BCKDHA	6.03702020275223
RAB4A	6.42641513169427
C11orf80	4.84710448014526
MYOC	3.58808084261402
GIF	3.40072533159679
TMEM39B	6.3496710621977
RPL3	11.4575132688143
THBS1	6.36984784566471
APOO	6.57198173061256
ATPBD1C	5.80557877165839
FARSA	5.10278468582347
ARMCX1	6.2592059268692
EIF4ENIF1	5.06983094778373
CMAS	5.6113611016299
OR7E24	3.5165090687782
TNFRSF21	6.16551398039351
PLAC1	3.52575950593404
KLHL18	4.31677704156096
LBA1	4.88478183685206
MKL2	6.81558910141853
TBX3	3.96173167284707
TAZ	5.1795641156245
CRIP2	6.09288050957292
DAXX	5.35164992004217
ELMO1	5.89569776855138
RGS13	2.61103403067885
DIO2	3.90433611287883
UNC13A	4.29377766930516
TAF11	6.10763868862053
ORC3L	8.10145654111856
PRX	3.39647778809429
TARBP2	6.10484074487992
CABIN1	4.73307502409651
TRIOBP	6.12726514423593
HIST1H2AC	7.29635836997244
RBM5	5.42497906362477
TUBGCP4	5.05567747082006
NCOA1	5.92354665437147
CDK7	5.83858996335363
SSR2	8.91752741964508
IL25	3.35464433143113
CRELD1	5.3699390102568
GPR6	3.20595607879903
SNCG	4.89879206095024
CHEK2	4.09054794400365
GAL3ST4	5.7619559451636
KBTBD10	2.83188417458795
DRD4	2.84840030234215
GDF11	4.23642929088092
SEMG2	2.77586251928893
MCM2	6.88068463977788
CD247	3.92096856459887
SOX14	3.06294568332084
RBMX2	5.94336840512166
KIAA0922	4.30452122426101
TGS1	6.13377923637336
C16orf57	5.08945306740432
SYF2	6.98731554291542
MCM4	5.51317313969605
PDZD2	8.5039997758357
CEP192	5.63413369749222
IFT88	5.19786023696301
MCC	3.49962743547532
RPL9	11.9460482179683
RAB32	7.23675173875059
P2RX2	3.66778235958893
DDX43	3.6229568940763
HHLA3	4.74569381189879
ID2	6.97177235632531
UBE1	9.83552028920318
SLC24A1	4.0874141187543
ARHGAP5	5.77254463670088
C20orf23	3.7758658339581
CETP	3.00333638619491
ZNF688	4.19888757231717
APOC2	4.61652472657078
PWP1	6.9978786690041
FAM50B	5.03041321884245
PTPN6	5.81329612166205
BAHD1	4.42268538273417
GPR56	6.38245806446393
GRIK3	3.02120823699561
DGCR14	4.33436126953457
CACNB2	3.26212639571866
PDE10A	3.02871496588248
METAP2	5.62488668677663
RHOQ	6.74932442590299
MAP3K4	5.12407318054109
PDHX	7.3266021580856
RPL23AP13	4.44492325047876
MTA1	5.22403583564515
GNG11	6.99983282317767
ZBED4	3.7064792606166
CLCN3	5.20782491466114
CDK2	4.6016767238904
HCG9	3.37428838035358
SLAMF7	4.36898875241141
CDC37	6.40637734176595
ZER1	4.40816398805991
GRK4	3.21474658433236
PRPH	3.58599494435240
PPP2CA	8.47845957291153
LRP12	5.87756591982776
POLR2A	4.11521196933121
SEC14L2	3.60689448798746
OGFOD1	4.65147569530127
DKFZP586H2123	4.71154368063054
MC3R	3.29729105738841
NOL5A	6.80989194017521
PHEX	3.84594231535652
HIST1H2AB	3.64306138351429
C20orf117	4.49410762389522
POLH	4.32483044204927
DDX17	6.45024595656353
CAMTA2	4.53538431401403
PLEKHA2	4.58971777201508
SNAPC2	4.19933176495073
FILIP1L	8.55406920949366
PDE4DIP	4.02143548228885
LRRC1	5.39538298914038
SCN7A	3.10718897431927
GAS1	6.9010422627907
DGKA	3.82049520536887
PEG3	3.22464088928947
NADK	4.42884611931659
SGSH	5.56657263373623
CXCL10	8.80639061252605
GALT	5.70442346950847
MCF2	3.00259494685386
ZMYM4	7.24991607212267
ZNF263	7.58584656458541
STK32B	4.09621230833369
KIAA0888	3.28258481037921
TACSTD1	10.0743064545577
ATP6AP2	7.4583476582861
TYR	3.39454943872271
GDPD2	4.01002726150244
ABHD10	5.69535213692387
TACR3	2.98241701172159
SLC35C1	4.5434333240439
KIF1A	3.92134556469735
VCAN	8.89392370839806
HERC5	7.58939467247543
UBE2A	8.40209202906903
SYDE1	4.18332158947757
ELA3A	3.07526907499867
TM9SF3	8.63496555370775
HAO2	3.67947966996822
RNH1	7.74941169317621
MAFG	5.63327730081723
BICD2	5.87673369575155
C14orf43	4.15669956189466
CDH7	3.12145889778852
JUP	6.74847275579563
SHANK2	4.46658036364945
OSBP2	3.65614026551123
ACOXL	2.9839052487173
DAK	4.39313288141742
CBX3	9.16994472198483
C3orf58	4.10344485817272
RBMXL2	3.11461498276548
TCL1B	3.38982758741095
FGF13	5.62884743379208
KBTBD2	7.02333017148648
KIF3A	3.94392582871478
DCXR	7.17619491537677
MYL9	9.20234745752455
PDIA6	7.71912588508498
CDC23	7.2785655842086
CASKIN2	4.26149095345417
PBXIP1	4.94888637816029
EHD1	5.83267951618228
NBL1	8.52434191830842
MARCKSL1	9.85263751455863
RAB11FIP5	5.43684774795222
CDKN1A	6.00807618757638
NCK1	7.88013493748906
SAPS3	5.63193559599923
ZNF550	3.32604717850939
TRAF3IP3	3.48595469275768
LSR	6.65269729537153
MIS12	6.2656425142693
KIAA0774	3.00169458134231
CXorf1	3.55326777152879
CUL7	5.16851451304993
DIO1	3.81456212654648
LIPC	3.38060268617322
EIF2B1	7.695953475183
OMP	3.11869985122094
HS3ST2	3.80363914852853
C20orf11	7.07560204602035
CTRL	3.21017488015965
GSTZ1	5.62224032107864
PAK4	5.88820209144811
CCRL1	3.33128873999782
RNF10	5.43556764287606
MAGOH	6.72144583799904
CENPB	5.3115892389266
C19orf7	7.34499597941877
JMJD1A	8.19809367748636
GATA2	3.85197183034302
HIST1H4H	3.17610617391143
CELSR2	6.73185824194133
GABRA5	2.93835659539275
STAM2	4.74997077415201
GPC3	3.40698619382469
GRP	3.84924301315542
SV2A	4.42073074353374
EBNA1BP2	7.45031606846452
TAF1C	4.01194721643659
MAGEA12	2.94349056673618
GSG1	2.98278064310017
PDGFRA	6.12762773219245
CACNG1	4.29360635635384
CIAPIN1	5.68478103889156
CSTB	10.3086221953832
FRMPD1	3.69906034016652
PTPRJ	3.02853573996468
ZNF668	4.24449014113632
PLEKHJ1	4.95122850090807
ADAT1	4.8759947976523
TMEM50A	7.95998840546557
CENPI	3.55726291962237
HOOK1	6.08120384514853
RPP21	7.46029890092992
GTF2E2	6.08086533513471
IL17B	3.02619009470836
CCNF	3.94680394132412
CRYL1	6.22572199312438
FOXH1	3.06609937590180
NFYB	4.80928357250583
KCNQ3	3.96937606887654
PPM1G	5.74398177069374
NOVA1	3.00504350826842
FZD3	5.14845811763906
NMT1	5.52581087196167
AKAP8	4.97200533088427
SOCS5	6.0852939876105
HADHA	6.89881106235149
PLEKHF1	4.78415415626368
DLG5	7.89482793770788
CFDP1	5.03616640040205
SAGE1	3.16635481394639
PGM5	3.49400114196018
C1orf144	5.39048203625034
SUHW4	4.80267994312562
TFEB	4.62068307544549
RND2	3.43641494506594
ATG12	5.76875576200863
BMI1	7.16019180949305
RNMT	4.51485801677118
MASP1	3.45961009431926
MYH4	2.71771532575282
SLURP1	3.45657149694341
KIAA0984	3.21039459381976
ASTN1	3.1085327518016
MYCL1	4.56208517437069
SH3BGR	4.38813700905163
RPAP2	4.31321838413193
FOSB	4.58833823662708
KRT35	2.9233642123693
MIA3	4.85292644098058
KIR3DL3	3.00818290172195
SEMA3F	5.91484303733767
TMEM135	7.75263065037665
SLC27A2	3.89255986246218
NDUFB2	9.12893893199347
FAM46C	3.67494102730921
G6PC	2.90897681827562
KRT33A	3.83472689830007
OVOL1	3.40932748326078
PAMCI	4.05180370904276
S100A7	3.74930918172282
MAPKBP1	5.26417941312343
CPE	6.33374485783987
HARS2	6.8056781490699
GNB1	8.22101826451917
TRIM46	3.14356164886879
UPF3B	7.42856004014118
CXCR6	3.66342780716131
C16orf3	3.17005463231864
HLA-DOB	4.73621063360411
HPSE	7.49101535114152
GSCL	2.69357128801522
POLD1	4.40995450829006
DMWD	4.11540598838527
CALD1	7.37638535703358
LCAT	3.44128645050424
SCRT1	2.96643671359000
ST6GAL1	5.40659740403877
POMC	3.22805226067098
UNC84B	6.11104602001529
NSMAF	7.64486527864057
ADSS	6.50122613518565
SKIL	3.16422702393967
HMGCS1	4.74192334009882
PYGO1	2.81822025773615
POLR3F	4.86246189872375
ZNF277P	6.21940444751631
CNNM3	5.58585928344914
WRNIP1	3.07656755381539
ALAS2	3.71659645484393
MRPL23	6.31882149757138
ST3GAL5	4.37688065012499
ZBTB7B	3.51749422830466
DHRS1	7.0219955628007
NFKBIA	8.98570611384137
CNOT3	3.59593057322999
GAK	5.93607382671822
SFT2D2	5.9981908985741
HOXA6	3.14491289566852
PSMA6	10.5404409580892
CRTC1	4.15894985055687
LY6D	3.31569202907225
CPT1A	3.78479756862647
ALMS1	5.14335160411427
LMO1	3.35369080661185
EIF3I	9.48030948426637
DCN	9.9100300112172
PRB4	4.34772665242604
MCM3APAS	4.42531836379734
SUCLG2	6.47060898150351
FOXF2	3.59882740428581
MLH1	7.68484865527007
S100A12	3.63445601699239
ABHD14A	5.430743614654
DEXI	7.06542911894712
ACTN1	8.985469174291
AMPD2	6.01795628713187
IFNAR2	6.53576398790357
CYB5A	7.61840499524447
TLOC1	9.26410508772329
NRBF2	6.32666496733692
MKS1	4.07058874846583
P2RY11	3.14434550436928
CX3CR1	7.03133640191644
PDE1B	3.53681860098807
KCTD3	5.24926654617488
ITGAE	6.64667691779601
SLC30A3	4.05719057876671
KISS1	3.37075909944911
PLP1	3.15160918220474
C14orf2	9.39359051527371
IFRD2	6.44598072840263
ANKRD7	3.00172790642478
XAB1	7.83602887099094
NARS2	7.42593579038085
TMLHE	3.80912388255146
SERPINB3	2.65057585223122
FAM127B	6.50899280489929
ZNF391	2.81217622808769
ABCA5	3.83627404010393
DNAJB14	6.33761945223446
TSFM	6.44777299458012
WRB	7.53866767821697
ABCC8	3.37553876596547
MAP1S	4.12180192610282
BPI	3.15513939721062
TTC4	6.1825737867531
BNC2	4.94126920515001
HIST1H4A	3.08894865344618
NDUFS3	8.61605957819308
WDR3	6.22791099702802
MAGED1	9.53492952302375
TTC33	3.97848406376777
CPN2	3.78225549624776
STMN2	2.9459919780395
PCOLCE2	3.55425239974668
ROR1	4.28346582405274
HSD17B14	5.55342493064094
SAMD4B	3.90375793822534
HEXA	7.98307449264144
USP39	6.84363491564682
HNRNPU	5.59174203962952
NRD1	8.16559892913408
ATXN2L	4.05024391259093
MAP2K3	5.24381768840201
FLT4	3.91911182601694
OMG	3.44920407242455
SCAP	5.8300236393244
ELA2	2.91655522128490
NARS	9.77338584059971
PRCC	6.05596916815189
ZNF675	3.00286462085342
VENTXP1	2.9992926339541
CALCOCO1	6.55600839311805
ZBTB32	3.64199416390713
RFC5	4.14012983970913
BRAF	3.91818601818907
PAX5	3.39363555064542
MGC14376	5.77244365523699
TNFSF5IP1	9.3991309520216
PEBP1	8.2950459587884
AAK1	3.54458894142754
FBXO2	5.58448797988555
RMND1	4.38770669334427
IGKV1-5	5.42415052340529
COL1A2	12.0980033201446
SERPINA5	4.04986084388624
GMEB1	4.47709899919946
AKT3	3.2425161809566
AANAT	2.83687739289562
CRB1	2.99808766191100
C19orf21	6.66469477252719
UBR4	7.2671022752242
LTBP3	7.64032835444802
AMHR2	3.7700093038862
CTTN	7.07929759352283
UTP15	2.89716300591124
C20orf39	5.43985510052025
MYBBP1A	4.57968008298056
HSBP1	8.13007859566452
PROCR	5.39123926206597
PHF11	7.93133717855185
PASK	3.83043754617257
RFXDC2	4.59488677130163
KIAA0467	3.89642267375057
NDEL1	6.33620524772969
USP8	6.78515090399224
BAIAP2	4.32664467119668
SI	2.74321591847309
ARSJ	3.44272448007581
GULP1	5.38816854822098
KCNE4	4.4186685961605
KCNS3	5.88604538681703
BAAT	3.50991619965614
DKFZp434K191	3.14364821141822
MBD1	6.12570984759511
ITGAL	3.98234023531337
WDR73	6.79098756274766
ARFGAP1	4.95460412901462
ZBTB40	4.51565568975605
CH25H	4.03457280520861
LOC81691	3.45317541577737
CYP4B1	7.17305276285894
ALPL	3.56496060201419
FOLR3	3.93230812161987
CHST3	4.96247093119891
TRIM62	5.53321208302029
MAP3K9	3.15892350932744
ABLIM1	8.35774031752484
BTAF1	7.10972498426831
MAST3	4.38375543735414
RBM35B	4.82302071223716
ANKRD25	6.04383048987778
RYBP	7.27224035368902
UQCRC2	9.18498578582098
TTC26	3.9938617983559
ZNF22	6.39021278624848
MAEA	8.390947463052
RNPEPL1	3.96942894527874
HYAL1	4.28668254208631
PSD3	3.90750364081712
AGR2	3.92793625371677
HDLBP	6.37915331977545
GNB3	3.89000472768695
HECW1	3.55681111644166
ACTR2	8.1162260736245
HMGB1	9.9466097828426
EDG1	3.94009938100869
HOPX	8.24230246866804
ZNF304	4.24088214978797
OR12D3	3.29628456364358
METTL1	5.21798594028691
PSPH	3.68778306105511
SOAT2	3.46727144918993
RAP1GDS1	6.01662026586029
CLCA3	2.94948744943978
DARS2	4.86426918995513
CDC25A	4.10543635361124
RCN3	5.31486767540366
CREBL1	4.00281999337313
PTGER3	3.63403551368366
USP29	3.50688017382265
ARHGEF10L	5.01463110634889
ADAM30	3.21585215498378
ATOX1	7.71927882619335
KIF26B	3.92130288353193
C17orf70	4.43791865003713
STT3A	7.0204986488583
ZNF225	2.94934263803276
DNASE1	3.31464146250173
C1orf106	8.13367624663693
PTN	5.48621549598221
RAB6IP1	5.80370782177693
HECA	6.68238288873725
RAE1	7.37882123817648
TNIK	3.40781518424033
RNF122	4.28053773085519
ACTN3	3.540014845764
SLC22A18AS	4.00795680887376
CCNA1	6.31653055084419
ELP4	5.73700518402923
FAM65A	6.79492239182763
IL26	3.15916733987254
RYK	5.75492256071936
QARS	8.53111655688523
RPL10A	11.7282284069269
LRP3	4.57491834197607
OR2S2	3.10286924574282
BID	7.15310944627613
IRS4	3.54569473996378
MACF1	8.57980194297783
CXCL14	6.26551690210573
SEC24D	4.71323766841268
LOC374395	4.19008613726834
TGFB2	3.35754354808052
CHRNE	4.97545092208282
MDFIC	4.57826914081617
HSPB8	5.39007761744955
PRDM14	3.69808995137497
MNAT1	4.63727824851373
ADD3	7.92515888462179
MBNL2	4.54537246988167
KLK6	8.92079270045646
ATP6V0D1	8.17841608714996
MTA2	3.39310551044324
TMEM111	8.97226123510865
KIAA1279	7.83154480873992
LZTR1	4.9657527605857
RAP1A	8.33165244302966
AXIN1	5.46179328904752
POLR1C	6.03282716211792
TRIO	4.55906533356029
NUBP2	6.2174848878861
ID3	6.17070689018565
TM9SF1	7.83164453956103
POU4F2	2.97012090292196
ZNF473	3.83841549870197
IQCK	5.87540243159724
MTM1	5.8117335335085
GPR107	5.46995115684757
CAPN3	3.51628795544796
FLJ14154	6.51036433383552
RECQL	5.45846456448097
AP1G1	6.14962758903308
CTNNBL1	6.23047610945523
ENPP4	5.1987323348192
PADI3	3.89786843876185
ECHDC1	7.06456220346331
RNF170	7.48765238327802
SMARCC1	5.61915986575182
C16orf7	4.36826998549702
CG018	3.76335057328969
GNAI3	7.14201634988781
KCNE1	3.27869176668785
POLG2	5.38474607755433
CD4	5.805130110591
EBI2	4.81362053060221
IRF1	6.39904552634885
TPD52L2	8.13874676644477
PTPRE	4.83063792767016
PTK2B	3.65911997340615
SDHB	7.17701722665801
SOX4	6.67155316006786
TSPAN3	8.89000147954461
RHOF	6.57737442646643
SH2D1A	3.37308670822960
PTPLAD1	6.52937371636765
DUSP22	6.30672090886706
USP20	4.59859788431129
CALB1	3.07461629411365
DERA	8.02232700229113
TMEM118	4.05004840410909
MCRS1	5.24288043655333
C18orf8	5.68060504815134
FLJ10241	5.83205324793475
GINS3	3.94824049081865
C19orf53	8.62541689409355
TPP2	5.75398200329896
GJA12	3.84790819899833
PKD1	3.74213948432419
ST6GALNAC5	9.47233423701486
JAM3	5.70455074951673
CHSY1	7.01972797922754
LAPTM4A	10.9301925741270
TRPM8	3.39864167484734
MYOM1	3.75313583415442
PHKG2	6.0962787532714
EXT2	7.41937336720128
MOBKL1B	8.20407705551972
DIAPH2	4.03318805673256
DOLK	6.1536424805735
TUBAL3	3.6128550021908
CRYZL1	5.67254328352686
CLN8	3.67507545894875
PTPN12	5.7424959178814
ABL2	3.11457749412109
ACVRL1	3.37189347047263
C14orf156	8.1638154895497
CRY2	4.74966282568581
PTPRZ1	3.09459625563196
LAMP1	7.76966797702311
PNPLA4	5.7225132199078
FCGR2B	6.50250819101
DIP2C	4.77654929666038
RXRA	4.60835624256462
MAP3K5	4.68178926778966
PDLIM7	4.10935579569615
ALKBH1	6.83263683348845
ARL14	2.78585502094116
SNIP1	4.70176268984481
CLDN11	3.67913148798662
TIMP3	7.5500613189407
CIB2	4.14433009908116
HRK	4.00438250607048
MXRA8	6.6330213694593
RGS3	5.07722401713947
SPAG16	5.9317308633874
C4orf31	3.84303658803926
FAM5B	3.34122235752457
ABHD4	5.47703870265462
ARHGEF12	5.42675115162516
CCR9	3.1849714135917
NFATC1	3.89210177884939
RAC2	5.64907808245247
GLUD2	3.58740671029104
SEPT10	6.45994872468841
UAP1L1	3.51453456220798
RPP40	5.49847490851964
SLC18A3	3.16292847253676
YOD1	3.06587642966412
RALY	6.42558856845959
TBX5	3.39465122229749
NAPG	4.07835150405085
C14orf45	4.80918601356498
RHD	3.42073755290337
HMOX2	5.76526950450101
DBNDD2	6.83682299074396
YIPF4	4.68076298597227
ZBTB22	4.56132209452817
THAP10	5.39274688961513
