Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H10_298006
Composite Element REF	Signal
PPP2R2A	7.1303898853284
CPA3	3.81217377938753
PVALB	4.01008191373208
BCAT2	5.84968494112678
MFN1	5.69655647307368
F10	3.45420477091796
FAM134C	7.04257483470659
SNX11	6.77162809423774
COMP	6.56586327819526
GPR177	5.85194972451054
TAL1	3.05728479575845
ACSL1	5.21763605012205
ABCC5	5.30551976351643
HCFC2	3.78808164680588
TCAP	3.66833707788654
ABL1	8.47341839628957
RBBP7	9.25725417113436
PTPRG	6.44390937493646
NCOR1	6.59926056491039
MOCOS	5.73943256985268
C14orf93	3.95734191423289
PRDM10	4.71336176069527
TNRC15	5.52978821138159
SPINK4	3.67196664865799
TXNRD1	7.9323922933271
UBE2H	7.89682064373482
BRDT	2.71895109031800
SLC16A4	3.06144272279271
VIP	2.88466624480739
CALCR	3.31374538839109
CCNE2	3.15601439011872
SLC6A8	5.71366497089336
LILRA1	3.79917537827104
MC2R	3.37517694460717
MBTD1	4.37744382448214
USP33	5.73388536667716
PPP1CB	7.68573604044604
C15orf39	6.04286935999229
ABHD8	3.71861042519798
MAP3K12	4.70069126713962
PAAF1	6.7579071578179
ARF5	6.85332497686611
CCT3	9.55301330388537
SLC3A2	6.42894308460071
PIWIL2	3.32225963933934
RAD50	5.4872195901458
IER5	8.07004279856334
SYNE1	3.4308306286609
MBTPS2	3.39338692214127
MVK	4.45853327687101
TSPYL1	9.52986206692004
NCL	8.4591500399262
PSMD10	8.6092138019175
MOBP	3.35665641018040
GUF1	3.82983149357092
WDR44	5.50062467273821
HRH1	7.77280616898794
HIST1H3C	3.45326661437057
C5orf30	5.25118534751823
RASGRP3	3.81051005367896
RNPEP	7.7997884176778
PRKRIP1	5.710378283602
MED21	6.75947151164897
GRPR	3.82492272194385
SYT11	4.69297342395587
NTSR2	3.31354543176095
Gcom1	5.80349065731668
SPTBN2	4.65427633425534
LRMP	3.49282602183795
HTRA1	8.24957340768066
RNF111	7.76008916239059
SLC26A2	5.57483313284046
WISP1	3.60135425137603
ATP2B4	6.91036614227557
FLJ10769	7.30121623348572
PTH	2.68833259829588
KIAA0895	4.51957638851741
CHST12	6.26448898949377
RAB22A	5.974193734869
TARDBP	6.78835551392668
RANBP5	6.63712697822497
P2RY10	2.79068566220908
STAU1	8.99049621901929
NME5	6.25271335673446
DDX21	9.24357976459025
CHMP1A	5.9551021415146
BARX1	3.09605141203076
HDAC11	5.4514295977712
NOLA2	7.64778030775626
MTO1	5.82323981691512
DHX29	5.38035325464571
HADHB	9.13958804156445
ADAR	10.5234240044207
SF4	6.75963079963296
PLXNB2	6.52474758074344
P2RX1	3.39465292299031
SLC15A3	5.11724025837758
GAS2	3.19471703372582
EN2	3.12087556240519
NUMB	4.72334774455215
C14orf172	5.05191951426929
TNIP1	6.5483361715713
INHBE	3.27895005190702
TM9SF2	9.26766253746462
PSKH1	4.1588769873849
NSFL1C	7.09503815758474
RHOG	8.14903149421932
HBB	12.1036889637685
MED15	5.2313438080005
HEY1	4.83803956820248
KNG1	3.37690409252089
CASR	3.48414680684732
ITGAX	4.10096496665461
CANT1	7.24795604417808
C6orf66	6.58160746333592
UNC50	8.00790977300456
C21orf33	6.33775649619453
IRF2	5.02782637365368
HEATR6	5.7279667658273
GNG7	3.96900025681955
RUNX2	3.29710266448968
PGR	2.85011232754559
SOX1	3.39544104375296
CROCCL1	5.08305481486951
BRE	7.46628449178534
SRPX	6.12777617330919
MBNL3	3.78275101373167
ODC1	10.4942550004875
SDC3	6.66849625618017
NR2F6	4.91914547725668
ADORA2B	3.84194252727877
ZRSR1	3.14413728565271
ZFYVE16	4.88819019764002
RPUSD2	5.06954564557001
SYNJ2BP	5.95563758153282
POLE	4.75596526510068
E2F2	2.97121830974710
C14orf173	6.0940362758093
THRA	3.92003876706328
MAPK11	3.72240836222637
TBC1D22A	5.72963702691628
PTGES2	5.82127368378881
HIP1R	5.09198895389647
ENO3	3.55125072484999
COL4A6	3.23443929262229
TOMM70A	7.02449818918664
IRGC	3.43960125041927
NAB1	6.03243338648634
DET1	6.04372604662239
TRPM3	3.20282659857705
ZNF532	7.78958488517382
RAP2A	6.29040013427947
PLG	3.46152865739183
FECH	5.39744967995235
CRIP1	10.0888103938288
AZIN1	7.46771748021196
SLC7A7	6.12841808792124
CA8	3.87852040123657
IL10RA	5.32477991122805
CDC42EP4	6.03960083678502
C16orf58	5.76578596079293
ARG2	3.35137763748781
NOL7	7.531232354079
JARID1A	6.05523840727075
PANK2	7.84602823530966
ASH2L	7.69317671064414
ICAM3	7.10163927560765
TMEM16C	3.16156155872686
MDS1	3.33708408032315
CABYR	3.45231062694882
SLC1A3	6.50833085425992
RNF139	9.79882150711364
ADAM8	4.40213901231383
SFTPC	3.72853816186574
BCL7B	5.39425987882192
MAN2B2	5.6550412873414
PCDHGA11	3.15507962449486
RGS12	3.42501762157026
EIF1AY	3.17084393687843
NUDT13	3.28704286444248
ARL6IP4	6.8491749461267
RPL35A	11.8649214819951
CCDC21	4.42051167024825
RAB40C	3.61274242564426
EMR3	3.11115175254442
PRRG3	3.28697520513512
LRCH1	2.73010004054917
SAA4	3.68501629170466
RAPGEF5	4.66494623151144
ZCCHC2	5.41907652806569
CLIP3	5.00019054419352
MAP4K2	3.7622183898676
C20orf30	7.91021716708619
SULF1	6.5342119150287
C11orf48	8.15112046651852
PRDM5	3.51564053218421
ELOVL1	6.6031272419385
PPP4R2	5.9932639910051
KCNV1	2.85279455524683
ACP1	8.37845957771893
SIGLEC5	4.34174384675031
ZMYM2	4.92606601956338
C19orf61	3.82340728221494
DAGLA	3.57365492985162
GPR32	3.9097576079982
EDG7	4.92125193691327
NEUROD6	4.02501161471687
NEURL	3.61159096393019
SLC2A4RG	6.80948573603001
LPL	3.73039643643374
CA5B	3.7527216985815
MPHOSPH9	3.84162797634674
CLEC2D	3.16298577040823
HMG2L1	6.06827002681504
GRRP1	3.94472215763753
HCN4	3.76650353313526
CD8B	3.38935996088351
HIST1H3D	3.86385731768954
TGM4	3.09563847000205
SLC6A12	5.08220005393318
CD84	3.59138994394834
TBC1D15	5.60744681273936
RASA1	5.86487048803213
PHKG1	3.63227371893384
MAGEA11	2.98570203200112
NONO	8.69996380334594
IMPA1	7.78605211611009
SH3BP1	3.59016647118272
RARRES1	5.65035606330742
NPM3	4.94247915757764
CLEC5A	4.6745350711459
B3GNTL1	4.50819022921164
ITCH	4.56861268489037
MGAT3	3.72964304237977
ARPC5L	8.84440972711613
KLHL26	6.2823512154901
MBP	4.64293505938757
SIM2	3.09140229465347
RPP25	5.47325797373969
SLC2A2	2.74482029049483
EXO1	4.69450083020942
SOSTDC1	4.68673646140821
HRC	3.15165779695489
TRIM48	3.26304205904146
KIRREL	4.208591298409
PIK3R1	4.32987351266952
HOXC11	4.23177460571893
MAF	3.98079199698124
DOK5	9.57737995892311
HELZ	6.46257054334069
ZMIZ2	6.22535661534394
SLC46A3	5.08638019888926
ADRB3	3.96752452460779
PTRH2	8.2765905959922
DMD	3.26038751664851
STAMBP	7.40852462811325
KRTAP2-4	3.25574450651364
ADCY2	3.42421755726215
MS4A12	3.06138652084399
TCF20	4.64883996658906
KLHL20	4.48862459022888
SRM	6.40623394586719
OTC	3.41120114554887
ABCB11	3.12741000141943
KCNC2	3.49032771369306
CDH19	3.43565563799099
SSH3	6.13498071023638
ZNF135	3.93663326668266
FLJ12529	7.0173307440981
PER1	5.80428052984328
KLC2	4.61412658570877
HDAC1	8.52600067148763
FAM128A	7.98424242475256
FNDC3B	8.68565338919044
MTCP1	6.4399361152008
GPR63	3.6452441511074
FLJ21986	3.66227307828670
LMCD1	7.52090745325674
MICAL1	4.33331588838269
BLZF1	4.06424624906988
IQCA	4.0727268231439
PCDHGC3	3.57390162354403
ATRNL1	3.08306504359817
CAV2	5.34774543782655
SAC	2.96816368403291
DUS1L	6.49655905209745
NEK9	4.00351739741713
WARS2	5.24765028698323
DDO	3.28988324130569
MARCO	4.04936001005483
DCHS1	4.62797654121043
TOMM40	5.25801603384277
RP6-213H19.1	5.22297704388024
TUBGCP5	3.64501387009383
IGSF6	3.75939744893734
TPPP	3.37091377848683
SEPT11	5.07674727118453
ADNP	8.25362491410005
UST	3.6353231188594
C13orf34	4.90626150645114
GSTM5	3.45850461581653
BTD	6.20091790671073
PDCD1LG2	2.9739070019446
SNRPB2	8.60587350808255
APOA4	3.55814519356424
APBA3	4.35781990354487
CUTL1	6.59619624080901
PMS1	6.77018538244623
EIF3E	11.0720040126081
IL9	3.13239602089880
HOXA11	3.21251671973427
NARG1	7.52362679953664
RPL31	8.09975471695663
RAB28	3.73400810929288
LY9	3.09322185516472
TFCP2	5.52039340011546
ATP2B3	3.13259637129531
KDELR2	8.82847423144814
TLE4	4.10539063236617
FLJ43806	3.02914296103698
TLK2	5.74893150433034
PKP3	5.66786441721951
CIR	5.33121232473693
RPN2	10.7931405860542
SH3GL2	2.95622343757436
CTSO	7.76793730498755
SFMBT1	5.47916029187471
WDR57	5.2544746241789
SDF2L1	7.04024757437107
IGFBP3	8.94817292684516
FER1L3	7.46967857885112
DEK	9.02971269373859
C20orf43	7.20460606738148
ARHGAP24	4.20013755426045
ALB	2.88643897271115
SORBS3	4.17975954038391
C4BPA	3.53054957583802
UPF2	5.73764376871639
AGBL2	3.08148197524834
C1QA	8.32112023821597
DOPEY1	5.2163231317067
TERF1	7.00914023964977
KIF22	4.36505299533584
DNTT	3.13731185980689
C10orf6	4.09400936681788
C11orf41	3.24305352020588
NINJ1	7.04169741416938
SEC61A2	4.26370690188251
HNRPF	7.15786622829363
COL11A1	6.15678271713426
HIST1H1D	4.1431362336709
UCP3	3.53988449151658
MYL6B	7.90768269073037
UBAP2	7.59158637485926
TREM1	5.52116429131787
CKMT2	4.5258680891741
HLA-C	11.2164251243289
SLC13A3	3.78991964288179
PLA2G12A	6.17388509911462
SPRED2	4.42144490984408
SCN10A	3.6411784818065
TIMP4	4.2785894037688
PITPNC1	6.99477155174334
SLIT2	6.4206661171616
RSF1	5.02234952454203
POU3F3	2.92253486235355
LIN7C	5.52082222996626
NKX2-2	3.13377923637336
DPPA4	2.94721376548380
ZNF804A	3.02926447570593
CCIN	3.70385299893572
SLC25A31	2.63105301813244
KCNMB4	6.76524299382241
FUT2	4.4886709219898
RABL5	4.39122221475814
FZD4	6.47415895793299
GALNS	5.89308753457387
PNMA3	3.86274801334418
STX6	5.36273886092864
HIST1H1C	9.01606098560038
CIDEB	4.53752353909729
CASP4	7.4671485363195
PDK3	3.45470467932335
WIT1	5.13525336251295
TPR	6.49254648602117
MTX2	8.3613241769695
HIST1H2BH	4.68397367708683
BRD3	7.7035369472872
HIST1H2BO	3.51334267990322
SERPINA3	6.31064245662219
UBXD6	4.55824762903524
HOXB7	3.76173930104673
C7orf23	6.11858278961419
KIAA0143	8.66912533091618
KCNJ16	6.08224927773759
STAB2	3.57500631685998
TNPO2	5.1419508873857
CENTG1	3.55173524694721
IRF9	9.2161805668006
MCPH1	3.28793679697682
FABP2	3.51293813631366
C9orf3	7.481966418839
FBXL4	5.13093043633587
LBH	7.55874089939539
MYO1D	4.7391113386561
PTDSS2	5.45548576097796
BMP2K	4.18719271937657
NFU1	8.04746410765237
UGT8	4.88511933870001
SLC25A23	5.08642182908618
MAPK4	3.50562125995443
HINT1	10.5911312672161
GLP2R	3.37709135312710
WNT7B	3.63798639827505
SETD4	4.58024821480353
CHCHD2	11.4725768154437
DYNLT3	8.1041112889455
FKBP11	6.68432475947598
NDP	3.12994469373708
RHOBTB1	4.42704321808847
FLII	5.80830513260993
SLC4A4	3.40926156701084
RPL38	9.38586661253928
HTF9C	4.7852529958091
RPS16	12.1399665880477
AP2A2	6.03729675854836
CHPF	5.57728290733391
CSNK2A1	6.80670753240366
MAP7D1	6.27031628842863
FKBP6	3.76860616020974
ZNF214	3.60840768342948
DDX56	6.92743419879338
TWIST1	5.3157457809177
EPO	3.39638305860486
MRPS18B	6.93267180909502
ZNF682	3.26752810008331
AOX1	3.22540854463899
RPL14	9.83180658744274
CYR61	9.4564756189825
JRKL	6.06364457664413
DTNA	3.38242996247086
MAFF	9.43360708866694
LOC51136	3.36502308334923
TMOD3	4.49965419635879
LY96	4.63304399260439
EEA1	3.46984362197582
KLK3	3.23630052515029
IL1R1	5.42299789991959
HRSP12	6.68482683007654
KTN1	8.53206598612805
LOH11CR2A	6.46358186987197
ARL5A	8.53671676655993
MAB21L1	3.34174723947788
C20orf59	4.26480436833007
ADAM2	2.63548786356152
PHKB	5.18231478333325
CCT6A	8.08529593292375
TBC1D8B	3.33861969632533
FAM13A1	5.64591762755879
EHHADH	4.79065593595403
LAPTM4B	11.5033874577398
TMEM147	9.61495882542894
ITGB5	7.26028011326841
YIPF3	7.8293816021334
FKBP2	8.6240301381425
XPO7	4.94798670843481
GPR75	3.19549326402856
NR1D1	5.00938853088816
TRIM5	5.55761140693382
TMEM110	5.03192343699111
APOC1	8.59327770106261
RNASE4	3.52769521829599
PARD6B	2.93018418043591
ARID1A	6.37337006011986
NEK2	4.38694590083233
RRAGB	4.33445470427324
PCDHGA3	3.36380765152961
HIST2H2BE	7.09635581269581
RCN2	8.93705533175529
STARD7	9.34127245147712
SHMT2	6.55119110178169
MLYCD	4.65388364939523
KIAA1751	2.98247202359666
NDUFA5	8.23440259899682
THAP9	3.18259227439415
FLVCR2	4.31020905833134
RP11-217H1.1	7.1028244039786
AP1S1	5.07803154962189
NCLN	4.79718525704699
SDHA	6.83445851196124
SMAD6	4.65772971467455
SAV1	5.53432497028529
SAT1	9.95084721927844
ADAMTS7	3.51045899056193
RPP38	7.6850034548872
RCBTB2	4.38107870589475
VEGFB	5.18897164981339
COLQ	3.46542204697788
RBMS1	8.57279550556897
NRXN2	3.53624045588551
WBSCR16	5.99051837812331
DRG2	4.79466216166675
KLRB1	3.79533212200793
DNASE2B	2.79074948708199
SAFB	4.71453648951861
MAPK8IP1	4.10303947160903
RFX2	3.47528356243268
MLLT4	3.6172764330166
ANKZF1	5.21944521747434
DUSP8	4.49140321130109
C19orf50	5.07139132749766
MEF2C	4.23408591323154
SENP5	6.18732307362514
NFKBIL2	3.30859608929032
LBR	6.15218842724305
CBFA2T3	3.2630985252739
AFF3	3.46784967094635
IL2RG	4.64395799991161
CCDC51	7.23650476386359
COG7	6.25269978797217
MYB	4.68125256916933
KLF3	4.98075931766098
PLXNA3	4.85786238152696
KCTD14	6.39861610421564
FZR1	3.79532132026252
XRCC2	4.23294081981827
SLC44A4	6.25460783271783
ESPL1	5.76727975963388
MMS19	6.15310527029531
GMPR2	7.16762640029484
ST8SIA5	3.78279909666382
TBC1D19	5.10568491754523
CHPT1	6.44333905706358
ERBB4	4.06198089802947
TSPAN32	3.80400090255298
MAP4	6.23287320924526
ACTR3	9.530104572388
UGCG	8.3454522177067
GPHN	3.47860645837173
ZAP70	3.45405701187106
SLC6A2	3.78643535720586
LPP	5.93990745577384
PTPRCAP	4.63614001477362
IL12RB1	3.73358482550557
HIVEP1	5.1230498924321
ATRX	5.56385330591424
EIF4EBP2	6.68713109482364
DFFB	3.96579969422531
DMRT1	4.33167594867689
CHST8	4.14419626844444
HSPB6	3.35442588499635
C14orf109	6.77514024203118
IER2	10.4953070785397
NMB	6.81111172922349
COX5A	11.2059671123610
EIF6	8.15188025820668
AIFM1	8.07397400128023
WWC2	3.90422759068259
GSTA1	3.33412567800907
POLR2L	9.47446275068063
MRPL4	6.38247547950886
SEMG1	2.75989407386356
MPPED2	4.45296347612018
FLJ21062	3.89066098083203
TRAF3IP2	6.41352670082196
EPB41L4A	3.55096843243791
LILRA4	3.48239697431322
LAMA2	3.52323362625108
TAF4B	3.33782793897563
RLBP1	3.43920428236191
SLTM	7.83302991074233
CD300C	3.78894489878478
FLJ10404	5.22014979438766
RTDR1	4.40721122111739
MALT1	5.61872491144677
ARVCF	4.82221399585213
RENBP	3.92763954437001
ATXN7L1	3.05154369410400
NID1	4.12804468227346
TUBGCP3	4.94954275180579
ZNF783	4.95165503259528
ITIH5	6.7248579140021
ZNF85	5.13110350808959
MMP13	4.58372036606258
KIAA0329	4.75128068691566
C8A	3.63541756150384
MGC87042	3.47197543869926
HOXC13	3.18230963007256
CLGN	7.83823735756504
SLC25A37	3.59070844894419
SMARCC2	6.2740712607882
TFDP2	6.7658364330868
POLI	5.17202212346125
HCP5	7.02150868120403
UCN	3.41568865060902
ZNF764	4.21962320325301
USF2	5.58472331035427
C20orf24	10.8225908632287
FHL3	4.43904026335145
SPATA5L1	5.86275501180079
JMJD3	5.66443014001169
MMRN2	4.71284245305624
DSP	10.3012832282203
NDST1	4.13344719744205
ZNF248	4.70465163680218
PELP1	5.40093284150386
MBL2	3.15781828478939
ZNF230	3.76582065436301
RNF41	5.27698055821365
THOC5	4.32795538006474
MSN	9.0167339998932
SLC9A5	3.28608307419686
SERINC3	8.21305614831368
ZNF434	4.6284760225721
MUSK	3.04653137426256
SMARCD1	4.7297634500888
C11orf75	6.66196778428853
ZFP106	7.16019950488855
GTF2E1	6.12625278493061
RY1	7.09226985257446
ATAD2B	4.37477457861996
DDOST	8.89329662346924
ARHGAP17	6.83360711822302
GPNMB	9.57429589921362
TTF2	4.03935785887808
SFPQ	7.47596430982821
GFRA4	3.38120032725089
TIGD6	3.40828542095479
SLC39A14	7.22137441634075
AKR1B10	4.1992675040568
NGRN	9.72302353660534
RGS16	5.12908047595854
URB1	4.23954361210928
GPR137B	5.46147470104508
MECP2	5.21095799601677
PSMA1	10.4159649185392
TOP3B	3.85348279939422
NFATC4	4.00023490917531
RAB7L1	4.73587515613375
CSN3	3.26498285680091
NOS1	3.66068830314337
CA14	3.95799967640656
BMPR1A	6.15537537485536
YBX2	3.82708496128173
PRL	3.2573963316414
SNRP70	7.00783776239384
C6orf130	6.66381225819115
KIAA1166	4.55316439579901
FUBP3	6.09997762419486
STAG2	7.72982888710083
ACACA	6.4273863813928
ABCG1	4.44563400450109
ATOH1	3.19345452364652
ODF1	3.52627021795629
TMEM127	6.47997831278526
CD55	9.43599091122917
PLN	2.96234162804890
RPS23	12.5155602906391
LYPLA1	8.95723650981051
PRDM9	3.58151460333491
SSX2	3.72800165404893
PLUNC	3.29637559557405
SYNGR3	4.27109964792327
EML1	4.43355233255586
LNPEP	3.42670010108745
SMAD3	5.15223501060635
NUP93	6.90581959470495
HISPPD1	5.18762255678819
HNRPUL2	4.08757743784412
YARS2	6.07770549454598
TBC1D12	3.60350534901232
ZCCHC4	3.48303463007987
FBXO22	3.85223936028653
C16orf24	5.56716208475192
ZNF669	4.16361727873884
PTGDR	3.02557385707928
DDX27	7.7789650295078
KIAA0409	5.74380174569285
ASB8	5.32149972570364
MEPE	3.44144717482937
PLP2	8.7064159178255
COQ7	5.12040654089662
CHMP5	8.66924040622538
CACNB3	5.73297941627361
C10orf84	3.66786095313949
SPO11	3.43776476947281
NEDD4	3.85820557512797
THAP11	5.52111767315312
ZNF43	5.24196918878243
KRT13	3.10842092449254
NEK4	5.48469839505401
MRPL19	6.47172792247826
RBBP9	3.60183243700530
PRKAR2A	5.28385562774704
IHPK1	5.79133749744753
ATP6V0B	9.57788366934947
CACNA1E	3.18065311568761
CEACAM8	2.89142235391934
PEX14	5.57375442123603
BXDC5	7.99669587218256
ZBTB38	7.02743798025255
PAFAH1B1	5.64055739873887
PCTK2	4.44775660237592
LRRC16	5.90221988253748
OSTF1	6.08732249658113
KIAA0323	6.39539946433542
FYCO1	5.87064372196013
TXNDC13	6.06041178579168
PLTP	7.04332338548671
SLC25A1	7.17354844048732
EZH2	5.03142491834092
PLEKHB1	5.69137240483671
GRB7	5.73636807150893
ZFP37	3.59955388215279
MRPL33	9.47530768597112
C9orf27	3.14665101871442
PELO	6.63320034876112
ARMC1	7.07175661340352
ZNF154	3.40565139136336
C3orf64	3.64827802846430
FLJ10357	4.97433195917812
PON1	3.88530882292555
SYT5	3.39112241839961
TMEM66	8.68639483579856
ATP4A	3.20933496233568
HBEGF	5.84279400391719
PI4KA	6.21708294411816
LEPRE1	4.55040720488919
POU2AF1	3.79246712461697
MRPL12	7.57950297063956
GNPDA1	7.40267953492543
RASAL1	5.95499967837678
ZC3H3	6.6624543330136
DDAH1	7.82157995577064
MGAT1	6.30931619427328
TIPARP	8.2463280212109
UGT2B15	3.18589986798254
DNASE1L3	3.19809652591716
CHEK1	4.40557816600133
ZNF8	4.01059810437847
TXNDC1	6.19395271418224
CKB	6.57233720640867
RTN3	8.4923940446768
IPO8	3.37154296368374
FZD2	5.35343681274717
PART1	7.11344586353256
PSMB6	8.1348516483426
MAP3K14	4.10978969412244
PCDHB8	3.3005560294146
PHC3	3.69820326947199
PPP1R8	5.7488421611347
NOVA2	3.4044026759951
TNFRSF11B	7.96940505451974
GOLPH3	8.24423969602011
LOC51233	4.00526011944519
GGTLA4	3.73247737122767
PDE6D	5.68413980964665
TTLL1	4.75795251644299
ZNF117	4.01503232344356
NKRF	7.41232730337351
CLK2	7.36831488561367
TNFSF15	3.23642140759503
DUSP2	8.50860021633352
HSD17B11	7.98743551416093
SECISBP2	5.14741999945208
PPAP2C	6.16077561952088
GABRR2	3.46683610637327
LOC51145	2.88912263482666
PIK3C3	7.58446733503054
DHDDS	5.82370299614989
CTSW	4.13765192151037
NEFM	3.35102237977122
TNNC2	3.79404951848531
ANKRD28	6.16548653198756
MRPL28	5.89772472129609
STMN3	3.55413293048088
SYN1	3.80493087963448
RAB14	5.831051561668
PIGV	5.86997378092356
CDK2AP2	8.06735196573109
ZIM2	3.40663152625545
APBB1	4.72589667555539
SND1	7.26963151626468
C1orf123	7.28603723306705
B4GALT1	3.21305629668444
CHD3	5.18725510358618
RNASE2	4.21814799083151
BCAP31	9.19551789465418
SLC25A44	5.73778207429528
CXXC1	7.0560806693038
PIB5PA	3.97323122503617
CD40	5.18227355673231
FAT2	4.28468136976000
DYNC1LI2	4.97496163571711
GDI1	7.32366476190192
ZNF81	2.64753495112948
VSNL1	3.47566058577897
PIH1D1	7.04098914225648
KRTAP5-9	3.74973882173526
FLJ10081	3.92072256683378
CS	9.00675254984939
ZNF318	5.26041020243592
IGFBP7	10.6429386939764
ZNF609	4.74450887957488
SIRT4	3.46595618597876
SCN4A	3.53628623217545
ARHGAP4	3.68967300504405
EHMT2	6.03685424382423
UFD1L	9.30972696649624
EXOSC10	6.97479433222305
ECE2	3.62542781955591
ERMP1	7.47153146655358
OVGP1	4.63191573006058
GTPBP3	5.698360140454
FAM82C	7.66424945893525
PACS2	5.03669748730526
C19orf36	3.48960630912242
UNC84A	6.81529719273554
ARL4C	8.01185852026763
SCD5	3.42176064873836
ATG4B	5.56571083796438
LASS6	8.73679394526983
LSG1	7.18084247589281
MAL	9.68958066200402
GPR22	2.96228398953176
WDR5B	5.532838750403
GALR1	2.91711262592174
AQP4	2.97142163982272
C17orf60	3.32075813860057
HDAC7A	5.82526986094917
GRIN2C	3.16564048166012
ARMC8	4.81292298565138
SLC47A1	3.41154214961864
DMPK	4.07207845313926
CCRN4L	4.03558763351941
CBR4	5.86298121389913
KIFC1	5.9850073430154
LHX5	3.21079468998486
SMC1A	6.11951046790264
LPXN	5.52761158809223
TRPC7	2.90387734186616
SERPINA1	8.6533205016419
SMYD5	4.91122034787767
RPS13	12.3555950758512
CRHR2	3.39567768365645
TUSC2	5.6083343570791
PRKAA1	3.84819387057187
FADS2	5.57319077717222
ENAH	6.79948005307743
PRO1768	3.40381548159115
KIR3DL2	3.29007736160660
APBA2BP	5.55863429534863
ATP2C1	5.84846687769193
ALDH1A2	3.56576579731291
RNF103	8.07530319173982
AHCY	9.14298967617998
CROT	4.7056392419351
PABPC3	8.29222922112286
ALG12	4.11394623603896
EGR1	10.4517663811654
THSD1	3.76439004119106
CCL17	3.61739684011060
BZRPL1	3.22202615007539
KHK	3.71430118000572
ESRRG	4.10196317171557
SLC12A2	4.70273716361333
CNGA1	3.03142020657685
RDH5	4.81133617806975
CD58	5.56109667047718
PTGFR	3.09585702536319
CCDC48	3.14211671995562
CCDC76	4.53356464565818
CDR2	5.75824588924963
ZIC4	3.37089037154604
SELE	3.04166182503488
OR1G1	3.59122191209116
EXOSC9	6.2942355264356
PSMC6	8.77765865660665
ABCB1	2.82411872009658
GPR12	3.5303831175101
KIAA0196	7.1433090931896
PCDHA2	3.03496331157568
SSR3	5.34749985685032
MSI1	3.65442024457927
TRAT1	2.88212460634007
CC2D1A	4.53465909653513
PLAGL1	4.28600803503427
LLGL1	3.60945268643924
KLF6	8.37425773044367
MTF1	4.76768640431217
RNF2	4.51876455580148
tcag7.1314	5.20421723867016
NR5A1	2.8888404034883
THBD	4.7414800505942
ABCD2	2.74327653586431
ITGB7	4.68588443728546
DNAJC7	5.96549138361125
CCDC81	3.66293800214168
TM2D3	9.38316610679139
HUWE1	5.17568476772195
CDH17	3.4522432516812
CD180	3.36746487713466
FAAH	4.47207525161246
IL17A	2.92788210564888
POLA1	6.2497161823686
TMPO	3.77126488124654
LYRM5	5.47406201304275
GNAT3	2.88010064422306
TM7SF2	6.28735208346768
FLOT2	4.69259081412722
MAP4K1	5.0657324902839
HDGFRP3	6.0095414488243
RRAS2	6.20007767088996
OXCT1	5.6533142687246
LTBP2	9.28412541929455
ARPC5	10.1584069083748
SV2B	3.26095670722696
ZDHHC4	7.54134468488121
CYP2A6	3.97553803666904
PDE9A	5.90900273844799
ABCA8	3.06402515497828
NDUFS2	9.15638047282228
UBR5	7.28750878175287
FLJ22662	7.57204177318647
GP6	3.59162780341412
CRYBA2	3.41374606265116
LEF1	5.32782425313087
ZNF20	5.516238173222
CTPS	5.8933618070791
EPS8L1	5.5619203348316
EYA1	3.13883783585992
SERPINB2	7.71990160124402
MAPK14	5.43740844503403
GTF2F2	4.50775073292677
ZNHIT4	4.66492627260673
