Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B10_543602
Composite Element REF	Signal
ELOVL5	10.0228034507426
SPPL2B	4.24285136925201
SHC1	5.7856408389327
B4GALNT1	3.73733936723342
ZNF673	4.91136574480244
IRX5	3.74090676068723
LIMS2	3.981688254633
ITM2B	9.51308926595885
GINS1	8.51423343269823
BAHCC1	3.44849671386899
PAPSS2	4.85402971408721
ENTPD3	3.77420121330679
CLCC1	4.71886781243989
SMO	4.18409670743569
ACSL3	5.11735394093863
PIK3R5	3.90207162825540
GLT8D2	4.80363727647168
CDC14A	3.61585781019607
UTRN	3.58368525095436
CNN1	5.3194112392436
KRT1	3.33054095411463
HISPPD2A	4.16578245653753
SDAD1	4.7392473400678
SIGLEC9	3.59543858926843
C22orf26	3.34348706430494
RPL35	11.8325445109442
IMPDH2	10.1156310939977
FLJ22655	3.42967094652623
ENOX2	4.32460358873975
INTS6	4.81100694180157
FPRL1	3.25753042162934
CLTA	10.1264497363577
SEC14L5	3.75154988174751
SMC3	5.41905903477252
C6orf123	6.39659171656525
OGDH	4.05038757865614
GPR37L1	4.09183872084193
FLJ20160	3.5768974028274
ASB13	7.53995925147278
GSS	5.5961276384066
NT5M	4.03903097900153
SIX5	3.11554108771674
KPNA3	5.89579916998809
TAF5	4.26911526190914
KCNA1	3.92570002906045
HSPA1L	4.41625067062127
RHOC	8.55561727793235
TH1L	7.67531983823319
SSTR2	3.20409198515081
PPP3CA	5.11783901270387
CHRNA5	3.57136311191358
DLX2	3.62854632996602
SLC1A7	4.08476152161242
C6orf108	5.90500470885138
ALDH3A2	6.15162203275976
DDB2	4.67947762966468
FLJ11286	6.24815110976863
SPATA1	3.08105654939951
CLEC1B	3.69943149467425
MKNK1	5.65280078068866
DYSF	4.71514654326425
FOXJ1	4.26579000160821
LEPREL2	3.87699339594807
SLC27A3	7.5369474545081
C1orf174	7.90378073506476
MTRR	5.64630182781739
PLEKHO1	4.93202655229871
HTR7	3.33352472495463
RING1	6.17179648703377
NPC2	11.1142468847061
BHMT	3.25665803803626
YTHDF1	6.69015765576053
AVPR1B	4.16193761220785
MSMB	3.12718499417461
LMAN1L	3.71354174371914
CEP170	5.59233943555033
PF4	3.61760915364909
MSH6	4.99080477122673
IL1F5	3.92776774620608
ZNF556	4.5768210736303
PLEKHC1	5.60152575451965
BCL2L10	4.32960215233
AIRE	4.02467014031116
IPO4	4.31744173514766
FIGF	3.06564441070404
QDPR	7.62354429660728
SLCO2A1	4.87500891736316
FOXA2	4.32261352367632
MAPK12	3.80967168183178
BOP1	4.69205588403983
PRDM16	3.82313007432151
POLR1E	5.85080766911455
INSRR	3.0547462258575
PDE6C	2.70754028673759
C1orf216	5.61223746631992
SIPA1	5.24155088046814
EP400	3.96501095350449
ULK4	3.46175932299919
PTK2	6.09382147328588
BTN3A1	5.73924435229574
NDUFA8	8.8714680910201
LAMP3	5.44194000177960
FABP5	8.19966500689127
GLTSCR2	10.5532034262817
SORT1	5.22444379627366
LLGL2	5.1331538171245
YWHAQ	9.95305149482354
LRIT1	3.72014445555628
KIAA1704	4.52713512556762
ENOSF1	5.6767694301787
MEIS2	5.96948199540248
KIR2DL4	3.47070069808363
PCDH7	3.47997350370417
NFKB2	3.84205228730121
RPLP1	12.4006846858595
FZD9	3.25049851615107
HESX1	4.33058636010431
GNAT1	3.49361434615303
NKX6-1	3.73085703027304
CTA-216E10.6	4.08963377282756
IFT140	3.87688916560362
ORAI3	5.86124501781031
DENND1A	4.40355286935246
ABHD2	3.98289359560786
ALCAM	9.25522109647538
QPRT	7.46617618527215
TRAM1	8.38365393672282
TRIM29	3.93300585941567
ATP1B4	2.89653178461583
NUP37	8.4188575893621
CDS1	4.13984764929755
RHEB	6.79560838136772
C4orf27	8.58638673107871
RAB3A	4.20195861758983
SAA3P	2.86724979624910
SLC22A6	3.48371972511912
GPD1	3.63067462099865
KIAA0265	5.05186891284245
CDH15	3.59189038485021
NPM1	11.8444781151157
ERAF	3.76817766003936
ADAM19	3.34028735853349
PRPS2	7.88509987674862
GCK	3.71524030227165
DNMT3B	4.13064848280312
SNF1LK2	3.86760047269233
ADRA2A	4.1575305903008
TSPYL4	4.58491870180790
MGC24039	3.67225817863956
TASP1	5.91639184880413
WDR19	4.87289446128115
C10orf38	7.5471471841903
CCT8	6.85081701435928
PDE4C	4.36059849957435
N-PAC	4.07440674728526
POGZ	5.99525675489579
FYB	4.00560621853746
GUCA1B	3.48082384527595
ZZEF1	4.16270079470156
PPFIA3	4.62111184899384
ZNF334	3.28944764157512
C12orf44	7.67622537156354
RANBP6	6.17533101425264
LDHB	10.7144831420847
CRYBA4	3.80034480898746
BAMBI	4.36056273522584
RAB5B	6.36138629588342
FOXB1	4.00956365902003
MRPS12	5.77443670646594
TAF10	8.77238384832552
CRIPT	7.48628007556188
DEPDC5	3.75155621513876
RYR1	4.1228611631701
LTBP1	5.65484741087253
MAPRE1	6.46411856057301
TRIP12	6.49742026579508
FGF8	3.29622153817289
NDUFA2	8.97519540810273
C3orf52	3.54035759047667
SENP7	3.32676246711124
MOBKL2B	4.75819484565137
KIAA0355	5.11500601384972
CPEB1	3.40354675849860
ACOT7	5.30560019568123
FGF6	4.01682630657485
PPEF2	3.29474146908906
ABI2	5.87408635884351
PCDHGA1	3.2142684215091
KIAA0317	4.69550868102563
IKZF3	3.06242285570315
H3F3B	7.8908332291323
SLC38A4	3.0031306406515
ATF1	7.7852630748635
FGFR3	3.39743074731069
DYNC1H1	7.18467410326204
DIP	3.98736741890818
C10orf110	4.50308702602717
TMEM33	6.132424576845
ARIH1	5.18664866911718
CYP2B7P1	3.59191183658896
POLDIP3	4.4881231805005
C1orf129	3.29307685531181
POU6F1	3.69014667669545
BBS1	5.50555063524764
RGPD5	5.0763103331149
C7orf24	9.07408003524055
GPR171	3.38959064232223
CDC6	3.66065446838157
PLD1	3.5837353987398
KDELC1	4.63390352017937
SULT1C2	3.28735349270077
CHI3L1	8.19643013303424
PIP5K3	6.1666623584228
CSDA	7.17126645376236
ITFG2	4.09776901841799
VTCN1	6.60886842604857
WDR62	4.26898823901668
NDUFC1	9.4441885082404
NBR1	5.1845656037761
HPS4	3.88881718357898
KIF2A	5.07810926401922
RARB	3.58189232696077
CEL	3.13797533571637
IMMT	7.4373514198756
CNOT6	5.57145709053879
PICALM	4.75013213703735
MARK3	5.09613105794348
DHX15	8.28532813212578
ZNF702	5.29458106745709
HIST1H1A	3.65815753708601
HLF	3.55807732751925
ADAMTS2	4.03259077512381
ARPC3	9.7170313431111
BRD8	5.11154579273465
NPHS1	3.70008808983726
WDR12	9.41268005685086
HOXD13	3.42901334522721
KIAA0494	5.63934744388686
GABRQ	3.19168774142174
TCF4	4.73517948104995
APOBEC3B	5.54868153072157
NR2C2	3.57550831757584
NKTR	5.17028084698564
MYH2	3.21231217385445
TLE2	5.23692088923265
FXN	5.91446898738963
AURKA	5.58440253120546
KIAA0892	4.46241277936226
GPRC5C	4.83069149986111
TBC1D9B	4.83354882882052
PAEP	5.59898694514938
PNPLA6	4.36150999023743
SPG11	6.0843863750468
KCNJ13	2.95588913513131
NOC3L	7.70794211610393
AP3B1	4.24893863426429
C11orf68	5.54329961987719
NAG	4.72307344353683
AKR7A3	4.08733738962722
AHCYL1	6.4101043946228
FLJ11184	5.52351314206839
MLN	3.45654881266797
RPP14	7.62813778722103
TIAM1	4.85975220642392
ANXA2P2	6.41546584446667
PBX1	5.2829297602921
PXMP2	6.24577783126322
KRT17	3.87887901072589
LACTB2	7.96286265341436
ZNF711	2.86532918001347
GGA1	5.47484889850349
VAMP4	5.87074031607506
C20orf19	6.78917690301956
BCAP29	5.11119283327418
DDX24	6.69154663280883
PHACTR1	4.28933449919913
SLC35E2	2.99279782135392
LOXL1	6.35614055330015
IQSEC2	4.14638890314556
RGSL1	3.61094101865077
SETD8	4.27527712310412
HEXIM1	4.17468480574882
PRRX1	3.25615584008923
SULT1A2	6.13759298322427
ASTE1	5.06604631223551
KLHL9	7.22323665822645
GAA	4.9400429983361
MYOD1	4.01406236827296
ZNF747	4.94382900590527
ARHGEF16	4.29305271228064
SCN1A	3.0555684207678
GDF9	3.98400559247289
IL1RL2	3.48157527395405
HNRPH1	7.27217783554792
MED18	5.03234224119831
TRAF2	3.75973654170007
ECE1	4.57737154497017
TEX13B	3.84717235812576
SNN	4.54055790113185
HCK	3.72455996162301
C6orf62	6.75350078314813
GABBR1	4.29145317890499
YIPF6	9.03816898663917
BMP6	4.23267240765303
PROX1	3.55598768761352
LANCL2	6.92840704833113
SCN3A	2.88675143879954
IL8RA	4.43288515981824
LSM3	9.89466116099209
CDSN	3.84538935831822
EFHA1	7.70959080310451
SSRP1	6.07080163422835
ASXL2	5.03318956937514
RPE65	2.64711593703897
SNAI1	3.6152207877894
SPCS3	5.28029658194101
EFNA2	2.9343582067742
CLDN9	3.82529927073473
DEF8	7.45058956041943
CHAF1A	4.1378445094121
C1orf165	3.86924289785801
ZFPM2	5.58760002199642
C9orf7	4.84385541567706
GC	3.31237419499016
FTH1	10.8667401265141
IER3	7.24436049584592
YWHAH	6.73667236834616
ADRB1	3.08145743173328
FOXL1	3.8757442902336
MGC31957	3.84104350487840
MUC5B	3.47085495246928
ZNF193	5.04591993445286
CSRP1	9.26215894921863
MOSPD1	9.00093218870405
UMPS	4.90293204530267
RAD1	6.79851807750133
RCP9	5.34604632960967
COG4	5.57547127083725
NFRKB	3.91950485991928
FANCA	3.61075610283764
CDC2L5	4.33212057058068
GDF2	3.54129694160674
PCBP3	3.69487305317742
TIMM17A	7.24689568312102
BFSP2	4.06156599681855
OR2H1	3.54276397091387
HNRNPA0	6.6291701579905
IKBKG	4.97609331224728
TM4SF20	3.24672479921687
PCBP1	8.25949243563183
LRRC2	3.08601794927653
NSD1	4.09152222817014
AMMECR1	6.15764484240755
MAGEC1	3.67389466073359
SEC13	10.783910655085
WDR91	4.84619164132271
HAGH	5.73536254790706
EGF	3.17498311523153
NHLH2	3.25870188396023
NCAPD3	4.58377774185119
BRCC3	5.78340634312462
CNDP2	8.13560518163203
FYN	4.81336286876781
YPEL5	10.0979784133324
KCND3	3.50339146145568
LRRC42	6.61295092712125
GTF3C5	4.01451022570081
AKR1C4	3.46441973814501
RBM26	5.42491039974839
DUSP14	6.114724742644
AP4M1	5.92376270767739
RIMBP2	4.09966836926161
ABCC2	3.48748862903688
COL5A2	5.30615947876402
DNAJC16	4.00825899913568
TTC12	5.22347825503443
SNX13	4.7912978470835
ELA2B	3.74572047912027
CSPP1	4.77771934872503
NAIP	4.24262520564327
MYOZ2	3.24493822051517
XRCC4	4.24518825420521
CYB561	5.44891557652602
CHST10	4.88657126045312
BAI1	3.83150199581703
THY1	6.74001025571887
KIT	4.10819405273692
TBC1D8	4.16522137496637
PDE6H	3.16375622875286
EPHA7	3.19097168403532
SOLH	3.66884560773051
FLJ20309	4.47611379871401
MAP7	5.37912277304771
SPAG9	4.41005521084158
ZNF294	6.88648437240322
CENTB2	4.97201532594012
FLJ21963	4.38726901711036
ANTXR1	3.20973252688707
CREB3	8.04849153034607
ETV7	4.0405803656195
DGAT1	5.35075631737125
TAC3	4.55998465375717
CORO1C	6.47962918116242
RAD54B	5.54252063230538
HRASLS3	8.20493839181366
MED25	4.79310723805152
BARD1	6.93762121544825
ZNF177	4.85967885214754
MIP	3.98196726320055
ZNF442	3.84810043639596
F2	3.75679908990609
FDX1	7.2054011607228
GRIA1	3.06086708485262
IL13RA1	5.82036918399357
EIF2B2	7.7589982169361
NHP2L1	8.22737371642777
WNT5A	5.13525743389685
ZNF593	8.30728337148179
TRA@	3.40452156741174
WIPI2	6.29822132396883
TAS2R7	3.24065305716977
RANBP1	5.51069017316652
CSNK2B	9.76497826506066
DKFZP434O047	3.63524727240031
SLC7A4	3.24020451832692
WBP11	6.39721555058462
TEX2	5.38644984163016
C17orf80	3.55055880481340
TMEM176A	5.11926379980576
GALNT2	3.82596078395102
CTNNB1	8.78813771910697
BHLHB2	4.80002658693194
TMEM185B	6.34147973235146
DND1	3.90965699985235
ARD1B	3.15020778504889
STK3	4.90079615951986
REPS2	5.1273330084882
LOC541469	3.83073114586959
H2AFY2	5.54505071715115
CCNK	4.07157005420098
FSHR	3.20647993077737
GAS8	4.51481179622072
UPK2	3.26646215835153
C1orf66	5.26464375277143
LCE2B	3.36055630558601
CD200	5.93851112832458
IMPACT	5.84930983600632
KRT83	3.87345978962058
COL19A1	3.73042235133215
BMP15	3.88660260956764
POL3S	3.83798116897905
ITGA6	6.62844865516008
GAD2	3.53213984408679
C1GALT1	5.60415525781256
BAG3	6.36982495379657
ZNF468	6.47151968330873
RIC8A	5.06009904517847
CA5A	3.67002903070866
CCND1	4.89220306269001
DKK4	4.29158231408253
SGK2	4.41051967185822
PIK3C2G	2.99447127051235
USP11	5.34766353709473
IMPA2	8.09978280291824
PRKDC	5.90124053327939
DSCR2	10.5245140966695
CCL4	5.21609084583641
MSR1	3.35262984665039
NOL11	7.43715073435684
ZCCHC10	7.62792134174804
PDCD6IP	7.79603663733794
TRPM2	5.4328098637958
PSMD2	7.54115464782336
USP18	4.6786187277964
ATXN2	5.23987162721195
SLC17A4	3.35579668060513
RS1	3.27141030785798
RRAS	6.94138652946045
LAMC3	3.99382276402531
NET1	6.88110508977175
NPY1R	3.60162379573677
TOX	3.34784990181458
MVD	3.39249758383011
C11orf61	3.76774741638206
IK	5.60720454749795
GCNT2	3.89142615513978
GABRG3	3.33588970162522
BCS1L	6.82225173565334
BCAS2	9.08738417221767
ACE2	3.30976262599936
KCTD17	3.74443312080775
TPPP3	3.99300945253024
CALB2	4.45226374113471
ICT1	7.6616741672482
CD79B	4.20687500459393
CEBPZ	7.8575151197316
FMOD	8.37138064102123
IRS2	4.9683131233098
C21orf66	5.49391871075357
LUZP2	3.45486178271946
CLN6	3.94752698747401
ANAPC1	5.86563917244344
PTPN14	3.7060227298125
APTX	6.96471674982776
SNRPG	10.9032622936902
BMS1	4.37337537077675
NFATC3	4.08451013716061
ADCK2	4.89790517349162
ZKSCAN1	4.894381028924
FASTKD2	6.03932104047355
ARS2	5.27556472065755
LRIG1	5.74380472404161
KCNMB3	3.63208263983216
ERC2	3.13829570846203
POFUT2	4.88307309346596
PRKACB	4.92028642634115
PRDM13	4.06307936503566
KLK12	3.63142354455817
ZNF354A	5.49821874750776
PCDH11X	3.09441004940987
TMC6	4.20869889896185
CAND2	5.09160389993241
RIMS1	4.19623815448015
SF3B2	6.30062640600172
RCN1	8.19910616514262
CPB1	3.25605863422833
BCAR3	5.36752046684053
BCL6	5.20619104561285
MDH2	9.82799078388183
DRP2	4.22205622979251
TPD52L1	9.74884001191752
TXNL4A	6.58111068473556
OR3A1	3.15671005298686
RAB25	6.10884218590711
C22orf9	4.19872214490115
PCTK3	4.11764896643448
POR	5.44229558860252
ARPP-19	6.60268606723998
SREBF2	4.06171925063846
ZWINT	6.81020279550744
PAK1IP1	7.57236947598905
OR10H1	3.91660888506260
ENPP2	4.56734350406164
UXT	10.953028841541
ZXDC	4.22026495135435
TGFB1	3.89265611194568
SLC6A16	3.7563458910771
SLC31A2	5.18409625329822
LRRC8E	4.41144336113146
ZNF780B	3.25908636375955
APEX1	9.9323272274061
PPIAL4	3.31677331344362
ZIC3	4.11064228614409
CEP68	5.15714104749982
PAX2	3.51902681631864
MRPL11	7.9704832579526
LPAL2	3.10637284068376
VPS53	3.36807984399579
MPDU1	5.8990470831684
PSEN2	4.8932373630863
GAST	3.53284005800832
DHRS7B	6.96975195868915
C10orf28	3.76675554931805
UBE2L3	5.76038128884872
ADRA1D	3.52136321051684
FZD10	3.91085468758099
ATP6V1E1	8.8650028797343
SAR1A	7.76139205490894
ASB1	3.69767593074992
MCTP2	4.78153951487189
TMEM5	8.22469814278098
LCMT2	5.38104859609297
KRT31	3.66743329186849
ZNF223	4.29414590224071
BIRC2	9.77493692645132
IGL@	3.8295514528776
NLGN3	4.22974854632805
MEP1A	2.97020359951222
LOH3CR2A	4.41603826310601
TMEM53	5.11915517647325
SLC9A3R2	3.82440583874258
TIMP1	10.9274559011603
PTPN9	4.94188840858321
ABCA12	3.33747504525780
TPST2	5.7169268186548
AQP6	3.63847601883775
KCNIP1	3.67008945179314
YES1	6.58743246378993
ABT1	6.41541903533036
RIPK5	3.69646828404808
SMG1	4.37035749493316
IL13	3.64254313089776
MDFI	3.407791072053
PIP5K1C	4.559006382794
POU2F2	3.66306410753285
TSPAN14	5.5388527160938
OR10C1	3.23143024152353
GPT	4.3871481693103
PDK4	3.74452961502094
CLIC1	10.4811432410466
LILRA5	3.44689751635980
TREML2	3.88388713084183
ELL3	6.5197665301453
NNMT	9.40485103384294
NUFIP1	4.54415001729066
ZNF74	3.59630738570443
RHBDL1	3.59726933561363
HYAL2	6.25282551065916
IGFBP5	4.70475399430626
FAM29A	4.52176084686303
NRTN	3.73205871154613
KIAA0556	4.68376105944768
JMJD2A	4.89673566400574
ERGIC3	8.94954738250354
POLD4	5.85911890534883
EPHB1	3.76687916571179
LRRC36	4.0906385540212
TARBP1	5.83739752794264
ANAPC10	6.4861844329114
C1orf9	8.25878381908792
COLEC12	3.85496252118893
TNFRSF25	3.73804503490882
MEGF6	4.2283428208721
LPHN3	3.49562194250672
BMP10	3.10984754801233
C21orf55	4.91842899106566
SLC2A1	6.06326455630387
CER1	4.21536369292511
LSAMP	3.54210741757867
RPH3A	3.53873693701519
CREM	4.90588761112042
SGK	8.91891235809467
ATP2A3	3.54356618987228
PTGER4	3.94578387123819
CCR7	3.39561623945654
METAP1	6.65258100227277
KCNQ1	4.11327272729724
RECQL5	3.58854423314948
SSFA2	6.65260747810152
NR2F2	6.82940318541679
MTERFD1	8.2151878475732
BCL2A1	3.9415316043452
ZBTB24	3.81653312464328
NLRX1	4.814351479968
FHOD3	3.88091514597491
PRDM1	3.53946176464664
PSG7	3.99352807256317
ARHGEF5	5.09372735617783
CCDC47	5.5191173061386
FGD2	3.1901921120142
SLC26A6	3.45470505578964
BIN1	5.45817315754185
SRRM1	7.17889169475917
P2RY14	3.45587501479929
PCSK1N	3.7376456252549
PPP1CA	9.08718748086624
ZNF33B	5.05352638899519
MOCS1	4.49612355780618
NAP1L1	8.22557447048113
ECT2	6.468517279129
CACNA2D2	4.15685476056318
PTDSS1	9.27604799413288
DOCK6	3.94787366418601
SLC38A6	4.95469224529323
C10orf119	5.99119995054941
CCR4	3.79196857657200
COX6A1	10.6149656754576
B3GALT2	3.07287137450691
CD14	5.69503538584561
ABCC9	3.3041581375986
SNAP29	6.90001400559517
TRIP6	6.88999925224278
HMGCR	5.20641643466407
CDH3	7.1708217841703
KLHDC8A	5.01632339309179
IFT74	4.32563773395174
C9orf116	5.09687967549087
EI24	7.28751357261935
CENTD1	4.67558861841022
RWDD2B	7.59810101487498
INSL6	3.23741830148135
HERC1	4.30390098298666
NPAS2	3.94052446589834
NR3C2	3.74231056697239
DOCK1	4.58727633330207
FAM63A	5.51595086976206
FAM111A	6.61593154070586
INPP5F	5.37491198450143
MYBL1	3.94674906921833
HOXB1	3.67714152300338
CRADD	6.14814201152277
EMCN	3.77274647776472
DUSP12	6.86327885392337
CGREF1	4.55353039695528
BLNK	3.9096283449293
VASH2	5.06465972252054
PDZK1IP1	7.83673016534534
SKP1A	10.6444875168789
IL19	3.81178320749092
DOC2A	3.44523124056532
COPB2	9.13305109639226
CTR9	4.96874737631641
VIL1	3.17326127324697
CDC27	4.94055242408169
PTTG1IP	10.339688695373
LECT1	3.57479514503206
COPS6	7.16553667477053
COL9A1	3.4173681304342
MCCC1	6.9443181493755
GPC4	4.24709364544108
VAC14	4.19176318238926
PSMD9	5.84799973471133
PPY	2.94497142281774
SRCAP	4.62940075814374
PPP1R13L	4.08289520483576
BPGM	4.39885131084521
TTC19	7.42887741975831
GFPT1	6.53865205013094
C1orf114	3.07526303510876
HMOX1	6.2664684494034
SLC27A6	2.8631129281296
MC4R	3.39814609791041
CALML5	2.98789977739573
MRPS10	8.09885471381169
PRR13	8.27629993673238
INS	3.74013927392711
CECR1	5.62276759254699
SERPINB8	4.11290937572546
FLT1	3.43921278090536
FEM1C	4.10015428861934
PPP2R4	5.6729096717203
PDIA2	3.28518347562662
TMED3	7.7903942389448
NUCKS1	4.29341663965243
EXT1	5.20010866084451
RCOR1	4.73960263476953
EBI3	3.15395954796486
SMAD2	5.93253971716068
ODZ3	3.29510651261426
POLS	5.10727726795164
NXN	9.51924607032828
PPIH	9.3727739474159
FOXJ3	4.45235135226391
EIF5B	5.01518243200045
EIF2B4	5.86474573409105
C20orf121	4.32366517416365
CENPE	3.58101710293821
KIAA0415	4.32442120137494
CRABP2	7.21303181530238
TSPAN12	7.7015227493063
CXorf15	3.04260255336793
LOC57228	5.21420674979352
ACTR3B	5.27142284685444
ASL	6.74004464797329
GATA3	3.21238030955664
TFAM	6.80763232797045
PCDHA5	3.37494553819673
PARP12	5.98718168035755
PIGH	5.27754693006392
ENDOGL1	3.20432098633088
GTF2H1	6.46115229480263
MPZ	3.53061922544737
BIRC4	3.32627901749443
SSBP3	4.16209163361924
BPESC1	2.94519670719118
FOXC2	3.5068131208001
HS3ST3B1	3.03859870766101
GDNF	3.59146778903101
CTNS	5.44636308869327
KIAA0859	6.15448500598117
TRPC5	3.14793216695769
PMS2L3	4.90246482302322
TEP1	3.55898420267412
KIDINS220	4.8129843659134
CRH	3.40582327459719
CES3	5.50469038385647
ACP5	4.47392023643564
AMFR	5.74742318594281
CA4	3.59818701938525
PLCB4	4.61652326830805
MPHOSPH10	7.12417070390787
PGF	3.60659610853224
G3BP2	5.47667501657261
SR140	5.3708863816887
ISLR	4.77056802205367
HOXA2	3.81076763721618
PYGB	5.35358286131816
BAT1	8.8683157956973
TSC1	4.58686910120110
NARF	6.20587123683424
DKK3	4.09037801468817
UTP18	5.59662780366167
TSKS	3.31537763048174
DDX31	4.47059917654442
TULP1	3.72548286249979
TNRC4	3.90352195138896
ZNF430	5.58395880487689
POSTN	4.34951854298315
AASS	3.34779327867711
APOL5	3.83677388261530
PLA2G1B	4.26805734805952
FLJ11506	4.30801566217813
GTF2A2	9.46202129042038
RCHY1	6.46913140470837
CYP27B1	3.45979242438740
VPREB1	3.41798124469405
MGC4294	3.57229741783204
TACC3	4.03846039366286
PDCL	5.45877530865846
DMXL2	5.13549950399587
LOC4951	3.84506684575502
EID1	7.37450291149257
MS4A4A	5.80627712195877
RBM14	4.75274895068242
MGC29506	4.04072031569098
PPP2R5B	4.18008109087835
TNFSF11	3.30944304655649
ATG2A	4.69399903260567
RPGRIP1L	4.55958983094222
SPOP	6.11285403012494
OSGIN1	3.75824710939322
PTPRF	5.82842958399503
ICMT	5.68801814514473
SEC24B	7.11366157906123
MAML1	5.58010994167131
POLL	5.28478160726972
FXR2	4.36329046858548
TYK2	5.4843558131535
MUC6	3.80978372836272
ADAM28	3.99195989269919
MYL3	3.4748824340293
NRL	3.5667319497432
PIP4K2A	4.74956790171324
TCL1A	3.80791194002571
MED7	6.57608559288659
MYLK	7.90093690036194
RRP1	4.84233365313164
TFAP4	3.86744597817238
CYP4F2	3.74994980996833
UNC5C	3.07219084288348
ARL4D	6.16556488890361
SH3BP5	5.30026149966472
AKAP6	4.05068566086268
CTLA4	3.76328471408403
ACSBG1	3.56030577596241
MTMR4	5.50532904747581
NECAP1	7.35769293961371
SLC25A17	5.85829143192339
POLR2F	7.5782687952513
PLA2G2D	3.60120982379504
WNT2	3.56193023738511
GLMN	7.06847357838501
MCM7	5.97070906935374
TRIM52	4.21224522256821
DCLRE1A	6.29844998618814
PDX1	3.5291282277046
UBQLN3	3.40302815174857
PRPF31	4.92556666341131
TLR7	3.19665705206118
SMAD1	7.12300914795311
CLCN1	3.95704507923014
RIOK2	4.9106215970867
CEACAM21	3.61937080048416
PDLIM4	5.07013323118505
STX18	7.26964435605824
CCPG1	4.67658211037012
SLC2A6	3.36289333233293
SORCS3	2.88932320004401
NOLA3	10.0859058213924
PDGFA	4.03000547678798
TRDMT1	4.67402563280506
CFL1	10.7508941231525
IL4	3.38622023647518
NAT2	3.45034048724941
CPSF6	4.66975542879656
PRG2	3.92448977993278
PIGQ	4.02663960643483
CLSTN3	3.82700226828437
KIAA0146	4.37069924498438
GBP1	7.81378050634374
CEP55	5.83897459587579
ZNF408	4.92337119491823
KRT20	3.07211100943901
EYA3	3.59789444677119
KRT38	3.61771742824889
WDR7	4.52185823248913
BLCAP	6.6234489618376
HLA-DPB1	8.3219496957466
SFI1	3.73378257333511
GNE	4.45484998801055
MGAT4C	3.3616318000699
CTSE	4.03543292084236
SLC35A2	4.76475610233357
TUSC3	7.16311694785069
GABRD	3.32910473112600
IARS	9.41952780743046
ARFIP1	6.41853683948721
SFRS9	7.53797857927575
CEP110	3.48996038248123
MYF6	2.88392114782881
MGST2	9.47949313137793
EVI2B	4.8498144395083
TRPV4	3.31155057580156
SLC25A11	7.78130107562994
EHD4	6.1425946288185
NOX5	4.37830663182992
NCKAP1L	4.23533938295945
EMP3	5.21438968176174
SYNCRIP	6.02521105247378
BPY2C	3.70652942697677
C1orf38	4.62195538023544
ZNF426	5.15994107105126
ELOVL2	3.41662733350047
ATP5J	10.7411106071937
CBX7	4.30982853132141
OSBPL1A	7.21015198520107
MED13	5.88785982651879
ZNF589	4.26859910828518
CHRNB3	3.26625725523341
GOLGA2	3.88551866977524
NIF3L1	9.44986147634367
TRA2A	5.77752201475747
F2R	4.27693939499025
PHF2	4.38424912948385
PID1	4.15695996527485
MTAP	3.58088913667512
RFC1	4.62801237521472
C5orf3	5.50663288522661
ADORA3	4.80938642428535
ACTL7A	3.55217057956492
RAI2	5.96212333097444
MAP2K7	3.68091146608938
HYAL4	3.43858629140707
GZMB	4.02795542129673
FCGR3B	4.18575925438647
BMP1	4.26428810175670
CPNE6	3.53555695937304
SP2	3.7105824957297
DPF1	3.80621634084364
SMPD3	3.27689737890274
TMEM38B	4.00352443151804
CCDC56	9.34116099345623
NFE2L1	5.58014008220237
MRPS31	6.70011286116315
STIP1	5.95258689812424
MMP26	3.25813841800307
RASL11B	5.77025032237819
NT5DC2	6.86641923925856
HLA-G	7.26946929703103
LRP2	3.75218594227458
MTDH	7.75463472922124
HSP90AB1	9.96065600854259
PMAIP1	6.42429573813177
LMBR1L	4.62545791989156
SLC25A20	5.93658429626551
RSBN1	6.55957664498256
S100A2	6.66126348146909
C2	5.19931154329975
RHOT2	5.13227818241703
RALGPS2	3.41149909211753
EIF4EBP1	7.3353898094609
C2orf27	4.543922129749
GCKR	3.89193394523184
FER	4.16767126294572
TRPC6	3.44689373126374
RGL2	5.40445465159026
ARPC1B	7.77383814469988
SNRK	5.35200583176666
UTP6	6.81535896073128
DNM2	4.13305831060613
GCS1	5.31554955626621
EHMT1	3.38364549998526
GLDC	4.35312676387164
FBP1	5.52820596119311
VARS	4.37029443060733
PLA2G7	3.94388237994747
RAX	3.70504646459298
TERT	3.96671956705092
CCL1	3.06327229266623
FUCA1	8.6511709549341
ALS2CR8	3.62712360729469
CXorf21	4.54283244308367
KCMF1	9.45805172060966
MFAP2	5.19035490300289
OXCT2	3.85454075439973
WWC3	5.23489532673635
SOCS1	3.97930202630416
IL17RA	4.06675454312738
C14orf115	4.46291060083614
ST5	6.87684196447992
STRA6	4.43981782463204
MPP5	4.32297020845404
SPA17	5.31309255554135
C21orf7	4.47197841458785
FLJ10986	7.17983317843399
LHFP	4.80305406178328
CAMK4	3.79715803976490
GALNT14	4.55021060620603
CXorf27	3.12115516271263
CLPX	5.22221295856315
NPLOC4	5.55961643587444
PJA1	6.1087417068505
CPLX2	3.62634214357729
ARSD	3.67614109730028
WHDC1L1	3.00469333139252
RB1	5.14140556284061
PHLDA2	4.25517008517754
