Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B02_491104
Composite Element REF	Signal
KIAA0423	5.36038202464196
SEC61G	9.36396575032871
CAPN11	3.13143577278788
TMEM50B	7.87983916630915
DEGS1	7.17920690732965
ARHGEF4	3.72785129641024
DBNDD1	5.07367480952488
TBL1XR1	5.61043509036414
FAIM	5.92518460625448
SP140	3.08127407358860
G6PD	4.94099197736595
NUDC	8.32957231736804
GABRP	3.44944805209273
SCARA3	5.21540368845466
TACSTD2	5.45665546325716
EIF3J	7.04315831701257
PPP2R2A	7.69333997879038
CPA3	3.85116922873109
PVALB	5.15525229447294
BCAT2	5.44301193936659
MFN1	6.52863199855824
F10	3.23490774872578
FAM134C	7.04474946471192
SNX11	5.93983501775482
COMP	4.07343358082476
GPR177	9.12205938087027
TAL1	3.05493563541860
ACSL1	3.48486603017854
ABCC5	4.94434531915066
HCFC2	4.40000369947399
TCAP	3.29386745666629
ABL1	7.52819534740521
RBBP7	10.8469398388748
PTPRG	6.2697850156468
NCOR1	6.5499079046028
MOCOS	5.8609647598557
C14orf93	4.13219266111338
PRDM10	4.31749500781482
TNRC15	6.29458345117832
SPINK4	3.94189557062555
TXNRD1	8.8697658016713
UBE2H	7.58753078069802
BRDT	2.76482371629756
SLC16A4	3.47616758124867
VIP	2.79954596030992
CALCR	3.28481732402333
CCNE2	3.6743277394868
SLC6A8	5.55991139102146
LILRA1	3.62301183712582
MC2R	3.41098786388656
MBTD1	5.66207614986035
USP33	6.37904818870926
PPP1CB	8.44926655127224
C15orf39	5.1688558669789
ABHD8	4.04925264215122
MAP3K12	5.15015881144732
PAAF1	7.07601260447046
ARF5	7.36689699291503
CCT3	10.0254988365019
SLC3A2	5.54849504469676
PIWIL2	3.35011260213869
RAD50	6.42764584204885
IER5	7.20471769633953
SYNE1	3.2009102758479
MBTPS2	4.56114760960214
MVK	4.52317678314674
TSPYL1	9.39852621202037
NCL	9.88005999583569
PSMD10	8.70962634887008
MOBP	3.30672911244336
GUF1	5.23118118174238
WDR44	5.73233783149917
HRH1	4.60096412765152
HIST1H3C	3.44181757051270
C5orf30	8.00393406584596
RASGRP3	3.43178909399512
RNPEP	8.34172104741408
PRKRIP1	5.90866912949137
MED21	8.01431560360315
GRPR	3.86193936848684
SYT11	6.87565356076815
NTSR2	3.55542290935344
Gcom1	5.80929103146926
SPTBN2	3.64435603610272
LRMP	3.84318509075775
HTRA1	8.11756209791811
RNF111	6.65023300633276
SLC26A2	7.97719099207908
WISP1	3.16479877130176
ATP2B4	7.54999436369384
FLJ10769	6.8072062231085
PTH	2.86456665885994
KIAA0895	5.22822595781111
CHST12	5.38626708152548
RAB22A	6.22137338371609
TARDBP	7.9801315567547
RANBP5	7.07206421975228
P2RY10	2.6979118469488
STAU1	9.01649479100958
NME5	5.8324873375362
DDX21	9.03813649278332
CHMP1A	7.16025244809693
BARX1	2.95697491413716
HDAC11	4.54588394435689
NOLA2	7.39827477115972
MTO1	5.92035467285702
DHX29	5.45168841739549
HADHB	8.67376831262043
ADAR	10.0760059150664
SF4	6.06470445081047
PLXNB2	5.67044187570424
P2RX1	3.44287580821531
SLC15A3	4.24483270867945
GAS2	3.38972244372845
EN2	3.00367419825939
NUMB	5.17675083330429
C14orf172	4.9838087243079
TNIP1	7.81577377376309
INHBE	3.33617214315362
TM9SF2	8.75798617853657
PSKH1	4.8202476320836
NSFL1C	6.9359429448718
RHOG	7.14689320410711
HBB	4.9724121789058
MED15	5.11271613400599
HEY1	4.16161291440878
KNG1	3.04076947055897
CASR	3.53164096178539
ITGAX	3.66863799772926
CANT1	6.58697478422465
C6orf66	7.4711531143139
UNC50	8.39673306943203
C21orf33	6.87431313685473
IRF2	5.66767139033001
HEATR6	5.00215058718453
GNG7	3.90256004598251
RUNX2	3.34787138829463
PGR	3.42226345412536
SOX1	3.29228891019439
CROCCL1	5.81219268324496
BRE	7.48916111401453
SRPX	4.58420007218573
MBNL3	3.87662719859998
ODC1	10.3475882545984
SDC3	5.4038943859292
NR2F6	6.27470275109578
ADORA2B	3.98850180480978
ZRSR1	2.96758652729607
ZFYVE16	5.65513488485174
RPUSD2	5.22931552931308
SYNJ2BP	5.97503828083765
POLE	5.09416017959884
E2F2	3.09161616643806
C14orf173	4.2515358639259
THRA	4.57116645456388
MAPK11	3.75563017411005
TBC1D22A	6.12775413635695
PTGES2	5.10203976788184
HIP1R	5.391924266011
ENO3	4.21658942238828
COL4A6	3.91312032540473
TOMM70A	7.44055074037213
IRGC	3.36253608374685
NAB1	5.86014118711935
DET1	6.36754766102432
TRPM3	3.22423828451573
ZNF532	6.56476144211844
RAP2A	6.2405700858126
PLG	3.53527169776351
FECH	4.01733652167337
CRIP1	7.39373595875292
AZIN1	6.91533189300081
SLC7A7	4.37375012102035
CA8	5.2369540164697
IL10RA	3.29184855742448
CDC42EP4	5.77766156587389
C16orf58	6.44643212743936
ARG2	4.79612568038692
NOL7	7.68763464583327
JARID1A	6.85559014053939
PANK2	7.68879849483536
ASH2L	7.51230295359567
ICAM3	5.29163472364804
TMEM16C	3.00881567070115
MDS1	4.32286750217892
CABYR	4.64013900136501
SLC1A3	6.43832181037457
RNF139	9.3411633014441
ADAM8	3.99856279928266
SFTPC	3.72383954308394
BCL7B	5.740979514866
MAN2B2	6.34150687891785
PCDHGA11	3.1443998105881
RGS12	3.74169996389769
EIF1AY	3.31299468127193
NUDT13	3.70923687515400
ARL6IP4	7.48339770085036
RPL35A	12.0523897737801
CCDC21	5.03190728788864
RAB40C	3.58610527400834
EMR3	3.30104384731554
PRRG3	3.55656124885561
LRCH1	3.40068025644715
SAA4	3.62393729065627
RAPGEF5	5.38093818810975
ZCCHC2	5.36900353425865
CLIP3	4.73019905329287
MAP4K2	3.19670612310925
C20orf30	7.89275680111592
SULF1	4.49591063957354
C11orf48	8.12655607894967
PRDM5	3.18623411045509
ELOVL1	7.05442927347461
PPP4R2	7.34667576712354
KCNV1	2.76819624044313
ACP1	9.3339118798491
SIGLEC5	3.72962281787704
ZMYM2	5.75603807853248
C19orf61	4.03665557091145
DAGLA	3.48626963989407
GPR32	3.71091623572307
EDG7	7.194448327995
NEUROD6	4.46585121693909
NEURL	3.73919489861789
SLC2A4RG	6.54497657420679
LPL	7.00955477498277
CA5B	3.70221665939977
MPHOSPH9	5.22485723374222
CLEC2D	3.06144931525319
HMG2L1	6.52099243180644
GRRP1	3.40602914402444
HCN4	3.71904063218379
CD8B	3.35466638945413
HIST1H3D	4.17565050783476
TGM4	3.32467156608331
SLC6A12	3.34554209452932
CD84	3.57191138854205
TBC1D15	7.75626922409749
RASA1	7.48286087497404
PHKG1	3.6414159911137
MAGEA11	7.72873172493531
NONO	9.04621244521176
IMPA1	7.30384525546796
SH3BP1	3.32405470885723
RARRES1	4.02882100723471
NPM3	5.24936348731941
CLEC5A	3.30402761576925
B3GNTL1	4.66035470778265
ITCH	5.50124484710952
MGAT3	3.82946009405087
ARPC5L	8.10353450174767
KLHL26	4.9328256908578
MBP	4.98137164866581
SIM2	3.19988018786195
RPP25	4.05544943262747
SLC2A2	2.91708457409373
EXO1	5.73034688585204
SOSTDC1	7.1871612996733
HRC	3.21303478276475
TRIM48	3.18397983801307
KIRREL	4.68911192460644
PIK3R1	5.58423689545837
HOXC11	3.85801733638311
MAF	3.87068341380082
DOK5	9.81546499613944
HELZ	5.72613717130186
ZMIZ2	5.58918399592059
SLC46A3	4.35027841460114
ADRB3	3.90617295139077
PTRH2	7.37498373275783
DMD	3.66395326664951
STAMBP	8.39846110517694
KRTAP2-4	3.39369289015982
ADCY2	3.43796955905273
MS4A12	3.06303804356227
TCF20	4.82957593683439
KLHL20	4.90993015431506
SRM	8.24482356492457
OTC	3.53698479261395
ABCB11	2.93126142292429
KCNC2	3.41762450620745
CDH19	2.96474767972098
SSH3	5.54792403122408
ZNF135	3.66776666201696
FLJ12529	7.75097168945421
PER1	4.99844624627346
KLC2	4.87381374645103
HDAC1	9.1868673110271
FAM128A	8.57065286612228
FNDC3B	8.83923829836878
MTCP1	5.59275516200254
GPR63	4.20054439594772
FLJ21986	3.6509485184346
LMCD1	7.70614828755033
MICAL1	3.52557767939316
BLZF1	4.3888603966822
IQCA	4.48751402136155
PCDHGC3	3.44365269656643
ATRNL1	3.03612715224830
CAV2	3.97985829694498
SAC	3.02365859758307
DUS1L	6.35623205074993
NEK9	4.65083383688519
WARS2	6.16278575561294
DDO	3.18674537729681
MARCO	3.38876687332993
DCHS1	3.63867785192981
TOMM40	5.72219539220526
RP6-213H19.1	5.81926383411437
TUBGCP5	3.71691447192263
IGSF6	3.36562494276171
TPPP	3.37969921693059
SEPT11	5.37325600904536
ADNP	9.06642050907398
UST	3.48809951553963
C13orf34	5.11814281282787
GSTM5	3.5924285217281
BTD	4.23145221532244
PDCD1LG2	2.86880484946631
SNRPB2	8.8572383133818
APOA4	3.25385397552199
APBA3	4.63328705813343
CUTL1	5.89726356571261
PMS1	7.39513322305944
EIF3E	11.8513558846483
IL9	3.26643585001921
HOXA11	3.36878858329835
NARG1	7.3673806219862
RPL31	9.14795995138619
RAB28	4.68343843316754
LY9	3.25998787242219
TFCP2	6.30179270511909
ATP2B3	3.13522282676748
KDELR2	8.02522474168152
TLE4	3.81365722385381
FLJ43806	3.80853158961816
TLK2	6.2921759904324
PKP3	5.13984530788515
CIR	5.10591010666677
RPN2	11.0385009180236
SH3GL2	2.88459433275448
CTSO	6.86734162138336
SFMBT1	6.77255530830704
WDR57	6.00223593271661
SDF2L1	5.63034967780946
IGFBP3	6.35055886276828
FER1L3	7.2387690140905
DEK	9.93317159461921
C20orf43	8.6329998549628
ARHGAP24	3.31686554699888
ALB	3.01635995288788
SORBS3	3.99344627032646
C4BPA	4.28205931012188
UPF2	7.16347109809157
AGBL2	2.79005680644318
C1QA	5.07831501588812
DOPEY1	4.67151234458516
TERF1	6.85714090592269
KIF22	4.81684138087112
DNTT	3.16067469298088
C10orf6	4.54265334607673
C11orf41	3.16639312649932
NINJ1	5.52127969175977
SEC61A2	4.60365645092038
HNRPF	7.17712903331289
COL11A1	3.55802920026522
HIST1H1D	4.54690211171577
UCP3	3.56466214255918
MYL6B	9.8584615176468
UBAP2	7.50667900540488
TREM1	3.99209988389854
CKMT2	4.80410817000995
HLA-C	10.3675412624390
SLC13A3	3.59498651718235
PLA2G12A	8.54868059012115
SPRED2	4.48844831982584
SCN10A	3.71709212912706
TIMP4	3.85004124838349
PITPNC1	7.70693427731962
SLIT2	4.98908876503264
RSF1	6.64074890304504
POU3F3	3.03411450537231
LIN7C	6.301721966824
NKX2-2	2.93931852250849
DPPA4	3.03433754377863
ZNF804A	3.16271784873974
CCIN	3.57020824914604
SLC25A31	2.73038990580591
KCNMB4	7.67568832139953
FUT2	3.56753255979585
RABL5	4.63908750726969
FZD4	6.30921750825188
GALNS	5.56681206557653
PNMA3	3.48669118080739
STX6	6.09251101716312
HIST1H1C	7.99527176658245
CIDEB	4.0309154538772
CASP4	7.6582665161504
PDK3	3.55643284895888
WIT1	7.81918527284055
TPR	7.78142575335107
MTX2	8.91340588248382
HIST1H2BH	5.36824600266634
BRD3	7.28955472463077
HIST1H2BO	3.42655333672340
SERPINA3	6.05409088224905
UBXD6	5.93574264389256
HOXB7	5.65248931775589
C7orf23	7.485718529392
KIAA0143	8.32130207982358
KCNJ16	3.41760416263198
STAB2	3.61164746707576
TNPO2	5.28675261181508
CENTG1	3.42789873611255
IRF9	7.99861857612114
MCPH1	3.46731001281091
FABP2	3.01659391364653
C9orf3	6.94591047088661
FBXL4	6.37295789351631
LBH	7.02941260526594
MYO1D	5.95580490458458
PTDSS2	5.40706401703163
BMP2K	4.95425640320224
NFU1	8.00004660654556
UGT8	5.21525006994575
SLC25A23	4.03670050523862
MAPK4	3.58177363104352
HINT1	10.4038544793322
GLP2R	3.06737691452235
WNT7B	3.44688237591598
SETD4	5.72938248759752
CHCHD2	11.3465452487082
DYNLT3	7.41888550525172
FKBP11	6.52482803014763
NDP	6.50827487189756
RHOBTB1	6.17170686385701
FLII	6.04536856701472
SLC4A4	3.50931762500997
RPL38	9.35134083496281
HTF9C	4.44479740788124
RPS16	12.5244636409728
AP2A2	5.71767673680193
CHPF	6.04354734102506
CSNK2A1	7.75279181811401
MAP7D1	5.98399037614779
FKBP6	3.60348350300759
ZNF214	4.12056142185877
DDX56	6.96104813544633
TWIST1	7.47850993532547
EPO	3.32964868269054
MRPS18B	7.88641171360305
ZNF682	3.03720256792129
AOX1	3.24330794889992
RPL14	10.14568218131
CYR61	6.68581173757109
JRKL	5.94007302753774
DTNA	3.51575408980207
MAFF	7.36310475079452
LOC51136	3.15716449089612
TMOD3	3.77526826689813
LY96	3.31784054232842
EEA1	3.65481507738854
KLK3	3.23862660949616
IL1R1	5.67527417508603
HRSP12	5.75562589584955
KTN1	8.84905407866374
LOH11CR2A	6.25515898926092
ARL5A	8.60675196923912
MAB21L1	3.55737184555866
C20orf59	4.65049401051785
ADAM2	2.84110869252142
PHKB	6.42807834324305
CCT6A	9.00790447068313
TBC1D8B	3.48079944408061
FAM13A1	6.31532303561316
EHHADH	5.33665378753624
LAPTM4B	10.8397510487385
TMEM147	9.91473530265016
ITGB5	6.99544257822282
YIPF3	7.7066393442263
FKBP2	8.43311955882273
XPO7	5.5470213572697
GPR75	3.19941444608602
NR1D1	5.35174588065544
TRIM5	4.97301623429122
TMEM110	5.47131191028774
APOC1	5.90815427500949
RNASE4	6.73857349233312
PARD6B	2.87916188828432
ARID1A	6.97111347566925
NEK2	5.8128712949841
RRAGB	3.89854086842177
PCDHGA3	3.28468546410457
HIST2H2BE	6.97327660203585
RCN2	9.97025231980655
STARD7	10.3908989334473
SHMT2	8.38457996417342
MLYCD	6.16226131481987
KIAA1751	3.0908454336394
NDUFA5	8.49594051831141
THAP9	3.42071005827039
FLVCR2	3.39452013209467
RP11-217H1.1	6.68362004648108
AP1S1	5.47041075945034
NCLN	4.64820472559034
SDHA	7.38348664282583
SMAD6	4.09022405953919
SAV1	7.38513289873971
SAT1	8.74874575024289
ADAMTS7	3.55568397273457
RPP38	7.17801876623275
RCBTB2	5.99734765468604
VEGFB	5.00079296602207
COLQ	3.37631089603103
RBMS1	7.84956468903788
NRXN2	3.41417707152067
WBSCR16	6.8677937796281
DRG2	5.22952149263734
KLRB1	3.40914915278447
DNASE2B	3.23333398129089
SAFB	4.99021262168507
MAPK8IP1	5.30010883446124
RFX2	3.67629565016675
MLLT4	3.77215909716112
ANKZF1	6.26861267109944
DUSP8	3.95723456108482
C19orf50	5.16255129436812
MEF2C	3.84870640891761
SENP5	4.74970680773674
NFKBIL2	3.00462167435121
LBR	7.14635906836094
CBFA2T3	3.44111139387095
AFF3	3.17681321422832
IL2RG	3.86251118069178
CCDC51	6.59167836061722
COG7	6.80773519928284
MYB	7.3740297595993
KLF3	5.66536140089182
PLXNA3	4.55303076993483
KCTD14	4.96161042798504
FZR1	3.73433223609098
XRCC2	5.25779007764011
SLC44A4	5.87727449002783
ESPL1	6.7847308843368
MMS19	6.6531298934125
GMPR2	6.04802848219089
ST8SIA5	3.07175399519565
TBC1D19	5.71231246165263
CHPT1	6.9711976944423
ERBB4	5.57048494926986
TSPAN32	3.99946856173056
MAP4	6.76352878335724
ACTR3	9.90811120179316
UGCG	7.99322468130802
GPHN	3.6794276950205
ZAP70	3.11582854842283
SLC6A2	3.74530441432044
LPP	6.36636263898328
PTPRCAP	4.10060956912651
IL12RB1	3.80846736821468
HIVEP1	6.17083522861305
ATRX	5.22518757475026
EIF4EBP2	6.9063839145482
DFFB	5.0327706748646
DMRT1	3.68315418814326
CHST8	4.04452035952402
HSPB6	4.23683215702657
C14orf109	6.61669791282994
IER2	7.83537330863025
NMB	8.12983561420242
COX5A	10.5067316604988
EIF6	9.0711048603174
AIFM1	8.7239653299293
WWC2	4.82118481673578
GSTA1	3.79395677626575
POLR2L	8.26310196476995
MRPL4	6.73056414941396
SEMG1	2.87542652464522
MPPED2	6.26778110626668
FLJ21062	5.61850559278913
TRAF3IP2	7.59819781219158
EPB41L4A	3.14999700076631
LILRA4	3.3761730932914
LAMA2	3.80050142510509
TAF4B	3.53597608718524
RLBP1	3.16182938772769
SLTM	7.73204421571152
CD300C	3.69541649835978
FLJ10404	4.54581761961402
RTDR1	4.57335179126993
MALT1	5.85401991389085
ARVCF	4.51725175663089
RENBP	3.74161963462657
ATXN7L1	3.08907412672918
NID1	3.66594707675046
TUBGCP3	4.4845091061772
ZNF783	5.12657514101546
ITIH5	5.54630514721408
ZNF85	5.28496540500352
MMP13	4.16872459833358
KIAA0329	4.83639155237272
C8A	3.61082975667762
MGC87042	3.41288443350264
HOXC13	3.12125620401849
CLGN	7.17999000736202
SLC25A37	4.00543866211732
SMARCC2	7.27379076257613
TFDP2	6.22457715715237
POLI	7.04360173928338
HCP5	3.78229259596466
UCN	3.27296559394533
ZNF764	5.22258694516876
USF2	6.07308931880644
C20orf24	10.2699452025119
FHL3	5.02100163470837
SPATA5L1	5.90615147711684
JMJD3	5.15522495901072
MMRN2	4.26557699129338
DSP	11.1514627087551
NDST1	3.72899333111584
ZNF248	6.06125927549796
PELP1	6.72761202100806
MBL2	3.30109605388484
ZNF230	4.24905151614977
RNF41	6.15792095285444
THOC5	5.41816711027085
MSN	8.1613179787401
SLC9A5	3.44736111552387
SERINC3	7.68464130259959
ZNF434	4.40008802578755
MUSK	2.90711906220189
SMARCD1	5.01079852030108
C11orf75	6.15429246328871
ZFP106	6.08148766408296
GTF2E1	6.34087355222278
RY1	7.12437046420285
ATAD2B	4.58973228522366
DDOST	9.73006551408881
ARHGAP17	7.12111120200109
GPNMB	6.66203332632427
TTF2	6.43177672664188
SFPQ	7.99847973255549
GFRA4	3.59826983790534
TIGD6	3.42240436736620
SLC39A14	6.92049388210505
AKR1B10	3.48105723787684
NGRN	9.68407183890783
RGS16	5.10469952156893
URB1	5.35033993170941
GPR137B	3.92981824023552
MECP2	4.57630614960203
PSMA1	10.8952118301296
TOP3B	3.70189623135080
NFATC4	4.08072467240978
RAB7L1	5.05843391305133
CSN3	3.54327094208281
NOS1	3.56115262182158
CA14	4.73274792390699
BMPR1A	6.83185393252322
YBX2	4.127321986669
PRL	3.11552680048907
SNRP70	7.35267025281702
C6orf130	8.77479761411429
KIAA1166	4.34426231111066
FUBP3	6.09646246644435
STAG2	7.75932724332329
ACACA	6.91018376451787
ABCG1	4.73038213121042
ATOH1	3.02860503879691
ODF1	3.48391342167361
TMEM127	6.46589629354778
CD55	8.36089168022657
PLN	3.1876710300626
RPS23	13.056025085237
LYPLA1	9.80357244268842
PRDM9	3.56282992107413
SSX2	3.85310134952496
PLUNC	3.47966778588140
SYNGR3	4.22541766517205
EML1	3.6600528169266
LNPEP	3.18626267847169
SMAD3	4.63536840338422
NUP93	7.60882929402164
HISPPD1	5.78207088347149
HNRPUL2	4.20371391931486
YARS2	6.70138155806206
TBC1D12	3.55393449593663
ZCCHC4	3.84335437863259
FBXO22	3.91043431068098
C16orf24	5.04713989178215
ZNF669	5.65370207984924
PTGDR	2.90221988253748
DDX27	7.77646596488351
KIAA0409	5.78327833892253
ASB8	5.4261719610784
MEPE	3.66722363740809
PLP2	9.08930774313527
COQ7	5.57757081568775
CHMP5	8.47234155091078
CACNB3	5.58778335232808
C10orf84	3.96907467151443
SPO11	3.45772842319673
NEDD4	3.44412429213664
THAP11	6.76964245495558
ZNF43	5.87735107445694
KRT13	3.05689813632041
NEK4	7.71895004545596
MRPL19	7.25227028513432
RBBP9	3.73398732547317
PRKAR2A	5.53771050085744
IHPK1	6.17162777097759
ATP6V0B	9.16424252517891
CACNA1E	3.09569528470553
CEACAM8	2.9932314201893
PEX14	6.94871531032764
BXDC5	8.89600028794005
ZBTB38	6.458321622212
PAFAH1B1	5.795556760162
PCTK2	5.3191777425017
LRRC16	5.06299194649816
OSTF1	5.55837563394999
KIAA0323	6.49331199430658
FYCO1	5.87347218098439
TXNDC13	8.11111162605116
PLTP	8.46776535878195
SLC25A1	6.30558154917726
EZH2	6.07463033903247
PLEKHB1	7.3816134463627
GRB7	6.45182246217515
ZFP37	3.5340357829383
MRPL33	9.17315526770805
C9orf27	3.19225969934577
PELO	5.88003635383304
ARMC1	7.14787970104693
ZNF154	3.62071249199543
C3orf64	3.65790074986104
FLJ10357	7.14183460618888
PON1	3.37159214876383
SYT5	3.20715868758788
TMEM66	9.36449658428332
ATP4A	3.08783492325479
HBEGF	3.8814404653429
PI4KA	5.58814502381895
LEPRE1	4.72175778244749
POU2AF1	3.54154804880427
MRPL12	6.57721167054008
GNPDA1	6.78139553550262
RASAL1	4.28021529307084
ZC3H3	5.77742007672638
DDAH1	9.38396935620771
MGAT1	5.57474514739491
TIPARP	6.78843716606154
UGT2B15	3.63291501374376
DNASE1L3	3.00890284488948
CHEK1	5.07009489630931
ZNF8	4.35613114794704
TXNDC1	7.0580769668458
CKB	9.7362341729537
RTN3	8.32110261722062
IPO8	3.88579540867664
FZD2	6.65824428508964
PART1	5.06273624568139
PSMB6	8.65665387569633
MAP3K14	3.73331639531101
PCDHB8	3.20238617133519
PHC3	3.47676498890885
PPP1R8	6.45702347883297
NOVA2	3.29134188012005
TNFRSF11B	5.4130111531552
GOLPH3	8.89369360525736
LOC51233	4.0456073688091
GGTLA4	3.04137306945906
PDE6D	6.82938789325831
TTLL1	5.57737419594694
ZNF117	4.75466306645679
NKRF	7.85756893702156
CLK2	7.74209907542446
TNFSF15	3.96798029209653
DUSP2	6.31108404223065
HSD17B11	8.04451969249801
SECISBP2	4.92352398639183
PPAP2C	4.67476553639265
GABRR2	3.67494425898595
LOC51145	3.08628219309928
PIK3C3	7.40168603530927
DHDDS	5.73842742816204
CTSW	3.32050874643600
NEFM	3.43628124041521
TNNC2	3.5703420308428
ANKRD28	5.30153415168116
MRPL28	6.36172187918794
STMN3	3.29031716257962
SYN1	3.69799570718854
RAB14	5.45730021181664
PIGV	6.65114182438506
CDK2AP2	7.41760274629642
ZIM2	3.41950581903168
APBB1	4.36086891364814
SND1	7.94421420238729
C1orf123	7.90414157575934
B4GALT1	3.24087356310971
CHD3	5.58855201034313
RNASE2	3.60159274062711
BCAP31	8.23821243395981
SLC25A44	5.3704624629827
CXXC1	6.44144603500358
PIB5PA	3.87989916650325
CD40	4.39005386317753
FAT2	3.62227115835963
DYNC1LI2	5.51555956880581
GDI1	6.93046908735559
ZNF81	2.76915210149282
VSNL1	4.11904496135145
PIH1D1	7.2855232895682
KRTAP5-9	3.62174705845605
FLJ10081	3.98410575536189
CS	9.45245328620708
ZNF318	5.85381637826024
IGFBP7	10.5906586571632
ZNF609	4.43473956470985
SIRT4	3.33592390274590
SCN4A	3.60973300683091
ARHGAP4	3.59625767302765
EHMT2	6.21930340395864
UFD1L	8.31225327918299
EXOSC10	8.40179447637387
ECE2	3.38284747798643
ERMP1	6.7949424152132
OVGP1	7.33630741755707
GTPBP3	7.03017475172981
FAM82C	6.12487416020158
PACS2	5.19314842633917
C19orf36	3.56685618544011
UNC84A	8.44751712886623
ARL4C	6.07279223279455
SCD5	3.92172618852337
ATG4B	6.80155305783578
LASS6	7.85502537147723
LSG1	7.154665317609
MAL	4.35274096088564
GPR22	3.48573965426269
WDR5B	5.05534317901192
GALR1	2.86190785735442
AQP4	3.16472267415112
C17orf60	3.08737980159007
HDAC7A	5.09754882367774
GRIN2C	3.06054190945957
ARMC8	5.07376583182502
SLC47A1	3.58666664449406
DMPK	3.9650094557641
CCRN4L	3.51435047250584
CBR4	6.0902389226625
KIFC1	6.54629054380383
LHX5	2.99946993809803
SMC1A	5.8023108556758
LPXN	4.86561557609272
TRPC7	2.74910301138583
SERPINA1	5.21080137712802
SMYD5	5.60435199468084
RPS13	12.5743118389463
CRHR2	3.48544289517414
TUSC2	6.03086882392747
PRKAA1	4.35320162328416
FADS2	4.15806630970652
ENAH	8.05976264138695
PRO1768	3.62484631390422
KIR3DL2	3.1318203882338
APBA2BP	7.19329027704811
ATP2C1	5.70076216280476
ALDH1A2	3.23029623228237
RNF103	8.16312708518933
AHCY	11.2896995062948
CROT	5.39820652095671
PABPC3	8.34988847543182
ALG12	3.86134148590894
EGR1	4.69312554594392
THSD1	3.68335939853694
CCL17	3.38937886843351
BZRPL1	3.23713306550484
KHK	3.59825313825721
ESRRG	5.06852278073962
SLC12A2	6.03863052135376
CNGA1	3.66422438968301
RDH5	4.52764821418468
CD58	6.48558428097912
PTGFR	3.13574951694814
CCDC48	3.19222854032953
CCDC76	6.17457981904609
CDR2	6.63440992827584
ZIC4	3.31438796788573
SELE	3.05960274371713
OR1G1	3.63215421423708
EXOSC9	6.22349180682771
PSMC6	8.79109888318997
ABCB1	2.80425580978351
GPR12	3.22562094983088
KIAA0196	6.53895866119906
PCDHA2	3.0009607191011
SSR3	6.17607755628867
MSI1	4.31201169423184
TRAT1	2.90756910250219
CC2D1A	4.41174190409693
PLAGL1	5.99712201133585
LLGL1	3.90759541469555
KLF6	5.78389097743619
MTF1	5.05836157292268
RNF2	5.18349530419425
tcag7.1314	5.13953527132145
NR5A1	2.95082079448926
THBD	3.54274366474909
ABCD2	2.67823293637998
ITGB7	3.53221131976707
DNAJC7	5.52544123470508
CCDC81	4.21613526285271
TM2D3	8.06121180285704
HUWE1	5.18202389843363
CDH17	3.61901911348113
CD180	3.25464156539608
FAAH	3.75853645764212
IL17A	2.93981744560798
POLA1	5.6779425038626
TMPO	5.14933360426621
LYRM5	5.03229347105941
GNAT3	2.99643788695923
TM7SF2	5.07332047055261
FLOT2	5.4767454624225
MAP4K1	5.86738385521179
HDGFRP3	6.61576555758488
RRAS2	7.4218509021802
OXCT1	6.78934140336435
LTBP2	8.05596337779735
ARPC5	10.1473654962376
SV2B	3.43062775794795
ZDHHC4	7.31440124530485
CYP2A6	3.76472543208065
PDE9A	3.69831965241473
ABCA8	3.02850909865186
NDUFS2	9.4076733573096
UBR5	6.5292774325894
FLJ22662	7.4632704129331
GP6	3.78425352250013
CRYBA2	3.15164773352641
LEF1	5.76006468891062
ZNF20	5.4728863938634
CTPS	8.03507292312493
EPS8L1	5.85245197690938
EYA1	3.15652228175631
SERPINB2	3.44678332825962
MAPK14	5.40445361209671
GTF2F2	5.08060481369427
