Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A12_433732
Composite Element REF	Signal
HIST1H4E	4.59086523614807
GOT1	6.89296362260264
BBC3	5.08727360745783
CASP6	5.50371172273273
HOXA1	3.64004409478278
RCL1	5.83110018826265
RAB40B	6.87497675265099
PI4KB	6.20159300349526
LRRN2	5.61701338591768
B3GAT1	3.92484846805621
OAZ2	6.6483147882339
BET1L	3.93817763239447
NOC4L	4.52155766946137
FRY	3.79831278882564
C10orf12	3.23573904818399
AK3L1	6.70610380066816
FADS1	4.74290960758563
CSF3R	4.07835704235203
DKK2	3.30150666108372
POLR3K	5.81326245332852
LBX1	3.55901537148232
ATG2B	5.05457335137178
RHOT1	6.19220671356468
DARS	9.19945907994684
EPS8	5.96629685049078
OXT	4.0112676987765
C10orf56	6.09784776604195
ARL4A	5.76351622123115
CCDC64	4.1672136903336
DAD1	8.98442993286753
HERC2	5.92812815112211
HSD11B2	3.96802064735628
USE1	5.79406459473197
FAM96B	7.55630724456065
HNMT	4.75653066924451
PCGF3	4.57602848719581
BSN	4.04501804171438
CAND1	6.8629682593016
ACTR10	7.73820763401898
NASP	6.05146470134498
C20orf4	5.43891783948543
ACSBG2	3.49065872143671
COL9A2	4.03427406195958
RWDD2A	3.91540520706522
PALLD	6.45675107864542
GPC5	3.1014701668571
CENTD2	6.6323490561761
TBL3	6.3449896154313
TLR1	5.14739639717321
LMO6	4.26086771871887
CCDC106	4.41044526980049
KPNA2	8.83985645954735
PARP16	5.26233962930151
PDIA3	10.6966226908922
MACROD1	5.47785483979173
SFRS1	7.19249073675557
DCP1A	5.49775111202154
TMCO3	3.37460068040878
NTN2L	3.39128764909626
CLN5	5.62984262024715
BIRC5	5.59368506585117
PRR16	2.92961708704722
FAM63B	4.81236280681618
GLE1L	4.09798917955562
CES2	5.84499886863671
GNAS	10.182782895435
KATNB1	4.20281763295663
CPLX3	3.6854467938038
WNT8B	4.13581166122164
TSPAN13	6.19500777465804
MRPL52	3.99442871338733
GHR	3.52690238569309
DUX4	3.98357886586389
BCLAF1	7.58745112048198
GOLGA3	5.22038998959992
CLEC4E	3.71600711648818
SCUBE3	4.04606519777811
UCRC	9.26838865417599
CDKL3	4.61072794670656
MGAT4B	8.19106041973378
BBS7	3.87228766757271
ZNF345	4.78032910062294
RTF1	5.4139233094996
SERPINB9	4.69054261635878
DHRS7	4.68291402492628
RIPK4	7.22516771228356
PLEC1	5.23165318680722
PIP3-E	4.37524563002527
KNTC1	5.06315739518797
EXOSC2	5.26166310992524
MS4A2	3.22012617130958
FGF17	3.72673288325021
WDR59	4.14840442948502
LAIR1	5.06100821322827
EVI2A	6.32995232486712
IL17RC	4.7165269610295
GTF3C3	6.55948550686898
HS3ST1	4.28942414133906
ITGB1BP2	2.98663612488857
RBPJ	8.60043994185801
LRRC8D	7.27634282224029
ALDH18A1	6.19868033551334
INE1	4.02436832460663
TPI1	9.36890658388704
FLJ20035	7.52699118933666
GATA6	6.31010765901049
CABP1	3.63934092948009
RASGRF1	3.82976250448647
C4orf15	5.26619104514392
ALDH2	7.58115540411436
DAPK3	3.94203549189502
C3	11.6398017235994
EMP2	8.67461749983203
GJB1	5.40076180756554
PIN1	5.28000241915401
SLC6A15	3.02855260130084
POLE3	6.86062080136824
RIN2	9.13105403870019
CTSL2	4.03352483267837
APOC4	4.68941142217627
CYorf15B	3.17074539291264
TRIM2	4.36956060626081
CP110	4.84730638385779
KIAA1622	3.32637928660264
DNM1	4.48159658275104
HYOU1	7.44856754094775
OTUD4	5.86831466518067
USP7	6.34295576413004
ZSCAN16	5.47530347984473
ASCC1	5.58625752195207
OTUD3	3.50682437721109
YME1L1	9.63184480975766
HNRNPR	8.67301969947587
SERPING1	8.95029041692303
TPCN1	5.88755503737764
STARD13	4.03579970723568
PCBP4	4.78615573986471
ADI1	8.70543686011534
ASIP	3.22608036765356
CDH10	3.73593505010671
WBSCR22	7.65920306972529
SCP2	8.35095806000854
KL	3.33388568159689
SLC35D2	5.95983359198284
MAFK	3.59254691456219
SON	7.98922193094715
SBNO2	4.35319744957025
RACGAP1	8.18428894612354
SC4MOL	7.4127455587155
SLC6A6	3.5275295040911
OBP2A	3.58410451083534
PSMD3	5.88519420423774
ERLIN2	6.12607834229479
PPP1R9A	6.88714557605162
RAB35	4.47627291502493
PDZRN3	4.35906532911403
AVEN	5.88616151977963
FLJ21075	4.20813982438981
BCAM	7.82832653123604
C14orf132	4.83414126372253
PCK2	6.82543349986594
FKRP	3.58325496410461
HLA-DRA	11.5477179168904
GUCY2C	3.36931032327288
RP11-125A7.3	5.02095942928935
BARX2	3.72020323143145
DAO	3.43438796476822
EDNRA	4.46381008757476
NIPBL	6.53655042548626
ZNF331	6.37283849723842
PPP2R5A	5.62755214104404
HMGN4	8.43379922797319
DDX39	7.89780678138428
EFHC1	5.13217571317061
EIF3M	10.0558295314109
SLC17A3	3.31221241759865
ZNF24	5.46955562249069
ASCIZ	6.14610715737965
FNDC8	3.61175315128189
ESRRA	5.17671066464755
PTMS	4.74086353864576
PHF7	3.97494676119225
PIP4K2B	4.95651166802093
IRF3	7.2292878012353
GPR19	4.42004720195948
HHLA2	3.61060112468065
GMFG	6.07460633193719
BDH2	4.95906971429263
APOBEC2	3.7779852604516
PRSS21	6.24471862530289
PENK	3.26307559509069
PHF16	6.57331607612584
ZMAT5	4.50987984529352
SMAD9	3.07672525619465
SLAMF1	3.50844680217906
RGL1	7.48043806089447
DLGAP4	4.86977502491599
MBD5	4.94542901160655
PHLDA1	3.80835256778843
BACE2	8.28637092320048
APPBP2	5.86646763158935
LIF	3.78627989904687
OXTR	3.92338896852667
ACTC1	4.04692198710039
USP19	3.60881012232422
SUV39H2	3.64827671167905
ERO1L	4.71492736436205
ZNF395	7.24603003978662
CNTFR	3.86417990897800
HIST1H2BL	2.98103118706708
WNT3	3.59410359485314
ZNF549	3.78216999326719
ZNF467	4.55142183406725
SLC25A21	3.28956161932521
IL5	3.29304948382143
CLSTN2	3.60843159829471
LSM12	5.89261118396761
KRT37	3.23141984047535
NACAD	4.29434337665329
NAG18	3.07490320793642
PTGES	4.38892081584912
GDAP1L1	3.25790557717982
MFAP5	3.75368572204761
OPRK1	3.40003133089555
C12orf4	4.97959928885268
NTAN1	6.10782766408575
CST3	9.7875253871583
WDR6	4.86214989818188
NUP88	7.22309934249687
CD300A	4.79321253968412
FCGBP	7.44906902825141
CNIH	8.31109540936917
VASH1	4.58966943169256
DHX16	6.09778235760361
SLC35A5	5.46707351451244
CLEC3B	4.09785708690478
ARL2BP	5.16567758659437
C10orf79	3.22149419578662
ZNF79	4.1114447058181
CRP	3.36972725999748
OCRL	5.1399450486862
GLA	6.02348060364105
NEBL	4.54502490310846
HSPA8	10.9504328193094
DIDO1	5.05139035126764
PLA2R1	3.07167053733046
NGDN	7.15439940028418
CBFA2T2	4.60285809159407
SAC3D1	6.96911262416648
PNOC	6.94378081558466
PIGP	7.83043899691084
AGGF1	5.09146783156567
PRRG1	3.95476172291449
DPF2	6.73512058891718
MYH13	3.15951460787679
TMED9	8.27015671321581
TRPV5	3.83732707087726
UGT2B4	3.16901022240146
PJA2	6.7408341057526
COLEC11	3.60247902192444
SCYE1	5.92009266497683
MED12	5.45686698657552
CARS	6.31945479171478
MYH1	3.58143357580255
CYP7A1	2.90638391454821
PHF1	5.50125590404136
LOC644096	6.04623709602842
FRYL	5.17619811179425
RHOBTB2	3.78512834900948
MMP27	3.191493474066
ZNF432	5.54121634170195
SRD5A2	4.05675362902399
UTP14C	6.7516167895568
RABEP2	5.0259081919008
VWA1	4.7940886965622
FUBP1	5.27290268019914
IGLL1	4.0695618704714
KIAA0586	4.28228361862983
IL27RA	3.63148993390611
STON1	6.734417623887
IL5RA	3.54402758529106
PERP	9.19848266110558
SMPD2	4.02760198883031
TNFSF12	4.34859849669861
FN1	7.80328834177314
MTR	7.53797241983588
CSRP3	3.60947128598097
MMP20	3.23549964214496
PHLPPL	4.04411391677647
CBX6	5.8818399758949
DHFR	6.30602621655165
PRG3	3.40413224274554
ALPP	3.84599417411414
ASH1L	5.29255502318093
CHRNA2	4.19584691347538
PPP1R12A	6.23819931135545
RBM38	7.26859439696197
ZNF7	5.40891678501772
RDH8	3.35160382433214
GPR132	3.68963589792770
DGKD	4.65039507116358
TPMT	5.40214486884374
ATP1A1	8.43134813873542
SERTAD2	5.87037629088254
C5orf4	4.61481811190594
ZNF672	5.22760140212892
PLXNB3	3.55947488732887
FAIM3	4.41027303048902
UBQLN2	8.30372752400738
NR1I3	3.35447767485794
ACVR2A	5.25872560250206
YWHAZ	9.97477508057633
LILRP2	3.75005319623308
GNAO1	3.38723561731608
OPA1	5.15324740151344
RPS6KA6	3.67558592654932
RPL10	12.4554873914482
MMP23B	3.24344364522917
PFKL	5.62796485601659
TMEM140	5.47848919807382
AURKB	5.71241868543109
IFI16	9.54854572518846
CSTA	6.11041178068412
PRPF39	4.85760842074061
DISC1	4.2539240714349
USP4	7.77908519890839
OSBPL10	6.71291747571096
CAPN6	3.23201712002334
CLTCL1	3.92370250975609
NUAK1	6.20339057352795
ALG6	6.12458281724917
NPPA	4.04566785454566
LAMB3	5.81477156911108
PPL	7.03990098852101
LRTM1	3.24137848935429
RRAD	5.03389395232052
TIPIN	6.0027442951441
CARD14	3.44246088321435
RBM9	5.68505159236374
LCN1	3.67301085441746
RALGPS1	3.96585085279492
NCOA3	6.27790670407179
CCDC6	9.18120443673214
RASSF4	4.96074508142161
MTHFD1	7.61055100100164
FCMD	5.12945801587637
IGHD	3.82259494744553
PLA2G6	4.20391431252009
TPT1	11.7941328326149
S100A3	3.92317258715522
SEC63	6.1476120641677
C10orf59	3.21083109738932
TOR1AIP1	5.66853369461442
PAFAH1B3	7.36479645319487
CEBPD	6.47067500810034
ZNF107	5.03476152397683
ALDH6A1	6.61191115667677
G6PC2	3.42641257221701
SNTG2	2.97169352050914
GRWD1	5.06197694401398
FLJ22222	5.37796178256049
BCKDK	5.35836655292227
CTSB	9.20427381565755
PFKFB1	3.68345374696513
ZFP36	6.36766043143374
SVEP1	3.84935565560101
PXN	4.45506390896784
TNF	3.88186582825713
SIRT2	6.31584167255297
C5orf21	6.06449625513708
VIL2	7.16318882925918
DIXDC1	4.38507587646173
GANAB	7.87268145503771
PDSS1	5.6149084037252
GRM6	3.17305200014676
NGFR	3.40736048498947
ATP8B4	3.10896291101005
MEIS1	9.43152922978987
BMP8A	3.79620204107149
NGFRAP1	9.1235079517397
EDAR	4.56936589242783
NEDD4L	4.56227002853739
CRYBB3	3.89745146170772
C6orf60	3.91327511951582
IL1A	3.33361411960638
GNRH1	3.45232445357358
PDGFD	4.71956304047635
CACNA1H	3.77293641411187
TXNDC3	3.35038552822416
ERCC1	7.01927681758685
CAV3	3.52224639202788
HARS	7.19172915162285
AQP8	3.46470552444504
CREBBP	5.17214240775771
ITGB1	5.24363423779068
SPACA1	3.55342516501907
ZNF254	5.23637264705472
PARK7	9.69175054652748
PAX1	3.33504313584962
PSMC4	8.1215120171871
KCNH4	3.89287387701857
TUBA1A	8.5234283118699
PRMT8	3.7688241981458
SELP	3.65155551065226
PSMD8	8.76267623548237
SOX10	4.43153165268509
HTR1E	3.42312437572713
RABGEF1	5.77102100873733
EPS8L3	4.2898154337121
MAP1LC3B	6.30168108492603
AGXT2L1	3.12243212682559
CYB5R4	5.62172537516906
MEMO1	7.87400181228342
LRBA	6.31216739925906
TRAPPC2	6.64790686691915
FLJ14107	3.18620523955672
FNTB	4.15634837485043
MYST3	5.83444616672445
KRT8	8.14683339943563
AURKAIP1	7.70011974201153
LMAN2L	7.18705464884642
C1GALT1C1	7.14713985276198
DSE	5.8285300146106
FHIT	4.85989065956475
OSBPL3	5.9803121030428
PPOX	5.48346375981669
SLC39A9	3.63385275875697
EPB49	4.78565989414008
LOC137886	6.45082122657091
C7orf49	5.55321198237249
RHCE	3.56449445729646
CST8	3.79658229869559
ATG7	5.08422788564468
SPP1	8.07979693067474
GLI1	3.77888574629952
HYPK	7.4398769077362
SFTPD	4.74319321198101
MCFD2	7.71384271410568
ZNF157	3.17769812417237
EPS15	7.44870515230535
SFRS2B	6.43259045094566
BTNL3	4.37006676407948
GPR23	3.38546945546669
TRPA1	3.48609148526217
ASPSCR1	4.78461008608307
GNS	6.0535741151993
FDFT1	7.17928877537602
ENO2	3.05660183117315
CBX1	6.62653075388996
PTGS2	3.32236734049717
BMP7	4.08176833957879
CCDC90B	7.75160248891174
LRP5	5.2107131043423
UBE2D3	7.49067867250923
ARFGEF2	5.04628956089139
ARR3	3.92417151565624
MAP1A	3.813573268319
NEFL	3.64958675754572
CD2	6.49927998549419
FLJ23861	4.11692278766954
NAV2	4.79292887270013
ENTPD2	3.34526987508287
COX7B	10.3433486658307
ATP6V1A	6.47378773391102
TRGV3	3.49104068147005
ANKRD17	5.71720208148939
ADH1C	3.41933903061583
ATXN7	5.16505188818318
IL21R	4.21440509798293
CHN2	3.53175124461411
HAS2	3.08329232996902
C6orf48	9.03101089748619
TGIF2	5.83900132402534
KIAA0241	4.24140249441475
IGF2AS	3.96926108675492
CYP2C9	3.58257880216336
DNMT3A	4.54374210616985
CNOT7	7.61726578199844
FCAR	3.38455730487854
SFRS10	7.53240325190848
MARCH3	3.79193381082073
RUNX1T1	3.59144690139329
CTSK	6.08396229169753
LRRC61	4.79138708371256
HNF4G	3.37451485106408
LRCH4	5.11933663302843
PSIP1	6.36046200090967
AP2B1	6.25410318996313
C7orf28A	4.46893136417735
SMCHD1	6.56900852436383
EIF2C3	6.78524311627159
S100B	4.31128101375288
BMP2	3.58246383804170
POP7	7.44603526733095
UGT2A3	2.84164045221693
ESR1	5.48833161157566
ZFPL1	4.56176526362771
ARHGAP12	6.57996475212325
PGGT1B	4.51257567400133
LRRC19	3.0318620357948
ZNF767	4.13936195901529
DEPDC6	8.72653822029207
SLCO1B1	3.29092583893594
SST	7.88572234284954
NACA	11.8407423938300
KCNN3	3.83383118237609
GLOD4	5.54847916993064
SCCPDH	4.49881305905771
PRF1	5.09969501241026
LST1	6.04747858581971
CDK4	8.29936399330601
TCF15	4.29348932991668
PARC	4.9395043386213
PRMT1	9.195666570598
ITIH3	4.0566962519754
PPM2C	5.34929459396307
TEX10	6.32284962751526
EDA2R	3.82879621391985
LOC283345	4.2068721734426
NARFL	4.50335918876293
DENND2A	3.67712442110084
C1orf103	5.13258460520471
DMXL1	7.83074226589583
KCNAB1	3.44646367969681
FLJ20254	6.61609716811085
RBM3	6.30478174913222
GPR1	4.72928020283484
DMTF1	7.1376156520808
HTR5A	3.37217625953492
MXRA5	6.82512270595489
GRM1	3.96035455148418
SCFD1	7.14830030601185
RAPSN	3.88117017292099
ACOT9	6.62836899746154
PDE4D	3.40142134239748
TRPC4	3.36704661922795
EPHB3	5.80622794649707
GEMIN4	5.53284207885059
RAMP3	3.6869451156423
CNTN5	3.54893405974946
DLEU2	4.73090905030772
TSPYL5	6.70698010823958
GRTP1	4.09875193067932
ITGB8	3.43581521081515
GAP43	3.28596190940156
FRS3	4.07561820295312
PDE3A	3.90336739448626
TNFRSF10C	3.44031615151545
JMJD5	3.89994995135672
OTOF	3.003994780635
TEX14	3.29861093706183
XYLT2	4.58658430244591
HIPK3	3.38854118387004
XPOT	7.63147727797848
RRH	3.32865356387539
CDR2L	6.65270976651137
GAL3ST1	3.63347930815386
DHCR7	5.22178622713676
PDZD7	4.28151663913679
FGFR4	4.18223626989481
CRAT	4.62545111950027
C1orf217	3.52093094571185
SLC19A1	4.02753820993223
PPP1R14D	3.24864698184018
LIMS1	8.8393584530416
TMPRSS11D	3.63334737462326
TRIM14	5.83669819504941
PIK3CD	4.71089122891573
MFAP3L	3.42298879220732
DERL2	6.35846220197867
SLC7A11	4.31868581460643
FHL5	3.07537174925849
OR10H2	3.42992246458004
ACAN	3.78329352814928
BRWD2	6.64181340646263
PPM1E	3.26012330146191
DCUN1D2	4.55928500609359
TINAGL1	4.27116563312855
C3orf36	3.1118767033434
DOCK4	6.70159910315862
ENOPH1	7.8156043451103
FAM127A	8.46469717475418
SLC5A3	6.08809543682838
ARPC1A	9.10935850597376
CHST2	4.52456897420362
SPATA2	5.09913315506985
PGLYRP4	3.95412440875146
RUFY1	8.07550591668961
NTS	6.34778800815269
FRMD4A	4.45089898557648
RPS4Y1	5.45822623604201
BCL11B	3.78147217954062
TNFRSF8	4.26535865527096
FOXE3	3.39629394187611
PTGIR	4.2389478380267
ART4	3.44351599353698
EVX1	4.04575599588592
PRM1	3.66043446868035
GLCE	4.81887147243028
GPR18	4.57738629817031
ACAA2	6.3515090674138
PIGK	5.83597935044273
HIST1H2AG	4.10265014846359
C16orf67	4.52469259045658
UQCC	6.39501041644392
PLS3	5.56867947737431
DAG1	6.35288505993549
WWOX	5.06921438824915
GTSE1	5.19571522485208
GP2	3.64072253961777
CHIT1	3.52834774913993
PLOD2	4.67086540537599
RPS24	12.7797448999171
KLF9	4.02955060990707
TTC27	7.29275103069346
PYROXD1	7.33682306042304
MIA	3.8175640649916
TSPAN2	3.28860336303948
MRPL9	7.06994072739987
PCSK2	6.64439817727135
PI3	4.28632777066459
RPL24	11.9294477824442
HIST1H2BE	5.60851676358091
CD86	5.32697293993841
CALM2	11.1976369563186
LFNG	3.60900475960359
GYG2	3.70172525794108
INTS12	4.96684610269849
RAB4B	5.36912111779343
CTSF	6.87939609698085
HUNK	3.55794310454618
GNA13	3.46781311140932
B4GALT4	4.85707852751652
TSPAN31	5.27952627803471
CHD1L	5.88101012099931
CNKSR2	3.52226447405162
C1orf156	5.98629525410675
IBSP	4.17430184928843
FUT8	6.1701269331601
TRMT11	6.76994102480208
AGA	4.58708618384090
GFRA2	3.75053720310694
WWP1	6.69850130975529
B9D2	4.0662560912494
CPZ	3.86967827202647
STAT1	7.74244081882281
PTTG1	10.263267480825
TMEM62	4.31757367110974
COL8A1	3.02258979644710
RBPJL	3.85873021791643
CASP8AP2	5.58752093786352
SSBP2	6.06315525517679
MMP12	3.58256904033113
NME4	6.72238647248442
LOC55565	4.1130359628527
GABRA1	3.55065450066885
PEX11B	7.24837887013462
HABP2	3.56432500793725
REEP1	3.67937367774968
C9orf156	4.62156609361288
SMARCA1	3.25226754168003
WEE1	6.05856949973151
APOF	3.14021005412017
GCDH	5.37038330527572
SSR4	9.75724461698865
SPAST	5.2610728146237
RGS1	6.01464642852466
ACCN4	4.17749633704043
PLXND1	5.40380833189095
FLJ20489	5.2472924499489
MLCK	3.08599170046641
INTS5	5.83509588416302
BSG	6.3913575386084
PARP8	5.40589622790615
ZNF215	3.33310333541998
TEAD4	5.3094967541732
PDE7B	3.58186371673748
MS4A3	3.28578501027503
DTX4	8.00617316187528
EFEMP1	4.45299073981273
TNRC6B	5.55520674448457
TULP2	4.08908560634293
RERE	4.39483344667342
BNC1	3.54585767399749
FGFBP1	3.86390910345953
TIMM8A	5.02978715858324
PIGB	5.50762420477433
AJAP1	3.3106016880588
COMMD8	6.51265210362828
TRIP11	5.0688463264246
SLC25A42	3.10020659382583
SYP	3.92195213641634
PCDHB6	3.74674320528250
FLJ12716	5.72166361174267
FKBP8	4.57165856841232
KIAA1109	4.88268231917098
PTPRC	6.95754472964841
POT1	5.99562699758105
CCT7	7.990330361168
MMP11	3.79572836133394
MYO1E	4.59602580958915
EEF1A2	4.13830899067406
MIPEP	4.9122160690331
ZFX	5.01298864728098
UCHL3	7.80725919825232
LRFN4	5.92645426811342
XCL1	3.45936932830340
CARHSP1	6.48418738102815
GREM2	3.3479049011593
CCDC102B	3.53355953666997
HDDC2	6.14154043214891
SHC2	4.08135779052615
SDS	4.92691695287378
CASQ1	3.65525217350906
LYPLA3	5.19951569406556
INPPL1	6.47277337693531
SLC25A40	4.35666111115276
IHH	4.88627373554031
CHGB	3.31589790574890
COL9A3	3.45011390532951
C2orf18	4.74248666632081
DDEF2	8.21560587110571
BUB3	7.68039472366741
C6orf211	6.5940100545286
FOXD2	3.68611395190172
GGH	6.23123363437618
GGT1	3.91335328651373
ADARB1	4.82464599932091
VPS35	9.45256287915708
CNN2	5.32281264000796
DBP	5.64600687312607
WNT1	3.52313334153822
COL5A3	3.89183792561365
RHOD	5.40944234387111
ASNA1	6.25276330022818
WDTC1	5.09861653484617
COL4A2	6.61403298627862
HEBP1	8.72846726873218
SLC1A6	4.17116213445279
LUM	8.70458335925407
C1S	10.1555486270601
TCF7L1	3.58587223136641
ZCCHC6	5.71854165542512
ME2	6.4031661443143
PAGE1	3.79734983643442
DTX2	4.430789418869
KPNA4	4.84056934176228
H3F3A	10.5268385248556
GLO1	9.57567542001241
WDR61	7.20512832106293
CD302	5.7548181978603
SIRT7	5.74170387225004
D4S234E	3.60089495782985
RABIF	5.44681398959842
DYRK3	4.71953807865688
PKIG	4.68279071418278
PFAS	5.56097287041558
ALOXE3	3.76921950975042
RPLP0	12.4525669007584
RBM34	6.24834528027497
MKNK2	9.08388148432686
ZNF528	3.95789423149359
U2AF2	5.16487839285378
SEC16A	6.43498473046204
EFNA5	3.49701171951306
ZNF44	4.79823802326537
FCGRT	5.9905811315516
NOL4	3.38250463604529
CCS	5.84868062397333
IGF2BP2	9.25701802135654
MFSD7	3.63555827289738
OR1D5	3.7352054134899
SIX6	3.70826804639181
CCR6	3.26198197551979
TSSC4	4.30534524648006
COL11A2	3.68692866371618
CHRNA6	4.25833484372854
PLD2	4.96138301119864
PALM	4.56884992334455
ORC1L	4.39008155458392
SASH1	5.74771307421284
PUM2	8.03889772867958
ZNF365	3.63058064495271
CDC14B	4.44785079196352
PHC1	4.59142532859753
KIAA0913	3.97788500081366
LDLRAP1	5.30746376904479
NAT8B	3.42786651951486
PPP3CB	6.93698418767556
ANGPTL4	3.67961110239042
HHEX	4.30961623604005
LSM14B	4.62036795637161
PLCH1	3.67616897400631
INSM1	3.23616371721927
TLN2	5.54317628951416
ZNF493	3.8971979117605
HDAC4	5.5641101728983
GLRA1	3.45556427229776
RPS6	11.6685912570169
SFXN1	5.24954563223946
FAM102A	5.33174591670895
KLHL1	3.92412511135506
SAPS2	4.62469986911491
CTNNBIP1	5.4687962900698
SCGB1A1	4.7486740008012
SCAND2	3.79514114711625
HMGN2	11.7097238323184
NEUROD2	3.12849171909314
YAF2	4.58229016857015
BRPF1	5.84363414896472
RICH2	3.84917790562951
TBCE	6.23835254677178
LIAS	3.91473566755684
MAPK1	5.95447562755374
MRM1	3.89366333554004
HDHD1A	7.69133512839394
CTA-246H3.1	5.04207998368836
ATP9A	7.56392031910198
HSD17B3	3.82071255176655
HN1L	6.14243539539195
SAG	3.44128151070236
C20orf10	3.67680686970530
CTRC	4.00261091240912
HNRNPA2B1	10.6970840089037
RNF216	4.76368316700639
GADD45A	6.24238417737629
MSH4	3.26757924776857
HOXD12	3.23945912011967
TMEM70	6.41713373401119
PPP1R14B	6.90061874017899
SBF1	4.18535442238635
HIST1H2AM	4.73963961170742
GNG3	4.466439094582
C1orf50	5.71148097992668
FTO	6.38335453417358
CALCB	3.56607959483891
PPP3R1	4.8492606737812
USP46	5.10045172915421
CCNJ	4.21127088568695
PSD	3.37600386942178
GNAZ	4.28694644896861
FAM57A	3.94159303289373
LILRB3	5.1130596569477
DHX8	5.22193900382506
SPI1	5.28880976284001
OXSM	6.44467711433413
GYS2	3.00951821317665
UBE3B	4.6748298532214
PLAT	6.67493359442523
NUPL2	5.39437175815379
SF3A1	6.4771863505844
COPE	7.47042329652975
EIF3A	9.05802079882759
IQCE	4.26493133072054
FBXW10	2.69526015668687
KIAA0182	6.06323492729839
YRDC	5.39698334238557
GPRC5D	3.89643052705203
LRRC23	4.52320083702844
BLVRA	6.05625154381181
SLC22A7	3.53394824334732
RASL12	3.66265077525103
DAZAP2	8.4350980753222
IKBKB	5.19744288852308
PPFIA2	3.53524119848851
ZNF271	6.1579081582839
CXorf6	6.26607134446211
FRG1	7.57560987384984
BTN2A2	4.4308428765455
THBS4	4.31747982668522
ARHGAP1	5.45195435712307
ENOX1	3.25927993031975
ZNF706	9.07590654929077
DOK1	4.45661147554406
FCHO1	5.37175311847705
PGAP1	4.28608321524424
HOXD10	3.59306360037218
CXCR3	4.03132647292931
FSCN1	5.61600616516265
KIF17	3.71371604153919
TRIM66	4.07783797858461
CHI3L2	3.73644766144573
SRPX2	4.22325713659837
C13orf24	5.55601131760038
CBR3	4.04997713741936
ZNF132	3.14682268093383
AQP3	5.6401168202694
BNIP1	4.73288535434285
ST6GALNAC4	4.91148808633359
KIAA0391	4.48310919561294
KRTAP5-8	3.90364707426597
SIRPA	4.8014448107918
LYVE1	3.44918152395014
IGFBP6	3.91051784689838
APOH	3.66109556354149
TSC22D2	4.23262249563192
PLCD1	4.87262077819215
NPHS2	3.62552124002899
ARHGEF15	3.91052827714883
M-RIP	6.51485476693712
POLDIP2	5.55756595176006
NDUFV1	9.02670274975532
SRD5A1	4.92615843038289
RAB3GAP2	6.04760405718411
CLEC7A	5.40242829647368
REXO4	4.68441990093342
HSPA14	8.15535854264998
TAAR5	3.84407760651752
ZNF142	6.01594566766691
MUT	7.67701868596937
C2orf43	4.9400447911418
SELPLG	5.02043387689778
BAZ2B	6.48479290728113
SLC38A3	4.05237866183157
BRD7	6.36988511071964
POU6F2	3.66156207478732
NISCH	6.16274027987039
TCEB1	7.91010844575192
OPCML	3.44746504221329
DTYMK	5.68782053615358
TAX1BP3	5.63425802451051
F13B	3.37189652722970
RPL34	10.2844996538703
AKAP12	4.45250456467875
MARK2	4.54444036841158
AMBN	3.59892426643024
C14orf32	6.4142947730319
FLJ21865	5.17384271616449
HSD3B2	3.32210474465101
HMG20A	5.67887099463698
WDR77	6.19844594073839
ATF2	6.19255996551748
C10orf137	4.75283356160306
ARL6IP5	8.21008879917709
QTRT1	4.81687203690131
