Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A11
Composite Element REF	Signal
BPESC1	2.76575490782294
FOXC2	3.07636090009549
HS3ST3B1	3.24438517725817
GDNF	3.46770902357215
CTNS	5.20780138673036
KIAA0859	6.99072722826876
TRPC5	2.92641915808956
PMS2L3	5.13674600712424
TEP1	3.93177260607514
KIDINS220	7.07207354509065
CRH	3.05918814833415
CES3	5.98081256278728
ACP5	6.03328687938124
AMFR	6.04222613521501
CA4	3.11083134640548
PLCB4	4.5990571148324
MPHOSPH10	8.12877204954827
PGF	3.57145847933956
G3BP2	5.8647448841029
SR140	7.00548029605092
ISLR	7.35293528921193
HOXA2	3.39884974553682
PYGB	6.64856714345414
BAT1	9.80357559576655
TSC1	5.93431068902441
NARF	7.03669011010826
DKK3	4.57436462361542
UTP18	6.06561055779318
TSKS	3.06630257690995
DDX31	5.45508661660307
TULP1	3.56780037535738
TNRC4	3.62874432921356
ZNF430	6.78867522535819
POSTN	11.5183503631567
AASS	3.68532744261424
APOL5	3.48071489937330
PLA2G1B	3.67116720243592
FLJ11506	4.72127257592377
GTF2A2	8.9505274201242
RCHY1	6.21701088715285
CYP27B1	3.33102434510902
VPREB1	2.99460419949144
MGC4294	3.35006645728269
TACC3	6.05442447063023
PDCL	6.064734871833
DMXL2	6.89098700156907
LOC4951	3.42810147961776
EID1	8.58660926895974
MS4A4A	7.68960518786823
RBM14	6.37223459117149
MGC29506	3.42220531377749
PPP2R5B	4.32320817843045
TNFSF11	3.13482376695100
ATG2A	5.51317157313357
RPGRIP1L	5.32017500852909
SPOP	7.56354740237
OSGIN1	3.27436123177619
PTPRF	7.12290396502514
ICMT	6.25476985769454
SEC24B	7.1944950695561
MAML1	7.08021475670987
POLL	5.02282325702636
FXR2	4.49151759178430
TYK2	6.48873551431613
MUC6	3.13625598521769
ADAM28	4.5743449884061
MYL3	3.32739077804633
NRL	3.20637365519051
PIP4K2A	5.07314572063278
TCL1A	3.41308529384564
MED7	6.17503430003565
MYLK	8.05870127579182
RRP1	4.97609322481913
TFAP4	4.44510226666467
CYP4F2	3.50245829521669
UNC5C	3.05381172842468
ARL4D	7.0753237593375
SH3BP5	7.57911587169058
AKAP6	3.4742716187781
CTLA4	3.46188007366410
ACSBG1	3.61897622441925
MTMR4	7.16886856482734
NECAP1	6.63040700643778
SLC25A17	5.19820970901021
POLR2F	6.71628548586513
PLA2G2D	3.20348765955268
WNT2	4.69466989913344
GLMN	5.39267091028264
MCM7	7.22285119809575
TRIM52	5.07940323694965
DCLRE1A	5.62460003722306
PDX1	3.26812675727864
UBQLN3	2.95932641948681
PRPF31	5.75035543840763
TLR7	4.322596746045
SMAD1	7.01988642073048
CLCN1	3.15733768260632
RIOK2	6.65591903053662
CEACAM21	3.4432796096328
PDLIM4	5.08768231488451
STX18	7.88951826011244
CCPG1	5.26210545783713
SLC2A6	4.10767970989166
SORCS3	2.97166957952534
NOLA3	8.94168821511378
PDGFA	6.38199226594601
TRDMT1	4.22697848625107
CFL1	11.4042998887426
IL4	2.90892543450784
NAT2	3.41364071116199
CPSF6	6.96873858884464
PRG2	3.57464353022945
PIGQ	3.76787529092539
CLSTN3	4.10445542694457
KIAA0146	4.75356413223604
GBP1	7.69554861085905
CEP55	6.12406181816667
ZNF408	5.20604643224189
KRT20	2.74317204633173
EYA3	3.32269383356988
KRT38	3.49012373397467
WDR7	6.47103810037844
BLCAP	9.17083904803416
HLA-DPB1	9.53599257458158
SFI1	3.67721734975176
GNE	6.43910013942821
MGAT4C	3.17591710442208
CTSE	4.43687912937233
SLC35A2	4.95053356050833
TUSC3	7.65502424910162
GABRD	3.27500808792347
IARS	9.95390033672162
ARFIP1	5.84435033994884
SFRS9	8.7108146297371
CEP110	4.5002233557699
MYF6	2.82971567130661
MGST2	8.09364145284143
EVI2B	6.10248612404407
TRPV4	3.21661902365295
SLC25A11	6.93904719876243
EHD4	7.91272856274262
NOX5	3.91295199649826
NCKAP1L	3.88922366375463
EMP3	7.04295516840707
SYNCRIP	8.40139751374684
BPY2C	3.38083979110003
C1orf38	4.62739962478532
ZNF426	5.60667675160891
ELOVL2	2.95933349548206
ATP5J	10.1206977792790
CBX7	4.57705961778502
OSBPL1A	6.87889425479832
MED13	7.72585071374224
ZNF589	4.18060759270187
CHRNB3	3.32602138583418
GOLGA2	6.15946379338983
NIF3L1	8.23389303128329
TRA2A	7.0348506698987
F2R	6.69967411285946
PHF2	6.46910059281882
PID1	4.45198302287596
MTAP	3.81883793395975
RFC1	6.20675773067433
C5orf3	5.71121187158996
ADORA3	4.4053335351855
ACTL7A	3.04587811855981
RAI2	8.0482921251689
MAP2K7	3.53086505573533
HYAL4	3.12850918234539
GZMB	4.06863167598433
FCGR3B	5.09204139461965
BMP1	5.39657708405419
CPNE6	3.01365594080148
SP2	4.36662944052355
DPF1	3.3974576446446
SMPD3	2.99868011750700
TMEM38B	4.92034631260516
CCDC56	9.29689268799173
NFE2L1	7.45004718275981
MRPS31	7.80791812899787
STIP1	7.23378875607999
MMP26	3.06704614384556
RASL11B	3.47621938367952
NT5DC2	6.56638972376993
HLA-G	6.81939053683248
LRP2	3.87258358183628
MTDH	8.7119261274238
HSP90AB1	10.6168117512806
PMAIP1	6.47732335928825
LMBR1L	4.72036346965603
SLC25A20	5.7469968521831
RSBN1	6.35224323711311
S100A2	6.73931863265556
C2	6.77811624232603
RHOT2	5.59839615823372
RALGPS2	3.77730709368211
EIF4EBP1	6.73546254301661
C2orf27	4.4333792641124
GCKR	3.59090737051796
FER	5.70313948772021
TRPC6	3.43856636818112
RGL2	6.4805693377664
ARPC1B	8.61836320823351
SNRK	7.44372730237673
UTP6	7.228014082672
DNM2	4.23670678429458
GCS1	5.78844861690609
EHMT1	3.15172854861646
GLDC	4.7757350494151
FBP1	5.62046327121175
VARS	4.60642927374149
PLA2G7	4.87930036117404
RAX	3.1235054257859
TERT	3.430300935758
CCL1	2.87169246125908
FUCA1	7.95866474904914
ALS2CR8	3.72022598947537
CXorf21	4.86454380061155
KCMF1	9.1736961957267
MFAP2	7.97941158793863
OXCT2	3.70932565454246
WWC3	7.03737250882598
SOCS1	3.52983764736200
IL17RA	5.16605072944465
C14orf115	3.70512115529133
ST5	7.03676572458928
STRA6	4.46192552424358
MPP5	6.91947539972957
SPA17	8.0829187496438
C21orf7	4.31694438268409
FLJ10986	4.08497216426931
LHFP	6.58006864121877
CAMK4	3.47993182432987
GALNT14	6.00533380096075
CXorf27	3.05353914928078
CLPX	6.84650491198419
NPLOC4	6.71939299911479
PJA1	7.70764096518923
CPLX2	3.4193936858445
ARSD	3.80698457130949
WHDC1L1	3.45313370871452
RB1	5.43018312889748
PHLDA2	5.46520230638268
C2orf56	4.68788918459253
GUCY2F	3.15703462202925
MPV17	7.762997836845
PSMD4	6.73821031463705
SLC35D1	3.55615484390852
C20orf103	6.74434401190892
COL16A1	6.40788531470959
ERLIN1	6.81420213110099
JMJD4	4.62674685116584
SLC29A1	4.45764714920637
GLRX	5.85077915620807
HIST1H2BK	9.1537975446642
TP53I11	5.03186338160245
ST3GAL4	4.11928992518897
ALG8	8.50810219555006
PF4V1	2.84262800684963
SHOC2	7.38197233749904
REG1A	3.03124905814388
FBXW7	4.3392812014718
CYB5R3	9.59835015256015
MINA	7.02905009063819
HHLA1	3.70176660216287
MYST4	6.42888725689974
NR0B2	3.86634565716559
TFAP2A	3.7044279023343
UCHL5IP	5.34395882064356
TIMELESS	5.8978629930816
DDX10	7.29870867344297
SLC25A36	8.65048294454835
TMED10	10.1222240393264
ZNF507	2.96485535639881
LOC90379	4.02902160468986
RAB11FIP1	7.3827151788803
ATAD4	4.9757865817035
PHF15	4.64643807564295
ZNF26	6.465043210246
KRT7	5.94418881780612
RPA3	7.99771503579138
YIF1A	7.69440507591507
PPRC1	6.77097101985942
PCDH17	6.01209559975752
PHF8	3.94391912374348
RDH14	8.1805086511259
DNAJB2	4.913757660042
HNRPK	10.1167608538768
PTPLB	8.20984346249992
RABEPK	6.95656554973521
SNF8	7.43447463199473
CBARA1	7.50163166783933
RAD51AP1	6.27509720338952
HAT1	8.56904330295817
HTR1D	3.35930197790731
H2AFV	7.55526596775108
OAZ3	3.44201545579296
CXorf48	3.30128950881717
RC3H2	6.03065282511484
SGCD	4.05939315027382
PHTF1	4.3063433548416
CA3	3.20651093255913
PKIA	6.03401523547521
STX10	6.22620005109185
PEO1	6.12811864724145
JMJD2D	3.44394174098605
KRT19	11.1327069678566
ZNF143	6.70239222505743
ENO1	8.1142375102448
TIPRL	8.5093284994181
MAN1B1	5.99766611446934
P4HA1	8.8732793517955
TPTE	2.99211259397715
AKAP8L	5.48628596861152
GPR17	2.94172841719433
LRRC20	4.46786496598798
UBE2Z	8.22733170081644
COL4A1	9.26510279093863
ISOC1	7.52866096882296
RNASE1	9.12481690578238
C20orf20	6.1590707675733
NDUFB11	9.11550917938008
STK19	6.23838126748865
OSBPL2	6.20158597442291
PTTG2	2.90090319012797
GRM7	3.24587616737493
SLC39A8	5.16057514418742
APPBP1	8.51738152850224
STS	4.8289175318323
FFAR2	2.86947542754473
TMEM123	9.45313144745376
GLI2	4.14518943164742
BTNL2	3.18127618096729
ALDH1A3	6.8322739795969
TGIF1	7.272657973728
SCO2	4.99536830352484
TP53	7.11755781776476
CCDC69	4.32157541855652
ZFAND5	8.82398912889437
ICA1	4.48219716428852
RAPGEF2	4.7212091490824
NAV3	4.38583541787937
EPS8L2	7.55728582747644
ATP6V1G2	3.19685212586728
MNT	7.32534347682946
C6orf145	6.23031573105481
PPP6C	7.86265050428868
OR51E2	2.90060998840073
OTUB1	6.5970235359191
ENTPD1	5.25059479631231
TMEM115	6.30133877566191
STK11	4.36913549881379
PRPSAP2	7.5306244639145
SH3BGRL3	8.00263923795946
MX1	6.08705407163446
PSMC5	8.63018767879035
TTTY9A	3.34781098209253
EXOSC4	6.27781634340695
SETD1A	4.56868747834989
YARS	7.16144900035926
SLN	4.40864084826059
RELB	4.63346977386619
NLRP1	3.80998856852390
LAMB2	6.96295997181495
FNTA	9.0570565155636
HNF1B	7.86076655810735
C14orf139	5.11286293645687
UMOD	3.14326377796754
ZNF512B	5.92648765803928
GPR25	3.97699065790207
C6orf49	10.0053920580998
ATP6V0A1	4.90025222553891
SNFT	4.19185578417175
ZNF768	4.12136419496146
GTF2I	7.74240956767525
KCNN2	3.50421890024531
DYNC2LI1	6.5449442754529
DGKE	3.34798786917644
DNAH3	3.95484388497862
RPS6KA1	4.76180350655765
C9orf53	3.29472506519536
PTPRM	7.6981749672826
MRPS15	7.03365824412097
TMEM59L	3.76093116278048
SSPN	7.53709549738097
IGSF9B	3.18030239986108
CNOT8	6.7895605089933
GORASP2	8.63218461841356
ADAM17	4.83603089416786
CHRNA3	3.15206275299307
MYOG	3.40488844483204
UBE2D4	5.4730062168357
CPNE1	7.88225318489387
AK5	4.29354714272434
RPL37A	8.10586743690644
CPS1	3.13382249927519
NDRG4	4.12616674810947
ALG5	9.20686770319235
NCOA2	3.93456616851085
LOC130074	6.74367480069863
PIAS4	3.30029027098626
S100PBP	6.6133229835299
TEGT	9.91093920559937
USP5	4.94240362679983
CFLAR	6.30962345181737
KIAA0692	5.34912218758219
WDR48	5.89800974236255
PCDHGB6	2.85674465750575
NRXN3	4.15006116924232
ACACB	4.00450560982201
CDKN2C	5.78624509566318
KIAA0226	5.25027701847447
TRAK1	5.04666192331148
CUTC	6.0440955682804
AGPAT5	8.1854474364275
WDR68	6.26643699386972
PREPL	7.19674663923041
ABCB6	3.93076954588866
RABGAP1L	5.28140301454568
FCGR1A	5.55174263849206
EIF4H	8.96545157406767
DLC1	4.41768888272059
MAPK8IP3	3.67532823837174
SPRY4	6.00258275797768
RPL11	11.3527730140685
RAP2C	6.21585526473389
ETFB	7.25036189138106
RORC	3.52123032115327
GRAP	2.9372752992723
SEPW1	8.96450744893723
NMU	6.47585598562206
MXD1	2.80541798222021
IFIH1	6.35879658845968
AZI2	6.0688463264246
WDR37	5.73215562281279
SEMA4A	5.25420961217967
RPL8	12.3737855599477
NUAK2	9.10754594751771
AHSG	3.38986486497893
RBM39	9.50123877183617
MANSC1	7.34606946660407
IMP3	8.63879714885416
ARHGDIG	3.44595169063213
ELTD1	5.77617506913683
PRAMEF10	3.23744791610302
RGS17	3.16660352090403
KPTN	4.89894969121509
C2orf3	5.0987286428584
PCTP	6.34397250618646
MRPL42	7.36548211065574
SIRT1	6.82727117282238
MANBA	6.04336610994203
CD164	8.28647470963531
ZNF671	3.69333423546883
GFRA1	3.11490405738861
PRM2	2.86673409049308
IL1B	5.70686136628099
HAX1	8.85141927352921
REN	3.07354243291508
ZKSCAN3	4.85635191000952
CTSA	8.33110241089554
TPRKB	8.94061496959413
UBFD1	6.53381472633407
CDKL5	3.04287403451209
HIST1H2BD	7.43132862545534
COQ4	6.72141882258478
TXNDC4	6.78348377965356
C5orf22	6.69590347055502
VGF	3.18004314011205
INPP4A	3.48881432039161
RNF8	5.47150095395307
BMX	3.12732513576879
SLCO5A1	4.01836218433945
PTPRU	5.01142946085287
ATP8B3	3.05117441559235
HOXC8	3.76692252496292
ADPGK	7.6537954363411
IL12B	2.80465856595278
LARP4	5.99460135114173
ZMPSTE24	7.89797476385747
PFDN4	6.63042478229394
KLHL11	3.18818978841378
PSMB3	9.74930682858
KIAA0157	6.94039837851322
DDX25	3.02484207094370
NCAN	3.53226649990002
RPS25	11.4824547084707
SOBP	5.81133372794335
TESK2	4.06609576172021
DNM1L	7.48010938489965
LOC55908	3.23470006823727
MTIF2	8.2612951004904
ZNF207	9.21202178170991
EXOC7	5.89499219808896
CLEC11A	6.51138422271595
TXN2	6.67291808590381
TOLLIP	5.29880123026322
TRAPPC3	6.74754273349896
TAF15	5.90319406142815
HAMP	3.92641309518965
GRIA4	3.33479306470889
IDE	5.67134701927166
DLK1	3.07656021460857
PLVAP	5.96538111200569
NOD2	4.55021788811651
SCMH1	5.36633755710133
ELMO3	6.22326936455236
GPR68	3.15244562291979
HTR2A	3.12598788225306
FUT7	3.48409799336608
PRELP	6.14715445154944
COL8A2	5.36629646456507
GYG1	8.05607272885394
C16orf68	6.29036272729025
R3HDM1	5.5245090750916
ZNF91	8.83409814189966
LPIN1	5.514455703897
KRT12	3.54527995858942
BAALC	3.27667123752438
MKRN1	7.5391618882997
KIAA1598	7.6525733438846
ANXA7	8.67318256829754
TNP1	3.39186502110283
WDR13	7.15089742335909
GAPDH	12.2212052035509
BSPRY	5.20143312101848
COX7C	11.1994439525178
FAM108B1	4.57754765144846
PGAM2	3.15472835183352
PEX12	6.81732321050604
APC	4.60982677294698
PMP22	9.27076554259092
TLR2	5.92197573680672
NPBWR2	2.95242231202073
WFDC1	5.74864390796180
MTL5	4.67130652193975
COMMD9	6.85509896273724
INADL	3.47390215736886
GPX1	9.75901528994712
PSG11	2.99967749648571
SLC39A1	6.54387635917309
SNAPC3	5.60210982309911
C4orf16	5.169850703024
GNA12	5.14515817236335
LIMK1	3.55152204910931
MECR	4.89845903460225
CDC42EP1	5.21163895674155
KIAA0101	7.42571993879271
B4GALT5	8.53370804638801
PIGC	7.93079706223607
LRAT	2.95059745454876
MMP19	4.70452236050445
IL18R1	3.19501393442638
VNN2	4.37331004833847
AKAP11	7.41320760474053
BCL10	6.93910541433845
GLB1	7.97158117860487
DTX3	3.38742732687632
ACCN3	3.17143658649668
MOCS2	6.89906202339777
HCRT	3.04110598594714
CYBRD1	6.404922867281
REG3A	3.13214589686212
SULT2B1	3.97148382608609
SEPT6	4.7840750578446
MMP10	3.61477756859153
CDA	3.79693780832389
ME1	5.62140120470613
TCN2	4.47136549998419
MGRN1	6.86620980344113
ZFY	2.78763149549617
CHRNG	3.12276544667794
IVL	3.30173591942504
PLEKHA6	3.41810185410146
CALM1	8.1933385602689
PGDS	4.70375437882327
C8orf33	7.06856443742142
CYFIP2	6.94212903373528
TEX11	3.5598230741477
CKM	3.13861913462334
MAP3K11	6.07973509255539
CEBPE	3.1569801723397
ACOT8	5.9448983452308
ESR2	3.05467618438107
OLIG2	3.01933892643506
AGTR2	2.87185035487732
DNAI2	3.80725615149714
EPM2AIP1	7.57427972829035
C14orf106	6.4176084116303
PZP	3.35191231405509
RPS9	11.6440620039299
SIVA1	7.20122595039052
HEATR2	8.40774569856483
CD3E	3.37351689258070
APRT	7.46260186941952
AMIGO2	7.58433198921975
GPS2	6.70369714650184
NOL14	5.06795061767516
TRIM36	3.3245258571853
RALBP1	8.13546083187437
EVPL	4.67555513130327
ITIH4	3.60881373113379
ADARB2	3.20708404741783
PIM2	5.02845530867914
REGL	3.40284982135345
GJA5	3.37988651161174
SLC17A5	6.80439949536193
PIPOX	7.06990042122771
HGF	3.41677923366908
EPHB4	5.10060170961773
SOX18	3.41636201740685
SERPINA10	3.38087835824448
INSIG1	5.5835136795577
WDR23	5.82525685445016
SYNGR1	4.60465038617448
TEX15	3.46845078080875
REEP2	4.55484081718993
CDK3	5.21571324597526
HSPA12A	6.84138016401765
REPIN1	7.74457293266445
ARL8B	9.2419888212762
PDE4A	4.01075823449789
CAPZB	8.11046148504497
SATB1	7.47927860796682
PPM1D	7.33575833998307
VPS45	7.57757669312214
TP53BP2	7.46359060017496
GINS2	6.95247883506732
CYP1B1	5.92551604823707
CACNA1G	3.32412010190232
VGLL4	8.3922853189934
XYLT1	5.31107711100467
BRWD1	4.68578233591093
ROS1	2.87250430155428
BMP8B	2.93605009627568
SLC5A4	3.52896291641522
SLC6A3	3.34286233593673
C16orf53	5.95220117542775
APC2	3.65709619552265
GOLPH3L	8.42935412458886
ZBTB17	4.15650546292687
C6orf54	3.2961334379563
SLC19A2	5.57785751438623
C6orf134	3.86963224624418
C9	2.80239990678883
ZBED5	8.6173468398745
PVR	3.75838609733039
ARTN	3.28159445903572
LTA4H	10.1816286314780
MAGEA4	3.27208469415822
IFIT3	4.74619209978682
PDE3B	3.80392081613854
GNRH2	3.53501367966128
STEAP1	7.19647110716569
FLJ10292	6.30942791924413
RPL39L	6.28451913965335
PGK1	9.55430943697556
CCL13	3.59043126046637
RLF	6.41157550860087
MLXIP	4.87855342247685
PLOD1	6.95777301786987
MTFR1	6.02243131291744
NPDC1	7.28683198246738
C11orf16	4.84760249642867
RRN3	6.14251579333039
GPAA1	7.18300318440573
C3orf14	7.70270630849836
TEX264	6.57469734202908
C22orf28	8.06836434315983
RYR3	2.72086891245861
VAMP2	5.06122564920534
XPNPEP2	3.13285692638915
PDE6A	3.0122966603891
SUPV3L1	6.81959645374223
FIBP	8.47269889493123
SPIB	3.24861962283126
TBCB	8.41317467093683
DHCR24	8.28490767075705
ADRA2C	4.66540455950441
MEF2D	3.97104679898705
MYO1B	7.3064649060378
VAMP8	9.88643897271115
ANKRA2	6.8693385502343
TLX3	3.04376325331360
PANX1	5.52094125350508
RCBTB1	6.37186582646242
FGL2	5.60316584962834
CEP70	5.77047184235735
WASL	5.52644168874599
DCHS2	3.44637129273918
RNF25	4.40170946864266
CYBA	9.06791763920648
ARHGAP11A	3.39341088346785
PLAU	7.98930882439286
MPZL2	6.3580516577213
MATK	3.86292145157468
EHF	6.76584705328449
CTNND2	3.52468541765594
PTEN	6.74548691905361
ANXA1	10.1481727406351
AFF1	4.4532295577863
ZNF189	6.8017011566312
SUSD5	3.70861095167651
SLC28A3	3.81900240149593
GUCY1A3	7.9566760541264
RASSF7	7.52372118824904
SETD2	6.39205624757903
ROGDI	4.90029212468545
C20orf195	4.04551305265578
TICAM1	5.21506917317991
PACSIN2	6.4958619785902
SERPINB5	4.66906703268432
PRKCDBP	6.47059309495403
TFDP3	3.05861937128527
PLCB2	3.9891213428657
RFX5	6.46115991546382
TXNDC15	7.60961872113665
PTPN18	6.63244946273225
HLTF	7.89817862400347
PKP1	3.30933243309835
NDUFA6	7.69268211345392
KCNF1	3.71112478402038
HMG20B	5.63698619856882
SYNE2	8.06794274228847
SLC22A4	6.8724487839765
VCPIP1	3.67387363941728
NETO2	4.93831737621385
SQRDL	8.30645447584485
BAI3	2.82842483830598
GALK1	3.71981315703848
SERPINA6	3.71179540125087
ASCL3	3.39675658335279
NOSIP	7.70932575972807
HD	4.6986932227386
TRIM23	5.30947163535587
FBXL6	3.82003888563879
FABP7	2.81730613056152
ARL1	7.65991403912138
MAGEC3	3.01783381621873
CDK5RAP2	5.24349289373794
KCTD15	4.45488072933723
CD1D	3.18980239415113
EIF3B	7.94754509019704
KIAA0141	6.5908085983083
BIK	7.92580839654744
PAX4	3.08842481397749
NANOG	4.21507213645463
CEP135	5.43167548885733
ALOX5	4.68828553075013
TRIM22	8.90383165896138
LYRM2	7.06733177659075
GPR162	3.59722613611047
RNASE6	7.18955629754759
GJA1	10.5138535899754
TAS2R10	2.97607189219228
FASN	4.59933026721109
MRPS14	8.59142510031226
HMHB1	2.83156838913003
GPR116	5.61302368187141
TAF7	9.02510677362809
GK2	3.32791934532379
ZNF219	5.57454768020711
AMBP	3.08313696737247
CD33	3.62149007937351
RAB3GAP1	6.5797545350237
NXPH3	3.67191634541211
KIAA0953	3.37963206513890
CROCC	4.01489547618409
CCBP2	3.45040216172150
GPX7	6.52372310227818
TGM2	4.90886928580278
STAM	7.33960810280842
BASP1	9.11756796329282
ZNF202	5.49186899508268
ACTL6A	7.6472017042831
POU3F4	3.499869846633
ARHGEF7	5.96321157518455
SLC23A2	4.20660318872819
TBK1	6.18934439766054
CRYM	4.49577306744173
PKD2	6.84923165296295
STX2	6.03338149404349
ACTL7B	2.88860930230158
RPL29	12.1559859885894
NR1H3	5.85675405933972
MPPE1	6.29004107153543
CLCN6	4.272077003316
C16orf59	4.70169596732779
AADAC	5.39606485264634
SQSTM1	8.16422641002578
TCP10	3.58689692532646
BIN3	5.95791140776473
DEFA4	3.3934996547504
HPS6	5.98094884741521
ZNF197	3.78338485999622
MAN2A2	5.00621563083474
PTOV1	5.12165855967277
GABPB2	5.70205322990103
KCND1	3.54163111135331
RNF208	3.84586586334552
PTPN11	5.70904194105066
ZNF274	7.04441546589562
C7orf26	5.38913843522489
ATF3	8.03622929585778
UCHL1	5.98461585217837
APOL6	4.49824176002843
PLK1	4.9530554924247
NPHP1	3.39794888975663
DAB1	3.2965209546552
MLL	5.46427227370465
ANKRD15	7.31628153174622
C1orf218	6.52136452856464
DDX47	9.37004560563427
ATP8B2	4.80327060208716
ANXA13	3.75547064752837
RFTN1	8.6207160711545
TAPBPL	5.5984786239915
BTG1	8.7538431003539
DPP4	4.68924600225225
KLHL23	6.00223163980239
APOC3	3.22522229662778
NPPB	3.36569475181449
ZNF148	7.51106409145741
CNOT4	4.25444593371711
HIST1H3I	3.28803047000759
IKZF1	3.85510666393119
ZNF141	3.92154369774108
PSMC2	8.98825041262038
APEH	7.53486435463853
GGA3	4.87456126640449
OR2J2	2.96248258115253
KCNA2	3.00744617385845
ZNF749	3.40079867341116
LPGAT1	7.84340326328054
TMEM159	6.09503058970365
PCYT1A	3.37009617247222
BRMS1	6.17642823524383
CHST1	5.70309015411344
LGALS1	11.1293515725145
THOC2	7.49176980846053
TAF1B	6.13694622360455
GPR173	3.29764874024450
CASP10	3.78853583948689
COL15A1	7.55956777648174
ALK	3.33762911514482
GAN	3.2409809656781
EXOC6B	3.16966035319811
PCMT1	8.06213674350854
HIST1H2AE	6.37707413782003
VAMP1	4.03938647617079
HDAC5	5.24546943591637
SRI	8.90188580575138
HLA-E	9.86178067029332
SLC25A32	7.20341462159819
FLT3LG	3.18888188027725
WDR1	7.91562813552841
ATP1B1	8.87550461335434
SGPL1	6.4065483600476
AFG3L2	6.44709243538307
C5orf15	9.26052348245392
SWAP70	6.32755702969909
UBXD1	5.68713974691874
TRIM31	3.04570184541686
LILRB4	3.85479478023723
GSTA4	8.56419217921943
ARNT	4.47119529619923
CDKN1B	8.70346777205488
SEMA3A	5.26734006674925
FOXC1	6.7913544901271
HIST1H3B	3.31615458866701
BTRC	3.65363429968829
LSM14A	7.53803673730583
IQCH	3.22649818729356
STEAP3	5.485247683833
YEATS2	6.4022635560602
CABP5	3.5974084746939
TRIM3	3.51568263615722
FGG	3.06195025412598
ABCA1	6.15587855166001
HNRPM	8.35361974129191
PLSCR2	3.16637565610138
JTB	9.62389019505582
PQBP1	6.08089086435536
CLEC2B	7.29444210372423
EDC3	4.33806891319725
REST	4.90117883567607
THBS3	7.39513976198971
EVI1	8.16200294265893
MGAT5	3.45396146886623
TSPAN8	3.30681253599379
DYNLT1	10.0407460636878
MUC1	8.6451584873448
IGSF1	3.12430766734374
TEAD3	5.25932102574228
ATP13A3	6.42642972062791
C3AR1	6.95316093626045
STOML1	4.55197973446695
EFNA4	6.5872440520171
HAO1	3.35075240630608
USP24	5.56310221953475
TWF1	6.75966513364182
MRPS17	7.80583408893134
MYH9	7.55513920826712
C9orf9	5.2443263767278
LBP	3.14800899968571
FSCN3	3.91067914137292
BDKRB2	4.28130310807234
HSD17B4	8.5891881114382
SEC31B	3.75507277290926
IDH2	7.82035438014197
SFRS16	5.7264141128433
AICDA	2.98067940271144
RAP1GAP	4.5669735609285
C1orf56	5.06185897756747
DCLK1	3.87162027556347
MEF2A	5.84729539077506
ASF1B	5.30324576989323
HTN3	2.90214322657683
ADAMTS9	3.04551621884575
COPZ1	7.67718282487541
SLC4A3	3.485948921155
TAF2	7.36948446092598
KATNA1	6.57348424165741
STIM1	4.8000773570433
TBX2	3.70187688287222
FOXD3	2.66139506152334
RPS4X	12.9303423887862
PODXL2	3.41385011551636
C1orf176	3.45038026129249
RPS3	12.0979052973030
COL21A1	3.48609443217520
RAI14	7.84038675989208
LRFN3	4.61622373233481
SRPK3	3.5329376495697
FKBP14	5.86383652725895
TNNI3	4.59189198233111
CXorf9	3.83882815913181
REC8	7.85190875159774
HOXB3	3.83617684444607
SGCB	5.93135485429258
FRAT1	5.07291225179023
CLP1	7.13109534183109
MORN1	4.43297446523407
DUOX2	3.35949354784596
TSC22D3	5.70278598097465
ARHGEF2	6.04752368354774
CASP8	5.82926032324052
PRKD3	6.15192901861568
CFH	7.06978031526534
NRIP1	8.85916375080738
TRO	4.18460449504611
BNIP2	6.92296261360181
DHX30	6.19300731391701
TBC1D22B	2.93352272821252
GJA8	3.56573907315547
GPR52	2.98075182309918
FGF20	2.88597866196821
CASC3	7.89209807207807
METRN	4.31885086628928
KRT3	3.23586348273337
ARF1	9.50151492791202
MOG	3.25218942323953
ATP7A	4.61949707785823
CCNG2	5.74841522281644
PLCH2	3.71591424495444
ITSN2	4.85315304679279
GIP	3.09060722071944
LOC390688	3.00092531382522
LOC89944	6.34896961032746
PSPN	3.66166438260825
HOXB13	2.94881643881541
MTMR8	3.37531258853021
UBXD8	7.25121872682173
GYPE	3.07262477816685
SPAM1	3.28596938552168
PPP2R1B	4.61223172840854
CNN3	8.77039935048705
JAG1	6.86026444511043
HIST1H2AL	2.97988035844817
CHGA	3.09763529832051
CACNA1B	2.94848585156737
PAPPA	3.47985709438949
RAPGEFL1	4.48559779236372
RHOA	11.1638983891706
CYP4F8	3.03988509576407
TRH	3.71913518319721
DCTN3	8.93471903861394
NT5C	4.88413324661967
ZWILCH	6.64557312305632
SLC1A5	5.76073212794915
CALCA	3.12786368816811
VPS41	5.55518403768626
SYCP1	2.83294340624674
KIAA0174	8.59924614723895
CXCL11	3.73589033639317
ZNF639	4.07585270290788
CACNG4	5.26847575220529
TNNC1	7.23420844348534
GFI1B	2.91850706130316
C11orf58	9.3624088653062
PSCD1	4.38123135820274
NUDT18	4.02751391246749
CASD1	6.61144868325986
LPPR2	4.36419678664361
TTC35	7.33438691353979
SMC4	7.72746349244202
ZNF771	3.31311470438396
TTBK2	4.60248797033961
GJB3	3.93965955564691
RGS19	6.34945253630648
SFRS3	9.2688896101591
