Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C03_543702
Composite Element REF	Signal
TBL1XR1	6.06516004125734
FAIM	6.47988397788314
SP140	3.4000549214546
G6PD	5.15550693725396
NUDC	8.55883080030001
GABRP	7.55951188033377
SCARA3	6.72063285941596
TACSTD2	6.37617945370759
EIF3J	7.5413735191629
PPP2R2A	8.49003434601849
CPA3	3.56763955273835
PVALB	3.08917275141782
BCAT2	6.53994363737162
MFN1	6.60505794487864
F10	3.26051127907719
FAM134C	6.17418967088555
SNX11	6.32166005222557
COMP	3.0607534796707
GPR177	7.4252086027112
TAL1	2.95626110933875
ACSL1	5.61444812596029
ABCC5	6.21755825235836
HCFC2	3.87321851231146
TCAP	3.33782957191212
ABL1	6.74252726995111
RBBP7	10.2212679045888
PTPRG	3.98754506703895
NCOR1	5.85469758806373
MOCOS	5.99840681926901
C14orf93	3.92878463948025
PRDM10	4.29538962409595
TNRC15	6.25232399803064
SPINK4	3.56946359394226
TXNRD1	8.8887107387313
UBE2H	8.06928471098192
BRDT	2.67691089915129
SLC16A4	3.60266115088638
VIP	2.89047247662661
CALCR	3.3144141076881
CCNE2	3.78595117802099
SLC6A8	3.88892139160702
LILRA1	3.61642051316181
MC2R	3.39490054863147
MBTD1	5.70526050429365
USP33	6.33599203005223
PPP1CB	8.68903725384877
C15orf39	5.90426048819702
ABHD8	3.45974740675985
MAP3K12	5.14767199182
PAAF1	6.18096824709985
ARF5	6.46874620878319
CCT3	9.4844321543777
SLC3A2	6.29245251581113
PIWIL2	3.40909786412163
RAD50	5.88369457025551
IER5	7.73509775465404
SYNE1	3.63595852231753
MBTPS2	3.69113392547839
MVK	4.48553637595953
TSPYL1	8.50941959957325
NCL	9.89959202475963
PSMD10	8.46238918817072
MOBP	3.18975821445802
GUF1	3.78658023032647
WDR44	6.00720062836049
HRH1	5.40919888550416
HIST1H3C	3.48761693543433
C5orf30	7.54867353559845
RASGRP3	4.40677708801598
RNPEP	7.73328577351017
PRKRIP1	5.75721358312803
MED21	6.93891864973261
GRPR	3.99534052501303
SYT11	4.85516798678646
NTSR2	3.72998515651468
Gcom1	5.8238998460239
SPTBN2	3.29627714078674
LRMP	3.54497645632944
HTRA1	8.84838244014023
RNF111	7.32283092763009
SLC26A2	7.48068186889974
WISP1	3.36553791030172
ATP2B4	6.79554922985094
FLJ10769	7.353366273396
PTH	2.79347432136976
KIAA0895	5.50176892538973
CHST12	4.79972459625838
RAB22A	6.06822278431075
TARDBP	7.40113667496956
RANBP5	7.23086115006245
P2RY10	2.66788282000515
STAU1	8.68549021123172
NME5	7.92817722864882
DDX21	9.93550940384997
CHMP1A	5.58527662149719
BARX1	2.89602773614791
HDAC11	4.43222813009244
NOLA2	7.77109367093278
MTO1	5.71470469395323
DHX29	5.97766354121787
HADHB	9.26538383856876
ADAR	9.87527680373906
SF4	6.19750393120809
PLXNB2	6.20200272427444
P2RX1	3.40122106531623
SLC15A3	5.29894285027784
GAS2	3.35525241754469
EN2	3.14263949768646
NUMB	5.17402961866204
C14orf172	4.9432106349932
TNIP1	7.77452276952348
INHBE	3.33350329671128
TM9SF2	9.40505925004285
PSKH1	3.94613801876961
NSFL1C	6.61164802984497
RHOG	7.46511783935777
HBB	8.89692695371727
MED15	4.8283535542411
HEY1	5.03136534704827
KNG1	3.22486724072778
CASR	3.38773534999793
ITGAX	3.88172134774417
CANT1	6.80593610481782
C6orf66	6.66075825481315
UNC50	7.7522444482095
C21orf33	7.26323853479844
IRF2	5.85576225560492
HEATR6	5.4315613647008
GNG7	4.36558890234925
RUNX2	3.26901250268047
PGR	3.08424767749375
SOX1	3.22797751894895
CROCCL1	7.69927950658464
BRE	6.67436825986668
SRPX	5.34483619421618
MBNL3	4.06495684366094
ODC1	10.4514726118296
SDC3	5.6176553338718
NR2F6	4.85816705649644
ADORA2B	3.63633963010799
ZRSR1	2.98290177518413
ZFYVE16	6.30699605082622
RPUSD2	4.27361535235954
SYNJ2BP	6.11319418114385
POLE	4.95499577487525
E2F2	3.13297220817777
C14orf173	5.81600980727377
THRA	4.06993876127126
MAPK11	3.60466260103895
TBC1D22A	5.641488426979
PTGES2	5.19652408664349
HIP1R	4.18067754576434
ENO3	3.69377736127074
COL4A6	3.36844864503773
TOMM70A	8.25227851546591
IRGC	3.25141869747144
NAB1	5.90099823991455
DET1	6.81554209902158
TRPM3	3.31788979909548
ZNF532	7.38707005337636
RAP2A	6.01366326636678
PLG	3.30171373472609
FECH	4.92339395597948
CRIP1	10.0090219744288
AZIN1	7.85295510191712
SLC7A7	5.93223971722574
CA8	3.15612613853419
IL10RA	5.84878223308355
CDC42EP4	5.60811740206652
C16orf58	5.57876263816867
ARG2	3.52762113244043
NOL7	7.03187835362796
JARID1A	6.44439188251029
PANK2	7.33529139152404
ASH2L	7.351601128631
ICAM3	6.7345620273391
TMEM16C	2.83709430709549
MDS1	4.40144425919841
CABYR	3.61566768705236
SLC1A3	8.25711242834291
RNF139	8.56572210886824
ADAM8	3.79260027333839
SFTPC	3.67986545025072
BCL7B	5.23442847467833
MAN2B2	6.2093615890488
PCDHGA11	2.80666938377409
RGS12	3.53377350461747
EIF1AY	3.36509625979064
NUDT13	3.71077890307782
ARL6IP4	7.66282035900963
RPL35A	12.0192014688373
CCDC21	5.17468373915891
RAB40C	3.62979093770717
EMR3	2.99490177789338
PRRG3	3.36478242953487
LRCH1	3.39080396809266
SAA4	4.29065253578999
RAPGEF5	6.09715367469362
ZCCHC2	5.03801806825905
CLIP3	4.83172029945291
MAP4K2	3.69926859671909
C20orf30	7.93888743023539
SULF1	3.64033563676261
C11orf48	8.19226767714993
PRDM5	3.33119482657636
ELOVL1	7.08632172020246
PPP4R2	7.83461715814145
KCNV1	2.73737237897082
ACP1	8.56557395336128
SIGLEC5	3.94160091275149
ZMYM2	6.03787450527069
C19orf61	4.39368739194900
DAGLA	3.56871032147074
GPR32	3.49333703999783
EDG7	7.75530468449006
NEUROD6	4.16866156065991
NEURL	3.68431619750729
SLC2A4RG	6.51125837483749
LPL	5.95749761524713
CA5B	3.74061447213048
MPHOSPH9	4.65795296115224
CLEC2D	3.20717760773604
HMG2L1	6.18694058718373
GRRP1	3.37828255063642
HCN4	3.52974294321495
CD8B	3.20071021314195
HIST1H3D	4.05250685866225
TGM4	3.22673894464092
SLC6A12	3.56873815016479
CD84	3.78508752958219
TBC1D15	6.99972824181791
RASA1	7.92869339056493
PHKG1	3.67635387226648
MAGEA11	2.88965750628318
NONO	8.6471261503073
IMPA1	8.24369001621657
SH3BP1	3.30509136582702
RARRES1	5.90713162635637
NPM3	5.35137965957736
CLEC5A	6.25470254169759
B3GNTL1	4.76634126115191
ITCH	4.39403465446342
MGAT3	3.3683581855895
ARPC5L	7.02970258509234
KLHL26	5.15765239722118
MBP	4.88205956623415
SIM2	2.98915010778761
RPP25	4.61941009542609
SLC2A2	3.04202352347698
EXO1	5.52293981302522
SOSTDC1	3.63102303430785
HRC	3.14402304826947
TRIM48	3.08979797208081
KIRREL	4.67282380109298
PIK3R1	6.48615103629474
HOXC11	3.7142988738874
MAF	5.59669649601148
DOK5	9.49661658798381
HELZ	6.0520333195184
ZMIZ2	5.7619377913109
SLC46A3	6.55184506028692
ADRB3	3.83524607401028
PTRH2	7.59939837695537
DMD	3.97565662999992
STAMBP	7.2260269921082
KRTAP2-4	3.78074950261883
ADCY2	3.37267632028367
MS4A12	3.10938752156796
TCF20	5.02951219235858
KLHL20	4.33203613848517
SRM	7.59991068619682
OTC	3.36979846798424
ABCB11	2.89316050615157
KCNC2	3.07960066686848
CDH19	3.07432033914589
SSH3	5.84747356398361
ZNF135	3.03146967933212
FLJ12529	7.2920317380292
PER1	5.17875738568575
KLC2	4.19970618875316
HDAC1	8.85203452521491
FAM128A	8.12029404797644
FNDC3B	8.6098463819171
MTCP1	6.01869479904164
GPR63	3.10131562740471
FLJ21986	3.92485390341154
LMCD1	9.33918998210147
MICAL1	3.97200480482678
BLZF1	4.33483179175699
IQCA	4.59891052670944
PCDHGC3	3.52948214708798
ATRNL1	4.00966599235084
CAV2	6.20124883784943
SAC	2.99574809082936
DUS1L	6.65944819231784
NEK9	4.59556504391387
WARS2	6.27528138633233
DDO	3.39254488056667
MARCO	3.5776257860506
DCHS1	4.11552600675005
TOMM40	6.91402657096354
RP6-213H19.1	5.53968929298929
TUBGCP5	3.86320350423306
IGSF6	4.52973460418723
TPPP	3.30418850277714
SEPT11	4.55731796798502
ADNP	8.41408014124609
UST	4.07835964860404
C13orf34	5.85703713031215
GSTM5	3.78847848824667
BTD	4.33800428543893
PDCD1LG2	2.83400350089741
SNRPB2	8.62746219179957
APOA4	3.09063306266698
APBA3	4.33276922132238
CUTL1	6.55244290358993
PMS1	7.82201672123636
EIF3E	11.5041947703002
IL9	3.3790097048564
HOXA11	3.2293190503007
NARG1	7.42687717090805
RPL31	9.43466907343514
RAB28	3.86751054927941
LY9	3.17306191537372
TFCP2	6.01079595979622
ATP2B3	3.05569070850512
KDELR2	7.90215049664468
TLE4	4.2955039741696
FLJ43806	5.23024755750488
TLK2	6.42918962046422
PKP3	5.77815746004251
CIR	5.30905010133491
RPN2	10.4090355640761
SH3GL2	2.87079834467800
CTSO	6.85604143560342
SFMBT1	4.70842424785647
WDR57	7.05707817149924
SDF2L1	5.02810452864277
IGFBP3	5.7174960138328
FER1L3	9.33652304025624
DEK	9.24175321371634
C20orf43	7.48675966650523
ARHGAP24	3.28479515997598
ALB	2.94445846146220
SORBS3	4.51627953828405
C4BPA	3.69599148178764
UPF2	7.58797466850577
AGBL2	4.52063930053168
C1QA	7.79951938039403
DOPEY1	4.71995715020424
TERF1	7.54859934344567
KIF22	4.23657191252127
DNTT	2.81440693170168
C10orf6	5.19771268666901
C11orf41	3.05099961846741
NINJ1	6.16716345263831
SEC61A2	3.71728859377525
HNRPF	7.79020052076752
COL11A1	3.35466504446238
HIST1H1D	4.35740501488427
UCP3	3.53291684802435
MYL6B	7.90590853860315
UBAP2	8.20835032144977
TREM1	4.89614648752835
CKMT2	6.04396478678555
HLA-C	10.7289690507464
SLC13A3	3.56804633198767
PLA2G12A	5.5222770475107
SPRED2	4.41429451492506
SCN10A	3.7031614601755
TIMP4	3.66781602759829
PITPNC1	4.74051390705879
SLIT2	5.04328199496402
RSF1	5.54047619571665
POU3F3	2.99037944530564
LIN7C	6.00318589796627
NKX2-2	3.04175054560970
DPPA4	2.79264217143815
ZNF804A	2.9543158722096
CCIN	3.32567711922669
SLC25A31	2.73603335344491
KCNMB4	3.97139664176829
FUT2	4.80166139542288
RABL5	5.28340591012416
FZD4	6.12993463487448
GALNS	6.0281681138531
PNMA3	3.39174691724599
STX6	4.75565146336057
HIST1H1C	7.69416103845502
CIDEB	4.11226736347325
CASP4	7.63604252074974
PDK3	3.58123219405543
WIT1	5.35473229251374
TPR	7.17077793608294
MTX2	8.89086958694183
HIST1H2BH	4.91786836271515
BRD3	6.71761858998345
HIST1H2BO	3.51104779942602
SERPINA3	11.4299448054339
UBXD6	6.88991377693701
HOXB7	3.18302530234787
C7orf23	7.17300089751171
KIAA0143	9.3179376745095
KCNJ16	2.96509667452515
STAB2	3.64695888520694
TNPO2	5.25848408639227
CENTG1	3.3793049859407
IRF9	7.69101333939966
MCPH1	3.44832290813457
FABP2	2.98265036254657
C9orf3	8.4123894614366
FBXL4	4.88159346855323
LBH	6.4720583892945
MYO1D	4.50159522558794
PTDSS2	5.17123911458485
BMP2K	4.57608997666437
NFU1	7.61125358734693
UGT8	4.04340549542847
SLC25A23	4.15051305767804
MAPK4	3.36108919869448
HINT1	10.3933647935682
GLP2R	3.18905643540556
WNT7B	3.43514755754728
SETD4	6.01929209050236
CHCHD2	11.1669486974018
DYNLT3	8.30428641916006
FKBP11	7.17564472164017
NDP	3.41040463818737
RHOBTB1	6.01651281381377
FLII	6.06992024676206
SLC4A4	3.79822180376995
RPL38	9.59480706073175
HTF9C	4.25288988336223
RPS16	12.8239418164619
AP2A2	5.74294095066659
CHPF	4.82549764979785
CSNK2A1	6.94281479214824
MAP7D1	5.53323157305992
FKBP6	3.37616752790424
ZNF214	3.97643275580554
DDX56	6.8712135055689
TWIST1	4.47787793246065
EPO	3.15239007129787
MRPS18B	7.29841824136763
ZNF682	2.8985165125052
AOX1	3.50827112354084
RPL14	10.2512258071808
CYR61	8.48169967346863
JRKL	7.34543218415783
DTNA	3.46063674481033
MAFF	9.112935616432
LOC51136	3.64184261575456
TMOD3	4.56274061834008
LY96	4.9460652680533
EEA1	3.7242177035669
KLK3	3.3366330866731
IL1R1	5.11371260211486
HRSP12	5.79159773181107
KTN1	8.62300681193384
LOH11CR2A	6.56603382484954
ARL5A	8.93423823944292
MAB21L1	3.22618652471442
C20orf59	4.53761145442569
ADAM2	2.94968157722959
PHKB	5.6904625845595
CCT6A	8.69129337763455
TBC1D8B	4.32306864562509
FAM13A1	5.67674586859918
EHHADH	6.07321045740248
LAPTM4B	11.6988033147985
TMEM147	9.5285262461935
ITGB5	5.7332377704603
YIPF3	6.95833269360768
FKBP2	8.38147377279225
XPO7	6.35733748855263
GPR75	3.38852265947694
NR1D1	5.21562927210315
TRIM5	5.95024742644047
TMEM110	4.00022356012378
APOC1	8.53717182419985
RNASE4	4.1223248478007
PARD6B	2.90667796352136
ARID1A	6.78884376471382
NEK2	5.8332602422863
RRAGB	3.93179595620954
PCDHGA3	3.2581083622204
HIST2H2BE	6.27918859152394
RCN2	8.83960065444347
STARD7	9.51110548445776
SHMT2	7.52039040253343
MLYCD	4.73548650775709
KIAA1751	3.09872350342659
NDUFA5	8.6268522146963
THAP9	2.89715201685798
FLVCR2	3.89945059946199
RP11-217H1.1	7.2065598186307
AP1S1	5.34639618629276
NCLN	4.67844486577211
SDHA	8.20720129481585
SMAD6	3.86722547197978
SAV1	5.74139929758528
SAT1	9.72586662376634
ADAMTS7	3.24654650181241
RPP38	7.45943011769702
RCBTB2	5.68537685263771
VEGFB	4.89444570096438
COLQ	3.53424243607078
RBMS1	8.55011711260616
NRXN2	3.40237520683077
WBSCR16	5.78345190628238
DRG2	4.98031776926752
KLRB1	4.28395394506474
DNASE2B	3.05263471246014
SAFB	4.66738716183817
MAPK8IP1	4.12176541406431
RFX2	3.72004360185002
MLLT4	3.7645806758818
ANKZF1	6.35631131697696
DUSP8	4.65552952215540
C19orf50	5.23541257555266
MEF2C	5.81045337324452
SENP5	4.01618836888546
NFKBIL2	3.55659001447870
LBR	6.33381786411975
CBFA2T3	3.20664298076354
AFF3	3.2886522202301
IL2RG	4.44482899591046
CCDC51	7.19773368051782
COG7	5.31689840723014
MYB	6.60884790160196
KLF3	4.47470212500125
PLXNA3	4.79792982166668
KCTD14	4.95063660827269
FZR1	3.74306045918279
XRCC2	5.81393792081213
SLC44A4	5.60574320716961
ESPL1	6.88026939286722
MMS19	6.81750434307414
GMPR2	6.0977820361789
ST8SIA5	3.03323982182134
TBC1D19	4.40917945886457
CHPT1	7.97399990089757
ERBB4	6.18064901867772
TSPAN32	3.68226135460407
MAP4	7.08769267269705
ACTR3	9.99963268429305
UGCG	9.14910128912058
GPHN	3.54453741426537
ZAP70	3.25932045098919
SLC6A2	3.64648916526039
LPP	6.6248389529825
PTPRCAP	4.46248717022313
IL12RB1	3.76084215365695
HIVEP1	6.15936046507985
ATRX	6.07999479484676
EIF4EBP2	6.89701432338973
DFFB	4.23890659535272
DMRT1	3.24621521601832
CHST8	3.99567728183767
HSPB6	3.39220866012659
C14orf109	7.49405499447152
IER2	9.93089774052919
NMB	6.21870482689587
COX5A	11.5900152064860
EIF6	8.17205234812379
AIFM1	8.02633516282182
WWC2	4.10807150800441
GSTA1	4.13983578610227
POLR2L	9.19575171446587
MRPL4	7.72711631219561
SEMG1	3.00243974558332
MPPED2	5.74099392119889
FLJ21062	5.47895435678621
TRAF3IP2	6.7426198830698
EPB41L4A	3.59281913560202
LILRA4	3.23805903783839
LAMA2	5.26144116771191
TAF4B	3.95333547462007
RLBP1	3.09383694400372
SLTM	8.40140128989804
CD300C	3.58944016451286
FLJ10404	5.70869040397761
RTDR1	4.31443803418198
MALT1	4.67285055530391
ARVCF	4.13086274109945
RENBP	3.74912828546326
ATXN7L1	3.05242941122762
NID1	6.46136153604136
TUBGCP3	5.72132556858067
ZNF783	5.40840451116629
ITIH5	4.45071238208890
ZNF85	5.60864433290182
MMP13	3.61803458346758
KIAA0329	4.86564710073066
C8A	3.59057562897265
MGC87042	3.34375352191989
HOXC13	3.53788547416758
CLGN	6.23935204126513
SLC25A37	5.13825648615751
SMARCC2	7.25890886899614
TFDP2	6.3165496087715
POLI	4.36182720974508
HCP5	4.50060206287458
UCN	3.79537394084679
ZNF764	3.66374039176575
USF2	5.90831015264618
C20orf24	10.2305410473744
FHL3	4.13076849650199
SPATA5L1	5.72947283656373
JMJD3	4.96097993175369
MMRN2	7.17587325868244
DSP	10.1897741977114
NDST1	4.10748927833293
ZNF248	4.51253661376424
PELP1	5.14572710971621
MBL2	3.06744043351045
ZNF230	4.09358520191932
RNF41	5.20011434974936
THOC5	4.57430710324701
MSN	9.85667058030708
SLC9A5	3.70062417758553
SERINC3	8.05041763876275
ZNF434	4.0547518555212
MUSK	2.76865421214129
SMARCD1	4.69201085401318
C11orf75	7.0397157852125
ZFP106	6.58992985603667
GTF2E1	6.89152618853633
RY1	6.6889864755259
ATAD2B	3.92610050460655
DDOST	9.49973423276597
ARHGAP17	6.50012267468312
GPNMB	8.82344013151378
TTF2	6.29974715040408
SFPQ	7.79579226071187
GFRA4	3.36231775877233
TIGD6	3.67529711453637
SLC39A14	8.08798880994062
AKR1B10	3.32430142845475
NGRN	9.0078478543587
RGS16	4.91817901049901
URB1	5.1052659306963
GPR137B	5.86495972628443
MECP2	5.01549008870911
PSMA1	10.4336769951930
TOP3B	3.67951070370329
NFATC4	3.75920907478522
RAB7L1	4.60387079606586
CSN3	3.4579575686545
NOS1	3.70571021122224
CA14	3.84471313823108
BMPR1A	6.49780616448687
YBX2	3.88593324635907
PRL	3.19754877418854
SNRP70	7.46733091137483
C6orf130	6.60306044026939
KIAA1166	3.92516286969349
FUBP3	6.18444226460405
STAG2	8.29819838581952
ACACA	6.92780851887335
ABCG1	4.32099840115233
ATOH1	2.97790298854672
ODF1	3.33652549187675
TMEM127	6.28042544515418
CD55	7.79180536893762
PLN	3.01139277589626
RPS23	13.0892725010070
LYPLA1	9.15314641091264
PRDM9	3.44479450174781
SSX2	4.23972743792942
PLUNC	3.49958486031947
SYNGR3	3.9747343887504
EML1	5.51561695342259
LNPEP	3.45985482149823
SMAD3	5.20142668945367
NUP93	6.59590940874082
HISPPD1	6.4979294159298
HNRPUL2	4.36350998319154
YARS2	5.89986902697222
TBC1D12	4.81851079548703
ZCCHC4	3.71207405946389
FBXO22	3.97173482434943
C16orf24	4.81866125914514
ZNF669	4.63804198757616
PTGDR	2.90396907097641
DDX27	7.67576024109233
KIAA0409	5.4555808268549
ASB8	5.50042664205483
MEPE	3.32141081593547
PLP2	9.10419737114134
COQ7	4.42000594007354
CHMP5	8.79099551449269
CACNB3	5.78876482345042
C10orf84	3.70381414299387
SPO11	3.12670604806804
NEDD4	4.03863554450428
THAP11	5.54478336030191
ZNF43	6.41103339421407
KRT13	3.64843746032833
NEK4	5.50991257633884
MRPL19	6.73580152444586
RBBP9	3.51013901618286
PRKAR2A	5.32042652432953
IHPK1	5.32020462520817
ATP6V0B	8.80954284700042
CACNA1E	3.06739743129715
CEACAM8	2.88252597981109
PEX14	5.89555697789374
BXDC5	8.5940941385551
ZBTB38	8.44701333549821
PAFAH1B1	5.98786032126368
PCTK2	5.63556701847119
LRRC16	4.8287404410495
OSTF1	7.01896860954117
KIAA0323	5.64161035798436
FYCO1	6.87354446181884
TXNDC13	6.63104480040547
PLTP	8.05474192080573
SLC25A1	5.49232276946045
EZH2	7.26538627102311
PLEKHB1	4.34794125092674
GRB7	5.74304771755968
ZFP37	3.33745068111000
MRPL33	9.79529396869228
C9orf27	2.83398468772604
PELO	6.41658004663835
ARMC1	8.22424579298201
ZNF154	3.52562212268743
C3orf64	3.63290702843095
FLJ10357	4.77162013576513
PON1	3.11791572153709
SYT5	3.45367856922849
TMEM66	9.98253321313897
ATP4A	3.09273827184276
HBEGF	5.51366905196436
PI4KA	6.01091783478777
LEPRE1	4.87269281992162
POU2AF1	4.05928157473096
MRPL12	7.9770466634106
GNPDA1	7.10768322138596
RASAL1	4.55641811381355
ZC3H3	5.45515260471895
DDAH1	8.63885635181328
MGAT1	6.77568703183781
TIPARP	8.45594084148363
UGT2B15	3.1983155384124
DNASE1L3	3.16016856914947
CHEK1	5.1152465834806
ZNF8	4.03661650373595
TXNDC1	7.0044397729106
CKB	9.84633867178055
RTN3	9.6229334421375
IPO8	3.80548056824423
FZD2	3.52350608304608
PART1	4.54564501962397
PSMB6	8.04411475079348
MAP3K14	3.89321745475518
PCDHB8	3.15548377573
PHC3	3.46599167200496
PPP1R8	6.39604198093143
NOVA2	3.34116370873569
TNFRSF11B	4.82810025424101
GOLPH3	8.37097468795054
LOC51233	3.89230517332569
GGTLA4	3.2620696045946
PDE6D	6.55989774134268
TTLL1	4.65043155789458
ZNF117	4.40458627140983
NKRF	6.90506918194107
CLK2	7.44541590202249
TNFSF15	3.93198472681564
DUSP2	6.90355219883947
HSD17B11	7.7450581656131
SECISBP2	5.50666641631616
PPAP2C	5.73750132383213
GABRR2	3.54442609988019
LOC51145	2.88260499113969
PIK3C3	7.02121196539513
DHDDS	5.74154464974707
CTSW	3.60543023348287
NEFM	3.35073743626902
TNNC2	3.61474926621199
ANKRD28	6.26073795789576
MRPL28	5.61163609909083
STMN3	3.13143624380827
SYN1	3.39415296379791
RAB14	5.3732655689694
PIGV	6.13573026263761
CDK2AP2	8.39428513421293
ZIM2	3.93346005456529
APBB1	4.29249309836685
SND1	8.04999275326561
C1orf123	7.48547630818724
B4GALT1	3.54403607801946
CHD3	5.14156381860752
RNASE2	3.99309067470914
BCAP31	8.7008684997706
SLC25A44	5.28178658546512
CXXC1	6.10272686832874
PIB5PA	3.52317067985923
CD40	4.98574849481938
FAT2	4.22922266016235
DYNC1LI2	5.01244176816782
GDI1	7.18361357574199
ZNF81	2.81590703583933
VSNL1	3.41995413609727
PIH1D1	7.50145357796186
KRTAP5-9	3.77600926143854
FLJ10081	3.89719948158044
CS	9.55230827264136
ZNF318	4.53531525008514
IGFBP7	10.7586475657753
ZNF609	4.78530957731153
SIRT4	3.57176872706868
SCN4A	3.77609372431291
ARHGAP4	4.71470878091974
EHMT2	5.67320953156026
UFD1L	7.78431903056698
EXOSC10	7.20103281364738
ECE2	3.17680195543175
ERMP1	7.16768978943549
OVGP1	12.1571985756809
GTPBP3	6.21111667789142
FAM82C	5.91703065476265
PACS2	5.5514139714685
C19orf36	3.59889474290173
UNC84A	8.71740051853933
ARL4C	6.50369013159374
SCD5	4.82321473918405
ATG4B	6.03244801628223
LASS6	8.18150352443732
LSG1	7.22606698719267
MAL	7.26827741806326
GPR22	3.08227104614519
WDR5B	6.78101425595764
GALR1	2.97160889217473
AQP4	3.21407598517573
C17orf60	3.76568925944197
HDAC7A	5.33171612604762
GRIN2C	3.10891905563507
ARMC8	5.55852780019938
SLC47A1	3.37857890658954
DMPK	4.08559839722063
CCRN4L	3.47924110318615
CBR4	5.53027368272385
KIFC1	5.61499206460839
LHX5	2.85347566062976
SMC1A	6.1372250726031
LPXN	6.04544906080063
TRPC7	2.75363125271118
SERPINA1	7.9062321416449
SMYD5	5.15908909678422
RPS13	12.6056903149762
CRHR2	3.40027998987782
TUSC2	4.892265979263
PRKAA1	3.81988603252629
FADS2	3.98044590717653
ENAH	7.91339282498268
PRO1768	3.23003187329418
KIR3DL2	3.04889524559094
APBA2BP	7.21998132385517
ATP2C1	6.79083796237584
ALDH1A2	3.43455645838612
RNF103	7.44543434160874
AHCY	10.4059458132807
CROT	5.48894471476973
PABPC3	9.41771746497157
ALG12	3.88568827522449
EGR1	9.52680617557702
THSD1	3.77053001470095
CCL17	3.26450430907843
BZRPL1	3.09243165507329
KHK	3.77313296737218
ESRRG	4.37808578428687
SLC12A2	6.97486319851066
CNGA1	3.06984274539683
RDH5	4.01381879807902
CD58	5.9262517402973
PTGFR	3.03672934295008
CCDC48	3.72545696273732
CCDC76	6.28590830589619
CDR2	5.84218755696004
ZIC4	3.37189121112629
SELE	3.01045537214819
OR1G1	3.36349581334235
EXOSC9	5.68993688588632
PSMC6	8.3427817848581
ABCB1	2.91853690521949
GPR12	5.7457656071414
KIAA0196	7.05930550808176
PCDHA2	2.93823579331636
SSR3	7.10077492967964
MSI1	3.70742843695585
TRAT1	2.77805075287529
CC2D1A	4.83143231337704
PLAGL1	5.81581852149277
LLGL1	3.74563483456228
KLF6	8.34869506565574
MTF1	5.17976470276148
RNF2	4.87573332426871
tcag7.1314	7.11239368875722
NR5A1	3.02507398423246
THBD	4.28088826654735
ABCD2	2.64155821334541
ITGB7	3.92680984468977
DNAJC7	5.64209908101129
CCDC81	4.07037452092814
TM2D3	8.26059311151104
HUWE1	5.32250405299132
CDH17	3.3950013919033
CD180	3.72518680777846
FAAH	4.15750514831655
IL17A	2.93776936289597
POLA1	6.21392296662848
TMPO	5.06143662473994
LYRM5	4.87199488757576
GNAT3	2.95940549176069
TM7SF2	5.46529137760775
FLOT2	4.93004075810278
MAP4K1	4.74904325229189
HDGFRP3	6.43100451336463
RRAS2	6.84023114847696
OXCT1	5.26967588439986
LTBP2	6.64667461086222
ARPC5	9.69241490298058
SV2B	3.55026615920661
ZDHHC4	6.0092301284051
CYP2A6	3.91171738018205
PDE9A	3.41901465745225
ABCA8	3.81117436278524
NDUFS2	9.18480846788442
UBR5	7.73811937704226
FLJ22662	5.4921718940078
GP6	4.34732047657746
CRYBA2	2.87451455189012
LEF1	3.79667665440221
ZNF20	5.86317882800855
CTPS	6.69189268342983
EPS8L1	6.82610018994674
EYA1	3.06578030735589
SERPINB2	3.6696712082028
MAPK14	4.52556752414720
GTF2F2	5.22144138784777
