Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D04
Composite Element REF	Signal
ZNF84	5.95272187670775
SLC39A4	7.3181029497521
CITED2	6.34323926606496
C12orf49	5.34389418518653
GRM3	3.10410632866246
CCDC49	4.77637128209575
STARD8	3.65114412418663
FNDC4	4.47690179048659
SIAH2	7.1339985157485
CCDC103	2.75656405913792
ATP5A1	11.3515276688361
HTR7P	3.31950482030433
LALBA	3.13232258872737
RMND5A	6.26645315066132
ATP5J2	9.73760880346144
PSCD2	5.68670750597854
MMP3	4.24138925530959
ZNF409	4.26853543273691
CRHR1	3.35825613946447
WDR70	8.15161909107655
ZFAND1	6.44999329888524
CCL18	3.90097245183179
KRTAP1-3	3.06894749130361
RINT1	5.9894941160659
NRN1	8.22776061387592
SPAG5	5.78296492550125
KIAA0408	2.87491392155284
F13A1	4.80860552906972
DNAH7	2.98340473001801
SLC10A1	4.01404158976294
BRCA2	3.67712291526323
ACADM	7.12531208923033
GIPC2	4.11038772443299
OGN	3.40002598712416
RAGE	4.03635055055749
XPO6	6.69107938602688
FMR1	8.54685078483016
DUSP3	5.194069530225
ANKMY1	3.37760718733037
CHMP2A	8.2676528229622
FAM8A1	7.28122484788632
GPR21	4.13540164743024
BBS9	5.56843014937906
UNC119B	6.14308421603205
SLC12A3	3.31714469706738
ZDHHC7	6.60018798818937
FVT1	6.26362796782446
ENTPD6	6.97607687566204
PPP1R2P9	3.37038543394316
ERCC4	4.02956998679121
MMP8	2.89034212343859
HMHA1	4.64188472018378
RAD23A	9.07701060964826
ACY1	7.2498190234652
MT1E	4.67032019597666
PPP5C	4.49911158326978
GPR20	3.81590371420695
RFPL3	3.1892630982686
GHITM	8.9994779382079
SCAMP4	4.01688886096853
NARG1L	4.20029069467386
MYO9A	5.75073284547626
BLMH	7.05388910169064
NDUFB7	8.55936822079907
ADCYAP1	3.35804642454044
SP110	6.43718731708892
MIER2	3.77096658527855
KIAA0513	3.76131819219033
SH3BP2	3.9049589697843
PNMA2	3.67410712053803
MAP3K7IP2	6.91816463097645
AGRN	5.38498395127772
CEP290	3.82203296725602
ANXA10	3.5243718118591
RTN2	4.64818771615756
C14orf133	6.66385492040286
PRPS1L1	3.08354976970586
PRPH2	3.86659742444547
KLRA1	2.74328680974599
IRX4	2.95007990264895
GOLGB1	7.1943581470705
GPR97	3.38384295943749
NFKBIL1	4.60151339972017
CHD7	5.87986533492493
APBB3	3.94739856754815
RPS10	10.7607886643471
HIC1	2.98516660289250
TLE3	5.21397130563644
PSMB7	9.40535171512299
IAPP	3.78365602355573
SHQ1	7.32340446380696
API5	6.24304305730021
GP1BB	3.93313313493966
FTHP1	8.33830277345928
TRIM6-TRIM34	4.85209959922920
SLC6A1	3.56862833965624
OCLN	5.13126132766023
NAGLU	3.7727143662874
PTTG3	4.35340087041714
FAM117A	7.75088124612966
SPRY1	6.28826047136185
FLJ10781	7.52842537482085
CDON	3.49235749058891
SH3YL1	8.56545111800504
IGKC	4.27553729905522
TREM2	5.84763049876506
MMP14	4.70958564994746
SERPINI1	4.0265491074455
HDHD3	5.5171170458874
DYNC1LI1	6.7265696092617
FASTKD5	7.07734790616534
TDRD3	4.71456992236656
THSD7A	3.55614572041172
NDST3	3.22004466872084
CXCL2	3.40429118202706
DHRS12	4.07717299132909
MAP3K15	7.13026371189875
FBXO9	7.33204133024527
APPL2	5.93153150961932
TNPO1	7.82356219217739
CARD10	4.26889888812476
MRPL13	7.19278282946913
SNX5	7.9720027005949
EEF1D	6.92842204905094
RAB6A	3.89922589464689
SOD1	10.5741214746893
C12orf5	7.57569976826845
PACS1	5.04204306764636
PAPOLG	3.79489691612843
CHML	3.80775131217639
SIRT5	5.68092916681797
MSRB2	7.27203228168037
BCR	5.6035085183534
PUS3	6.90824765699199
CAPN2	9.6453024303491
FXYD5	5.98893773637199
TWISTNB	3.13313844868632
UBE1L	5.58006346419843
UBE1C	7.48259995690008
CHD2	3.34499828127967
C15orf2	3.31856446130753
FZD5	5.41736259293596
NR4A1	4.61376822319667
LOC339047	5.68392646711504
TRIM17	3.99672371079704
ZSCAN21	3.22553710941189
RPL15	12.0256671204657
ATP5G3	10.0547203953542
PRC1	7.05225758580107
ADAMTS8	3.41488932861652
ABCB9	3.77072064627212
HOXC4	7.1393177688531
TRAK2	7.11013917279414
STAB1	5.48107424177548
CEACAM5	2.91738947185121
MYT1L	3.11942070332892
RASA2	4.82449479896015
LRRTM2	3.16016949261397
STAG1	6.65186629955233
OSBPL7	3.48409614899562
GIMAP4	5.4803087445786
FUT3	3.82566727914125
DBI	9.08098533480344
LPIN2	5.57985855431905
PAPD1	7.46742706574724
APOOL	5.15287943999814
DIABLO	8.37143129403352
ARMC9	4.09548121197466
RPS6KA4	5.2470362594531
TRHR	3.29053667562107
SLITRK3	3.76447802177536
TGFBRAP1	4.96017608679806
FAHD2A	5.61564523874645
CNTN1	3.36785542612902
ZNF211	4.44339091346025
BBS4	4.69871017682733
TMEM181	3.32262810080416
PFDN1	6.43111306904975
MINPP1	6.03272275983569
MPHOSPH6	6.66535934052375
RGS11	3.17401224049488
HOXC10	6.28601607513123
ITPKB	5.48344789117902
HS6ST1	3.43065340544353
AKR1D1	3.30472034691956
TNP2	2.99441723224406
MEOX2	2.75054282538436
EML4	5.87052181791623
SGTA	4.99277180819311
ATP6V0C	9.06327624313313
PRPF8	9.14277409591824
PSMD6	9.35830859697256
HIST1H2BI	4.04224985212362
TMC5	4.15457555088371
FKBP3	8.29283723187005
FLJ20273	8.93957724159178
PLEKHB2	7.27910270479759
RPL28	9.07515398626042
NOX3	2.91525693372487
ZNF544	6.79357017040962
EPYC	3.30174024470396
ELAC1	3.51279832126858
METT11D1	7.5553052925296
BIN2	3.72686392557965
NACA2	3.54330493051729
RPL18A	13.1770963288615
UBOX5	4.76213787674679
TCERG1	7.26463401792042
MPP6	4.01636352379504
KRT16	3.20717194661536
UBE2O	5.05513892500529
KLF5	7.22549680544135
C9orf31	3.55743810870901
APOLD1	4.86139241543385
UBL5	10.2847823131430
ARHGAP29	7.62253861060261
TNFSF8	3.45559023276865
PDE5A	2.99943690491650
CDR1	2.94517616328579
FBLN2	5.28692488146758
C14orf104	5.30127680802635
HBE1	3.17164502519945
ROBO4	3.24877436087047
C1orf108	10.7821140885788
FOXI1	2.84599991482141
BCKDHA	6.6074289772636
RAB4A	7.6364102191644
C11orf80	4.36522898276953
MYOC	3.42482623080001
GIF	3.81411938106472
TMEM39B	6.10478748788232
RPL3	12.4447145176040
THBS1	5.04833470273357
APOO	6.90320371713295
ATPBD1C	7.15518897425099
FARSA	6.99116828481438
ARMCX1	7.48075125666949
EIF4ENIF1	6.61599056728701
CMAS	6.0138676857451
OR7E24	3.9284037951424
TNFRSF21	7.14977021828538
PLAC1	6.29652809619792
KLHL18	5.65734069491309
LBA1	4.9667410384155
MKL2	7.37792816659561
TBX3	4.85736143991076
TAZ	5.03667401427477
CRIP2	7.84956201665539
DAXX	5.9692822568025
ELMO1	4.88513805544866
RGS13	2.75191635548255
DIO2	3.48995217768302
UNC13A	4.17653095707657
TAF11	7.61040354844276
ORC3L	6.83887633201906
PRX	3.22265017573435
TARBP2	7.34418292200275
CABIN1	4.81849207175641
TRIOBP	6.3263762690294
HIST1H2AC	8.52516137518877
RBM5	5.64307713195429
TUBGCP4	5.62612409135795
NCOA1	6.20519918378072
CDK7	6.62597443297634
SSR2	9.914644985409
IL25	3.39055957408047
CRELD1	6.0516864011486
GPR6	3.43839161574060
SNCG	5.73997575967004
CHEK2	5.92920981945662
GAL3ST4	5.42883053272091
KBTBD10	2.86264918016304
DRD4	2.81276683110732
GDF11	5.07739289480997
SEMG2	2.87187873630259
MCM2	8.24636165807012
CD247	3.74362970994192
SOX14	3.03384523460972
RBMX2	6.20553569687914
KIAA0922	4.47926577749368
TGS1	5.58391761446161
C16orf57	5.21125201914413
SYF2	7.12954920187556
MCM4	5.33090539261882
PDZD2	5.58559055928879
CEP192	5.51441549051866
IFT88	4.81883491155928
MCC	3.84598805066786
RPL9	12.296562123063
RAB32	7.07948169131476
P2RX2	3.85848712837229
DDX43	3.09234954620262
HHLA3	5.44796905612434
ID2	5.80309822011377
UBE1	11.2212116950789
SLC24A1	4.5455683149807
ARHGAP5	5.96805431983547
C20orf23	5.18421886522246
CETP	3.19881025534244
ZNF688	4.29333440262139
APOC2	5.20668202656282
PWP1	7.90490652420993
FAM50B	5.66151032014009
PTPN6	6.27115864995588
BAHD1	5.13009085367073
GPR56	5.71650414455929
GRIK3	3.09638042579914
DGCR14	4.44417055835749
CACNB2	3.31759437126397
PDE10A	3.12313169376447
METAP2	6.61889201033227
RHOQ	8.57065089755516
MAP3K4	7.00896557286019
PDHX	7.15648802668569
RPL23AP13	4.59073699850215
MTA1	7.05105921454847
GNG11	6.5357518873399
ZBED4	3.48192270356322
CLCN3	6.07606775008295
CDK2	6.14664200782557
HCG9	3.53493593286984
SLAMF7	4.053731699889
CDC37	7.30248567325108
ZER1	4.53098134922236
GRK4	3.32715665007621
PRPH	5.64766691097569
PPP2CA	8.19679210596703
LRP12	4.11333441641943
POLR2A	4.51015942421483
SEC14L2	3.35869036577519
OGFOD1	5.99253931094362
DKFZP586H2123	3.76921436342264
MC3R	3.22352730603052
NOL5A	7.22619372899644
PHEX	3.97181348253287
HIST1H2AB	3.69137240483671
C20orf117	3.97843596982050
POLH	3.46186783672497
DDX17	6.37049013389609
CAMTA2	5.62524887681926
PLEKHA2	4.66917227063757
SNAPC2	4.10653562512952
FILIP1L	4.95213886353838
PDE4DIP	4.07808482598072
LRRC1	7.32860070166498
SCN7A	2.97017164512846
GAS1	6.93018363890577
DGKA	3.87765709072059
PEG3	4.35825050452918
NADK	5.43062979955634
SGSH	5.92993595781699
CXCL10	9.00471013085369
GALT	4.57911921018678
MCF2	3.13137296869129
ZMYM4	9.29565460534689
ZNF263	5.79808511760808
STK32B	5.69160253891533
KIAA0888	4.08092484841312
TACSTD1	11.9040269731234
ATP6AP2	7.41946029812356
TYR	3.57679605245571
GDPD2	4.23312563515056
ABHD10	7.55392805279914
TACR3	2.98789119252698
SLC35C1	4.58347649350115
KIF1A	6.09954927158176
VCAN	3.58811676613579
HERC5	7.10221601976429
UBE2A	8.47714360219403
SYDE1	4.00775753731458
ELA3A	3.48711566611573
TM9SF3	8.43225986707088
HAO2	3.77113690370644
RNH1	7.7698527715675
MAFG	4.98834369290282
BICD2	5.50741527597397
C14orf43	4.01629482479234
CDH7	2.93942676868505
JUP	8.13792156863539
SHANK2	4.29091318715545
OSBP2	3.44574626327653
ACOXL	2.89331282705641
DAK	4.88310321320037
CBX3	8.5696721871313
C3orf58	4.18607826120821
RBMXL2	3.06129075822818
TCL1B	4.83859986892746
FGF13	5.12227934265311
KBTBD2	7.85209273944222
KIF3A	3.83995369587071
DCXR	8.9458791344906
MYL9	7.73819588048091
PDIA6	8.55295258134314
CDC23	7.30360406981381
CASKIN2	4.49047376308394
PBXIP1	5.06738200270971
EHD1	5.0393491564309
NBL1	5.94422251484673
MARCKSL1	8.94007473066776
RAB11FIP5	5.18818148612555
CDKN1A	5.68894284314436
NCK1	7.73100821477939
SAPS3	5.24739053799836
ZNF550	3.29065858163561
TRAF3IP3	3.0508086952253
LSR	6.41944550994884
MIS12	7.4919966679462
KIAA0774	2.72784579269109
CXorf1	3.53531382605182
CUL7	6.26853414777539
DIO1	3.15536765368461
LIPC	3.23988298696726
EIF2B1	8.38297303879783
OMP	3.32887622125072
HS3ST2	3.83549725520451
C20orf11	7.94154709604795
CTRL	3.19288258792944
GSTZ1	6.26642555532379
PAK4	5.89789280562172
CCRL1	2.96975503215076
RNF10	5.98842145075936
MAGOH	6.9378788026642
CENPB	4.79881676188268
C19orf7	7.57940375981471
JMJD1A	8.27470445706762
GATA2	3.55597575549289
HIST1H4H	3.90631784849951
CELSR2	6.92382997406963
GABRA5	3.01291774198583
STAM2	4.85005451039894
GPC3	7.01042497996944
GRP	3.18577785245499
SV2A	5.6346661673079
EBNA1BP2	10.0182932408150
TAF1C	4.53085434245534
MAGEA12	3.73457453404458
GSG1	2.78862813435226
PDGFRA	5.15409587634114
CACNG1	4.02657544728928
CIAPIN1	6.33491006085655
CSTB	10.7541591310454
FRMPD1	3.60707391510654
PTPRJ	3.19911155837831
ZNF668	4.46330958262006
PLEKHJ1	5.34461666382176
ADAT1	5.60779760753086
TMEM50A	7.93000239540173
CENPI	4.0481730343703
HOOK1	6.54327389249949
RPP21	8.1677020382237
GTF2E2	6.64124949611487
IL17B	2.85627657765304
CCNF	4.28031074329661
CRYL1	6.97199121494183
FOXH1	3.01442117615318
NFYB	5.45409643250218
KCNQ3	3.67130889781461
PPM1G	6.8036371779423
NOVA1	3.65707143792177
FZD3	6.89268353122004
NMT1	5.71166907386377
AKAP8	6.03275100467686
SOCS5	8.46212628879192
HADHA	7.22746464812394
PLEKHF1	5.34356879585575
DLG5	7.34701789925116
CFDP1	5.21771147740826
SAGE1	2.85168137842976
PGM5	3.23147477474113
C1orf144	5.59815418603591
SUHW4	4.18346940733739
TFEB	4.84654862098614
RND2	4.07151195408444
ATG12	5.29232977822849
BMI1	7.69619827113055
RNMT	5.2103837427127
MASP1	3.39390455534477
MYH4	2.77612837174309
SLURP1	3.32606556236877
KIAA0984	5.61364290454237
ASTN1	3.85236701022587
MYCL1	10.6760204355388
SH3BGR	5.64560720342847
RPAP2	4.29764496236787
FOSB	3.78665520368245
KRT35	3.04930167337715
MIA3	5.70202722324106
KIR3DL3	3.21048050792313
SEMA3F	6.1220443678881
TMEM135	6.87949977244224
SLC27A2	4.83511468284973
NDUFB2	9.80251074457088
FAM46C	5.32992961207122
G6PC	2.80164363572022
KRT33A	4.42438916512251
OVOL1	3.5105998775294
PAMCI	5.12709570585731
S100A7	3.84450014417319
MAPKBP1	5.10224582022714
CPE	7.23131245625642
HARS2	5.9342275291961
GNB1	9.21565459807141
TRIM46	3.20375468710299
UPF3B	7.19483003147778
CXCR6	3.54670892006326
C16orf3	3.06365181728986
HLA-DOB	4.99689271327032
HPSE	5.11737280788887
GSCL	2.62985495709587
POLD1	4.62331007883905
DMWD	4.21041094464885
CALD1	6.24058042110148
LCAT	3.46573291527322
SCRT1	3.04044357931287
ST6GAL1	5.25023074834747
POMC	2.96411652575252
UNC84B	5.34723179203193
NSMAF	6.923627984151
ADSS	7.70363262542436
SKIL	3.15132845417062
HMGCS1	5.90326707534501
PYGO1	2.93071794004498
POLR3F	5.50624364967087
ZNF277P	7.49989331930861
CNNM3	6.64926440181989
WRNIP1	3.1741111712994
ALAS2	3.8832324504956
MRPL23	7.46824902976594
ST3GAL5	4.13240982824007
ZBTB7B	3.70585836022153
DHRS1	7.21046252286816
NFKBIA	8.96379612775588
CNOT3	3.84522442545973
GAK	6.03140623947151
SFT2D2	4.77997718633699
HOXA6	4.10924706153593
PSMA6	9.9255987157518
CRTC1	4.64720280242217
LY6D	3.08234447148569
CPT1A	3.40525561857275
ALMS1	5.66887470752677
LMO1	4.14786386776416
EIF3I	9.04486133619337
DCN	6.7353227751983
PRB4	4.30229837592331
MCM3APAS	4.27742462051552
SUCLG2	6.80989350982446
FOXF2	3.60127852505969
MLH1	8.06329171569102
S100A12	3.84631227053795
ABHD14A	6.47838970449464
DEXI	6.1172681645499
ACTN1	8.5844900443548
AMPD2	6.78642438893056
IFNAR2	5.68942528629876
CYB5A	9.03685944080748
TLOC1	8.59799841626295
NRBF2	5.8943113575165
MKS1	4.63010878379261
P2RY11	3.54694154741718
CX3CR1	6.78756842922767
PDE1B	3.39937533280519
KCTD3	5.46786111115538
ITGAE	8.61022261967128
SLC30A3	4.26150487019878
KISS1	3.30504765598738
PLP1	3.37360955130702
C14orf2	9.94590511428595
IFRD2	6.76226848014648
ANKRD7	4.41355885187527
XAB1	8.66362889401742
NARS2	7.9150488146855
TMLHE	3.82464988351447
SERPINB3	2.68622490116240
FAM127B	6.05245926297964
ZNF391	3.16646699022967
ABCA5	3.27444569495266
DNAJB14	5.50469789918989
TSFM	9.31579580011633
WRB	7.52474483127888
ABCC8	3.31555618964803
MAP1S	6.63455040563365
BPI	3.26313994199368
TTC4	6.53543593180191
BNC2	4.13905650394814
HIST1H4A	3.48687883368784
NDUFS3	8.92106039422358
WDR3	7.6982263772149
MAGED1	9.50494879188345
TTC33	5.39955774377091
CPN2	3.50676058972087
STMN2	2.75898947710227
PCOLCE2	4.75711661073045
ROR1	4.66248714768182
HSD17B14	3.96490601981307
SAMD4B	3.66457510258021
HEXA	8.47294525334055
USP39	7.55590661743967
HNRNPU	5.78041781674334
NRD1	7.80176173363603
ATXN2L	3.90817553620818
MAP2K3	5.7992602746689
FLT4	4.00827866410679
OMG	3.54111469903879
SCAP	7.16193884198484
ELA2	2.99433478977235
NARS	10.3161359399396
PRCC	6.23524251759133
ZNF675	3.04573483579072
VENTXP1	2.87320583709602
CALCOCO1	5.91618033915741
ZBTB32	3.48919088781426
RFC5	5.59951960434506
BRAF	5.57420268290266
PAX5	3.57014674015106
MGC14376	5.05030520078933
TNFSF5IP1	9.86192091610542
PEBP1	9.60916599771665
AAK1	3.73386127191312
FBXO2	4.23840838398592
RMND1	5.21871842360186
IGKV1-5	3.35371772437955
COL1A2	11.1709213922943
SERPINA5	5.64766449584567
GMEB1	4.59911422453087
AKT3	3.31569050906807
AANAT	3.01854047128078
CRB1	3.24087865690807
C19orf21	5.83287920033789
UBR4	7.58728365945058
LTBP3	6.80211626529006
AMHR2	3.75886894329611
CTTN	6.19302190720609
UTP15	3.77483832365588
C20orf39	6.13757469154245
MYBBP1A	5.65393119694557
HSBP1	8.17302988131795
PROCR	5.05104676431714
PHF11	7.19021412001794
PASK	4.30561564148337
RFXDC2	6.04396378586105
KIAA0467	3.77194035407571
NDEL1	6.99619554742619
USP8	7.00934940179516
BAIAP2	4.22761359331744
SI	2.85911625060568
ARSJ	3.12910170635560
GULP1	3.41341358539754
KCNE4	3.4667824726051
KCNS3	6.24577783126322
BAAT	3.49498506791032
DKFZp434K191	3.11482337645284
MBD1	6.25867830878073
ITGAL	3.42760236742098
WDR73	6.4536734205187
ARFGAP1	5.4418311182272
ZBTB40	4.73087350694117
CH25H	4.31750273632853
LOC81691	4.15546277562687
CYP4B1	8.0594451388888
ALPL	5.88700004238995
FOLR3	4.35938255030922
CHST3	4.06212488271089
TRIM62	4.06832481305981
MAP3K9	3.45741131601105
ABLIM1	7.79101231240999
BTAF1	6.29710098479896
MAST3	5.34821634437852
RBM35B	5.30743277784789
ANKRD25	5.31419722980651
RYBP	8.05358389224765
UQCRC2	8.16727939492288
TTC26	4.23302057280622
ZNF22	8.24163437728187
MAEA	7.80147905207501
RNPEPL1	3.9197215193143
HYAL1	3.62037466889041
PSD3	5.06549929772861
AGR2	5.93658384698794
HDLBP	6.74120269397444
GNB3	3.81673583713560
HECW1	3.31124622341277
ACTR2	8.61908909942128
HMGB1	10.5690870068696
EDG1	3.4131369575794
HOPX	5.42539674116594
ZNF304	4.57506392480247
OR12D3	3.28600577815689
METTL1	8.37304354994193
PSPH	5.01868172681298
SOAT2	3.52349375958539
RAP1GDS1	6.24660550184821
CLCA3	2.8835414168419
DARS2	6.52887852526737
CDC25A	4.54634683678158
RCN3	4.73313244782761
CREBL1	4.44433058253247
PTGER3	3.2824444034581
USP29	4.05647647842411
ARHGEF10L	4.44417599390899
ADAM30	3.01740483125054
ATOX1	7.78203567835332
KIF26B	3.86781309947293
C17orf70	5.5852946183168
STT3A	7.57897645379669
ZNF225	3.22619784571288
DNASE1	3.3391747556538
C1orf106	6.5698950008719
PTN	7.97597877682853
RAB6IP1	6.63352731122643
HECA	8.19433079107573
RAE1	8.27290082975331
TNIK	4.03948889130418
RNF122	4.58436112405146
ACTN3	3.41122494215382
SLC22A18AS	3.77914923839533
CCNA1	5.83880729333009
ELP4	6.17583260883761
FAM65A	5.25615987219088
IL26	3.38093330143676
RYK	6.82807932957555
QARS	9.38512078334034
RPL10A	12.2080400731907
LRP3	4.63199885442839
OR2S2	3.40638058585218
BID	6.19762630876252
IRS4	3.43933797006577
MACF1	9.88741307791278
CXCL14	2.83722792464342
SEC24D	4.41406271633837
LOC374395	3.66738759499086
TGFB2	3.62782963474632
CHRNE	6.29880542454041
MDFIC	3.98182820106816
HSPB8	4.81834393117495
PRDM14	3.28361277220992
MNAT1	4.61783701404079
ADD3	9.11498251050708
MBNL2	4.48541562368548
KLK6	6.82477329831978
ATP6V0D1	7.96222793761667
MTA2	3.39255300339588
TMEM111	8.76909680015126
KIAA1279	7.29746291295845
LZTR1	4.99984520731035
RAP1A	8.27043506709667
AXIN1	5.2808405613248
POLR1C	7.05390500660158
TRIO	4.56177330304042
NUBP2	5.83549272546275
ID3	4.18182559621351
TM9SF1	7.93335982510016
POU4F2	2.97502769425401
ZNF473	4.22289776526269
IQCK	5.09681872610498
MTM1	4.913649022611
GPR107	5.57604475389554
CAPN3	3.25054058530021
FLJ14154	6.3750622406247
RECQL	6.13655092575077
AP1G1	6.48294295594988
CTNNBL1	6.7983456211542
ENPP4	6.07039630545636
PADI3	4.51938034245657
ECHDC1	6.41616663934788
RNF170	5.14669871334397
SMARCC1	7.68266374988552
C16orf7	3.97731670001962
CG018	3.71809614020271
GNAI3	7.74018117919469
KCNE1	3.50019417356932
POLG2	5.34411667075133
CD4	5.35124039838685
EBI2	3.92242779129506
IRF1	6.01787747209174
TPD52L2	7.60671639382171
PTPRE	4.44093732953025
PTK2B	3.45603700573585
SDHB	7.5770597330699
SOX4	7.05489523896211
TSPAN3	8.90035975720776
RHOF	5.88807413494394
SH2D1A	3.44613057925787
PTPLAD1	7.04854241666094
DUSP22	7.03676991596343
USP20	4.70724610954283
CALB1	3.28019404957985
DERA	8.95666816756581
TMEM118	5.44320523365292
MCRS1	6.55993659008917
C18orf8	6.66906303067847
FLJ10241	6.41691784955188
GINS3	4.8637052571226
C19orf53	10.1858129310861
TPP2	6.15531731063826
GJA12	3.82888500065569
PKD1	3.55267941552041
ST6GALNAC5	4.98642407748788
JAM3	6.61357085543713
CHSY1	7.27149850598625
LAPTM4A	10.6085354879895
TRPM8	3.82478407598013
MYOM1	4.26227323917062
PHKG2	5.5476641482061
EXT2	7.93329129043318
MOBKL1B	9.56531874161313
DIAPH2	4.99767378006778
DOLK	6.20556880695834
TUBAL3	4.00029887488696
CRYZL1	6.10385541209629
CLN8	3.51819257850874
PTPN12	5.86888009552764
ABL2	3.47019848146814
ACVRL1	3.35431086449851
C14orf156	8.07567825946031
CRY2	5.05145457801068
PTPRZ1	2.92792224230813
LAMP1	7.65953246740846
PNPLA4	5.14705505262852
FCGR2B	5.96744695153475
DIP2C	4.48532975198241
RXRA	4.71271128519605
MAP3K5	4.72627700015866
PDLIM7	3.58789823661675
ALKBH1	6.90331397150389
ARL14	2.89257403627342
SNIP1	8.50763630163576
CLDN11	3.60936656179902
TIMP3	5.13764332323668
CIB2	4.88263558704447
HRK	3.39793779518134
MXRA8	6.65822238062118
RGS3	4.59351638929351
SPAG16	6.6091357810368
C4orf31	3.78877348430439
FAM5B	3.21056225534738
ABHD4	6.03958075751744
ARHGEF12	5.60243665778781
CCR9	3.35847615306425
NFATC1	3.72282212010929
RAC2	4.72992055614845
GLUD2	3.82571521425421
SEPT10	6.39953896915371
UAP1L1	3.52114643518083
RPP40	7.74054262594686
SLC18A3	3.24444194290399
YOD1	3.08080175402926
RALY	7.82195300005195
TBX5	3.2941881202781
NAPG	5.05568971568295
C14orf45	4.69136239354382
RHD	3.35669791252133
HMOX2	7.56898267173212
DBNDD2	8.03157400407144
YIPF4	6.17611956919939
ZBTB22	5.14568979902755
THAP10	6.18325373358482
ANKRD10	3.85056533913337
PLCG1	5.04508988717179
TAGLN2	8.19780100872912
SLC16A7	3.12367023500176
HTR2C	3.00632419499178
TSGA14	3.59511699624509
MDH1	11.6259416687574
ITGB4	3.63568458040564
DCBLD2	4.80002964899317
C5orf28	6.78157603271933
YTHDF3	6.4385293127871
FMO4	5.02884477696128
THYN1	7.6010032468202
OTOR	3.07757185748353
PGRMC2	6.24709813768218
DRD5	3.17592502087195
TMEM30B	6.6645992977581
PAQR6	3.93861458972975
UBE2I	5.80481491140018
TBC1D5	5.46877441855549
C8orf70	5.50836458772312
HRH4	2.96923728106065
ANGPTL3	3.07732801943326
MYO6	7.40402410724033
GLRX2	7.37569399384909
ATP11A	3.62418825526416
MUC16	7.55284883131765
SLC25A5	11.3909590049880
MYO1C	7.49013328468907
RBM23	8.47523778845604
FAM89B	6.92191383034549
FAS	4.73375568453213
KIFAP3	6.93665554991853
NGFB	3.36481047671855
C1orf63	5.79352125445926
PERLD1	5.4192493915582
GLRA2	3.59607314097257
BTN3A2	5.77134498739409
C17orf59	3.78556810758153
HSPBAP1	6.32069631098975
CSTF3	6.82567416869881
PRKCI	7.59376073595253
OSMR	3.97426683170454
SOD3	3.58635190989999
ZNF574	4.97882006567334
CYSLTR2	3.58521941992374
RPL12	12.5453136640274
WIZ	5.52888210126362
ALDH4A1	4.87942068435122
CRYAB	7.85934463546107
RNF17	3.53796282527138
NEIL3	4.32403396380557
COPA	6.89521922767947
KIF11	6.10094187488994
SLC26A3	2.93413131341351
SKP2	6.31681211300799
ZNF175	4.35668649613882
PARVA	7.0696229990166
JAKMIP2	3.07572362657716
C8orf4	3.5543711564468
PTHLH	3.1556465161656
RNF34	7.76356697560104
PKLR	3.25050227495657
PCDHB17	3.14584276671933
CD36	3.34700965117014
CCT2	10.2341081390621
PRKG2	4.00501214493596
ARF4	9.8773005179549
SIKE	4.7104812866412
ANAPC13	9.68223627485781
MBTPS1	6.04440329173734
SLCO3A1	5.38272428060324
ZNF692	4.94995446960483
