Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A06_458806
Composite Element REF	Signal
CAPN11	3.07510060155847
TMEM50B	7.45895486650332
DEGS1	6.86175019672819
ARHGEF4	3.38201166622267
DBNDD1	4.04266884222353
TBL1XR1	6.08563113606876
FAIM	5.043983136945
SP140	3.35224943445931
G6PD	5.28008896051007
NUDC	7.10760357220891
GABRP	3.07142668178908
SCARA3	5.1333297583937
TACSTD2	5.27961341468179
EIF3J	6.67512791405151
PPP2R2A	7.01357876456274
CPA3	3.95303612616478
PVALB	2.97964655911807
BCAT2	6.52932891184447
MFN1	7.13659207181214
F10	3.20569184451299
FAM134C	6.53538597530493
SNX11	6.05773711692518
COMP	6.09426941234517
GPR177	6.99064197813143
TAL1	3.15860660666728
ACSL1	5.52521921567937
ABCC5	5.63406576742045
HCFC2	4.26387349443828
TCAP	3.42180173208624
ABL1	6.82313153242663
RBBP7	8.54756719479195
PTPRG	4.78849999522893
NCOR1	6.17738303799706
MOCOS	4.88816204237539
C14orf93	3.84261122387615
PRDM10	4.20034667743410
TNRC15	5.47078967869232
SPINK4	3.5438521756794
TXNRD1	7.79284618389605
UBE2H	7.2429515036387
BRDT	2.72096470015671
SLC16A4	4.45739227734283
VIP	2.83202011111993
CALCR	3.14278422143474
CCNE2	3.77374922422075
SLC6A8	4.43340282505508
LILRA1	3.44514395390735
MC2R	3.45473981575339
MBTD1	5.30302804285432
USP33	5.67861518199408
PPP1CB	7.64722059215881
C15orf39	4.30860428221076
ABHD8	3.6618053837293
MAP3K12	5.54302639057291
PAAF1	7.03360397370024
ARF5	7.31635307907126
CCT3	9.15414997133301
SLC3A2	5.39675240312822
PIWIL2	3.29408600941701
RAD50	4.48337887902694
IER5	7.20541085609811
SYNE1	3.76740363422701
MBTPS2	3.68788672910595
MVK	4.55611951927961
TSPYL1	8.87567052611224
NCL	9.06054388843616
PSMD10	8.44486993296736
MOBP	3.30396088766852
GUF1	4.63684385670197
WDR44	4.9382861437024
HRH1	4.05646539790786
HIST1H3C	3.8440324812635
C5orf30	4.83296165372044
RASGRP3	4.03081023976056
RNPEP	6.9113247791013
PRKRIP1	5.30683255692812
MED21	8.0936709474341
GRPR	3.85512035484117
SYT11	5.00015168072415
NTSR2	3.44293957384823
Gcom1	5.75673262558131
SPTBN2	3.66083385972458
LRMP	4.0619677179357
HTRA1	8.5982067872006
RNF111	6.76944643446214
SLC26A2	5.45232369939747
WISP1	3.62967200526026
ATP2B4	7.25066490620045
FLJ10769	6.24216870065109
PTH	2.65070841061822
KIAA0895	4.35216442071432
CHST12	5.44024403090549
RAB22A	6.06179949641349
TARDBP	7.37148260996997
RANBP5	6.37011586644533
P2RY10	2.8098605468315
STAU1	8.49607783059488
NME5	5.07520622625821
DDX21	8.46711631350056
CHMP1A	5.24009196137885
BARX1	3.11028082061077
HDAC11	4.43966718980467
NOLA2	7.3108320014448
MTO1	6.38831401371569
DHX29	4.78105158777508
HADHB	9.2553617284528
ADAR	9.93842919742052
SF4	5.75459844043777
PLXNB2	5.6390840838327
P2RX1	3.45784825954154
SLC15A3	4.38684317756821
GAS2	3.58291617643112
EN2	2.93119351003388
NUMB	4.64376284833095
C14orf172	4.64882022237625
TNIP1	5.90017205532645
INHBE	3.38532594126849
TM9SF2	8.38994768598722
PSKH1	4.23758795731094
NSFL1C	7.18563556357122
RHOG	6.348246741959
HBB	7.39653527606194
MED15	4.25792355572852
HEY1	6.27098833558629
KNG1	3.44513258477881
CASR	3.29796660613139
ITGAX	3.62941254288964
CANT1	5.82506232535452
C6orf66	6.14670663640332
UNC50	8.65947802669836
C21orf33	6.78433860252204
IRF2	4.65321661617107
HEATR6	5.24162419500234
GNG7	3.71084310535251
RUNX2	3.20071485215762
PGR	2.83133537090340
SOX1	3.31553960613629
CROCCL1	6.47132319902355
BRE	6.62145061746115
SRPX	5.5880970883939
MBNL3	3.45714625510962
ODC1	9.93513599741856
SDC3	4.43865671844
NR2F6	4.6955481860794
ADORA2B	3.84765257530922
ZRSR1	3.03634501633257
ZFYVE16	5.2612794598033
RPUSD2	5.04867694078992
SYNJ2BP	5.89246138305305
POLE	4.59460002041998
E2F2	3.17411711607774
C14orf173	5.09103290780958
THRA	4.24609457139876
MAPK11	3.60779873607658
TBC1D22A	4.95848501317445
PTGES2	5.54044888071803
HIP1R	4.96799726078555
ENO3	4.07311008147433
COL4A6	3.78015125142824
TOMM70A	6.90003492629146
IRGC	3.52702627959229
NAB1	5.71793146754139
DET1	6.49949994954281
TRPM3	3.11714908388144
ZNF532	6.12139107285637
RAP2A	5.8703245485807
PLG	3.5676989640479
FECH	4.49711213051511
CRIP1	8.9186616424674
AZIN1	7.2624083104766
SLC7A7	5.32688779469493
CA8	6.24113521554138
IL10RA	4.24524469806771
CDC42EP4	5.11159195605716
C16orf58	5.12652094737521
ARG2	3.57587596354299
NOL7	8.07787219757695
JARID1A	6.57858932869251
PANK2	8.03705775040682
ASH2L	7.6527343802868
ICAM3	5.85021326347902
TMEM16C	3.09983977561799
MDS1	3.83267922648499
CABYR	3.655863252576
SLC1A3	6.04321690262701
RNF139	8.92195422415875
ADAM8	3.87326094999999
SFTPC	3.56378733676722
BCL7B	4.9502715475522
MAN2B2	6.24520653703486
PCDHGA11	3.14080122472185
RGS12	3.61015017420648
EIF1AY	3.16931582495409
NUDT13	3.98472822656745
ARL6IP4	7.57242117521008
RPL35A	11.7728060683303
CCDC21	4.42977947492263
RAB40C	3.88606176510876
EMR3	2.95819160001059
PRRG3	3.63687228195768
LRCH1	3.17529979206678
SAA4	3.7882514505449
RAPGEF5	4.77836222744381
ZCCHC2	4.26351865636229
CLIP3	5.38014619900743
MAP4K2	3.59135079153477
C20orf30	9.53770019371085
SULF1	8.50850120622832
C11orf48	8.07097421239779
PRDM5	3.64837777145291
ELOVL1	7.76471571463678
PPP4R2	8.10752902681113
KCNV1	2.65629643020929
ACP1	8.9696705534798
SIGLEC5	3.78494799626593
ZMYM2	5.75621088115605
C19orf61	4.18466683995297
DAGLA	3.43976178219851
GPR32	3.54280812402998
EDG7	4.99966132641164
NEUROD6	4.11912239785552
NEURL	3.66061486655922
SLC2A4RG	6.88960143810806
LPL	5.36833979991236
CA5B	3.61412197891612
MPHOSPH9	4.79400359447362
CLEC2D	3.52103138362937
HMG2L1	5.84291462989541
GRRP1	3.27500595590709
HCN4	3.49859067739944
CD8B	3.78331231460326
HIST1H3D	4.06829922453376
TGM4	3.07437946966038
SLC6A12	3.54208048778999
CD84	3.68421869450485
TBC1D15	7.42438455158596
RASA1	6.95561177640975
PHKG1	3.54728924124706
MAGEA11	3.33514716031335
NONO	8.76982503372161
IMPA1	6.82220086450422
SH3BP1	3.38987680934801
RARRES1	6.55386033954124
NPM3	6.38641760700824
CLEC5A	4.0451785638702
B3GNTL1	4.00276626692128
ITCH	5.16284597803885
MGAT3	3.88970401151028
ARPC5L	7.80713928883726
KLHL26	4.84516401874946
MBP	4.05514703612904
SIM2	3.10933666417996
RPP25	3.72267163852954
SLC2A2	2.68005620855828
EXO1	5.17022735347605
SOSTDC1	6.46610883194929
HRC	2.92021126965175
TRIM48	3.27653664315471
KIRREL	4.62994364593002
PIK3R1	5.76866784002383
HOXC11	3.68009753441165
MAF	4.12010068521862
DOK5	8.64544899773414
HELZ	5.20880559863908
ZMIZ2	5.09586201409022
SLC46A3	4.67617263345668
ADRB3	3.81676278520637
PTRH2	7.19476106182786
DMD	3.52470669686048
STAMBP	7.72963557490409
KRTAP2-4	3.4793188258259
ADCY2	3.28525432384143
MS4A12	3.13051636193815
TCF20	4.50712887216753
KLHL20	4.47381287317586
SRM	6.41037578128311
OTC	3.18334779190342
ABCB11	2.79166618582130
KCNC2	3.48380470884114
CDH19	3.03393376522811
SSH3	5.22402184721938
ZNF135	4.20632714784285
FLJ12529	6.28400507872222
PER1	4.61668905212054
KLC2	4.11830760198943
HDAC1	8.47292047069549
FAM128A	8.9083956445155
FNDC3B	8.84126785704072
MTCP1	5.26927024323451
GPR63	3.54216836208643
FLJ21986	3.56186033555385
LMCD1	6.45698539100742
MICAL1	4.65006379955175
BLZF1	4.09734756522124
IQCA	4.79015218661328
PCDHGC3	3.68259774546542
ATRNL1	2.90765472997048
CAV2	5.47158504809527
SAC	3.10764443486106
DUS1L	5.74010179496626
NEK9	4.52506504889463
WARS2	5.64078894364696
DDO	3.30164271349004
MARCO	3.40626106889938
DCHS1	3.95129627771381
TOMM40	4.96308119153865
RP6-213H19.1	4.15456875248766
TUBGCP5	4.06424493313386
IGSF6	4.41562328223473
TPPP	3.11708946057319
SEPT11	5.40131274306143
ADNP	8.88821379931968
UST	3.59818383833220
C13orf34	4.5786502484826
GSTM5	3.68324533686387
BTD	4.46789617731785
PDCD1LG2	2.98322839823212
SNRPB2	8.71119863545858
APOA4	3.26581889648826
APBA3	4.16866232569673
CUTL1	5.71787437663108
PMS1	8.31423333227697
EIF3E	10.8856590471673
IL9	3.33409620930932
HOXA11	3.52074910892523
NARG1	6.84580844991022
RPL31	9.34247567686393
RAB28	4.29384178366318
LY9	3.18446859802425
TFCP2	5.99737479154315
ATP2B3	3.13525931299324
KDELR2	8.08874651502772
TLE4	4.20679707139989
FLJ43806	4.18963064365525
TLK2	5.7147844401062
PKP3	4.155489797762
CIR	5.48804666647948
RPN2	10.5206960039445
SH3GL2	2.83873507801853
CTSO	5.62420744684763
SFMBT1	4.74895463236605
WDR57	6.43055310965714
SDF2L1	5.46108870443746
IGFBP3	7.99921649229906
FER1L3	7.47298143523785
DEK	9.9349031090725
C20orf43	7.57160221299037
ARHGAP24	3.33099713730109
ALB	2.84271968638983
SORBS3	4.19635193375143
C4BPA	4.51049219138632
UPF2	7.92994841509718
AGBL2	3.41957872664624
C1QA	6.23079505408979
DOPEY1	4.9652315448742
TERF1	6.37799142748585
KIF22	4.57585819498864
DNTT	2.88044615599327
C10orf6	4.24964356722105
C11orf41	3.15598706909263
NINJ1	5.7282693100161
SEC61A2	5.08058155637205
HNRPF	6.9958134631589
COL11A1	9.25534933725142
HIST1H1D	5.5459337742625
UCP3	3.50291785398581
MYL6B	8.37964369795656
UBAP2	7.618747871891
TREM1	4.09206366118096
CKMT2	4.27713001342333
HLA-C	10.7201371475536
SLC13A3	3.54661943801524
PLA2G12A	5.82273458180845
SPRED2	4.33002812281497
SCN10A	3.69641872178433
TIMP4	4.40877739821007
PITPNC1	7.42077995014218
SLIT2	6.58758239725394
RSF1	5.12427058751279
POU3F3	3.07220507502128
LIN7C	5.22923439750985
NKX2-2	3.11062795032014
DPPA4	2.73743107610073
ZNF804A	3.28381367133473
CCIN	3.45141060577588
SLC25A31	2.70463411922320
KCNMB4	6.71901388513737
FUT2	3.92252860163752
RABL5	4.66445498867198
FZD4	6.79716575962798
GALNS	5.03614090599635
PNMA3	3.82565786659394
STX6	5.59371503806782
HIST1H1C	6.51600956176607
CIDEB	4.1060980303673
CASP4	6.89449852819086
PDK3	3.56502023999622
WIT1	7.72435730219571
TPR	6.99692140983725
MTX2	8.05559059549767
HIST1H2BH	5.02998374752125
BRD3	7.23503137822638
HIST1H2BO	3.99770004950630
SERPINA3	5.63848485722167
UBXD6	4.7164192599352
HOXB7	6.13072042938659
C7orf23	6.9755327889513
KIAA0143	7.8750855283812
KCNJ16	3.35971511521535
STAB2	3.51345244264578
TNPO2	4.82655314217947
CENTG1	3.49522447789209
IRF9	8.32282020258658
MCPH1	3.21089989744503
FABP2	3.1433178134814
C9orf3	8.15274067604282
FBXL4	4.78318190358788
LBH	7.21761889356136
MYO1D	4.88503199066218
PTDSS2	4.37605356525576
BMP2K	4.13479964441338
NFU1	8.23462420844415
UGT8	4.60652223822903
SLC25A23	4.30023733689802
MAPK4	3.55047367126322
HINT1	9.79105892809087
GLP2R	3.00839579338152
WNT7B	3.39764747855723
SETD4	5.24230334102744
CHCHD2	10.7437314959599
DYNLT3	7.42208337828599
FKBP11	6.72318679566469
NDP	3.27945217232221
RHOBTB1	4.94961203261591
FLII	6.51659057998838
SLC4A4	3.48057291227472
RPL38	9.77604220355206
HTF9C	4.24992359275949
RPS16	12.4107167217259
AP2A2	4.65952898326454
CHPF	5.05725372136049
CSNK2A1	6.94135079581452
MAP7D1	5.66253473849032
FKBP6	3.69789710994292
ZNF214	3.97665746319006
DDX56	6.08170171050117
TWIST1	6.66561849004673
EPO	3.27603322273914
MRPS18B	7.83057594003525
ZNF682	3.34746444216558
AOX1	3.68669201298231
RPL14	10.1617861879053
CYR61	8.1851974192304
JRKL	5.61271250872093
DTNA	3.76418854645175
MAFF	5.53613514118582
LOC51136	3.67858133526060
TMOD3	3.63318249618459
LY96	4.69774835317435
EEA1	4.19706277595557
KLK3	3.22790908796515
IL1R1	6.10035274954907
HRSP12	5.87052727371862
KTN1	8.48816903792078
LOH11CR2A	5.03952001603165
ARL5A	8.45050498860122
MAB21L1	3.17167082980104
C20orf59	4.36163514634872
ADAM2	2.89481868825636
PHKB	5.14148773327256
CCT6A	8.39096543170774
TBC1D8B	3.60230797192623
FAM13A1	5.849831997716
EHHADH	4.76572435994948
LAPTM4B	10.9682286480676
TMEM147	9.17424256043129
ITGB5	6.71840765991678
YIPF3	5.86883272581151
FKBP2	7.55617507915067
XPO7	5.5585489363751
GPR75	3.26654622741485
NR1D1	4.85722112989261
TRIM5	4.77649618575886
TMEM110	4.63474769340061
APOC1	7.29921318986902
RNASE4	4.91876471770007
PARD6B	3.10796666655345
ARID1A	6.09598254292921
NEK2	4.78281359120427
RRAGB	4.46155825758598
PCDHGA3	3.36236324586671
HIST2H2BE	6.6331624256329
RCN2	9.5120391060171
STARD7	9.18553106832318
SHMT2	7.43343084297256
MLYCD	4.86372141845366
KIAA1751	3.27013432278824
NDUFA5	8.85037409764295
THAP9	3.16421505257163
FLVCR2	3.750251971557
RP11-217H1.1	6.55967606181336
AP1S1	5.09170461131268
NCLN	3.76523024423861
SDHA	7.72367896148883
SMAD6	4.56358266196243
SAV1	5.35737091649554
SAT1	9.12222403932635
ADAMTS7	3.49371609315024
RPP38	6.83879354289026
RCBTB2	5.17334576704756
VEGFB	4.72884411452117
COLQ	3.73445494069514
RBMS1	8.4011552985724
NRXN2	3.1762115062286
WBSCR16	6.09217256875791
DRG2	5.22663797254994
KLRB1	4.11060198618747
DNASE2B	2.8949906258654
SAFB	4.64749246232070
MAPK8IP1	4.08050462563504
RFX2	3.85466782046207
MLLT4	4.02008911227234
ANKZF1	5.68850954145341
DUSP8	3.59045090639711
C19orf50	5.02181363671382
MEF2C	4.12790146272592
SENP5	4.54461004698785
NFKBIL2	3.27968765378662
LBR	6.09441697619625
CBFA2T3	3.25487464529806
AFF3	3.40949970600568
IL2RG	4.12951823072562
CCDC51	6.77560174144737
COG7	5.5682934065691
MYB	5.9614008525686
KLF3	4.93421627885123
PLXNA3	4.33822550445388
KCTD14	6.26498257054999
FZR1	3.61454933676529
XRCC2	5.03351206217039
SLC44A4	5.10576355393655
ESPL1	5.56701129088219
MMS19	7.17039256560439
GMPR2	6.75777748123642
ST8SIA5	2.88635914765710
TBC1D19	5.30734119010617
CHPT1	7.42562250053944
ERBB4	3.95148358130269
TSPAN32	3.95616714969346
MAP4	6.54572030639085
ACTR3	9.50417658163264
UGCG	8.43228127957756
GPHN	4.30503067282621
ZAP70	3.20570392399815
SLC6A2	3.69428656984780
LPP	6.07891451017853
PTPRCAP	4.85932235791542
IL12RB1	3.46370496226524
HIVEP1	5.77348585064726
ATRX	5.15193582946227
EIF4EBP2	7.18588988940492
DFFB	3.37360477249247
DMRT1	4.54266314563099
CHST8	3.97320240376821
HSPB6	3.59469181423557
C14orf109	7.60037982183694
IER2	7.90782578633271
NMB	5.90751684341289
COX5A	9.86882227224518
EIF6	8.58164883467902
AIFM1	6.54163831854673
WWC2	4.09719194039394
GSTA1	4.67326582922826
POLR2L	7.8924435022511
MRPL4	5.72308125761822
SEMG1	2.89404957391163
MPPED2	5.396155159704
FLJ21062	5.10002431962018
TRAF3IP2	6.73685545227233
EPB41L4A	3.35178509867545
LILRA4	3.53450688514644
LAMA2	3.77911917326251
TAF4B	3.36248471613694
RLBP1	3.14038388872416
SLTM	7.45511609835864
CD300C	3.73159094032055
FLJ10404	4.86248668180485
RTDR1	4.69009764295774
MALT1	5.02829342079884
ARVCF	4.44146376552500
RENBP	3.36674161583691
ATXN7L1	2.95485098299352
NID1	4.03371436061346
TUBGCP3	4.42028138258179
ZNF783	4.7940086531297
ITIH5	8.34912826333347
ZNF85	5.95497537003628
MMP13	4.08784511814861
KIAA0329	4.86967827202647
C8A	3.52667295097711
MGC87042	3.69744146074658
HOXC13	3.11097276703256
CLGN	3.8181899229629
SLC25A37	3.69986004662682
SMARCC2	5.58033356481422
TFDP2	6.19591928454451
POLI	5.38793093617596
HCP5	5.32522913406054
UCN	4.40244651305782
ZNF764	4.33067197112512
USF2	5.87363006768117
C20orf24	10.3036056026056
FHL3	4.35167444990731
SPATA5L1	5.49281942214126
JMJD3	4.73711486738437
MMRN2	4.22426920147901
DSP	9.6244424114684
NDST1	3.76151734908673
ZNF248	7.43197191445767
PELP1	5.50265920328515
MBL2	3.31747665242883
ZNF230	4.8132601043457
RNF41	5.87163634847233
THOC5	4.55148461596781
MSN	7.56069200772542
SLC9A5	3.55604453930357
SERINC3	7.61003197776193
ZNF434	5.48950341436995
MUSK	2.88477736609906
SMARCD1	4.60099825776785
C11orf75	6.86667184255304
ZFP106	6.28249332826677
GTF2E1	7.26749180984378
RY1	6.48328021420975
ATAD2B	4.21401045014927
DDOST	9.76817826592586
ARHGAP17	6.17778737594299
GPNMB	8.32790071103625
TTF2	4.89970817858506
SFPQ	7.53665760682182
GFRA4	3.17762057556173
TIGD6	3.27854261497451
SLC39A14	6.08243397387107
AKR1B10	3.39513793109222
NGRN	9.42735696693947
RGS16	4.95027421776117
URB1	4.98651348318022
GPR137B	6.97437677637693
MECP2	4.36992570191633
PSMA1	9.66717219377138
TOP3B	3.46942309112327
NFATC4	4.43332004166547
RAB7L1	4.87855089679961
CSN3	3.48516978848663
NOS1	3.83818242948407
CA14	4.00689154096073
BMPR1A	6.62853654053421
YBX2	4.33674625684405
PRL	3.14660394396715
SNRP70	6.75934776688078
C6orf130	7.81026998011023
KIAA1166	4.83818897094141
FUBP3	6.15165470052283
STAG2	7.3449097246897
ACACA	6.34735075785667
ABCG1	3.88705072510753
ATOH1	3.05340010579797
ODF1	3.33751900857281
TMEM127	6.26176969317678
CD55	7.65710568400597
PLN	4.32273508691412
RPS23	12.6462101829290
LYPLA1	9.00247356852194
PRDM9	3.64244397528185
SSX2	3.93663093051703
PLUNC	3.29464542654782
SYNGR3	4.72376310764063
EML1	3.60135481817479
LNPEP	3.12442205656181
SMAD3	4.54963486660918
NUP93	6.99037754083761
HISPPD1	5.13962426144256
HNRPUL2	4.30763344447016
YARS2	6.02708104529974
TBC1D12	4.24845082508978
ZCCHC4	3.82219035933983
FBXO22	3.95062005705541
C16orf24	5.9875656235404
ZNF669	4.990938211515
PTGDR	2.96907405653268
DDX27	7.51016715262494
KIAA0409	5.11427135335211
ASB8	5.37973583184666
MEPE	3.6392131749146
PLP2	8.74223880520674
COQ7	5.66199224062025
CHMP5	9.14926335536754
CACNB3	5.73825567818766
C10orf84	3.56187070453942
SPO11	3.40237650807087
NEDD4	3.84516449741796
THAP11	5.96160901502054
ZNF43	6.60768158832066
KRT13	2.96188584132753
NEK4	6.27971244652984
MRPL19	6.45200841925137
RBBP9	4.09775776840653
PRKAR2A	5.62633701855841
IHPK1	5.27830723014296
ATP6V0B	9.84533173447127
CACNA1E	3.11617085511758
CEACAM8	2.79722613149151
PEX14	5.69278394050254
BXDC5	8.13312998029328
ZBTB38	6.18086037885694
PAFAH1B1	7.08644499244991
PCTK2	5.45534804230453
LRRC16	5.42144953279076
OSTF1	5.6756925204023
KIAA0323	6.02402213104165
FYCO1	5.89657548208081
TXNDC13	6.38117035203811
PLTP	6.88882024862842
SLC25A1	4.81829038616885
EZH2	6.2852591222003
PLEKHB1	4.84888612672883
GRB7	5.82101105755898
ZFP37	4.81557053516612
MRPL33	9.30686522938398
C9orf27	2.87536708814902
PELO	5.96203346030818
ARMC1	7.81160635248034
ZNF154	3.31529884735272
C3orf64	4.04650040043291
FLJ10357	6.4508748278876
PON1	3.30773765781178
SYT5	3.30290034641076
TMEM66	9.12496674036376
ATP4A	3.27371721522775
HBEGF	3.86809749534865
PI4KA	5.12246972789472
LEPRE1	6.01428478177274
POU2AF1	4.99567072687097
MRPL12	6.45247603496969
GNPDA1	6.73443426668245
RASAL1	3.99343210347003
ZC3H3	4.09403772598022
DDAH1	7.87188381106813
MGAT1	5.39347215980431
TIPARP	6.72039060922148
UGT2B15	3.29312401727695
DNASE1L3	2.96815339852508
CHEK1	4.89529532777105
ZNF8	4.54425427681365
TXNDC1	6.19618501438493
CKB	7.37647147261759
RTN3	8.5008174499801
IPO8	4.3797664977761
FZD2	6.19773817915996
PART1	3.97940173122136
PSMB6	9.08673701330978
MAP3K14	3.61420467422419
PCDHB8	3.56329264657478
PHC3	3.60253203197953
PPP1R8	6.08011551771368
NOVA2	3.33146192382728
TNFRSF11B	4.03767614036714
GOLPH3	7.77258158428385
LOC51233	3.73829681344696
GGTLA4	3.22016160578164
PDE6D	6.18683543096002
TTLL1	4.95181063723988
ZNF117	5.12152845850935
NKRF	6.3882797182944
CLK2	7.6132295568083
TNFSF15	3.29965395561788
DUSP2	4.78004248824585
HSD17B11	7.0715441958465
SECISBP2	5.21167385771767
PPAP2C	4.42480368242433
GABRR2	3.6502817701473
LOC51145	2.93304675454504
PIK3C3	6.46733725552183
DHDDS	5.22146882461591
CTSW	3.31956325370549
NEFM	3.27997253214425
TNNC2	3.89961175313213
ANKRD28	4.25799935082649
MRPL28	7.3015570368551
STMN3	3.34892450918184
SYN1	3.29855360648976
RAB14	5.52438496482517
PIGV	5.77964402047099
CDK2AP2	6.15437606644247
ZIM2	3.40823993341555
APBB1	4.37196842560422
SND1	7.26177370961911
C1orf123	7.82379734364156
B4GALT1	3.17557056493395
CHD3	5.06125564917077
RNASE2	3.63744630801195
BCAP31	7.5549564817859
SLC25A44	5.39332315426779
CXXC1	5.69799962973529
PIB5PA	4.04724442107869
CD40	4.10165081595624
FAT2	3.54660660395063
DYNC1LI2	5.45443723794981
GDI1	6.34449774321922
ZNF81	2.74264115960576
VSNL1	5.03686413484078
PIH1D1	7.650382032138
KRTAP5-9	3.69456034132978
FLJ10081	3.71559328432431
CS	8.65429698741642
ZNF318	4.62992564187092
IGFBP7	11.4064475421629
ZNF609	4.22962372989094
SIRT4	3.52359342106149
SCN4A	3.87335079735841
ARHGAP4	3.62818051606236
EHMT2	5.95900672519871
UFD1L	8.36920340725097
EXOSC10	6.87862395256647
ECE2	3.50237221788194
ERMP1	7.71451741463128
OVGP1	4.16937439903115
GTPBP3	5.85279074609344
FAM82C	5.86357274628254
PACS2	5.73612927535046
C19orf36	3.30958334829019
UNC84A	8.14348271050562
ARL4C	6.45325907751528
SCD5	4.46069685598157
ATG4B	6.02918796142115
LASS6	8.48638626953586
LSG1	6.01936845265468
MAL	3.3581222367164
GPR22	2.97112031862806
WDR5B	5.23618328286247
GALR1	3.14195041978571
AQP4	3.05488795423482
C17orf60	3.34442879728761
HDAC7A	5.30389777871266
GRIN2C	3.31651121645777
ARMC8	4.78317380872249
SLC47A1	3.6337733988934
DMPK	3.60614356530203
CCRN4L	3.38098441257593
CBR4	4.81896945099593
KIFC1	4.9251961083855
LHX5	3.13135491200751
SMC1A	5.45344798947897
LPXN	5.21783969474517
TRPC7	2.79633246884636
SERPINA1	4.69380415501147
SMYD5	4.39760034880946
RPS13	12.2790617438155
CRHR2	3.44137549069945
TUSC2	6.32846264820936
PRKAA1	4.61862813755879
FADS2	5.21835363278812
ENAH	7.42585744229253
PRO1768	3.3334467901357
KIR3DL2	3.15062771192757
APBA2BP	5.05761929901971
ATP2C1	5.06145294109362
ALDH1A2	6.23394363055935
RNF103	7.44285961332006
AHCY	9.04673635096389
CROT	5.35586360715461
PABPC3	8.47115100518726
ALG12	3.88609517252511
EGR1	6.27501249408065
THSD1	4.05336629582206
CCL17	3.29579751527331
BZRPL1	3.30322737169617
KHK	3.55053085807772
ESRRG	3.95281197388199
SLC12A2	4.10362878156931
CNGA1	3.03828438416077
RDH5	4.57726826834466
CD58	4.87316809246158
PTGFR	3.39249627364913
CCDC48	2.92865246219636
CCDC76	5.53597893394339
CDR2	6.05723504334179
ZIC4	3.43606235491611
SELE	2.87970111900448
OR1G1	3.54817339961137
EXOSC9	5.76912414834242
PSMC6	8.87432195580077
ABCB1	3.01404380388071
GPR12	3.19906811229563
KIAA0196	6.97645950227672
PCDHA2	2.86855082970811
SSR3	4.94546178665018
MSI1	3.51946613088376
TRAT1	2.92093213995362
CC2D1A	3.95108911261382
PLAGL1	5.97448837565604
LLGL1	3.73348718269027
KLF6	6.1413675165014
MTF1	5.31360327673544
RNF2	4.58066065475439
tcag7.1314	4.40505223638671
NR5A1	3.27832041838102
THBD	3.7802791328217
ABCD2	2.58841064186647
ITGB7	3.61016853941969
DNAJC7	5.37136056545077
CCDC81	3.57335988195643
TM2D3	8.50212767681376
HUWE1	4.79969060970653
CDH17	3.66422156800830
CD180	3.75792709138035
FAAH	3.92703201294151
IL17A	2.79369200658074
POLA1	5.24139085564744
TMPO	5.02028855330576
LYRM5	6.6341351380627
GNAT3	2.83154287590397
TM7SF2	5.46208084453697
FLOT2	4.61583491593779
MAP4K1	5.09224452392053
HDGFRP3	6.25917431258749
RRAS2	6.39531904791096
OXCT1	6.9793106624357
LTBP2	8.77122578380084
ARPC5	10.1156017274862
SV2B	3.27044889783052
ZDHHC4	7.03616606495226
CYP2A6	4.14485378661522
PDE9A	4.77379016453389
ABCA8	4.63783929179867
NDUFS2	9.01996173371597
UBR5	7.01271540411095
FLJ22662	7.23617320804948
GP6	3.92807626993239
CRYBA2	3.09703340445611
LEF1	5.59025477775568
ZNF20	5.32754921780802
CTPS	7.53287310436761
EPS8L1	5.10375922651062
EYA1	3.30862122335631
SERPINB2	3.46103723041928
MAPK14	5.43010794701012
GTF2F2	4.01258720233029
