Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F02_298040
Composite Element REF	Signal
TIMM23	5.3738860318743
SKI	3.87460432121375
SLC22A13	3.63288551222924
AKAP3	4.00175710818382
OAS2	5.39810603198976
KIAA0423	4.81183562295507
SEC61G	9.51303262432628
CAPN11	3.19926765385242
TMEM50B	6.07111157248495
DEGS1	6.18734950555328
ARHGEF4	3.4790456677626
DBNDD1	4.39933373622492
TBL1XR1	3.80859384433546
FAIM	4.62767592340912
SP140	3.21077403394688
G6PD	5.50530384561748
NUDC	6.74772116566459
GABRP	3.49933534464901
SCARA3	7.18849407204841
TACSTD2	6.37767893404786
EIF3J	6.00239974077956
PPP2R2A	6.93168875884819
CPA3	3.34264915055569
PVALB	3.17796495077827
BCAT2	5.4960090541398
MFN1	4.99998090979945
F10	3.46753813908220
FAM134C	7.303304447424
SNX11	5.38092141486581
COMP	4.67326550568472
GPR177	6.45472036533536
TAL1	3.39560499619204
ACSL1	4.55752587056006
ABCC5	4.36361959430367
HCFC2	4.5808066941759
TCAP	3.68696562687184
ABL1	6.23970398760287
RBBP7	8.97614209632841
PTPRG	4.56012300285327
NCOR1	5.4190644371357
MOCOS	4.19267177800187
C14orf93	4.20080718043118
PRDM10	4.11489246375221
TNRC15	5.18393865896613
SPINK4	6.79486202261194
TXNRD1	7.3341117623092
UBE2H	6.54062825158074
BRDT	2.69573369668954
SLC16A4	3.53287381759004
VIP	2.82573413557091
CALCR	3.52264953142871
CCNE2	3.45105927166147
SLC6A8	4.6324838545315
LILRA1	4.06374627147549
MC2R	3.60283725497610
MBTD1	5.36501734124514
USP33	5.91711280807469
PPP1CB	7.72359564363172
C15orf39	5.34740888531695
ABHD8	3.87720511113687
MAP3K12	5.21364817456333
PAAF1	7.07232988649095
ARF5	7.61235188225871
CCT3	9.2176607492951
SLC3A2	5.35520670569423
PIWIL2	3.27678197031194
RAD50	5.00986568374052
IER5	6.22159951087634
SYNE1	3.3546224075741
MBTPS2	3.6015851467577
MVK	4.80265726614922
TSPYL1	6.7705961488663
NCL	9.19289703202167
PSMD10	6.79564702175247
MOBP	3.65447345607507
GUF1	3.31283712712911
WDR44	4.9517469747396
HRH1	4.74622408934288
HIST1H3C	3.53470634766233
C5orf30	4.84386020669867
RASGRP3	3.72135696685471
RNPEP	6.6298392859456
PRKRIP1	6.34065898624667
MED21	5.00357521327782
GRPR	4.31359386670616
SYT11	4.30385180356302
NTSR2	3.56780640875753
Gcom1	5.50571865096289
SPTBN2	4.63093741040039
LRMP	3.47714150180694
HTRA1	7.72427152507078
RNF111	6.13414301188597
SLC26A2	8.29813390528773
WISP1	3.51164710438917
ATP2B4	7.34885780011204
FLJ10769	7.41558550389478
PTH	3.04831723943131
KIAA0895	4.19082990650845
CHST12	5.76299702609023
RAB22A	6.05969267802377
TARDBP	7.25694260645943
RANBP5	6.26953393009897
P2RY10	2.95076091430389
STAU1	8.7231751274745
NME5	4.33241672695587
DDX21	8.97452049714265
CHMP1A	6.55353649032896
BARX1	3.137790112188
HDAC11	4.52652323768756
NOLA2	7.31207985188116
MTO1	4.75576513652942
DHX29	4.58813426994808
HADHB	8.23290935641763
ADAR	10.3908159046893
SF4	6.49577075006829
PLXNB2	7.1930434207548
P2RX1	3.77065149357393
SLC15A3	4.8273062604892
GAS2	3.42979760475300
EN2	3.5367825626176
NUMB	4.80465374142201
C14orf172	5.58398829144354
TNIP1	6.62114595305101
INHBE	3.442742321426
TM9SF2	8.2128142836875
PSKH1	5.04200882341445
NSFL1C	6.72268435295428
RHOG	6.86172710452965
HBB	5.74533539763909
MED15	4.93927717696203
HEY1	4.66284686485534
KNG1	3.28406525026314
CASR	3.40675451522919
ITGAX	3.93231740417968
CANT1	6.39600133373185
C6orf66	4.95916569659825
UNC50	6.73191985617441
C21orf33	6.33971573976099
IRF2	5.32577235304409
HEATR6	5.89215867659395
GNG7	4.23416282484551
RUNX2	3.47373361489374
PGR	2.82854802746277
SOX1	3.54915939400432
CROCCL1	5.4507133887807
BRE	5.70790315956062
SRPX	4.76803698650121
MBNL3	4.46625461493864
ODC1	8.89118044590273
SDC3	6.85880257727887
NR2F6	5.38510037129607
ADORA2B	3.48895427329246
ZRSR1	3.55817018989165
ZFYVE16	5.20467292640445
RPUSD2	5.0262194810457
SYNJ2BP	5.52387705368086
POLE	5.04434825658925
E2F2	3.21206409708682
C14orf173	5.07077690834068
THRA	4.0944846314308
MAPK11	3.84450186817219
TBC1D22A	5.75284325735065
PTGES2	6.3922454830992
HIP1R	4.62149544521590
ENO3	3.50453825054501
COL4A6	3.47092754436102
TOMM70A	7.40069732263768
IRGC	3.50632913310278
NAB1	5.06732603166178
DET1	6.16949016377606
TRPM3	3.4545366400634
ZNF532	6.33714343976029
RAP2A	6.61012944264195
PLG	3.60276862789999
FECH	4.60353579703701
CRIP1	10.1653655380966
AZIN1	6.64367665623405
SLC7A7	4.92774324588947
CA8	3.85322083119522
IL10RA	4.57063885449784
CDC42EP4	5.58194138815152
C16orf58	5.88011923931043
ARG2	3.44412631473469
NOL7	7.7649955710623
JARID1A	6.55347309454767
PANK2	6.73473246063296
ASH2L	6.56903530395571
ICAM3	7.63399971815006
TMEM16C	3.15212296037297
MDS1	3.85320931187955
CABYR	3.63828896383928
SLC1A3	8.58348946282108
RNF139	8.43338079240143
ADAM8	4.13375697741841
SFTPC	3.98354294445556
BCL7B	5.86997058146983
MAN2B2	4.84653312691814
PCDHGA11	3.03675398867688
RGS12	3.51717989644362
EIF1AY	3.42888214670477
NUDT13	3.40003719598770
ARL6IP4	7.26059713123029
RPL35A	11.0258801506227
CCDC21	4.16820430207772
RAB40C	3.63840707758484
EMR3	3.19921687224552
PRRG3	3.39120949471261
LRCH1	2.81316898043507
SAA4	3.68504699262983
RAPGEF5	5.14616030944045
ZCCHC2	5.03926748475318
CLIP3	4.37890800203611
MAP4K2	3.75974426127845
C20orf30	6.33607200740458
SULF1	6.03809612568534
C11orf48	7.7766110393906
PRDM5	3.55067680921971
ELOVL1	6.81892704317979
PPP4R2	6.99329422850479
KCNV1	3.1166117508654
ACP1	6.72665951097496
SIGLEC5	3.8257063842215
ZMYM2	5.76128054915788
C19orf61	4.49546872786577
DAGLA	4.00516467058501
GPR32	3.98122608241545
EDG7	4.50697723783967
NEUROD6	4.67263575245869
NEURL	3.74230737992101
SLC2A4RG	6.57703344787794
LPL	4.16226946024506
CA5B	3.60347840933199
MPHOSPH9	3.55192084538792
CLEC2D	3.31261031863521
HMG2L1	6.6559569059263
GRRP1	4.12794757782449
HCN4	3.83239983465623
CD8B	3.54995207456842
HIST1H3D	5.70891474102689
TGM4	3.32019043682848
SLC6A12	5.29811851905166
CD84	3.77914963925953
TBC1D15	5.49769094165888
RASA1	4.93550967361737
PHKG1	3.86049387967292
MAGEA11	3.28491374072539
NONO	7.77753957225419
IMPA1	6.73131478365433
SH3BP1	3.69792987042042
RARRES1	10.2900139237148
NPM3	5.97477980600432
CLEC5A	3.94264935580673
B3GNTL1	5.36372692492021
ITCH	4.57659978837627
MGAT3	3.91028296330797
ARPC5L	8.6497814518276
KLHL26	5.90790259925773
MBP	4.33058116310562
SIM2	3.17216408228790
RPP25	4.93254566426083
SLC2A2	2.86571760393983
EXO1	3.82261147868125
SOSTDC1	4.54732313514731
HRC	3.32794414499492
TRIM48	3.05854720559857
KIRREL	4.23986725805148
PIK3R1	6.83773773324301
HOXC11	4.23155255808364
MAF	4.08952677467514
DOK5	9.9537420271421
HELZ	6.15056449827912
ZMIZ2	6.49620427803903
SLC46A3	6.53456458963779
ADRB3	4.04064423937923
PTRH2	7.8304605643811
DMD	4.25673677856836
STAMBP	5.98631869317906
KRTAP2-4	3.4058696172511
ADCY2	3.49991788615593
MS4A12	2.98074014544856
TCF20	4.7366026995321
KLHL20	4.17979734678014
SRM	7.78029785843294
OTC	3.86464562093151
ABCB11	3.30493545205593
KCNC2	4.05024706841541
CDH19	3.5331048830956
SSH3	6.00813758337763
ZNF135	3.65808048391972
FLJ12529	7.12810007766983
PER1	4.55302315054328
KLC2	4.11420160072765
HDAC1	8.8135215030894
FAM128A	8.08672081847084
FNDC3B	7.3609998835231
MTCP1	6.51596939167692
GPR63	3.54842672316517
FLJ21986	3.62081908002098
LMCD1	7.1839566749438
MICAL1	4.22416570066027
BLZF1	3.71078825514177
IQCA	3.97295621689214
PCDHGC3	3.44636498193878
ATRNL1	2.94549732931643
CAV2	4.86180593825824
SAC	3.08020890017177
DUS1L	7.70968534449468
NEK9	4.26804378002363
WARS2	5.70747024998899
DDO	3.48281017194804
MARCO	3.53911454616304
DCHS1	3.92803722223156
TOMM40	6.06166141159327
RP6-213H19.1	3.72772740572443
TUBGCP5	3.41970254542233
IGSF6	4.2502219279361
TPPP	3.9102046297745
SEPT11	4.95059549683467
ADNP	7.29820272171716
UST	3.7644743771166
C13orf34	5.26707783649435
GSTM5	3.63662959852536
BTD	4.3001230820347
PDCD1LG2	3.02413900391268
SNRPB2	7.5051235425591
APOA4	4.05774141304847
APBA3	4.59684217210882
CUTL1	6.69339868698823
PMS1	6.43929307064365
EIF3E	10.3274421769346
IL9	3.17884307753393
HOXA11	3.58151828107239
NARG1	7.19197924396987
RPL31	8.36606469675456
RAB28	3.67162334272179
LY9	3.22742057855075
TFCP2	5.01684092550755
ATP2B3	3.2580886602432
KDELR2	8.62136028698098
TLE4	4.27201746911326
FLJ43806	3.86824956477052
TLK2	5.58346811502894
PKP3	5.33619230570191
CIR	4.16501844861996
RPN2	10.9010125152622
SH3GL2	2.91398175595728
CTSO	5.37548056777447
SFMBT1	5.11364822693622
WDR57	4.45269960731182
SDF2L1	5.70715730743263
IGFBP3	7.17168625126567
FER1L3	7.27902758515225
DEK	7.82760156402332
C20orf43	6.94612918176178
ARHGAP24	3.38481391375984
ALB	2.95951569040793
SORBS3	4.41469710545917
C4BPA	3.57148093143325
UPF2	5.99887479478517
AGBL2	3.05179773602827
C1QA	5.79583802875929
DOPEY1	4.95916047744811
TERF1	5.96299208632883
KIF22	4.24168485123509
DNTT	3.00208653178851
C10orf6	4.44434979435215
C11orf41	3.95591972290214
NINJ1	5.90397550466306
SEC61A2	4.37532491916357
HNRPF	5.29261919189601
COL11A1	6.44476581916038
HIST1H1D	4.81054457077643
UCP3	3.83182871421455
MYL6B	8.68870268140512
UBAP2	7.76293033995051
TREM1	3.85401791578440
CKMT2	6.01285586745072
HLA-C	10.4557607827007
SLC13A3	3.73824773966927
PLA2G12A	5.03452092001088
SPRED2	3.91903151461608
SCN10A	3.79898678958549
TIMP4	3.66187060703407
PITPNC1	5.82785998981869
SLIT2	5.87286159199937
RSF1	4.56885873496972
POU3F3	2.96272394349548
LIN7C	5.1596054535599
NKX2-2	3.13412890769432
DPPA4	2.86288892167404
ZNF804A	3.43138231822398
CCIN	3.54800061072507
SLC25A31	2.79942659387523
KCNMB4	3.44124807159872
FUT2	4.3811387915595
RABL5	3.72929856483238
FZD4	7.4101684604548
GALNS	6.32443438677692
PNMA3	4.16041711368055
STX6	5.03254739407244
HIST1H1C	11.0602021449072
CIDEB	5.04226588586911
CASP4	5.84746515286779
PDK3	3.53081898806692
WIT1	5.04369200916759
TPR	6.48770990750991
MTX2	7.37956160527272
HIST1H2BH	5.23843681202452
BRD3	6.04888294292378
HIST1H2BO	3.67315107456863
SERPINA3	8.17863673995315
UBXD6	4.29573783108439
HOXB7	6.41817856519131
C7orf23	5.87975280650915
KIAA0143	8.176598064724
KCNJ16	4.02857468935306
STAB2	3.601246442203
TNPO2	5.47536545711319
CENTG1	3.64307228629876
IRF9	8.50358447591162
MCPH1	3.24422938691270
FABP2	3.44767249482951
C9orf3	5.72076591793625
FBXL4	4.31374704881455
LBH	5.89044046928349
MYO1D	4.19676329552796
PTDSS2	5.36946715460756
BMP2K	4.27375932403302
NFU1	6.46827177944639
UGT8	4.89480398150633
SLC25A23	4.49484533271555
MAPK4	3.91245255692827
HINT1	9.29978627085918
GLP2R	3.5213669250121
WNT7B	3.88797590645625
SETD4	4.97421518282742
CHCHD2	10.3621810212828
DYNLT3	7.75000053254328
FKBP11	6.99904733159782
NDP	3.43372869073675
RHOBTB1	3.48540469037635
FLII	5.88060337476106
SLC4A4	3.48885415075162
RPL38	9.68732036090832
HTF9C	4.34990939179925
RPS16	11.9458522614266
AP2A2	5.01699067604283
CHPF	5.56888261884098
CSNK2A1	5.86090557680526
MAP7D1	5.68907330964
FKBP6	4.05370767389281
ZNF214	3.23559678239267
DDX56	6.94012232785662
TWIST1	4.64819100832149
EPO	3.53300754056525
MRPS18B	8.03651170458508
ZNF682	3.04132711054958
AOX1	3.73502759644422
RPL14	10.2239164142994
CYR61	5.84262455436818
JRKL	5.95455345749872
DTNA	3.56127302641793
MAFF	6.33171721929377
LOC51136	3.43392807048373
TMOD3	3.29901134855425
LY96	3.85395511674264
EEA1	3.86208168046332
KLK3	3.45208686859748
IL1R1	5.32587128526589
HRSP12	4.59598143500687
KTN1	7.8884586207395
LOH11CR2A	5.94616934954302
ARL5A	6.78066541199735
MAB21L1	3.54979982345214
C20orf59	4.52920724147866
ADAM2	2.95116249996114
PHKB	5.39463657009165
CCT6A	7.46923104187872
TBC1D8B	4.33884558038584
FAM13A1	5.49389318665465
EHHADH	4.08151903353951
LAPTM4B	9.93878102767865
TMEM147	9.98586017315497
ITGB5	5.68799124372942
YIPF3	5.84933465513408
FKBP2	9.36140062033967
XPO7	5.14958371219878
GPR75	3.33725534471725
NR1D1	5.12886831208947
TRIM5	5.19534577185029
TMEM110	4.04407254892802
APOC1	6.62904427967515
RNASE4	3.59364289856059
PARD6B	2.97649892182539
ARID1A	6.09488485999582
NEK2	4.54203583992752
RRAGB	3.58936106688334
PCDHGA3	3.79648090646199
HIST2H2BE	7.03387648133067
RCN2	7.84318700805894
STARD7	10.1105387464369
SHMT2	6.895244009195
MLYCD	4.65866759717851
KIAA1751	3.29327545852057
NDUFA5	8.28283787595622
THAP9	3.49639423321372
FLVCR2	3.91575221289132
RP11-217H1.1	6.37678873106725
AP1S1	4.74840805662632
NCLN	4.28688315519082
SDHA	7.33704827287618
SMAD6	4.2079248296368
SAV1	5.88720889953404
SAT1	8.59194150336163
ADAMTS7	3.55406885808335
RPP38	6.54826113880202
RCBTB2	5.52731329538889
VEGFB	4.92502148348521
COLQ	3.53933893412188
RBMS1	8.0137700791052
NRXN2	3.49258694689667
WBSCR16	6.10144628165401
DRG2	5.07635633282812
KLRB1	4.24012399659183
DNASE2B	3.4456684785977
SAFB	4.90586337891906
MAPK8IP1	4.20630911093595
RFX2	4.08770545801936
MLLT4	3.57378007295429
ANKZF1	5.15657551437359
DUSP8	3.91299446874773
C19orf50	5.41771231505826
MEF2C	4.42788786948342
SENP5	4.20112527117809
NFKBIL2	3.21822620032085
LBR	5.95994862060549
CBFA2T3	3.45105033938903
AFF3	3.38058947583910
IL2RG	4.55689342179082
CCDC51	7.1754694498537
COG7	5.05977732666207
MYB	5.50887134109463
KLF3	4.75401433048004
PLXNA3	4.02675947508772
KCTD14	4.80358712414984
FZR1	4.01426570937108
XRCC2	4.83486603836202
SLC44A4	5.28080177312654
ESPL1	5.65543780645646
MMS19	6.10149773854614
GMPR2	5.02715362078754
ST8SIA5	3.06987764610407
TBC1D19	4.18243709208827
CHPT1	4.93327724087463
ERBB4	5.44167512188811
TSPAN32	3.86053356758200
MAP4	6.88108295896457
ACTR3	9.33844369711488
UGCG	7.81459938255921
GPHN	3.31764308445502
ZAP70	3.62015906955392
SLC6A2	3.73271273629879
LPP	6.77050773406314
PTPRCAP	4.61670935315906
IL12RB1	3.92415728637099
HIVEP1	5.5412097233279
ATRX	5.25468423466266
EIF4EBP2	6.32434387206052
DFFB	3.51371964567371
DMRT1	3.30998058769349
CHST8	4.41613274191203
HSPB6	3.43464527867138
C14orf109	5.29155083932655
IER2	9.37029642635609
NMB	5.03735507991085
COX5A	10.9842830231523
EIF6	7.62193917602575
AIFM1	7.42649293763565
WWC2	4.62796307540732
GSTA1	5.21420986309234
POLR2L	8.56250062623979
MRPL4	6.42677699607079
SEMG1	2.84135971903943
MPPED2	5.11162649799096
FLJ21062	3.97163046629413
TRAF3IP2	6.06508951717906
EPB41L4A	3.47839192651052
LILRA4	3.60022576702760
LAMA2	3.51374879648153
TAF4B	3.0111147930511
RLBP1	3.25949286664528
SLTM	7.3987494318159
CD300C	3.76713050996530
FLJ10404	4.78040670249444
RTDR1	4.19013603530905
MALT1	4.49390026994268
ARVCF	4.78130587882356
RENBP	3.81516055096959
ATXN7L1	3.50983853789596
NID1	3.88732038302268
TUBGCP3	4.90572210809689
ZNF783	6.18911949334445
ITIH5	3.60848157005891
ZNF85	4.6352511478635
MMP13	4.36125683383228
KIAA0329	5.20845153965216
C8A	3.41095229231837
MGC87042	3.55630069505556
HOXC13	3.30687051252011
CLGN	3.36920939901844
SLC25A37	4.82304346023355
SMARCC2	6.70610369524738
TFDP2	5.65589785481334
POLI	4.27767291792129
HCP5	5.74501629915252
UCN	3.77591374514367
ZNF764	4.25647146196051
USF2	6.36543164883046
C20orf24	10.9624211530647
FHL3	4.23078113104868
SPATA5L1	4.48301875672135
JMJD3	4.76318237304496
MMRN2	4.70901143090111
DSP	9.61544779084915
NDST1	4.30754256429167
ZNF248	5.08077606061369
PELP1	5.37244783368918
MBL2	3.23395123492143
ZNF230	3.9023283718275
RNF41	5.29712114095857
THOC5	4.3844010514476
MSN	8.42099268838311
SLC9A5	3.15400452847901
SERINC3	7.52579749307945
ZNF434	4.07877707682742
MUSK	2.94309846818432
SMARCD1	4.71430338129704
C11orf75	5.68766550464382
ZFP106	5.80700737696863
GTF2E1	6.50275715858351
RY1	5.72366875530994
ATAD2B	4.60190904078323
DDOST	8.7182535810561
ARHGAP17	6.24581075575203
GPNMB	6.11093486511619
TTF2	5.26182850425123
SFPQ	6.98096784258789
GFRA4	3.34965041230976
TIGD6	3.74731469333958
SLC39A14	7.48132816746087
AKR1B10	4.38415122159747
NGRN	8.5966903547756
RGS16	4.84105886600211
URB1	5.02582406643137
GPR137B	3.47534850950187
MECP2	4.88634528481415
PSMA1	8.93480981725417
TOP3B	3.65097064314773
NFATC4	3.85986090415851
RAB7L1	3.83746336176286
CSN3	3.33891955278777
NOS1	3.75896376542366
CA14	4.43734595855063
BMPR1A	5.40464070887124
YBX2	4.98353128937544
PRL	3.27934504529037
SNRP70	7.1077785073096
C6orf130	5.79321859355
KIAA1166	3.89702706820629
FUBP3	4.59204909734556
STAG2	7.58493784966393
ACACA	7.13100488172194
ABCG1	5.0388446594839
ATOH1	3.21757259940975
ODF1	3.74390957853968
TMEM127	6.2729368418497
CD55	5.79029201308654
PLN	3.40171116103533
RPS23	12.6190310953150
LYPLA1	7.29097166556761
PRDM9	3.79357949699485
SSX2	3.57824978905586
PLUNC	3.33825339251233
SYNGR3	5.26030940589233
EML1	3.44296550946009
LNPEP	3.16737220329993
SMAD3	4.47437176812071
NUP93	6.93107490283067
HISPPD1	4.60468646496650
HNRPUL2	4.41545901016955
YARS2	5.77712034120567
TBC1D12	4.8537378680639
ZCCHC4	3.73110198473368
FBXO22	4.43724409470054
C16orf24	6.00575011649371
ZNF669	4.57211442251674
PTGDR	2.9595315208223
DDX27	8.32615734096853
KIAA0409	5.2642597489896
ASB8	4.79956750055168
MEPE	3.76537422703695
PLP2	8.25888716570897
COQ7	4.48155051593915
CHMP5	7.42213395067746
CACNB3	4.82780573102385
C10orf84	3.49655222565357
SPO11	3.52454625826625
NEDD4	3.55873272630808
THAP11	6.13696030028034
ZNF43	5.36093399832369
KRT13	3.30233352217467
NEK4	5.1070142870898
MRPL19	5.21861807098282
RBBP9	3.29110955839982
PRKAR2A	5.29962097970887
IHPK1	6.37751928611934
ATP6V0B	8.92480833638228
CACNA1E	3.1099710575068
CEACAM8	2.87968793979652
PEX14	5.44306962676006
BXDC5	7.08817519959025
ZBTB38	7.12745770663412
PAFAH1B1	5.19700321491128
PCTK2	4.51884701996758
LRRC16	5.25213989309072
OSTF1	5.17554406859513
KIAA0323	5.64813701588431
FYCO1	5.77231004277643
TXNDC13	6.38649878425055
PLTP	7.33932850820338
SLC25A1	5.60109758201731
EZH2	5.07282624464092
PLEKHB1	5.23647892539524
GRB7	4.67892535300895
ZFP37	3.47466957539737
MRPL33	8.092534244266
C9orf27	3.43659235149954
PELO	4.30661745637628
ARMC1	5.64761564348416
ZNF154	3.8380285042807
C3orf64	3.74844777734627
FLJ10357	4.67695866196847
PON1	3.59535765703138
SYT5	3.51596349836616
TMEM66	8.79705460940982
ATP4A	3.90156610558626
HBEGF	4.10151168449051
PI4KA	4.19212331722884
LEPRE1	4.66555332753931
POU2AF1	4.1694375584913
MRPL12	7.67927251073998
GNPDA1	5.62377144482089
RASAL1	5.60582525404286
ZC3H3	5.72494500895984
DDAH1	9.44371440469892
MGAT1	5.73956637791022
TIPARP	6.39152719999812
UGT2B15	3.30964815170497
DNASE1L3	3.34015680429542
CHEK1	3.52505668278390
ZNF8	3.97585426389021
TXNDC1	4.84174879581429
CKB	9.3554863319915
RTN3	8.59704980051196
IPO8	4.4022400015888
FZD2	4.11944666755398
PART1	4.25712365315291
PSMB6	7.63617985152521
MAP3K14	3.80932469446920
PCDHB8	3.52612822567274
PHC3	3.50226027324236
PPP1R8	6.09863998509362
NOVA2	3.57063572791845
TNFRSF11B	5.17180518949884
GOLPH3	8.2037832089365
LOC51233	3.55778094560439
GGTLA4	3.35284021569904
PDE6D	4.72130303650773
TTLL1	4.37214795654711
ZNF117	4.40809944432503
NKRF	6.99403338143886
CLK2	7.57172429433707
TNFSF15	3.53381615184787
DUSP2	4.64480533178996
HSD17B11	5.42689840759168
SECISBP2	4.62291367520729
PPAP2C	5.85776188445327
GABRR2	3.92908436510244
LOC51145	3.22389314733796
PIK3C3	5.57720498470573
DHDDS	5.98138454071965
CTSW	4.04175973481127
NEFM	3.31351955299514
TNNC2	3.76438609256953
ANKRD28	5.63167620743656
MRPL28	5.17115159518646
STMN3	3.05523509682317
SYN1	3.33300776511591
RAB14	5.47208331073893
PIGV	5.52069528467622
CDK2AP2	7.49978337146043
ZIM2	3.46275324841388
APBB1	4.77406404244497
SND1	8.01222094618852
C1orf123	7.255328588955
B4GALT1	3.38784313598341
CHD3	5.35627141570874
RNASE2	3.50977246775754
BCAP31	8.54515113999206
SLC25A44	5.42742986252966
CXXC1	6.0131631685469
PIB5PA	3.88151206801105
CD40	4.33582361349740
FAT2	3.91561591866433
DYNC1LI2	5.43023686431419
GDI1	7.53639177300845
ZNF81	2.81584284882455
VSNL1	3.31020725512249
PIH1D1	6.25624699163492
KRTAP5-9	3.70738420018594
FLJ10081	3.59347775046803
CS	8.9753916181805
ZNF318	4.21906716487099
IGFBP7	9.79000985997707
ZNF609	4.52996498188135
SIRT4	3.56542322583327
SCN4A	4.02836475488481
ARHGAP4	3.90411216777159
EHMT2	6.07049424987233
UFD1L	7.52865870367919
EXOSC10	6.19030727346645
ECE2	3.7653285952529
ERMP1	5.52242253242462
OVGP1	7.5218599094288
GTPBP3	5.79399982526735
FAM82C	6.55756723714455
PACS2	5.8460120659098
C19orf36	3.44608892051478
UNC84A	6.7831555201557
ARL4C	5.15854543659322
SCD5	4.0172974376248
ATG4B	5.60149889119672
LASS6	6.21582387075836
LSG1	4.68643266757826
MAL	10.3984355313446
GPR22	3.5780994585061
WDR5B	5.41221370614773
GALR1	3.06796128219278
AQP4	3.19658982051480
C17orf60	3.60661903692443
HDAC7A	6.13954698086153
GRIN2C	3.2060404684927
ARMC8	4.52425641933427
SLC47A1	3.25246621203712
DMPK	3.95557266879705
CCRN4L	3.45295367614167
CBR4	5.05130919245659
KIFC1	5.82064799395674
LHX5	3.40213614911277
SMC1A	6.21613348619831
LPXN	4.52710505052707
TRPC7	2.80152385068233
SERPINA1	6.30190850194231
SMYD5	5.2119558563339
RPS13	12.1195278818997
CRHR2	3.58462996260777
TUSC2	5.89980551935038
PRKAA1	3.36825586232277
FADS2	5.27673696839652
ENAH	7.02017085929563
PRO1768	3.41104710476983
KIR3DL2	3.28995737583672
APBA2BP	6.26636435756253
ATP2C1	5.219083713209
ALDH1A2	3.86435194706933
RNF103	7.18021254461472
AHCY	10.0707358067553
CROT	4.82850406021304
PABPC3	8.18255196497028
ALG12	4.08132186598876
EGR1	6.06024387758256
THSD1	3.80662592457002
CCL17	3.75107970303502
BZRPL1	3.41113324546934
KHK	4.08386866507097
ESRRG	4.93505288515046
SLC12A2	4.02101485542904
CNGA1	3.25885755672443
RDH5	4.97233881272607
CD58	4.60570817195914
PTGFR	3.32140049323896
CCDC48	3.21767746166935
CCDC76	4.97986937133855
CDR2	5.76999548696158
ZIC4	3.82599997809045
SELE	3.45242701785263
OR1G1	3.67798012795143
EXOSC9	5.3049037104025
PSMC6	7.89221195827778
ABCB1	3.04604104376654
GPR12	4.05466856737248
KIAA0196	5.62367958525584
PCDHA2	3.14015917934954
SSR3	4.73450610760256
MSI1	3.66953248757247
TRAT1	2.84656468873275
CC2D1A	4.67359968749118
PLAGL1	4.2231339673305
LLGL1	3.74477718554259
KLF6	5.26435411285858
MTF1	5.51188871060125
RNF2	4.54748823883663
tcag7.1314	6.51766181993881
NR5A1	3.18075068178186
THBD	4.1485820892977
ABCD2	3.08075703418197
ITGB7	5.28576328432535
DNAJC7	4.82339455048083
CCDC81	3.38075829480443
TM2D3	8.5285492572326
HUWE1	5.00132726732264
CDH17	4.1878345587204
CD180	3.4049033829768
FAAH	5.02719463276264
IL17A	3.02032619979516
POLA1	5.75730861585889
TMPO	3.93710500477142
LYRM5	5.84182172403498
GNAT3	3.00157621954373
TM7SF2	5.81279081832725
FLOT2	4.89174950035155
MAP4K1	4.68280892755373
HDGFRP3	3.72698331857622
RRAS2	5.5466367461601
OXCT1	6.16332152398943
LTBP2	8.55575932245076
ARPC5	9.29648286583032
SV2B	3.50947336288064
ZDHHC4	5.93991946865807
CYP2A6	4.42885455133915
PDE9A	3.60712461136299
ABCA8	3.64511042983619
NDUFS2	9.0092137232706
UBR5	5.9251108817568
FLJ22662	7.33735662347253
GP6	4.02587491393809
CRYBA2	3.87342036184582
LEF1	3.83395169172534
ZNF20	5.2629951932565
CTPS	5.45727415683241
EPS8L1	6.58701943669678
EYA1	3.31872773428302
SERPINB2	3.38830573558519
MAPK14	4.28712151439908
GTF2F2	4.12331533507319
ZNHIT4	4.65992982236809
