Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A01_464132
Composite Element REF	Signal
EIF3J	6.75885430781448
PPP2R2A	7.53066232317967
CPA3	3.9683111894886
PVALB	3.33810864082447
BCAT2	5.86395682410182
MFN1	5.91920832111894
F10	3.12844499205436
FAM134C	6.41618055897680
SNX11	5.7845341077851
COMP	7.41056431125114
GPR177	7.07274252173052
TAL1	3.32370255207166
ACSL1	7.71615934167428
ABCC5	6.1671482890878
HCFC2	4.1041642509044
TCAP	3.36668052738994
ABL1	7.92880198515588
RBBP7	10.4925115249551
PTPRG	5.41660375468667
NCOR1	5.86607837165677
MOCOS	4.8445360603934
C14orf93	4.08207869302294
PRDM10	4.40068624917827
TNRC15	5.7076168493381
SPINK4	3.41568065700228
TXNRD1	7.52427626989739
UBE2H	6.42642319401794
BRDT	2.65109757986967
SLC16A4	3.78205908185146
VIP	2.78578728819654
CALCR	3.24318226586119
CCNE2	3.84412435900746
SLC6A8	4.87201490299136
LILRA1	3.62675297716318
MC2R	3.24675683243165
MBTD1	5.38969802724518
USP33	6.34840750073394
PPP1CB	8.43081378764979
C15orf39	4.52834142920017
ABHD8	3.79400647096651
MAP3K12	4.63059519719963
PAAF1	7.26636593043469
ARF5	6.17933844073932
CCT3	8.82108669647869
SLC3A2	5.77697401313243
PIWIL2	3.41421669360595
RAD50	5.98588657174705
IER5	7.99423861532316
SYNE1	3.78573301990335
MBTPS2	3.85156205512151
MVK	4.36078079021086
TSPYL1	9.0966754286193
NCL	9.42779172821083
PSMD10	7.7773019761234
MOBP	3.2528741512852
GUF1	4.64778546693313
WDR44	5.63661223082571
HRH1	5.80098212842069
HIST1H3C	3.51907014172843
C5orf30	7.02050085308851
RASGRP3	5.08085070034590
RNPEP	7.03163928732881
PRKRIP1	5.29895109820171
MED21	6.0043416977734
GRPR	4.18312119333946
SYT11	4.66117908992772
NTSR2	3.30134659121071
Gcom1	5.81016954532769
SPTBN2	3.19238026485124
LRMP	3.6325739349712
HTRA1	9.56547900963756
RNF111	7.11148959883487
SLC26A2	5.81565290887491
WISP1	3.86042056309841
ATP2B4	6.89791200346388
FLJ10769	5.820383890301
PTH	2.86285932260969
KIAA0895	4.37027088056355
CHST12	5.78663875374517
RAB22A	6.55127701455402
TARDBP	6.85011337701034
RANBP5	6.09630095452976
P2RY10	2.87574850789021
STAU1	8.51218803871254
NME5	5.64485603928835
DDX21	9.2383263039925
CHMP1A	5.10767699645839
BARX1	3.12810652983621
HDAC11	4.26371291845752
NOLA2	7.21993259514275
MTO1	5.79162445807385
DHX29	5.77002261641832
HADHB	9.07575332657881
ADAR	9.66403586797448
SF4	5.7729692251714
PLXNB2	5.78673485860434
P2RX1	3.43616379378854
SLC15A3	5.01982755852046
GAS2	3.32700474814426
EN2	3.24932702663825
NUMB	5.45758390510638
C14orf172	4.7198962759494
TNIP1	6.89961212188419
INHBE	3.14068438281105
TM9SF2	7.95064959995539
PSKH1	4.60960429389657
NSFL1C	6.42007599460138
RHOG	7.22823124327956
HBB	8.45828306793154
MED15	4.48058178687779
HEY1	5.92551804028108
KNG1	3.22488799028548
CASR	3.43871927506531
ITGAX	4.1207060046045
CANT1	7.33947218609314
C6orf66	7.02760586946592
UNC50	8.03847697194803
C21orf33	5.92978709402312
IRF2	5.12427153424374
HEATR6	5.43809879132803
GNG7	4.03463795291151
RUNX2	3.34271153630677
PGR	2.96682067326818
SOX1	3.01824518217315
CROCCL1	5.61663128793432
BRE	6.50842358916029
SRPX	8.3051656973541
MBNL3	3.90945008570848
ODC1	9.71419582856571
SDC3	5.82422965024424
NR2F6	4.64723025562751
ADORA2B	4.07676488293455
ZRSR1	3.28998874470949
ZFYVE16	6.12067247029109
RPUSD2	4.67823938499515
SYNJ2BP	6.40871508432402
POLE	4.47474989609386
E2F2	3.01208297924129
C14orf173	4.7653912247605
THRA	4.150993305165
MAPK11	3.74596620462393
TBC1D22A	6.00350127032461
PTGES2	5.14416498763358
HIP1R	4.7148567422692
ENO3	3.37798467802515
COL4A6	3.62928835351249
TOMM70A	7.18721205423848
IRGC	3.30631094873185
NAB1	6.07107768390518
DET1	6.12563985764106
TRPM3	3.18642908725952
ZNF532	7.11223951951113
RAP2A	6.30812762681466
PLG	3.39700384821359
FECH	4.86495623240377
CRIP1	6.40256868834528
AZIN1	7.3793190013639
SLC7A7	6.30845263621188
CA8	3.13458612670711
IL10RA	5.56510800681147
CDC42EP4	5.18781372230415
C16orf58	5.62836221077831
ARG2	3.74735690295183
NOL7	7.705491281363
JARID1A	5.76103518586856
PANK2	7.18648304130163
ASH2L	7.24293813341146
ICAM3	5.99694657272354
TMEM16C	3.01175941290531
MDS1	4.35486772057604
CABYR	3.49930796950828
SLC1A3	7.96928480421468
RNF139	8.43305701368318
ADAM8	4.0664911323564
SFTPC	3.54661131371237
BCL7B	4.9193393658664
MAN2B2	7.04199545959125
PCDHGA11	3.05241465096647
RGS12	3.423381141384
EIF1AY	3.32471756913490
NUDT13	3.26595420837421
ARL6IP4	6.62940542758288
RPL35A	10.4338249464686
CCDC21	4.35940413383242
RAB40C	3.71155260764482
EMR3	2.96903408215669
PRRG3	3.69597746829575
LRCH1	3.1409002755391
SAA4	3.72595542551476
RAPGEF5	5.08918229016947
ZCCHC2	5.87105620044888
CLIP3	5.13307399355533
MAP4K2	3.84836467323872
C20orf30	7.91454672477644
SULF1	8.4287474865445
C11orf48	7.94053862427685
PRDM5	3.49830738631207
ELOVL1	6.7864132211464
PPP4R2	7.49246177120797
KCNV1	2.56650806626300
ACP1	8.61996962434396
SIGLEC5	3.8077798040477
ZMYM2	6.52581003578517
C19orf61	3.84734844357492
DAGLA	3.49932244798076
GPR32	3.44192708811337
EDG7	4.37621244791653
NEUROD6	4.20876244351361
NEURL	3.73597480593987
SLC2A4RG	6.64230206072196
LPL	9.00404691784967
CA5B	4.07750503430996
MPHOSPH9	4.1973651940974
CLEC2D	3.07512933485454
HMG2L1	6.01304046048526
GRRP1	3.62031280065945
HCN4	3.35513611837421
CD8B	3.30158466603263
HIST1H3D	3.11254625077047
TGM4	3.12196171467285
SLC6A12	3.08847738441188
CD84	3.77901093359627
TBC1D15	6.65743621508623
RASA1	7.03743149743797
PHKG1	3.52748500020201
MAGEA11	2.91041299124397
NONO	7.73851669708373
IMPA1	7.55682689979153
SH3BP1	3.67139485865513
RARRES1	8.11779495082735
NPM3	5.06102931535029
CLEC5A	4.92489059152439
B3GNTL1	5.04911501340047
ITCH	4.4369209278556
MGAT3	3.39907004599082
ARPC5L	8.23840575983104
KLHL26	5.1195209163261
MBP	4.33706243258121
SIM2	3.05849056043704
RPP25	3.91371238022469
SLC2A2	2.83014794960395
EXO1	4.86977935417378
SOSTDC1	4.3901096391641
HRC	2.99755706907405
TRIM48	3.03868058463908
KIRREL	4.85615269344698
PIK3R1	6.32907871924497
HOXC11	3.73969275795812
MAF	5.75696325282674
DOK5	9.19738829287723
HELZ	5.54129835974658
ZMIZ2	5.57784887277433
SLC46A3	6.52753928760383
ADRB3	3.78703908198347
PTRH2	7.78790594612274
DMD	4.1119637557173
STAMBP	7.74423744357955
KRTAP2-4	3.37277474434491
ADCY2	3.37928621034907
MS4A12	3.16996551234240
TCF20	4.73009278280327
KLHL20	4.53616490997156
SRM	6.52150651120773
OTC	3.40478725106560
ABCB11	2.80418538976145
KCNC2	3.38579737790874
CDH19	3.15645423372447
SSH3	5.69815556883211
ZNF135	4.89920191914937
FLJ12529	6.55373357365299
PER1	5.57199491936897
KLC2	4.64281885785656
HDAC1	7.27964741779939
FAM128A	7.96491676903913
FNDC3B	8.14383346273182
MTCP1	5.88357124714446
GPR63	3.380584323776
FLJ21986	3.70363125260413
LMCD1	7.88046446636881
MICAL1	4.22169405190829
BLZF1	4.75058790503477
IQCA	3.77313498006787
PCDHGC3	3.32472251265913
ATRNL1	2.93497093752308
CAV2	7.34845045676866
SAC	3.01119670884796
DUS1L	7.15051987521253
NEK9	4.56470853746622
WARS2	5.23104476666243
DDO	3.37770818768171
MARCO	3.77861939899323
DCHS1	4.98941875486251
TOMM40	6.0697429542095
RP6-213H19.1	6.14065645790931
TUBGCP5	3.52100130092936
IGSF6	5.1772178639881
TPPP	3.10222691462854
SEPT11	5.83935489660700
ADNP	8.54074246029823
UST	3.77159505117812
C13orf34	3.93777385197510
GSTM5	4.05695864651794
BTD	4.10970553886815
PDCD1LG2	3.08204912295456
SNRPB2	7.89618733204745
APOA4	3.14210861579936
APBA3	4.33652140584026
CUTL1	6.59490157420829
PMS1	8.24882791460449
EIF3E	11.1311743327387
IL9	3.37038942518613
HOXA11	3.35146148442333
NARG1	7.19485482368355
RPL31	9.40592932827987
RAB28	4.00235355359639
LY9	3.19314255946655
TFCP2	4.97221065400867
ATP2B3	3.08963732852116
KDELR2	8.25496688668311
TLE4	4.25033572156239
FLJ43806	3.4645206983421
TLK2	4.86162649772877
PKP3	4.1799812023173
CIR	5.33445347670276
RPN2	10.2074680827987
SH3GL2	2.99541178186088
CTSO	6.6226939871929
SFMBT1	5.08634585712224
WDR57	4.97663666327629
SDF2L1	6.61688117150291
IGFBP3	7.31056050231987
FER1L3	9.12703035023526
DEK	10.2655542435382
C20orf43	7.14388560902118
ARHGAP24	3.66794484648896
ALB	2.89846004948075
SORBS3	4.46670904959658
C4BPA	3.40440020710774
UPF2	5.79630474031397
AGBL2	2.90572495384451
C1QA	8.1557993581114
DOPEY1	5.85944246299357
TERF1	7.0756821761022
KIF22	3.95307725694785
DNTT	2.89329227161768
C10orf6	4.05712528443482
C11orf41	3.24392980983127
NINJ1	6.45802843359694
SEC61A2	3.75003714168086
HNRPF	6.67277514599428
COL11A1	10.0165150241422
HIST1H1D	3.95850704994398
UCP3	3.4199104290626
MYL6B	7.60691165252861
UBAP2	8.24566440282175
TREM1	4.66522530183683
CKMT2	5.34101436077631
HLA-C	10.3675359302628
SLC13A3	3.75929879434491
PLA2G12A	6.19011598585055
SPRED2	4.19322243714481
SCN10A	3.53133767027992
TIMP4	7.35203507165148
PITPNC1	6.02987374861447
SLIT2	7.63350026119259
RSF1	5.44411114518023
POU3F3	3.03438893177678
LIN7C	6.28335842939468
NKX2-2	2.96784093028661
DPPA4	2.82815740803063
ZNF804A	3.04436943703112
CCIN	3.43668028413793
SLC25A31	2.75510038823813
KCNMB4	6.0866958780633
FUT2	4.41973198778338
RABL5	4.52692052881727
FZD4	7.17836198255051
GALNS	6.05038575177865
PNMA3	3.71644542712124
STX6	5.09166103513602
HIST1H1C	4.85287578304902
CIDEB	4.66767918552254
CASP4	7.18435281819119
PDK3	3.6839149052538
WIT1	6.4643926895836
TPR	6.49882571686209
MTX2	8.38322399577897
HIST1H2BH	3.12076452960496
BRD3	7.30964273996802
HIST1H2BO	3.37452095347359
SERPINA3	6.98900593084604
UBXD6	5.82195776707765
HOXB7	4.47493700493445
C7orf23	6.94159097337836
KIAA0143	8.99817006241146
KCNJ16	3.15208101667971
STAB2	3.7132839289138
TNPO2	5.17945340873595
CENTG1	3.43377261776022
IRF9	7.44671089929961
MCPH1	3.4793422651653
FABP2	3.50960540672551
C9orf3	8.46330845993683
FBXL4	6.33353946521752
LBH	7.38331155010755
MYO1D	5.2673016283472
PTDSS2	4.47256838723999
BMP2K	4.47566714075967
NFU1	8.2494555030365
UGT8	4.31056591061527
SLC25A23	4.28165345787052
MAPK4	3.54531319262812
HINT1	10.5949752448771
GLP2R	3.15091368808836
WNT7B	3.36683284354877
SETD4	4.98040284713527
CHCHD2	10.4744412124705
DYNLT3	8.94574378200965
FKBP11	7.68258649441076
NDP	3.10370977085969
RHOBTB1	6.49298428329907
FLII	5.69685602080695
SLC4A4	3.79959269629791
RPL38	9.53709336396467
HTF9C	4.3984228747394
RPS16	11.7063159970871
AP2A2	4.95282405749322
CHPF	5.75055222987215
CSNK2A1	6.38554397188731
MAP7D1	5.78175730763735
FKBP6	3.32215509412709
ZNF214	3.70366768469842
DDX56	5.5158849586818
TWIST1	6.69069989627971
EPO	3.22741705292674
MRPS18B	7.3765329427518
ZNF682	3.16313215383193
AOX1	3.77908680243572
RPL14	9.95196222448266
CYR61	8.59125467527316
JRKL	6.90509379483931
DTNA	3.58852181629791
MAFF	7.9611527317366
LOC51136	3.42399798734381
TMOD3	4.13342132717764
LY96	5.20271288049626
EEA1	4.26755953183651
KLK3	3.1710330613238
IL1R1	6.35535365069313
HRSP12	6.2513390881998
KTN1	9.56911540790608
LOH11CR2A	6.3634349883522
ARL5A	9.29904643518725
MAB21L1	3.37663242873385
C20orf59	4.04849901374024
ADAM2	2.89013084275941
PHKB	6.45777688486096
CCT6A	8.02686903645415
TBC1D8B	4.87472372358051
FAM13A1	6.38121273971173
EHHADH	6.1036948858173
LAPTM4B	11.2356746359446
TMEM147	9.10760165674369
ITGB5	7.60156723866858
YIPF3	6.54015311248759
FKBP2	7.86408296908946
XPO7	5.62871018184428
GPR75	3.09511512229074
NR1D1	4.97781357158243
TRIM5	5.66950253600509
TMEM110	4.6560498983425
APOC1	8.78438084109163
RNASE4	5.92797322510307
PARD6B	2.9229580781987
ARID1A	5.78199447127149
NEK2	3.81981588418526
RRAGB	3.95995295278792
PCDHGA3	3.37380082363699
HIST2H2BE	4.63130074951924
RCN2	8.9205348608585
STARD7	9.71665328238796
SHMT2	5.84919260758574
MLYCD	4.71393980822839
KIAA1751	3.15806245632042
NDUFA5	8.06373162654516
THAP9	2.86284296248286
FLVCR2	3.83782366208868
RP11-217H1.1	7.27896110809068
AP1S1	4.81577660717578
NCLN	4.21979097720915
SDHA	8.04235657338772
SMAD6	4.44769204049877
SAV1	5.87880886721256
SAT1	9.81819811634074
ADAMTS7	3.30082522923684
RPP38	6.28496794582193
RCBTB2	5.61853236534134
VEGFB	4.99705652594066
COLQ	3.55184904907570
RBMS1	8.61284139450357
NRXN2	3.26142509817186
WBSCR16	5.36083181674775
DRG2	4.875223267947
KLRB1	4.63903527136363
DNASE2B	3.08487665728364
SAFB	4.40742285741053
MAPK8IP1	3.78080906384366
RFX2	3.70458821371505
MLLT4	3.61684236836551
ANKZF1	5.31996946580061
DUSP8	3.91469434128892
C19orf50	4.96511869863095
MEF2C	5.13076692570654
SENP5	4.61152151380535
NFKBIL2	3.09194538630757
LBR	6.76321905452932
CBFA2T3	3.64269152107152
AFF3	3.25354095426944
IL2RG	4.26470717085468
CCDC51	6.76434336576847
COG7	4.89487372161968
MYB	4.68942187360405
KLF3	4.24662492639345
PLXNA3	4.48935726670904
KCTD14	5.46610484792042
FZR1	3.62531543942031
XRCC2	4.6839562277761
SLC44A4	4.10976610564479
ESPL1	5.02516592786924
MMS19	6.03519058261047
GMPR2	6.38121445632024
ST8SIA5	3.09464554149167
TBC1D19	5.23979399982332
CHPT1	7.5532917977067
ERBB4	5.15691307145369
TSPAN32	3.86922548015813
MAP4	6.84950265031078
ACTR3	9.75425823967392
UGCG	8.29643175240796
GPHN	4.21508369316788
ZAP70	3.29641144657319
SLC6A2	3.62368103630294
LPP	6.91244853659245
PTPRCAP	4.51094111224382
IL12RB1	3.48085884424977
HIVEP1	5.97028769585407
ATRX	6.35542086665503
EIF4EBP2	6.54586109034931
DFFB	3.32927557645648
DMRT1	3.35536763187115
CHST8	3.84301482425204
HSPB6	4.18194749163174
C14orf109	7.41366240180337
IER2	8.48119079933736
NMB	7.6084592352631
COX5A	10.9377516757883
EIF6	7.39528504937525
AIFM1	6.8300897137482
WWC2	5.22806767842264
GSTA1	3.01313538971909
POLR2L	7.80816664832127
MRPL4	6.55277532254656
SEMG1	2.92313775996282
MPPED2	5.77035871715028
FLJ21062	4.06066229226182
TRAF3IP2	6.01894637392541
EPB41L4A	3.54176414325355
LILRA4	3.28498573142547
LAMA2	3.8320335398334
TAF4B	3.14749980956094
RLBP1	3.12603847123329
SLTM	8.14618424276995
CD300C	3.67505456254498
FLJ10404	4.78654573329805
RTDR1	4.22431807837403
MALT1	5.32125445357852
ARVCF	4.29655176105739
RENBP	3.52781832840522
ATXN7L1	2.91388728391938
NID1	6.37907516646828
TUBGCP3	4.93152799295554
ZNF783	5.80091737263485
ITIH5	5.76994465567668
ZNF85	5.70794401126028
MMP13	4.29808494851247
KIAA0329	5.2066815794795
C8A	3.52391760224933
MGC87042	3.37244956075847
HOXC13	3.21083436658069
CLGN	5.30587304717635
SLC25A37	4.73289973824761
SMARCC2	6.48520013622734
TFDP2	5.4677539178136
POLI	6.15339771439984
HCP5	5.4655045033495
UCN	3.61941031932582
ZNF764	4.66704558046086
USF2	5.80124674800093
C20orf24	10.3530852933165
FHL3	5.47844735235485
SPATA5L1	4.91706144003297
JMJD3	5.22436680640113
MMRN2	6.0787459733874
DSP	10.0144123219780
NDST1	4.1494278843876
ZNF248	5.29036244603102
PELP1	5.1054443466871
MBL2	3.05260187949213
ZNF230	4.65936794130561
RNF41	4.37592117175962
THOC5	4.49763405765216
MSN	8.61800410373289
SLC9A5	3.29329047546058
SERINC3	7.80220375037842
ZNF434	4.1953513293646
MUSK	2.88027154180905
SMARCD1	4.41836427666036
C11orf75	7.25635037614906
ZFP106	6.6964052431012
GTF2E1	6.47110137778821
RY1	6.82236631075396
ATAD2B	4.3533206363676
DDOST	8.27786996470401
ARHGAP17	7.12179133612619
GPNMB	9.27109423215686
TTF2	6.01712868433841
SFPQ	7.54318372504044
GFRA4	3.41641627007634
TIGD6	3.60278448262999
SLC39A14	8.930379118078
AKR1B10	3.8981048906802
NGRN	9.50873910916796
RGS16	5.6501259393218
URB1	4.67833492859925
GPR137B	6.57505007139912
MECP2	5.08681717508556
PSMA1	9.50114849025933
TOP3B	3.47320247205565
NFATC4	4.28148013308323
RAB7L1	3.9997311660708
CSN3	3.69238095274622
NOS1	3.6327381065273
CA14	3.81510043622234
BMPR1A	6.38305032184727
YBX2	3.99590047793065
PRL	3.36330343718541
SNRP70	7.16755841464281
C6orf130	6.08325174574317
KIAA1166	4.53205789839241
FUBP3	7.01184538594831
STAG2	7.63140056291822
ACACA	6.78162625575583
ABCG1	4.26566511757499
ATOH1	3.05483248976406
ODF1	3.39264536460823
TMEM127	6.32852975917811
CD55	8.04730983126045
PLN	4.27938217222592
RPS23	12.5206407391236
LYPLA1	9.71146091932711
PRDM9	3.47274908705368
SSX2	4.10778297617665
PLUNC	3.53233499643936
SYNGR3	3.73614156197984
EML1	4.59593762799071
LNPEP	3.23138819738881
SMAD3	4.58667924161127
NUP93	5.7970449093407
HISPPD1	5.75041831236504
HNRPUL2	4.26580645173463
YARS2	5.69020807311284
TBC1D12	5.39118116925983
ZCCHC4	3.46885506812160
FBXO22	3.91161754858377
C16orf24	4.10419161115475
ZNF669	4.57494027847281
PTGDR	3.13282759472253
DDX27	7.7448984919061
KIAA0409	4.50704089473388
ASB8	4.77131455765816
MEPE	3.47795622250169
PLP2	8.29030014575997
COQ7	4.79699848667842
CHMP5	8.79977626613907
CACNB3	5.08994260062741
C10orf84	3.38138729513681
SPO11	3.55130940656626
NEDD4	4.27310635707415
THAP11	6.04205476061256
ZNF43	6.22342934967837
KRT13	3.00547961072841
NEK4	6.4994007995463
MRPL19	7.31014747053752
RBBP9	3.65067390278929
PRKAR2A	5.28607658600236
IHPK1	5.38690644333739
ATP6V0B	8.55428484214314
CACNA1E	3.1120072003668
CEACAM8	2.96065061804308
PEX14	5.82961619413673
BXDC5	7.96054236194488
ZBTB38	7.97557415794163
PAFAH1B1	5.91231741268074
PCTK2	5.07747194754423
LRRC16	5.65126097118431
OSTF1	7.0713171788781
KIAA0323	6.48496028565578
FYCO1	7.11235661963797
TXNDC13	6.53070780060607
PLTP	7.8997312238672
SLC25A1	5.84338035479882
EZH2	7.63425990817082
PLEKHB1	5.11900315341290
GRB7	3.98529066223496
ZFP37	3.8870052502375
MRPL33	8.92048234242342
C9orf27	2.99133430589642
PELO	6.6948860149646
ARMC1	7.59429008772861
ZNF154	3.52668393411552
C3orf64	5.3169409311243
FLJ10357	6.17832900206613
PON1	3.46668142166649
SYT5	3.24082815474106
TMEM66	10.2933913796298
ATP4A	3.23857311304317
HBEGF	5.34359048172545
PI4KA	6.45775384385925
LEPRE1	5.65750752396912
POU2AF1	4.04492085295445
MRPL12	7.68553373428768
GNPDA1	7.34326353265216
RASAL1	4.23240497030017
ZC3H3	5.05507271004454
DDAH1	8.64818519216012
MGAT1	6.65264401832333
TIPARP	7.46875826324677
UGT2B15	3.43712139128671
DNASE1L3	3.14021286310432
CHEK1	4.84206734986946
ZNF8	4.82123241433763
TXNDC1	7.15691939603823
CKB	4.67098325848406
RTN3	8.05906434078435
IPO8	3.68656838359644
FZD2	5.06299622700187
PART1	4.62157134739028
PSMB6	7.87470881054923
MAP3K14	4.23662869449071
PCDHB8	3.49198028144822
PHC3	3.41967194530117
PPP1R8	5.55112314256316
NOVA2	3.40002950619535
TNFRSF11B	5.69341038580016
GOLPH3	8.62879871863119
LOC51233	3.97682402647317
GGTLA4	3.44153468543172
PDE6D	6.02197201872429
TTLL1	4.48064316805444
ZNF117	3.93674827323643
NKRF	6.74997997784374
CLK2	6.8387577719014
TNFSF15	3.42991110252737
DUSP2	5.46238294705023
HSD17B11	6.66215157705852
SECISBP2	5.33547350031887
PPAP2C	3.13327095688078
GABRR2	3.5723255244113
LOC51145	2.86013673409706
PIK3C3	6.5604211198869
DHDDS	5.32281924007877
CTSW	3.79362206117687
NEFM	3.19593955379897
TNNC2	3.37467814795225
ANKRD28	5.47236894669986
MRPL28	5.52154592838323
STMN3	3.32872326781882
SYN1	3.73976691224555
RAB14	6.04192496337506
PIGV	6.21092827836957
CDK2AP2	6.56497897031037
ZIM2	3.56700235187466
APBB1	4.47903468607252
SND1	6.66375732737874
C1orf123	7.50516280401513
B4GALT1	3.34061566177558
CHD3	5.24893617391972
RNASE2	4.09982886271168
BCAP31	8.1160132803438
SLC25A44	5.56739526764031
CXXC1	5.8607386201721
PIB5PA	3.56239057284322
CD40	4.33003113275957
FAT2	3.51828636278837
DYNC1LI2	5.45967249931626
GDI1	6.79977280836544
ZNF81	2.81965043750608
VSNL1	4.10077412778282
PIH1D1	6.9783962540093
KRTAP5-9	3.6739974990665
FLJ10081	3.89423446524482
CS	8.24684481140289
ZNF318	4.75417259064141
IGFBP7	11.4544201682110
ZNF609	4.69499831016375
SIRT4	3.53153685752946
SCN4A	3.94499295230552
ARHGAP4	3.44897655601322
EHMT2	5.31370221671024
UFD1L	8.44447087348633
EXOSC10	6.47107333755298
ECE2	3.56106601288285
ERMP1	5.77439407519958
OVGP1	4.72702716626481
GTPBP3	6.16318360722622
FAM82C	6.30176494040297
PACS2	5.50578878295304
C19orf36	3.57107685604101
UNC84A	7.81805511570864
ARL4C	7.03042635359735
SCD5	4.2568006891129
ATG4B	5.69257400080073
LASS6	8.12320022644514
LSG1	5.35863738562937
MAL	4.10428024840238
GPR22	3.11052154219636
WDR5B	5.15071447124919
GALR1	3.02555729881887
AQP4	2.99411152399109
C17orf60	3.58269720218686
HDAC7A	4.84513424525649
GRIN2C	3.17669788347677
ARMC8	4.82472717679169
SLC47A1	3.87427373239474
DMPK	3.68300240364049
CCRN4L	3.58121414648760
CBR4	5.15278615867582
KIFC1	5.42445311234571
LHX5	2.96439710209664
SMC1A	6.15100492207539
LPXN	5.8783405017153
TRPC7	2.74165326855328
SERPINA1	5.65422541038331
SMYD5	4.72276814029532
RPS13	11.7784699142095
CRHR2	3.33796605165472
TUSC2	5.22637500041512
PRKAA1	4.57572203906225
FADS2	4.16719071599491
ENAH	8.0999991267434
PRO1768	3.19277319932808
KIR3DL2	3.34737901079849
APBA2BP	4.64832268871881
ATP2C1	6.26178073836629
ALDH1A2	5.10298102378751
RNF103	7.46949575509573
AHCY	8.31023610619368
CROT	6.13778276527926
PABPC3	9.29798912830172
ALG12	4.11877002026946
EGR1	8.28711587655202
THSD1	4.56370763456765
CCL17	3.1681450682253
BZRPL1	3.35656534260753
KHK	3.68919608458474
ESRRG	5.94284977382303
SLC12A2	6.22217801674671
CNGA1	3.91759215495337
RDH5	5.42960225021603
CD58	5.48542422285918
PTGFR	3.05921587976883
CCDC48	3.20759542650044
CCDC76	5.8879509997787
CDR2	7.46120826199947
ZIC4	3.34538629545356
SELE	3.28975817461078
OR1G1	3.72563263513964
EXOSC9	5.44491743871302
PSMC6	9.277869539146
ABCB1	3.32998912978322
GPR12	4.11408353791777
KIAA0196	7.45019950712617
PCDHA2	3.02129958001005
SSR3	4.89657779163516
MSI1	3.49361568979759
TRAT1	2.96891274655323
CC2D1A	4.31290676873588
PLAGL1	7.0604919394011
LLGL1	3.67697436741423
KLF6	7.390238637479
MTF1	4.81882457685177
RNF2	4.48231978665978
tcag7.1314	6.47612826455837
NR5A1	3.07452124234829
THBD	5.98046970296375
ABCD2	2.72510107996004
ITGB7	3.8412866714687
DNAJC7	4.9506972054641
CCDC81	3.51427967178151
TM2D3	8.42229605276544
HUWE1	4.96254683072176
CDH17	3.61122521574975
CD180	3.77076086621485
FAAH	3.50247820518054
IL17A	2.90516708001247
POLA1	5.80122434456844
TMPO	3.79395657788028
LYRM5	5.14933251876841
GNAT3	2.95533330001227
TM7SF2	5.60973593711428
FLOT2	4.46539588913819
MAP4K1	3.99860824723967
HDGFRP3	6.03176412491978
RRAS2	6.21990040375721
OXCT1	7.28427032314148
LTBP2	8.97212430262572
ARPC5	9.84274835902493
SV2B	4.04953882802113
ZDHHC4	6.26099861604241
CYP2A6	4.03148616987354
PDE9A	4.30850929702175
ABCA8	6.62983139473457
NDUFS2	8.80551097462498
UBR5	7.45473529826032
FLJ22662	6.73016712112942
GP6	4.20347615893396
CRYBA2	2.98241849149885
LEF1	4.90392715940116
ZNF20	5.33939484376598
CTPS	6.09786351505095
EPS8L1	4.96732724159003
EYA1	3.33397655474734
SERPINB2	5.31033694170352
MAPK14	4.81018455214087
GTF2F2	4.48667338381250
