Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C08_452026
Composite Element REF	Signal
HECW1	3.78806302195373
ACTR2	7.13816225450992
HMGB1	9.78007874355105
EDG1	3.76846199481152
HOPX	10.0226615824024
ZNF304	4.51645881325925
OR12D3	3.30569592916029
METTL1	5.78400274690954
PSPH	4.28037772462493
SOAT2	3.28083504044052
RAP1GDS1	5.38728085149761
CLCA3	2.82689329629923
DARS2	4.48925361907658
CDC25A	3.82212343575604
RCN3	5.06547480950177
CREBL1	3.8548754200451
PTGER3	3.57926264310639
USP29	3.67521967896686
ARHGEF10L	5.14178752990246
ADAM30	3.52606695807560
ATOX1	6.84182354719327
KIF26B	3.87146404883994
C17orf70	4.60971880614255
STT3A	6.17839222666379
ZNF225	3.01744748061506
DNASE1	3.30345384831938
C1orf106	6.95731002799319
PTN	6.3727600010872
RAB6IP1	6.06379415442349
HECA	6.53725620567233
RAE1	6.86730014052696
TNIK	3.20499628334632
RNF122	4.18906729725659
ACTN3	3.92836710589493
SLC22A18AS	3.76551151840150
CCNA1	5.53619242479698
ELP4	5.67578091195747
FAM65A	6.27858401604555
IL26	3.60247483087546
RYK	5.69315650027252
QARS	9.28996497194921
RPL10A	11.8969993619397
LRP3	5.12282483587624
OR2S2	3.08663109576957
BID	5.95184175615494
IRS4	3.34735724661953
MACF1	7.2310362677666
CXCL14	6.95214695268031
SEC24D	4.40631401574172
LOC374395	4.11962824574965
TGFB2	3.43302860633943
CHRNE	5.40792407297022
MDFIC	4.71759882371465
HSPB8	5.47358164972865
PRDM14	3.75012426360183
MNAT1	5.0281003120178
ADD3	7.90707971826586
MBNL2	5.1344982353303
KLK6	9.44951543208142
ATP6V0D1	7.29669948261846
MTA2	3.55871065874106
TMEM111	7.50137521631051
KIAA1279	6.77537708915106
LZTR1	4.98512133768903
RAP1A	7.61315490102371
AXIN1	5.08296031747028
POLR1C	5.81822064788985
TRIO	4.42660579998052
NUBP2	5.63506057347158
ID3	6.83748732683753
TM9SF1	6.71746306710184
POU4F2	2.92544424226897
ZNF473	4.10781314066712
IQCK	6.23888619218056
MTM1	4.69807956255398
GPR107	4.98816735688431
CAPN3	3.90231953839905
FLJ14154	5.72743108417722
RECQL	5.13616835200831
AP1G1	5.42665352709131
CTNNBL1	5.90755250815439
ENPP4	4.76362846602836
PADI3	3.52529390296501
ECHDC1	6.19623305071417
RNF170	4.92718658784802
SMARCC1	5.93374575587519
C16orf7	4.26771525178576
CG018	3.96463038935048
GNAI3	6.23813530049637
KCNE1	3.09388432204512
POLG2	5.42491373053423
CD4	4.98452267822085
EBI2	4.91639029972944
IRF1	5.94531648126684
TPD52L2	6.55837248068068
PTPRE	5.53028285222479
PTK2B	3.71140336171303
SDHB	6.41487191347951
SOX4	6.67455091074917
TSPAN3	8.74800740997749
RHOF	7.14687922401632
SH2D1A	3.29973974534139
PTPLAD1	4.76211921815307
DUSP22	6.11794583339401
USP20	4.43225362169656
CALB1	3.2016803406017
DERA	7.34683859427031
TMEM118	4.5129575406069
MCRS1	5.38446561014436
C18orf8	4.64316644328164
FLJ10241	6.74364655494532
GINS3	3.98598999052547
C19orf53	8.6198175354388
TPP2	6.25337879121152
GJA12	4.41268780870597
PKD1	4.1221255941592
ST6GALNAC5	7.5319603662455
JAM3	6.31655237076907
CHSY1	7.1271259416735
LAPTM4A	10.4630283855492
TRPM8	3.89475357043932
MYOM1	4.05750461148064
PHKG2	5.41191396814339
EXT2	6.61430781200097
MOBKL1B	6.80188248541848
DIAPH2	4.49608283017388
DOLK	4.67331802663586
TUBAL3	3.51569021474186
CRYZL1	6.11051580740393
CLN8	3.67599255596247
PTPN12	5.29400212723136
ABL2	3.56277205539583
ACVRL1	3.70914598632924
C14orf156	7.54547204547152
CRY2	4.4956484118592
PTPRZ1	3.44928405998007
LAMP1	7.11914678395124
PNPLA4	6.11141875638052
FCGR2B	5.33278233064892
DIP2C	5.12673251158838
RXRA	4.32878735413113
MAP3K5	5.15391719389639
PDLIM7	4.05055182209759
ALKBH1	6.2667978334336
ARL14	2.73040794270609
SNIP1	3.81497433373634
CLDN11	3.81794039281308
TIMP3	7.29566959754303
CIB2	3.85124368426747
HRK	3.83142342161690
MXRA8	6.78473298074612
RGS3	5.04628456431997
SPAG16	6.71235350358509
C4orf31	4.65025316954807
FAM5B	3.67407262893771
ABHD4	5.20770176104984
ARHGEF12	5.34056622411264
CCR9	3.37776920805856
NFATC1	4.10762847302531
RAC2	6.64357438587874
GLUD2	3.56126626630995
SEPT10	6.45762085001638
UAP1L1	3.32367836647706
RPP40	5.34319452771138
SLC18A3	3.22024664496386
YOD1	2.75160688126781
RALY	6.3944926565902
TBX5	3.6320231582452
NAPG	3.69538633593214
C14orf45	5.49343819573117
RHD	3.86624820228378
HMOX2	4.99606578291693
DBNDD2	7.07337637298045
YIPF4	3.97233258913892
ZBTB22	4.62174337008487
THAP10	5.12472936364104
ANKRD10	6.22085343708681
PLCG1	4.8144971951329
TAGLN2	7.56545286124787
SLC16A7	3.52384356137845
HTR2C	2.90748475356034
TSGA14	3.59438155953876
MDH1	9.8665679956936
ITGB4	5.40328331708261
DCBLD2	3.68731085547257
C5orf28	4.85214494922246
YTHDF3	6.21942542350818
FMO4	4.00065837132401
THYN1	7.27027493461656
OTOR	3.95712108756353
PGRMC2	6.92849180938532
DRD5	3.41060429144795
TMEM30B	7.11799876534536
PAQR6	3.96698019373403
UBE2I	5.57758568209313
TBC1D5	5.21762362642606
C8orf70	7.14175759980902
HRH4	3.13395400426123
ANGPTL3	2.99390022714082
MYO6	6.05221810950144
GLRX2	5.98393950898177
ATP11A	3.84537002299825
MUC16	9.24227208115295
SLC25A5	10.1101528761152
MYO1C	6.35718322668562
RBM23	7.1143749432816
FAM89B	6.23263391261018
FAS	5.78593262539047
KIFAP3	6.23220234654528
NGFB	3.48989168116326
C1orf63	7.44592744995872
PERLD1	5.11054145449308
GLRA2	3.71421627049144
BTN3A2	5.12397470365634
C17orf59	3.97502804422496
HSPBAP1	5.45514357230343
CSTF3	6.5414383941897
PRKCI	6.76211972518326
OSMR	4.94201400774511
SOD3	3.82785398269543
ZNF574	5.24027571734695
CYSLTR2	3.33807136219222
RPL12	12.3186700944137
WIZ	4.46723786068014
ALDH4A1	3.62205293690667
CRYAB	7.20627050225333
RNF17	3.73347921788946
NEIL3	4.00538331967891
COPA	6.19588490123197
KIF11	3.96791865802893
SLC26A3	3.06381817757192
SKP2	4.49465126750667
ZNF175	4.93234317874135
PARVA	6.81254426943435
JAKMIP2	2.98056366198124
C8orf4	4.41074867671913
PTHLH	3.5742776491585
RNF34	6.82221243955047
PKLR	3.20479245903388
PCDHB17	3.1230200448451
CD36	3.50496200193206
CCT2	8.7325683546271
PRKG2	3.95371503375847
ARF4	8.76345209189912
SIKE	3.55951129685525
ANAPC13	8.91784469503782
MBTPS1	6.06187446533258
SLCO3A1	5.34465228391672
ZNF692	5.67053977396723
GPSN2	6.8694630959397
NCF2	4.42940508130052
SH3GLB1	6.9978973564586
SLC12A6	3.35271644914763
MRPL48	7.00198589209773
HMGN3	9.82454636618172
SUPT5H	5.04162974393591
XRCC6	9.25318832733433
SOS2	4.19716478916009
PAX9	3.47917892205944
CCDC99	4.74477205391487
NNAT	4.40301280397464
USP16	6.41760763908608
C20orf42	5.21487847365278
LARS	7.47062921177814
SCML2	4.49492124294591
BCL9	5.84122849953567
ABO	3.51893488053003
TRAF3	3.87671983377053
LETM1	3.8068378987144
PLXNB1	5.10738343668313
NIPSNAP1	6.8764410672877
USP10	6.29437493078413
F9	3.19188032641200
CNGB3	4.30045450793241
LIPE	3.5915257706153
C12orf52	5.10478652827874
PI4K2A	4.10502944754513
KIAA0515	6.01897047663835
MED8	5.31715159920377
TEX261	5.57885394834215
STAT4	3.1899233159481
LY86	5.15846916296847
WDR32	5.36278379977035
FLJ13611	4.23653906845963
SNRPA	7.81291515385114
ZMYND8	7.72455069840772
GATAD2A	6.07259615848785
PDXK	6.02052747314132
PTGES3	9.89172882993328
C7orf42	7.24123124957859
TAP1	6.83134348996469
CYP11B2	3.75454043764964
ETS2	5.00531118284927
C6orf166	3.8108159719025
PRMT2	5.12169049036445
PRDX1	9.35935734678029
FGB	3.63050921461982
INTS8	7.2236464650171
COX17	6.69504335327464
C16orf33	6.19912878663502
EPHA5	3.21490870276482
PIWIL1	3.14359714636980
FOLR1	8.15387483858447
FREQ	4.70839888205722
KIAA0082	5.38887208667496
TSGA10	3.79343006593751
TMCC2	3.78539519377828
TCF12	7.8161741091305
FAM130A2	4.09091148029104
MYOT	3.09879689920077
HAL	3.11164018719211
POU4F1	3.15925558928732
SNRPF	7.61458236073022
BCL2L2	5.31391225139513
CUGBP2	6.28755006722711
EMG1	6.40541625205094
PRRG4	4.0541733755319
HIRA	5.62512667014652
MERTK	3.86493489121934
BAG1	6.43757125279225
MYNN	4.66352878840567
CORO2B	3.99145636548976
ALOX15	3.19378461478400
TBXA2R	3.69347993859609
RNF144A	5.78383324146579
MARCH5	5.51408218201143
CST1	3.51240749045443
NUPR1	6.7360136313585
DULLARD	6.38714830081504
DCLRE1B	4.3209738948277
ITGA8	4.77223331322309
CCL7	3.581610451306
TP73	3.55064769062145
PRKCD	4.99036671994882
NDUFB4	10.0772572726068
DSC2	3.65731954004672
RBMS2	4.36701794872103
GRIK4	2.89314281921718
TMPRSS6	4.10721132764843
GLB1L	4.68131852791205
COL4A3	3.23068835619678
PUS1	5.79652061266796
MYO10	5.53372539132606
PEX1	4.49664218583979
OLFM1	4.03121809106653
RBM19	3.96529329384376
RET	3.51602014531596
TAPBP	6.00191942483485
RUNX1	3.96502901436915
IL1RL1	3.67655542527063
ALX3	3.67938806823417
MID1	7.00293379071983
C14orf138	4.93968537869641
GPR64	7.82054136500371
SNX10	5.80870568005293
MYO16	3.51708928501852
DBF4	4.80501652081826
POGK	6.9899939989992
MAPK9	5.54826125641129
RIPK2	5.33741270488596
LRRC31	3.05457318577326
C8orf79	3.66030541269020
CLDN7	6.65423360640683
EFNB3	5.09621327365736
GLP1R	3.63473617368875
CSTF2T	5.32785480937485
TRIM37	6.77479570425573
GRHL2	5.15776633134785
IREB2	4.13119945816456
GRSF1	5.66789418631431
CNR1	3.15688900692735
ABCC4	6.10876706651072
DLG3	4.28328183516249
ZFP36L2	5.4591796889629
VGLL1	3.32984600948303
IL1F7	3.1358418714506
NR2E1	3.02176535638640
MS4A6A	6.60889797171724
FTL	8.97460469230467
DYRK2	5.45927613794306
PCLO	4.00016027892703
ARIH2	4.46872644918687
PCNX	3.52445885835075
ANXA9	4.02066378724266
SRR	5.66446312678646
SCNN1D	3.15394208092670
NOL3	4.40980305291434
IFITM2	10.6303223459173
ARNTL2	3.76502087186068
MRPS18A	5.84158546160964
ASPH	4.40618125564864
PVRIG	3.86204600916525
CPA2	3.42363003988864
LEPR	3.73515964396847
SH3BGRL	8.29630151002268
C16orf42	4.47928230904364
C9orf6	6.4139075608432
ERN2	5.91913701904595
SYNGR2	7.91906826013799
CDKN2D	3.38743994883417
PITPNA	6.87376475521832
PRPF4B	5.5836456593661
NRBP1	5.61416343952042
SLC43A3	4.9772217430529
SLC25A22	4.54238731587921
ILK	7.36841613890804
SLC22A8	3.45823587508842
SEC14L3	2.9930663949412
MRPS7	6.42502991890424
SLC22A1	3.28989027510598
BTN2A3	3.80556283127809
RASA4	4.6904077000004
PITX2	3.18698621293095
CCNL2	5.60137737658457
GJA4	4.45752930004925
FABP3	4.11488642867173
MYBPC3	4.1149434432931
LOC728215	3.73988936146818
TRPV2	4.04066497266186
NIBP	4.76543260528597
CDADC1	3.60604074612773
ZFHX4	3.7678419597906
TFPT	5.1233184929308
TSPYL2	4.85344148925462
EIF2S3	5.54387105063603
ABTB2	4.10882464244911
SOX30	2.92026543375427
VBP1	7.41244890323298
DKFZP564O0523	3.65171479969555
MORC3	5.37430270995821
BHMT2	3.83156297727129
FZD7	5.12002013612905
CDH18	3.66394946752606
CHL1	6.80813384229407
PMS2CL	4.8292171520760
TBC1D2B	5.21317202123077
FA2H	3.52685714625157
TTLL7	3.58527501667435
SPOCK3	3.59152268897556
SLC13A2	3.4679966458583
AIM1	6.64317789587557
GSN	6.97587962203136
EGR2	5.32187828785192
SMARCA5	5.69712294044945
GARNL4	4.47766378626094
WWC1	6.69949196771198
PLEKHG3	4.54102924274713
PLS1	5.84789893044471
DGKZ	4.81322105194591
EFNA1	7.0475880826564
ANK2	3.68219168756570
PAGE4	3.27497113252703
SH3GL3	3.40804435953658
SENP6	5.86822384411728
AKR7A2	7.27141515248317
FKBP10	5.03486141404464
RIF1	4.28896573982467
PRLH	3.79725027952956
VLDLR	4.91907480874660
VEGFC	6.03715496747173
LARP1	7.54594260917252
SRBD1	4.0368029435657
DBT	4.77459837208565
ITGB6	3.25906969311582
CGGBP1	4.53816382398611
SLC1A2	3.39161975800136
INVS	3.50571622838072
MPO	3.39607034180396
ZBTB16	3.46533485233446
TADA3L	4.9055812824768
MOBKL3	6.70852675903294
PDGFB	3.9310343125749
CUTL2	3.0686457792853
RFX1	3.31213193767018
KLK2	3.4330886050498
VIM	11.1709073375770
REG1B	3.55628128027648
SUMO3	8.01101887739435
UQCRB	7.9112003203606
MLL4	3.93248763393311
LGALS3BP	8.65881128802475
DKFZP564O0823	3.85285397673761
MRFAP1L1	6.35270136479416
SPR	5.4495801642842
HOXA10	3.77615558696707
NGB	3.23540191099474
LZTS1	3.40808700182729
ABCE1	6.91738227817206
ARHGEF3	6.52015453325451
ChGn	3.65611025288853
CSNK1G2	6.07225529535124
SUPT3H	5.10070788956715
GABRB2	3.74049393731577
MGC72080	4.83396973349174
SLIT3	5.92780110574682
CD27	4.36671493997734
EGLN1	4.80164649702042
PEX13	4.17026189522627
MAN1C1	5.03601443366519
RWDD3	5.57795164699216
GRIN2B	3.12844782403919
HSPA6	4.10049808841689
ATP6AP1	7.50657901596006
NR1H2	4.75081307775257
PDK2	4.44556568526771
PHC2	6.83598156637908
LIN7A	3.45001130236627
SLC38A2	9.11470250542708
FAM83E	3.32541677222927
SPHK1	4.03331360066949
TRIM26	5.69801680400357
C18orf24	3.37957905531626
C15orf29	4.71813440430129
ADAM9	8.01167206996458
RUVBL1	6.90241467893872
TMUB2	4.45103360695519
APAF1	3.67833428378173
GPR176	3.61978575030142
MYH11	5.86352775409976
NEK1	4.61245031545588
MPP2	4.01263476788404
TNK2	3.57180471194995
C12orf24	6.0402651356268
MATN3	3.69554319490919
ZNF289	5.69774856524053
AGK	5.83832998985387
IFNGR2	7.02559447015833
NDUFA4	9.58887884331263
ITPR1	4.04942150200458
PKP4	6.22420486400547
DUSP1	6.45313747747457
DDAH2	6.4732016048249
ATXN3	4.47777481527704
TRIM27	6.54693789818858
LUZP4	3.63343008394505
SETD6	6.12864982461621
CDC42EP2	4.26967032062494
P2RY2	3.11062619815411
SLC45A2	3.2773181942585
RABGAP1	7.1208701849451
CHP	5.9824580096947
GPRC5A	4.75380638368436
SOX17	7.99787453534091
PAK3	4.73234683780896
ZNF259	5.18167745819176
LOC63920	5.48028051287856
TGFBR1	3.28427484232567
GBP2	6.70124828623376
MRC2	6.89047210553105
CDC42	5.79669368331623
AOF2	6.74547860989624
LRPPRC	7.95134759740248
CD97	5.34528909862884
SETD5	7.24399574245798
NINJ2	4.3146366225961
PTER	6.502565975709
POMGNT1	5.08436593624511
RRS1	6.69480016751713
HRB	5.15482119870203
SNX2	6.3429477639846
ECGF1	4.08547067619575
ATP1B2	3.78368159862303
RBX1	7.52007550182604
LOC400506	5.35024981364876
COL4A3BP	6.5779604032014
C6orf97	4.63268952256710
GRHPR	8.04388621209979
TSNAX	6.51591502797879
TAS2R1	3.88828748239426
SEMA7A	3.77501924105494
ZBTB7A	4.37455915927684
ATM	5.01307420624265
TIE1	3.20686978931086
PCID2	6.10372897713907
HIST1H3G	4.7172991590073
EDF1	9.38320896332665
GTF2H4	4.0087912267969
NEUROD1	3.60954669621133
LRRC15	6.53337346211965
TFF2	4.54628606853562
PARP2	5.40535496151629
WDR60	5.51914538803216
IFNA5	3.49443031873052
ZNF134	4.44039714031049
GSDML	4.22754749527735
SMEK1	4.80054072458972
PCGF2	5.61081838224754
CYP2A13	3.87087170002543
TNS1	5.39435461697102
MDM1	3.9266713340569
KCNH6	3.37717795624812
SMPX	3.84030770754847
CD9	9.73540779448664
SRGN	7.3562227803474
ALDH7A1	6.45289500051893
EIF3F	10.3020962683604
VDAC3	6.75495354198988
CASP7	5.86588587277489
KCNJ10	3.10396103280624
EDEM2	5.0017011089964
CCNJL	3.60484886490888
CAMK1G	3.46512344572946
AATF	6.95961845234812
CDC20	4.39646419969449
E2F5	4.00497803868034
ACSL5	6.7759136447026
FTSJ3	6.934010967149
PRUNE2	7.29261610287665
LYPLA2	6.31191471641652
C19orf56	8.48268008346119
FAM30A	4.70496332972049
SMAD4	6.12934166675054
AFM	2.98646409373029
ACPP	3.42196284455069
G0S2	5.24657056600044
FCHSD2	5.18255545041607
SLC4A7	4.13739457644445
RRP1B	5.55945108060325
STAT6	6.05647581690314
CCDC40	3.73615426149519
GNL1	5.03995268059333
ZNF195	6.31275709743376
GART	4.58818083134303
THOP1	3.98490246343566
PER3	5.25931671508858
TRIAP1	7.54264366452403
SCARB1	4.5500284290323
ADCY8	3.69617789074609
CACNA1F	3.50786285711077
C10orf10	5.34899026996223
SFRS8	5.3087112025
PBOV1	3.08695837853181
GOLSYN	5.43956346072066
PSG1	3.35131629942457
DHX34	4.11983560004382
CAMK2N1	6.00479549652145
FLJ20433	4.15574779506283
GREM1	3.34395624612098
NFIC	6.5898566128704
ITPR2	4.15240678343137
QPCT	4.66361380261821
PRKAG2	4.44998045710414
H2AFZ	8.23046907311691
MLLT3	3.69199435329693
CCNT2	4.17959372713818
PLK4	3.87656977866797
H2AFX	4.84592700614181
MED16	5.09255505156146
PLEKHQ1	5.29782251187657
GOSR1	6.01730899301897
BTG4	3.15190409683476
RPL30	11.9322790118459
PLOD3	6.3340094368644
ZBTB39	4.27447512792807
SHC3	3.34915189101190
HAVCR1	2.62638971625318
DYNC2H1	5.46724134396935
WASF3	6.01394092897381
DRG1	8.58312317815114
SPCS1	9.2150940644984
PRR4	4.1562025361293
KDELR3	5.41143043020053
SRP19	7.3676104456378
GABRA6	2.90136677492824
RNF5	7.2833287531452
MFSD1	8.1328966094595
KRI1	4.84693582299937
LRP10	8.01045144510493
KLHL25	4.42243863107402
PUS7L	4.98574328411052
MGMT	6.30972988034085
BUB1	3.48444346384514
RNF138	7.10899002093872
MYLPF	5.03079609839832
HOXD1	4.10910355816433
DYNLRB1	8.45417313643936
AIF1	5.66664368017905
HCN3	3.3836854422285
CSH1	2.96274203301336
MAP4K5	5.09867275055443
CHODL	3.40349722062147
EXOSC8	7.0939697275091
LASP1	8.42027701292919
SLC28A1	3.77103773849914
PLAA	4.73770307362712
KRT6A	3.43590624206557
MYO7B	3.60563595153433
SEH1L	6.52709908318258
MTNR1A	3.27991771407635
TSPAN5	4.50574929627607
MCL1	5.69052386096924
EHBP1	6.56646172919096
CDC45L	4.13829445836519
ATAD3A	4.97908026065362
PRNP	7.79753181186674
OSGIN2	3.24444876624556
DARC	4.68096102758216
SHMT1	4.65580059530871
POPDC2	3.68724057738637
CRISP3	3.07223337529192
FBXL8	2.95295039624948
TRIP13	4.47067153309164
C1orf113	4.68467297449206
NEB	3.55783807716705
ASGR1	3.60045309986808
IL6	3.38035114063491
CTGF	8.12217695082288
RAB17	6.17912533844064
JARID1B	6.7213687540702
FBXL2	6.45333406747227
PTBP1	7.51707498375638
PTPN7	3.9815429816215
BRD1	5.80757455175312
STATH	2.93673308930269
CDC7	3.59631159470825
ZNF335	5.07032112287365
SNX7	7.51901529466101
MCCC2	3.93078921336424
CPT2	5.41371727250567
CDC2	4.20829018256652
C5orf23	5.96689502449407
IVD	4.23976210293133
HEATR1	6.61779173623784
HSPC152	9.72131075586864
PSME1	9.5292854167609
STAG3	3.72993756198283
MSL3L1	4.84840345447247
MVP	6.80481274552105
EPOR	4.80808502475886
ZMYM1	4.09364419280167
BCL7C	5.19424255694260
PSTPIP2	4.1504262862428
SF1	6.08581102440322
PNLIPRP2	3.49091402537977
BCAS4	3.47328485660031
TRSPAP1	5.05676338454879
NUP210	4.38252033547469
RAB11B	3.67102560115458
ANP32C	3.16986140467815
ITGB3BP	6.51111803487047
EDG6	4.21074252920433
UBASH3A	3.63960302832421
PPAN	5.56465493319157
YWHAB	8.92595133502645
CUL1	6.44253074170592
CCRK	4.44376296006239
LY6G5C	3.55301482777730
DHX9	5.54805542550609
SLC7A2	3.56719830079363
CLK1	6.39306844748309
NCKAP1	5.66797363972697
TNFAIP1	5.1856208953751
PKN2	6.47332747172159
VDR	5.17324037780745
PODNL1	4.55886045469435
ACE	3.78741169810999
DALRD3	6.74825018666595
PSMA2	7.73375640846801
OPN1SW	3.42299276882116
CCDC131	5.67157950595667
EML2	4.0688666583475
DUSP11	8.42127667587296
DSPP	3.75875846206703
L1CAM	3.77968138776164
NEK11	5.32169734451038
DLL3	3.27044290928163
CREB3L2	7.32445787297568
GFRA3	3.04697908830083
CPA1	2.92353849393983
PPT2	4.75855170629141
FASLG	3.47343697689938
RTN4	9.53076708577903
GNL3L	4.35624441119397
NUDT2	4.892275801043
GTPBP8	6.12208355934471
CACNA1D	3.64395260690619
PRKAA2	4.20944607726469
CD163	6.1021876606877
CD37	4.06782312956831
NBLA00301	3.11521117541896
DPT	3.48444211163088
RGS5	5.51735173006796
ACTL8	3.56944644160479
PRDM8	3.33468915108381
PRKAR2B	5.84842418194578
OPLAH	4.15878994727144
KRT14	3.63594789766147
MRPL18	7.98125639903936
PACRG	4.01151050570594
ABCG2	3.69345824358839
KREMEN2	3.8284860468119
HNRPUL1	7.30915476763684
FBXO21	8.30375469365873
GRB10	4.69145110821942
CLSTN1	7.45992384281378
TBL1X	5.15113115313756
PCDHA10	3.29095971704627
CHCHD3	7.42168631058216
LMAN2	5.92854674779246
CRKRS	4.11014188160048
INSIG2	6.3653858578689
GPR65	3.49497884418526
STXBP2	5.56789911109909
CMAH	4.21363897932049
ZNF155	3.94188849810896
DFFA	6.42325532935703
FUT1	4.20941454350932
COQ6	4.43707578766854
TSPAN15	4.76681831906406
PRPF4	6.28803075172182
PGK2	3.33642960316962
MS4A1	3.58615293197707
TMEM51	5.38194818543606
ZNF580	5.89354734202796
DDX28	4.0349994020559
BTN1A1	3.22172251624735
EZH1	4.81082077587007
TTC31	5.43771398020548
LSP1	4.70980059458375
PCAF	5.35633590205741
CHP2	3.85995547494946
WDR46	4.92202956240657
ALOX15B	3.75751290486187
CDK9	4.4179112171031
CD59	8.04447416724427
ERP29	8.6489080820491
LRRTM4	2.7275756692758
BCMO1	3.23969757875165
TTR	3.15760506334852
DDIT4	7.24123648761495
MAOB	4.72199302592118
CACNB4	3.85043543121647
PTGDS	6.05952155050025
C3orf63	6.6524651374553
BST2	6.06879877484103
ATP5L	9.31513007111752
CYP1A2	3.91890553585856
ONECUT1	3.54115393868298
NUDT9	6.6790394344736
TMEM149	4.755005719468
STX1A	4.07407578749676
STX17	3.41729678522505
USP6	4.20156264363941
MRPL3	10.1662375712139
POMP	9.23219004765564
INPP4B	4.24808681489329
GMPPB	5.08727344557056
ALLC	3.45557142087983
BMPR2	6.19800852180021
KLF7	5.42399209066808
EAPP	6.87463246091763
AHSA1	8.17346899101191
GCC1	4.92222052270129
TIMM9	8.08544992856578
CDO1	3.95457475572572
IFI6	6.23337889466956
MGAT2	5.56059032871401
WBP5	8.98881182374583
SLC5A6	5.28058898573537
HIVEP2	5.75943026457223
KIAA0907	7.71208886233209
SUMO2	9.48803011243138
KIAA1822L	3.29568837259697
C11orf67	5.30835139113603
CTSG	3.73901963349773
TXK	3.92368084151603
GRIK1	3.27467204325756
CUL5	5.98231472932124
FRMD1	3.97491412419735
ICAM4	3.37892030197806
NOL12	3.67852449245178
FPGS	5.32840457415769
ANAPC2	4.59421239478706
SNRPA1	5.71885851260431
TAF13	3.17273330371313
KCNJ4	3.70442019765209
HIST1H2BG	3.31453484253407
SLC5A5	3.58118920138842
IL12RB2	3.00578129249256
EIF5	6.36516943252057
SYNC1	4.03004506026997
PALB2	5.41841729592234
UBL3	7.16636707407403
RNASE3	3.78986821561829
PIK3CG	3.27565081825985
BCORL1	5.0068874330411
CD5L	3.45222628166811
ZNF238	3.8605598992915
TRIM49	2.87074031607506
POLR2K	6.07392073628866
C8B	3.50232413860201
PREB	5.45031946697996
OR3A3	4.10642603919139
TUBA8	3.57318210756165
IGLV2-14	4.02008351531502
STIL	3.81396404075603
NME7	7.02805983179106
UBE2C	5.84547234410018
FHOD1	4.55051653223022
CDK2AP1	9.68378418554347
CYP3A7	3.62937652128829
DHPS	6.2199368774289
RPL5	11.9771729954665
TFDP1	5.43252316784662
TRGV5	3.66708392304695
HCCS	5.13386199905255
LHX3	3.59845988218773
GTPBP4	6.35413596195784
TUBGCP2	4.55084763431928
CXorf57	3.46096901202170
SLITRK5	4.90577571736701
IRF2BP1	4.75334387761709
NDST2	5.01367842846516
CD79A	3.86550901016572
CIC	5.69314128912187
IL1R2	6.17546031259972
PPME1	5.79564385129834
PIK3CA	4.77650984016601
TNPO3	5.98947722510398
COLEC10	3.71911543769638
SLC9A6	5.21487610271525
CCDC53	7.42888776791824
DCUN1D1	5.44398459959841
PRAMEF9	3.53310832978030
GK3P	3.20472202402628
CYB5R1	6.605281239128
TSR2	5.56698168746344
SLC6A5	3.20898207478747
RAB3D	3.41225325295456
ERBB3	7.02072278487496
DAZL	2.99592488251888
DCUN1D4	4.62628688154399
CYP2C18	3.28785128861481
SDC1	5.23814069559865
ATP6V1H	6.72995270115453
