Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182
Composite Element REF	Signal
SP140	3.62107383040605
G6PD	5.13628900277845
NUDC	6.38079765663706
GABRP	3.94747820708467
SCARA3	5.19570125944704
TACSTD2	5.94318371217658
EIF3J	6.69743806696156
PPP2R2A	6.39333376061875
CPA3	3.81777385278505
PVALB	2.90256952193317
BCAT2	5.74340957697131
MFN1	6.84419755043683
F10	3.10211812251349
FAM134C	6.55205809309976
SNX11	5.8820961458224
COMP	2.95590536002964
GPR177	7.78415175940561
TAL1	3.09199314922447
ACSL1	6.18083124849687
ABCC5	4.83784078951113
HCFC2	4.92220318847048
TCAP	3.28729472651304
ABL1	7.60243813035889
RBBP7	9.74165326855328
PTPRG	3.89983861002757
NCOR1	6.4140734294547
MOCOS	7.7147814012403
C14orf93	4.13545707420407
PRDM10	4.2727596195009
TNRC15	6.2259894957095
SPINK4	3.50094421189542
TXNRD1	8.69682822267903
UBE2H	8.94446337660638
BRDT	2.81861055376781
SLC16A4	4.49613879988788
VIP	2.91724832349237
CALCR	3.14434503754479
CCNE2	3.79345844513766
SLC6A8	6.73486742868855
LILRA1	3.56973638141025
MC2R	3.25175341289304
MBTD1	5.93435919671068
USP33	6.79407917489961
PPP1CB	8.89516605694664
C15orf39	4.7472893874702
ABHD8	3.50165741980856
MAP3K12	5.26445906572367
PAAF1	6.7972939231139
ARF5	8.15948627517148
CCT3	8.77870170425741
SLC3A2	6.38113522610638
PIWIL2	3.2763354380715
RAD50	7.76990108457839
IER5	9.1098303355272
SYNE1	3.29554685311063
MBTPS2	4.00850675818487
MVK	4.75903276924909
TSPYL1	8.53564333362678
NCL	9.55793364188105
PSMD10	8.45754771070083
MOBP	3.32489854600811
GUF1	4.59534741212068
WDR44	5.60345429902345
HRH1	5.5035471124637
HIST1H3C	3.72923372622605
C5orf30	7.28566353826639
RASGRP3	4.42566616290952
RNPEP	7.6806823025066
PRKRIP1	6.40692172708923
MED21	7.45958195491054
GRPR	3.88036506439378
SYT11	4.07597409918359
NTSR2	3.27936615958082
Gcom1	5.62024757323185
SPTBN2	3.24762450250443
LRMP	4.14406351486218
HTRA1	6.2317817821502
RNF111	7.0289666538751
SLC26A2	8.5664311853948
WISP1	3.19250172328086
ATP2B4	6.9491793737943
FLJ10769	6.34292444127354
PTH	2.74089544075391
KIAA0895	4.77482746789044
CHST12	6.41406529781946
RAB22A	7.10675413317288
TARDBP	7.65492856909446
RANBP5	6.3343889595844
P2RY10	2.86460406248520
STAU1	9.61190474226483
NME5	3.87005621146154
DDX21	9.31107572475548
CHMP1A	6.73278031644644
BARX1	2.90366123149812
HDAC11	4.27304288015412
NOLA2	6.75402768945061
MTO1	5.7041654978033
DHX29	5.83890854253335
HADHB	9.4623229060919
ADAR	10.3417601317699
SF4	6.18944213186693
PLXNB2	6.17767531619018
P2RX1	3.27587371045871
SLC15A3	5.82253572516985
GAS2	3.38603034053694
EN2	3.06621124677228
NUMB	5.38100409054208
C14orf172	5.35912432734646
TNIP1	7.23213323713805
INHBE	3.29291093400326
TM9SF2	8.45777550742011
PSKH1	5.08859190044968
NSFL1C	6.92942051125829
RHOG	7.70372396783553
HBB	8.07630870189247
MED15	4.94973375575
HEY1	5.29938551540272
KNG1	3.23901647604688
CASR	3.63313370540754
ITGAX	4.39875412806249
CANT1	6.97514274262993
C6orf66	6.15508039676797
UNC50	8.69166153081952
C21orf33	6.04227156444457
IRF2	6.41094931720202
HEATR6	5.30091541669866
GNG7	3.89053574702432
RUNX2	3.16244111822582
PGR	3.01413781559238
SOX1	3.37573163840267
CROCCL1	6.77750806893638
BRE	6.03944688859132
SRPX	3.15738471683612
MBNL3	3.83942102563246
ODC1	8.98839700559727
SDC3	4.87369154682767
NR2F6	4.74089667566004
ADORA2B	3.93951231956886
ZRSR1	3.3517430504478
ZFYVE16	6.74844491093917
RPUSD2	4.87950351172454
SYNJ2BP	5.95730816794079
POLE	5.4818501702257
E2F2	3.05602475437305
C14orf173	5.26553035085559
THRA	4.36341774299828
MAPK11	3.63002232769992
TBC1D22A	5.91838922639539
PTGES2	5.68268035766508
HIP1R	5.48092526602376
ENO3	4.02955583326668
COL4A6	3.3474467344972
TOMM70A	7.47650210068387
IRGC	3.32302575204105
NAB1	6.21295347208798
DET1	6.35456282142051
TRPM3	3.21234468344709
ZNF532	7.77491893521045
RAP2A	5.78985946185895
PLG	3.38383465561238
FECH	5.45467405973653
CRIP1	5.20089800653285
AZIN1	7.49127316129677
SLC7A7	6.03470914188283
CA8	5.82905636200146
IL10RA	4.5366940039819
CDC42EP4	5.55334863853453
C16orf58	6.20307880853455
ARG2	4.40857049537671
NOL7	7.3171474579259
JARID1A	5.85984138276243
PANK2	7.56826208959777
ASH2L	7.30023161040266
ICAM3	6.10325642842897
TMEM16C	2.98108503204402
MDS1	4.52043656460601
CABYR	5.01218291706166
SLC1A3	9.60107388541452
RNF139	7.96676550130209
ADAM8	4.63731009286934
SFTPC	3.60343879124118
BCL7B	6.32034939380591
MAN2B2	7.09112913831756
PCDHGA11	2.99416807756283
RGS12	3.53662073449535
EIF1AY	3.22594655745992
NUDT13	3.87491626604594
ARL6IP4	7.35853772403233
RPL35A	10.9901549604626
CCDC21	4.93687378164567
RAB40C	3.76763084471916
EMR3	3.09654353732242
PRRG3	3.36623068738738
LRCH1	3.4465695640292
SAA4	6.1262738994103
RAPGEF5	6.43986017199524
ZCCHC2	6.97642637503817
CLIP3	4.25154684327864
MAP4K2	3.63203314599642
C20orf30	7.65649153048169
SULF1	6.7856984028485
C11orf48	7.62376999386472
PRDM5	3.13399334370958
ELOVL1	7.49467531348087
PPP4R2	8.4108683399399
KCNV1	2.68034728911282
ACP1	8.49294811078139
SIGLEC5	4.13707228316411
ZMYM2	5.8102376141958
C19orf61	4.02153511323292
DAGLA	3.5217282637345
GPR32	3.5382961101574
EDG7	5.41415035503786
NEUROD6	4.17108133144333
NEURL	3.66982072610429
SLC2A4RG	7.5352432159702
LPL	4.45279360040207
CA5B	4.41345387409983
MPHOSPH9	4.79954497221773
CLEC2D	3.31402223759803
HMG2L1	6.21367546332606
GRRP1	3.41954735239247
HCN4	3.63482312308696
CD8B	3.22370272702650
HIST1H3D	5.12428715521461
TGM4	3.27091407507727
SLC6A12	3.42276415986763
CD84	3.81328829188716
TBC1D15	7.56046321987146
RASA1	7.97517379974431
PHKG1	3.59150967753518
MAGEA11	2.72618655478810
NONO	8.43698914952632
IMPA1	7.50717860669231
SH3BP1	3.47680849000414
RARRES1	4.15147401220409
NPM3	5.07853295379719
CLEC5A	6.05001983140685
B3GNTL1	4.40599656513226
ITCH	4.51878856332311
MGAT3	4.18269561897466
ARPC5L	8.42904042659142
KLHL26	5.68143810395967
MBP	4.98754827630109
SIM2	3.06770990674644
RPP25	4.18195704270328
SLC2A2	2.75371846386133
EXO1	4.90948835790646
SOSTDC1	3.45823299589948
HRC	3.06917848791011
TRIM48	2.93835722360890
KIRREL	5.36723129697713
PIK3R1	4.84744106621936
HOXC11	3.67280578487302
MAF	4.3315357290862
DOK5	9.35189789507891
HELZ	6.75035482498967
ZMIZ2	6.25487046547062
SLC46A3	6.82483456484843
ADRB3	3.69205162594145
PTRH2	7.27748166175762
DMD	4.0891223081571
STAMBP	7.63974807857187
KRTAP2-4	3.48851132854891
ADCY2	3.29510272807460
MS4A12	3.03733815355135
TCF20	5.12317654040292
KLHL20	4.80529782125261
SRM	6.93907778690034
OTC	3.37458091490714
ABCB11	2.96459725375428
KCNC2	3.31501519246063
CDH19	2.92779658552903
SSH3	6.06973377766182
ZNF135	5.13703146359451
FLJ12529	7.56291828691723
PER1	5.65422584750574
KLC2	4.84900462128477
HDAC1	7.37454178106817
FAM128A	8.45614670289044
FNDC3B	9.02184311232992
MTCP1	8.82871662072904
GPR63	3.31354031140027
FLJ21986	3.42962063765312
LMCD1	6.32734129631991
MICAL1	4.58649244944236
BLZF1	4.47227659230009
IQCA	3.40888142142416
PCDHGC3	3.53669993177118
ATRNL1	2.89011070591940
CAV2	5.05783278525646
SAC	3.06860100902848
DUS1L	7.04701804234193
NEK9	4.45086715270386
WARS2	5.71545733885149
DDO	3.12454400914547
MARCO	3.86995467819748
DCHS1	3.67763341170873
TOMM40	5.27904019985652
RP6-213H19.1	7.75633163723251
TUBGCP5	3.73746573620186
IGSF6	5.32175362513716
TPPP	3.48209250843925
SEPT11	5.51480312970265
ADNP	8.77510275693333
UST	4.02199403837572
C13orf34	4.97686728084355
GSTM5	3.45170413623658
BTD	4.16439092960332
PDCD1LG2	2.90128979738152
SNRPB2	8.51156845000276
APOA4	3.32342123204772
APBA3	5.02622404094095
CUTL1	7.34803651270055
PMS1	8.2012986504755
EIF3E	10.9226532664323
IL9	3.39833323148142
HOXA11	3.14329819275074
NARG1	7.17692868789406
RPL31	8.50708300839766
RAB28	4.70433196027539
LY9	3.33159285723124
TFCP2	6.02645100418099
ATP2B3	3.17014970793899
KDELR2	8.23953749389002
TLE4	3.67284462195317
FLJ43806	3.48257952453032
TLK2	5.71777242295738
PKP3	5.85531733744045
CIR	5.91635731315587
RPN2	9.53782742850226
SH3GL2	2.96241056175066
CTSO	7.14515926100652
SFMBT1	6.31274048171556
WDR57	6.05924014433692
SDF2L1	6.53903193041364
IGFBP3	8.85542522915294
FER1L3	8.6149460236488
DEK	10.2108591824736
C20orf43	7.88394593778532
ARHGAP24	3.30719524921741
ALB	2.85391353466076
SORBS3	4.52269262847105
C4BPA	3.91508775948848
UPF2	7.28151055485868
AGBL2	3.67778651467343
C1QA	6.18747939256315
DOPEY1	5.10185756489314
TERF1	6.73339429175976
KIF22	4.84119547680062
DNTT	3.03779945148770
C10orf6	4.67532942300272
C11orf41	3.09122955995631
NINJ1	6.82049267336305
SEC61A2	4.34803475615739
HNRPF	7.61994478089435
COL11A1	3.13120573945265
HIST1H1D	6.1604740497431
UCP3	3.53695883384273
MYL6B	7.75460995916736
UBAP2	8.08561509088454
TREM1	5.7291958591321
CKMT2	5.47469593692017
HLA-C	12.0784463038029
SLC13A3	5.17591588650286
PLA2G12A	6.68344571527338
SPRED2	4.15973201207718
SCN10A	3.58251816288923
TIMP4	3.80917138897004
PITPNC1	6.21883354709595
SLIT2	4.19646105135107
RSF1	6.62591670504347
POU3F3	2.84619049333565
LIN7C	6.2852006940387
NKX2-2	3.00806079546171
DPPA4	2.70577421767423
ZNF804A	3.20695323157782
CCIN	3.44652842276836
SLC25A31	2.75354658655141
KCNMB4	3.58330765215813
FUT2	5.63948059633219
RABL5	5.26723175071067
FZD4	6.93030737325903
GALNS	6.49809588609359
PNMA3	3.56489282330284
STX6	6.06059863904526
HIST1H1C	9.24491122647472
CIDEB	4.47972957594933
CASP4	7.25452854340252
PDK3	3.97303603510433
WIT1	7.37619018684631
TPR	6.86955562747264
MTX2	9.0882313382815
HIST1H2BH	6.57747020412709
BRD3	6.89014049349555
HIST1H2BO	4.01362646780243
SERPINA3	11.4791401808755
UBXD6	4.42996523105462
HOXB7	6.61085385665892
C7orf23	8.78408654336398
KIAA0143	8.96835847946348
KCNJ16	3.12548315610884
STAB2	3.35705929506527
TNPO2	5.42843672367074
CENTG1	3.30730602665157
IRF9	7.97059989794765
MCPH1	3.18152354229290
FABP2	3.17940830349385
C9orf3	7.85185643797824
FBXL4	5.34255190477686
LBH	7.68332866167793
MYO1D	4.54028852769961
PTDSS2	5.1405263425814
BMP2K	6.10929186355357
NFU1	8.37497856063688
UGT8	6.34907250047811
SLC25A23	5.14261597286374
MAPK4	3.33324736156097
HINT1	11.5028098356345
GLP2R	3.186227308463
WNT7B	3.69546630746716
SETD4	5.85826932784457
CHCHD2	10.8245092690445
DYNLT3	8.09538736406363
FKBP11	7.46510861994361
NDP	6.95296310058954
RHOBTB1	5.02797886792994
FLII	6.75420419980493
SLC4A4	3.45232344800534
RPL38	9.67163737884288
HTF9C	4.12613712252198
RPS16	11.7449373857803
AP2A2	5.58721577668117
CHPF	5.17267440810611
CSNK2A1	6.78362815021217
MAP7D1	6.7478884129782
FKBP6	3.41646665493265
ZNF214	3.41699861679225
DDX56	6.85830803347663
TWIST1	4.12916838349713
EPO	3.35422556852372
MRPS18B	7.44885220048463
ZNF682	3.51662965083832
AOX1	3.30512853206928
RPL14	10.0086124147339
CYR61	5.61356366156916
JRKL	6.36661916957743
DTNA	3.3824563493345
MAFF	7.98777542188327
LOC51136	3.61156361201105
TMOD3	4.28603003940369
LY96	5.36104112719791
EEA1	4.69805751256358
KLK3	3.20061563382833
IL1R1	5.99622175757797
HRSP12	6.66881034101971
KTN1	8.7851379299302
LOH11CR2A	7.31104203849066
ARL5A	8.72737779592842
MAB21L1	3.09923799820183
C20orf59	6.48346769619591
ADAM2	2.92352697858555
PHKB	7.07356645772051
CCT6A	8.00449000811724
TBC1D8B	3.62024679003727
FAM13A1	7.35350761786394
EHHADH	5.60016348246803
LAPTM4B	10.6790579100955
TMEM147	9.07549645029703
ITGB5	6.15367757629848
YIPF3	7.20315604648542
FKBP2	8.11276559998911
XPO7	5.41336193156921
GPR75	3.17181755606943
NR1D1	5.34156917835642
TRIM5	6.47570127564951
TMEM110	4.25206711101138
APOC1	7.04586362432198
RNASE4	5.02729234795573
PARD6B	2.85585652528075
ARID1A	6.28302545514061
NEK2	5.16041265102933
RRAGB	4.704656068927
PCDHGA3	3.28805103500163
HIST2H2BE	6.8215477452852
RCN2	8.94730322619588
STARD7	9.9454052559324
SHMT2	7.83923493389392
MLYCD	5.40743232325954
KIAA1751	3.08393048853354
NDUFA5	9.39082718533816
THAP9	3.06395260109594
FLVCR2	4.03527785591599
RP11-217H1.1	7.95085611640493
AP1S1	6.5873804984801
NCLN	4.62243650644955
SDHA	8.83811691707679
SMAD6	3.8774607010817
SAV1	6.56771312028806
SAT1	10.8973968959082
ADAMTS7	3.37297197073548
RPP38	7.36197896858837
RCBTB2	5.4639754293238
VEGFB	5.50073431339551
COLQ	3.73104831383721
RBMS1	7.95836048582627
NRXN2	3.30236866756982
WBSCR16	6.50993491998388
DRG2	5.34573347019206
KLRB1	4.56121230086396
DNASE2B	3.00856933241518
SAFB	4.98903599777952
MAPK8IP1	4.23399949243882
RFX2	3.51066747907285
MLLT4	3.80038638402811
ANKZF1	6.47640024488583
DUSP8	3.91869967108043
C19orf50	5.15678688248403
MEF2C	4.45567977399688
SENP5	4.88914176400856
NFKBIL2	3.45318546549176
LBR	6.70391941060904
CBFA2T3	3.37362428588556
AFF3	3.15389029687161
IL2RG	5.31885086628928
CCDC51	6.46093727562381
COG7	5.35824379624419
MYB	7.79553585354359
KLF3	5.33344187641584
PLXNA3	5.94689012646712
KCTD14	6.54070037200921
FZR1	3.78802228547647
XRCC2	7.00234891762646
SLC44A4	8.13921392445183
ESPL1	6.63090997857959
MMS19	5.96816816743645
GMPR2	6.415542695843
ST8SIA5	2.86247977663802
TBC1D19	5.0285858175566
CHPT1	8.20812850967522
ERBB4	4.91335502148083
TSPAN32	3.65940213292039
MAP4	7.15108964524634
ACTR3	10.4443916297322
UGCG	9.5458150278215
GPHN	4.36858798678627
ZAP70	3.36187150784736
SLC6A2	3.74208293211249
LPP	6.8132863344368
PTPRCAP	4.72984309411065
IL12RB1	3.65185590086548
HIVEP1	6.86391307236521
ATRX	6.353432235871
EIF4EBP2	7.4545431662252
DFFB	3.65508803224796
DMRT1	3.42464506514123
CHST8	4.18675263014895
HSPB6	3.83383610329125
C14orf109	7.54828501328827
IER2	8.27511937480344
NMB	7.28055627910219
COX5A	10.7741159355950
EIF6	6.76431531928934
AIFM1	7.9013249718419
WWC2	4.95530748944597
GSTA1	3.41807752708186
POLR2L	8.41809297285613
MRPL4	6.93295442358724
SEMG1	2.88403950205386
MPPED2	7.31746450738341
FLJ21062	5.12165792737471
TRAF3IP2	7.24474823559573
EPB41L4A	4.535960429915
LILRA4	3.25275435094316
LAMA2	3.22579994017473
TAF4B	3.78369368668065
RLBP1	3.21199668884757
SLTM	7.8639596589418
CD300C	3.88746142193165
FLJ10404	5.43318337499924
RTDR1	4.23139493625244
MALT1	6.65699061830272
ARVCF	4.37712684249651
RENBP	4.13707212676949
ATXN7L1	3.76912182729835
NID1	4.80537930742359
TUBGCP3	4.70384814200022
ZNF783	6.29853808489421
ITIH5	8.26227854475776
ZNF85	5.55082086718648
MMP13	3.72596395185873
KIAA0329	5.01832703374236
C8A	3.62532246343526
MGC87042	3.27887860990846
HOXC13	3.32875626988646
CLGN	2.76101468630217
SLC25A37	6.26119063470383
SMARCC2	6.96294214971584
TFDP2	5.89769425910806
POLI	6.97085763099507
HCP5	7.65663794747145
UCN	3.3667761603421
ZNF764	4.4789124011566
USF2	6.26948299434682
C20orf24	10.1216010194144
FHL3	4.43500521206677
SPATA5L1	5.75472371442505
JMJD3	5.00916382317315
MMRN2	4.43281062824217
DSP	10.4878162415757
NDST1	3.97777567248588
ZNF248	5.2041996232185
PELP1	5.68302672022786
MBL2	2.92209454983081
ZNF230	4.1282214050414
RNF41	5.31506578996381
THOC5	4.15258379636774
MSN	9.16080484997456
SLC9A5	3.67701481352855
SERINC3	8.24678814022578
ZNF434	4.71485653270295
MUSK	2.89195822717307
SMARCD1	4.70517854212755
C11orf75	5.4956126720196
ZFP106	6.68827293645253
GTF2E1	7.22619666950938
RY1	7.06259149860239
ATAD2B	5.10616625851088
DDOST	9.16506109159668
ARHGAP17	7.1792392601926
GPNMB	8.0746193970726
TTF2	6.35884513713298
SFPQ	7.43980730099267
GFRA4	3.23157994971238
TIGD6	3.40536690818074
SLC39A14	9.19812755845666
AKR1B10	3.68773949903346
NGRN	9.22712145747226
RGS16	5.15516997764246
URB1	4.7403687598463
GPR137B	7.01607850359498
MECP2	6.18260788262797
PSMA1	10.3589076310863
TOP3B	3.54789779798716
NFATC4	3.93497021787456
RAB7L1	4.6076396024163
CSN3	3.54570876031860
NOS1	3.73142987262047
CA14	3.91592076232424
BMPR1A	6.52413085221534
YBX2	5.83903064750467
PRL	2.89731721320773
SNRP70	6.93160166076216
C6orf130	7.18519620912045
KIAA1166	3.85862399576449
FUBP3	6.83896786568815
STAG2	7.98334940573939
ACACA	6.76706623791799
ABCG1	4.36838616334428
ATOH1	3.11325523763317
ODF1	3.4542598785315
TMEM127	6.3953272858971
CD55	8.7857756166955
PLN	2.87358811017941
RPS23	12.8376177322147
LYPLA1	9.42346321467272
PRDM9	3.52520200718069
SSX2	4.08409485141645
PLUNC	3.33883769339864
SYNGR3	5.5351599034969
EML1	5.66792222282737
LNPEP	4.18844834304041
SMAD3	5.07958129942369
NUP93	8.44776391584388
HISPPD1	7.1064236429044
HNRPUL2	4.95403537003174
YARS2	5.88889334348419
TBC1D12	4.45620311532225
ZCCHC4	3.66145932477467
FBXO22	3.99158957253785
C16orf24	5.02539440947419
ZNF669	4.59717509081975
PTGDR	2.92190756693384
DDX27	7.69579761639974
KIAA0409	5.90546413152635
ASB8	5.72542253301594
MEPE	3.47148185224055
PLP2	9.14184769998224
COQ7	6.1203237937929
CHMP5	9.56565727091861
CACNB3	5.66336395730781
C10orf84	3.52760932130025
SPO11	3.40101607155431
NEDD4	3.54105843792779
THAP11	6.93529852023643
ZNF43	6.53732102909751
KRT13	2.92518596477867
NEK4	6.53686507018961
MRPL19	6.70598909830269
RBBP9	3.52491911306258
PRKAR2A	6.2004107406013
IHPK1	5.90148545594444
ATP6V0B	9.80219299996011
CACNA1E	3.02393197516609
CEACAM8	2.74083492905847
PEX14	5.87325634951444
BXDC5	7.71886896185361
ZBTB38	7.70549286334531
PAFAH1B1	5.88545527205931
PCTK2	5.39903378807488
LRRC16	5.4745337997375
OSTF1	7.27312798982583
KIAA0323	6.13314127147295
FYCO1	7.02619347247873
TXNDC13	7.3513138728102
PLTP	6.13889313077875
SLC25A1	5.95146917419762
EZH2	7.05844349206582
PLEKHB1	4.97302490813218
GRB7	6.26025383555559
ZFP37	3.44840786003632
MRPL33	8.47562236841167
C9orf27	3.08593660881808
PELO	6.76986648899602
ARMC1	7.7860501213546
ZNF154	3.60163739630423
C3orf64	4.82043219605724
FLJ10357	5.91499536647628
PON1	3.16897381497935
SYT5	3.28205181371202
TMEM66	9.59303600894123
ATP4A	2.95805438785851
HBEGF	4.3716438577561
PI4KA	5.9051840691514
LEPRE1	4.1824154197934
POU2AF1	3.59175596190652
MRPL12	6.75617992687489
GNPDA1	6.77759184216517
RASAL1	4.03491681227718
ZC3H3	5.13396434860259
DDAH1	8.4978082350032
MGAT1	5.80377915179047
TIPARP	8.69065620913269
UGT2B15	3.07908953962666
DNASE1L3	2.98430006196905
CHEK1	5.8502166978478
ZNF8	4.16891813126246
TXNDC1	7.09900164885407
CKB	7.02465374074387
RTN3	9.43170966059147
IPO8	3.74657920779244
FZD2	3.28929945703681
PART1	4.45655470309422
PSMB6	8.48407684444328
MAP3K14	4.74505744732623
PCDHB8	3.09735688931629
PHC3	3.37913374878623
PPP1R8	5.74969872741397
NOVA2	3.37123518652825
TNFRSF11B	6.07176201344222
GOLPH3	9.11510383445989
LOC51233	3.78641980217252
GGTLA4	3.46512805539653
PDE6D	6.9662338240459
TTLL1	4.02022004095757
ZNF117	4.99854050515913
NKRF	6.73901314178807
CLK2	7.39723905664299
TNFSF15	4.36386231317539
DUSP2	6.14599292044657
HSD17B11	8.87828726661455
SECISBP2	5.99208726017221
PPAP2C	6.50287549719174
GABRR2	3.51659851446199
LOC51145	3.0429436496752
PIK3C3	7.73959387964548
DHDDS	5.87168334425462
CTSW	3.39094300364292
NEFM	3.20145869742275
TNNC2	3.74201609482236
ANKRD28	5.76371963317286
MRPL28	6.28688738426032
STMN3	3.21779030210313
SYN1	3.69280128336924
RAB14	6.21593478320955
PIGV	5.43647238850576
CDK2AP2	7.13528734255711
ZIM2	3.49301666670932
APBB1	4.56241794140337
SND1	8.08906911447481
C1orf123	7.14556029235858
B4GALT1	3.80152769895597
CHD3	5.22808706050526
RNASE2	4.03171954130592
BCAP31	9.66118235257905
SLC25A44	5.41296038912613
CXXC1	6.62119313831878
PIB5PA	3.74665874890332
CD40	7.01707701775411
FAT2	4.21365766636544
DYNC1LI2	5.85135664723785
GDI1	8.1977026395047
ZNF81	2.70823183555138
VSNL1	3.61998014351352
PIH1D1	6.694725684343
KRTAP5-9	3.64519059810596
FLJ10081	4.06533000820204
CS	9.2017527187177
ZNF318	5.33199433047284
IGFBP7	9.69153097871078
ZNF609	4.59171796062022
SIRT4	3.49367419819690
SCN4A	3.83669877283213
ARHGAP4	5.36925160698639
EHMT2	6.37916323740511
UFD1L	8.06789581721824
EXOSC10	6.70221866779722
ECE2	3.31477462267909
ERMP1	6.88959856037803
OVGP1	6.31853784495773
GTPBP3	6.41649783854017
FAM82C	6.93363789294582
PACS2	5.96726962598918
C19orf36	3.65544697828874
UNC84A	8.7037715903135
ARL4C	5.67589814891718
SCD5	4.48309959828518
ATG4B	5.52900165363652
LASS6	8.79540505644747
LSG1	6.34770948857289
MAL	5.93627381210065
GPR22	3.44128822376233
WDR5B	4.98868520678261
GALR1	2.864303767135
AQP4	3.02257066420995
C17orf60	5.42361926928122
HDAC7A	5.73198902666546
GRIN2C	3.15091570180399
ARMC8	5.58783873593601
SLC47A1	3.09583385169529
DMPK	3.83332269383207
CCRN4L	3.81310888052792
CBR4	6.29647544399371
KIFC1	6.20721857571048
LHX5	3.20019908183461
SMC1A	6.56230077702738
LPXN	6.46625063131233
TRPC7	2.76113656310529
SERPINA1	6.70013286846203
SMYD5	4.42891331861253
RPS13	12.2528403772560
CRHR2	3.42441940905228
TUSC2	5.84946466220407
PRKAA1	5.6158326713831
FADS2	4.13068838375326
ENAH	7.35984498371668
PRO1768	3.13941489173877
KIR3DL2	3.12617068763645
APBA2BP	5.16829460223742
ATP2C1	7.45045477173837
ALDH1A2	5.46509940047054
RNF103	7.80088894234729
AHCY	7.98669861346935
CROT	6.54727005788814
PABPC3	8.9927765614635
ALG12	4.22120785917955
EGR1	6.74950396771617
THSD1	3.75622900539398
CCL17	3.38119332868866
BZRPL1	3.15181493215522
KHK	3.89489638180617
ESRRG	6.5597425692488
SLC12A2	6.8472473070026
CNGA1	3.70772510423785
RDH5	5.32450250943409
CD58	5.9752534078856
PTGFR	3.22089210018046
CCDC48	3.24612908375045
CCDC76	6.07525470981366
CDR2	7.25423008818258
ZIC4	3.44612893817863
SELE	2.79454645569795
OR1G1	3.56823610759449
EXOSC9	6.27492621623229
PSMC6	8.89921031061882
ABCB1	2.83506744465856
GPR12	3.32411515631344
KIAA0196	7.54326079260337
PCDHA2	2.92362870947957
SSR3	6.0964162990474
MSI1	3.69601165248396
TRAT1	2.92683463225711
CC2D1A	4.91179243217348
PLAGL1	3.80317795796071
LLGL1	3.85218963090985
KLF6	6.63147994239352
MTF1	5.77402502078482
RNF2	4.89227163142758
tcag7.1314	8.94447007904873
NR5A1	3.04937363822651
THBD	4.44315122012132
ABCD2	2.61969128611211
ITGB7	4.03199946991945
DNAJC7	5.96328161403717
CCDC81	3.30609298830112
TM2D3	9.60616537106418
HUWE1	5.34542216727907
CDH17	3.48875720786428
CD180	3.67751524037572
FAAH	4.23276725037187
IL17A	2.96157969569485
POLA1	5.8235838626966
TMPO	5.56966546626543
LYRM5	5.44723182733578
GNAT3	2.90267715700385
TM7SF2	4.84587715438561
FLOT2	5.40384161019418
MAP4K1	3.82297657621253
HDGFRP3	7.05679298141528
RRAS2	7.33411762874806
OXCT1	6.0940614118988
LTBP2	7.08802537786437
ARPC5	10.7221138652568
SV2B	3.40516146371755
ZDHHC4	6.61812926824184
CYP2A6	4.11674943376559
PDE9A	4.2381723367383
ABCA8	2.85650246793848
NDUFS2	8.80507961641492
UBR5	7.92527499060834
FLJ22662	6.4480003226403
GP6	4.51161766981415
CRYBA2	3.00979582052101
LEF1	5.51276878963362
ZNF20	5.16674708636292
CTPS	6.18730132356108
EPS8L1	5.60088191724602
EYA1	3.14538739138622
SERPINB2	3.23488378149733
MAPK14	5.79941295701486
GTF2F2	4.22551416276378
