Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200
Composite Element REF	Signal
DBNDD1	4.23073657641416
TBL1XR1	5.2401127843482
FAIM	5.6724907343633
SP140	4.18975987310575
G6PD	4.89840672126185
NUDC	7.06840387217675
GABRP	3.31337451260402
SCARA3	8.00218939684516
TACSTD2	5.71713544152415
EIF3J	7.2544467987645
PPP2R2A	8.34205716541204
CPA3	3.982668465024
PVALB	3.15650237688183
BCAT2	6.24630540288183
MFN1	6.30648409739581
F10	3.42571801825997
FAM134C	6.88800880491602
SNX11	6.23770100149525
COMP	6.96650439577201
GPR177	8.10068896380408
TAL1	3.08760155376451
ACSL1	6.26837708830448
ABCC5	5.83789140081848
HCFC2	4.74827240417051
TCAP	3.25999577160184
ABL1	7.51442271456143
RBBP7	9.4554705849745
PTPRG	5.13775759792528
NCOR1	6.40516808722554
MOCOS	3.58916056011042
C14orf93	3.83185016429821
PRDM10	4.42497355526272
TNRC15	6.78724468550479
SPINK4	3.50301118018348
TXNRD1	8.31041419330263
UBE2H	7.8712101208216
BRDT	2.74794053937785
SLC16A4	4.53273069055814
VIP	2.95082470930339
CALCR	3.25364352309171
CCNE2	3.3262222272476
SLC6A8	4.13862475878474
LILRA1	3.6454629609917
MC2R	3.27348303370545
MBTD1	5.80694043347101
USP33	6.5711724739034
PPP1CB	8.56107487217856
C15orf39	5.74976561884917
ABHD8	3.61833071883637
MAP3K12	5.68218322011174
PAAF1	6.60109554117689
ARF5	6.40473944460973
CCT3	9.70209044186745
SLC3A2	5.61868290968852
PIWIL2	3.41641034233049
RAD50	5.41947945822886
IER5	7.97415241382164
SYNE1	4.0098609010363
MBTPS2	3.34449787866967
MVK	4.63999774278739
TSPYL1	9.0968061821124
NCL	9.62966077842005
PSMD10	8.0629323473964
MOBP	3.2220684679293
GUF1	3.55477279552143
WDR44	5.86756427777872
HRH1	5.06614635943849
HIST1H3C	3.59512803974276
C5orf30	5.75651315960129
RASGRP3	4.18496188245543
RNPEP	7.19298324218978
PRKRIP1	5.90804054060413
MED21	6.37642311603784
GRPR	4.11983560004382
SYT11	6.34355808833737
NTSR2	3.22971979990366
Gcom1	5.88201421372217
SPTBN2	3.51086000539682
LRMP	3.93183048486623
HTRA1	8.29645373840336
RNF111	7.37800505865333
SLC26A2	7.48045987956848
WISP1	3.7049680773993
ATP2B4	8.4050863951684
FLJ10769	7.41104464722697
PTH	2.7834668938487
KIAA0895	4.4669524511972
CHST12	6.10942100037461
RAB22A	6.19100799251054
TARDBP	7.07617379341357
RANBP5	6.58416244494252
P2RY10	3.17322787090325
STAU1	8.58389971519593
NME5	4.85693192289696
DDX21	9.03989680623353
CHMP1A	5.59998398805978
BARX1	3.01384264592796
HDAC11	4.17898087272282
NOLA2	6.74303795575616
MTO1	5.58199596245737
DHX29	6.34722692503932
HADHB	9.42261930413394
ADAR	10.6479312334973
SF4	6.50203830091687
PLXNB2	6.39729912594112
P2RX1	3.26397776614606
SLC15A3	5.84827344726089
GAS2	3.38448774388966
EN2	2.96553656435089
NUMB	5.92658366108181
C14orf172	5.24790158908898
TNIP1	7.14683200137469
INHBE	3.2626375586184
TM9SF2	8.88123628020167
PSKH1	4.21586118804889
NSFL1C	6.77643483973221
RHOG	7.80450368061434
HBB	9.26613555789067
MED15	5.1681086389636
HEY1	4.47967025260149
KNG1	3.19640236601991
CASR	3.38777899114760
ITGAX	4.06996497609914
CANT1	7.04699007544456
C6orf66	5.70084596333684
UNC50	7.85591430042465
C21orf33	7.11522308405686
IRF2	5.76213534162594
HEATR6	6.00115835395018
GNG7	4.09909783101235
RUNX2	3.10507454062987
PGR	2.82784245282426
SOX1	3.20039128246347
CROCCL1	6.43506258445493
BRE	6.60684050869162
SRPX	6.51982326787097
MBNL3	4.2866346051001
ODC1	8.72815781003466
SDC3	5.7248579140021
NR2F6	5.07367579004704
ADORA2B	3.72295101740252
ZRSR1	3.20301038151830
ZFYVE16	5.46549279533003
RPUSD2	5.00361570015696
SYNJ2BP	6.93022091375565
POLE	4.82331232604171
E2F2	3.08783799791289
C14orf173	5.92396404422105
THRA	4.10902956862692
MAPK11	3.66810493393740
TBC1D22A	5.77986219971789
PTGES2	5.44188480137772
HIP1R	4.7217537154012
ENO3	3.9798419903997
COL4A6	3.73890586978473
TOMM70A	7.15190734752625
IRGC	3.29180894015496
NAB1	5.5684206392722
DET1	5.79147194282526
TRPM3	3.25644050757731
ZNF532	7.49163979149995
RAP2A	6.24223529540989
PLG	3.32007430727220
FECH	4.46771350062293
CRIP1	8.81252321584879
AZIN1	7.79820696870595
SLC7A7	5.87879287401409
CA8	3.19826427358079
IL10RA	5.87984430661043
CDC42EP4	6.44642493342806
C16orf58	6.69489738299356
ARG2	3.40645325147201
NOL7	6.7876898766618
JARID1A	6.53843394962792
PANK2	7.05930897425827
ASH2L	7.30080289091385
ICAM3	6.81078214759637
TMEM16C	3.02868057241864
MDS1	3.59605129591164
CABYR	3.34694772144903
SLC1A3	7.65454403749506
RNF139	8.8319096817791
ADAM8	3.77498748164224
SFTPC	3.60758711831750
BCL7B	5.31339181303489
MAN2B2	5.95278833946747
PCDHGA11	2.92714588804533
RGS12	3.40731561667389
EIF1AY	3.38239407556179
NUDT13	3.37712101594352
ARL6IP4	7.52308953958375
RPL35A	11.2160538306115
CCDC21	4.32039002557786
RAB40C	3.51043641356491
EMR3	2.94403623276109
PRRG3	3.43300070800005
LRCH1	3.61018870708388
SAA4	3.56954599185566
RAPGEF5	6.42822277973118
ZCCHC2	5.94749541863522
CLIP3	5.78440410672589
MAP4K2	3.60282547762412
C20orf30	7.6476255238705
SULF1	7.63579549164029
C11orf48	7.9673525741336
PRDM5	3.24655389506952
ELOVL1	7.4455083501795
PPP4R2	6.28863968929286
KCNV1	2.7578446093926
ACP1	8.17467139713253
SIGLEC5	3.81274401840163
ZMYM2	6.38413606702394
C19orf61	4.42917046115566
DAGLA	3.65211497002922
GPR32	3.52212927250554
EDG7	6.17195495527736
NEUROD6	4.33053644079058
NEURL	3.68460096272977
SLC2A4RG	5.29111433732385
LPL	4.54674777238235
CA5B	3.63137447220692
MPHOSPH9	4.19480629066324
CLEC2D	3.19499094783977
HMG2L1	6.33629829068014
GRRP1	3.34487587134605
HCN4	3.51773113351134
CD8B	3.49209681719857
HIST1H3D	6.48145985609902
TGM4	3.22809102499008
SLC6A12	4.37960099976838
CD84	3.8196762593504
TBC1D15	6.76086397510186
RASA1	6.40471995782814
PHKG1	3.76061610466805
MAGEA11	2.78564443050936
NONO	8.36927437480971
IMPA1	7.34495779507282
SH3BP1	3.46354195924265
RARRES1	6.7625770952365
NPM3	5.11138229902019
CLEC5A	4.02732002428607
B3GNTL1	4.42877917241890
ITCH	4.7914039764397
MGAT3	3.65698549193937
ARPC5L	8.20579861769237
KLHL26	5.53737245913964
MBP	4.35461043673853
SIM2	3.01763675381551
RPP25	4.51214233549618
SLC2A2	2.79993659894012
EXO1	4.26310812717986
SOSTDC1	4.38831151714165
HRC	3.09770441001456
TRIM48	3.08314654611473
KIRREL	5.3821903476604
PIK3R1	6.20614229612704
HOXC11	3.53287750256698
MAF	5.69884717974649
DOK5	10.4863623305363
HELZ	6.95607885750667
ZMIZ2	5.75330929081263
SLC46A3	6.7461337580328
ADRB3	3.67528774494579
PTRH2	7.76802416059324
DMD	3.74158363414202
STAMBP	7.20156847637066
KRTAP2-4	3.37106471753545
ADCY2	3.37166353061351
MS4A12	3.22897131129271
TCF20	4.83000158159558
KLHL20	4.99197761932794
SRM	6.99544697764943
OTC	3.14702926991485
ABCB11	2.92610177175779
KCNC2	3.20059168871472
CDH19	3.03709077142043
SSH3	5.67888109298746
ZNF135	3.68039611877776
FLJ12529	7.39205913085488
PER1	5.32589351320897
KLC2	4.47306370850336
HDAC1	7.4682235447252
FAM128A	7.71236777876618
FNDC3B	8.4062183726039
MTCP1	5.4477265915502
GPR63	3.30678959499831
FLJ21986	3.28224670771024
LMCD1	7.81037943036849
MICAL1	4.72505134716751
BLZF1	4.93576494088874
IQCA	4.59294479384353
PCDHGC3	3.42409694534896
ATRNL1	2.86237638436593
CAV2	5.09294630187453
SAC	2.8832486742732
DUS1L	6.6976580101453
NEK9	4.63409834765827
WARS2	5.93940040292463
DDO	3.11356525024640
MARCO	3.80313606903558
DCHS1	4.32843374844283
TOMM40	6.13908883277455
RP6-213H19.1	5.60990137576771
TUBGCP5	4.06046489217886
IGSF6	5.03002181563345
TPPP	3.36926918217988
SEPT11	5.44095810687266
ADNP	8.8165437687341
UST	3.67545057330799
C13orf34	5.40585741512806
GSTM5	3.58123242395930
BTD	3.72284931766736
PDCD1LG2	2.96317496662261
SNRPB2	8.40540975953287
APOA4	3.29763138991463
APBA3	4.54456618480708
CUTL1	6.91861023856228
PMS1	7.45350978243827
EIF3E	10.5744241051185
IL9	3.34189325491143
HOXA11	3.19425999375791
NARG1	7.18012374634802
RPL31	8.56370030407125
RAB28	3.57014349666611
LY9	3.49379108574299
TFCP2	5.90331259222685
ATP2B3	3.14305742777382
KDELR2	9.64284848738236
TLE4	3.87320611876868
FLJ43806	3.99240792046391
TLK2	6.06131498792443
PKP3	5.87036274398647
CIR	5.31347554418843
RPN2	10.2654884304025
SH3GL2	2.73089361029397
CTSO	7.19948948410159
SFMBT1	6.12783283821218
WDR57	5.83981687134086
SDF2L1	6.24275457091622
IGFBP3	7.28299421719513
FER1L3	9.32808142607034
DEK	8.19319370575854
C20orf43	7.2797028128288
ARHGAP24	3.37937321068131
ALB	2.94502180667533
SORBS3	4.98245444091531
C4BPA	5.28245953356169
UPF2	7.29779816831927
AGBL2	3.27298224712479
C1QA	7.77964341938066
DOPEY1	5.29830118504582
TERF1	7.67235088167881
KIF22	4.50781616999803
DNTT	2.90023996992134
C10orf6	5.09269085614955
C11orf41	3.21711475456963
NINJ1	6.50859767769775
SEC61A2	4.25040078377049
HNRPF	6.64253773260076
COL11A1	7.83302537324702
HIST1H1D	5.07007720294618
UCP3	3.56177341955332
MYL6B	7.90647970494528
UBAP2	8.00340862183236
TREM1	3.81476775600281
CKMT2	5.99306872789038
HLA-C	10.2081599226772
SLC13A3	3.9534409868069
PLA2G12A	5.6859043221575
SPRED2	4.24999966468949
SCN10A	3.64411328780740
TIMP4	3.67821122583037
PITPNC1	8.40507041986927
SLIT2	6.1648434151409
RSF1	6.224974811439
POU3F3	3.08665733294902
LIN7C	6.36144640409652
NKX2-2	2.89079659214739
DPPA4	2.69810193022876
ZNF804A	3.17081200631505
CCIN	3.59894129896033
SLC25A31	2.77666816161217
KCNMB4	4.86513252117529
FUT2	6.59203700340619
RABL5	5.55651096610437
FZD4	7.9115525446264
GALNS	6.25593333701254
PNMA3	3.62216992916336
STX6	5.79702224259841
HIST1H1C	9.50861967905933
CIDEB	4.69798924026387
CASP4	6.73914101278487
PDK3	3.77204338499223
WIT1	7.0966752677836
TPR	7.11118073209548
MTX2	7.40203775566007
HIST1H2BH	6.26955818458698
BRD3	7.51381938236136
HIST1H2BO	3.61122454022873
SERPINA3	11.2782519233156
UBXD6	5.21717171571862
HOXB7	6.14339240096661
C7orf23	6.3921656769626
KIAA0143	8.82596990347456
KCNJ16	2.8743110728383
STAB2	3.49419285262525
TNPO2	5.41991737085656
CENTG1	3.35285664528079
IRF9	9.285261380246
MCPH1	3.73674533637087
FABP2	3.44808541960466
C9orf3	8.76082814716026
FBXL4	4.94368711254267
LBH	7.55784380188195
MYO1D	5.06175253587537
PTDSS2	5.87944087746748
BMP2K	4.38689276448724
NFU1	7.70983234983345
UGT8	4.15122547073396
SLC25A23	5.45233199531305
MAPK4	3.24956646387049
HINT1	8.89527415330053
GLP2R	3.01460710127968
WNT7B	3.56576149824273
SETD4	5.94942751388615
CHCHD2	10.4852965812865
DYNLT3	7.96246545921853
FKBP11	7.26463573584008
NDP	4.19060553506529
RHOBTB1	4.49895362748053
FLII	6.23073467108661
SLC4A4	3.45809704156754
RPL38	9.4222923309107
HTF9C	4.61892515901699
RPS16	11.7470789319929
AP2A2	5.8728449692489
CHPF	6.06192471704252
CSNK2A1	7.1946119919738
MAP7D1	5.91999959210531
FKBP6	3.40305364430035
ZNF214	3.93053847808118
DDX56	6.88995860338034
TWIST1	5.28837045904888
EPO	3.14654847768984
MRPS18B	6.40479842299813
ZNF682	3.36679629980706
AOX1	4.3276032149276
RPL14	9.38844264713176
CYR61	9.5902961303339
JRKL	7.11984050654021
DTNA	3.43497786079037
MAFF	7.6817883028764
LOC51136	3.50235109233507
TMOD3	4.57082018451028
LY96	5.23961091080884
EEA1	4.28225646586127
KLK3	3.09954317197501
IL1R1	6.05316375084641
HRSP12	6.83159351535108
KTN1	9.42236124783592
LOH11CR2A	5.85236091376918
ARL5A	8.45656623322067
MAB21L1	3.22400815315539
C20orf59	4.88974810190809
ADAM2	2.89530327967535
PHKB	6.28269989710032
CCT6A	8.24696655269538
TBC1D8B	5.19349543197844
FAM13A1	5.94807585380364
EHHADH	5.35027706551235
LAPTM4B	11.0486661327634
TMEM147	9.35403894917601
ITGB5	6.36257367190672
YIPF3	6.40404464321214
FKBP2	7.82129237145385
XPO7	6.00363748711747
GPR75	3.24694524871077
NR1D1	5.41613351524644
TRIM5	5.33425309592138
TMEM110	4.60591260736191
APOC1	7.9950878195144
RNASE4	4.50863418526803
PARD6B	2.90127460395933
ARID1A	6.39872203673943
NEK2	4.6855878422021
RRAGB	4.17052566910765
PCDHGA3	3.28490456518198
HIST2H2BE	9.05956231270673
RCN2	8.76466024297476
STARD7	9.98913771814758
SHMT2	6.65976621247034
MLYCD	4.75070320439836
KIAA1751	3.04297737092062
NDUFA5	8.62097117521432
THAP9	2.75792180291103
FLVCR2	3.89232889309229
RP11-217H1.1	7.38448668990949
AP1S1	5.22517197905872
NCLN	4.21578907003428
SDHA	7.69618096905178
SMAD6	4.75801160255793
SAV1	6.82233771646208
SAT1	9.8397354814942
ADAMTS7	3.36710315846490
RPP38	7.29161870591315
RCBTB2	5.8378774492095
VEGFB	5.08689117907392
COLQ	4.00418085383264
RBMS1	8.43198721219074
NRXN2	3.80606673757979
WBSCR16	6.23422306453901
DRG2	5.06724264554555
KLRB1	5.21391184546190
DNASE2B	2.86134214857230
SAFB	5.01898252784382
MAPK8IP1	4.44235292494315
RFX2	3.54267802193552
MLLT4	3.62255827096651
ANKZF1	6.03743551930096
DUSP8	3.80203429868573
C19orf50	4.94000812782212
MEF2C	4.69730464246163
SENP5	4.74998140952385
NFKBIL2	3.4733455579914
LBR	6.43371697663793
CBFA2T3	3.65050419989985
AFF3	3.23106132471225
IL2RG	5.99305196513464
CCDC51	7.41002259330406
COG7	6.42131302120893
MYB	5.97957268774555
KLF3	4.57026234246023
PLXNA3	4.79872847796865
KCTD14	7.4040488023607
FZR1	3.60432212951145
XRCC2	6.06746029287858
SLC44A4	6.91539344423865
ESPL1	6.34419579254733
MMS19	7.2319400939314
GMPR2	6.69119293654694
ST8SIA5	4.27326831019401
TBC1D19	4.69394832231212
CHPT1	7.99312609997203
ERBB4	5.16781349741759
TSPAN32	4.05981709165665
MAP4	7.00204153675353
ACTR3	9.83114011304846
UGCG	8.20604031939865
GPHN	4.83790650689126
ZAP70	3.80307623968517
SLC6A2	3.51945353290282
LPP	7.14909229352286
PTPRCAP	5.34045131574688
IL12RB1	3.64799620902705
HIVEP1	6.38853921320123
ATRX	6.51927726961378
EIF4EBP2	7.50422484172766
DFFB	3.33873189481579
DMRT1	3.13133732615041
CHST8	4.76094689358247
HSPB6	3.9643937527794
C14orf109	6.9342337393489
IER2	9.9905527413732
NMB	5.36888301117745
COX5A	10.6814955827299
EIF6	7.89520711417184
AIFM1	7.04243940636059
WWC2	5.22697437176159
GSTA1	4.87602759562773
POLR2L	8.6416385792439
MRPL4	6.65572068697093
SEMG1	2.8391261129331
MPPED2	5.9355780130662
FLJ21062	4.15499034693822
TRAF3IP2	6.22196834807418
EPB41L4A	3.21888438176121
LILRA4	3.59173245372136
LAMA2	3.73929225892963
TAF4B	3.24786147059404
RLBP1	3.06394289406396
SLTM	8.3131045990167
CD300C	3.74773806538579
FLJ10404	5.52188925555763
RTDR1	4.48704830167701
MALT1	5.39427021657428
ARVCF	4.28861237428842
RENBP	4.58622716529235
ATXN7L1	3.07858148855008
NID1	4.81542922838433
TUBGCP3	5.22837130113825
ZNF783	5.55154270146128
ITIH5	8.21937711918208
ZNF85	5.99689081738093
MMP13	3.95397491289335
KIAA0329	5.21719612695117
C8A	3.69694535314883
MGC87042	3.24045551927108
HOXC13	3.26436714289268
CLGN	3.1340416153518
SLC25A37	5.48320725695693
SMARCC2	7.16015610232082
TFDP2	5.5761823789861
POLI	5.43331456505833
HCP5	5.59484703043944
UCN	3.52208555981787
ZNF764	4.20503910368126
USF2	6.40056391436478
C20orf24	10.5193408660679
FHL3	3.96957254499785
SPATA5L1	5.96090889753722
JMJD3	5.37971309634026
MMRN2	6.77021896199961
DSP	9.85709476325173
NDST1	4.09555219750558
ZNF248	5.412571397298
PELP1	5.39720105499104
MBL2	3.10084950413501
ZNF230	4.71159419630089
RNF41	5.39646093323314
THOC5	4.19962412337104
MSN	9.26447739231681
SLC9A5	3.16188180997409
SERINC3	7.62869816889678
ZNF434	4.56385109535675
MUSK	2.83796192654251
SMARCD1	4.64704345370247
C11orf75	7.75411008403087
ZFP106	7.32900985394818
GTF2E1	6.33456981846289
RY1	6.3480143530763
ATAD2B	5.11797752940654
DDOST	8.61443970076738
ARHGAP17	7.09872382464162
GPNMB	8.77454508877713
TTF2	5.95336656066213
SFPQ	7.72889776371077
GFRA4	3.27369957468728
TIGD6	3.63391526820166
SLC39A14	8.11879694653774
AKR1B10	3.37311326653415
NGRN	9.03352432858151
RGS16	6.33062656782984
URB1	5.31174221833565
GPR137B	6.13170140387838
MECP2	5.38934998179889
PSMA1	9.61908450844766
TOP3B	3.48778092040238
NFATC4	4.71422884999408
RAB7L1	5.31379174116148
CSN3	3.58420752868755
NOS1	3.64315884487588
CA14	3.80761768761724
BMPR1A	6.98516651601247
YBX2	3.95585083300816
PRL	2.98001847497447
SNRP70	7.54148636910911
C6orf130	5.61490649462829
KIAA1166	3.94341106448896
FUBP3	6.86654488615676
STAG2	7.82077272522329
ACACA	6.85924765452816
ABCG1	4.88061103441781
ATOH1	3.08056724398740
ODF1	3.30525561389564
TMEM127	6.40768398833074
CD55	8.27681760174764
PLN	3.35915610494009
RPS23	12.1613042915230
LYPLA1	7.8553522248945
PRDM9	3.69222385599417
SSX2	4.0777377611521
PLUNC	3.30389750007980
SYNGR3	5.960259001815
EML1	5.19987255150832
LNPEP	3.34647680635357
SMAD3	4.90371546895903
NUP93	6.34900498808367
HISPPD1	5.59122488021495
HNRPUL2	5.28095507951883
YARS2	5.71491426705401
TBC1D12	5.48577342884937
ZCCHC4	3.46008788022658
FBXO22	3.80395460467597
C16orf24	5.10735549830075
ZNF669	5.41061076063132
PTGDR	3.08190906307830
DDX27	7.62994753566637
KIAA0409	5.53920828208645
ASB8	5.24060720516752
MEPE	3.45586034444322
PLP2	8.01050454465448
COQ7	4.79437292892539
CHMP5	8.62033853279568
CACNB3	4.61456247904597
C10orf84	3.43785364638847
SPO11	3.65905745742408
NEDD4	3.81104840677093
THAP11	5.65633342272419
ZNF43	6.56454318338652
KRT13	2.83584417188898
NEK4	6.50618916042087
MRPL19	6.61452013126849
RBBP9	3.32973421252686
PRKAR2A	5.84635244615011
IHPK1	6.12014008775207
ATP6V0B	8.98483120701029
CACNA1E	3.00793217937351
CEACAM8	2.81871264527667
PEX14	5.74400672389833
BXDC5	8.14181371822488
ZBTB38	7.85369580387369
PAFAH1B1	5.80470257674365
PCTK2	5.1807819379531
LRRC16	4.86163085150791
OSTF1	6.85715742577944
KIAA0323	6.29956662370522
FYCO1	7.54328345180807
TXNDC13	6.22684035054532
PLTP	7.73769306931747
SLC25A1	6.21368391680545
EZH2	5.35304557202426
PLEKHB1	6.22609242466587
GRB7	6.50776355447213
ZFP37	3.52023212135583
MRPL33	8.93309278269829
C9orf27	3.08053341415015
PELO	6.45640480306412
ARMC1	7.12069746291941
ZNF154	3.45858984636429
C3orf64	3.56322362549682
FLJ10357	5.30217786798943
PON1	3.60130845330046
SYT5	3.48188452857699
TMEM66	9.9315052696906
ATP4A	2.99176012880134
HBEGF	4.75287918207897
PI4KA	6.24998303333638
LEPRE1	5.21467796747964
POU2AF1	6.91529696720475
MRPL12	7.10872607614604
GNPDA1	7.21631558189361
RASAL1	5.28014745442747
ZC3H3	6.03858079121999
DDAH1	9.32197666197047
MGAT1	5.92288097416418
TIPARP	8.73809308449255
UGT2B15	2.98342899896134
DNASE1L3	3.27413341249367
CHEK1	3.97954878993926
ZNF8	4.68662213215926
TXNDC1	6.94908308109452
CKB	8.7297203077411
RTN3	8.88297284523853
IPO8	3.80823991896973
FZD2	4.73495092480826
PART1	4.31893662503893
PSMB6	7.58192737083869
MAP3K14	4.35706104065497
PCDHB8	3.23593416612466
PHC3	3.4187402595329
PPP1R8	5.57092809168248
NOVA2	3.47721501353561
TNFRSF11B	4.61601424457151
GOLPH3	8.44533569971038
LOC51233	3.74804427452634
GGTLA4	3.36158173881216
PDE6D	6.42249278403893
TTLL1	4.85119563657618
ZNF117	4.71618886354404
NKRF	7.20217584866627
CLK2	8.20957294904143
TNFSF15	4.40866054127097
DUSP2	5.71573780398367
HSD17B11	6.96874359771011
SECISBP2	5.63505481487616
PPAP2C	4.76665254441286
GABRR2	3.21698987602531
LOC51145	2.78155412212179
PIK3C3	6.44855796311194
DHDDS	5.53534610379529
CTSW	3.95714031048193
NEFM	3.17369162148808
TNNC2	3.45447150233066
ANKRD28	5.51167279883463
MRPL28	6.06662481440646
STMN3	2.98182480489350
SYN1	3.55681626066355
RAB14	5.96345749006979
PIGV	5.68295923265406
CDK2AP2	7.25453387754772
ZIM2	3.28219084456071
APBB1	4.55520850014997
SND1	7.46486341174101
C1orf123	7.47970170291299
B4GALT1	3.1315880613692
CHD3	5.11817577216604
RNASE2	3.57720221814453
BCAP31	8.63635213281011
SLC25A44	5.99681144632155
CXXC1	6.18503374264483
PIB5PA	4.03270577904002
CD40	5.10677920836798
FAT2	4.04226171043171
DYNC1LI2	5.11167281790359
GDI1	7.49337662352078
ZNF81	2.74787069571802
VSNL1	3.80925687695229
PIH1D1	7.06562107528744
KRTAP5-9	3.67002481518973
FLJ10081	3.81679978916454
CS	8.67458258943401
ZNF318	4.56185264614564
IGFBP7	10.5624188730899
ZNF609	4.6695638441428
SIRT4	3.86412482600024
SCN4A	3.61001597711774
ARHGAP4	4.67941974827255
EHMT2	5.65212186477065
UFD1L	7.4819430220956
EXOSC10	6.50890772087903
ECE2	3.53583433524881
ERMP1	6.16071700298446
OVGP1	4.98046700089778
GTPBP3	6.14977378383603
FAM82C	7.34767948512651
PACS2	6.07592302914568
C19orf36	3.62900391177650
UNC84A	8.50529003287374
ARL4C	7.10091685839444
SCD5	4.31210090806486
ATG4B	6.25812015451599
LASS6	8.58368249679208
LSG1	6.90515156002961
MAL	10.0198828585324
GPR22	3.02858008485641
WDR5B	6.10470879826951
GALR1	3.05571602523951
AQP4	3.02809778203691
C17orf60	3.90177056352684
HDAC7A	5.31776658503265
GRIN2C	3.13432510028988
ARMC8	4.86752327463113
SLC47A1	3.16610667722121
DMPK	4.02584011484133
CCRN4L	3.39163798047800
CBR4	5.69621896966383
KIFC1	4.79226891777896
LHX5	3.00748193274776
SMC1A	6.2831827653734
LPXN	6.22479895638835
TRPC7	2.81241285086444
SERPINA1	7.0008094671899
SMYD5	4.9772961716741
RPS13	11.7916716500798
CRHR2	3.34940583037134
TUSC2	6.01563759772049
PRKAA1	4.04896024848258
FADS2	5.2251563831986
ENAH	7.52728620735688
PRO1768	3.01583527357609
KIR3DL2	3.18889772236599
APBA2BP	6.20314962259688
ATP2C1	6.12347985025457
ALDH1A2	7.04362276382752
RNF103	8.1002304995618
AHCY	8.57321724806077
CROT	5.983743588422
PABPC3	9.02315416795276
ALG12	4.41058203723563
EGR1	9.46851268027841
THSD1	4.51687907824714
CCL17	3.38905911367803
BZRPL1	3.15973940201249
KHK	3.51407074122683
ESRRG	7.02878779639352
SLC12A2	4.68819587403375
CNGA1	2.98088889770710
RDH5	4.46766661526317
CD58	4.75231173220653
PTGFR	3.10255212048626
CCDC48	3.22484398909578
CCDC76	6.54262819751844
CDR2	6.96315661788546
ZIC4	3.5907865591931
SELE	3.19843604856130
OR1G1	3.36156714843954
EXOSC9	4.95281463939317
PSMC6	8.99913767930281
ABCB1	3.05371960409265
GPR12	4.55056949018693
KIAA0196	7.16717830969989
PCDHA2	2.98058362094741
SSR3	6.81602016216442
MSI1	3.77457967288452
TRAT1	3.26304205904146
CC2D1A	5.02809643271195
PLAGL1	4.70817604381482
LLGL1	3.63644097632495
KLF6	8.00171072864335
MTF1	4.87783557803549
RNF2	4.91119227269553
tcag7.1314	6.63324725230395
NR5A1	3.00572784751064
THBD	4.32920370889092
ABCD2	2.67048174897744
ITGB7	4.42440877248824
DNAJC7	5.78455377666395
CCDC81	3.39890100850351
TM2D3	8.25619904059185
HUWE1	5.28885354508594
CDH17	3.3400430861387
CD180	4.00333192496808
FAAH	4.46368488408105
IL17A	2.87463114774366
POLA1	5.89591257956003
TMPO	4.66841802186483
LYRM5	5.73386271967854
GNAT3	2.75519708867354
TM7SF2	5.77289071893907
FLOT2	4.92355816956871
MAP4K1	5.30043872747316
HDGFRP3	5.7277394525615
RRAS2	6.8020156558116
OXCT1	6.4510810359811
LTBP2	9.73346732232585
ARPC5	10.2463815208471
SV2B	3.50200247614288
ZDHHC4	7.41487010745327
CYP2A6	4.09034409104034
PDE9A	4.76143842009566
ABCA8	5.2547809566044
NDUFS2	9.24148818194872
UBR5	8.08805854708202
FLJ22662	6.86588417414102
GP6	4.09037656083391
CRYBA2	3.03915785668822
LEF1	4.29242920489962
ZNF20	6.01189672851667
CTPS	6.62725677924407
EPS8L1	6.72788161841095
EYA1	2.91586087438087
SERPINB2	3.59203951347741
MAPK14	4.50929188858416
GTF2F2	4.9826058016344
