Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C12
Composite Element REF	Signal
NDUFV1	8.55001961910809
SRD5A1	5.80135352962504
RAB3GAP2	6.38326118064595
CLEC7A	5.2913226268076
REXO4	5.35310966414431
HSPA14	8.05837759376616
TAAR5	4.06503625195368
ZNF142	4.09869684233028
MUT	8.21701044325896
C2orf43	5.64213963515817
SELPLG	4.24921734966961
BAZ2B	6.98505469707945
SLC38A3	3.71400156340115
BRD7	7.56620644214446
POU6F2	3.15162420031198
NISCH	6.01403545834214
TCEB1	8.7072947745729
OPCML	3.42628715226882
DTYMK	7.21887019552318
TAX1BP3	5.85113385862172
F13B	3.07776579014341
RPL34	10.8264654725894
AKAP12	5.59993133818211
MARK2	3.59276713588668
AMBN	3.34046421962474
C14orf32	6.03850142038459
FLJ21865	5.18889832587069
HSD3B2	3.34169010488145
HMG20A	5.27483666374982
WDR77	6.58964760373479
ATF2	6.33678819973081
C10orf137	5.89934613497836
ARL6IP5	9.48001123606372
QTRT1	5.02620394351663
CCNT1	5.11493550267309
AP1B1	4.990720044949
CD74	10.5029242862842
DYNLL1	10.0362093373302
PLSCR1	9.0832194398833
LIPG	4.23326024424303
PHACTR2	4.14845827280424
SLC35E1	5.97121523940123
VENTX	3.51685059161118
FEZ1	4.39194877591419
APOD	3.74245798610593
LAD1	4.74244955668705
C16orf44	4.87769031892552
C1orf166	5.31644561571571
PAOX	5.17852109899431
MAPK8	3.34313392536544
NELF	4.51312903428696
RBBP8	8.2608203516294
DNAJC8	6.07084060529694
KCNJ12	3.28702947378975
WNT11	3.79454100231705
SRP54	7.74126946607542
GPR35	3.94529629632512
NRGN	4.47491770117673
IFNW1	3.65686899860251
ACVR1	6.79149211351945
SCN1B	3.67840800605042
RNASEH2B	5.71281454153444
STAR	3.33739296774392
C14orf65	3.32344830822179
TAAR2	3.39103638603747
VAMP5	4.8340149816353
TUBA1C	11.1715395116419
PIK3R2	3.6888658165017
ARD1A	8.13033489203949
SYTL2	3.30733076624655
UBXD2	7.402024089372
EBF2	3.37213971801439
CAMSAP1L1	6.26982124824849
CYP3A43	3.04479648180116
CCDC91	6.36749767132095
AKR1B1	8.79644238742739
KAL1	3.83958739208568
GRID2	3.07937475142526
ZNF423	5.64948841379109
PSMB4	10.6023443359080
ARPP-21	3.26871531605432
XPNPEP3	4.8198433593585
CYBB	5.00531152555058
UXS1	6.58919954336996
SART1	6.02273861288609
C7orf16	3.20245672047296
SPTA1	3.47582234905385
SHB	4.06539312428975
CHST7	4.01097876842288
SEMA6D	3.57486927228900
IKZF4	3.85888195028223
NDUFA1	10.3188709966144
HSPE1	10.3775690621616
MAPK13	5.71967071601131
MYCN	3.99259281455908
KCNJ3	3.09194506357978
ZNF573	5.44987973328815
PCDHGA8	4.03556615596164
ERO1LB	3.27013845862587
NTF3	6.10272238377249
GTF2B	8.18716643563312
GSPT1	7.77544259960553
GUSB	8.30080219283568
EXTL3	3.68081394727239
PMPCB	9.34130055220116
COPS3	8.1895309616904
LIG1	5.25687827040642
NID2	4.47670863326691
LSM8	7.78461717452441
TMEM97	7.14201073893259
SUZ12	6.73633070091874
EXTL2	7.48063897745476
PDE6B	5.68223209485771
MRPS16	9.68749091409506
KRT18	10.7066135254907
C10orf118	4.15419602775603
ZDHHC13	7.11607770876623
JMJD2C	4.49811037673524
OR2F1	3.53768076394690
ZNF415	6.17008795535534
CDK5RAP3	7.42935284745517
YTHDF2	9.02444171305834
GGCX	5.95142301713294
FZD8	3.47972883596417
TCEA1	9.31641025913133
ARPC4	6.81092332205642
SUSD4	6.43067484180645
C22orf24	3.28137075088856
EGLN2	5.25625937512884
KBTBD4	5.83946985151412
TNFRSF14	5.37741152039936
ROBO3	4.66565502746938
TRIM28	8.17043566130913
FGF5	3.48078083481081
RTCD1	8.25338614953864
MZF1	4.85059795734566
CNIH4	9.2804115681304
ZFP2	3.31081231323673
CSPG5	4.7590280945728
FKBP15	4.74789773237455
BZW2	10.4218781183263
PTPRN	3.2428167784003
HTATSF1	6.92655579280766
WFDC2	12.1270144439612
TST	8.08453900805309
NDUFA7	7.9673650643212
TTC22	3.08479314429654
RNF24	5.7988825017136
SFRS4	7.21783910322653
CD70	4.00183388881233
DCPS	5.27914068833687
PDXDC1	7.39515977093225
SRC	3.59412911515537
NTNG1	3.13463093201507
SETD1B	6.09204446032603
TINP1	10.4709243181323
ZNF606	6.9305351394621
SSR1	8.2625908230542
NFS1	5.81315400463378
CRMP1	3.73908764012879
NUP107	8.37565250417153
OSBPL9	8.32722574097
MYOZ3	4.51883033545844
PDE4B	4.27907464168964
ADAM18	3.54017002530037
FBXL7	4.48773051264697
IDH3G	6.30355237197386
CCDC87	4.00893720032843
ARFGAP3	6.1659621282531
MAPRE2	4.07527544134174
CSNK1G1	3.64548780865912
IL1RN	3.73851236777156
MAFB	7.06664402813015
RAC3	3.38047625831502
C1orf54	6.34959912372767
TMEM14B	10.0735546905189
ADIPOR1	7.00670393403379
GRINA	6.50782342716136
CLIP4	4.2708500739903
TFPI	3.27274538382951
DPEP1	3.06030441255894
C14orf118	3.85767741974194
FABP6	7.89736827342846
TMEM87A	8.3228213025947
BBS5	5.82332330900983
SMTN	3.69465640410158
CYP17A1	3.87590361536273
SCG3	3.10486969155243
GFER	4.85342940057992
CD209	3.75215398253325
NRIP2	2.99429283294646
CYB5R2	5.62728951361027
RIC8B	5.50873113135145
CSGlcA-T	6.35816892966708
DNTTIP2	8.00322862655055
TNNI1	3.42245954821847
GABRB3	2.68381641156800
PCBD1	8.81151091035448
KTELC1	7.08682397648578
HOXD3	4.34685644463374
GPR85	3.70422028370497
P11	3.44337181534562
SP3	9.07857969702782
GOSR2	5.40309370311451
DDX1	9.04030527483723
BFSP1	3.52451720525666
FLRT3	4.51891339599602
RNPS1	7.90981482060232
LCP2	4.83724169001331
TAS2R8	3.10447062408021
SEZ6L	3.51579450645838
NR2C1	4.62705478954694
EXDL2	5.57792791278932
SLC25A10	4.57247460735741
ADAMTS3	4.4163344392583
PCYOX1L	5.66232991300492
TNFRSF13B	3.82929187802787
VPS54	6.30446315324676
MKI67	4.28808131853452
C7orf54	4.08784722184789
GLS	4.76556189913304
PCDHB12	4.87346570369386
LGALS13	3.04306183751111
IL4R	4.24432536040127
SEC11A	10.4621531301931
C4orf6	3.24041300942186
SPP2	3.82145792191514
CCL5	6.07590132791133
PEX5	5.50192973089852
CLSPN	4.3779186375182
LOC51336	3.09614425138734
SPAG1	3.42809649446341
C9orf82	7.89320050930806
KIAA1024	3.84263270604722
TM4SF1	9.57611604833077
SMG7	4.48620321816855
WDR45L	8.68156474724403
TAS2R13	3.15398489798035
SPAG8	3.12885808843162
VASP	5.88700506424327
ZCCHC11	5.47383640214017
LOX	3.89298140434672
SYPL1	8.30642582719354
BAG5	6.53950672889053
RPS27L	8.67008058875129
MGC2752	6.17970138644284
IQSEC3	3.56846702944444
TGFBR3	6.55668414187849
PPA2	8.59938021467129
MED24	3.98293753853146
CASP9	5.68600994258248
PDCD1	3.54054655014978
MAP3K7	5.7046989120983
C17orf81	8.16654222927023
SRPR	6.768971657903
BAG4	3.74421947608188
ZNF32	8.26104813002606
BRD2	7.26838608399033
IL32	7.29704289429145
LAMP2	8.83095111307517
FAM53B	4.16539528911957
CAT	7.2546980730727
C16orf80	8.65432212049403
SLC7A1	4.56435245613005
C1orf76	3.09217950629539
PRKCQ	4.74656167945797
ATXN1	4.6919869012987
LAMC2	4.73617780176457
CPOX	6.46300268334945
SPSB1	5.37731288255571
APH1B	5.40227487768584
USP36	6.01896657270513
CTNND1	5.51618598421322
MADCAM1	3.90273455909154
GABRG2	3.14529424639311
LYZ	8.6958032437469
F5	3.85286521321871
TMEM186	6.48862177105255
TPM2	6.25444074342188
SEMA4F	3.95584276460718
NUDCD3	5.31636122805888
OLFML3	6.71475216492745
PPP1R11	7.66172656830166
ELAVL1	6.84757267764358
GCNT3	4.12714389388956
DNAJC17	5.87895569706466
N4BP1	5.79596314049221
ABCA2	3.61608785487921
BNIP3L	7.87922490865455
SLC35F2	7.10711887841981
ATP10D	6.14691417398929
LCP1	6.07134402341004
IGBP1	8.64333921362082
GALNT8	3.68481902000060
PRKCH	3.91186437237847
DCAKD	3.91562184476803
ELA2A	3.60197226983149
PITRM1	7.39981169861473
RASSF8	3.37902940977529
GUK1	7.23719755857252
USP12	3.88707546134698
STXBP1	5.72694653536408
ADM	5.8466068657162
LSM2	7.75280426984351
GHRHR	3.30492222645187
SERF2	11.1031171314893
VPS72	8.16578996885782
CD22	3.90657374584333
CD47	9.26832111388774
LAP3	9.35109910127238
IMPDH1	5.42506565743613
PPIC	8.5009899066524
ACP6	7.08190061355576
PRKACA	4.28254281699221
PPP1R1A	3.41397055443733
C9orf40	4.45792351217877
ASXL1	5.67809439166899
IDH1	7.8240320681984
XRCC5	8.66182190724539
TBRG4	5.31425560193274
RAB1A	8.92995987931072
INHA	3.49168602653116
MLL2	3.99216957179695
FXYD1	4.43335341031090
DKFZP566E164	3.6808553587084
KMO	3.62438194464831
KIAA1128	4.27917697018681
NUDT4	4.863836243751
USO1	7.47747320152147
RAB9A	7.38296578505677
RUFY3	4.30604722216435
CLDN1	4.17607070624157
FBXO38	5.68752647461751
VRK3	6.42315387660267
ICOS	4.21118962409572
NFKB1	5.37652896846886
FASTK	6.39067528268633
LDB1	5.16386630451203
ABCC1	4.98731831893552
IFNA6	3.11051835620338
PCBP2	10.7934314551421
RBP3	3.27447910915400
MUC13	3.72900505610522
C8orf30A	6.44811416233415
NUP205	7.16735336643899
MFAP1	8.34899054002086
ACTA1	4.09116820994667
NHLH1	3.67696565414009
GABBR2	3.26823400652187
CXorf34	5.03286196119979
TDRD7	7.21855880201893
KCND2	3.51321941277418
WIPF1	4.84966050976769
TIMM17B	7.16603264175415
SNX15	5.14162586884037
AGXT	3.19057554590914
IGF2R	5.40116793122909
PIP5K1B	3.97693552399081
ATP8A2	2.83697800739881
FGF21	3.21716446624274
AFTPH	8.11583489699129
RBM15B	5.85156033953872
FCER1G	6.60506585969599
AGBL5	6.64865896785668
SNTB1	3.85220058676266
APEX2	6.4378230479541
C17orf39	3.94424557496732
SLC24A3	4.08112337085793
TXNL4B	5.61135671115118
UBE3A	6.63193948036867
TGFB1I1	5.44271144689331
RPL10L	5.67110445026482
RBM13	6.0134315560508
LOC389517	3.49757132429464
TOP2B	8.68956306710545
NPVF	3.31832862058986
SHOX2	3.34864482359240
ITGA7	4.84790514133774
RAD54L2	3.7686741996583
KCNIP2	2.89858413606253
C2orf47	6.86669080016466
KLF13	3.74655265894554
TSPAN4	5.0203565536816
NLE1	3.97229428280711
TPST1	5.99119562467032
CEACAM1	3.63617929824453
PFKFB4	3.73219931358388
SREBF1	4.62373896537578
RNF11	8.51404171735572
IL21	3.16478818544655
LTK	3.18008928811276
DKKL1	3.68601058397844
EPAS1	5.28253645425118
POLD3	6.53377968201026
UBTF	4.47243551258070
PHB	8.39219057590267
KIAA0427	3.51514866676583
FPRL2	3.43869884612083
HSDL2	5.58653975103364
SEMA6B	4.09653871180243
AKR1A1	9.14873335442626
CLTB	5.2697319489343
NXT2	7.50161417567354
JDP2	3.04604220983156
MORF4L1	10.3896537877255
HSPB7	3.15611116721825
POU2F1	4.19767534685445
MLLT11	6.25095354958084
CNNM2	3.64968520422212
ZC3H15	9.07373184212266
ELK3	3.0983778346145
CBLC	3.62562256876242
SEC61B	9.02383792288263
RRP15	5.85179278241834
OR3A2	3.38521217308118
GALNT1	7.1416575165495
RSL1D1	7.80217573994666
P2RX7	3.226559335823
ANKMY2	7.55864457078051
PSME2	10.3395340297862
ADNP2	6.27143011372296
RBM25	5.94997619193476
PLEKHA5	6.1790376885165
DHX58	4.65088038971169
ARCN1	7.59920005513372
POLR2E	7.16809470988514
SEC24A	6.60344365866524
IFITM1	11.2037808196946
ZNF643	3.24006924506951
DNA2L	5.15490616148223
ZBTB25	3.66272856246066
HIGD2A	5.92738970792063
TTLL5	4.11137322433752
TBX6	3.56436269091573
SPTBN4	3.87781751503781
SGK3	4.38015135263536
FBXO28	6.53184534120392
GCN1L1	5.35799945924719
CLEC10A	3.41680512853983
GAS6	8.32208864895604
AMOT	4.18974358811818
TSHR	3.29872503210453
ETV1	3.75350119120269
LDOC1	8.25650673475036
ERGIC2	8.54683300835002
ADAM11	3.38067309521357
NAT1	6.63381862125013
ASB9	5.47784249061923
ATP6V0E2	7.1485656431073
HGFAC	3.54307360451811
TRAFD1	4.72409662386991
MTCH2	7.57497999422881
BACH2	3.34474681511376
AUTS2	4.52103437987988
PGS1	6.69448999041963
LEPREL1	4.49407196797569
TFF1	3.59406143979379
RPRM	3.97649359019776
PPP2R3A	5.39331084556522
HAP1	3.7779230750006
BAT2	3.76654882448677
EPHB2	4.36235107152024
LPHN2	5.97648266466975
ACTG1	11.8220302433852
CENPT	3.85295748236797
RNF123	4.48786358040319
ZP2	3.34108564241277
PLAUR	5.15920276349734
BMP5	3.49732011991
MUM1	4.427620268897
SNX26	3.72049091680002
MID2	4.7481088876159
ISG20L1	5.19452467677117
RBM28	5.54368523953196
SRRM2	6.33401175632154
MEP1B	3.1444931689371
PCSK7	4.73818907575721
HNRNPA1	11.1536540761718
PBX2	4.59293088303431
CENTB1	3.61975944868995
BCAS3	4.40955460577724
HGS	6.8811801639049
FLJ20184	3.23910405400191
TMC7	3.86058604108883
POLA2	6.08673587967698
NOL10	3.42462289833238
KCNJ8	4.54169195783879
HSD17B6	3.39170785302126
EDEM3	4.87525664601201
SLC16A1	5.87460657241026
TCOF1	4.35325089912278
SF3B3	5.01150043932971
RANBP9	6.10537672386783
CPNE7	4.27628715603643
EVL	5.35544855872046
NUDT21	6.77477489668553
IFNA21	3.66315805485815
CFD	5.04748674012586
PYCARD	7.90883530240913
MYBPC2	3.71909516954673
ZNF235	3.66879898192623
ACSL4	7.39038336956823
KIAA0644	5.06925307437247
ERC1	3.94090830591546
NKIRAS2	5.80153766495023
TRMT5	9.6437572344431
TMEM176B	6.19730339554348
PPP1R7	7.70771373153686
SOX2	3.5226615029585
C16orf30	3.98476629108118
COMT	6.8290261574114
AOC2	3.02162050570909
PDLIM5	4.68625322499183
SPHK2	4.14301677719932
THNSL2	6.07594750383033
LARP5	4.65117161200738
C1QTNF1	3.92719346147915
TRADD	4.84902782254433
PCDHA6	3.03696941128945
C1orf43	4.85814457100708
SCARF1	4.17921647656185
RAD51L1	4.10476173829854
LETMD1	7.92827953591495
KRT75	3.39732576456846
CD3EAP	4.21099425071742
B3GNT2	5.09240245775882
TMEM63A	4.01132793508686
DUSP13	3.62215640905311
FNBP1	6.32047913599954
MAGEB2	4.46524852444602
EYA2	6.10657012859981
FANCG	6.63918578957681
CD1C	4.15653277413774
LASS2	8.02336300053879
BCL2L14	4.05323287127244
ZNF471	3.54096103955731
ZNF224	3.92047152956710
AVP	3.42660157739871
CKAP4	6.67036028874347
EFS	3.5481451713914
PITPNM1	4.33081979544878
TRIM68	4.49653394037692
ZNF652	5.94901181501363
UCK2	6.75150983772699
TMEM4	9.32837416652837
SCN3B	3.23101106385008
RNASEH1	6.82186398025005
FAM50A	6.41894789595552
DRD1	3.16658329495274
OAT	8.81648253972541
IQGAP2	6.06760356765702
CDYL	6.06224134493237
C20orf149	6.62344561272646
ANKS1A	5.78730846348315
HYAL3	4.12392388442932
CLPB	5.08052642038292
SMNDC1	9.36701608178454
COBLL1	3.71066909060096
DONSON	4.63382172469322
SLC30A9	7.2907187575085
E2F8	5.49030898206442
CCDC25	5.21503465058092
C20orf116	7.43925514603184
C2orf55	3.09020370327403
PRCP	9.7436625780587
SPINK1	3.54837615609271
FAM12B	3.43931881822328
NDUFB1	10.4923610360092
DIO3	3.34711443885738
HPN	4.97916977363035
NBN	6.24622638093581
C14orf94	7.25558244690507
PVRL1	3.45083645156054
CNTD2	4.12021730726676
OCLM	3.32001892547306
ZSCAN18	5.86107204070009
MYL4	4.91458522695448
SLC17A1	2.82462181998083
TAF5L	5.59162266770745
L3MBTL	3.45594899124512
TSTA3	8.93751804196667
CCDC59	8.03113915567264
RAC1	10.2535387902917
C19orf15	2.86188079318978
MED20	5.53594833099889
CHMP4A	7.76076125918851
NFE2	3.65729053338549
KLK14	3.1256877790572
FBXL12	6.51807104614806
ZNF364	6.98506364638849
TOMM20	10.0083574923001
ARSF	3.12226338391072
MAST2	4.43288490501599
GTF2A1	3.84398677972691
ATP1A3	3.51339448992219
PNKP	6.8492748975875
MRPS35	8.99252643174796
MATR3	10.1273278124982
S100P	4.67108803272312
MSC	3.42391838018785
CILP	4.07333027815277
PROZ	3.70878679321295
SEC23B	7.24803424735943
FAM5C	3.00659351526821
C19orf40	4.86144031405272
DCK	7.50097386504087
C17orf63	4.99728717642524
TIA1	6.85722435774597
SPAR	3.40767763565680
SLC6A4	4.06165679755247
SPTLC1	6.58721257134496
HMGB3	6.76318308236427
TOPBP1	7.82804212942091
NAT8	3.04592526547563
MID1IP1	5.93831809419467
TPSG1	3.59067464553708
KLF11	4.63857677320472
HOMER3	4.14915060881475
KCNAB3	3.08994324697943
KLHDC4	4.12438198192307
PHLDA3	4.95817185996916
DOCK2	3.91710907393472
TUG1	6.83687902974273
NUP214	4.62530685446672
GABARAP	10.2399977446074
GOLM1	6.42183318573373
DPYSL2	6.4203438414635
SDCCAG8	4.54705043144329
SOX13	4.32632140296092
KEL	3.27294822888679
EXOC5	3.85313533854501
GK	3.76803961226358
SLCO1B3	3.52518097429245
RPL36A	12.4169076728165
DNAJB1	7.84587016926106
ALPK3	3.55808083186824
IKZF5	5.13704944937096
CYLC2	3.04463241551531
C8orf51	5.24073689706253
NRP1	3.60225370745775
NR2F1	5.21171588628324
ACAD8	5.72335743216469
PLEK	5.06350123729055
NLRP3	3.04575599588592
RBM35A	6.76530370458052
GPR3	3.17898467063977
RAB8B	3.92097492292147
UBE2E3	9.29868574304103
FBP2	3.66325384224817
C20orf111	7.60610605410066
GNAI2	6.88097323370392
METTL8	4.85650503251158
SLC39A7	5.60181940489267
CAMK1	4.36252645245931
PRDX6	10.4393434238552
RFC3	6.48941398796992
FAM129A	3.98543095458989
BCAN	3.4475571069344
TETRAN	6.29122958893258
ILF2	9.3515745757056
SMPD4	5.02956257305758
AKAP7	4.35273193738217
ZNF500	4.15711405627571
ZNF506	3.03234678178252
FLJ11151	4.21840581476124
PSMA3	8.87888939167615
ASCC3	5.70875943447754
ACYP2	7.89661723825255
SOX21	3.49153214864984
CLDN4	7.44634731155079
LYRM1	8.92149312282734
DEFB1	3.28367084086516
GRM8	2.87063450426742
SLC22A18	6.7990592429768
RNF141	5.35891822528648
OR7C2	3.57887375256037
GRK6	4.89368990257374
PIGZ	3.72716015584239
VPS26A	9.145372152717
EPHA2	5.14107574257554
KIAA0562	4.80249072734529
TCHH	3.14843717018659
MGC16824	5.61498948186175
SARS2	5.07383609645932
ZCWPW1	4.71275378488876
WDR8	6.20201244251518
MTHFR	3.69926563091613
RPGRIP1	3.52842132074119
ACAT1	8.11471791267813
MEOX1	3.8729009411369
DACH1	4.49947890354883
ADAMDEC1	4.41668892005969
PLK3	5.42693307644565
PHKA2	6.16029046135348
CALML4	5.46229194844683
TSSC1	6.8965750201695
TMEM45A	7.34725477483078
ATP5I	10.4722773361175
MRPS34	6.62472909233928
POU1F1	3.2588727924914
TMEM28	4.02047084135714
FBN2	7.56269066694254
DAP3	9.31923467287703
ZC3H7A	6.05777644249938
LAIR2	4.23843754094122
ST3GAL1	6.4817238131218
PHF3	5.51492674302884
DVL2	5.32684912804598
LCT	3.13904416570261
GEMIN8	4.04936615936775
DICER1	5.12232737582237
ARMCX5	6.01965367197224
HIF3A	3.48417889743015
CAPZA2	8.15080091552688
IFNA2	3.04525906825756
PLA2G2A	3.61716823743768
FOLH1	5.44710997049594
MAPKAP1	5.22071235227703
CYFIP1	7.02902918976063
NPAS1	3.28339856201823
TRPV6	3.43944412500632
RSHL1	3.54401850273454
PIAS3	4.58634171538269
SOCS6	4.09387545892439
TAF7L	3.94904254894274
MRPL24	9.32005805114363
YWHAE	9.34983166234852
GREB1	3.46320616735414
NUP62CL	4.1826777387704
MOSPD2	5.57057319490756
NEUROG3	3.07127740222028
MARK1	4.97596452483878
MGST3	9.49895350578219
BDNF	3.51570573267193
LMBRD1	9.00206403444644
PNMT	3.92318292631612
PRPF19	6.15194031841176
NDUFS8	8.76456832537979
TFCP2L1	4.05282804700563
SLC25A16	5.11682572473801
EIF2B3	7.3808549803382
HSPB3	3.61192657365547
RPA2	7.60116719562307
PAK6	3.61698221176990
RBM4	6.5620734090631
CSF1	4.21422617073833
SEMA3E	3.91048984953748
MXD4	5.45127589378553
TNFSF10	9.94621665682893
SMARCB1	6.8229311749722
TADA2L	3.91442975214142
SCIN	5.26286333028102
PPAP2A	5.3801961487796
ULK1	3.80772095297706
NPAL2	3.88060356158244
MRPS11	7.94963064347485
SLC2A3	4.66255342668903
ARID3A	3.75758096085978
FEM1B	3.91755455237824
GNG5	9.79292569626698
ACOX1	7.25208256306937
MTHFSD	3.9458752955121
TLX2	3.01756250867069
KIF5B	6.18227749756126
POLM	3.7016793655248
C1orf181	6.73780899128942
C10orf92	2.77732344967941
MUC7	2.9332978648591
NUP153	7.98467529958137
CSDE1	8.91523258480087
CLPTM1	4.42441082291633
LRRC17	5.81633946660063
ATP5B	10.4829914393699
S100A5	3.83318147419423
ZNHIT1	9.90648236569885
EFHD1	4.14666344743429
HIST1H4G	3.17811696666231
GOLGA2L1	3.49251592569532
COPZ2	5.0509928120731
ELF3	7.01966232438378
CPSF3L	6.85166746423919
POLR2I	9.25223548619585
ZNF665	6.30995506110079
TLR6	3.06577176284076
GPI	9.02618654804096
ANGPTL7	3.85154137268195
RAD9A	4.53488857055706
NDST4	3.59929507591666
AGPAT3	3.65348254804065
ADORA2A	3.68194021516054
TNRC5	6.78984662954755
KCNH2	4.31147920566274
CCHCR1	4.36294655760882
RPS27A	12.0204942403878
GCM2	2.83637565987970
TUBA3C	5.20306162738365
HOM-TES-103	3.88714139158263
HIST1H2BC	6.47850141827605
IGFALS	3.15308872091911
E2F1	4.16099375672987
PLCB3	4.55082814601737
NPAT	5.56514555310308
NR0B1	3.07623937323417
COIL	7.27205378811768
RASGRP2	3.71053183952411
APOB	3.28247084568501
RAB11FIP2	7.07353393424866
PIGR	3.47975263862979
CDC25C	4.27878660894907
RCOR3	6.29397968301015
TSC2	5.6993177434233
NRP2	3.25829141955309
FUT6	3.29702721645246
CDH2	5.40383459061597
PTPRB	3.17789836277637
ACP2	5.56194608132935
GTF3A	10.1527040104274
LAG3	3.78212178935323
AIM1L	4.3934267265308
ARID5B	7.58752620264382
KIAA0256	6.28930691588162
FLNC	4.28419321237971
PRAF2	5.87239664623487
ITGB1BP3	3.31469234966949
C14orf147	7.5547307633176
ZRSR2	4.43732004872716
KRAS	7.83491694696492
SPTAN1	6.30677777676735
FLJ14803	4.96549393772588
RCAN2	4.25451614504288
NECAP2	7.8893769579263
CDX2	4.0297290359002
ECOP	7.83207247273499
ACTR1A	5.63933574001637
PPARG	3.3057841430505
BBS10	6.62096536010468
ISOC2	6.08893151320727
CITED1	5.15567137338258
PRDM4	5.23317333502658
HSPA4	7.27512022754333
SERPINB7	3.62466584896682
DHX40	8.03134818198203
RAB26	3.62298012228751
RRP9	5.21548175060905
EVI5	5.89352891921532
CAPN9	4.75918580572096
HIP2	7.65184791024467
GNB1L	4.69675087316092
MYBL2	4.77050420542378
ZNF407	4.01780035148389
PPIG	7.52385336991895
C12orf10	8.0140708839693
MYL6	12.1372008338027
NAGA	4.92598310726734
MAPT	3.46917923637836
MRE11A	5.313502115704
HSPA4L	3.71831023883235
PLXNC1	3.62865133969276
STBD1	4.63380376896577
CTAG2	3.65011125397393
C14orf169	5.81804926272053
MTTP	3.35769777142660
KCTD5	6.218708373875
ECM1	4.82756289791538
CHRNB4	3.01435630103344
NYX	3.44597428964308
RLN1	4.72354960845194
GZMK	5.58817728495058
C1orf21	3.58648878436328
EPB41L1	3.64027296351875
HOXA3	3.49372391014972
TOM1L2	3.5931510457599
TMEM165	8.50081878693281
MAGEA9	3.35718188403822
MNDA	4.73812422306775
RAB21	7.46910295343041
RPS8	11.9483745397844
FOXJ2	5.08700209698042
MSX2	3.41535313890342
C10orf76	4.34274367747772
PBRM1	5.3111709569775
ZNF343	3.56173170733436
CPB2	3.90444894525295
LY6G6C	4.25346290475259
PIM1	4.65492889677654
CTF1	3.53784958089909
GRLF1	3.67562781133593
EGFL7	3.6498951209687
USP9X	7.51488100612895
IFIT2	4.66312112831552
S100G	3.27190537293003
GUCY1B3	5.42900657480672
NR3C1	7.22815460209173
FCN2	3.36241555425231
CORO1B	5.79769872618772
PARP11	3.74321458280698
F11	3.70515533449075
DNALI1	6.2208550603673
MAP2K6	4.63125344954598
LEFTY1	4.40666149605382
ATHL1	4.10168784061812
FSTL4	3.65119526644580
ANKRD47	3.45799600643158
ATP2A1	3.38379221309318
SERINC2	3.60048293180849
PAXIP1	5.3298290420816
ZC3HAV1	5.48343214538152
YY1	7.5158512803251
PNLIP	3.34656905398354
C14orf105	3.35561039880176
ZNF80	3.49422887184998
SLBP	9.4596790022869
AASDHPPT	7.95184175615494
UBL4A	6.13555649260131
CKS1B	10.566398898854
MCM3	7.4347195882904
KAZALD1	3.85238196548707
SLC19A3	3.74897141531026
CDC37L1	5.74114168070864
NDUFA4L2	5.02925689187209
THTPA	6.96979762087334
BNIP3	8.75787135807546
HIST3H2A	9.97536257762236
STEAP4	3.3792413859416
HTR3B	2.9032061080594
FES	4.21445149388544
C11orf71	7.39818120361683
NPTX2	7.94239637778499
CBLB	4.8652326949654
NME6	4.76129921860132
CETN1	3.55085949153079
