Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C10_547276
Composite Element REF	Signal
MTRF1	4.84560691066588
MCM6	8.37018572465474
RNF125	4.47507373249095
ABCA7	3.48463399045751
CASC1	3.7625808460651
EIF4A2	11.6307803645015
SHROOM2	5.7329814857741
RPGR	5.15579812308987
COL6A3	10.4091574416901
TMEFF1	4.73480087634024
GPR125	7.06927471192127
PLEKHA4	3.89631512541516
USP22	5.68515727523365
PTCD1	4.50560393723315
GNPAT	8.32568494126134
CRTAC1	4.22292532170736
BXDC2	6.86383416469106
C18orf1	3.68446281420572
WDR18	5.20680839656142
HSD17B12	9.56100259738826
HIST1H2BM	3.69302097709787
FAM107A	7.29191641000773
EFNA3	5.20452174299017
P18SRP	3.79301036567179
CYP2B6	3.34959615433287
CAMKK2	4.92292324582753
NES	6.02489903852182
KIAA0649	5.30458416670134
TBC1D2	4.30017518225726
SLC25A12	7.03354684473599
ERCC6L	5.47113785409277
POLR2C	6.84644608924584
PON2	9.39680347941704
ANKRD27	7.97434071264667
HPX	3.68281781988071
EIF3K	10.1944023364279
CLEC4A	4.15390374544668
CPSF4	6.34626090761257
MLXIPL	3.43000991109185
ENC1	7.30080149475718
MAP2K1	7.17011180072566
GH1	3.81684889849295
FKSG2	3.59745792039996
HPS5	6.66795599581847
KIAA0430	7.69278447249542
POP5	8.50585346124843
PTP4A1	6.31920159012363
MARS	8.19052596447967
ARSE	3.19398834633296
PPIE	5.2861372353777
UBR2	5.99331193874602
GP5	2.76332949867099
IL8RB	3.28186679563018
MAK	3.39822492142494
OR11A1	2.8038813130841
STC2	5.93511153196678
PGLS	8.82633880777742
SAE1	7.70553293965183
COL6A1	4.49554594715094
STMN4	3.18437642895056
OAZ1	10.2165086078433
SGCE	7.61684887301049
YIPF5	6.75573570051979
PRSS8	5.39999757356829
IL11	3.72173265000358
WNT4	2.9846962446471
CSN2	2.86679322354848
TCF7	5.78105128752303
SAMD9	6.17826182289506
TDO2	8.4074543667768
MMRN1	2.81190616038698
SV2C	4.02395024360352
LCN2	9.7417047979109
AKR1C3	3.52870758230766
RNF19A	5.39829356223576
YKT6	5.47780284906123
GMDS	5.3232606887597
SPARC	10.1492999534546
CBX5	6.60128056564128
MAGEB4	3.16128614422601
UBE2V2	7.80308796919322
ASB7	4.41305519886798
BOLA1	5.87446080018578
PPP2R5E	7.78773520511846
COL5A1	7.76662828310997
DERL1	7.22185834092936
FBXL18	3.19799038059086
KIAA0460	7.53994765920171
ADAM22	3.24438880684201
SERPINC1	3.25917373777596
MOAP1	8.06184843261098
F3	6.59117042558754
MYOHD1	4.31132661416323
ZNF37A	3.48136943694288
GTF3C1	6.69857686992928
CTSZ	5.9696175102893
PLEKHM2	5.3566976439016
PRNPIP	5.75267076537233
DRD1IP	2.91088487315596
NR1I2	3.59883864653300
ZNF266	8.72190606538263
VTI1B	8.38165780111373
EFCAB1	3.18929929893472
COX4NB	7.25315499357045
TMEM48	7.1094724924513
SAPS1	5.28739154147369
SEPHS2	9.14166110220675
APOA1	5.64711374062773
PYGM	3.24188382068448
KPNB1	8.35537650447155
WNT5B	3.24252155970102
FOXO3	5.90678648502077
KHDRBS1	9.83144072183893
CRYBB2	3.58072125715918
LARS2	6.42128553754105
C3orf28	9.44221268103403
ZBTB5	6.97281225257388
SLC25A38	8.18874200971725
C10orf68	3.46418974687358
FTCD	3.53983457052797
DCTN2	8.07827070759268
PSEN1	6.67931772532280
PLA2G4B	4.34225850017529
ZNF324B	3.51558856215744
MCF2L2	2.66735705740799
CDKN2A	6.5666858520952
OLA1	9.7928175941073
TSHB	3.12311053324676
RELN	3.90330523606041
SCN2B	3.05235394987806
MFHAS1	7.34500302039348
NKX3-2	3.73201584487085
MEX3C	6.72417710187749
SSBP1	9.84563255919873
KPNA6	5.97988332320944
ATP5E	10.7117761850799
SUPT7L	5.26691918905889
CASP2	4.02947006667777
PDIA4	7.27771987679664
SERBP1	8.52692673562316
TESC	3.30985489260726
YTHDC1	8.45453463200767
KIAA1641	5.61214711969348
CSF1R	6.21646953105498
JUN	8.22911731319385
NAGK	8.02151681418757
PCNXL2	4.79415455300802
ATAD5	4.33658078843258
MYL2	3.24561841969829
AZI1	4.59844727392821
STK38	5.59290385919368
RBP1	8.48044311496697
KIAA1026	6.06455085596106
HIST1H4C	9.3970649721373
ADAMTSL3	3.80660389949616
TOMM7	10.1259123894792
HSFX1	3.45494735420923
LOC339457	3.48656107357377
TREX1	6.49649261479792
TNFSF14	3.07955265465895
C18orf10	8.13557277464654
CRISPLD2	6.84668423479999
AOAH	4.06000187725017
CA6	3.6938108533689
TRIM15	3.66528679200384
PNN	7.83480770337928
CEP57	6.54458764442773
AR	5.88350561966465
DDX3X	6.65773810884391
PLXDC1	4.12033265413032
HNRNPL	8.41655182839911
KIF3C	5.66380661322385
EPB41L5	3.77284482100901
RUNDC3A	3.62986118105159
ARHGEF10	4.22970513313993
POLR3D	4.62722460086087
INDO	6.0064411406137
GABRA3	3.38501174016736
E2F3	6.43170201027354
SCG5	8.74803690169193
HDC	3.26819787684178
KLHL3	5.11674071000859
FGD6	4.08180929055817
ATP6V1B1	7.40898465996283
GOLGA4	7.56153862696771
NOTCH1	4.47596097118991
ATPAF2	4.60034930713189
ECD	7.34672026241283
SSX5	3.41507507699866
SNAP91	3.08711980636566
OCA2	4.09242681578026
PNPO	5.83969291094981
TMF1	5.40622979301342
DAPK1	5.04632753426863
RPS6KC1	6.22600714119499
CDH5	5.15035020199379
DAAM1	6.89194478874465
SELENBP1	7.89550446676363
NEK3	4.0322140899285
SSTR4	3.30599672471173
TNFRSF10D	3.03516859561825
FOSL1	3.95366388701492
GSTT1	6.47558489214605
INPP5A	5.86759962438443
CD40LG	3.23684281101724
CES1	3.69584390864089
DCI	6.24808927668677
TRAF3IP1	3.99846139697549
SMARCE1	7.91004794994664
B3GAT3	5.15317270317391
VRK1	7.6163129265143
STK17B	5.39647700415163
AARS	8.05602839387235
CNTN6	3.17942516117361
CYP3A4	3.88566211893365
PISD	5.62680677344082
ZAK	4.06904553412548
USP1	8.95181232656964
TRAP1	7.51997091944177
RNF44	8.01194789869368
CENPM	5.06518453482758
NPTXR	3.67642758819012
SAR1B	7.8186140641975
DPYSL3	6.47946241664146
GPC1	3.87958624086632
APP	8.72851283587538
GLS2	3.88141936661681
TOB1	8.28610860354845
MNX1	4.08838841793917
TCEAL1	8.12887177238802
ORC5L	4.78922377707948
CENPF	6.7071317086564
C6	3.29408095979129
LOC441601	3.07072712778472
PRSS1	3.47283471945868
PTGIS	4.56184320908863
C6orf124	5.04321439901693
CEACAM3	3.43001935755109
KRT23	7.62331912227081
ODZ4	6.81769589334831
UBC	12.0713472970993
ATRN	5.47599101865648
HAPLN1	4.09699449135018
RANGAP1	5.1568050864641
SNCB	3.14614989676407
S100A9	6.3248498025743
C10orf26	7.51940217999476
SRY	2.99748669338054
RNGTT	4.64584266580899
CDCA8	6.66481562584416
HIST1H2BF	4.75343171825166
CEP250	3.83121502945893
MLC1	3.64079545151859
ATPBD1B	5.99227478895766
TNIP3	2.8979319394142
KCNJ2	5.15607505020834
IFT52	7.28233467010784
UTP20	5.76959423416478
ZNF492	5.29188466157722
PDHA1	8.1824186024585
BYSL	6.50579508134145
TKT	8.83066219979376
PMPCA	6.19172207432724
RNF38	6.32344665892623
KLHL2	6.71784102027342
AHDC1	6.09758852550489
APOB48R	3.45039184087109
GLTP	5.42671942117759
MPL	3.25517570515469
DMP1	3.0288574202733
C9orf78	5.7712976295802
ADAM12	4.30659618095247
CRTAM	3.02852511722171
CSPG4	2.98025360886849
HSD17B2	3.00802402474525
UBE2G1	7.66952156667589
ADCY7	4.99146510217304
PAK1	4.66889147480083
FRAS1	3.75613889106386
PELI2	4.56064408422181
ATP13A1	8.20625201742177
OR2B6	3.34962530812634
SIDT1	3.67827861344975
C1RL	6.83149271790552
ATP9B	4.06770974264895
TPX2	8.24040602138156
DAZAP1	7.1297983618093
HMGCS2	3.04472979043970
PRKRA	7.93470662245894
TLN1	6.61306910956104
B9D1	4.32279902726655
NKX2-5	3.48386988833269
MITF	5.57853761970674
LILRB2	3.89435049605200
CSTF1	5.77608488657434
GYS1	5.78506806759046
BTN2A1	5.60892345718964
NSMCE4A	7.31448519449069
DNAI1	3.59797989547028
IGF2BP3	4.38653483232309
HOXD11	3.37547460199580
FNBP1L	6.95020069620203
DHX35	4.94364607083958
SLC33A1	6.02023920439261
HRG	3.53215744574768
ZNF131	6.661990392823
USP47	7.59993894076158
TRIM33	7.0439210791021
FBXO42	5.48147513071029
HTN1	2.93247429744098
C13orf23	5.15595372747846
PAPOLA	8.1316505421363
C1orf27	6.6454618615275
AATK	3.73048029536092
MSH3	5.97531717871117
RNF14	6.19559163383029
NDUFAB1	10.3099593618084
SLC4A8	3.19793910420357
BAK1	5.45747707263659
COX6C	11.4891483711306
MTNR1B	3.08877287548334
SPECC1L	5.72459472417017
PGCP	6.52791327825148
SPN	4.159605299589
GPR143	7.82312560278995
ZNF576	4.82304472400061
TMEM39A	5.81760582983088
PCSK1	3.1213653017082
ATP5D	6.10308927048732
MAGEB3	3.03541882471957
SLC13A1	2.88451431240964
RPS5	10.6724418522115
ARF6	7.41385334284255
KIAA1009	4.12108210496608
ANP32E	7.93976436925269
YEATS4	5.98973844986002
MTMR1	6.31767206319348
PCOLCE	8.06973558020258
MNS1	5.32909172524411
HMGN1	10.0145550037980
CXADR	9.13780933902743
PCYT2	4.97524929636391
TSC22D1	10.1748610869894
UTF1	3.01811781053741
BZRAP1	4.28483765253172
LAX1	3.17217537733653
PUF60	9.19500101390643
ELOVL5	8.13280328192654
SPPL2B	3.97072109174477
SHC1	7.74891451624492
B4GALNT1	3.03367235745627
ZNF673	5.44498477795409
IRX5	3.51191970757105
LIMS2	3.69587862684699
ITM2B	9.65403218930153
GINS1	7.72101196559897
BAHCC1	3.48570268553599
PAPSS2	5.38036237128178
ENTPD3	5.27992578818615
CLCC1	5.37243561129359
SMO	3.79023294153560
ACSL3	6.38487700515411
PIK3R5	3.73574276097761
GLT8D2	5.6552907216096
CDC14A	3.45066758359299
UTRN	4.53408388587957
CNN1	4.75707814558154
KRT1	3.34823931149847
HISPPD2A	4.51763322862161
SDAD1	5.1718074796125
SIGLEC9	3.43017700216704
C22orf26	3.25873322110245
RPL35	11.0928993767898
IMPDH2	10.6991866112064
FLJ22655	3.30254549728107
ENOX2	4.09823212131966
INTS6	6.29090180045814
FPRL1	3.39814335728028
CLTA	9.9808502950504
SEC14L5	3.79113515987127
SMC3	7.22618696579394
C6orf123	3.26010578113562
OGDH	4.79436459911532
GPR37L1	3.59114040045897
FLJ20160	4.20902596727305
ASB13	6.36913403408679
GSS	6.62222668989653
NT5M	3.54511707715924
SIX5	2.87067203307665
KPNA3	6.99051465611009
TAF5	5.46106571626794
KCNA1	3.56864700919197
HSPA1L	3.92132767508598
RHOC	7.38898622331226
TH1L	8.48392891627458
SSTR2	3.2378394138593
PPP3CA	7.16027076230103
CHRNA5	4.32914101007160
DLX2	3.54307360451811
SLC1A7	3.64926056381786
C6orf108	5.92142883474047
ALDH3A2	6.29775647552557
DDB2	4.77959032207976
FLJ11286	8.83190784604935
SPATA1	2.87893680641813
CLEC1B	3.69509944272978
MKNK1	7.21071548213122
DYSF	5.54195032005786
FOXJ1	6.62121561227579
LEPREL2	3.81287716901684
SLC27A3	5.58373780854372
C1orf174	7.33642197538517
MTRR	5.37483307056112
PLEKHO1	4.9188062004462
HTR7	2.99593971478777
RING1	7.52204998988644
NPC2	10.2065848571966
BHMT	3.49991642675095
YTHDF1	7.8976200394482
AVPR1B	3.90486280279936
MSMB	2.71997803271883
LMAN1L	3.26719731079399
CEP170	6.19214544632935
PF4	3.46787454085022
MSH6	5.73067805459111
IL1F5	3.36591763765125
ZNF556	3.74178378544897
PLEKHC1	7.57869988066322
BCL2L10	3.96553471487471
AIRE	3.32107480864949
IPO4	6.99818693800437
FIGF	2.96500461012276
QDPR	8.09524843219156
SLCO2A1	5.0978890666488
FOXA2	3.90821594995045
MAPK12	3.69592013895692
BOP1	5.7264180628261
PRDM16	3.11650070669662
POLR1E	6.19355288216262
INSRR	3.07054272826022
PDE6C	2.7348809661352
C1orf216	5.53394313571736
SIPA1	4.96546143848173
EP400	5.50598801672526
ULK4	3.61593546840509
PTK2	7.24208538017197
BTN3A1	5.38070281657253
NDUFA8	8.93256125275548
LAMP3	7.58409166176765
FABP5	9.32422065853262
GLTSCR2	10.4770831839561
SORT1	5.32857714585929
LLGL2	6.45808852834703
YWHAQ	10.1929400625227
LRIT1	3.15464847711716
KIAA1704	4.28512843178327
ENOSF1	6.81177145048981
MEIS2	4.75048363703785
KIR2DL4	3.46148769072039
PCDH7	4.452223264756
NFKB2	4.44284468348995
RPLP1	12.4856560127009
FZD9	3.23768904111024
HESX1	3.68679511841267
GNAT1	3.27080602704945
NKX6-1	3.26785195718861
CTA-216E10.6	4.24558563588253
IFT140	3.88620497418188
ORAI3	5.90000783070612
DENND1A	5.08534407859067
ABHD2	4.73110871935769
ALCAM	7.55892664950954
QPRT	7.38529144306687
TRAM1	8.83228083767652
TRIM29	5.41069356361649
ATP1B4	2.6361664620731
NUP37	8.65314072037207
CDS1	4.75781938584569
RHEB	6.20611143550933
C4orf27	7.29244086040246
RAB3A	5.2993512755525
SAA3P	2.92410644045342
SLC22A6	3.14116432582577
GPD1	3.27961964864668
KIAA0265	6.58266286603201
CDH15	3.36341600508296
NPM1	11.4360284132498
ERAF	3.34294722160026
ADAM19	3.60180115973721
PRPS2	7.62658411287629
GCK	5.60218210695645
DNMT3B	5.68065977041365
SNF1LK2	3.73748801725574
ADRA2A	4.48202441649842
TSPYL4	7.61447474924649
MGC24039	2.95764444415274
TASP1	6.45360610886631
WDR19	6.69308788926733
C10orf38	7.99317638507098
CCT8	6.8392303197442
PDE4C	4.62021098640257
N-PAC	6.63094174169283
POGZ	7.36642894377328
FYB	4.34105224231304
GUCA1B	3.14616947874997
ZZEF1	4.31239718585264
PPFIA3	3.59072500775662
ZNF334	5.04890721565288
C12orf44	7.91415836100077
RANBP6	5.50809107003467
LDHB	11.3460033019317
CRYBA4	3.47347314646682
BAMBI	3.94148226261101
RAB5B	7.59337505050605
FOXB1	3.46343818643901
MRPS12	5.47991024429906
TAF10	9.56979304149623
CRIPT	5.05365431818073
DEPDC5	4.15851323266574
RYR1	5.352957238722
LTBP1	6.7239647051873
MAPRE1	8.42957390245805
TRIP12	8.6683063439566
FGF8	3.06584340374708
NDUFA2	7.22574155381773
C3orf52	3.68443413415524
SENP7	3.45825365082329
MOBKL2B	6.20632923474314
KIAA0355	5.43213839606257
CPEB1	3.61380014118628
ACOT7	5.67677739153868
FGF6	3.83254682873726
PPEF2	3.18069287125349
ABI2	6.91735022488718
PCDHGA1	3.39577703469828
KIAA0317	7.55262043774074
IKZF3	2.78721628346645
H3F3B	9.54836733607296
SLC38A4	2.72560549000233
ATF1	7.64467013974928
FGFR3	3.09921070439875
DYNC1H1	8.06082240231428
DIP	5.01993866529126
C10orf110	4.69781578864928
TMEM33	6.58931317184656
ARIH1	7.21658128193402
CYP2B7P1	3.32949854846017
POLDIP3	5.15330477587263
C1orf129	3.03029247453165
POU6F1	3.61655703232079
BBS1	7.58063581508254
RGPD5	6.98035490428174
C7orf24	8.4606992303839
GPR171	3.59499642307487
CDC6	3.55717186899418
PLD1	3.43846979374093
KDELC1	4.76700438852755
SULT1C2	3.86096807403473
CHI3L1	9.72824491364305
PIP5K3	6.43793540831543
CSDA	6.9468282985169
ITFG2	4.35907136313492
VTCN1	7.03441025893788
WDR62	3.81763246892159
NDUFC1	9.12084424632673
NBR1	7.03762989597951
HPS4	3.80507223407735
KIF2A	7.4691249442054
RARB	3.83803235261094
CEL	3.33156347342004
IMMT	8.3423637691615
CNOT6	6.11630017100107
PICALM	5.59179681502576
MARK3	6.42160233852403
DHX15	9.65401098586508
ZNF702	3.53630022567370
HIST1H1A	3.94157163169922
HLF	3.16914880695614
ADAMTS2	3.86845795110379
ARPC3	9.4328521625527
BRD8	6.12152071214048
NPHS1	3.61030790461534
WDR12	8.49269206652611
HOXD13	2.95833012678341
KIAA0494	6.94848665362271
GABRQ	3.09831148628427
TCF4	7.07207665352337
APOBEC3B	4.5057414230364
NR2C2	4.68554635252031
NKTR	6.5998593953721
MYH2	2.85073404935564
TLE2	3.34670376279999
FXN	5.79642654382417
AURKA	6.14581602963398
KIAA0892	5.55786553222562
GPRC5C	5.58452800712386
TBC1D9B	6.03426751208912
PAEP	4.67467589743652
PNPLA6	7.15988195877266
SPG11	7.49313812857175
KCNJ13	2.93744171218837
NOC3L	7.69613107846042
AP3B1	5.72675740912764
C11orf68	6.0701892572481
NAG	6.194339959901
AKR7A3	4.58237172231448
AHCYL1	7.13896029407256
FLJ11184	5.46954804604896
MLN	3.14324150914094
RPP14	7.26239755685506
TIAM1	6.15386726396331
ANXA2P2	6.99964747849137
PBX1	7.56278905440728
PXMP2	5.16244157923139
KRT17	7.15790646260941
LACTB2	7.43129393452795
ZNF711	2.95971377916968
GGA1	6.97822952296087
VAMP4	5.26375460403811
C20orf19	6.22219806785034
BCAP29	4.47652286651747
DDX24	8.02349261723124
PHACTR1	4.04850832635432
SLC35E2	3.2747672922918
LOXL1	7.33430247756814
IQSEC2	4.24867245854598
RGSL1	3.39946086933927
SETD8	4.90265618259439
HEXIM1	5.9597518904499
PRRX1	3.98582196381088
SULT1A2	5.42008550633002
ASTE1	5.43870544432086
KLHL9	6.82942031631321
GAA	5.88116634458172
MYOD1	3.89861836178451
ZNF747	4.62377936924807
ARHGEF16	3.68702715881086
SCN1A	3.06955826495353
GDF9	3.51282857550038
IL1RL2	3.4342639999503
HNRPH1	8.19724999466101
MED18	5.10117005020682
TRAF2	3.70372808602764
ECE1	4.60989900927222
TEX13B	3.46353622199892
SNN	5.73807411231592
HCK	4.9927940187949
C6orf62	7.23442511232787
GABBR1	4.38028137654077
YIPF6	8.36580459746139
BMP6	3.88575594428183
PROX1	3.14697133478695
LANCL2	7.31005910688091
SCN3A	3.05578518895496
IL8RA	4.40973560484812
LSM3	9.23377062049265
CDSN	3.6538313999351
EFHA1	7.18779726434235
SSRP1	7.90490321759494
ASXL2	7.33213997013752
RPE65	2.65144306717848
SNAI1	3.6964359148824
SPCS3	6.59861946369678
EFNA2	3.00711352238944
CLDN9	3.67490590928855
DEF8	5.05922925009152
CHAF1A	4.79997996377739
C1orf165	3.59958373269277
ZFPM2	5.71180978695997
C9orf7	5.11339022054366
GC	2.96429979244830
FTH1	11.613577374849
IER3	9.05304953741815
YWHAH	7.37546214006745
ADRB1	2.93983322468841
FOXL1	3.18210318137261
MGC31957	3.51979831794089
MUC5B	3.02453352791487
ZNF193	4.87174424851089
CSRP1	9.592533113971
MOSPD1	6.47300658855642
UMPS	5.75616556956507
RAD1	6.67875947836449
RCP9	5.43117455055017
COG4	5.32891757203492
NFRKB	4.59733958888531
FANCA	3.39646106389174
CDC2L5	4.32584356846205
GDF2	3.33746061737639
PCBP3	3.23079432130150
TIMM17A	6.88163818088758
BFSP2	3.2138593523983
OR2H1	3.33448853024874
HNRNPA0	7.87546205412576
IKBKG	5.54337809734649
TM4SF20	2.9809884930194
PCBP1	10.0015246801671
LRRC2	2.99369719067443
NSD1	5.95380027430179
AMMECR1	6.60067699450615
MAGEC1	3.87077088248585
SEC13	9.37641304706667
WDR91	5.2611914957165
HAGH	5.15834665446488
EGF	3.30740442657348
NHLH2	3.03762805287537
NCAPD3	6.26818630944074
BRCC3	5.54172598349247
CNDP2	8.65463012904155
FYN	6.18023804464527
YPEL5	8.62632264612576
KCND3	3.19625376588755
LRRC42	6.49727832948621
GTF3C5	4.20857894541152
AKR1C4	3.1272352262663
RBM26	6.76375842811028
DUSP14	5.77617898562373
AP4M1	5.1050361636258
RIMBP2	3.06902635235851
ABCC2	3.4099630514529
COL5A2	8.90657741560776
DNAJC16	5.6777755485687
TTC12	4.29191598857297
SNX13	4.85151058675043
ELA2B	3.50295377739815
CSPP1	5.66027842481792
NAIP	5.28574282777498
MYOZ2	3.04531873527747
XRCC4	4.26537840130304
CYB561	7.3206416416077
CHST10	5.86486699393536
BAI1	3.57329712015622
THY1	8.87770903870394
KIT	3.65301199459318
TBC1D8	5.20016734531138
PDE6H	3.15118582402264
EPHA7	2.90206665857423
SOLH	4.85841636577901
FLJ20309	4.08158469589322
MAP7	5.24440564799153
SPAG9	5.40232068381602
ZNF294	6.75011915095835
CENTB2	5.37726217081128
FLJ21963	6.66582620977555
ANTXR1	4.21254120985858
CREB3	6.82618380767841
ETV7	3.82299135318171
DGAT1	6.47168439193845
TAC3	3.53196678929701
CORO1C	8.34540484062189
RAD54B	5.51710502826082
HRASLS3	6.73958666950342
MED25	5.23332110683982
BARD1	6.39660987635027
ZNF177	5.00235183657223
MIP	3.35408496714796
ZNF442	3.58546173729518
F2	3.33386002868061
FDX1	7.22094448554361
GRIA1	2.85809343181712
IL13RA1	6.82276812704796
EIF2B2	7.82730112339793
NHP2L1	8.28273043454159
WNT5A	5.18817152331661
ZNF593	7.6429014665418
TRA@	3.33549203705086
WIPI2	6.41570321948803
TAS2R7	3.20902016461427
RANBP1	5.33244090309021
CSNK2B	9.34022405275093
DKFZP434O047	3.23291901502291
SLC7A4	3.0659030470172
WBP11	7.55166015609107
TEX2	7.15070021829023
C17orf80	3.76352614937212
TMEM176A	6.01621353808369
GALNT2	5.71990212333067
CTNNB1	9.25353806896505
BHLHB2	7.13061580718743
TMEM185B	7.00069068894877
DND1	3.77623552244242
ARD1B	3.2143490651595
STK3	5.47924998598547
REPS2	4.91145014145287
LOC541469	3.88542631857807
H2AFY2	6.04648557938672
CCNK	3.91383698758637
FSHR	3.00739279051803
GAS8	4.74605695659083
UPK2	3.13482173064847
C1orf66	5.26718016198114
LCE2B	2.97363676419601
CD200	8.01970965724612
IMPACT	5.2021842203037
KRT83	3.23434748371008
COL19A1	3.30379036175756
BMP15	4.044037518774
POL3S	3.44454922826162
ITGA6	5.4795927955775
GAD2	3.29815698433417
C1GALT1	5.81607867566868
BAG3	7.22978227864665
ZNF468	4.46910643221939
RIC8A	8.44989421276948
CA5A	3.14830123710452
CCND1	7.5982758588195
DKK4	3.34835913989392
SGK2	4.20770265458428
PIK3C2G	2.98181008804423
USP11	8.61959939024876
IMPA2	6.73562078557645
PRKDC	7.42210199015906
DSCR2	8.2206053488438
CCL4	6.8133848887631
MSR1	3.48022071902597
NOL11	8.36887182399407
ZCCHC10	5.83909938709538
PDCD6IP	8.99092955817405
TRPM2	4.58379047896676
PSMD2	9.28205167226995
USP18	6.20783504048793
ATXN2	6.88032283516616
SLC17A4	3.21676184122049
RS1	3.07205211308272
RRAS	6.46378689332521
LAMC3	3.46089391807783
NET1	6.93382453213438
NPY1R	2.96766259787619
TOX	3.41626819800001
MVD	3.37727024773587
C11orf61	4.59244300769284
IK	6.76862069709738
GCNT2	3.74446360957043
GABRG3	3.79636594043622
BCS1L	6.64632380414345
BCAS2	8.381154505859
ACE2	3.18703863543528
KCTD17	3.73060353529677
TPPP3	4.81352727661913
CALB2	4.29314493086926
ICT1	6.88323291669865
CD79B	3.52806201249652
CEBPZ	7.5347139456891
FMOD	7.10774068098767
IRS2	8.35373791237574
C21orf66	6.04572083996667
LUZP2	3.49064072851506
CLN6	4.60481606973623
ANAPC1	6.6352180399997
PTPN14	4.55993379021449
APTX	6.17517824756199
SNRPG	10.5786728192451
BMS1	6.10228923807932
NFATC3	4.29546908154182
ADCK2	5.53989797698493
ZKSCAN1	6.02096790437216
FASTKD2	5.61014397730265
ARS2	6.03779827874136
LRIG1	7.65973475108828
KCNMB3	4.59215018045869
ERC2	3.40481570035133
POFUT2	4.88946914942373
PRKACB	5.75343763531468
PRDM13	3.61547473246128
KLK12	3.33129489131865
ZNF354A	6.07385831898018
PCDH11X	3.02314672117596
TMC6	5.13271857608205
CAND2	5.87975383463241
RIMS1	3.81812534971392
SF3B2	7.9466536849325
RCN1	7.95846545415327
CPB1	3.22767175708779
BCAR3	5.95444909164121
BCL6	7.80716916883692
MDH2	10.1897217237254
DRP2	3.92717944285464
TPD52L1	8.64430993247431
TXNL4A	6.61959536057633
OR3A1	3.11821649492375
RAB25	8.4791142705859
C22orf9	5.05745850253737
PCTK3	4.66037897384307
POR	6.52309241188381
ARPP-19	7.3064401515903
SREBF2	4.30663261318619
ZWINT	8.3589469231087
PAK1IP1	6.74444102536365
OR10H1	3.8729051671141
ENPP2	5.73523372167706
UXT	9.36274554834493
ZXDC	5.12108748163631
TGFB1	4.23526589444448
SLC6A16	3.90754664049402
SLC31A2	5.64440048784813
LRRC8E	5.30349286839316
ZNF780B	3.00645244085967
APEX1	10.1904319208564
PPIAL4	2.9011798486431
ZIC3	3.65781964966181
CEP68	7.06977998754099
PAX2	3.44346755633078
MRPL11	7.73588114564294
LPAL2	2.95125927659772
VPS53	3.24785756006735
MPDU1	5.23662241793043
PSEN2	4.32903217049782
GAST	3.47718585639060
DHRS7B	5.7379815162649
C10orf28	3.66692870510491
UBE2L3	6.04339331274455
ADRA1D	3.32473830435915
FZD10	5.16352315361260
ATP6V1E1	8.31504311807798
SAR1A	6.96012843944579
ASB1	3.83563256263456
MCTP2	4.60772526590828
TMEM5	8.33196440830839
LCMT2	7.60056312335852
KRT31	3.55923505162267
ZNF223	4.11585822774039
BIRC2	8.68438565501233
IGL@	3.50964104320366
NLGN3	3.56573407684502
MEP1A	3.02126077264557
LOH3CR2A	4.07772716865895
TMEM53	5.14072587915267
SLC9A3R2	3.24219545524675
TIMP1	10.3331664083527
PTPN9	6.02748877090999
ABCA12	3.20640957810908
TPST2	6.52139915684361
AQP6	3.19132825093231
KCNIP1	3.95029700334342
YES1	7.49671471063201
ABT1	5.87575872394067
RIPK5	4.18122658226785
SMG1	5.22212538127373
IL13	3.11068736341786
MDFI	3.48764195753206
PIP5K1C	5.25583798862168
POU2F2	3.63270849047228
TSPAN14	6.17688563357624
OR10C1	3.15073430121873
GPT	4.43483155446032
PDK4	3.96333621375641
CLIC1	9.96388447795201
LILRA5	2.89430358519870
TREML2	3.53255485311456
ELL3	6.1909112683231
NNMT	9.70386725289115
NUFIP1	4.90501922013993
ZNF74	3.47802907534821
RHBDL1	3.53815944187315
HYAL2	6.4657963012669
IGFBP5	5.63764806411483
FAM29A	4.80267402742701
NRTN	2.90523127035758
KIAA0556	5.60163875635392
JMJD2A	6.34762650454434
ERGIC3	9.53201353397721
POLD4	5.41918469879247
EPHB1	3.54752059835729
LRRC36	3.78123543038106
TARBP1	6.86338095261977
ANAPC10	6.285526111608
C1orf9	6.80910906101393
COLEC12	7.1839831686199
TNFRSF25	3.96374771801864
MEGF6	4.03028944316368
LPHN3	3.62792479177631
BMP10	3.21017770483716
C21orf55	3.63343407515968
SLC2A1	8.81925593919212
CER1	3.91533289607907
LSAMP	3.82456209818746
RPH3A	3.44944956345408
CREM	5.12568935539253
SGK	9.58102653037212
ATP2A3	3.46526633856028
PTGER4	4.79720920783051
CCR7	3.25725978299889
METAP1	7.61560561663418
KCNQ1	3.90406299995315
RECQL5	3.92316007122973
SSFA2	6.18083428293682
NR2F2	6.71730114651755
MTERFD1	7.76688421930465
BCL2A1	4.85853360593512
ZBTB24	5.76378000291127
NLRX1	5.60236563276771
FHOD3	3.70788705019608
PRDM1	3.76747284174601
PSG7	3.68493670159513
ARHGEF5	6.77309965685064
CCDC47	7.9310196096005
FGD2	3.3368449840988
SLC26A6	3.82815876419475
BIN1	5.124853025226
SRRM1	8.4348215033069
P2RY14	3.20287262121816
PCSK1N	3.47828403134354
PPP1CA	8.48366708435507
ZNF33B	5.68731128268451
