Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C08_491130
Composite Element REF	Signal
PARG	5.47796017393688
OR2B2	3.13485023862226
DYRK4	5.75868415944447
MICALL1	5.7604263667043
GALR2	3.07902539176382
CHRM4	3.64085964623861
RIC3	3.17705130198509
GPBP1L1	7.12628335355477
ART1	3.52981560984505
TBX21	3.15732164435442
DUS4L	4.72574266651864
KCNJ6	3.59613469220375
TNFAIP6	4.40939792873301
CCT4	10.6997427290213
RTEL1	3.65268252677704
CASP5	4.21182369954851
CHMP6	4.49795584298093
BRD4	6.51264245973453
NDUFA13	9.857780390106
CYP19A1	3.05901778639699
CD151	6.85304365204412
DOK4	3.74367706033501
FAM26B	5.84494103769345
ARFRP1	5.28954571926597
MRPL41	3.24900347006787
CRYBA1	3.11341422678209
HRH2	3.64275232688996
KIF25	3.60426386802659
MTMR6	6.45692124081773
SCAMP3	7.29509165473489
MTG1	6.10018621748314
UBTD1	3.72396699590665
SOX9	8.79087205870919
CRABP1	8.61066127079683
FLJ33790	3.36155081775572
FAU	11.7866015662260
DTNB	4.78582140435051
CARD9	5.09641452953589
PACSIN3	4.86557753796284
OMD	3.73662231035331
HOXB8	2.97671828810795
NSBP1	3.22252798643374
SLC4A5	3.34737698309382
FBXO46	6.19371228692331
UGCGL2	4.58665668124163
SVIL	7.80524752978507
OAS1	5.87093141604775
PHB2	11.5486074565610
NDRG2	4.48829642561859
ERMAP	4.37109383964022
GRIP1	3.11220180997427
APBA2	4.05119682394860
TCF21	3.28840284819074
JPH2	3.08764881332533
DLST	6.1672777102272
SLA	5.38143126076055
AMELX	2.86820688519397
WNT6	3.72525151642291
ATP2B2	4.02370038575324
CPVL	5.69807065779073
RGS20	2.87650579911879
TRAM2	5.63883923180428
ZNRF4	4.66787675793699
ZNF419	4.73018319097535
LXN	7.21989671203865
TLK1	4.62961842688
UPK3B	4.30282966240608
MTMR12	3.85268827609287
KLHL21	7.0224030346454
ZNF384	5.35972838405044
PI15	3.51935490490739
RER1	7.04066731349763
ELAVL2	3.20880961646439
KLF2	6.17646217230278
RPN1	8.01172256574703
PMVK	7.11709152205848
EIF3D	9.76619353227937
SIX2	3.68315065347054
HPS1	4.10364254686822
RNF7	7.3308459126956
TFE3	5.87170392792516
C11orf17	4.97481069592079
SNRPC	7.45855480357679
KCTD13	4.83730137051744
DLGAP1	3.22533263603012
PGLYRP1	3.73592771839186
IL8	4.87881429176593
IRF7	5.6302339025874
SERPINB13	3.0172697382884
SET	9.89516448491253
NAB2	4.54783344807197
MGC40069	3.7605576327069
BLR1	3.4969115452634
LRP5L	3.55643261506886
FAM120A	6.96857680192544
ASCL2	3.09700671210807
PCDHGA10	3.80803149055269
SHH	3.04887446399751
SH2B1	5.05642190192434
ATP5H	11.1755661489113
THPO	3.41436226638662
HIST1H3E	3.58728697909937
TYRP1	3.25593333701254
EIF2S1	7.10905428538154
RFNG	5.67595735588224
RAB20	7.53685606097158
TNFRSF17	3.57934770613528
RBM7	8.39685742759987
TMPRSS4	8.47856585035787
NKX2-8	2.97628284401942
C1orf115	5.3576957581732
TAF9	7.5446254927609
TERF2	6.42310013325177
TNFRSF1A	7.86999758840054
ACADVL	6.40895940152998
ISCU	9.04834518061346
KIAA0841	4.78274401608197
GTF2H5	7.97094089955414
EDG8	3.07718864160977
RAB15	5.3557915736325
HBP1	5.71573131138203
TNNT2	3.56173730010412
CECR5	6.82773809845468
JRK	4.79713339531015
PHGDH	6.29058181157476
XPO4	4.29749160020873
ARHGAP25	4.3354893110758
CA9	4.18704241219921
TLX1	3.33176258827849
GPS1	5.3734089602287
RPS29	11.9293442936872
MKLN1	5.32206237269206
ATP6V0A2	3.94883550541884
EMR2	3.53707570389745
KIAA0319L	4.91568320130335
DOPEY2	4.10399943842005
SLC29A3	6.83268666203024
LGALS4	3.83959258171846
SDHD	10.1416247775277
USH2A	3.03590774546527
NF1	4.05066407480487
IMPAD1	5.25183401035717
APOBEC3A	3.41479760653286
OLR1	4.00112037578934
HCFC1R1	7.27070182003268
TAOK2	3.57634778858713
NRAP	3.81284985456165
PPFIBP1	4.84922840717724
LYPD3	5.33774520110716
BCL7A	4.72979673933586
AGER	3.50274732693934
MCM10	3.16852706088146
MAP4K3	6.52031270303438
PFTK1	5.74830240237804
CBS	6.37529402608771
CLK3	6.14417136835155
KIAA0753	5.28398261968702
GABRE	3.52855211868331
FIS1	8.33543083767055
ELF4	7.15234101697313
C11orf49	6.96941743911699
CLIP2	3.88297620250121
CLPS	3.81548590911549
PPCDC	5.23620080410878
KDELR1	6.8194637269475
NT5E	6.76070969547895
FOXN2	3.86037196750164
NCSTN	7.13284563298383
PARP4	8.55215193017355
CD83	6.29990739782676
NPY	3.82144536760758
IL18	4.63972324223546
BEGAIN	3.12282072925503
VPS16	6.93128090332274
SLC16A2	3.99545801928851
SLC35B1	7.92284015271286
C4orf20	6.56033540005464
IGFBP2	7.34327627583617
NOTCH2	6.93062491855586
SIGLEC1	4.71754977291482
SLC9A2	4.08625481508562
CD93	6.27371038665702
CEP164	4.20298737257846
P53AIP1	3.39196869809557
ADD1	6.82981872164704
ZNF136	6.37262239008273
ANP32A	4.65206593980652
MGP	8.18086902681936
DNAJC1	5.75796787296377
CCDC144A	2.95124611251024
ACLY	5.9928992768412
TRPC1	3.70855022822624
CYP4F12	4.02281580854129
FKBP5	3.86426342701125
SMS	7.60255842301148
MAPK7	4.80787824404486
RRAGC	7.6473802507166
PARD6A	4.46318970006550
CCDC85B	4.49384531248575
SYNGR4	3.08123066891457
WIF1	3.13219281803785
GCH1	5.7185147946084
STRN3	4.48913832377734
TMOD2	2.97541873383655
FLI1	3.66968958795588
DGKQ	3.47331347328861
MAB21L2	3.01388233468832
SCNN1B	3.33268168620343
ECHDC3	6.67262032339894
TMEM106C	7.35428153616755
CSNK2A2	5.50259243935727
GPRIN2	4.30520397520466
CPA4	4.03663863634296
RPL39	12.9256030617771
HERC3	3.96692432398382
MELK	5.1547561601747
IL15RA	5.55091807176945
HMBOX1	7.45054060501586
CUL3	6.18798100909719
PODXL	9.4428682168808
CCT6B	4.58113862013983
GPX2	3.77460108646567
ITK	3.66392938627877
CLIC5	6.03021163587276
RABAC1	8.61050921116504
YPEL1	4.74328793986851
DNAJC4	4.00081445188056
NR1D2	6.81720052321423
KIAA0776	7.17366966494079
FBXL5	7.81222147931856
C13orf27	4.52501831756904
DEFA5	3.25282897473424
TRHDE	3.25130007660812
ZNF536	2.95787652378350
MEF2B	3.55247714569466
UQCRQ	10.8261598481045
ITGB2	7.4897606374926
PTPN4	7.01693356530001
STX5	4.74029535715017
CD72	3.63663535083838
ERH	9.67524143458146
XRCC1	5.50153144943291
VEGFA	5.29753442011625
MPHOSPH1	3.76946409051308
MORC1	2.83867959189475
PARVB	4.44967410896845
ELL	3.56699527028393
SETBP1	5.2924870602042
CDH11	7.43137300821965
NDC80	4.74170490076206
GIMAP6	5.48723173662174
AREG	3.71721432114839
BAT2D1	7.21659371460931
CDS2	5.16461389121379
LIPT1	6.9741281634186
SENP3	4.5538458124075
IL1F9	3.7482489580382
GRIN2A	3.46919501426972
MAN2C1	5.41987443403978
NSUN5	6.73987607689954
SF3B5	8.59320827572553
CEP72	4.60972308890455
MYC	9.56518693426157
NRXN1	3.09201154398016
DECR2	6.29176904081235
SLC37A1	5.26428351952906
SUPT16H	7.80634527637723
MUS81	5.8402217344085
PHYH	7.03493678869373
ULBP1	3.26086097259201
OIP5	4.24217538934652
IL10RB	7.54080937342092
OTUB2	3.468787466942
NELL2	4.04901294688694
MAPK8IP2	3.63621227340276
ARHGAP10	4.54072791869675
POU3F2	3.26325057183052
RPLP2	8.46180402814642
FGF22	3.41634977483588
PSCD4	3.76051875160147
TRAPPC6A	6.93772114930558
C21orf2	3.70335011373612
CEMP1	3.057268762775
IL1RAPL1	3.19940785573454
LIN7B	3.78650325894505
VCP	7.85970974858938
NKX2-1	3.33347285986948
BGN	6.23601579821145
LAMA3	5.49540870623007
APOBEC3F	3.20653627005911
COCH	3.53897937581311
SCGB1D2	6.97002907079272
SP4	3.59357793572804
SLC11A1	3.82711879327542
ICAM2	3.91433339314327
C21orf25	7.50980157764296
SH3GL1	6.36645962705114
RALB	7.44100916211985
GSK3B	5.89920090479261
GNGT1	2.93196895180345
GPD1L	8.2494818334982
VPS37B	5.66157077286512
TNFAIP3	7.00591815058304
C6orf32	3.33531783689248
ATG3	8.72941111773308
KLHDC2	7.85784245348524
NDUFV2	9.69193079716194
PANK3	4.61266234587083
BLK	3.01105744922573
MATN4	3.00411551657740
GPM6A	3.24683988356281
WDR82	8.2842908005816
APOM	3.86359836095307
PKP2	4.45656548125871
C1orf135	4.49523362886147
TRIP10	6.08778135842266
HRASLS	4.20010312162613
TESK1	5.76183626751043
FSD1	3.74451627046112
SFXN3	5.45700531206792
MMP1	3.11419095481407
CA12	5.10692358190418
ZNF611	6.17184228889259
C19orf58	6.05040020065564
NCOA6	8.29581012429307
PDE6G	3.94907809258344
PPP4R1	7.9270626759864
HLA-DQA1	3.54935402061808
GCLC	6.00034787895707
MAN1A2	4.03139513300207
SEC61A1	8.06648883304816
IKBKAP	5.32633580550587
TWSG1	4.53328837789289
UPF1	5.60954872513168
KIAA1219	5.85394322267684
CTDP1	4.22392304089701
ZMYND10	3.50303144658329
WNT16	4.17379331863697
ADAMTS6	3.54402711347135
SNW1	7.78886685894519
IL18RAP	3.85002521931001
RPP30	6.08298580964639
KRT86	4.61846963389331
CDC40	5.81943838857956
SLIT1	3.68169320214814
KIAA0574	4.89621708682879
GTPBP2	5.05431234451239
SETD3	6.91554762995905
C15orf44	5.87059095457586
PRRX2	4.77068052601417
GPR110	3.30698687563899
C11orf10	10.4979351398022
MKKS	7.69212954715244
ELK4	3.28765038741504
ACOX3	4.14738925430218
ADCY1	3.42253128017123
KIAA0372	8.01593052937764
TP53AP1	5.61245470260776
RHBG	3.97614576818175
SMURF2	7.10288782263682
TP53I3	4.68829342881287
EBP	7.21933413140336
SLC22A3	2.93872863095596
TOR1A	6.4766892296088
P2RY4	3.39668995958189
TRPV1	3.65609584660786
ADAMTS12	3.3061270685237
PES1	6.02681991212466
UCP2	9.00814733121714
ATG4A	3.95833826979638
FOXG1	3.90634482583486
MAGEA10	3.90906291175232
WFS1	5.77838749545137
TRIM24	6.07152013734101
PABPN1	9.4803565769404
PROC	3.55123969242078
SLCO1C1	3.43569162288626
SLC25A30	3.24687843621529
SLC22A5	7.13493857843603
DEPDC1	3.75613563258715
KIF23	3.9502797361774
SYN2	3.79135319829299
ASPN	5.30940390951445
CENTG2	6.60585678321174
ZDHHC17	4.69346866574065
VNN3	3.4576025655351
KCNH1	3.64943019376063
PPARD	5.09616388043418
PSMAL	2.96986119427681
FLJ10815	4.21026779428173
YBX1	10.0987092092856
STK24	9.38894196195977
SPEG	5.48119548115686
STK10	4.05245113673055
ZNF695	2.51620762965337
SCTR	2.98435856617021
AAAS	4.44108073777421
SSX3	3.41632232532547
ABCD3	7.96526959875995
MTF2	5.27943020909489
FIG4	6.72029614045279
TMCO6	6.15925189308507
C9orf46	7.96667882337815
ATP6V1F	8.98297921781028
IGHMBP2	4.54639370666467
CCDC94	4.77843993518177
EGR4	3.18179512074965
DUS2L	4.26713900399863
FAM3C	9.29532375658181
DCTN4	6.28670622800919
EIF2AK2	6.74198833073003
CST4	3.94808610516791
CCL11	4.34978280940475
LMO7	3.94344889343866
PAM	9.26438375243587
NUTF2	6.32941409964381
ADRBK1	4.72240283770379
ZNF84	4.87055050768055
SLC39A4	8.82333574979308
CITED2	5.39479773617187
C12orf49	4.67621773003892
GRM3	3.11685633515832
CCDC49	3.94309721587407
STARD8	4.07170784850221
FNDC4	4.38638629268585
SIAH2	6.35564252270489
CCDC103	3.26147330625506
ATP5A1	11.4912746294714
HTR7P	3.20763176579941
LALBA	3.12751532865138
RMND5A	4.70260655320031
ATP5J2	10.2687639949055
PSCD2	6.93259080735808
MMP3	4.45519099185400
ZNF409	4.06115625129028
CRHR1	3.42328110825016
WDR70	7.0621586527811
ZFAND1	7.9355398872466
CCL18	3.42217065947555
KRTAP1-3	3.46265253884815
RINT1	5.27294025797026
NRN1	3.58232347981140
SPAG5	4.39268309344498
KIAA0408	3.04737656989053
F13A1	6.44125263152213
DNAH7	3.43883093126529
SLC10A1	3.97884624435385
BRCA2	3.26934073567677
ACADM	8.12152181876715
GIPC2	2.80612752499794
OGN	2.94042400910858
RAGE	4.3737379096527
XPO6	6.56558545774548
FMR1	8.59670866467945
DUSP3	4.85686839593229
ANKMY1	3.21927282359227
CHMP2A	9.91730214362454
FAM8A1	8.4207402509466
GPR21	3.73993879134689
BBS9	4.86739856134398
UNC119B	6.89428350651722
SLC12A3	3.56111170761421
ZDHHC7	6.99794876723882
FVT1	6.96132162460157
ENTPD6	6.77819887714566
PPP1R2P9	3.46797986014097
ERCC4	4.17511488195496
MMP8	2.99115470121229
HMHA1	5.60008871475507
RAD23A	8.38842307036506
ACY1	7.65493807184473
MT1E	7.48451488354282
PPP5C	4.31182355132585
GPR20	4.04006442282146
RFPL3	3.24433465250291
GHITM	9.05719041346833
SCAMP4	5.01903022247223
NARG1L	4.47230076617057
MYO9A	6.54831723733778
BLMH	4.5449157482149
NDUFB7	8.53996492928585
ADCYAP1	3.37701560423934
SP110	5.9350693460773
MIER2	4.04964069117251
KIAA0513	3.93334523586431
SH3BP2	4.40845297379175
PNMA2	3.94675647484387
MAP3K7IP2	6.26570359960353
AGRN	5.32553823674346
CEP290	3.87229311670134
ANXA10	3.70598076937506
RTN2	5.5126731994211
C14orf133	5.95606387566566
PRPS1L1	3.09592799240567
PRPH2	3.79170940257314
KLRA1	2.68356597179384
IRX4	3.09353185016436
GOLGB1	6.6480002699005
GPR97	3.32997202724382
NFKBIL1	4.20764933939433
CHD7	6.22387444514122
APBB3	4.83402077020799
RPS10	10.4797411690006
HIC1	3.15482845935332
TLE3	4.44843962118368
PSMB7	9.74726090502959
IAPP	3.70605983953419
SHQ1	7.49651211964347
API5	5.57434983948267
GP1BB	3.67180018786866
FTHP1	8.44390874277983
TRIM6-TRIM34	4.58723867173271
SLC6A1	3.45203431806488
OCLN	5.40211766831471
NAGLU	4.115152107122
PTTG3	4.71790888239642
FAM117A	7.24131534686395
SPRY1	7.84042258656306
FLJ10781	8.16492533529355
CDON	3.39112950010332
SH3YL1	9.38016020626088
IGKC	7.6497944962823
TREM2	5.78426600521177
MMP14	4.31732911080613
SERPINI1	4.5056010299029
HDHD3	5.30217661264548
DYNC1LI1	7.04170894285567
FASTKD5	5.76932313875792
TDRD3	5.40552973654806
THSD7A	3.57491695650192
NDST3	2.96398040497247
CXCL2	5.54153989589236
DHRS12	4.03274528850364
MAP3K15	7.78341733436893
FBXO9	5.9892669810439
APPL2	4.60800603495012
TNPO1	7.35618448892316
CARD10	4.08312138148642
MRPL13	7.65793890025973
SNX5	7.44894682253566
EEF1D	8.13465975707204
RAB6A	3.6855535170609
SOD1	10.6414347343804
C12orf5	4.91994160030747
PACS1	4.81459879585781
PAPOLG	3.41925042044555
CHML	3.17049143929929
SIRT5	5.70180773372955
MSRB2	7.24373969206156
BCR	5.77896913888528
PUS3	6.36381553683373
CAPN2	10.3938439518506
FXYD5	7.98241022213589
TWISTNB	2.96247763875945
UBE1L	6.28589772602164
UBE1C	7.51622530652191
CHD2	3.42936574645346
C15orf2	3.55978305560730
FZD5	4.05848048628324
NR4A1	4.66397291338542
LOC339047	5.76301476124679
TRIM17	3.50792623305355
ZSCAN21	3.18851791696277
RPL15	12.2049674870753
ATP5G3	10.3130965700443
PRC1	5.50884426717132
ADAMTS8	3.47181386353378
ABCB9	3.66796519665657
HOXC4	6.37853948417415
TRAK2	7.02256270647908
STAB1	5.42239602589095
CEACAM5	3.53343988612162
MYT1L	2.93402284920142
RASA2	4.23419440713441
LRRTM2	3.11728925237887
STAG1	7.09431774277952
OSBPL7	3.54898296156591
GIMAP4	6.6737177487139
FUT3	4.10571017116251
DBI	9.7481048941808
LPIN2	5.69924328127634
PAPD1	6.95930466058397
APOOL	3.42478074933986
DIABLO	8.1746992808197
ARMC9	3.60790109150225
RPS6KA4	5.35800509516311
TRHR	3.24178172136845
SLITRK3	3.59875722342899
TGFBRAP1	5.43283496290659
FAHD2A	5.93604730972083
CNTN1	3.48047195982234
ZNF211	4.45457065108268
BBS4	5.01976428320712
TMEM181	2.8902411728064
PFDN1	7.8463118879077
MINPP1	4.99132816371627
MPHOSPH6	6.82266428012419
RGS11	3.34292213610139
HOXC10	3.39994504611768
ITPKB	6.23018421919105
HS6ST1	3.35369605561597
AKR1D1	3.12741566944831
TNP2	3.14940152378996
MEOX2	2.92737352086027
EML4	4.56154561886221
SGTA	5.13280688965764
ATP6V0C	10.2270835487035
PRPF8	7.88790267216284
PSMD6	9.50108943357382
HIST1H2BI	4.55246917157848
TMC5	6.89862039131665
FKBP3	7.94363855981328
FLJ20273	9.03430932998169
PLEKHB2	8.10475678025138
RPL28	9.1467036846804
NOX3	2.94963652053833
ZNF544	6.41180861205331
EPYC	4.53856313257133
ELAC1	3.11359434031886
METT11D1	6.37753067121666
BIN2	4.31368658049433
NACA2	3.377115189367
RPL18A	12.7027036667626
UBOX5	4.68871239107366
TCERG1	7.8325605422701
MPP6	4.02636910564121
KRT16	3.41980308410805
UBE2O	4.83418110444017
KLF5	7.92530913232263
C9orf31	3.54791791409937
APOLD1	5.56741534583795
UBL5	9.50576419475047
ARHGAP29	8.50166434360867
TNFSF8	3.27623475399928
PDE5A	3.17022475516936
CDR1	2.88544028335218
FBLN2	4.12903376798526
C14orf104	4.59072774850724
HBE1	3.30683672792113
ROBO4	3.39509751997746
C1orf108	6.60313935648613
FOXI1	3.4450972135837
BCKDHA	7.11045941406413
RAB4A	7.0152767098886
C11orf80	5.02968590567119
MYOC	3.65525708763015
GIF	3.80613991823489
TMEM39B	4.85720850322038
RPL3	12.5680082810621
THBS1	5.15763173702476
APOO	8.34832739376842
ATPBD1C	6.4379263944172
FARSA	6.09840980281749
ARMCX1	5.22011509785858
EIF4ENIF1	6.17087983882098
CMAS	5.6723520687571
OR7E24	3.63905305166237
TNFRSF21	6.43144927196485
PLAC1	3.56445921998161
KLHL18	4.86844080652918
LBA1	4.95019766981059
MKL2	7.7029763740317
TBX3	3.28020863681064
TAZ	4.62889092013742
CRIP2	7.51756883601705
DAXX	5.33501082266109
ELMO1	4.89374396081121
RGS13	2.88396597446895
DIO2	3.57074214360766
UNC13A	4.15983931638042
TAF11	6.02088111716873
ORC3L	7.12218216539727
PRX	3.25904669880838
TARBP2	6.01635808240917
CABIN1	5.22313131524497
TRIOBP	6.96705383291835
HIST1H2AC	9.45918982203826
RBM5	5.74567340088471
TUBGCP4	5.52294316438919
NCOA1	6.98064811528222
CDK7	6.95286332853074
SSR2	9.53350096023324
IL25	3.36955355100537
CRELD1	5.03857174919331
GPR6	3.20664536527013
SNCG	5.12121003265658
CHEK2	4.49319274641822
GAL3ST4	5.49874502145636
KBTBD10	2.89256356804719
DRD4	3.10779079666067
GDF11	3.90634895497432
SEMG2	2.86298338874716
MCM2	6.76009088871997
CD247	4.16999608585341
SOX14	3.0126828433018
RBMX2	5.68159777347025
KIAA0922	4.83648382169153
TGS1	5.75654970565039
C16orf57	4.83052207342214
SYF2	8.05269921545867
MCM4	4.92052795542949
PDZD2	6.1756996895518
CEP192	5.1989251804329
IFT88	5.68190205098182
MCC	3.96661766170931
RPL9	12.6499963962460
RAB32	6.10110366982423
P2RX2	3.79666061535752
DDX43	3.07944637110163
HHLA3	5.137640196579
ID2	8.53798710768754
UBE1	10.7529887877955
SLC24A1	4.12158394658863
ARHGAP5	6.25517368772951
C20orf23	4.60540559056209
CETP	3.34709253547969
ZNF688	4.73607754646063
APOC2	6.05058420358258
PWP1	7.43214502433523
FAM50B	5.1549636243807
PTPN6	6.50173382271034
BAHD1	5.45448493173781
GPR56	6.16258310097794
GRIK3	2.84036389951373
DGCR14	4.78492992980688
CACNB2	3.16891644847932
PDE10A	3.11634919693764
METAP2	5.29370611600086
RHOQ	6.70162490604002
MAP3K4	6.0848090364607
PDHX	7.37485986199625
RPL23AP13	4.21445890523325
MTA1	5.44814101357724
GNG11	7.09241181386868
ZBED4	3.53424089222035
CLCN3	5.33135776998278
CDK2	4.86666759827751
HCG9	3.39464965242541
SLAMF7	4.38896271374219
CDC37	6.22368240226054
ZER1	4.37726627548352
GRK4	3.32012445214194
PRPH	3.80189550706581
PPP2CA	9.4430462231614
LRP12	3.93495114705797
POLR2A	4.15013695876592
SEC14L2	3.22081580598156
OGFOD1	5.37060054619916
DKFZP586H2123	5.18605966701195
MC3R	3.38971259842201
NOL5A	6.1914386528084
PHEX	3.96817889238446
HIST1H2AB	3.67468246971266
C20orf117	3.94642470121536
POLH	3.94824815618834
DDX17	6.31171880134356
CAMTA2	4.5208342166686
PLEKHA2	4.7949314122981
SNAPC2	4.49720729517204
FILIP1L	5.71558679107225
PDE4DIP	4.29558412592594
LRRC1	6.43345287486187
SCN7A	2.90538388314407
GAS1	6.57218012767756
DGKA	4.02871816915355
PEG3	3.23412466199062
NADK	4.83419142619
SGSH	5.4610589696704
CXCL10	8.02665513927264
GALT	5.38105810451931
MCF2	2.92052950006780
ZMYM4	7.0783291877395
ZNF263	6.73118911797948
STK32B	3.64536708456446
KIAA0888	3.51177002343937
TACSTD1	10.7877729611413
ATP6AP2	7.46103098344744
TYR	3.60539914716018
GDPD2	4.56734628959298
ABHD10	6.4953065905143
TACR3	3.03979007015391
SLC35C1	4.03187919474838
KIF1A	3.92034504038867
VCAN	7.19468111902297
HERC5	6.36449832089742
UBE2A	7.71635310717233
SYDE1	4.26271912718764
ELA3A	3.27537233219971
TM9SF3	8.36811848725484
HAO2	3.95926432613999
RNH1	7.67380539887943
MAFG	5.39816149754479
BICD2	6.03862080987984
C14orf43	4.30452804779986
CDH7	3.00554694211023
JUP	8.22063280151596
SHANK2	4.02331037216081
OSBP2	3.53743964723899
ACOXL	3.02025853715764
DAK	4.08460128935918
CBX3	8.61355197145718
C3orf58	4.2683783734059
RBMXL2	3.09460221512278
TCL1B	3.55726245211136
FGF13	5.93163159568705
KBTBD2	7.42496420380921
KIF3A	3.87925566982358
DCXR	7.94521841195601
MYL9	8.51795658981133
PDIA6	7.2335910073669
CDC23	7.91960951146964
CASKIN2	4.68757783826921
PBXIP1	5.48014020916125
EHD1	5.24276518126095
NBL1	7.96316005829145
MARCKSL1	7.9234730274733
RAB11FIP5	5.01170891841255
CDKN1A	5.63158451679727
NCK1	7.74944412292772
SAPS3	5.36527397762779
ZNF550	3.38260568988716
TRAF3IP3	3.40196955308578
LSR	7.27711496925023
MIS12	5.60655623711056
KIAA0774	2.65430419956174
CXorf1	3.40094065673634
CUL7	5.56348304848292
DIO1	2.98351354563986
LIPC	3.54412524864934
EIF2B1	7.54244931132103
OMP	3.25479753273935
HS3ST2	3.49127499651479
C20orf11	7.72689447616434
CTRL	2.92774225140289
GSTZ1	5.38202737101746
PAK4	6.86015549354475
CCRL1	3.04068687604808
RNF10	5.5880037298681
MAGOH	6.43888802484657
CENPB	4.84161905123495
C19orf7	8.31088538009381
JMJD1A	8.27827702436926
GATA2	3.60425119725626
HIST1H4H	4.44267487743218
CELSR2	7.47116725778936
GABRA5	2.97008894670647
STAM2	5.0646092370862
GPC3	3.65477291168898
GRP	3.54600598334102
SV2A	3.69159593678319
EBNA1BP2	8.05815510283409
TAF1C	4.13531756376725
MAGEA12	3.17846669439096
GSG1	2.79126167387101
PDGFRA	5.39344505713033
CACNG1	4.51836837400541
CIAPIN1	5.55816189676561
CSTB	10.9486779756406
FRMPD1	3.50221231165532
PTPRJ	3.24186491394886
ZNF668	4.01368882037314
PLEKHJ1	5.38272269769902
ADAT1	4.52376461216053
TMEM50A	8.61367853436145
CENPI	3.63808121929264
HOOK1	5.77032695580481
RPP21	7.54460250090119
GTF2E2	7.2904473838269
IL17B	2.93132617619571
CCNF	4.02865646278604
CRYL1	5.72298550615614
FOXH1	3.02857249742406
NFYB	5.2769154062253
KCNQ3	3.75124298541322
PPM1G	6.52929209006435
NOVA1	3.24488437706249
FZD3	6.73788221122277
NMT1	5.6541932815221
AKAP8	5.77608026682581
SOCS5	6.76614580281226
HADHA	7.8391870613729
PLEKHF1	6.3541433621103
DLG5	9.0300427021355
CFDP1	4.5377146473899
SAGE1	3.13478257042545
PGM5	3.0043710181372
C1orf144	5.45936520053565
SUHW4	4.53996705846
TFEB	5.05787656916414
RND2	3.36644842106009
ATG12	6.85043533583191
BMI1	7.55235741204805
RNMT	4.91072158910507
MASP1	3.29092780698071
MYH4	3.05179956111865
SLURP1	3.46682192037331
KIAA0984	3.32873477069989
ASTN1	3.23575511428085
MYCL1	5.17394226838781
SH3BGR	5.5255554572326
RPAP2	4.45735282140815
FOSB	5.82825650152339
KRT35	2.90806336152215
MIA3	5.56309896017347
KIR3DL3	3.0061793268018
SEMA3F	6.33562573980555
TMEM135	6.29458835882726
SLC27A2	3.48071921299871
NDUFB2	10.1127848451384
FAM46C	3.64331157616131
G6PC	2.75371601590095
KRT33A	3.93049074411717
OVOL1	3.37776020738434
PAMCI	3.72668590879553
S100A7	4.95744332550465
MAPKBP1	5.77920515787595
CPE	5.86404904803841
HARS2	6.99982276099158
GNB1	8.93067309920296
TRIM46	3.31196611547056
UPF3B	6.21660481512171
CXCR6	3.79867736375958
C16orf3	3.08193489881141
HLA-DOB	5.30689108876064
HPSE	7.41437491297372
GSCL	2.84585447652916
POLD1	4.38710648170352
DMWD	4.32877434538776
CALD1	6.57837246100077
LCAT	3.29796408810292
SCRT1	2.88281812290717
ST6GAL1	5.12726577408125
