Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G02_516324
Composite Element REF	Signal
NHLH1	3.7128683704144
GABBR2	3.34682223124315
CXorf34	5.26683213994569
TDRD7	6.3485074593431
KCND2	4.55590954212833
WIPF1	4.88990737304569
TIMM17B	6.95180005665585
SNX15	5.28642211228013
AGXT	3.05948458296897
IGF2R	5.66507226995595
PIP5K1B	3.24516315121243
ATP8A2	3.37779475378397
FGF21	3.22401345409881
AFTPH	7.82222138826208
RBM15B	7.30765081388321
FCER1G	5.99367205741874
AGBL5	6.42055433111501
SNTB1	3.59707413178605
APEX2	6.04659248734158
C17orf39	4.70573077373635
SLC24A3	5.24437312697435
TXNL4B	4.23516566351694
UBE3A	6.0885131312131
TGFB1I1	7.18198569553851
RPL10L	5.44373741812178
RBM13	6.52007490217802
LOC389517	3.55310848543016
TOP2B	10.0886009578275
NPVF	3.3019426811557
SHOX2	3.86067450293277
ITGA7	4.22477953008058
RAD54L2	4.83716641205011
KCNIP2	2.86810654081838
C2orf47	7.50909903202317
KLF13	4.24812837519648
TSPAN4	5.20239708276211
NLE1	4.14728241757615
TPST1	6.97731451616696
CEACAM1	3.33591899745568
PFKFB4	3.25434717072994
SREBF1	5.20558894109442
RNF11	8.03456961491049
IL21	3.62667278023015
LTK	3.16199894605746
DKKL1	3.31226782285747
EPAS1	5.887644742607
POLD3	5.99096841126826
UBTF	4.26644114032022
PHB	8.09878421179559
KIAA0427	3.89891012385598
FPRL2	3.74019641717203
HSDL2	5.96025670359516
SEMA6B	3.74390341687984
AKR1A1	9.1206572846852
CLTB	5.76352381930436
NXT2	5.37745865234350
JDP2	2.93672599143269
MORF4L1	11.4113450831495
HSPB7	3.582116707953
POU2F1	4.69988704526685
MLLT11	6.5251326930937
CNNM2	4.03168471465661
ZC3H15	8.75149482093274
ELK3	3.03542050283664
CBLC	4.09804638381197
SEC61B	9.1881366529435
RRP15	5.21560764840998
OR3A2	3.21119838927734
GALNT1	8.11497314082456
RSL1D1	7.92219202547861
P2RX7	3.12212986078243
ANKMY2	7.36233394699089
PSME2	7.3813577199094
ADNP2	6.23233060014673
RBM25	6.52299355360175
PLEKHA5	6.59234970184357
DHX58	3.58581425129217
ARCN1	8.51404629377251
POLR2E	8.60724993299314
SEC24A	6.09618994482131
IFITM1	9.14578385120562
ZNF643	3.47527044895538
DNA2L	4.48560184575442
ZBTB25	3.36379923158102
HIGD2A	6.05756625303473
TTLL5	4.22079721142605
TBX6	3.29322072255618
SPTBN4	3.96348906433909
SGK3	3.65566773980108
FBXO28	6.43321152455114
GCN1L1	6.03998931560078
CLEC10A	3.0217214791787
GAS6	7.09456984029517
AMOT	4.93541552173254
TSHR	3.18378740671792
ETV1	4.09985261422562
LDOC1	8.91399562959068
ERGIC2	8.44734055632332
ADAM11	3.44804911218047
NAT1	4.88179088313048
ASB9	3.32600025744814
ATP6V0E2	7.6868442645219
HGFAC	3.45143161015341
TRAFD1	4.51382034596723
MTCH2	8.32189727526714
BACH2	3.17685657498886
AUTS2	8.61354095568806
PGS1	5.82679265471726
LEPREL1	4.9104416305867
TFF1	3.5187847221465
RPRM	4.07256263185607
PPP2R3A	5.70952675541682
HAP1	3.73591129934598
BAT2	4.10861490186237
EPHB2	4.46914556801748
LPHN2	9.51561779552785
ACTG1	11.9857207041547
CENPT	3.56337365192477
RNF123	5.46289026203603
ZP2	3.21273014090309
PLAUR	5.6963814693689
BMP5	3.61169924092363
MUM1	5.48184881557859
SNX26	3.75039847924994
MID2	5.79105992201223
ISG20L1	5.42378364051556
RBM28	5.90879060066156
SRRM2	7.07223452037789
MEP1B	2.98081569991836
PCSK7	4.93886545058642
HNRNPA1	10.3529180525528
PBX2	4.82449635280167
CENTB1	3.64806666904759
BCAS3	4.84966900352929
HGS	6.30819541259496
FLJ20184	3.23494983655369
TMC7	3.55278575703403
POLA2	4.94829949528898
NOL10	3.18243390946397
KCNJ8	3.95363698096887
HSD17B6	4.30030772903272
EDEM3	5.02566222090884
SLC16A1	4.47422432705519
TCOF1	4.64956998366713
SF3B3	5.10880725826665
RANBP9	6.54852256054425
CPNE7	4.10417721108767
EVL	5.99682402877856
NUDT21	5.276878357704
IFNA21	3.63743536262748
CFD	6.03417866603708
PYCARD	5.37011440271333
MYBPC2	3.43548422058581
ZNF235	3.73014057957258
ACSL4	4.94162714878588
KIAA0644	5.05886474064334
ERC1	5.89740825241219
NKIRAS2	5.28414194415268
TRMT5	9.1195209163261
TMEM176B	7.61562211662618
PPP1R7	7.04729368703831
SOX2	3.61078538463105
C16orf30	4.10270348441796
COMT	7.67209099593637
AOC2	3.21547567761383
PDLIM5	5.15254743621708
SPHK2	4.39907930595996
THNSL2	5.07015174296118
LARP5	5.36895905508933
C1QTNF1	4.58191588113645
TRADD	4.40447362221604
PCDHA6	3.0315943633424
C1orf43	4.12683867583163
SCARF1	3.74135022635162
RAD51L1	3.80846442221016
LETMD1	6.93090531818092
KRT75	3.16010423300066
CD3EAP	4.77117005803276
B3GNT2	4.68171914907918
TMEM63A	4.15439878217403
DUSP13	3.75706298311140
FNBP1	7.14721067103191
MAGEB2	3.46961884075657
EYA2	5.50334814793914
FANCG	6.52636037401111
CD1C	3.57077977513372
LASS2	8.29739056257917
BCL2L14	3.4095960381838
ZNF471	3.24096204710665
ZNF224	3.88081558825411
AVP	3.39310498659178
CKAP4	9.21256985535524
EFS	4.42847122778668
PITPNM1	3.93288181577638
TRIM68	4.97024749174272
ZNF652	7.80751451313029
UCK2	5.86980203550768
TMEM4	8.2729143521874
SCN3B	3.55002008897207
RNASEH1	6.71027621925552
FAM50A	8.13021059948382
DRD1	3.0023085668887
OAT	10.1072035040226
IQGAP2	4.67217431988602
CDYL	6.22019157675988
C20orf149	8.43619874914106
ANKS1A	5.98740107658131
HYAL3	3.89966651178047
CLPB	5.23795958410942
SMNDC1	7.75658645436515
COBLL1	3.71426344306077
DONSON	7.1637447140669
SLC30A9	7.44692413792155
E2F8	4.2833459937073
CCDC25	4.68722476968564
C20orf116	8.00756251532083
C2orf55	3.13576595335137
PRCP	8.78059353065206
SPINK1	4.47667340987276
FAM12B	3.41031884220049
NDUFB1	9.92932144569243
DIO3	3.18336778418572
HPN	4.47408033773587
NBN	6.53061696337614
C14orf94	5.45294965561841
PVRL1	3.33023456309588
CNTD2	3.91668149653816
OCLM	3.02723007427116
ZSCAN18	6.15995461727398
MYL4	4.4575091357327
SLC17A1	2.91290322037251
TAF5L	5.3780106169565
L3MBTL	3.22386281136896
TSTA3	8.70242868845368
CCDC59	6.95871943528578
RAC1	10.8036403308790
C19orf15	2.81997059571421
MED20	5.7586730797926
CHMP4A	5.96317240839922
NFE2	3.43666783157558
KLK14	3.26732506303388
FBXL12	5.97421229393731
ZNF364	6.80713830593202
TOMM20	9.22308328218555
ARSF	3.55826491503374
MAST2	4.98345022307893
GTF2A1	3.99819761429794
ATP1A3	3.55032781700909
PNKP	6.36056621793544
MRPS35	8.52112618197938
MATR3	9.36403310076751
S100P	3.60651839777345
MSC	3.60553117463183
CILP	7.716540253027
PROZ	3.57835057662949
SEC23B	6.94656703948376
FAM5C	2.89014132865237
C19orf40	3.42907593817602
DCK	6.73233783149917
C17orf63	5.74735393192729
TIA1	5.79988009428074
SPAR	3.05894035751088
SLC6A4	3.88588485110377
SPTLC1	6.9013745092872
HMGB3	6.81089597058376
TOPBP1	7.74187243558198
NAT8	3.08470995082526
MID1IP1	6.67008350707596
TPSG1	3.45841600074514
KLF11	5.90678033905079
HOMER3	4.40604588747166
KCNAB3	2.97879083225202
KLHDC4	3.64415378537525
PHLDA3	6.022502768117
DOCK2	3.69924751820147
TUG1	10.4835103806184
NUP214	4.55986740826079
GABARAP	9.6084418635162
GOLM1	7.71003611357768
DPYSL2	7.99279306815358
SDCCAG8	4.64907479231218
SOX13	5.14161292893667
KEL	3.22937934588005
EXOC5	4.87991178304898
GK	3.62278334070107
SLCO1B3	3.34645692229403
RPL36A	12.161007754536
DNAJB1	6.97462840959738
ALPK3	3.75006751224361
IKZF5	4.17925171509196
CYLC2	2.83524607401028
C8orf51	4.72136468592706
NRP1	4.20122954060416
NR2F1	4.61547248734615
ACAD8	4.90345924796708
PLEK	4.72415950745721
NLRP3	2.99399694224926
RBM35A	7.53399195441763
GPR3	3.39696022400063
RAB8B	4.06597287415885
UBE2E3	8.54346223461298
FBP2	4.12079727093444
C20orf111	7.06999512256234
GNAI2	8.11410530796454
METTL8	4.45145676469415
SLC39A7	5.94757148587873
CAMK1	4.74620768453094
PRDX6	10.7294720067482
RFC3	5.44851435795047
FAM129A	4.08822729378022
BCAN	3.57533034604619
TETRAN	5.01466277199945
ILF2	9.08563680856594
SMPD4	5.72197217255278
AKAP7	3.9207948807217
ZNF500	4.04346957798975
ZNF506	3.08422139645473
FLJ11151	3.6992411628091
PSMA3	8.66107783531397
ASCC3	6.02521865760523
ACYP2	6.98870349369726
SOX21	3.32423645572684
CLDN4	5.97524553474869
LYRM1	8.31231200702633
DEFB1	3.74943563192758
GRM8	2.79029788033076
SLC22A18	5.75420226248903
RNF141	6.5309488546472
OR7C2	3.40721653834073
GRK6	5.36966097351661
PIGZ	5.18379467445587
VPS26A	9.06639291578253
EPHA2	5.67030387757733
KIAA0562	5.4164756750537
TCHH	3.0418167065547
MGC16824	5.54940349578286
SARS2	4.50835527784971
ZCWPW1	4.75635515600057
WDR8	5.488417672565
MTHFR	3.68149676230751
RPGRIP1	3.25802034838454
ACAT1	8.16149728466901
MEOX1	4.57292985688229
DACH1	3.70375638508117
ADAMDEC1	3.49288737312901
PLK3	4.34064825711014
PHKA2	6.88225243846219
CALML4	4.51842420620766
TSSC1	5.54634495253334
TMEM45A	8.29509936403102
ATP5I	8.63608833601514
MRPS34	5.86788962236523
POU1F1	3.36691819758762
TMEM28	3.72968753528783
FBN2	5.363590053592
DAP3	8.894378160712
ZC3H7A	6.08326359645513
LAIR2	3.53464864884081
ST3GAL1	7.02048796677187
PHF3	6.09512365578143
DVL2	4.9039936107415
LCT	3.34417533510162
GEMIN8	5.79723414789322
DICER1	5.51813469579562
ARMCX5	3.99043527972823
HIF3A	3.52769223584712
CAPZA2	8.9440481219237
IFNA2	3.01895961349363
PLA2G2A	3.53503872391868
FOLH1	4.4572835517127
MAPKAP1	5.82915287691743
CYFIP1	7.22107551440436
NPAS1	3.16510480700902
TRPV6	3.80055089488499
RSHL1	3.69173372340551
PIAS3	4.6407790163286
SOCS6	3.91808590510066
TAF7L	4.40081730137771
MRPL24	8.91226669605534
YWHAE	8.77371230652945
GREB1	3.58838456267289
NUP62CL	3.89807535938122
MOSPD2	6.06707930641072
NEUROG3	3.07812490414661
MARK1	4.04891685813056
MGST3	9.9041526036002
BDNF	3.7215729809742
LMBRD1	7.99939285949788
PNMT	3.77311485298457
PRPF19	5.28947874010143
NDUFS8	8.06135817181628
TFCP2L1	3.80450633930778
SLC25A16	4.56124831690401
EIF2B3	6.8344254303468
HSPB3	3.56945606084619
RPA2	8.42266472547753
PAK6	4.07633904232781
RBM4	6.32601658395544
CSF1	4.01867697324591
SEMA3E	6.80581274043195
MXD4	4.85116207850937
TNFSF10	6.50344168894735
SMARCB1	7.08047974018449
TADA2L	4.32588980857558
SCIN	4.84268842393763
PPAP2A	6.41680165015138
ULK1	4.28571348269967
NPAL2	3.94796281654
MRPS11	8.51518946139557
SLC2A3	4.27019607388941
ARID3A	4.01437843722896
FEM1B	4.12292654999403
GNG5	9.11015861235047
ACOX1	4.90545935714794
MTHFSD	3.78208348509477
TLX2	3.01955085699276
KIF5B	6.98056270324666
POLM	3.43686909247416
C1orf181	5.77365214979335
C10orf92	2.86129614007915
MUC7	2.95749354137324
NUP153	8.27362559587825
CSDE1	8.09439281284357
CLPTM1	5.85614252762957
LRRC17	6.79462081792593
ATP5B	10.3828853320287
S100A5	3.36887688487349
ZNHIT1	9.22346809110594
EFHD1	5.88965657801988
HIST1H4G	2.88948093985499
GOLGA2L1	3.33569810585299
COPZ2	7.5338641433238
ELF3	7.17040311041706
CPSF3L	7.45046647657692
POLR2I	8.89668291863457
ZNF665	5.98162981622939
TLR6	3.02976222508137
GPI	9.90098470122858
ANGPTL7	3.20324224333918
RAD9A	3.57621144815566
NDST4	3.43236628919184
AGPAT3	4.33261818236403
ADORA2A	3.16653380146694
TNRC5	6.37367472744747
KCNH2	5.13197577518804
CCHCR1	4.43159655925818
RPS27A	11.7210149913692
GCM2	2.83663107438213
TUBA3C	5.03331023952837
HOM-TES-103	4.36709262419956
HIST1H2BC	4.75945556156455
IGFALS	3.29857989493734
E2F1	4.84694022133859
PLCB3	4.38917231627821
NPAT	5.35637754795905
NR0B1	4.46095526799808
COIL	6.7710756317001
RASGRP2	3.53596790272427
APOB	3.38685106949961
RAB11FIP2	6.37132785895623
PIGR	3.41478741483026
CDC25C	3.73057876377489
RCOR3	5.18511633961989
TSC2	5.7242914083293
NRP2	3.2735544588304
FUT6	3.44215508594914
CDH2	4.76395502035762
PTPRB	3.04193181268459
ACP2	6.32765871747464
GTF3A	9.72106361149721
LAG3	3.28269805917814
AIM1L	4.22078909467985
ARID5B	9.21941449239554
KIAA0256	6.95651113628345
FLNC	4.70772226107101
PRAF2	7.59377156192262
ITGB1BP3	3.37111524866650
C14orf147	6.79133223066995
ZRSR2	4.80755372030453
KRAS	8.02023004667665
SPTAN1	8.04438794881621
FLJ14803	5.30810706820265
RCAN2	5.95246532661606
NECAP2	7.27417323368937
CDX2	4.13771210799141
ECOP	7.44608323968388
ACTR1A	7.02183023799696
PPARG	3.43516065924044
BBS10	5.70891758184464
ISOC2	5.7915375213901
CITED1	3.64490641503819
PRDM4	5.49547214365612
HSPA4	7.09361066822453
SERPINB7	3.69983738855465
DHX40	7.97633809029192
RAB26	3.59049408081655
RRP9	4.51867848555292
EVI5	5.12049133988754
CAPN9	3.51449194313702
HIP2	6.57270889899411
GNB1L	4.0389690425686
MYBL2	5.45626692139216
ZNF407	3.61559843290522
PPIG	7.25629710093188
C12orf10	6.50420653218317
MYL6	11.3743589655483
NAGA	6.30941182027878
MAPT	3.37089103652119
MRE11A	4.94217486254764
HSPA4L	3.2595973117747
PLXNC1	3.98626617176544
STBD1	4.78285997275514
CTAG2	3.49528536125012
C14orf169	6.12977792759864
MTTP	3.25506488669312
KCTD5	6.24100570497413
ECM1	7.60190734103939
CHRNB4	3.02797414489779
NYX	3.21287883434895
RLN1	3.08880101433392
GZMK	4.13924906061224
C1orf21	3.6701738641337
EPB41L1	5.55120823779774
HOXA3	3.56479934623677
TOM1L2	3.68585022611151
TMEM165	8.69256782877095
MAGEA9	3.45367932269667
MNDA	4.56797440561328
RAB21	6.49319763382046
RPS8	11.2995959678176
FOXJ2	6.52700407973382
MSX2	3.42567333314309
C10orf76	5.36004867546402
PBRM1	6.4213835259812
ZNF343	3.4804807117798
CPB2	3.42221725006654
LY6G6C	4.38940539110689
PIM1	4.38875951730347
CTF1	3.85404645989974
GRLF1	4.16958604114888
EGFL7	4.86335949358609
USP9X	9.03289709565312
IFIT2	5.16159769240626
S100G	3.2259981714335
GUCY1B3	7.40570280269463
NR3C1	6.23741159069442
FCN2	3.09819532919707
CORO1B	4.97793136679578
PARP11	3.63269884016572
F11	3.86886775883287
DNALI1	6.49360090963863
MAP2K6	4.05584409132311
LEFTY1	3.78313543244631
ATHL1	3.82284561843075
FSTL4	3.59510595266288
ANKRD47	3.70650761114794
ATP2A1	3.31410026046171
SERINC2	3.37328057261134
PAXIP1	7.10482107360527
ZC3HAV1	5.53667325652761
YY1	7.6225968089707
PNLIP	3.18868979997016
C14orf105	3.15888576813129
ZNF80	3.38879590299684
SLBP	7.56017036045699
AASDHPPT	8.0815177332647
UBL4A	6.35893324477865
CKS1B	9.72779366208353
MCM3	7.37527745227651
KAZALD1	3.29360004222001
SLC19A3	3.50498321047270
CDC37L1	4.38425743092369
NDUFA4L2	4.0596058791359
THTPA	6.00405463536937
BNIP3	8.34368033907428
HIST3H2A	8.51724310475774
STEAP4	3.26510779990409
HTR3B	2.95960439155103
FES	3.6419498583849
C11orf71	7.77353072211766
NPTX2	6.5328757195148
CBLB	4.87795443253563
NME6	6.11320928650547
CETN1	3.56661745765673
RORB	3.25407074260379
AP2M1	9.283702629285
SNAPC4	5.88342786961072
FAF1	7.3707979370178
SLC9A7	3.04448850868799
CDK6	3.09723872606858
P2RY1	3.47641705653247
VAPB	6.44010979331607
CSK	7.89041634733828
IGHM	3.60496273753028
RAB27B	3.13747212875716
C2orf33	7.30723694812066
CTSS	4.52814072690227
SNAP25	4.05927216633952
TUFT1	6.0966854003978
LILRA2	3.83021372814202
TLL2	3.34093153387980
LUC7L	5.68471277737094
LCK	3.44635172916808
PRPF6	7.3665511393869
AKTIP	4.97267975415235
FURIN	5.7681091932252
SOX12	5.87234741896206
UQCRFS1	10.1762210953495
ADH7	3.15037158656693
RAMP1	4.76548966597088
KIR3DX1	3.04914792581792
INSL5	3.35777923872397
PDE8A	6.97636475110647
NAT6	4.80472719069452
EDN3	3.4057388933933
BLM	6.13316620584835
GMIP	4.39582945268815
CHST4	3.33895667353818
SF3A2	5.58338352416616
FN3KRP	6.53564748610485
PRUNE	5.49093079112396
SMAD7	5.48798363745891
SDC4	8.41277113851789
IQWD1	7.9104108867331
FHL2	7.6934071952245
KIAA1107	3.12322864918251
PSMB2	9.8490084404478
GOLGA8A	5.64780028574281
TMEM57	4.04778825067814
WARS	6.16256189664931
PHOX2A	4.35303614647233
S100A14	4.22929396307642
FGFR2	5.20074089022681
ASPA	2.98667518056874
CLDND1	6.32860686445765
XRCC3	3.60184524235782
TUBB4Q	2.8977321982803
ITPKA	3.64140187837568
MGC3771	3.70240247717791
BTBD2	5.63757587736454
GH2	3.15496933965138
RDBP	8.67408524002471
CSF3	3.47221795348514
LMO2	4.91513527619660
GPATCH4	3.32134062014261
PDPR	2.99892006080345
PTK7	6.15335317888098
PPP2CB	6.38566021508428
TWF2	4.71550007193683
B4GALT6	3.44558387037038
DOLPP1	5.80849024864496
C4orf8	5.4557300601209
GLT25D1	5.4229313224996
TNNI2	2.80828254388151
JHDM1D	4.14264977993884
CD7	3.33377733585608
RPL22	11.3368895112843
CYC1	10.0163844389309
EPRS	7.54165781323379
B4GALT2	5.48461260356247
CHUK	5.02192374369698
CHAT	3.79557251423827
RAB6B	6.48218509847191
HR	3.51931578780096
CCDC134	3.70371963844140
PDPK1	4.72457068189903
C14orf130	6.15211475745877
RAB33A	3.63960556738089
DENND4B	5.77457374136686
CPT1B	4.56896412247326
KYNU	3.4213451276345
MS4A5	3.45918306666259
TNMD	3.55505598338044
PEX7	5.74615498281037
IL22	3.74283438141298
SRD5A2L	4.58100836526154
FAM62A	7.92779757997816
HOXC5	3.62410255949732
SPATA6	4.31651121645777
C18orf22	5.18051669417609
STX11	2.81145907107131
KCNC3	3.14347009865099
CYP7B1	3.88300557821638
THOC1	5.83205025309356
C14orf159	5.94163180496056
TBXAS1	3.43496005037814
HSF4	3.7219708170734
ALDH1B1	4.31651052593918
USP25	7.38194805345646
ZNF124	5.94826072374122
PCYOX1	6.70911074433005
FBXO17	4.3171688544003
C19orf29	4.58529484757420
RAD51C	6.36459503364466
SLPI	10.9133585827225
GPR45	3.42107926489352
PARP6	7.3427051622342
C1orf159	4.3658254178076
REV1	5.87436783221423
SULT2A1	3.21922451415647
SPEN	7.33393493937536
PRPS1	6.211161248312
GNA15	3.76825874558838
NIP30	5.14847642701507
GAMT	5.76565425923834
SMCP	3.95682075156908
ZNF217	8.92428579801
GJA7	3.53993606683749
NOX4	9.13248890410355
FRAT2	5.89801500290868
RNASEN	7.1761503170036
MCHR1	3.05717471003635
ACCN2	3.42423268110515
TBX1	3.17352663425312
OPRS1	6.2806392477307
KCNG2	3.23413533599425
HIRIP3	5.04382598529276
SALL2	6.00246223706738
MPHOSPH8	5.34572318473409
CYP2E1	3.4840644254546
ACO1	5.2336196767597
THEM2	6.91668231647122
OPRL1	3.24369103299078
CTH	3.81678406992095
ATF5	3.81262642444116
IQCG	5.57528371433732
TULP4	5.55280545338896
MEGF9	4.66429199969981
TM7SF4	3.39508208760259
PLEKHA1	6.34889210030242
PAPPA2	3.41212672520615
SLC4A2	5.64912502097014
NR6A1	3.65747873915621
SNUPN	8.62281371963322
PFKFB3	6.60794837341988
PKNOX1	5.33010596890849
KIAA0406	6.78873844236792
C20orf29	6.05537545313385
FLJ20581	3.43850431254867
SFRP4	7.447632898275
OSTM1	4.40666655582848
CLCN7	5.21010411274991
AGTR1	3.6914971141624
FLJ23049	4.95201076459656
HAPLN2	3.16831954857327
PCDHGA9	2.98970822434889
MAP3K10	4.08323129086063
AMDHD2	3.97385358890508
USP2	3.30304602539751
MAN2A1	7.07550607990273
ABCG4	3.73559992168922
CLCA2	3.19231674720156
CBX8	3.68910957787002
STRAP	9.41636021324502
RND3	8.13974571629311
COQ3	5.13442130639771
RRBP1	5.35671725301025
NAT13	8.02957689500871
IL1RAP	4.13086588248001
MAT2B	9.27977378902898
NDOR1	3.92716650942219
CSNK1D	6.53070589582116
KIR3DL1	3.32269768393192
TJP1	7.13329385055471
RALGDS	5.35844328731065
PTPRT	3.03126184869924
ASPHD1	4.59118207014605
GPR44	3.16637151834457
PER2	4.37813276187964
ZKSCAN4	4.89647829268252
KCNE1L	3.62091850288512
CCKBR	3.2790180886167
RBM12B	4.00628635257751
FAM118A	3.53304878417302
TAF4	5.30291219644734
NDUFB6	8.2543042031155
ADRB2	3.64029977652498
PMFBP1	3.70755977004061
TRIM9	3.54090489066408
PRSS3	4.28456121675083
DKFZp762E1312	5.96205517809414
CD3D	3.64458114149122
TBP	3.95082613286952
CTSD	5.9770928816078
HPGD	4.87405698862456
DNAJC12	4.01956629667339
SEMA3B	4.76282462900892
MRPL17	7.24015122596358
FKBP1B	4.76748951167415
IL3	2.86864097087096
DRAM	5.3014067416069
ARHGAP19	4.62268538662577
GLI3	5.56509161632825
VAV2	3.66948599209299
PTCH1	3.61979727809063
TP53BP1	6.35878264047242
ERCC3	5.5034629198492
SLC17A7	3.84090371113586
AMACR	3.58124184998627
TFRC	9.66085594213813
RHCG	3.87696829894337
TMEM80	5.31768172264362
DDX46	7.85627353767715
TCEAL4	8.21300288222434
AK2	6.59748076715378
VPS13A	4.16149728466901
LHPP	4.62782796526872
FAM55D	3.53554248406085
PRPF38B	4.36582501741916
BCOR	5.33811585154362
AVPR2	3.48415086431676
PFDN5	10.2882915954889
NSUN3	5.5177379805986
CMTM6	12.1039442300287
KCNK12	3.75665099139372
GRB14	3.16519008659731
RP2	5.71577246560452
SERPINF2	3.02027990464916
PICK1	3.81532543823896
DYNC1I2	9.10282088063807
TYRO3	3.48495709065569
OR12D2	3.69975776484311
FANCF	5.56486875702522
CSNK1A1	7.38622523686205
TBL1Y	3.38282676995415
CCNC	8.84741898643837
C3orf60	8.8254892066264
SLC10A2	3.31442448049429
ZBP1	3.25659224968951
CHKA	5.12495570045198
UBAP1	6.67321966961668
DHRS3	6.89887940998296
MAP3K1	3.29960519012965
PBK	6.46853654442485
ALDOA	11.0709396656693
EXOSC5	5.9188597805613
AZU1	3.08042801611005
GAB2	7.7462676637188
DIS3	3.36093440007182
THAP3	4.33821815824146
VPS13D	4.61589989428195
IQCB1	6.97388222204266
SPATS2	5.01178670648989
SKIV2L	5.45202250021736
ATF4	9.0864981209983
C19orf62	7.09680409143635
SPIN1	7.43392807048373
IL12A	4.6864416444651
PRB3	3.96635961012237
RAPGEF4	3.29725130937427
FUZ	4.41849759323033
CST5	3.25361120965039
C3orf37	6.70595915611073
CROP	8.15984347291452
ZNF696	4.44223407290853
HEG1	7.2089947219118
LIN28	3.1811376947055
SURF2	6.7579256675636
KIAA1539	4.14313529923884
WHSC2	5.05576583006733
PSMC1	9.28213215056703
RFXANK	6.32004138153344
SLC7A8	4.10118896965994
SPATA7	5.38342296321923
ADA	4.79886658602936
MAZ	5.39799418084362
PIN4	6.98533314228896
PDCD10	9.21701532608431
PDE1A	3.97872834928189
TAF6L	3.44481206481280
KIAA0284	6.13397422267744
DCTN6	7.94467131654783
ACADS	4.05297278224064
MKRN2	8.04009369517815
GALNT4	3.23622124529387
C22orf31	3.06191120691877
PSME4	6.4218582197794
TFG	7.15873494753658
SSNA1	6.08234674566224
EPHX2	4.9101137538861
ANXA5	9.12267256717927
ELOVL4	3.89729154391508
CCL24	3.16292248147509
KRTAP1-1	3.24227426209640
ZMAT3	6.16866553884696
BATF	3.38476596772374
KARS	8.73541399253772
ATF7IP	7.59447302554965
MSTP9	3.75850087683365
FAM131A	6.28045673876892
VIPR2	3.93838028792702
CCDC72	11.4686809638046
ANP32D	3.09949999244238
TEF	3.40045915937927
LYK5	6.38544180705253
MRPL44	5.04973058399907
LIMK2	7.44340394050599
ETF1	7.25882205388841
HHAT	3.57229683950161
PROL1	3.60219558896797
KCNJ14	3.16975346721468
UBE4A	8.53309382987875
MYST1	4.81312972980213
EMX1	3.39172541894446
MX2	5.28955542817253
C11orf30	4.02344253174367
HSP90AA1	10.6071378214535
ICK	4.46800099767906
CCDC68	2.91836074439039
EIF2C1	7.3733883818035
NDUFC2	9.2844656237195
SEL1L	4.71544173258076
DUOX1	3.85311962943359
UBE2G2	6.59541491335948
PARP1	7.41342830639997
GPR31	3.61519485193190
FAM60A	10.4917591678137
SIAH1	5.79367365244124
SH2D4A	5.36086288714077
LHX1	3.47204611439498
EIF4B	7.79000508567459
KRT2	3.61898215953515
RPS15	12.5408293521792
GOLGA7	9.34720367140354
MAGEC2	3.2612144558649
JAG2	5.21725234518848
PPBPL2	3.24519841136140
BLOC1S1	7.69357756209366
CD34	4.67548632416509
STX3	5.41648791655634
SLCO4A1	4.55930613117887
NXPH4	4.03516356038203
MCTS1	8.60342271730551
