Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_E01_452050
Composite Element REF	Signal
AKAP3	3.35138451258071
OAS2	4.90085612342905
KIAA0423	6.22957195210127
SEC61G	9.4908884480662
CAPN11	3.09896985434317
TMEM50B	6.4467572088274
DEGS1	8.04415394904883
ARHGEF4	3.67625798212215
DBNDD1	4.12468062166019
TBL1XR1	5.08583387347804
FAIM	5.04678313685148
SP140	3.34274462678412
G6PD	5.23910521972919
NUDC	6.59844954569482
GABRP	4.03753137038438
SCARA3	5.30335099749658
TACSTD2	5.50990907379013
EIF3J	6.4907500289952
PPP2R2A	6.36611220084778
CPA3	3.58535101453946
PVALB	3.54878052548704
BCAT2	6.26378525864497
MFN1	5.72623635242353
F10	3.4595235482526
FAM134C	6.93383857636422
SNX11	6.58744928916092
COMP	7.71393456573207
GPR177	7.76394155044028
TAL1	3.09725319555768
ACSL1	6.45204299280624
ABCC5	6.13642779345423
HCFC2	4.05566654963845
TCAP	3.3701584470898
ABL1	7.27489224380207
RBBP7	9.64771246835265
PTPRG	6.69336273913615
NCOR1	5.83002634814504
MOCOS	4.82557072483789
C14orf93	4.42837844817891
PRDM10	3.946465485465
TNRC15	5.65438779225184
SPINK4	3.52108783194329
TXNRD1	7.21452545743062
UBE2H	6.48769494407116
BRDT	2.74787929834551
SLC16A4	3.75060732667222
VIP	2.86964580000131
CALCR	3.20004892598921
CCNE2	3.91702846880132
SLC6A8	5.88453834692601
LILRA1	3.46495026107928
MC2R	3.23840036571991
MBTD1	5.68086522861618
USP33	5.68843430591116
PPP1CB	7.85438523541808
C15orf39	4.56925949108165
ABHD8	4.42102737099176
MAP3K12	5.32650615612951
PAAF1	6.15492006400626
ARF5	6.38968975705231
CCT3	8.87308480665287
SLC3A2	5.48835331119803
PIWIL2	3.35358743771650
RAD50	4.86440021986043
IER5	7.68466987153331
SYNE1	3.95948553254571
MBTPS2	3.52825902896136
MVK	4.62070790618491
TSPYL1	8.1325805262709
NCL	8.9059204708039
PSMD10	7.16607295553345
MOBP	3.2415318238978
GUF1	3.88907425357929
WDR44	5.29159636509118
HRH1	4.2799320208014
HIST1H3C	3.63553192515203
C5orf30	5.50998552404111
RASGRP3	4.28026386867813
RNPEP	6.95841651118721
PRKRIP1	5.8074780563807
MED21	6.64461700547937
GRPR	4.08423972834109
SYT11	5.17476357885282
NTSR2	3.27990808174591
Gcom1	5.30391087439628
SPTBN2	3.72065498450682
LRMP	3.64559247201155
HTRA1	8.95985180619603
RNF111	6.1907889225233
SLC26A2	7.26886006300936
WISP1	3.54751212611656
ATP2B4	7.18165001232314
FLJ10769	7.43196082349976
PTH	2.84964065898377
KIAA0895	5.50079970485396
CHST12	6.56373544357246
RAB22A	6.16798832402578
TARDBP	7.07983891399248
RANBP5	6.89942238649884
P2RY10	2.96929938586675
STAU1	8.53807274436115
NME5	5.31991490664634
DDX21	8.86560849711224
CHMP1A	5.36964233821449
BARX1	3.18928361209093
HDAC11	4.26299906296613
NOLA2	6.56265992676133
MTO1	6.622727495407
DHX29	5.33161486053056
HADHB	8.41383940074162
ADAR	9.63914802345986
SF4	6.64555817141317
PLXNB2	6.47997005102068
P2RX1	3.34333077201274
SLC15A3	4.66664758055803
GAS2	3.36229688774316
EN2	3.07257506133239
NUMB	5.30513451755436
C14orf172	5.19009759437292
TNIP1	7.00080602946217
INHBE	3.59957079375128
TM9SF2	8.01147791769124
PSKH1	4.25732467759018
NSFL1C	6.78643745113985
RHOG	6.67394166113281
HBB	7.32407394241348
MED15	5.21661487951246
HEY1	5.40491637254217
KNG1	3.17050809586998
CASR	3.48914530792055
ITGAX	3.8677253570238
CANT1	7.23831682731601
C6orf66	6.67717755465026
UNC50	7.73437989261485
C21orf33	5.83176030370915
IRF2	5.33036396652608
HEATR6	5.33857250235327
GNG7	4.36814167271345
RUNX2	3.16592625701915
PGR	2.94435416709199
SOX1	3.17725391186291
CROCCL1	6.89737649090818
BRE	6.16383099521134
SRPX	7.09502656421881
MBNL3	3.47512198618199
ODC1	8.74156018191457
SDC3	5.8874087082774
NR2F6	5.4522660037559
ADORA2B	3.85278112793636
ZRSR1	3.15967289123191
ZFYVE16	5.84749889261578
RPUSD2	4.28302573783386
SYNJ2BP	6.00910981975318
POLE	4.69606059179073
E2F2	2.91438358092456
C14orf173	6.07427770486799
THRA	4.5037763729188
MAPK11	3.71729989124824
TBC1D22A	5.95346967270869
PTGES2	5.1675910297811
HIP1R	4.55425146277132
ENO3	3.68469908188062
COL4A6	3.49951625085317
TOMM70A	6.9024729195193
IRGC	3.19538692698904
NAB1	5.70872491964045
DET1	4.71290635371755
TRPM3	3.17830027651382
ZNF532	5.9835631231776
RAP2A	6.22846833534976
PLG	3.41401469994809
FECH	4.08684632371791
CRIP1	7.98119611363234
AZIN1	7.5058792590854
SLC7A7	6.20774539466845
CA8	3.07326718142646
IL10RA	4.33942067031172
CDC42EP4	5.67593055157543
C16orf58	5.48456331416603
ARG2	4.24616330526716
NOL7	7.58684310863213
JARID1A	6.82593051448097
PANK2	7.79760572355422
ASH2L	7.32578470279048
ICAM3	6.43552987454041
TMEM16C	2.99796349260216
MDS1	3.73100583159616
CABYR	4.61373057254764
SLC1A3	7.07714902650777
RNF139	7.93795546840175
ADAM8	3.76900556848763
SFTPC	3.60766635164178
BCL7B	5.3691299062118
MAN2B2	6.83284550316117
PCDHGA11	2.94877527547586
RGS12	3.55912591609544
EIF1AY	3.30010506302119
NUDT13	3.16999394572873
ARL6IP4	6.86324330675556
RPL35A	11.4402137366391
CCDC21	4.65277244876578
RAB40C	3.83243924058354
EMR3	3.13450309221281
PRRG3	3.6046452966171
LRCH1	3.57328544592905
SAA4	3.59977462534375
RAPGEF5	4.59095624027826
ZCCHC2	5.44450259504514
CLIP3	6.4589676286493
MAP4K2	3.65969229346425
C20orf30	7.80102970627685
SULF1	8.53478849920412
C11orf48	7.99431890502706
PRDM5	3.59160383662659
ELOVL1	6.20076288753975
PPP4R2	7.09230486023669
KCNV1	2.54867929679457
ACP1	6.92678189031635
SIGLEC5	3.65478427251689
ZMYM2	6.2208042950945
C19orf61	4.74876601548743
DAGLA	4.14599400846003
GPR32	3.70969859451711
EDG7	3.85745313719059
NEUROD6	4.42867912956639
NEURL	3.7977805437601
SLC2A4RG	6.52230997747947
LPL	4.18601869846554
CA5B	3.65880747533649
MPHOSPH9	4.28593129922269
CLEC2D	3.22239340409412
HMG2L1	6.66696466776136
GRRP1	3.48234342350908
HCN4	3.46637088218586
CD8B	3.47772813226016
HIST1H3D	4.56729707774754
TGM4	3.16585849781033
SLC6A12	4.37957337085556
CD84	3.5844949761305
TBC1D15	5.95485905694301
RASA1	6.24974814923305
PHKG1	3.83515083348187
MAGEA11	2.95407230001812
NONO	8.35833690445183
IMPA1	7.24519449360962
SH3BP1	3.72595313795049
RARRES1	6.56783669140406
NPM3	5.89295954758875
CLEC5A	3.4891863543947
B3GNTL1	4.34121421200202
ITCH	4.4347267136692
MGAT3	3.81010490635468
ARPC5L	7.44213761709531
KLHL26	5.3027896484265
MBP	4.26368799248339
SIM2	2.9949410419211
RPP25	4.39675984914481
SLC2A2	2.83026654226800
EXO1	5.28229436645953
SOSTDC1	6.27929558846088
HRC	3.10527392471643
TRIM48	2.94124072345832
KIRREL	5.38926423760883
PIK3R1	6.1941923497629
HOXC11	3.93037965953477
MAF	4.58392151555414
DOK5	8.04449034304841
HELZ	6.11396165136866
ZMIZ2	6.24084038021168
SLC46A3	6.35682415825752
ADRB3	3.76128805755005
PTRH2	8.2001124035476
DMD	3.93585268701103
STAMBP	7.70089759558459
KRTAP2-4	3.54073773133822
ADCY2	3.59104495521558
MS4A12	3.31970905125901
TCF20	5.04130638678056
KLHL20	4.4284823456038
SRM	7.49423741865265
OTC	3.51071419471718
ABCB11	3.05812487313333
KCNC2	3.38116969178412
CDH19	3.54156801733591
SSH3	5.20699286496405
ZNF135	3.74630836612344
FLJ12529	6.72859503992854
PER1	4.85753960827119
KLC2	4.72804443250252
HDAC1	7.68986076521496
FAM128A	8.37576066645457
FNDC3B	8.2609381923283
MTCP1	5.85004105756223
GPR63	3.30811804209281
FLJ21986	3.65671540499547
LMCD1	6.48913783366076
MICAL1	4.7639435759998
BLZF1	4.633608458285
IQCA	4.4077915905989
PCDHGC3	3.63059752998892
ATRNL1	2.84865655760954
CAV2	5.92720928879471
SAC	3.11805787567832
DUS1L	6.99951294891958
NEK9	4.48483407777172
WARS2	4.67345746210224
DDO	3.14880393939231
MARCO	3.85949251172422
DCHS1	5.16571898353522
TOMM40	6.64557982925769
RP6-213H19.1	6.08503312976891
TUBGCP5	3.84879512470531
IGSF6	4.26342796310933
TPPP	3.46193788555461
SEPT11	5.92632884539123
ADNP	8.66288629683125
UST	3.70708377556991
C13orf34	5.23885762725478
GSTM5	3.71741035076725
BTD	3.75581799761336
PDCD1LG2	2.91155656745984
SNRPB2	8.92733427326714
APOA4	3.56371321968276
APBA3	4.84153334815734
CUTL1	6.39746939574959
PMS1	7.07889057426863
EIF3E	10.8478248754294
IL9	3.29444953602856
HOXA11	3.23258180361555
NARG1	7.31577452144268
RPL31	9.7147851736246
RAB28	3.77378091031412
LY9	3.22014315043605
TFCP2	5.64808016800452
ATP2B3	3.20003440360804
KDELR2	8.86038125099749
TLE4	4.00872131152564
FLJ43806	4.38963593400401
TLK2	5.7622323828736
PKP3	4.33671221139652
CIR	5.25650932618662
RPN2	10.3921460196011
SH3GL2	2.84098378695614
CTSO	6.71406153363654
SFMBT1	5.99700491101476
WDR57	5.119797138865
SDF2L1	7.09032615964709
IGFBP3	8.63640833830956
FER1L3	7.85387832692676
DEK	9.73026726963794
C20orf43	7.34106066029724
ARHGAP24	3.55145703920777
ALB	2.93686201288868
SORBS3	4.47203383939101
C4BPA	3.94480024749148
UPF2	6.43300019843632
AGBL2	3.19496360384148
C1QA	7.21177617954302
DOPEY1	6.28865559934061
TERF1	6.95281623869751
KIF22	4.0012142023706
DNTT	2.98835938351016
C10orf6	5.23961673738841
C11orf41	3.52768686742361
NINJ1	5.97768537431312
SEC61A2	4.52371807794627
HNRPF	6.02558973931377
COL11A1	10.0891520569601
HIST1H1D	4.21392904616331
UCP3	3.59989026086565
MYL6B	7.69714765666214
UBAP2	8.19867973608679
TREM1	3.70104666275047
CKMT2	4.42222507919174
HLA-C	10.3802890401857
SLC13A3	3.60873839536138
PLA2G12A	6.12127391318989
SPRED2	4.43268270524559
SCN10A	3.31911901777528
TIMP4	3.70505669786924
PITPNC1	6.41755137100313
SLIT2	6.75324113503661
RSF1	5.56061411664782
POU3F3	3.11692040875418
LIN7C	6.1182519877517
NKX2-2	3.13400196376415
DPPA4	2.69663913875734
ZNF804A	3.12833296686201
CCIN	3.34159632323981
SLC25A31	2.69615315791367
KCNMB4	4.09829847329984
FUT2	3.94641470577477
RABL5	5.20571958243948
FZD4	6.06108965252742
GALNS	6.21064845670441
PNMA3	3.85676260640834
STX6	5.10876164372776
HIST1H1C	9.36568660982365
CIDEB	4.34504052654509
CASP4	7.03453217035782
PDK3	4.08579887049257
WIT1	5.01452929487026
TPR	6.46581074640822
MTX2	7.80950055369829
HIST1H2BH	5.85950540278273
BRD3	7.00209099686812
HIST1H2BO	3.79512261317855
SERPINA3	3.96689775209932
UBXD6	5.2083727984581
HOXB7	6.60674327310699
C7orf23	6.35848245783752
KIAA0143	8.3947318067697
KCNJ16	3.51301490829529
STAB2	3.17052551629781
TNPO2	5.72632419583625
CENTG1	3.42191919832924
IRF9	8.27961794847711
MCPH1	3.11641963905603
FABP2	3.4597201454025
C9orf3	6.68532658701451
FBXL4	5.22252046902183
LBH	6.64961394616344
MYO1D	5.68607258424221
PTDSS2	4.7964027780931
BMP2K	4.37604534899599
NFU1	7.45502878043021
UGT8	3.89334532627411
SLC25A23	4.4679077415037
MAPK4	3.42922180752983
HINT1	9.43161989430657
GLP2R	3.32309407871848
WNT7B	3.42656754037890
SETD4	5.54831053385392
CHCHD2	10.4234606499531
DYNLT3	8.10708806069373
FKBP11	6.94680420898782
NDP	4.75158062908032
RHOBTB1	6.09541859372034
FLII	5.89029146343445
SLC4A4	3.47273917269875
RPL38	10.2630029326654
HTF9C	4.68012801817859
RPS16	11.8618612044742
AP2A2	4.75743711376146
CHPF	6.24874714902231
CSNK2A1	6.65610796098987
MAP7D1	5.31825730910953
FKBP6	3.26202155985264
ZNF214	3.57920243985344
DDX56	6.32121948995856
TWIST1	6.41988741806228
EPO	3.24061826800621
MRPS18B	7.17153874812929
ZNF682	3.33050539420923
AOX1	3.55239693345907
RPL14	9.9026300561491
CYR61	8.15091028025551
JRKL	6.2503552405329
DTNA	3.56186429674815
MAFF	6.67013808946821
LOC51136	3.73148052543038
TMOD3	3.26486090876778
LY96	4.44132964138482
EEA1	3.8918989117873
KLK3	3.20920479674886
IL1R1	5.83583164579375
HRSP12	5.37146798644347
KTN1	8.61401961443572
LOH11CR2A	5.64311402447983
ARL5A	8.76157760816015
MAB21L1	3.29432430359955
C20orf59	4.64885258080578
ADAM2	2.6709292481722
PHKB	5.40047401316091
CCT6A	8.67530766871495
TBC1D8B	4.48010100058657
FAM13A1	5.13802722530139
EHHADH	5.59828631015799
LAPTM4B	9.8506488860621
TMEM147	9.51238289422794
ITGB5	7.12791011925612
YIPF3	6.57165972558478
FKBP2	7.46613871181515
XPO7	5.06127625318128
GPR75	3.16398773120649
NR1D1	5.33736315734163
TRIM5	5.54173496235059
TMEM110	4.53578878187874
APOC1	7.45175619581536
RNASE4	4.23120052204159
PARD6B	2.97455979466447
ARID1A	6.18278047116016
NEK2	4.94401334808206
RRAGB	4.75268301400368
PCDHGA3	3.29662513365701
HIST2H2BE	6.19172493536581
RCN2	8.20956685112218
STARD7	9.55802663031815
SHMT2	6.5971431439617
MLYCD	4.54446937672625
KIAA1751	3.03661197656996
NDUFA5	8.81718109920979
THAP9	2.98965487347735
FLVCR2	3.81825937011974
RP11-217H1.1	7.9282912845182
AP1S1	5.08032960512471
NCLN	4.5396514332473
SDHA	7.19117792210696
SMAD6	4.39095926730362
SAV1	5.73275382292201
SAT1	8.53278228449704
ADAMTS7	3.53797253828689
RPP38	6.08544101347688
RCBTB2	5.94058674380318
VEGFB	4.79298316877281
COLQ	3.7789407739193
RBMS1	8.03452780456196
NRXN2	3.47882157537883
WBSCR16	6.16179556591264
DRG2	4.97808617123075
KLRB1	3.51184746068253
DNASE2B	3.06095941338888
SAFB	4.73095091367467
MAPK8IP1	4.13303086503481
RFX2	3.49743987992926
MLLT4	3.73096396982278
ANKZF1	5.6064986305609
DUSP8	4.04043337834738
C19orf50	5.3228720395583
MEF2C	4.32441708091211
SENP5	4.94935875859471
NFKBIL2	3.27128890193837
LBR	7.2777203023988
CBFA2T3	3.39410886067804
AFF3	3.34782638794139
IL2RG	4.11752975866721
CCDC51	7.14607871556038
COG7	5.38656219668188
MYB	4.47936940497728
KLF3	4.35451735674064
PLXNA3	4.43621438344279
KCTD14	4.35341688976848
FZR1	3.83020589291469
XRCC2	5.78199917213884
SLC44A4	4.72503802930862
ESPL1	6.59998410152727
MMS19	5.86233476049934
GMPR2	6.98968276167903
ST8SIA5	3.15084924770408
TBC1D19	4.3145619477086
CHPT1	6.0574780039907
ERBB4	5.52063474498108
TSPAN32	3.60012672310552
MAP4	6.24797501608005
ACTR3	9.68470903252322
UGCG	6.67283243153781
GPHN	3.82061790494076
ZAP70	3.26825585525696
SLC6A2	3.65130521068918
LPP	6.43751791686072
PTPRCAP	4.39982681977227
IL12RB1	3.63158951220011
HIVEP1	5.60636748236585
ATRX	6.3459173780429
EIF4EBP2	6.44947739740921
DFFB	4.22606110563214
DMRT1	3.67318634318465
CHST8	4.19117701827907
HSPB6	3.42659978599664
C14orf109	6.64453658529477
IER2	8.74074076040271
NMB	6.1032938922073
COX5A	10.2408667228379
EIF6	7.4978532984461
AIFM1	6.67836319281713
WWC2	5.4664537822307
GSTA1	3.13984015676451
POLR2L	7.75748014731777
MRPL4	6.3356108845558
SEMG1	2.86232425974330
MPPED2	4.97282364406585
FLJ21062	3.7415952572538
TRAF3IP2	5.70309712641719
EPB41L4A	3.25417846502643
LILRA4	3.46222054360332
LAMA2	3.94528414949843
TAF4B	2.99973202614405
RLBP1	3.11854888908029
SLTM	7.48352501850136
CD300C	3.67158792790162
FLJ10404	5.42351014823625
RTDR1	4.37242405306337
MALT1	4.80503994821055
ARVCF	4.94702599589942
RENBP	3.69218702731561
ATXN7L1	3.16361620393519
NID1	5.70095800720068
TUBGCP3	5.25596315009528
ZNF783	5.62490709583746
ITIH5	5.43268436169154
ZNF85	5.67352280772939
MMP13	5.99732956316439
KIAA0329	5.26953835300659
C8A	3.61759615118376
MGC87042	3.3449075580995
HOXC13	3.24051549679094
CLGN	6.60642565896242
SLC25A37	3.80021543480675
SMARCC2	6.7715324889222
TFDP2	5.62724419747035
POLI	4.58969480199287
HCP5	5.35099338903818
UCN	3.70856001571423
ZNF764	4.52261158102267
USF2	6.10591266361608
C20orf24	10.1902818000627
FHL3	4.70063486556253
SPATA5L1	4.91802974771789
JMJD3	4.66643196045439
MMRN2	4.83363269147255
DSP	9.83700255819822
NDST1	4.29079130265379
ZNF248	5.20115354584176
PELP1	4.87638954204658
MBL2	3.17680575908907
ZNF230	4.86918697217258
RNF41	5.1021445602327
THOC5	4.53463380823584
MSN	7.90117874358812
SLC9A5	3.39184011654345
SERINC3	7.38978702727275
ZNF434	4.32674806882508
MUSK	3.00470207399366
SMARCD1	4.5561417434848
C11orf75	7.33851347371373
ZFP106	6.23069671057479
GTF2E1	5.69813426203672
RY1	6.53889817282374
ATAD2B	4.00423281284461
DDOST	9.13394710799245
ARHGAP17	6.31083519035463
GPNMB	10.6374553738231
TTF2	5.91043293819452
SFPQ	7.13393300188544
GFRA4	3.44071737540931
TIGD6	3.53678849004302
SLC39A14	7.50446830020449
AKR1B10	3.67044425300346
NGRN	9.7280313499062
RGS16	5.90165319477117
URB1	5.23530651082602
GPR137B	5.82274663873795
MECP2	5.09960127770782
PSMA1	9.39425699994099
TOP3B	3.60315724507139
NFATC4	4.38357589501784
RAB7L1	5.81465238026863
CSN3	3.45122494899868
NOS1	3.61341775319238
CA14	3.90922125538138
BMPR1A	5.60131638871471
YBX2	3.82093152046641
PRL	2.98879145831757
SNRP70	7.43514272388287
C6orf130	6.28185901529801
KIAA1166	4.26882394900451
FUBP3	6.64250280843614
STAG2	7.34047562927324
ACACA	7.21311445684752
ABCG1	4.30269441905694
ATOH1	3.01153353867546
ODF1	3.57996578759965
TMEM127	6.99541894185802
CD55	7.76155742063645
PLN	3.40585339100102
RPS23	12.0995447771372
LYPLA1	8.50460989460496
PRDM9	3.65131232830462
SSX2	4.37722536064786
PLUNC	3.15619883209679
SYNGR3	3.99026231584464
EML1	4.4898848230981
LNPEP	3.5366496633456
SMAD3	4.17895580622015
NUP93	6.23334466114608
HISPPD1	5.72877759505738
HNRPUL2	4.45234758144969
YARS2	6.16503317439468
TBC1D12	4.26920260149911
ZCCHC4	3.54954110068000
FBXO22	3.84405480454859
C16orf24	5.49696602044443
ZNF669	5.44931466821786
PTGDR	3.12763088062493
DDX27	7.83846695546488
KIAA0409	4.31953610451865
ASB8	5.3553104963949
MEPE	3.68781060694878
PLP2	8.35978038598534
COQ7	4.33658773440182
CHMP5	8.77924594365702
CACNB3	5.87344411251538
C10orf84	3.40663126677396
SPO11	3.4561339157659
NEDD4	3.79921431856617
THAP11	5.66072768537158
ZNF43	6.53161014770833
KRT13	3.09204736467343
NEK4	6.59785047053464
MRPL19	6.94167084460321
RBBP9	3.98677055877484
PRKAR2A	5.61831424979356
IHPK1	5.80981119903849
ATP6V0B	7.83375659468528
CACNA1E	3.18319572032442
CEACAM8	3.02821854151004
PEX14	6.3419457680015
BXDC5	7.63090375914688
ZBTB38	7.26817845497975
PAFAH1B1	5.33171680932656
PCTK2	4.80882241590438
LRRC16	5.37174128894443
OSTF1	5.72097482114329
KIAA0323	6.59110683550709
FYCO1	6.69495847133476
TXNDC13	6.74222112124352
PLTP	6.9729689215134
SLC25A1	6.63206965618752
EZH2	6.40529860309118
PLEKHB1	4.07674776040271
GRB7	4.9727566958548
ZFP37	3.88797507004495
MRPL33	8.4149321560593
C9orf27	3.10076113699237
PELO	6.38775703928853
ARMC1	7.06051816152879
ZNF154	3.41705348956259
C3orf64	4.86072223597874
FLJ10357	5.65345171470297
PON1	3.18973318372432
SYT5	3.53758894292465
TMEM66	8.70984307495856
ATP4A	3.21803384763503
HBEGF	4.41246001599274
PI4KA	6.30120311331925
LEPRE1	6.00523047442502
POU2AF1	5.97610030648207
MRPL12	7.17873049198192
GNPDA1	7.69909487512272
RASAL1	4.95123561673281
ZC3H3	4.94602902522315
DDAH1	8.52492963145403
MGAT1	6.36347696455368
TIPARP	6.90523475987961
UGT2B15	3.13197043894389
DNASE1L3	2.91155263605457
CHEK1	4.16287040427562
ZNF8	4.6937237722964
TXNDC1	6.61523987448626
CKB	7.82718490393588
RTN3	7.50133840308859
IPO8	4.04200631770703
FZD2	6.95948429437954
PART1	4.26684114526994
PSMB6	7.49397622991435
MAP3K14	4.04101555410447
PCDHB8	3.41659473536638
PHC3	3.34310572474819
PPP1R8	5.55084152957832
NOVA2	3.57377903302863
TNFRSF11B	4.0800940421472
GOLPH3	8.28309004910873
LOC51233	3.83146720334121
GGTLA4	3.11169255514646
PDE6D	6.68656442984575
TTLL1	5.28633820636349
ZNF117	4.84675987843407
NKRF	6.52511297382256
CLK2	7.33796754836995
TNFSF15	3.23731603153704
DUSP2	5.58906841367303
HSD17B11	6.62318167832135
SECISBP2	5.05879126630971
PPAP2C	5.1787997764383
GABRR2	3.68785203156611
LOC51145	2.71742478519323
PIK3C3	6.51985661373842
DHDDS	5.4580725033251
CTSW	3.41913235083282
NEFM	3.29423454466707
TNNC2	3.66516771343081
ANKRD28	4.6386790670408
MRPL28	6.18533082762726
STMN3	3.32499795004803
SYN1	3.533226819416
RAB14	5.08645195758445
PIGV	5.53195144529318
CDK2AP2	6.80276266177015
ZIM2	3.48086845649536
APBB1	4.35131953490405
SND1	6.9975246811764
C1orf123	6.88876321906617
B4GALT1	3.2425717118932
CHD3	4.77589857846249
RNASE2	3.59286372158474
BCAP31	7.8218483160882
SLC25A44	5.83175788802466
CXXC1	6.13212518201135
PIB5PA	4.07402121921427
CD40	4.61521764407393
FAT2	4.29410129845379
DYNC1LI2	5.06246172436949
GDI1	7.05448740318534
ZNF81	3.01382901863398
VSNL1	3.84649639957373
PIH1D1	7.21388782344949
KRTAP5-9	3.73845670402912
FLJ10081	3.65883732296959
CS	8.25223129871514
ZNF318	4.94442602109064
IGFBP7	11.0448725061928
ZNF609	4.05620324445383
SIRT4	3.58611432456100
SCN4A	3.73632832651152
ARHGAP4	3.68224195535135
EHMT2	5.67085870766002
UFD1L	9.02525076771825
EXOSC10	7.04828597127633
ECE2	3.49829107133671
ERMP1	6.14033114758379
OVGP1	3.62532313238728
GTPBP3	6.33969182113219
FAM82C	5.74558324023688
PACS2	6.11757430421162
C19orf36	3.61464952959174
UNC84A	8.13886891998754
ARL4C	7.41387128664454
SCD5	4.31034720517041
ATG4B	6.54022927771671
LASS6	7.69564354597232
LSG1	7.06740662271762
MAL	9.82344061744454
GPR22	3.03578175600067
WDR5B	5.23002556796812
GALR1	2.87354202122636
AQP4	3.05741668921078
C17orf60	3.16082208028033
HDAC7A	5.51153008633823
GRIN2C	3.13798596385565
ARMC8	4.59509923539112
SLC47A1	5.08804269067311
DMPK	4.34734413388115
CCRN4L	3.5466721859993
CBR4	5.205469474441
KIFC1	5.63567118635617
LHX5	2.95690882116841
SMC1A	6.62231651924896
LPXN	4.64423532730067
TRPC7	2.8759010850423
SERPINA1	6.26424757717622
SMYD5	5.0951241388077
RPS13	11.7524238311988
CRHR2	3.38191571809135
TUSC2	5.86299539763162
PRKAA1	3.64845885555559
FADS2	4.77557491763216
ENAH	8.31174249545754
PRO1768	3.01803832493848
KIR3DL2	3.19181603389078
APBA2BP	5.32766858437057
ATP2C1	5.39180472511423
ALDH1A2	4.32356004360518
RNF103	7.3311036413207
AHCY	9.00362290532992
CROT	5.40219848752349
PABPC3	8.97259746230063
ALG12	4.39798230349149
EGR1	7.859275431747
THSD1	5.01663539691388
CCL17	3.41432316450277
BZRPL1	3.15491203145316
KHK	3.6650529635762
ESRRG	4.8530267993742
SLC12A2	4.48941202787715
CNGA1	2.90360690006501
RDH5	4.3343097073359
CD58	4.95855501636691
PTGFR	3.06069939452509
CCDC48	3.447169512598
CCDC76	5.55631122103138
CDR2	6.51526671532125
ZIC4	3.54316224452663
SELE	2.82514357647503
OR1G1	3.40374021297026
EXOSC9	5.57813954818438
PSMC6	8.94513712905959
ABCB1	2.82493155677427
GPR12	3.41370010142789
KIAA0196	6.39432504468076
PCDHA2	2.96428128171783
SSR3	5.74108611832299
MSI1	3.68421655386008
TRAT1	2.67633643816883
CC2D1A	4.77028632042897
PLAGL1	6.11172120550242
LLGL1	3.67779500797178
KLF6	6.14306988749068
MTF1	4.82025474237316
RNF2	4.9166483344105
tcag7.1314	5.21640839744107
NR5A1	2.95919037673046
THBD	4.01295302462358
ABCD2	2.67149150448863
ITGB7	3.86499173739165
DNAJC7	5.2394532929035
CCDC81	3.17250655769423
TM2D3	8.33088939481159
HUWE1	5.47729136292859
CDH17	3.3158266121849
CD180	3.61832466900576
FAAH	3.66276658540849
IL17A	2.85809865018486
POLA1	5.76541398925513
TMPO	3.80776889860480
LYRM5	5.66976386139653
GNAT3	2.84029080150327
TM7SF2	6.46601644944961
FLOT2	4.92698488646042
MAP4K1	4.08616117511157
HDGFRP3	5.42340255783299
RRAS2	5.89676891753934
OXCT1	6.0648591802642
LTBP2	9.20964136295412
ARPC5	9.72939524674985
SV2B	3.39997880467402
ZDHHC4	6.89580443860087
CYP2A6	4.05193809533133
PDE9A	5.13394726472619
ABCA8	4.00663819736806
NDUFS2	8.50039928761383
UBR5	6.59430318803234
FLJ22662	5.84600871719487
GP6	4.26567970939436
CRYBA2	2.99485535003783
LEF1	4.71242424831859
ZNF20	5.81103938848657
CTPS	5.18633779907502
EPS8L1	6.12514021359815
EYA1	3.02964951353749
SERPINB2	4.07999560837697
MAPK14	4.76887829875311
GTF2F2	5.89675044344863
ZNHIT4	4.39937168174271
