Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H10_491222
Composite Element REF	Signal
F10	3.17703502503193
FAM134C	6.51509379075412
SNX11	5.54979735628788
COMP	6.90416142581219
GPR177	7.69571352210664
TAL1	3.14854733486352
ACSL1	5.95329017661677
ABCC5	5.02564346727891
HCFC2	4.16784702535296
TCAP	3.40104772115844
ABL1	8.14560631286663
RBBP7	10.0155518503728
PTPRG	5.01919807465683
NCOR1	6.02973745962255
MOCOS	7.02774354091412
C14orf93	4.41335392506027
PRDM10	4.56585026563362
TNRC15	6.28948000654304
SPINK4	3.63999630805901
TXNRD1	8.50180269117505
UBE2H	7.58054346755196
BRDT	2.61346170711474
SLC16A4	3.51896884704557
VIP	2.80209022586272
CALCR	3.43551868373256
CCNE2	3.47335955611307
SLC6A8	3.97378038355988
LILRA1	3.61887655561757
MC2R	3.3931984910642
MBTD1	5.88246301018746
USP33	6.59706117031728
PPP1CB	8.57057875350718
C15orf39	5.730759824464
ABHD8	3.3625025077297
MAP3K12	5.15115361026742
PAAF1	6.89978053953422
ARF5	6.43570332096278
CCT3	9.6570363184816
SLC3A2	6.46196710277785
PIWIL2	3.26856598592918
RAD50	6.08627231115427
IER5	7.24062423608133
SYNE1	3.52764737907241
MBTPS2	4.10845873298348
MVK	4.51581254924296
TSPYL1	9.7362686553426
NCL	10.0190091759267
PSMD10	8.57219759456717
MOBP	3.34728857239928
GUF1	3.99080676167191
WDR44	6.65004144173108
HRH1	5.25090773473277
HIST1H3C	3.52620931465138
C5orf30	7.17147232098457
RASGRP3	4.31102207588848
RNPEP	7.2225605614327
PRKRIP1	5.08392626969381
MED21	6.51494876843968
GRPR	4.09782237442049
SYT11	4.14250114752807
NTSR2	3.39694794628965
Gcom1	6.6669447367613
SPTBN2	4.04830992141323
LRMP	3.41488790961322
HTRA1	8.61508964412656
RNF111	8.12278471684532
SLC26A2	7.07776725676168
WISP1	3.65312869041198
ATP2B4	7.63847966467768
FLJ10769	6.513289904064
PTH	2.72608685038971
KIAA0895	3.77215637818269
CHST12	5.0210924823447
RAB22A	5.73755939683352
TARDBP	7.71178217047207
RANBP5	6.3996822498063
P2RY10	2.81395181237675
STAU1	8.41419410786008
NME5	5.82308283091816
DDX21	10.2585185911692
CHMP1A	6.04633935910746
BARX1	2.80089506280374
HDAC11	4.4946966737817
NOLA2	7.63880090433792
MTO1	7.00641357449085
DHX29	5.75301654509133
HADHB	9.73309230318934
ADAR	10.7145822891799
SF4	6.47416230074405
PLXNB2	6.1595532564852
P2RX1	3.17559873579494
SLC15A3	6.05076818304457
GAS2	3.33554478365419
EN2	3.09631141152584
NUMB	5.27373186809334
C14orf172	5.07715473245371
TNIP1	8.34890627927675
INHBE	3.44566797348868
TM9SF2	8.17323656473839
PSKH1	4.22523318382406
NSFL1C	7.08802602507591
RHOG	7.52927242756385
HBB	4.45674756993584
MED15	4.70510628075722
HEY1	4.14578991386294
KNG1	3.08617656618213
CASR	3.4886351314481
ITGAX	4.73041291836301
CANT1	6.98905670634047
C6orf66	7.87273715150559
UNC50	7.01525356642886
C21orf33	7.26841278514021
IRF2	5.47282356646661
HEATR6	4.81819606800064
GNG7	4.19165461240503
RUNX2	3.22067619338395
PGR	3.7915065209855
SOX1	3.32490445003052
CROCCL1	5.90991074960536
BRE	6.49967073920211
SRPX	4.69215818107554
MBNL3	3.94140569450992
ODC1	9.46865150939038
SDC3	7.0571117292917
NR2F6	4.44679317024186
ADORA2B	3.93723245808615
ZRSR1	3.01641606612147
ZFYVE16	5.99461127718455
RPUSD2	4.76989604154223
SYNJ2BP	6.4473087709704
POLE	4.93117556173726
E2F2	3.14378598462016
C14orf173	5.47048374606669
THRA	4.53449608013945
MAPK11	3.54025446812655
TBC1D22A	6.01451209857683
PTGES2	5.50036621844155
HIP1R	5.52389583295307
ENO3	3.88500889562747
COL4A6	3.48451512938765
TOMM70A	7.72006009807307
IRGC	3.30597933537263
NAB1	6.08424994867218
DET1	6.15354692929546
TRPM3	3.13685785022431
ZNF532	7.45839309511682
RAP2A	5.67591289706117
PLG	3.34545059337526
FECH	5.45334838671934
CRIP1	9.2727449567572
AZIN1	7.2782055490339
SLC7A7	6.39641507133505
CA8	3.55431388742425
IL10RA	5.69034641865659
CDC42EP4	6.98234806982793
C16orf58	5.81345094673246
ARG2	3.8181591973816
NOL7	7.9105499608492
JARID1A	6.00297515374521
PANK2	8.24274018141993
ASH2L	6.75076207711527
ICAM3	5.29122368602511
TMEM16C	2.97211658773290
MDS1	3.83923791385777
CABYR	3.42188903031619
SLC1A3	6.80389786312385
RNF139	9.23459892096
ADAM8	4.6227683743743
SFTPC	3.75065260873776
BCL7B	5.16138226078659
MAN2B2	6.92279724358666
PCDHGA11	2.91856356404953
RGS12	3.82813251250568
EIF1AY	3.31908345093362
NUDT13	3.68550004948207
ARL6IP4	7.13029356713151
RPL35A	12.157558344681
CCDC21	4.65343422031765
RAB40C	3.64435251511385
EMR3	2.87442787275993
PRRG3	3.48563979967845
LRCH1	3.45252919780628
SAA4	4.38169093427901
RAPGEF5	5.55308011917343
ZCCHC2	6.2657247714343
CLIP3	4.17658376086137
MAP4K2	3.84752269156682
C20orf30	7.33430561501898
SULF1	9.65468573620555
C11orf48	7.16364261316437
PRDM5	3.39356328390182
ELOVL1	6.7130933177217
PPP4R2	7.13634627315335
KCNV1	2.67259097536133
ACP1	8.329728601925
SIGLEC5	4.38277005216547
ZMYM2	5.46057950564994
C19orf61	3.77358223204019
DAGLA	3.49830738631207
GPR32	3.52316014863576
EDG7	6.74668037594707
NEUROD6	4.5462090446387
NEURL	3.79226881847011
SLC2A4RG	6.03052418691934
LPL	4.79878334710607
CA5B	3.74644912402554
MPHOSPH9	5.44617615002035
CLEC2D	3.20979736428648
HMG2L1	6.29010028858413
GRRP1	3.53639070578024
HCN4	3.74841481332082
CD8B	3.37800479397169
HIST1H3D	3.24792606516790
TGM4	3.1882151478347
SLC6A12	3.13307399355533
CD84	3.80068576794317
TBC1D15	7.42965664570523
RASA1	7.40135376175699
PHKG1	3.54789332770191
MAGEA11	2.91725624637897
NONO	8.96817317828274
IMPA1	8.33699054340964
SH3BP1	3.44893245953463
RARRES1	5.10301625289493
NPM3	6.09830056181142
CLEC5A	4.33479020104786
B3GNTL1	4.63008044721219
ITCH	4.67731726288495
MGAT3	3.52351828675779
ARPC5L	8.96027473568327
KLHL26	5.4147570973146
MBP	4.6526479567351
SIM2	3.32251725592649
RPP25	5.35693629281185
SLC2A2	2.69162255809906
EXO1	5.03458321560605
SOSTDC1	3.84887877420766
HRC	3.23079139014463
TRIM48	3.06251986071671
KIRREL	5.16209163361924
PIK3R1	6.00207622770591
HOXC11	4.13008566760389
MAF	4.35175706665985
DOK5	7.4726845185942
HELZ	6.3940100490911
ZMIZ2	5.6380357988136
SLC46A3	5.34636629079632
ADRB3	3.84031318275927
PTRH2	7.31167030340564
DMD	3.34546250509666
STAMBP	7.49603173609904
KRTAP2-4	3.573389817102
ADCY2	3.35269516938901
MS4A12	3.05193295238276
TCF20	5.02341478092763
KLHL20	4.17000724502352
SRM	6.36509479095697
OTC	3.52497385566993
ABCB11	2.98012039718909
KCNC2	3.10261459006520
CDH19	3.09220854678782
SSH3	5.71368384731804
ZNF135	3.80220582155072
FLJ12529	7.28797511209443
PER1	6.35973253891311
KLC2	4.86591408867827
HDAC1	8.64409413910504
FAM128A	7.927945835634
FNDC3B	7.9378545632344
MTCP1	6.55441823479958
GPR63	3.57542868322407
FLJ21986	3.57000680031360
LMCD1	7.0966202609218
MICAL1	4.35506714114234
BLZF1	3.75663348321077
IQCA	3.48120127180733
PCDHGC3	3.47937026850837
ATRNL1	2.95101136243037
CAV2	5.29200982500984
SAC	2.91554024473849
DUS1L	6.97842985976686
NEK9	4.37324166904052
WARS2	5.50660334816999
DDO	2.94131694207034
MARCO	3.88534643747213
DCHS1	4.26465620755855
TOMM40	5.9915727925868
RP6-213H19.1	6.69770127371019
TUBGCP5	3.80751402180556
IGSF6	4.92990084215112
TPPP	3.23386114990322
SEPT11	5.28976126975544
ADNP	7.67814673712281
UST	3.62605489160851
C13orf34	4.52125201087537
GSTM5	3.81087999080957
BTD	3.83641880999859
PDCD1LG2	2.95652770867584
SNRPB2	8.35756945445957
APOA4	3.25798957103761
APBA3	4.70818172835462
CUTL1	6.09755509245993
PMS1	7.58193587315944
EIF3E	11.7160024049985
IL9	3.40578082497766
HOXA11	3.30814679606732
NARG1	7.08863201126251
RPL31	9.5139282657514
RAB28	4.34519419680369
LY9	3.31025344430026
TFCP2	5.40851231885368
ATP2B3	3.10844070627383
KDELR2	7.83182910070537
TLE4	4.52606588318226
FLJ43806	3.41649113798715
TLK2	5.87119545349151
PKP3	4.85258960850823
CIR	5.24083557736058
RPN2	10.7216135517229
SH3GL2	2.83367148474417
CTSO	6.75308307878782
SFMBT1	4.50411534476614
WDR57	5.44672301310712
SDF2L1	4.90208994230307
IGFBP3	5.97973516488942
FER1L3	8.66135341392822
DEK	10.3284374465495
C20orf43	6.90840361616793
ARHGAP24	3.48951468415309
ALB	3.07192416882418
SORBS3	4.36042596525072
C4BPA	3.86545954730881
UPF2	7.56225791531594
AGBL2	3.2702093364832
C1QA	7.35059973161504
DOPEY1	5.32796565596662
TERF1	7.17248534611599
KIF22	3.84390782858842
DNTT	3.25436951915101
C10orf6	4.616528428308
C11orf41	3.17189526456238
NINJ1	6.4199921858493
SEC61A2	4.8715671678954
HNRPF	7.14656230561679
COL11A1	8.76746779021461
HIST1H1D	4.0947139912815
UCP3	3.44123147842245
MYL6B	8.3451810643904
UBAP2	7.92123713390422
TREM1	4.54062896097956
CKMT2	7.27807138140214
HLA-C	11.7532162390102
SLC13A3	3.73680963186857
PLA2G12A	6.42986118503364
SPRED2	4.43245014684194
SCN10A	3.7026921487384
TIMP4	3.93870081685394
PITPNC1	5.92794438931095
SLIT2	5.96412014018368
RSF1	6.5782845759627
POU3F3	3.16521754064390
LIN7C	5.24371848562352
NKX2-2	3.08214416744616
DPPA4	2.80745093431978
ZNF804A	3.32281470253333
CCIN	3.30742138181436
SLC25A31	2.70180551328932
KCNMB4	5.80554088836774
FUT2	4.47457476894454
RABL5	4.28772787716685
FZD4	6.30680683553807
GALNS	6.14242370927214
PNMA3	3.53330572787714
STX6	4.92526530037247
HIST1H1C	6.39299995053145
CIDEB	4.3157264360112
CASP4	7.53172638115255
PDK3	3.62487999521843
WIT1	5.98516929617078
TPR	6.36869694638674
MTX2	8.42376274256001
HIST1H2BH	4.75796451691690
BRD3	7.84078003614812
HIST1H2BO	3.52278839506723
SERPINA3	7.80207641688479
UBXD6	5.06325369240585
HOXB7	4.1386100734283
C7orf23	6.08476395415119
KIAA0143	8.98190831363902
KCNJ16	3.20374722056131
STAB2	3.52517858417211
TNPO2	5.00324029518089
CENTG1	3.31345935193114
IRF9	8.833040626898
MCPH1	3.26694477392428
FABP2	3.04840854521781
C9orf3	6.7484576049845
FBXL4	5.85078449646087
LBH	7.70554896986272
MYO1D	4.55463299565546
PTDSS2	4.76267501907892
BMP2K	4.56334327545153
NFU1	7.90554933316101
UGT8	3.97136901183577
SLC25A23	3.95578025513656
MAPK4	3.62065790871947
HINT1	10.5698658041506
GLP2R	3.19243640490061
WNT7B	3.63068728396945
SETD4	4.89700213259028
CHCHD2	10.4140996310787
DYNLT3	8.36446933252663
FKBP11	6.1191109964226
NDP	3.81621816072791
RHOBTB1	4.63161881821503
FLII	5.52520057312987
SLC4A4	3.45634463813688
RPL38	9.61756386869424
HTF9C	4.46357139343865
RPS16	11.8477131646079
AP2A2	5.34922817201805
CHPF	5.57838340306192
CSNK2A1	6.6080511695693
MAP7D1	6.88146240395652
FKBP6	3.35766394839653
ZNF214	3.69073005029487
DDX56	5.89478686969024
TWIST1	5.64312591798846
EPO	3.16516861379453
MRPS18B	7.446153680406
ZNF682	3.66032402096936
AOX1	3.34259123788969
RPL14	9.8474548300677
CYR61	7.56857986731135
JRKL	8.07017369467105
DTNA	3.40149920595422
MAFF	9.1915008536916
LOC51136	3.26970541484605
TMOD3	4.62359731966033
LY96	5.26691332877446
EEA1	3.96094105774015
KLK3	3.22859648097146
IL1R1	5.17305276285894
HRSP12	6.01976275642264
KTN1	9.74136123409013
LOH11CR2A	7.91498487726082
ARL5A	8.64391221375527
MAB21L1	3.21029603898881
C20orf59	4.33347982081819
ADAM2	2.87481873191504
PHKB	5.25835353585199
CCT6A	7.75500378322812
TBC1D8B	3.47417307197145
FAM13A1	7.40940142501795
EHHADH	4.93403689150085
LAPTM4B	11.5202589824154
TMEM147	8.7319867486482
ITGB5	6.62434033040137
YIPF3	7.12378246498465
FKBP2	8.61174898708801
XPO7	5.39435854245071
GPR75	3.20892211103025
NR1D1	5.60346561846731
TRIM5	5.04130120579179
TMEM110	4.44528214481783
APOC1	8.98112136319882
RNASE4	4.61351420275571
PARD6B	3.02372525506137
ARID1A	5.84280004504471
NEK2	4.81267479480767
RRAGB	3.51934362585056
PCDHGA3	3.51395958024911
HIST2H2BE	5.46355480559696
RCN2	9.29937028226358
STARD7	9.2343039162905
SHMT2	7.80562058972021
MLYCD	4.43871622977516
KIAA1751	3.14774697550579
NDUFA5	8.89325282657719
THAP9	2.95922699808407
FLVCR2	4.06592621357295
RP11-217H1.1	7.01396886262106
AP1S1	4.41410892415122
NCLN	5.00672807096391
SDHA	7.8321747752776
SMAD6	4.51076489215445
SAV1	6.21648818147232
SAT1	9.82037512497025
ADAMTS7	3.28139254308693
RPP38	7.51162539041652
RCBTB2	4.94618282781457
VEGFB	5.64344887736516
COLQ	3.74387599717441
RBMS1	7.24237123804939
NRXN2	3.32705684627674
WBSCR16	5.06044922434867
DRG2	4.62770252632584
KLRB1	4.12892650691575
DNASE2B	3.36283341811533
SAFB	4.52504365545774
MAPK8IP1	3.94604375456197
RFX2	3.80300152343747
MLLT4	3.5307476814625
ANKZF1	5.8127007418056
DUSP8	4.22773138720582
C19orf50	5.32724054573105
MEF2C	4.37726177358431
SENP5	6.43964208247091
NFKBIL2	3.2621559376922
LBR	6.3219901448934
CBFA2T3	3.37021765870957
AFF3	3.33331971050001
IL2RG	4.85805386648763
CCDC51	7.12496532095126
COG7	4.81267313026734
MYB	8.0085594164613
KLF3	4.78580334882566
PLXNA3	4.29987233212657
KCTD14	6.27824781067198
FZR1	3.8218882058549
XRCC2	6.5164630213244
SLC44A4	3.28086052126860
ESPL1	6.29490563795589
MMS19	6.69058364292337
GMPR2	7.00091379832979
ST8SIA5	4.49275941240272
TBC1D19	5.00714911839224
CHPT1	7.21963442817599
ERBB4	3.5660187227578
TSPAN32	3.83784454212148
MAP4	6.54656103621178
ACTR3	9.31823868754297
UGCG	10.0045906447195
GPHN	3.69640672894646
ZAP70	3.1888746381216
SLC6A2	3.68620127973222
LPP	6.13072451358284
PTPRCAP	4.19353919659334
IL12RB1	3.47276866770451
HIVEP1	6.68268485780468
ATRX	5.98835608936366
EIF4EBP2	7.20353679752726
DFFB	3.32034154278924
DMRT1	4.742328352646
CHST8	4.03282817079877
HSPB6	3.59918189035276
C14orf109	7.49754598655357
IER2	8.11683175171149
NMB	6.06308611464596
COX5A	11.5342348355604
EIF6	8.31468654198565
AIFM1	7.79346926083975
WWC2	3.97022870603153
GSTA1	4.88533321662941
POLR2L	7.20179414009668
MRPL4	5.87995411776281
SEMG1	2.88212283340619
MPPED2	5.68769743053859
FLJ21062	4.22318686068474
TRAF3IP2	6.94275234193464
EPB41L4A	3.453930456833
LILRA4	3.66061040584628
LAMA2	3.29091009448112
TAF4B	3.74666223385171
RLBP1	2.94119567108089
SLTM	8.92856292169462
CD300C	3.82117508288147
FLJ10404	5.41689749600927
RTDR1	4.37399552105269
MALT1	5.33237137853776
ARVCF	4.24514283633204
RENBP	4.49827475617684
ATXN7L1	3.30917808747607
NID1	4.05621647731547
TUBGCP3	4.62303886119142
ZNF783	5.70699896697694
ITIH5	4.20869949423995
ZNF85	6.1232908614423
MMP13	4.48126324263256
KIAA0329	5.08673782304696
C8A	3.59126472097783
MGC87042	3.04464208660655
HOXC13	3.41054878466244
CLGN	6.5371042680593
SLC25A37	4.17955348570211
SMARCC2	7.49240248010402
TFDP2	6.61371933335749
POLI	6.10653354850544
HCP5	8.04024757437107
UCN	3.47003807294174
ZNF764	4.25204429365117
USF2	5.73139268466064
C20orf24	11.2783945822487
FHL3	4.74583801415306
SPATA5L1	5.36318818636668
JMJD3	5.64505060314926
MMRN2	4.71455724103268
DSP	10.1897283584727
NDST1	3.94413858362125
ZNF248	4.92835038757862
PELP1	6.83261974074338
MBL2	2.90714666651419
ZNF230	4.15412647889999
RNF41	5.92378065777618
THOC5	4.83247227119339
MSN	9.29842229691225
SLC9A5	3.38350299076002
SERINC3	7.72879118976814
ZNF434	4.2479770435968
MUSK	2.98959493800228
SMARCD1	4.95418024378913
C11orf75	7.444745475658
ZFP106	6.48144655227357
GTF2E1	6.55545953830661
RY1	7.18503359136398
ATAD2B	4.53088874370532
DDOST	8.66891213614149
ARHGAP17	6.42799333624946
GPNMB	9.53018103176963
TTF2	5.52442621653185
SFPQ	7.52911511791176
GFRA4	3.51137746606175
TIGD6	3.47242745542144
SLC39A14	9.33274286575335
AKR1B10	4.0880663134228
NGRN	9.63403141331154
RGS16	5.49042234754966
URB1	5.08092533621673
GPR137B	6.03858229821893
MECP2	5.38767382950865
PSMA1	10.0074377900671
TOP3B	3.43558697174279
NFATC4	3.92395398259344
RAB7L1	4.5446537899314
CSN3	3.68004966071702
NOS1	3.60564148969177
CA14	3.66088879318211
BMPR1A	6.54243644010558
YBX2	3.99117390856125
PRL	3.18717534799059
SNRP70	7.35470310724445
C6orf130	6.9938683615467
KIAA1166	4.84534561417971
FUBP3	7.3245810662468
STAG2	8.36602346300106
ACACA	6.03626854123287
ABCG1	5.03500158424204
ATOH1	3.19478074631254
ODF1	3.37677296914204
TMEM127	5.85086078362835
CD55	7.6692213718454
PLN	3.48695037835896
RPS23	13.0817733772620
LYPLA1	8.98180651766173
PRDM9	3.57320164301056
SSX2	4.20444084664111
PLUNC	3.36248030164762
SYNGR3	3.89354076909165
EML1	4.39432425956745
LNPEP	4.22786973133689
SMAD3	5.35990073379017
NUP93	7.04444431657283
HISPPD1	6.32409702234251
HNRPUL2	4.13824117198024
YARS2	6.17453852319863
TBC1D12	4.92056702518443
ZCCHC4	3.83293114458715
FBXO22	4.10284218070187
C16orf24	4.38150426978244
ZNF669	5.03764162476885
PTGDR	3.17500672749478
DDX27	7.37312508482248
KIAA0409	4.88690546088751
ASB8	5.45407383481992
MEPE	3.79155610144154
PLP2	8.7702004076283
COQ7	4.18207089267096
CHMP5	8.6575389249282
CACNB3	5.08041630474139
C10orf84	3.91782166419445
SPO11	3.36389719397445
NEDD4	4.94840243537714
THAP11	5.90796373502332
ZNF43	6.21050889709909
KRT13	2.96891582180318
NEK4	5.98924705521307
MRPL19	7.10839109177714
RBBP9	3.55352746743954
PRKAR2A	5.3539412570367
IHPK1	5.48093537073807
ATP6V0B	9.23355941186596
CACNA1E	3.04992015475945
CEACAM8	2.84215868131039
PEX14	5.69051064679838
BXDC5	8.6107445025782
ZBTB38	7.44255162266358
PAFAH1B1	6.37664421822911
PCTK2	5.3509491601929
LRRC16	5.25420543042503
OSTF1	5.64349831140762
KIAA0323	7.01404227103031
FYCO1	6.03830330914323
TXNDC13	6.64398672558038
PLTP	7.26946016541491
SLC25A1	5.59980367694526
EZH2	7.68559682434722
PLEKHB1	4.33037244710672
GRB7	5.38578526808825
ZFP37	3.92621843541426
MRPL33	9.15255238744043
C9orf27	3.13649491515771
PELO	6.91989733227224
ARMC1	6.6004630817267
ZNF154	3.60240301479310
C3orf64	3.86606025520986
FLJ10357	4.6199509358429
PON1	3.30021959865562
SYT5	3.31688708572237
TMEM66	9.43580809081035
ATP4A	3.15115144200806
HBEGF	4.43944678829149
PI4KA	5.23781111989315
LEPRE1	4.6556110787185
POU2AF1	3.70520006160264
MRPL12	7.44570067893287
GNPDA1	7.44413882949704
RASAL1	4.3369400282314
ZC3H3	5.89924710340873
DDAH1	9.53803022277547
MGAT1	6.61837586769707
TIPARP	8.45638324425365
UGT2B15	3.49990669734665
DNASE1L3	3.09467098908691
CHEK1	5.88705807162894
ZNF8	3.72273573059497
TXNDC1	7.21428161535592
CKB	5.52050574499861
RTN3	7.24760436711346
IPO8	3.73147534628809
FZD2	4.20211021932545
PART1	4.88200450847269
PSMB6	8.8134116059061
MAP3K14	4.70174323383527
PCDHB8	3.57455206866049
PHC3	3.47635969834382
PPP1R8	5.77426365994335
NOVA2	3.38355269261574
TNFRSF11B	3.9759123246312
GOLPH3	8.7178765724771
LOC51233	3.81799209728812
GGTLA4	3.39635444254272
PDE6D	6.40642963554702
TTLL1	4.15749065389461
ZNF117	3.7220239926171
NKRF	7.51473680504202
CLK2	7.78882246194849
TNFSF15	5.17327698275767
DUSP2	5.31362458745721
HSD17B11	8.4316941049024
SECISBP2	4.75953937373118
PPAP2C	4.879229116148
GABRR2	3.54998931255794
LOC51145	2.98501290394017
PIK3C3	7.17351778967257
DHDDS	5.30365743787777
CTSW	3.6318101807374
NEFM	3.32812553957074
TNNC2	3.45386642178056
ANKRD28	5.43825174777467
MRPL28	5.40599396917295
STMN3	3.36501173265628
SYN1	3.47453875076088
RAB14	5.94611980911857
PIGV	5.648816054119
CDK2AP2	6.77709264238
ZIM2	3.62554699090967
APBB1	4.22311776006502
SND1	7.56178646893841
C1orf123	7.17346655103555
B4GALT1	3.39205755815968
CHD3	5.42733739960139
RNASE2	3.75672835058885
BCAP31	8.97658125363917
SLC25A44	5.56565436592435
CXXC1	7.54495170187274
PIB5PA	3.7102462607903
CD40	5.51552455945946
FAT2	4.45360246691496
DYNC1LI2	5.38256176003971
GDI1	7.232488412562
ZNF81	2.91313786043906
VSNL1	4.35317159920215
PIH1D1	6.59218748586806
KRTAP5-9	3.64161564951257
FLJ10081	4.13933338390604
CS	9.88279116837474
ZNF318	4.98812235913891
IGFBP7	9.74527979134103
ZNF609	5.14529300234582
SIRT4	3.218082640521
SCN4A	3.70545721558977
ARHGAP4	3.53340768452764
EHMT2	5.92512627907617
UFD1L	8.19226511823642
EXOSC10	6.54237668782168
ECE2	3.40353323651719
ERMP1	7.0367741073254
OVGP1	4.45791061558288
GTPBP3	6.47103326140346
FAM82C	6.84271527516461
PACS2	5.50612389169918
C19orf36	3.44000520863424
UNC84A	7.85149247707206
ARL4C	8.17437195636106
SCD5	4.36312788325551
ATG4B	6.26574107925428
LASS6	8.24798240202021
LSG1	6.63986706628799
MAL	3.69382191090677
GPR22	3.34401369753215
WDR5B	6.23539168463228
GALR1	3.00910503454253
AQP4	3.10142928925538
C17orf60	3.54926787572409
HDAC7A	5.66847115240846
GRIN2C	3.28905174519067
ARMC8	5.05002016365082
SLC47A1	3.46330434342418
DMPK	3.71223278868585
CCRN4L	3.77347749997295
CBR4	5.49173568472913
KIFC1	5.13609307709109
LHX5	2.94269937344560
SMC1A	7.32619657488142
LPXN	5.89464756270597
TRPC7	2.86037983005812
SERPINA1	7.36856027936525
SMYD5	5.1446230825863
RPS13	12.2819185691357
CRHR2	3.36193453996239
TUSC2	5.12665658518681
PRKAA1	3.71715626030544
FADS2	3.88175233573971
ENAH	7.17274917154843
PRO1768	3.38164499645955
KIR3DL2	3.21387818487528
APBA2BP	5.05173186531173
ATP2C1	6.37684992279192
ALDH1A2	3.62837478280563
RNF103	7.62907563908132
AHCY	9.9589309046222
CROT	4.88651572340581
PABPC3	9.40610014009748
ALG12	4.19248923174559
EGR1	8.43125630923357
THSD1	3.9639331476051
CCL17	3.45751552321751
BZRPL1	3.29765545644521
KHK	4.2894832429999
ESRRG	3.71479502369267
SLC12A2	4.07687739737425
CNGA1	2.99707453472065
RDH5	4.38064390163823
CD58	6.02779111549252
PTGFR	3.00234599867479
CCDC48	3.53029511782973
CCDC76	6.4998648601605
CDR2	5.49189345436058
ZIC4	3.60987061102355
SELE	2.78502714664893
OR1G1	3.74840887562127
EXOSC9	5.87655872530292
PSMC6	8.87341660676346
ABCB1	2.79925493790630
GPR12	3.25652573850822
KIAA0196	7.45325053569836
PCDHA2	2.88727696220439
SSR3	5.90742809030636
MSI1	3.55118006889653
TRAT1	2.95722667757676
CC2D1A	3.99893520653048
PLAGL1	4.21906553957756
LLGL1	3.86087669459514
KLF6	7.37539266947292
MTF1	5.37943759812641
RNF2	4.39872477627048
tcag7.1314	5.17551665807736
NR5A1	2.88196270049775
THBD	4.73345035804807
ABCD2	2.71271201976927
ITGB7	3.95231050362295
DNAJC7	5.42319581811332
CCDC81	3.44283177791909
TM2D3	9.14071963917755
HUWE1	5.54125640585384
CDH17	3.40201419750178
CD180	3.83041268996355
FAAH	4.92275542183598
IL17A	2.87550245730026
POLA1	7.2004586364379
TMPO	5.48709566570904
LYRM5	5.28879427684007
GNAT3	2.97037521053702
TM7SF2	3.99309464929415
FLOT2	4.70842287958822
MAP4K1	4.4332617083627
HDGFRP3	6.56732887993388
RRAS2	5.26265132094998
OXCT1	6.35516946291006
LTBP2	8.35507964603146
ARPC5	9.00519020420221
SV2B	3.80801027277634
ZDHHC4	6.7349512348096
CYP2A6	4.21933398367682
PDE9A	4.70866651612987
ABCA8	3.1992038395095
NDUFS2	8.1987363807961
UBR5	8.18291167917881
FLJ22662	5.95561044623626
GP6	4.07146579964818
CRYBA2	3.16089330695004
LEF1	4.42705114898559
ZNF20	4.94756747305284
CTPS	6.6370857299921
EPS8L1	5.13375149100352
EYA1	3.42285473542464
SERPINB2	3.50233640139886
MAPK14	5.21408517763368
GTF2F2	4.35508610012537
ZNHIT4	4.71038290838593
