Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D02_433686
Composite Element REF	Signal
PPP2R2A	7.68396960916822
CPA3	3.64886870490481
PVALB	3.15153749568311
BCAT2	5.03043426807142
MFN1	6.11408782839093
F10	3.0269625537503
FAM134C	7.95092693557524
SNX11	6.84706260453066
COMP	4.12923961769871
GPR177	8.70732532104756
TAL1	3.05686209352128
ACSL1	6.99522724871159
ABCC5	5.08298386121571
HCFC2	3.98302724755270
TCAP	3.23719857993276
ABL1	7.20251605680123
RBBP7	8.4862417701524
PTPRG	6.04510038864428
NCOR1	5.76520241737472
MOCOS	7.2900461353211
C14orf93	3.80120983643317
PRDM10	4.34915094591219
TNRC15	6.39000005371158
SPINK4	3.62799735174985
TXNRD1	6.91072835867102
UBE2H	7.33974482210498
BRDT	2.90348701433467
SLC16A4	3.13564165818932
VIP	2.94226955887987
CALCR	3.24272768133696
CCNE2	4.14103098101259
SLC6A8	5.854860205332
LILRA1	3.6247734837384
MC2R	3.44438720610891
MBTD1	5.5930149159625
USP33	6.2197573058322
PPP1CB	9.04016745888287
C15orf39	5.51083284806748
ABHD8	3.92385617266486
MAP3K12	4.61099732204751
PAAF1	6.12330886144347
ARF5	7.34363480120782
CCT3	8.76055631299988
SLC3A2	8.34198389646344
PIWIL2	3.44475406797971
RAD50	5.74953015542396
IER5	8.61193298797034
SYNE1	3.61248091275002
MBTPS2	3.66935709446373
MVK	4.69234019012411
TSPYL1	7.61236189462787
NCL	9.32191516173405
PSMD10	8.17986141800867
MOBP	3.39969411317149
GUF1	3.66087454331781
WDR44	7.53076125260702
HRH1	6.74395055290827
HIST1H3C	3.56033574994185
C5orf30	5.74836372783058
RASGRP3	4.08031480223040
RNPEP	6.77185393537503
PRKRIP1	5.37226289245976
MED21	5.70525037794609
GRPR	4.02481265653613
SYT11	3.62992130752683
NTSR2	3.39598591102202
Gcom1	5.77548479801628
SPTBN2	4.33053097007584
LRMP	4.19336277647832
HTRA1	7.61078414579798
RNF111	7.3127640205932
SLC26A2	8.51428749856301
WISP1	3.54433081549094
ATP2B4	6.30329287935859
FLJ10769	6.4647006641831
PTH	2.84268487570239
KIAA0895	7.28697154016537
CHST12	6.81801629044383
RAB22A	6.35723129263951
TARDBP	6.83290845541463
RANBP5	5.69121892621583
P2RY10	3.00551850226613
STAU1	8.51937398311132
NME5	4.22487077258847
DDX21	9.03029651634569
CHMP1A	6.73748069342877
BARX1	2.91672677436617
HDAC11	5.3494235140102
NOLA2	7.09052823839797
MTO1	6.77975581891772
DHX29	5.93730565556911
HADHB	8.6233166660357
ADAR	10.1649017108579
SF4	6.15037375599867
PLXNB2	6.60627111868661
P2RX1	3.25401680626730
SLC15A3	6.15202405797787
GAS2	3.46116866043525
EN2	3.02078805243308
NUMB	5.17209631013896
C14orf172	4.84794651475819
TNIP1	8.43021261342382
INHBE	3.18458769777795
TM9SF2	7.16292540020055
PSKH1	4.70510512032613
NSFL1C	7.30632124087992
RHOG	7.6898077768865
HBB	6.15657150270855
MED15	6.04832588795028
HEY1	4.52178947628403
KNG1	3.12543664684547
CASR	3.88886390165607
ITGAX	4.24628553905679
CANT1	6.69706841477467
C6orf66	5.73278869906183
UNC50	7.62217540421328
C21orf33	5.48853167708172
IRF2	6.04665459689203
HEATR6	5.09235712816058
GNG7	4.36228257218319
RUNX2	3.16101236916760
PGR	2.96814513490157
SOX1	3.31174360394457
CROCCL1	5.8286296635379
BRE	6.11075410068217
SRPX	5.50084516111036
MBNL3	5.52991221505786
ODC1	7.4253035074762
SDC3	6.48756014347479
NR2F6	5.12475239325979
ADORA2B	3.89839657206958
ZRSR1	3.30421315660337
ZFYVE16	5.61779846075387
RPUSD2	5.48105033768689
SYNJ2BP	5.99118195480711
POLE	4.3808606597514
E2F2	2.95162079732106
C14orf173	5.81862537552397
THRA	4.3931784549017
MAPK11	3.70542842252880
TBC1D22A	6.88263250882731
PTGES2	5.60085266055082
HIP1R	4.78649338796563
ENO3	3.24704741801843
COL4A6	3.24670436136429
TOMM70A	7.35470499018287
IRGC	3.182884559793
NAB1	5.38358182739029
DET1	5.76358905977935
TRPM3	3.16927361343981
ZNF532	7.69909190896262
RAP2A	5.71610259936296
PLG	3.79495153468283
FECH	4.62816304635048
CRIP1	6.68486213537172
AZIN1	5.8296280001518
SLC7A7	5.45100542557532
CA8	3.26812047345389
IL10RA	4.98045732571682
CDC42EP4	5.76460537656864
C16orf58	6.26062541250985
ARG2	5.30670533584813
NOL7	7.56752432031396
JARID1A	6.78989945019034
PANK2	7.33201810380491
ASH2L	6.60006942655244
ICAM3	6.43577833898154
TMEM16C	3.05728760564442
MDS1	3.37459285383313
CABYR	3.34611005692582
SLC1A3	8.43144825174068
RNF139	8.64109103236649
ADAM8	4.15536626386949
SFTPC	3.70168750783422
BCL7B	5.75019041957434
MAN2B2	6.81331814267612
PCDHGA11	3.17907004517441
RGS12	3.55793375870445
EIF1AY	3.19642893230954
NUDT13	3.54161598794514
ARL6IP4	7.27932591462616
RPL35A	11.3030453284039
CCDC21	4.42932934799353
RAB40C	3.5807601241548
EMR3	3.07361695753778
PRRG3	3.44845235065360
LRCH1	3.01109584936090
SAA4	6.2779095410497
RAPGEF5	5.72864433935494
ZCCHC2	6.87367099149618
CLIP3	4.58996596206385
MAP4K2	3.73989203896333
C20orf30	6.37787562353828
SULF1	6.34408564406814
C11orf48	7.98092854495873
PRDM5	3.30403346652027
ELOVL1	7.05018245568552
PPP4R2	7.7851842368167
KCNV1	2.62236321936420
ACP1	7.41712806681298
SIGLEC5	4.18002887036567
ZMYM2	5.20077859970079
C19orf61	4.41067066389132
DAGLA	3.60294098211609
GPR32	3.59580915766784
EDG7	3.88377677980671
NEUROD6	4.21580076909477
NEURL	3.74682652936474
SLC2A4RG	6.27317353140068
LPL	4.07511888644945
CA5B	4.14212513576202
MPHOSPH9	3.67974359648714
CLEC2D	3.49710542854211
HMG2L1	7.33082512832816
GRRP1	3.34013914256515
HCN4	3.86100642326701
CD8B	3.30649244138488
HIST1H3D	5.11466120682913
TGM4	3.16640845123561
SLC6A12	3.61624819116170
CD84	3.76986941401906
TBC1D15	7.15346420584511
RASA1	5.98439742277574
PHKG1	3.62358805471999
MAGEA11	3.00416147590024
NONO	8.26697078712112
IMPA1	6.28667563361888
SH3BP1	3.48075495397032
RARRES1	4.56124621890693
NPM3	5.67806311247282
CLEC5A	4.92092014959489
B3GNTL1	4.6420052951802
ITCH	5.70788957716712
MGAT3	3.76740727149314
ARPC5L	8.56236856115644
KLHL26	5.58935352266324
MBP	4.72408517126592
SIM2	3.10340003429637
RPP25	6.05543784772239
SLC2A2	2.72463874858915
EXO1	3.60670137282652
SOSTDC1	3.75966167996192
HRC	3.34699640005599
TRIM48	3.00857035819963
KIRREL	4.32612482814136
PIK3R1	6.47504440830567
HOXC11	3.73262455652225
MAF	4.641208696396
DOK5	8.51723565449206
HELZ	5.96178968663125
ZMIZ2	6.23346286576996
SLC46A3	5.27802698703887
ADRB3	3.75960123922519
PTRH2	7.69286373724174
DMD	3.63701705404444
STAMBP	6.57081647939968
KRTAP2-4	3.30888392451248
ADCY2	3.39569480912668
MS4A12	3.27083995329118
TCF20	5.41261881573119
KLHL20	4.3511538420638
SRM	6.15499420853855
OTC	3.69538123799474
ABCB11	3.0299522479256
KCNC2	3.37256407412401
CDH19	2.9421355680104
SSH3	5.8436675950927
ZNF135	3.49181640623095
FLJ12529	7.26187253926664
PER1	6.19663844364317
KLC2	4.74450569737609
HDAC1	8.00878233800175
FAM128A	8.28530230671196
FNDC3B	9.04274497881325
MTCP1	6.8423656906293
GPR63	3.4332483346749
FLJ21986	4.22855905129655
LMCD1	6.2094819237627
MICAL1	4.70072301189803
BLZF1	4.86355223531441
IQCA	3.95799746311645
PCDHGC3	3.62314829231480
ATRNL1	2.92721670496283
CAV2	5.37439850236274
SAC	2.94231037126133
DUS1L	6.96618734468014
NEK9	4.96552124004806
WARS2	5.34473923117749
DDO	3.26682656519299
MARCO	3.97488402400872
DCHS1	4.29438138176591
TOMM40	5.59758624399281
RP6-213H19.1	7.32491872942671
TUBGCP5	4.47396629988315
IGSF6	4.66823426815843
TPPP	3.21024029232507
SEPT11	5.46010150749571
ADNP	7.82629506412955
UST	3.96085137846352
C13orf34	3.89992045780152
GSTM5	3.88825728486798
BTD	4.53547295307798
PDCD1LG2	3.08082533302697
SNRPB2	7.77534151934538
APOA4	3.40358667360831
APBA3	4.97021220249462
CUTL1	6.4551652750954
PMS1	6.49297792873326
EIF3E	11.0484183573355
IL9	3.41793503201453
HOXA11	3.25950091220603
NARG1	7.74936688367652
RPL31	8.4685872544254
RAB28	3.9424685083354
LY9	3.14326673673681
TFCP2	3.949590126704
ATP2B3	3.10541844896060
KDELR2	8.88200170886936
TLE4	5.21014351100089
FLJ43806	3.06739234316421
TLK2	5.68756929558490
PKP3	6.12250527422279
CIR	6.10841932917578
RPN2	9.70252327760564
SH3GL2	4.44983087970490
CTSO	7.46693739533675
SFMBT1	5.47234836891596
WDR57	4.34854892662543
SDF2L1	7.5552244180854
IGFBP3	7.64976435135538
FER1L3	8.64138015772009
DEK	8.91253908280428
C20orf43	7.13542372445125
ARHGAP24	3.33268865097056
ALB	3.03222855376505
SORBS3	4.21641387440801
C4BPA	3.73095350418964
UPF2	6.60202337228821
AGBL2	2.92134102420786
C1QA	8.2071534733302
DOPEY1	5.63623982589322
TERF1	6.17777277977894
KIF22	4.28011034718106
DNTT	2.89384318572916
C10orf6	5.38534134668751
C11orf41	3.25621848039599
NINJ1	8.33400807247611
SEC61A2	3.8258347539941
HNRPF	6.77357398252785
COL11A1	8.08076337635376
HIST1H1D	4.96780716489475
UCP3	3.62590021092409
MYL6B	6.58939272931626
UBAP2	7.67149398803925
TREM1	4.66620232753457
CKMT2	4.25905503428718
HLA-C	12.0521031576533
SLC13A3	3.9768446489206
PLA2G12A	7.0064370314114
SPRED2	4.0693968268513
SCN10A	3.85570932124169
TIMP4	4.44538217970377
PITPNC1	5.76124503596273
SLIT2	6.40121741892181
RSF1	6.5953446801322
POU3F3	2.94912102884622
LIN7C	5.99442465615165
NKX2-2	2.78742415352599
DPPA4	2.68246744216089
ZNF804A	2.99248641042635
CCIN	3.48210469815821
SLC25A31	2.75338356469852
KCNMB4	3.56294331710121
FUT2	4.95001233574247
RABL5	4.58859810079207
FZD4	6.69736934109722
GALNS	6.30827125110687
PNMA3	3.39414484997201
STX6	5.33253500859153
HIST1H1C	9.05732876158234
CIDEB	4.83031519532878
CASP4	7.84776037280253
PDK3	4.00610329086683
WIT1	5.27058434646349
TPR	6.74866642647216
MTX2	7.04731349281147
HIST1H2BH	5.74360783168657
BRD3	7.83659707950999
HIST1H2BO	4.02044574632282
SERPINA3	7.87434437819738
UBXD6	3.75048261476528
HOXB7	4.5321889616986
C7orf23	5.93609144452158
KIAA0143	9.74415263502594
KCNJ16	3.28963647388681
STAB2	3.35467835982543
TNPO2	5.66076325900167
CENTG1	3.36506821816232
IRF9	8.38405330706617
MCPH1	3.26566182724238
FABP2	3.20698377620102
C9orf3	7.28035379296404
FBXL4	4.52259829215871
LBH	6.15244763449828
MYO1D	5.02890698098797
PTDSS2	6.27486736808431
BMP2K	5.58507497299055
NFU1	7.80560897917989
UGT8	4.87705594926851
SLC25A23	4.79190818295911
MAPK4	3.30943208274042
HINT1	9.38933081125843
GLP2R	3.16046650969092
WNT7B	3.96879746388347
SETD4	4.64761805869595
CHCHD2	10.1628790071285
DYNLT3	8.32142389124502
FKBP11	5.20384308801939
NDP	5.69612237396771
RHOBTB1	4.79651387952294
FLII	6.20423127116418
SLC4A4	3.44363284318393
RPL38	9.92981941384777
HTF9C	5.23958381690472
RPS16	11.2322588615236
AP2A2	5.97792106337297
CHPF	6.66243260103442
CSNK2A1	6.48060828710373
MAP7D1	7.24776718049719
FKBP6	3.41277462663762
ZNF214	4.15475971342412
DDX56	7.54968127731436
TWIST1	5.96048659583778
EPO	3.18528393946064
MRPS18B	7.26902235075699
ZNF682	3.03303846535543
AOX1	3.12911161376731
RPL14	10.2293727442971
CYR61	10.4413006365079
JRKL	6.60038027558233
DTNA	3.50878395334586
MAFF	10.1113518906482
LOC51136	3.39400887116381
TMOD3	4.81684860559932
LY96	4.66025263351661
EEA1	4.32076488577413
KLK3	3.21821437307094
IL1R1	5.907054130375
HRSP12	5.35863617846413
KTN1	9.23882818730066
LOH11CR2A	7.76160793963706
ARL5A	8.50029497125196
MAB21L1	3.11631143600771
C20orf59	4.29222809754019
ADAM2	2.80542122967503
PHKB	6.98663438905602
CCT6A	7.9053190568208
TBC1D8B	5.22143002946308
FAM13A1	6.77096598056192
EHHADH	5.11524007354343
LAPTM4B	10.7989154199319
TMEM147	8.15026899971312
ITGB5	7.65324909485361
YIPF3	6.81495312006455
FKBP2	8.55266933201523
XPO7	5.3239816190049
GPR75	3.22009162186135
NR1D1	6.28642098416571
TRIM5	6.91025148398794
TMEM110	5.80480329437407
APOC1	7.65321180445221
RNASE4	3.77920315363094
PARD6B	2.83045156991476
ARID1A	5.87081734218997
NEK2	3.65822815645858
RRAGB	3.49743756523165
PCDHGA3	3.35814598590602
HIST2H2BE	8.61332062264033
RCN2	7.60284654089736
STARD7	9.5871378163057
SHMT2	6.89222418962139
MLYCD	4.45747218796174
KIAA1751	3.14727620589523
NDUFA5	7.91863362074266
THAP9	3.08123847209831
FLVCR2	3.94547616456787
RP11-217H1.1	7.5670457693924
AP1S1	4.94762142233381
NCLN	4.42421050795913
SDHA	7.38072712158433
SMAD6	4.50633373405036
SAV1	7.7178495947086
SAT1	10.6473003138399
ADAMTS7	3.58608786012705
RPP38	7.23788360384064
RCBTB2	4.86142242325268
VEGFB	5.46664607705662
COLQ	3.71990212333067
RBMS1	8.29421799475413
NRXN2	3.25470701030864
WBSCR16	5.86575752591596
DRG2	5.17417884886635
KLRB1	3.98571471172241
DNASE2B	2.88954963808928
SAFB	5.02202520407713
MAPK8IP1	4.02219863568241
RFX2	3.70731721049494
MLLT4	3.41896513332375
ANKZF1	6.00556835728546
DUSP8	4.63007077931035
C19orf50	4.89442867741799
MEF2C	4.9347545770177
SENP5	6.22236937547716
NFKBIL2	3.04912049885551
LBR	5.14301958072399
CBFA2T3	3.13280453679055
AFF3	3.3682609253634
IL2RG	5.14225635365226
CCDC51	6.4774194676382
COG7	6.22856888585421
MYB	4.67580599651583
KLF3	4.9666322703436
PLXNA3	5.72242733306742
KCTD14	5.6401631684392
FZR1	3.85255617809532
XRCC2	5.51111574201476
SLC44A4	6.0272429005073
ESPL1	4.45486542149317
MMS19	6.38803515910896
GMPR2	7.28711587655202
ST8SIA5	3.10862176078207
TBC1D19	4.36155670753185
CHPT1	6.8712713271088
ERBB4	3.48706376264598
TSPAN32	4.31212722786233
MAP4	6.85596190616472
ACTR3	9.98562655929947
UGCG	8.26982253206414
GPHN	4.56464179344504
ZAP70	3.31564449363798
SLC6A2	3.92616883867433
LPP	7.3470974029257
PTPRCAP	4.77131969649967
IL12RB1	3.6887056690024
HIVEP1	6.52198411732719
ATRX	6.01484985754618
EIF4EBP2	7.00422663959461
DFFB	3.62238824464119
DMRT1	3.42065314014542
CHST8	4.54006972823946
HSPB6	3.45712696238665
C14orf109	6.45905783628545
IER2	9.5075649286871
NMB	5.19376581891112
COX5A	10.3051373014925
EIF6	7.56198370999958
AIFM1	7.0441752991399
WWC2	4.75711009818476
GSTA1	2.94900540089367
POLR2L	8.03155145710552
MRPL4	5.28353901740965
SEMG1	2.93161996441954
MPPED2	3.38374357401253
FLJ21062	3.94356791848595
TRAF3IP2	6.64875133489557
EPB41L4A	3.55963662262284
LILRA4	3.18674447068772
LAMA2	3.34845126724759
TAF4B	3.44175818697342
RLBP1	3.17960754563657
SLTM	7.97682970641395
CD300C	3.74541849530754
FLJ10404	5.93039030814322
RTDR1	4.71935257478607
MALT1	4.93003064850173
ARVCF	4.70487058859449
RENBP	7.88682519659753
ATXN7L1	3.17572115844438
NID1	4.65612127577887
TUBGCP3	5.05910478575245
ZNF783	4.96980912400338
ITIH5	5.56003644873303
ZNF85	4.54294399853775
MMP13	5.34457955297751
KIAA0329	4.75256419789138
C8A	3.68645532342335
MGC87042	3.21068293580512
HOXC13	3.34135933117286
CLGN	3.16709360708202
SLC25A37	5.78962637348096
SMARCC2	6.57586627163138
TFDP2	5.81222431971644
POLI	6.56652536970024
HCP5	7.88077776199069
UCN	4.1238083508302
ZNF764	4.60639346443675
USF2	6.21622127991911
C20orf24	10.0553703224243
FHL3	4.62751718618705
SPATA5L1	5.92419816120146
JMJD3	5.65559219119645
MMRN2	4.51451445675793
DSP	10.1612958330655
NDST1	3.93028625523644
ZNF248	4.66547233110204
PELP1	4.91928462134738
MBL2	3.01579223630307
ZNF230	3.78234499393952
RNF41	4.63536198170436
THOC5	4.87391651001128
MSN	8.8952945880568
SLC9A5	3.46868593495440
SERINC3	7.45430305933632
ZNF434	4.46831193237861
MUSK	3.033716880764
SMARCD1	4.27031258089386
C11orf75	7.05730991925045
ZFP106	7.46268648387384
GTF2E1	6.2768779318534
RY1	6.51287329274484
ATAD2B	4.50181896648715
DDOST	7.88902159882334
ARHGAP17	6.43326145362695
GPNMB	12.1271856240549
TTF2	4.82252259674999
SFPQ	6.76645308417472
GFRA4	3.46668291508164
TIGD6	3.75840887096067
SLC39A14	8.3508892872788
AKR1B10	3.92562759846562
NGRN	8.9910391921669
RGS16	6.03629017604727
URB1	5.6560251227798
GPR137B	5.37140909201345
MECP2	6.20530121997991
PSMA1	9.466382085173
TOP3B	3.77253789139966
NFATC4	4.5783804084008
RAB7L1	7.29960295442305
CSN3	3.70530944730489
NOS1	3.8153020795404
CA14	3.84202139415329
BMPR1A	6.34894719496425
YBX2	4.13250773105127
PRL	3.24512701954853
SNRP70	6.78968626576718
C6orf130	6.01089684025014
KIAA1166	4.90639474175098
FUBP3	7.14967363501778
STAG2	9.10161988120278
ACACA	6.29477483711775
ABCG1	5.1688150189253
ATOH1	3.01387603225423
ODF1	3.39684776148785
TMEM127	7.00452755479151
CD55	9.38871354128831
PLN	3.08762388895537
RPS23	12.0438313240587
LYPLA1	7.87261382743083
PRDM9	3.51875627311383
SSX2	4.23666109862333
PLUNC	3.31992014221023
SYNGR3	3.6799731239097
EML1	4.68983432460218
LNPEP	3.91760144163699
SMAD3	4.92977255889388
NUP93	7.02429442508928
HISPPD1	6.41828796153496
HNRPUL2	4.7843263201527
YARS2	5.80688184307385
TBC1D12	4.62142222210288
ZCCHC4	3.50004229500368
FBXO22	3.71495701622811
C16orf24	6.22981952994293
ZNF669	5.36766363046572
PTGDR	3.07789321741269
DDX27	7.645123406621
KIAA0409	5.81336316236996
ASB8	5.33633983793667
MEPE	3.86428817916470
PLP2	8.14823109310738
COQ7	4.88099770082542
CHMP5	9.00430311743946
CACNB3	4.74063145530433
C10orf84	3.8732610438873
SPO11	3.32401239413089
NEDD4	4.30955018224734
THAP11	6.12475349741036
ZNF43	5.50164332916536
KRT13	2.98885402693093
NEK4	6.08846670872483
MRPL19	6.95968760471426
RBBP9	3.16171423657536
PRKAR2A	5.96030531900368
IHPK1	5.95902176497949
ATP6V0B	9.61614126488538
CACNA1E	3.0977100352393
CEACAM8	2.8838248730185
PEX14	5.61720714393247
BXDC5	7.68274153693265
ZBTB38	8.16095930001308
PAFAH1B1	5.69511378343361
PCTK2	4.74491727192876
LRRC16	5.56717113884758
OSTF1	6.65896291591503
KIAA0323	7.3959527124262
FYCO1	7.99599128160572
TXNDC13	5.51384937429214
PLTP	6.87838419232504
SLC25A1	6.6663009473768
EZH2	5.91400658236491
PLEKHB1	3.17101870217911
GRB7	6.48355294077372
ZFP37	3.21758265705142
MRPL33	7.9521864199311
C9orf27	3.04623593012090
PELO	6.64159382183358
ARMC1	6.41404283877926
ZNF154	3.40871586164479
C3orf64	4.73965125049176
FLJ10357	5.89224883731698
PON1	3.12252059836961
SYT5	3.37408788364342
TMEM66	8.57430017292734
ATP4A	3.08184471546771
HBEGF	4.69696625314769
PI4KA	6.42286050846142
LEPRE1	5.32650368742353
POU2AF1	4.89959654202762
MRPL12	6.74133016530376
GNPDA1	7.84813769614855
RASAL1	4.3417948725306
ZC3H3	4.87725604549308
DDAH1	7.64708430839451
MGAT1	6.54160251852627
TIPARP	7.94713286253579
UGT2B15	3.27938004666379
DNASE1L3	3.16169209698265
CHEK1	3.66762635061512
ZNF8	4.42301701310067
TXNDC1	6.37016137446293
CKB	4.87342852911622
RTN3	7.35040562800526
IPO8	4.03145436651773
FZD2	4.92411922007724
PART1	3.79239592820042
PSMB6	7.61767293128614
MAP3K14	4.68544390639157
PCDHB8	3.47822304354918
PHC3	3.61482440107147
PPP1R8	5.29857793730349
NOVA2	3.46710884865219
TNFRSF11B	4.4907273862387
GOLPH3	9.08046916780434
LOC51233	4.01714958838458
GGTLA4	3.49133200945833
PDE6D	6.7140079589471
TTLL1	6.04439111747633
ZNF117	6.62051461779385
NKRF	8.21523688495279
CLK2	7.15565006722282
TNFSF15	6.05596271604106
DUSP2	6.88281345952928
HSD17B11	4.63639329138262
SECISBP2	6.16280050419458
PPAP2C	7.70047252676605
GABRR2	3.59225308172558
LOC51145	2.87545661695326
PIK3C3	7.12764190008452
DHDDS	4.99188621676682
CTSW	4.45939559563960
NEFM	3.15210670927121
TNNC2	3.24928434332091
ANKRD28	5.46668490629944
MRPL28	6.56825339031842
STMN3	3.25313291493921
SYN1	3.4388853605297
RAB14	5.73620753629268
PIGV	6.48992364421549
CDK2AP2	7.47914684344615
ZIM2	3.57772707815170
APBB1	4.1768311672627
SND1	7.50558467606108
C1orf123	7.05431847275281
B4GALT1	3.45956819766653
CHD3	5.02019511115226
RNASE2	3.99755861954028
BCAP31	10.3021943268424
SLC25A44	5.60115154986099
CXXC1	6.82580535512262
PIB5PA	4.08524810987949
CD40	6.18707927289598
FAT2	4.3483888590379
DYNC1LI2	5.99286989523639
GDI1	8.60445074896379
ZNF81	2.70059274812508
VSNL1	3.60069377953278
PIH1D1	6.8368676680598
KRTAP5-9	3.65419339080515
FLJ10081	3.93933448641543
CS	7.45562998775341
ZNF318	5.06974819792483
IGFBP7	9.58498978837703
ZNF609	4.81504657519118
SIRT4	3.30136375735676
SCN4A	3.50204558720272
ARHGAP4	3.42640233426259
EHMT2	5.6760881408385
UFD1L	8.94774759335413
EXOSC10	6.49927402361235
ECE2	3.31615362170188
ERMP1	7.21802512388455
OVGP1	4.42006365496807
GTPBP3	5.99122244491163
FAM82C	8.27136100574707
PACS2	5.72520709456291
C19orf36	3.59324885974367
UNC84A	9.13936992246948
ARL4C	6.050369974104
SCD5	4.53148176846673
ATG4B	6.14385852431808
LASS6	7.50673807581564
LSG1	6.31761189716236
MAL	3.85281569586537
GPR22	2.97282890164719
WDR5B	5.85678435372129
GALR1	2.80783030205096
AQP4	3.02687004930932
C17orf60	3.44373084289557
HDAC7A	5.65587209423609
GRIN2C	3.30022281110939
ARMC8	4.55299548595259
SLC47A1	3.08211248664468
DMPK	3.76561551524817
CCRN4L	3.55649763503456
CBR4	5.1464742085787
KIFC1	4.63803955627975
LHX5	2.88976267464856
SMC1A	6.16744724201185
LPXN	5.30425424537755
TRPC7	2.97464425008124
SERPINA1	11.2398363822737
SMYD5	4.94357095881684
RPS13	12.0599109722954
CRHR2	3.46296824667475
TUSC2	5.85324386955063
PRKAA1	4.10977997189121
FADS2	4.37625551151192
ENAH	6.3660115863939
PRO1768	3.41157331055214
KIR3DL2	3.22835529940843
APBA2BP	5.68742246029144
ATP2C1	6.64371243263374
ALDH1A2	3.58054438760633
RNF103	7.42854176696676
AHCY	8.16772301403198
CROT	5.36648830865556
PABPC3	9.38041746624761
ALG12	5.39415283293011
EGR1	9.42888802342742
THSD1	3.33095092386848
CCL17	3.31407646670225
BZRPL1	3.27123460795702
KHK	3.39813865904509
ESRRG	6.71702067129152
SLC12A2	4.86534400150877
CNGA1	4.26339300241828
RDH5	4.40892313223763
CD58	6.39131780821284
PTGFR	2.99369097217771
CCDC48	3.15043775276743
CCDC76	5.5066453535567
CDR2	7.20393581356518
ZIC4	3.5787280930906
SELE	3.14159172595202
OR1G1	3.22821465271637
EXOSC9	6.11317510046101
PSMC6	9.4935995659803
ABCB1	2.89582403397429
GPR12	3.47195807922681
KIAA0196	7.87784007035213
PCDHA2	2.87243600805554
SSR3	4.64215572425929
MSI1	3.78244168520607
TRAT1	3.04820713260055
CC2D1A	5.04927973418714
PLAGL1	4.76834618766088
LLGL1	3.8006722417119
KLF6	8.04643362125825
MTF1	5.8369162915834
RNF2	4.85730467200713
tcag7.1314	6.90483699184886
NR5A1	2.9951796234219
THBD	4.33324067251356
ABCD2	2.75150656877829
ITGB7	4.15544007664221
DNAJC7	6.1006604143019
CCDC81	3.41088101719156
TM2D3	7.95413745783293
HUWE1	5.23539475254863
CDH17	3.63793312778988
CD180	3.49821412060743
FAAH	4.98205711964092
IL17A	2.84218774882289
POLA1	6.15259694768593
TMPO	3.99535372418626
LYRM5	7.64419747305284
GNAT3	2.79877128596111
TM7SF2	5.4410123292593
FLOT2	4.95463589763878
MAP4K1	3.90019057780576
HDGFRP3	5.52655213093573
RRAS2	5.94364464017092
OXCT1	6.30569523344571
LTBP2	7.84439066601754
ARPC5	9.38514540909968
SV2B	3.71772170485667
ZDHHC4	7.32264996621974
CYP2A6	4.1381958535646
PDE9A	5.66331704541058
ABCA8	2.70209815900169
NDUFS2	8.29857360253338
UBR5	5.96178226947384
FLJ22662	5.32479172021974
GP6	3.96488504978088
CRYBA2	3.00040393069465
LEF1	4.2005619064251
ZNF20	5.46709080844249
CTPS	5.47572440281517
EPS8L1	5.21148434268829
EYA1	3.33156921356043
SERPINB2	3.29220295714902
MAPK14	5.16839101820248
GTF2F2	4.12960312467699
ZNHIT4	5.14068438281105
