Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A04_491166
Composite Element REF	Signal
GABRP	3.92346405053784
SCARA3	5.70436373057463
TACSTD2	5.9914945124012
EIF3J	6.61903893384398
PPP2R2A	8.37660487538045
CPA3	4.08504058813721
PVALB	4.00036988726094
BCAT2	8.03411853649284
MFN1	6.81323387377769
F10	2.82579681672425
FAM134C	6.91544168033632
SNX11	6.93396694869293
COMP	4.24082480727271
GPR177	6.50201522743559
TAL1	2.97190607797536
ACSL1	6.51321170069756
ABCC5	4.42545270409965
HCFC2	5.01415450543709
TCAP	3.39201575005022
ABL1	6.72992345959777
RBBP7	9.98328990367563
PTPRG	5.79660120993504
NCOR1	5.02276637671141
MOCOS	5.79298535248436
C14orf93	3.87968719203643
PRDM10	4.07765676734372
TNRC15	5.1966087297039
SPINK4	3.73800399558524
TXNRD1	8.05604344806738
UBE2H	7.14525008205767
BRDT	3.43351947789165
SLC16A4	4.00231045567181
VIP	2.72029540973102
CALCR	3.18484175448288
CCNE2	5.18461160734396
SLC6A8	4.76308924652364
LILRA1	3.72128050408287
MC2R	3.42788607967783
MBTD1	4.94065269272553
USP33	6.39202295843139
PPP1CB	8.22807105562244
C15orf39	5.10779845750186
ABHD8	3.53221738492803
MAP3K12	4.70756956425031
PAAF1	7.29073998718245
ARF5	7.73704914091884
CCT3	9.3755634232609
SLC3A2	5.3553020267082
PIWIL2	3.25263555114200
RAD50	4.75662727386229
IER5	6.70539962889316
SYNE1	3.51699037506996
MBTPS2	4.16631343524642
MVK	4.57462355237662
TSPYL1	8.74287949703377
NCL	7.78244078531723
PSMD10	9.42024077000633
MOBP	3.35671228360382
GUF1	4.34938706657858
WDR44	4.91066862072893
HRH1	5.09924779173471
HIST1H3C	4.14236356321153
C5orf30	5.76020736040774
RASGRP3	3.99121145732467
RNPEP	7.7067181675482
PRKRIP1	4.83009813003879
MED21	7.64940354991221
GRPR	4.13147580897247
SYT11	4.51268862929137
NTSR2	3.47474308942859
Gcom1	5.68382711772915
SPTBN2	4.12240827017696
LRMP	3.54556466227692
HTRA1	9.09226356078474
RNF111	6.63393809899023
SLC26A2	5.5940994933339
WISP1	3.84318154374383
ATP2B4	6.29621523547439
FLJ10769	7.25183848786204
PTH	2.73060923579600
KIAA0895	4.03602147883465
CHST12	5.49718914004343
RAB22A	5.95674791731579
TARDBP	6.75490462389022
RANBP5	7.33298168697636
P2RY10	2.91554051826585
STAU1	8.76313444251762
NME5	4.75905878456219
DDX21	8.25976236850816
CHMP1A	5.95719567459914
BARX1	3.15820533299285
HDAC11	4.43391241138573
NOLA2	7.62891961373446
MTO1	6.19955148861857
DHX29	4.51005653581087
HADHB	9.45176348903628
ADAR	9.42618949633086
SF4	5.65512549261021
PLXNB2	5.74893713286874
P2RX1	3.60465728532361
SLC15A3	5.01393360481826
GAS2	3.30126815467626
EN2	3.30018412151653
NUMB	5.1487099287622
C14orf172	5.05766936867409
TNIP1	6.84302891801955
INHBE	3.46988410371124
TM9SF2	9.45370494038076
PSKH1	4.51840775694464
NSFL1C	6.51171381249418
RHOG	7.87582254918692
HBB	10.7956686202858
MED15	4.2483328286628
HEY1	4.58980679168080
KNG1	3.16597761086058
CASR	3.51056172954607
ITGAX	3.74720875406765
CANT1	7.40194104761938
C6orf66	8.1141432855809
UNC50	9.09757727408587
C21orf33	6.96019447348167
IRF2	5.79203045753649
HEATR6	5.03013062425594
GNG7	4.13047441378219
RUNX2	3.3404155917777
PGR	3.03666278061791
SOX1	3.28329158631462
CROCCL1	5.47591868110269
BRE	6.92465522786924
SRPX	6.59817213654094
MBNL3	3.89274420377546
ODC1	10.6336391643832
SDC3	5.71350639917445
NR2F6	4.39291442300348
ADORA2B	3.94186146108035
ZRSR1	3.04977394988482
ZFYVE16	5.83752563163223
RPUSD2	4.9651496199081
SYNJ2BP	6.6207480594943
POLE	4.66970537273339
E2F2	3.23097501562284
C14orf173	4.44781800913674
THRA	4.18808759146766
MAPK11	3.54603837612525
TBC1D22A	6.01203675992178
PTGES2	4.93090892657252
HIP1R	4.40290146269223
ENO3	3.2955081780437
COL4A6	3.34432516901188
TOMM70A	7.73056072901023
IRGC	3.27788202212862
NAB1	4.79492239182763
DET1	5.93796561239204
TRPM3	3.25074859993545
ZNF532	5.16376989272765
RAP2A	6.55083671620666
PLG	3.33434967502087
FECH	4.67441783112403
CRIP1	10.0236003966572
AZIN1	8.02540049280935
SLC7A7	6.68622618376292
CA8	3.65745246160964
IL10RA	5.392873294638
CDC42EP4	5.86694118703324
C16orf58	5.40104146943982
ARG2	4.72279575570345
NOL7	7.55922956586275
JARID1A	5.68868016752665
PANK2	6.79911340766457
ASH2L	7.04999723863701
ICAM3	5.87572545121687
TMEM16C	3.01786626098193
MDS1	3.70757156520971
CABYR	4.46693030285218
SLC1A3	5.88439105935412
RNF139	9.38856102178615
ADAM8	3.97157503945091
SFTPC	3.59778796970088
BCL7B	5.97542389450046
MAN2B2	5.0592325513867
PCDHGA11	2.88726617653084
RGS12	3.34480504758181
EIF1AY	3.23409644129924
NUDT13	3.48185706659123
ARL6IP4	7.40383134079968
RPL35A	12.0106291757914
CCDC21	4.64500276200966
RAB40C	3.63222889196265
EMR3	3.00328130623581
PRRG3	3.56967068073305
LRCH1	3.01028667039553
SAA4	3.59106367942148
RAPGEF5	3.97079962971749
ZCCHC2	4.14616699216332
CLIP3	5.44947664174331
MAP4K2	3.5550810332888
C20orf30	8.80428456774108
SULF1	6.95179054295522
C11orf48	9.57572100053547
PRDM5	3.47991184739816
ELOVL1	6.88299196287991
PPP4R2	6.14808613873255
KCNV1	2.79878621408471
ACP1	9.8882562627868
SIGLEC5	4.37568895682727
ZMYM2	5.25644655453227
C19orf61	4.38447285634837
DAGLA	3.53273330596349
GPR32	3.56371764121689
EDG7	5.39711486196747
NEUROD6	4.37112482278663
NEURL	3.58380000304275
SLC2A4RG	6.67452364928325
LPL	5.06812895086035
CA5B	3.72513499715741
MPHOSPH9	5.75477987522794
CLEC2D	3.35858587901486
HMG2L1	6.70107141762311
GRRP1	3.64688375786599
HCN4	4.26289730048264
CD8B	3.54672752221326
HIST1H3D	5.2845747715276
TGM4	3.30694989626257
SLC6A12	5.17262436020845
CD84	4.00174233560312
TBC1D15	7.45440021142198
RASA1	6.07474236686198
PHKG1	3.594424730396
MAGEA11	7.83074594032044
NONO	8.6231849163879
IMPA1	8.07811806161174
SH3BP1	3.31359940202494
RARRES1	6.5762597801212
NPM3	6.14506236854764
CLEC5A	4.32721696770657
B3GNTL1	4.30315210390124
ITCH	5.98140980184246
MGAT3	3.69915006577511
ARPC5L	8.38166030922856
KLHL26	4.37878909719058
MBP	4.02203113225934
SIM2	3.16695819509926
RPP25	5.61227549346954
SLC2A2	3.0082352298128
EXO1	5.70963928394614
SOSTDC1	6.07169933902167
HRC	3.02845682629207
TRIM48	3.29594125156630
KIRREL	4.1488358954061
PIK3R1	4.8836117967229
HOXC11	3.82015879921094
MAF	4.46254458336555
DOK5	8.73572076278942
HELZ	5.46941799829736
ZMIZ2	4.77619113670774
SLC46A3	5.60146239254721
ADRB3	3.92946096634265
PTRH2	8.61718942871337
DMD	4.56387750548000
STAMBP	8.12876245440048
KRTAP2-4	3.70216274873947
ADCY2	3.38795235966346
MS4A12	2.98843089931031
TCF20	4.15135648297618
KLHL20	4.45550444856453
SRM	7.0932244347011
OTC	4.06709227572142
ABCB11	2.98189594872819
KCNC2	3.44760692032721
CDH19	3.34525606646219
SSH3	4.89839269690461
ZNF135	3.51211206686992
FLJ12529	7.36753579695815
PER1	5.18023000004144
KLC2	4.61045401518596
HDAC1	9.22734580409514
FAM128A	8.64638434719026
FNDC3B	7.34322909837915
MTCP1	6.7167183749089
GPR63	3.77020151686372
FLJ21986	3.55391387779536
LMCD1	6.78984553531416
MICAL1	3.84788488417264
BLZF1	4.7989831322237
IQCA	3.65327129366714
PCDHGC3	3.29897598148294
ATRNL1	3.00458995897422
CAV2	5.2514212980632
SAC	2.97450010402015
DUS1L	6.89638867308164
NEK9	4.48524178654068
WARS2	5.04567635233854
DDO	3.39891535659031
MARCO	3.63028268042103
DCHS1	3.87599114297458
TOMM40	6.29306225724823
RP6-213H19.1	7.0768537537637
TUBGCP5	3.5760925146349
IGSF6	4.46909785947426
TPPP	2.97937102667928
SEPT11	6.02383234045002
ADNP	8.79860073848725
UST	3.96098399579463
C13orf34	6.58895030671745
GSTM5	3.77520646667356
BTD	5.35977314871493
PDCD1LG2	3.13007718127248
SNRPB2	9.0037927311297
APOA4	3.33073364620426
APBA3	4.53355288307681
CUTL1	5.65463952450854
PMS1	6.86507539728555
EIF3E	11.3955030183964
IL9	3.39198298422732
HOXA11	3.39750269002727
NARG1	7.42551109789003
RPL31	9.63598453025996
RAB28	4.38337404798947
LY9	3.25514256138352
TFCP2	5.37724985672446
ATP2B3	3.11347908932257
KDELR2	8.64316666352468
TLE4	4.27115394698381
FLJ43806	3.57854568136322
TLK2	5.58933969149059
PKP3	4.31205948804276
CIR	4.3390317279617
RPN2	10.8681185071339
SH3GL2	2.93477616954434
CTSO	6.82942292948292
SFMBT1	5.10367007707203
WDR57	5.79229503576871
SDF2L1	5.54244116350074
IGFBP3	7.88710029015329
FER1L3	6.87522345546637
DEK	9.58022405822335
C20orf43	8.71399181276014
ARHGAP24	3.35567572113353
ALB	3.14975595599467
SORBS3	4.08174656358461
C4BPA	4.61702841206486
UPF2	6.70700360260648
AGBL2	2.85469502027565
C1QA	8.41801136581085
DOPEY1	4.99587443441649
TERF1	6.52520403875025
KIF22	4.10577729888195
DNTT	3.01520132210697
C10orf6	4.15972277460481
C11orf41	3.62698296169746
NINJ1	6.21716801701099
SEC61A2	6.53436000136623
HNRPF	6.54975294660959
COL11A1	8.36192222817333
HIST1H1D	4.72848097016573
UCP3	3.56645325131998
MYL6B	9.50314903462633
UBAP2	6.21530058661248
TREM1	5.22905597952158
CKMT2	4.53986674728722
HLA-C	10.3335589821857
SLC13A3	3.56799145944895
PLA2G12A	6.68352827893189
SPRED2	3.88986727847130
SCN10A	4.06960644703889
TIMP4	4.20491123570668
PITPNC1	7.23076325073565
SLIT2	5.22657006594668
RSF1	4.7283519431762
POU3F3	3.13183953783333
LIN7C	6.45294123761155
NKX2-2	3.12917152856921
DPPA4	2.82178633882360
ZNF804A	3.18418344507025
CCIN	3.34717703741835
SLC25A31	2.74347881513355
KCNMB4	4.09001337445373
FUT2	5.28386565755042
RABL5	5.31261018015759
FZD4	6.17718394470113
GALNS	5.35330798159669
PNMA3	3.40857788064723
STX6	4.74358954819523
HIST1H1C	8.45360811821484
CIDEB	4.03665221754734
CASP4	7.68286442334869
PDK3	3.85069266043215
WIT1	6.43982074080768
TPR	5.83576882096785
MTX2	7.86218064713904
HIST1H2BH	5.99845605981452
BRD3	6.39255824390658
HIST1H2BO	3.82394142785230
SERPINA3	7.8968162101336
UBXD6	5.44771082931186
HOXB7	7.48855717363339
C7orf23	9.12630730377683
KIAA0143	10.0173543640392
KCNJ16	3.87124387391864
STAB2	3.31561727060547
TNPO2	3.98276976508059
CENTG1	3.39765035068045
IRF9	9.18777869228844
MCPH1	2.83513907257563
FABP2	3.1410433022782
C9orf3	8.42686463344204
FBXL4	6.5934522186409
LBH	6.72841817086004
MYO1D	4.19365845219082
PTDSS2	4.77529499593125
BMP2K	4.67762384223394
NFU1	8.14978773590603
UGT8	6.66799355651779
SLC25A23	5.26871859943025
MAPK4	3.63110754267576
HINT1	11.0470142135725
GLP2R	3.12798550756866
WNT7B	3.19463648737229
SETD4	5.35011125289484
CHCHD2	11.3568134143696
DYNLT3	8.2618497330258
FKBP11	7.38970445958463
NDP	7.60036121815304
RHOBTB1	4.67784489165156
FLII	4.97134392515298
SLC4A4	3.76935986623981
RPL38	9.453764713208
HTF9C	4.07260989600463
RPS16	12.9987180738920
AP2A2	5.41603542735725
CHPF	4.58473821791172
CSNK2A1	6.68026937286228
MAP7D1	5.67330131072948
FKBP6	3.26854671179445
ZNF214	4.15565716931103
DDX56	6.00119134773989
TWIST1	5.39324537197807
EPO	3.31448685406291
MRPS18B	7.48294197149808
ZNF682	2.87060722707664
AOX1	3.51933318664491
RPL14	10.1318552340368
CYR61	8.3272700177198
JRKL	5.1363874250518
DTNA	3.63991971356494
MAFF	6.31920765535188
LOC51136	3.94116530695535
TMOD3	3.77208225887095
LY96	6.92276503822438
EEA1	3.8177629250578
KLK3	3.15388550482031
IL1R1	6.07186690109395
HRSP12	6.5285522379103
KTN1	8.73201584487085
LOH11CR2A	6.61176046672851
ARL5A	8.90370361043412
MAB21L1	3.38344524480913
C20orf59	4.18453957479186
ADAM2	3.05890007303544
PHKB	6.37053217138354
CCT6A	7.83566205103124
TBC1D8B	3.79238877857534
FAM13A1	5.79896543836951
EHHADH	3.94354940809788
LAPTM4B	11.3108647220977
TMEM147	10.2683152592952
ITGB5	6.55157649558136
YIPF3	7.16183415346517
FKBP2	8.36414721516737
XPO7	5.25035784304236
GPR75	3.15233111305851
NR1D1	4.92281892510169
TRIM5	5.09635098654788
TMEM110	5.24801918633558
APOC1	10.2967339254714
RNASE4	4.27706841647556
PARD6B	3.02502310848879
ARID1A	5.68628849539829
NEK2	5.89396878061976
RRAGB	4.48435040396021
PCDHGA3	3.74775813994888
HIST2H2BE	6.5315552994023
RCN2	9.39215650356057
STARD7	9.87554520281455
SHMT2	6.94793125723662
MLYCD	4.67512748321654
KIAA1751	2.99817144001828
NDUFA5	8.33919270109308
THAP9	3.39591689891114
FLVCR2	4.11679194149948
RP11-217H1.1	8.65040756222041
AP1S1	5.57800464428814
NCLN	4.3361105638968
SDHA	7.28041992268111
SMAD6	4.00612760910173
SAV1	6.03578930561270
SAT1	10.3495104441670
ADAMTS7	3.22968122599545
RPP38	8.07057826712461
RCBTB2	5.96289671118973
VEGFB	5.74504308151364
COLQ	3.42138237019304
RBMS1	6.86986960682869
NRXN2	3.28860871347533
WBSCR16	5.78463474572178
DRG2	5.16458074837844
KLRB1	4.27981458813838
DNASE2B	3.16259032267090
SAFB	4.01402353606044
MAPK8IP1	3.76801365740258
RFX2	3.71222355095578
MLLT4	3.46290760618419
ANKZF1	4.54484631386094
DUSP8	3.68466794555557
C19orf50	4.97290907738866
MEF2C	4.3850948402408
SENP5	6.18047162216543
NFKBIL2	3.44773743587019
LBR	7.0769709896573
CBFA2T3	3.19574735978679
AFF3	3.34081746938669
IL2RG	4.80592223422903
CCDC51	7.41169070752679
COG7	5.15870274783915
MYB	5.44147744320693
KLF3	4.79700066432071
PLXNA3	4.52999237698798
KCTD14	4.9837531546242
FZR1	3.69124981496748
XRCC2	4.9012070143118
SLC44A4	6.63285789560318
ESPL1	6.25146897474813
MMS19	6.24087370864706
GMPR2	6.97973568813569
ST8SIA5	4.09912255794342
TBC1D19	4.81024369511997
CHPT1	8.38841466147096
ERBB4	3.55869034226982
TSPAN32	3.71940229550564
MAP4	5.660264495396
ACTR3	10.9398031904949
UGCG	8.39970467278811
GPHN	3.88529206365333
ZAP70	3.24875814961848
SLC6A2	3.63616137183556
LPP	5.26787095492891
PTPRCAP	4.99809411980044
IL12RB1	3.74011960789049
HIVEP1	4.78200247273868
ATRX	4.71907228917998
EIF4EBP2	6.97773637513624
DFFB	4.12715271244018
DMRT1	5.38323836876672
CHST8	4.01004946422043
HSPB6	3.57599526102645
C14orf109	8.61875403194802
IER2	7.64933359376242
NMB	7.48542778535898
COX5A	11.2991216379244
EIF6	8.92752362853106
AIFM1	6.90616203075295
WWC2	3.79660893277829
GSTA1	4.41984268054196
POLR2L	9.5239528869494
MRPL4	7.02236205556699
SEMG1	2.79226623643765
MPPED2	5.60951862918701
FLJ21062	3.56195668269488
TRAF3IP2	6.13597929652853
EPB41L4A	3.32794277485847
LILRA4	3.40362905782533
LAMA2	3.47843377383714
TAF4B	3.02114976765195
RLBP1	3.03728033429093
SLTM	5.59424509012718
CD300C	3.81945018072154
FLJ10404	4.52193489059655
RTDR1	4.21979422616009
MALT1	5.71104662133924
ARVCF	3.83295933659372
RENBP	4.39883722300860
ATXN7L1	3.10761123404435
NID1	4.05493960877945
TUBGCP3	4.83504903098549
ZNF783	4.60357020592717
ITIH5	6.68613896432972
ZNF85	5.00628823616006
MMP13	4.69840963606837
KIAA0329	4.29406973833752
C8A	3.72795139812868
MGC87042	3.68611534149243
HOXC13	3.20360863453285
CLGN	7.19489509132798
SLC25A37	3.78687970165413
SMARCC2	6.21827129082168
TFDP2	6.89095648952409
POLI	4.97864832174894
HCP5	6.6470384016978
UCN	3.50333965494028
ZNF764	4.0331451978672
USF2	6.40889761365334
C20orf24	11.5147643704709
FHL3	4.77618129534179
SPATA5L1	5.35809204650421
JMJD3	4.51112793031119
MMRN2	4.01169373560123
DSP	9.9506609008445
NDST1	3.87874171329378
ZNF248	5.56791593378908
PELP1	4.5502500690227
MBL2	3.27923918576656
ZNF230	4.35519944544352
RNF41	6.16496276542552
THOC5	4.77671002303443
MSN	7.805151272342
SLC9A5	3.22375162311648
SERINC3	7.55155865989441
ZNF434	4.26383653919462
MUSK	2.82326120068255
SMARCD1	4.29214930412286
C11orf75	8.2526291994798
ZFP106	5.66809952221099
GTF2E1	7.10477997097058
RY1	7.88104205809833
ATAD2B	4.0606157894111
DDOST	9.7622389737352
ARHGAP17	5.57695458942851
GPNMB	9.99952421754284
TTF2	5.29766902867204
SFPQ	7.44584803364964
GFRA4	3.59515342808179
TIGD6	3.29981588992669
SLC39A14	7.82030597438258
AKR1B10	3.50275048278304
NGRN	9.49160627629175
RGS16	4.45295644024491
URB1	4.72448980950106
GPR137B	7.16962426798972
MECP2	4.76450292669711
PSMA1	10.7456632465541
TOP3B	3.53772459901917
NFATC4	4.09068199958684
RAB7L1	4.86850467374545
CSN3	3.49096297591167
NOS1	3.79237487642514
CA14	3.70070396512681
BMPR1A	6.82971702600672
YBX2	4.60251651428042
PRL	6.05302102409243
SNRP70	6.73526523196205
C6orf130	6.78688279174659
KIAA1166	4.47537782750670
FUBP3	6.05612963444555
STAG2	7.80351302558378
ACACA	6.06768627651504
ABCG1	5.90111676706653
ATOH1	3.25088518809039
ODF1	3.28144376760759
TMEM127	6.04624975439221
CD55	9.49016891564255
PLN	3.50763920486741
RPS23	12.7961026030164
LYPLA1	9.86197173055509
PRDM9	3.57221078135036
SSX2	4.66318140497819
PLUNC	3.64267367539923
SYNGR3	4.87098106780317
EML1	4.43087183727569
LNPEP	3.77145068039776
SMAD3	4.26035104634382
NUP93	6.11669264909239
HISPPD1	5.5276575196887
HNRPUL2	3.69515244950988
YARS2	6.12867216250707
TBC1D12	4.21427375836055
ZCCHC4	3.71189462822441
FBXO22	4.24188265720021
C16orf24	4.74275863743735
ZNF669	5.41738306869554
PTGDR	3.03242817353471
DDX27	6.75043661175003
KIAA0409	6.13185083911707
ASB8	5.64187204489589
MEPE	3.35836199165878
PLP2	9.5799132074698
COQ7	5.04842251499238
CHMP5	9.85070934965707
CACNB3	5.3377028777644
C10orf84	3.74688094876884
SPO11	3.40851465114251
NEDD4	3.43607506694516
THAP11	6.57287852274557
ZNF43	5.1387866002582
KRT13	2.96804517647237
NEK4	6.20716658342791
MRPL19	7.8927388313468
RBBP9	3.44573350990721
PRKAR2A	5.70954084825547
IHPK1	5.43885072396267
ATP6V0B	10.1291045370516
CACNA1E	3.07029622494564
CEACAM8	3.19222793821631
PEX14	5.96219765984957
BXDC5	8.2319033366852
ZBTB38	6.15937524871945
PAFAH1B1	5.7927545555921
PCTK2	4.86539677234822
LRRC16	4.33075456863661
OSTF1	7.31115238233598
KIAA0323	5.66840449544654
FYCO1	4.84717560854047
TXNDC13	8.01810422356585
PLTP	7.72625880757991
SLC25A1	6.07973118690097
EZH2	6.74880715919918
PLEKHB1	5.37352910581923
GRB7	6.3994330965999
ZFP37	3.73588321098517
MRPL33	10.1922855894174
C9orf27	3.01175668351845
PELO	6.39800057630042
ARMC1	8.64316225865733
ZNF154	3.77717784467831
C3orf64	4.0883389178535
FLJ10357	4.73863997394974
PON1	3.39328269228689
SYT5	3.23340712940029
TMEM66	9.16628722812258
ATP4A	3.28951771785065
HBEGF	4.32366146380377
PI4KA	4.86294736149401
LEPRE1	5.1972661951376
POU2AF1	4.08141598312742
MRPL12	7.94143139677005
GNPDA1	7.47812353161267
RASAL1	4.81117210841626
ZC3H3	4.62102295102248
DDAH1	7.7562278853634
MGAT1	6.30802191353451
TIPARP	7.8894669212999
UGT2B15	3.90327967309038
DNASE1L3	3.11117484069543
CHEK1	6.33728692702746
ZNF8	3.97805377979879
TXNDC1	7.18995181100568
CKB	8.5112551168847
RTN3	8.00201457340748
IPO8	3.43101165711555
FZD2	6.01428427090812
PART1	6.08058676084035
PSMB6	8.65964341121638
MAP3K14	4.21325302289032
PCDHB8	3.44562428088900
PHC3	3.43123539169636
PPP1R8	6.45205028457747
NOVA2	3.48404425974029
TNFRSF11B	3.86429129677223
GOLPH3	8.62220043274833
LOC51233	3.64050444375311
GGTLA4	3.55906311565428
PDE6D	6.33650329093909
TTLL1	4.35117716694238
ZNF117	3.59932879146437
NKRF	6.87918030846954
CLK2	7.26978259059767
TNFSF15	3.33019790124034
DUSP2	6.77882991467502
HSD17B11	8.57331376443557
SECISBP2	5.45822798860069
PPAP2C	6.97019051936927
GABRR2	3.70131904876132
LOC51145	2.87112286681688
PIK3C3	8.6991890475356
DHDDS	5.44205849826108
CTSW	3.49395229440629
NEFM	3.31297253058659
TNNC2	3.93841439013419
ANKRD28	4.89936660434331
MRPL28	6.27775576880368
STMN3	3.36759391662025
SYN1	3.56423777504395
RAB14	5.98532532396803
PIGV	6.45669794584367
CDK2AP2	8.52742558000085
ZIM2	3.43825657103372
APBB1	4.20963273703082
SND1	6.91257297906647
C1orf123	8.0245044453882
B4GALT1	3.23492309338859
CHD3	4.35022822764887
RNASE2	4.24222715298424
BCAP31	9.47033131403837
SLC25A44	5.07991897181683
CXXC1	5.82392889513767
PIB5PA	4.30397857997085
CD40	4.39056337870599
FAT2	3.62678238158835
DYNC1LI2	4.55847816984028
GDI1	6.83061655625911
ZNF81	2.72911036921587
VSNL1	4.32100404580857
PIH1D1	7.90772706013545
KRTAP5-9	3.6755776355862
FLJ10081	3.76521273867413
CS	9.40315847118172
ZNF318	4.7161772433057
IGFBP7	11.6204387718717
ZNF609	3.9330510781914
SIRT4	3.8538341733108
SCN4A	3.78091136326750
ARHGAP4	3.71133540296066
EHMT2	5.07957934638961
UFD1L	8.87191848815493
EXOSC10	7.0928542240646
ECE2	3.21798815825481
ERMP1	6.87020732188322
OVGP1	3.84576232612881
GTPBP3	4.83266686601329
FAM82C	6.11444897692513
PACS2	5.55043350996872
C19orf36	3.51270659041689
UNC84A	7.3710010191933
ARL4C	5.77243922518042
SCD5	3.67894662311873
ATG4B	5.9055201374779
LASS6	6.91168721202083
LSG1	6.14452273115488
MAL	10.0666594646117
GPR22	3.27999675341773
WDR5B	5.87418610052321
GALR1	2.85943639636278
AQP4	3.02434532653554
C17orf60	3.88670772180525
HDAC7A	4.67753620869805
GRIN2C	3.23380206511598
ARMC8	5.18004359552717
SLC47A1	3.53144036104777
DMPK	3.81312718483644
CCRN4L	3.40973651108105
CBR4	4.73201118537288
KIFC1	5.83763101269134
LHX5	2.86623480526066
SMC1A	5.6186366503371
LPXN	5.68378900343344
TRPC7	2.88814011248168
SERPINA1	6.70250879899778
SMYD5	4.9519372425787
RPS13	12.5814033473448
CRHR2	3.58677589219655
TUSC2	6.40398836355425
PRKAA1	5.74869754238081
FADS2	4.73938446184442
ENAH	7.23490599503964
PRO1768	3.22860029727592
KIR3DL2	3.38793671923460
APBA2BP	4.94928554663826
ATP2C1	6.0289268722246
ALDH1A2	4.56602429893316
RNF103	7.694769567192
AHCY	10.0480206636509
CROT	5.15352528249563
PABPC3	9.08548996474035
ALG12	3.82293729984817
EGR1	7.22882588164587
THSD1	5.22033359824991
CCL17	3.44206065035077
BZRPL1	3.11178503008317
KHK	3.65569732495408
ESRRG	4.05441271187475
SLC12A2	4.83201557044753
CNGA1	3.37977138840286
RDH5	4.50372906818897
CD58	6.5914516953041
PTGFR	3.17680378118851
CCDC48	3.43681102955359
CCDC76	5.5176240985018
CDR2	6.09176254944989
ZIC4	3.26370059877701
SELE	2.89671404879787
OR1G1	3.865986466081
EXOSC9	6.89052415075148
PSMC6	9.77244979688382
ABCB1	2.91206627940644
GPR12	3.40649983339954
KIAA0196	7.1437011427923
PCDHA2	2.98898392180010
SSR3	6.56752292772082
MSI1	3.46779532871456
TRAT1	3.23843768672452
CC2D1A	3.98718792697483
PLAGL1	5.73876128212068
LLGL1	3.79057798861737
KLF6	7.42361067838193
MTF1	4.13841946268759
RNF2	4.94112249155676
tcag7.1314	5.28903513571586
NR5A1	2.94289307477252
THBD	4.10189650730706
ABCD2	2.85445039372921
ITGB7	3.49441395985143
DNAJC7	4.73344932363443
CCDC81	3.65920753479174
TM2D3	8.61420534835124
HUWE1	5.12209462125674
CDH17	3.50734425506747
CD180	3.39007748621155
FAAH	4.09769637394117
IL17A	2.96468881542269
POLA1	6.10413801017684
TMPO	5.72277772759125
LYRM5	5.13103456457048
GNAT3	2.93160337392221
TM7SF2	6.08042736548096
FLOT2	5.23153278305514
MAP4K1	6.60705121976859
HDGFRP3	6.75744555779927
RRAS2	7.30663650665293
OXCT1	6.13132916121532
LTBP2	7.60971587582438
ARPC5	10.9679518932741
SV2B	3.45448505724569
ZDHHC4	7.37730003927985
CYP2A6	3.94799785190716
PDE9A	5.6569648772305
ABCA8	4.33378306719481
NDUFS2	8.71482761226837
UBR5	8.13320823262526
FLJ22662	8.74139096485193
GP6	3.67811610397686
CRYBA2	3.11261353837707
LEF1	4.92915391278023
ZNF20	5.43769569563153
CTPS	6.3740561678457
EPS8L1	6.05046297685482
EYA1	3.18601386077441
SERPINB2	5.57892498895649
MAPK14	5.71406289656746
