Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D05_543626
Composite Element REF	Signal
PDE4D	3.13263747341867
TRPC4	3.09170896885796
EPHB3	4.72614476087389
GEMIN4	5.66704558046086
RAMP3	3.64409138783381
CNTN5	3.065205082804
DLEU2	3.838329701289
TSPYL5	6.77483319733238
GRTP1	3.87739208009623
ITGB8	4.43208269187553
GAP43	3.04464875628688
FRS3	3.46305134246671
PDE3A	3.31653455579184
TNFRSF10C	3.04609168343632
JMJD5	3.90511078484126
OTOF	2.76335401815002
TEX14	3.10594973887174
XYLT2	4.91227784472768
HIPK3	3.26119077820598
XPOT	9.23936733873094
RRH	3.24040966099010
CDR2L	5.48957041928625
GAL3ST1	3.43303382925626
DHCR7	5.25421163095343
PDZD7	3.57118636459108
FGFR4	3.67794744879885
CRAT	5.86806527040179
C1orf217	3.91990696773026
SLC19A1	3.84236377223629
PPP1R14D	3.23946057692004
LIMS1	8.45690081740481
TMPRSS11D	3.17454126613289
TRIM14	5.39571298020488
PIK3CD	4.4287937374664
MFAP3L	3.73665781558298
DERL2	8.01530342650913
SLC7A11	4.77535397892513
FHL5	2.99599447213424
OR10H2	3.07250440814656
ACAN	3.44002676003734
BRWD2	7.35376294509869
PPM1E	3.04665076715796
DCUN1D2	4.68365270446891
TINAGL1	3.80497842588494
C3orf36	2.82014262948121
DOCK4	5.95304314424314
ENOPH1	7.770920222935
FAM127A	8.5100763411913
SLC5A3	7.0872638941897
ARPC1A	8.50653180303879
CHST2	5.24145734084192
SPATA2	5.15933998332884
PGLYRP4	4.32835704483343
RUFY1	7.11637759631359
NTS	3.00819333329022
FRMD4A	3.94195018002928
RPS4Y1	5.20061398761449
BCL11B	3.02692930009945
TNFRSF8	3.71424855766102
FOXE3	3.22473125751656
PTGIR	3.70908181368728
ART4	3.12128782738635
EVX1	3.74436608432639
PRM1	3.16268097489038
GLCE	4.76499455902114
GPR18	3.52159289212251
ACAA2	5.88729806841848
PIGK	6.7153919799196
HIST1H2AG	3.2238364509556
C16orf67	4.40471008442501
UQCC	5.75447152445196
PLS3	8.6928654395241
DAG1	6.67575808786018
WWOX	4.93313980015663
GTSE1	4.45870911061627
GP2	3.31803273078119
CHIT1	3.40187258013422
PLOD2	7.5165828859117
RPS24	12.4294931976825
KLF9	4.84558977948883
TTC27	6.67443722810892
PYROXD1	6.74917330701444
MIA	3.55198689014742
TSPAN2	3.02609703402434
MRPL9	6.37516063465487
PCSK2	3.61219617535081
PI3	6.03591160382384
RPL24	11.8724400475134
HIST1H2BE	4.49243719931417
CD86	4.60057764129556
CALM2	11.4385947935917
LFNG	3.11023254400828
GYG2	5.09969533340905
INTS12	6.44482545808558
RAB4B	5.76198140073991
CTSF	7.35643235750703
HUNK	3.26327521877333
GNA13	3.44870893265190
B4GALT4	6.456967474347
TSPAN31	6.88033227145038
CHD1L	5.89744389094175
CNKSR2	3.48764968485688
C1orf156	5.93319942545752
IBSP	3.68306828243264
FUT8	7.17521632651587
TRMT11	5.91608746924469
AGA	5.98446070377688
GFRA2	3.57421769956790
WWP1	6.06177494530529
B9D2	3.94264819258519
CPZ	6.22803405282826
STAT1	7.1463399551278
PTTG1	7.85059595449423
TMEM62	5.04949445797245
COL8A1	2.95303799173324
RBPJL	3.28748454536098
CASP8AP2	4.608173815765
SSBP2	5.64300664808855
MMP12	3.99676507988202
NME4	7.17958947526589
LOC55565	3.69692561987709
GABRA1	3.46335685926528
PEX11B	7.80597368262239
HABP2	3.22762123111800
REEP1	4.25537167015369
C9orf156	4.43312338023012
SMARCA1	5.9968080852357
WEE1	6.92539335113384
APOF	2.86823025076977
GCDH	5.29938677317766
SSR4	10.9638043281516
SPAST	5.31396385602881
RGS1	8.02572185921077
ACCN4	3.85535792848522
PLXND1	6.14566197084404
FLJ20489	5.28699352984418
MLCK	3.05147266719744
INTS5	6.09613878094965
BSG	7.69940067469041
PARP8	6.3996417050416
ZNF215	3.21618604463252
TEAD4	5.52427734612493
PDE7B	3.18995573091666
MS4A3	3.05673544058126
DTX4	7.82166286283625
EFEMP1	5.78759044793797
TNRC6B	5.55804426940818
TULP2	3.44373552142499
RERE	5.21706829627908
BNC1	3.04380646526179
FGFBP1	3.58712877217152
TIMM8A	5.59490897560467
PIGB	4.8650346066115
AJAP1	3.21887019552318
COMMD8	7.43721983429426
TRIP11	4.82606914732787
SLC25A42	2.83982052272577
SYP	3.23360665858563
PCDHB6	3.64033343000450
FLJ12716	5.32553617810807
FKBP8	4.34205336637284
KIAA1109	4.48537618967538
PTPRC	5.67234947876685
POT1	5.59166021500775
CCT7	8.64362117353945
MMP11	3.90218795071749
MYO1E	5.07480899153327
EEF1A2	3.62895965035802
MIPEP	4.53984994921567
ZFX	4.7737043595459
UCHL3	7.61327138034862
LRFN4	4.94638052441443
XCL1	3.00544054680694
CARHSP1	5.72831727104465
GREM2	3.35194964101558
CCDC102B	3.53187591235279
HDDC2	5.73472760320108
SHC2	5.02915678152903
SDS	4.5611000509325
CASQ1	3.24672653859521
LYPLA3	4.92487899636981
INPPL1	6.50232887375374
SLC25A40	3.84841634947935
IHH	4.89774872135487
CHGB	3.31135863061137
COL9A3	4.27959329579318
C2orf18	5.18124584557382
DDEF2	7.82842261073226
BUB3	7.57395465429034
C6orf211	6.93423895945666
FOXD2	3.50723874566455
GGH	5.13395118306435
GGT1	3.58960783257525
ADARB1	4.06851900861849
VPS35	9.74224795554447
CNN2	6.65739009140868
DBP	4.74127738798402
WNT1	3.30257199197959
COL5A3	3.82156282883468
RHOD	5.81790907656017
ASNA1	7.21092723824083
WDTC1	5.08223075808746
COL4A2	8.96414887899701
HEBP1	9.24260151164542
SLC1A6	3.54738715478639
LUM	7.58671130650421
C1S	9.72863915002097
TCF7L1	5.23954652553791
ZCCHC6	5.89030166980548
ME2	6.96627748511639
PAGE1	3.7333142228398
DTX2	3.61010397846479
KPNA4	4.94666225103818
H3F3A	10.7035720088864
GLO1	9.9491589755998
WDR61	7.7060023823156
CD302	5.82156526165047
SIRT7	5.41523294432227
D4S234E	6.68284503220352
RABIF	6.19803295959763
DYRK3	5.78203687854195
PKIG	7.34559420427932
PFAS	6.66438977359006
ALOXE3	3.38962083693474
RPLP0	12.7967576389540
RBM34	6.23471000718244
MKNK2	9.32802977594108
ZNF528	4.49264598595701
U2AF2	4.63194769300106
SEC16A	7.69689018418472
EFNA5	3.20947716411300
ZNF44	5.03495861135367
FCGRT	7.88610940999113
NOL4	3.16569199899745
CCS	6.12726215246688
IGF2BP2	8.20177634549835
MFSD7	3.58921531928703
OR1D5	3.12280919906379
SIX6	3.31078014600884
CCR6	2.66598718283644
TSSC4	4.97978408759466
COL11A2	3.49857351351486
CHRNA6	4.05391527843005
PLD2	4.77289353718544
PALM	5.51781786088232
ORC1L	3.34000531396735
SASH1	5.50103863802981
PUM2	8.5943555880577
ZNF365	3.82178604693066
CDC14B	4.03943467243333
PHC1	6.22726882202136
KIAA0913	4.14174185508354
LDLRAP1	5.56705958378312
NAT8B	3.19799847669595
PPP3CB	6.90661613105377
ANGPTL4	4.43643095829016
HHEX	4.03375669855833
LSM14B	4.42294761436799
PLCH1	3.73069080229068
INSM1	3.00889122196871
TLN2	4.69855461559071
ZNF493	3.78337676626953
HDAC4	5.27605012460988
GLRA1	3.09802822652688
RPS6	11.3590924149658
SFXN1	4.61291719106157
FAM102A	6.05881223577077
KLHL1	3.06941092267443
SAPS2	4.47678859335912
CTNNBIP1	6.79966709528636
SCGB1A1	8.05860682099036
SCAND2	3.52264079214923
HMGN2	10.6845555924038
NEUROD2	2.88934436919011
YAF2	4.73277348613122
BRPF1	5.70414153491486
RICH2	3.84298471873646
TBCE	6.11228056927884
LIAS	4.90498735021955
MAPK1	5.72536396939698
MRM1	3.8777180241113
HDHD1A	8.1679737814643
CTA-246H3.1	4.20262470919226
ATP9A	8.12164401674727
HSD17B3	3.32609286333960
HN1L	6.3968557295038
SAG	3.16856638691474
C20orf10	3.15311764353667
CTRC	3.63460047785185
HNRNPA2B1	10.2481637077531
RNF216	4.70580563990136
GADD45A	9.62681969315908
MSH4	3.1391189744577
HOXD12	2.97849427588778
TMEM70	6.14103862332897
PPP1R14B	7.22342655082772
SBF1	3.93484121507772
HIST1H2AM	2.95370908449087
GNG3	3.54445180671913
C1orf50	5.60977414295668
FTO	7.06706633698343
CALCB	3.19921312721849
PPP3R1	6.42394683928915
USP46	5.92952390425206
CCNJ	4.69813553409304
PSD	3.54688339409517
GNAZ	3.59826358976030
FAM57A	7.18799278487348
LILRB3	4.64743778495808
DHX8	5.42561622636595
SPI1	4.32444633594336
OXSM	6.47145109050958
GYS2	2.89226681319032
UBE3B	4.76720741033482
PLAT	8.55707473419708
NUPL2	5.95502230073448
SF3A1	6.87972532730684
COPE	7.59632604173604
EIF3A	8.65986462011497
IQCE	4.07904476667278
FBXW10	2.68673785039945
KIAA0182	6.90970066776192
YRDC	7.13211906165761
GPRC5D	3.57475438496414
LRRC23	3.59569956765129
BLVRA	6.37326875559667
SLC22A7	3.19084874066998
RASL12	4.53357510120555
DAZAP2	9.27001038477343
IKBKB	4.74370787320513
PPFIA2	3.42612485803121
ZNF271	6.59815975298858
CXorf6	5.89675275272291
FRG1	7.01144976514875
BTN2A2	4.2259147940968
THBS4	7.15195347559705
ARHGAP1	5.6905696833661
ENOX1	3.38633353046241
ZNF706	9.7936878397155
DOK1	4.22467606586831
FCHO1	4.52355860613018
PGAP1	4.71659289650703
HOXD10	2.86124142024909
CXCR3	3.30404098887956
FSCN1	6.76528427741589
KIF17	3.14166998836240
TRIM66	3.51620943342539
CHI3L2	8.07677825467524
SRPX2	5.88988500560805
C13orf24	5.02444610948301
CBR3	6.4941949283338
ZNF132	3.01451277962205
AQP3	4.65591706579187
BNIP1	4.26082106932418
ST6GALNAC4	4.35158023677638
KIAA0391	4.49944775978055
KRTAP5-8	4.08784317626963
SIRPA	4.61426433324895
LYVE1	4.86691044507246
IGFBP6	4.11911812232873
APOH	3.20542532446011
TSC22D2	4.36662183736267
PLCD1	5.34777787247469
NPHS2	3.16359225096041
ARHGEF15	3.36925972888272
M-RIP	7.81609323041218
POLDIP2	6.07997201581447
NDUFV1	8.292736569731
SRD5A1	5.69704677366323
RAB3GAP2	6.71135672575774
CLEC7A	5.58318723589346
REXO4	4.26969585674847
HSPA14	6.4188096036444
TAAR5	3.75458855260538
ZNF142	5.29421154304173
MUT	7.73335022336915
C2orf43	5.04323292562861
SELPLG	4.62117457747341
BAZ2B	7.43917827904491
SLC38A3	3.24750919099436
BRD7	7.34792922452514
POU6F2	2.94532184005348
NISCH	7.9292134320914
TCEB1	6.99785774221244
OPCML	3.23612692141034
DTYMK	5.74182687708729
TAX1BP3	5.9232597421474
F13B	3.09425491289915
RPL34	10.3007404813910
AKAP12	6.07444447776062
MARK2	3.97847315330327
AMBN	3.6162805031046
C14orf32	6.88604250198503
FLJ21865	5.43327482719313
HSD3B2	4.16549864615289
HMG20A	5.63506201311684
WDR77	7.20318697038582
ATF2	5.79982279708659
C10orf137	5.7222866093526
ARL6IP5	9.51698039957113
QTRT1	4.90108766573068
CCNT1	4.95912128898886
AP1B1	5.20886571604145
CD74	10.3322682465571
DYNLL1	10.6837881469208
PLSCR1	8.64134685943039
LIPG	3.35554265400021
PHACTR2	5.92046462383495
SLC35E1	6.27738971356845
VENTX	3.52249101900889
FEZ1	4.34516089168765
APOD	4.93392661976695
LAD1	6.09717232532981
C16orf44	4.21713472821558
C1orf166	4.58084314423006
PAOX	4.90473062014084
MAPK8	3.61723842533882
NELF	4.71700560505889
RBBP8	8.0865306774651
DNAJC8	4.93943017646926
KCNJ12	3.10637651511823
WNT11	6.3577407201633
SRP54	7.10523139602036
GPR35	3.50943953451645
NRGN	4.99816670448932
IFNW1	3.38725836607883
ACVR1	8.3340884327465
SCN1B	4.092202577401
RNASEH2B	4.63566852967042
STAR	7.50966616941166
C14orf65	3.34303291579814
TAAR2	3.23235329223382
VAMP5	4.2285197123955
TUBA1C	11.2550594103976
PIK3R2	4.14824180115053
ARD1A	6.26789209497743
SYTL2	3.08755736791175
UBXD2	8.44831584959124
EBF2	3.08843759281316
CAMSAP1L1	5.94955619859855
CYP3A43	3.11238525680949
CCDC91	6.42220749568717
AKR1B1	8.139060252255
KAL1	4.33114889289509
GRID2	3.19598369474555
ZNF423	6.63497230939877
PSMB4	9.96459002727318
ARPP-21	3.26064866878119
XPNPEP3	4.8695981730423
CYBB	5.78217849379036
UXS1	7.89909835886545
SART1	6.45946226249327
C7orf16	3.16618775932606
SPTA1	3.15241421098412
SHB	4.75292796479493
CHST7	4.65970818800316
SEMA6D	3.65567396255892
IKZF4	3.58726809134053
NDUFA1	9.606895165539
HSPE1	9.81776565699737
MAPK13	6.58239055942538
MYCN	4.30124331089888
KCNJ3	3.0223121001574
ZNF573	6.2604482505823
PCDHGA8	4.04307836300475
ERO1LB	3.21942704839623
NTF3	4.54547287032936
GTF2B	7.80741683448343
GSPT1	7.71134601187939
GUSB	8.90205239365353
EXTL3	4.31911584712344
PMPCB	7.9812622357875
COPS3	7.4044872653201
LIG1	4.94782222077114
NID2	7.29727258309551
LSM8	6.53499860541998
TMEM97	6.51713879753695
SUZ12	7.09311818622886
EXTL2	7.18915765865276
PDE6B	4.54777121297401
MRPS16	7.36604054379274
KRT18	11.7117111842219
C10orf118	3.94124690349580
ZDHHC13	7.67903180783973
JMJD2C	4.46890353025317
OR2F1	3.58232439873130
ZNF415	5.10161459177438
CDK5RAP3	6.56886859001306
YTHDF2	8.24481035717632
GGCX	5.63484294903135
FZD8	3.34225809319265
TCEA1	9.71081011141436
ARPC4	5.91681113127778
SUSD4	5.36330477414784
C22orf24	3.58524406617034
EGLN2	5.70009550010754
KBTBD4	5.68998379298344
TNFRSF14	5.35052851386568
ROBO3	4.44659732740724
TRIM28	7.069928930588
FGF5	3.18608763380167
RTCD1	7.67459853626384
MZF1	4.24966324021163
CNIH4	7.62332593271904
ZFP2	3.5250002700279
CSPG5	4.90693031158868
FKBP15	4.94768482130702
BZW2	9.2901035236498
PTPRN	3.12004608956843
HTATSF1	6.50129988792022
WFDC2	12.5269861763733
TST	8.80627151604078
NDUFA7	6.55177419878927
TTC22	3.11306220125691
RNF24	6.38885199033672
SFRS4	8.13149716114997
CD70	3.67931665135864
DCPS	5.88462265088192
PDXDC1	8.47563411819548
SRC	4.24514617379631
NTNG1	3.03455634991106
SETD1B	7.70683365490543
TINP1	9.2162408218079
ZNF606	4.30945512053601
SSR1	8.0300565140111
NFS1	5.23953793090654
CRMP1	5.19420783300166
NUP107	8.11074788899074
OSBPL9	9.31324108471128
MYOZ3	4.41094802367125
PDE4B	4.43442398129635
ADAM18	3.41408530414129
FBXL7	5.74386172229003
IDH3G	6.38548788744843
CCDC87	3.56468063093403
ARFGAP3	7.49787570785042
MAPRE2	4.21629633709331
CSNK1G1	3.86647206511353
IL1RN	3.93716832865021
MAFB	8.2979756989754
RAC3	3.18176403814578
C1orf54	6.1765402397263
TMEM14B	9.13048494021311
ADIPOR1	8.05305948379455
GRINA	7.12460537595161
CLIP4	3.87436342288816
TFPI	3.56408679151872
DPEP1	3.21413069426401
C14orf118	3.92938538304389
FABP6	3.30930980972789
TMEM87A	7.84363549065813
BBS5	6.51057681984994
SMTN	4.42775771925861
CYP17A1	3.97332994884532
SCG3	2.72124774798576
GFER	4.11729813137254
CD209	3.99663803854492
NRIP2	3.15098618008034
CYB5R2	7.49218852287026
RIC8B	5.41277475582708
CSGlcA-T	6.5726546660618
DNTTIP2	7.78633165381557
TNNI1	3.36816179312554
GABRB3	2.76450900100305
PCBD1	7.99584140504517
KTELC1	6.79537512999036
HOXD3	5.11450553225622
GPR85	3.51039403546678
P11	3.23538496441177
SP3	9.24644908123876
GOSR2	4.51069439809136
DDX1	9.05337441691798
BFSP1	3.30376974124546
FLRT3	4.31484638303635
RNPS1	7.68588304747233
LCP2	5.22362186810905
TAS2R8	2.82582514848812
SEZ6L	3.44449020981833
NR2C1	5.06547333033381
EXDL2	5.6281166448784
SLC25A10	3.9174869927471
ADAMTS3	3.13818257031093
PCYOX1L	4.83655008244689
TNFRSF13B	3.72711506543736
VPS54	6.80763360530965
MKI67	4.66847147702898
C7orf54	4.58610538857266
GLS	4.42093205604216
PCDHB12	4.15351090265621
LGALS13	3.30312938340637
IL4R	5.8535323890364
SEC11A	10.3015811775293
C4orf6	3.26214073655807
SPP2	3.72020991272928
CCL5	3.94698299723983
PEX5	5.41007863806228
CLSPN	3.73497303807018
LOC51336	3.14977145847791
SPAG1	6.10214904658545
C9orf82	6.42686923905446
KIAA1024	3.63253433133278
TM4SF1	9.07614083924404
SMG7	5.50801004467188
WDR45L	8.45248898023799
TAS2R13	3.18292334490305
SPAG8	2.92544922262169
VASP	6.45389630515873
ZCCHC11	6.35763656726758
LOX	3.45888179478793
SYPL1	8.73654489766617
BAG5	8.28734151417568
RPS27L	9.0295379726685
MGC2752	4.45165962003433
IQSEC3	4.00853206175239
TGFBR3	7.42093064296994
PPA2	8.9851537445914
MED24	4.22040489898633
CASP9	5.31620003529671
PDCD1	3.34913514915399
MAP3K7	5.70899133593294
C17orf81	4.87631009588693
SRPR	7.62355255716896
BAG4	3.66823459283226
ZNF32	6.72199907334163
BRD2	8.54687456494456
IL32	7.6147725146359
LAMP2	8.82875574007229
FAM53B	4.90918819605912
CAT	8.8114269278203
C16orf80	7.93635523640918
SLC7A1	4.98471918827052
C1orf76	3.11969235464921
PRKCQ	4.41621174876878
ATXN1	6.35839982287853
LAMC2	5.47818119010951
CPOX	5.70837919957375
SPSB1	6.5954325565016
APH1B	5.09329295194807
USP36	4.18319829537501
CTNND1	8.01227892588767
MADCAM1	3.94994601205185
GABRG2	3.00428631323812
LYZ	8.60018447119013
F5	3.60466644643784
TMEM186	4.91603032256872
TPM2	5.42981279788609
SEMA4F	4.44653523765951
NUDCD3	5.63954694715039
OLFML3	7.95189830195114
PPP1R11	9.02327618807012
ELAVL1	7.7446734204831
GCNT3	3.6465952940376
DNAJC17	4.12588197060615
N4BP1	6.05004109486703
ABCA2	3.55644161980726
BNIP3L	8.47327060998541
SLC35F2	7.2852495254666
ATP10D	5.21560868516979
LCP1	5.98384029110919
IGBP1	7.3712927584787
GALNT8	3.12582381045725
PRKCH	5.41225415760739
DCAKD	3.40763498126440
ELA2A	3.53243761624477
PITRM1	5.92487093405896
RASSF8	3.21103897349872
GUK1	6.00749476466897
USP12	3.83773465395087
STXBP1	6.0994545642528
ADM	9.13906040843424
LSM2	7.08549839326711
GHRHR	3.21068442195473
SERF2	9.8450143791908
VPS72	7.68385795102934
CD22	4.31236643895391
CD47	9.01476185035192
LAP3	9.21654472332763
IMPDH1	6.23570151124217
PPIC	7.44044301926943
ACP6	6.71408113874973
PRKACA	4.66114918194676
PPP1R1A	4.20362819866931
C9orf40	3.80249871454742
ASXL1	6.30734939015614
IDH1	10.0931280213933
XRCC5	9.40935519567682
TBRG4	4.58747023475674
RAB1A	9.14398444830795
INHA	3.5486991668659
MLL2	3.36816379182665
FXYD1	3.68455548539665
DKFZP566E164	3.31401352201616
KMO	3.54471391957591
KIAA1128	5.29257454088208
NUDT4	7.05088589766593
USO1	7.8339218789003
RAB9A	8.0080368518458
RUFY3	4.57637304821681
CLDN1	3.84159294736529
FBXO38	5.31141767206805
VRK3	6.25209844819011
ICOS	3.47144377209797
NFKB1	6.10927161512716
FASTK	6.88866002140794
LDB1	6.29837922364897
ABCC1	5.7174316885633
IFNA6	3.07674694503898
PCBP2	10.4499943060789
RBP3	3.05371927269954
MUC13	3.24340107805439
C8orf30A	7.61085982528368
NUP205	7.72899436872936
MFAP1	7.18005862414527
ACTA1	3.75949091565404
NHLH1	3.67545121941568
GABBR2	3.35575542112505
CXorf34	6.05273022230048
TDRD7	5.79521101891164
KCND2	3.84374512196061
WIPF1	4.77223190345558
TIMM17B	6.12299114421211
SNX15	4.99335763880321
AGXT	3.03758834178708
IGF2R	6.8136242488942
PIP5K1B	3.78611036175441
ATP8A2	3.22434119126881
FGF21	3.15179093724661
AFTPH	9.03540791691097
RBM15B	7.40077626742646
FCER1G	8.08009339136747
AGBL5	5.85621235680054
SNTB1	5.26075475281911
APEX2	6.56526120813908
C17orf39	4.09553932057110
SLC24A3	6.21194724423799
TXNL4B	5.47547666314158
UBE3A	5.98527719692609
TGFB1I1	6.63831504029683
RPL10L	5.34473774147103
RBM13	4.76371122577735
LOC389517	3.70561097979085
TOP2B	9.08917824833325
NPVF	3.12213823596911
SHOX2	3.07151015376176
ITGA7	4.20418559041665
RAD54L2	5.21190462845505
KCNIP2	2.95404406996942
C2orf47	8.22497731298802
KLF13	4.00366030303050
TSPAN4	5.24383802195052
NLE1	3.286571438639
TPST1	5.84107691511347
CEACAM1	4.96906026330172
PFKFB4	3.42436853224729
SREBF1	5.44507131626595
RNF11	8.0703933571936
IL21	3.18598543901138
LTK	3.57476015841487
DKKL1	3.49451442973972
EPAS1	6.3127328661141
POLD3	6.48666368742635
UBTF	4.38496709330182
PHB	6.47543992527947
KIAA0427	3.76630314228174
FPRL2	4.24944754593429
HSDL2	5.9369017208293
SEMA6B	3.62066495544701
AKR1A1	9.12476059550097
CLTB	5.00521779371015
NXT2	6.23196103489195
JDP2	2.9844524461114
MORF4L1	10.5833974125586
HSPB7	3.213536047925
POU2F1	5.39935668621062
MLLT11	5.58945468051437
CNNM2	4.64306149364384
ZC3H15	9.25258199420507
ELK3	3.11489436956185
CBLC	4.71300518956003
SEC61B	8.7963092957523
RRP15	5.50940534289948
OR3A2	3.24536526869051
GALNT1	8.40645117536223
RSL1D1	6.01990932036502
P2RX7	3.45946301294689
ANKMY2	7.955051132637
PSME2	8.83451232824383
ADNP2	6.01712868433841
RBM25	6.60818295457653
PLEKHA5	8.08639072804088
DHX58	4.09940560294154
ARCN1	9.06571129251816
POLR2E	7.35173388592783
SEC24A	6.08616376730338
IFITM1	11.7725164471729
ZNF643	3.42718929310288
DNA2L	3.80748827615546
ZBTB25	3.37132626349851
HIGD2A	5.18273092415095
TTLL5	4.28147687862276
TBX6	3.36793232383077
SPTBN4	3.78747218060331
SGK3	3.88877473661871
FBXO28	6.89824598657417
GCN1L1	6.87919237029082
CLEC10A	3.17549183588137
GAS6	7.8926356397828
AMOT	4.88591975169149
TSHR	2.98509944306949
ETV1	3.56836856452682
LDOC1	7.33199146125109
ERGIC2	8.49904136931062
ADAM11	3.51866359980082
NAT1	4.52120311866517
ASB9	3.78295513023466
ATP6V0E2	7.34895421668176
HGFAC	3.58811768137307
TRAFD1	4.87756900887427
MTCH2	8.2284420589535
BACH2	3.24712798899357
AUTS2	8.16435118265552
PGS1	6.05721223269007
LEPREL1	6.062498451003
TFF1	3.59752464099982
RPRM	4.67544346610433
PPP2R3A	5.97578457042714
HAP1	3.58764522733206
BAT2	4.38494944489725
EPHB2	4.67285789104927
LPHN2	6.07484001667824
ACTG1	12.1214552615677
CENPT	3.64580584299508
RNF123	5.46933638641516
ZP2	3.23567273712744
PLAUR	6.95098467375838
BMP5	3.67867911254642
MUM1	4.88937222285649
SNX26	3.57962484559724
MID2	5.70484093971868
ISG20L1	5.21539998521147
RBM28	5.11768209556749
SRRM2	7.80535913313603
MEP1B	3.19015020543497
PCSK7	5.48079722576966
HNRNPA1	11.0936827128684
PBX2	5.04413159783373
CENTB1	3.46443432172116
BCAS3	4.74306004816445
HGS	6.66723836619576
FLJ20184	3.20808801418008
TMC7	3.57626635498901
POLA2	4.68662223901326
NOL10	3.37328282978291
KCNJ8	4.20686397797322
HSD17B6	3.35244100016134
EDEM3	4.92234530486592
SLC16A1	6.25672770995091
TCOF1	4.28257632696521
SF3B3	5.59000423803632
RANBP9	6.79885314158786
CPNE7	4.31568746905490
EVL	6.56609818122207
NUDT21	5.34655458150502
IFNA21	3.87805521722306
CFD	4.91694202959204
PYCARD	7.22803537437296
MYBPC2	4.40268460868477
ZNF235	3.90513466234364
ACSL4	5.96548830105309
KIAA0644	5.48425229734406
ERC1	5.57382652220232
NKIRAS2	5.14381182535996
TRMT5	8.3591440375819
TMEM176B	9.2070037416052
PPP1R7	7.4239618377788
SOX2	3.51542229361687
C16orf30	4.51990627126359
COMT	7.03962275633307
AOC2	2.95645822742515
PDLIM5	5.32508114761171
SPHK2	4.37187579431563
THNSL2	5.38465992756187
LARP5	4.7832541557447
C1QTNF1	5.1753850803422
TRADD	5.02432266631282
PCDHA6	2.99829421394337
C1orf43	3.96022125751012
SCARF1	4.06138882829848
RAD51L1	3.49278960091314
LETMD1	7.05632498220282
KRT75	3.31071969186414
CD3EAP	4.53137824769089
B3GNT2	5.49252497161922
TMEM63A	4.69193931405941
DUSP13	3.39060562249452
FNBP1	6.82424363732806
MAGEB2	3.17331694210132
EYA2	7.33263361473695
FANCG	5.98019014305796
CD1C	3.65507754754086
LASS2	8.24293246556035
BCL2L14	4.2502219279361
ZNF471	3.12191951703729
ZNF224	3.62930881158493
AVP	3.3626258389044
CKAP4	10.4185651475999
EFS	6.2575699844271
PITPNM1	4.50838514177634
TRIM68	6.5303950250383
ZNF652	7.28727809679756
UCK2	6.58841613216294
TMEM4	8.58835264933407
SCN3B	5.08669684977556
RNASEH1	6.9874857377719
FAM50A	6.84494352715267
DRD1	2.95880331888232
OAT	9.6642138626377
IQGAP2	4.67426092148117
CDYL	6.22713600359583
C20orf149	7.44701169542281
ANKS1A	7.18985365899343
HYAL3	4.04570551105121
CLPB	5.59024586737643
SMNDC1	7.70891284714528
COBLL1	4.11232050417229
DONSON	5.53335302334992
SLC30A9	7.60566409419551
E2F8	4.42577691343442
CCDC25	4.37359521481589
C20orf116	7.64019991485843
C2orf55	2.97202356742530
PRCP	8.6913547252725
SPINK1	3.20660005897099
