Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A02_451976
Composite Element REF	Signal
GHR	3.84765400883937
DUX4	3.93721018375924
BCLAF1	7.19113920763857
GOLGA3	5.69446108391535
CLEC4E	3.56264700171681
SCUBE3	4.09012356788377
UCRC	8.74202319000467
CDKL3	5.16126384426878
MGAT4B	6.37979861699466
BBS7	3.41131676233058
ZNF345	4.39959803014568
RTF1	5.71032257481251
SERPINB9	4.58943925011417
DHRS7	5.67722832010023
RIPK4	6.24567252587105
PLEC1	4.97082060170425
PIP3-E	3.57835737233821
KNTC1	5.9243673579922
EXOSC2	5.08497638005167
MS4A2	3.08994777143548
FGF17	3.53843608106273
WDR59	4.33037066892459
LAIR1	4.36794445117038
EVI2A	5.95278487423881
IL17RC	4.29303320104747
GTF3C3	7.22880049232354
HS3ST1	3.8406324380671
ITGB1BP2	3.15661408750663
RBPJ	9.20249079805804
LRRC8D	7.71784384356868
ALDH18A1	6.63312228369183
INE1	3.52995473836004
TPI1	8.90923535801964
FLJ20035	7.95685424345867
GATA6	8.4219093135604
CABP1	3.52589126209676
RASGRF1	3.45183403018396
C4orf15	6.7378971641325
ALDH2	8.71666803834546
DAPK3	3.84233499603505
C3	10.8852176687559
EMP2	7.79283635622007
GJB1	5.25887221755972
PIN1	6.16758628302278
SLC6A15	5.87081818860795
POLE3	7.74650355766722
RIN2	8.90954851095994
CTSL2	7.3046947270831
APOC4	4.14282705937208
CYorf15B	3.07630282947644
TRIM2	5.21109840362097
CP110	6.42287718599346
KIAA1622	3.19545271269228
DNM1	4.74432943366197
HYOU1	7.20110776753717
OTUD4	5.77031667102878
USP7	6.10958774514503
ZSCAN16	5.3016697829
ASCC1	6.42471604789067
OTUD3	3.43761049154006
YME1L1	9.13999717963167
HNRNPR	8.73248761879147
SERPING1	8.9938320909083
TPCN1	6.0158618097528
STARD13	5.21354376061838
PCBP4	5.81800019423621
ADI1	8.48684496224587
ASIP	3.02384502776562
CDH10	3.37268429009313
WBSCR22	7.96541555076844
SCP2	8.97333170075963
KL	3.36188596131453
SLC35D2	5.41434832920304
MAFK	3.27789521425423
SON	7.96760895314414
SBNO2	4.4327653978016
RACGAP1	8.10322216583128
SC4MOL	8.46376706568723
SLC6A6	3.23928677025513
OBP2A	3.44788559137994
PSMD3	6.05666549561511
ERLIN2	5.69041292211629
PPP1R9A	5.644128034336
RAB35	4.77257473848159
PDZRN3	5.51165542799203
AVEN	5.60177067508066
FLJ21075	4.07340317922422
BCAM	9.51146397297532
C14orf132	5.72899333111584
PCK2	6.12217442253761
FKRP	3.05591175989561
HLA-DRA	9.59693552899281
GUCY2C	2.96785095423519
RP11-125A7.3	5.35524690531011
BARX2	3.40030057921391
DAO	3.38958985462823
EDNRA	6.16835979850017
NIPBL	5.73106395942055
ZNF331	6.5559883894999
PPP2R5A	5.95194444381248
HMGN4	7.94764540905216
DDX39	9.15382969943806
EFHC1	5.52045802646922
EIF3M	9.56735638709899
SLC17A3	3.09818311850359
ZNF24	5.89563361482762
ASCIZ	6.93879556204882
FNDC8	3.26604703128219
ESRRA	4.83262022359206
PTMS	4.12230683551807
PHF7	3.70152021115871
PIP4K2B	5.00777943287479
IRF3	6.86610101689550
GPR19	4.49027445646456
HHLA2	3.34457467702921
GMFG	5.69415455431842
BDH2	7.42419871632071
APOBEC2	3.70344612110981
PRSS21	7.39415204772308
PENK	3.54344547835373
PHF16	7.65060729486786
ZMAT5	4.00129633858093
SMAD9	3.22307193672024
SLAMF1	3.14194932871849
RGL1	7.28137966591859
DLGAP4	4.82276734919617
MBD5	5.49059690808004
PHLDA1	5.03140102280712
BACE2	8.7848870085826
APPBP2	6.05764772161101
LIF	4.60343256544227
OXTR	5.69722774276859
ACTC1	4.19058714982742
USP19	3.57737419594694
SUV39H2	3.6153336201843
ERO1L	5.46370072217508
ZNF395	6.76367060622451
CNTFR	3.46800932827076
HIST1H2BL	2.80259534632869
WNT3	3.24180208363223
ZNF549	3.62225763919801
ZNF467	4.19044940378873
SLC25A21	2.92256979483561
IL5	2.88444062269515
CLSTN2	5.8099382441103
LSM12	5.89383355973006
KRT37	3.05292934661601
NACAD	4.62538233341271
NAG18	2.73994085088842
PTGES	4.95894399877537
GDAP1L1	3.03719334964699
MFAP5	8.27006415435673
OPRK1	3.11003750920816
C12orf4	4.66263197966761
NTAN1	6.35783587390363
CST3	9.92417849429898
WDR6	4.8470316272665
NUP88	7.71539281787337
CD300A	4.27029147628364
FCGBP	6.27128761942694
CNIH	9.10849319049194
VASH1	3.80312276288719
DHX16	6.97231365524391
SLC35A5	6.89491894914837
CLEC3B	3.65401382758083
ARL2BP	5.53941963897826
C10orf79	3.32222373716661
ZNF79	3.87619916374119
CRP	3.27371749975083
OCRL	4.83546034221379
GLA	6.97039013227016
NEBL	3.79907831945830
HSPA8	10.4927723678732
DIDO1	5.68880105546334
PLA2R1	3.07752165890090
NGDN	7.47979124004538
CBFA2T2	4.45591664268974
SAC3D1	6.0881569176429
PNOC	7.3506736432887
PIGP	7.68589534192665
AGGF1	5.33325664426925
PRRG1	5.09640166029598
DPF2	7.12439839057115
MYH13	2.86316672610434
TMED9	8.62156430508855
TRPV5	3.40179799113394
UGT2B4	2.87154658227352
PJA2	7.47202602797047
COLEC11	3.64756799711565
SCYE1	7.3716190004513
MED12	5.5432547736923
CARS	7.78311534445722
MYH1	3.24409579745041
CYP7A1	2.73091910177149
PHF1	5.87281247450555
LOC644096	5.71973400166419
FRYL	6.12387432606779
RHOBTB2	3.46490216438727
MMP27	2.96195894639485
ZNF432	6.55199263812734
SRD5A2	3.89826130419926
UTP14C	8.07725319722309
RABEP2	5.26110467435213
VWA1	5.65360412556003
FUBP1	5.21633527053902
IGLL1	4.12995176633286
KIAA0586	4.41566002813509
IL27RA	4.08811210162378
STON1	6.80784160000038
IL5RA	3.30960499600734
PERP	8.48185361841258
SMPD2	4.03745596359779
TNFSF12	4.30105836483995
FN1	9.5967682555527
MTR	6.98346605397973
CSRP3	3.24322207878315
MMP20	2.89869022393318
PHLPPL	4.31225466430116
CBX6	5.86009826699189
DHFR	6.36745714506344
PRG3	3.16962824352302
ALPP	4.02895637143497
ASH1L	4.2845379191807
CHRNA2	3.88946961361575
PPP1R12A	5.99738866129522
RBM38	6.65937295031895
ZNF7	6.95077532848352
RDH8	3.16387720416508
GPR132	3.74539089920526
DGKD	4.66811824669796
TPMT	5.36057947894507
ATP1A1	8.34684116365441
SERTAD2	7.12602066285378
C5orf4	5.34008411809627
ZNF672	6.19738949280374
PLXNB3	3.52587776451181
FAIM3	3.9178075542076
UBQLN2	8.78049641506874
NR1I3	3.15809559510456
ACVR2A	6.47401991489322
YWHAZ	9.88633216616224
LILRP2	3.40224416594322
GNAO1	3.31811564122498
OPA1	5.91039304401762
RPS6KA6	3.57024380964737
RPL10	11.6151820522460
MMP23B	3.61398961161451
PFKL	5.86534296306502
TMEM140	5.1948491140012
AURKB	6.57448242925966
IFI16	9.33410794228968
CSTA	5.74398824008452
PRPF39	5.58654994415166
DISC1	4.29095057987494
USP4	7.47081226424967
OSBPL10	6.76794447582279
CAPN6	3.17329818269996
CLTCL1	4.04235156317635
NUAK1	7.61847657929505
ALG6	6.7468239671953
NPPA	3.89941482606858
LAMB3	5.94837008356946
PPL	6.91109606304137
LRTM1	2.98795640156342
RRAD	3.70920363407204
TIPIN	5.26381462342856
CARD14	3.45792526510524
RBM9	6.11915137609197
LCN1	3.60316052839523
RALGPS1	3.9511964792624
NCOA3	5.71923871206138
CCDC6	6.8532452023368
RASSF4	4.26516661816881
MTHFD1	7.79658734831782
FCMD	5.41274697982754
IGHD	4.30984573558361
PLA2G6	4.54471226899167
TPT1	11.6688002801129
S100A3	3.61547563050635
SEC63	6.55639659555318
C10orf59	2.90960774599083
TOR1AIP1	5.79337072580594
PAFAH1B3	8.40557595879619
CEBPD	6.95657698161647
ZNF107	6.59698032905508
ALDH6A1	7.22059693582357
G6PC2	3.23092226049596
SNTG2	2.79981193012064
GRWD1	4.83739906794936
FLJ22222	6.18171233340413
BCKDK	5.80894944990812
CTSB	9.41823056166432
PFKFB1	3.23209809549182
ZFP36	9.16886474018595
SVEP1	4.068479974786
PXN	4.29552443290828
TNF	3.91579815800972
SIRT2	5.50638749140333
C5orf21	6.58472124621879
VIL2	6.44319207831863
DIXDC1	4.04976564234481
GANAB	7.75280202445761
PDSS1	5.33571500436953
GRM6	3.02336452351793
NGFR	3.02388224324772
ATP8B4	2.70327131743260
MEIS1	9.4828680126356
BMP8A	3.51784873072436
NGFRAP1	10.6796223766729
EDAR	3.68385473925799
NEDD4L	4.3178272965243
CRYBB3	3.47916386987588
C6orf60	3.79947244440246
IL1A	3.02667928237334
GNRH1	3.04227707598174
PDGFD	6.50368612870663
CACNA1H	3.41860838073641
TXNDC3	2.88670288495003
ERCC1	6.14631617977709
CAV3	3.29121075576244
HARS	6.85997859552241
AQP8	3.62750527462511
CREBBP	4.9253180072248
ITGB1	5.32384216098778
SPACA1	3.31312937780493
ZNF254	4.78835392066832
PARK7	10.5651225372260
PAX1	3.14084240573007
PSMC4	7.40103274303727
KCNH4	3.66543307818066
TUBA1A	9.84253344423292
PRMT8	3.42381774327762
SELP	3.09588116420477
PSMD8	7.62587836707034
SOX10	3.98946691718902
HTR1E	3.43027311225345
RABGEF1	6.94524788703975
EPS8L3	3.97496224819426
MAP1LC3B	7.30703858956825
AGXT2L1	3.12437219975561
CYB5R4	5.54655550204729
MEMO1	7.41544224666216
LRBA	6.95992342295995
TRAPPC2	5.22968107932463
FLJ14107	3.36624616464017
FNTB	4.21294620138455
MYST3	5.19378536661382
KRT8	6.64059645179554
AURKAIP1	8.59096377612202
LMAN2L	6.8698295161482
C1GALT1C1	7.3228917013707
DSE	7.15830874406554
FHIT	4.70022961942082
OSBPL3	5.14089154062233
PPOX	6.45141676876865
SLC39A9	3.82543320870997
EPB49	4.60666376318262
LOC137886	6.56860839429525
C7orf49	6.36780371445104
RHCE	3.23679552421174
CST8	3.50739906367294
ATG7	5.21436537123209
SPP1	11.4984490996797
GLI1	3.42077519657439
HYPK	7.47047133363742
SFTPD	4.14001793783707
MCFD2	7.06085933558169
ZNF157	3.19304733227465
EPS15	7.02498102055415
SFRS2B	6.30182577094319
BTNL3	3.70079898485019
GPR23	3.35172256496985
TRPA1	3.28169434533578
ASPSCR1	4.90727431812611
GNS	6.98596863007544
FDFT1	9.0125104803905
ENO2	5.888384853497
CBX1	7.80856202995752
PTGS2	3.7750158239365
BMP7	3.87662710493148
CCDC90B	7.96362073393998
LRP5	4.02656886237341
UBE2D3	8.94160485266423
ARFGEF2	4.73504237231546
ARR3	3.66285403438567
MAP1A	3.58099594847208
NEFL	3.08855065631394
CD2	4.88508386001753
FLJ23861	4.43972767385995
NAV2	6.12579575404575
ENTPD2	3.28979995850341
COX7B	10.0611102589087
ATP6V1A	7.10940298568473
TRGV3	3.15083685499249
ANKRD17	6.75479220788827
ADH1C	3.13777916996985
ATXN7	3.73573955938423
IL21R	3.52708320992608
CHN2	3.7774828858532
HAS2	3.28077303521223
C6orf48	8.72192306167938
TGIF2	6.6909968272704
KIAA0241	4.55803200383862
IGF2AS	3.57780439645968
CYP2C9	3.33246589832857
DNMT3A	4.64855990257165
CNOT7	8.8206162495398
FCAR	3.11581251816314
SFRS10	8.5115306895484
MARCH3	3.29224284449316
RUNX1T1	4.56494548868374
CTSK	9.81744051986104
LRRC61	4.32465604830519
HNF4G	3.21240480199663
LRCH4	4.84723354117427
PSIP1	7.80634566975558
AP2B1	6.59037689010054
C7orf28A	4.30974458822857
SMCHD1	5.33603835478298
EIF2C3	5.5435744493333
S100B	3.47664238785551
BMP2	3.75013561360559
POP7	7.62001315530293
UGT2A3	2.60636782126544
ESR1	4.50749089064316
ZFPL1	4.33968570551003
ARHGAP12	5.7690327165657
PGGT1B	3.99697923211667
LRRC19	2.78551802158369
ZNF767	5.04713573042729
DEPDC6	7.64087530843441
SLCO1B1	3.22721960422996
SST	9.32473377284553
NACA	11.6625452777949
KCNN3	3.96763146658607
GLOD4	6.66831651652703
SCCPDH	5.66221069879118
PRF1	3.90659447988973
LST1	4.37341108443652
CDK4	8.79658853646166
TCF15	3.63013856438318
PARC	4.31097438633183
PRMT1	8.24291182858097
ITIH3	3.52007873992107
PPM2C	6.60400092673685
TEX10	7.28681732107711
EDA2R	3.45174538166131
LOC283345	4.58518720721783
NARFL	4.72275771924922
DENND2A	3.58992539985041
C1orf103	5.3068510482387
DMXL1	6.60544345909705
KCNAB1	3.43448494008491
FLJ20254	6.65101083915933
RBM3	8.74440632712075
GPR1	5.27296602095233
DMTF1	7.65457288092047
HTR5A	3.25576150371111
MXRA5	9.57581111879967
GRM1	3.46034027637025
SCFD1	6.80748454201538
RAPSN	3.46268373834998
ACOT9	6.93156388055767
PDE4D	3.14339722799877
TRPC4	3.088267576507
EPHB3	5.3662302871114
GEMIN4	5.0601665144741
RAMP3	3.38587306198398
CNTN5	3.25999160658524
DLEU2	4.23124125303588
TSPYL5	8.1982600763794
GRTP1	3.76399421406339
ITGB8	4.81086244226469
GAP43	3.15512966693727
FRS3	3.94235574683005
PDE3A	3.36252484723847
TNFRSF10C	3.15663445370485
JMJD5	3.9302164011132
OTOF	2.86100632857881
TEX14	3.05144644610053
XYLT2	4.7156626136777
HIPK3	3.22195257008477
XPOT	8.30635072608684
RRH	2.97868532521669
CDR2L	6.0048664593161
GAL3ST1	3.53837604444421
DHCR7	5.33434953861427
PDZD7	3.881487142844
FGFR4	3.54661873155594
CRAT	5.2350001065168
C1orf217	3.48027459524694
SLC19A1	3.59508397909839
PPP1R14D	3.26090087475619
LIMS1	7.47529754176308
TMPRSS11D	3.31071858259011
TRIM14	5.1214261714711
PIK3CD	4.23143610123597
MFAP3L	3.46818140018222
DERL2	7.30064427887403
SLC7A11	4.74333211669146
FHL5	2.93690387688529
OR10H2	3.13647113346614
ACAN	3.60059374696103
BRWD2	7.48339118090011
PPM1E	2.79026814608443
DCUN1D2	4.92818156691341
TINAGL1	3.85349602981096
C3orf36	2.78639427560054
DOCK4	5.89061469197255
ENOPH1	8.46658944920413
FAM127A	8.84000250372857
SLC5A3	6.24801252467872
ARPC1A	8.32278596441413
CHST2	5.93584684342901
SPATA2	4.9523488998525
PGLYRP4	3.49404339376027
RUFY1	7.36729689522389
NTS	3.10101820459257
FRMD4A	3.44652059822401
RPS4Y1	4.99900241377595
BCL11B	3.21855569809088
TNFRSF8	3.70831425599900
FOXE3	3.14787209488376
PTGIR	3.98549705666147
ART4	3.30502955916932
EVX1	3.93778983298339
PRM1	3.44771562105054
GLCE	3.77087930188959
GPR18	3.49131316852024
ACAA2	6.99066084610859
PIGK	7.23929390941568
HIST1H2AG	5.40608222916909
C16orf67	4.79926205358539
UQCC	6.58688604764587
PLS3	9.59287489637213
DAG1	6.00954725767774
WWOX	4.30089880364247
GTSE1	5.0590574072474
GP2	3.40716167921649
CHIT1	4.22014802267022
PLOD2	8.57628654079946
RPS24	11.7866908944165
KLF9	5.02575649222057
TTC27	6.99661605943086
PYROXD1	6.95611511469105
MIA	3.98232395679707
TSPAN2	3.19753362671558
MRPL9	7.17387457972158
PCSK2	3.44987809646807
PI3	5.90039744207423
RPL24	11.5404277141946
HIST1H2BE	5.53790987634185
CD86	4.19822140159192
CALM2	11.0717021209728
LFNG	3.27676976172916
GYG2	4.19364566990616
INTS12	6.85404351036731
RAB4B	4.5749415484703
CTSF	7.08533905336047
HUNK	3.26914879979535
GNA13	3.71151091276343
B4GALT4	5.65986668834522
TSPAN31	6.45747506866942
CHD1L	5.32931801086178
CNKSR2	3.25684962770594
C1orf156	6.12158457891911
IBSP	3.3639975550944
FUT8	7.87546571014403
TRMT11	5.90887523968421
AGA	6.8959337446625
GFRA2	3.45569106031193
WWP1	6.80929358321106
B9D2	3.82652026670751
CPZ	5.48668872606252
STAT1	7.27389360876999
PTTG1	8.96995865634808
TMEM62	4.40194417153359
COL8A1	2.74574232536132
RBPJL	3.4176241199397
CASP8AP2	5.68625194241535
SSBP2	7.04870986320259
MMP12	6.7640012019766
NME4	7.25386969691806
LOC55565	3.78777913749429
GABRA1	3.3897504040324
PEX11B	7.58109137105338
HABP2	3.3624235809467
REEP1	4.37745560734869
C9orf156	4.68412332569862
SMARCA1	5.89522246409559
WEE1	6.08821305704553
APOF	2.90529812078534
GCDH	5.23705295584731
SSR4	9.49091353586606
SPAST	5.16586815599159
RGS1	7.8021875754067
ACCN4	3.89472535797252
PLXND1	5.78151330149096
FLJ20489	4.97809079851881
MLCK	2.89877029204705
INTS5	5.68141912259414
BSG	7.55965085819465
PARP8	6.40704482103063
ZNF215	3.18487806625985
TEAD4	5.16566700718558
PDE7B	3.35444054776921
MS4A3	2.89179445517151
DTX4	6.24128144664491
EFEMP1	4.96315017812911
TNRC6B	5.38494628396617
TULP2	3.36598209462073
RERE	4.59310327638097
BNC1	3.28778000429455
FGFBP1	4.39980791830058
TIMM8A	6.26650176292535
PIGB	5.07142439033349
AJAP1	3.11224270170542
COMMD8	8.11448710435813
TRIP11	4.08393065079636
SLC25A42	2.97589387485986
SYP	3.67261762599393
PCDHB6	4.47065614366674
FLJ12716	6.37165914412124
FKBP8	4.45164427797404
KIAA1109	4.77857378321307
PTPRC	5.70001684343938
POT1	6.29081899819087
CCT7	7.85764012082913
MMP11	5.35832965993656
MYO1E	4.71501830878965
EEF1A2	3.63260044772386
MIPEP	5.96692872325523
ZFX	4.29585327432685
UCHL3	8.21069006930928
LRFN4	4.93758009061063
XCL1	3.01618632812042
CARHSP1	6.84071425747629
GREM2	3.34138362940151
CCDC102B	3.65300761968351
HDDC2	5.80013918748972
SHC2	4.56262825437439
SDS	4.14312860245804
CASQ1	3.27684542488634
LYPLA3	4.70965979053635
INPPL1	5.71833030895001
SLC25A40	3.97814763437461
IHH	4.65794118925157
CHGB	3.07667323425412
COL9A3	3.85871779412218
C2orf18	4.94949840321686
DDEF2	6.9329827990959
BUB3	7.64372167931275
C6orf211	7.41903472388787
FOXD2	3.11125110858178
GGH	9.2641868597733
GGT1	3.5968370549308
ADARB1	4.09513685844115
VPS35	9.27766142624167
CNN2	5.91252373329151
DBP	5.72557480810197
WNT1	3.32527882554891
COL5A3	4.40226719981148
RHOD	5.16125307864882
ASNA1	7.11359322759464
WDTC1	5.16782727611547
COL4A2	8.32818677564134
HEBP1	8.30027253339469
SLC1A6	3.89906313007527
LUM	10.7180682255889
C1S	9.93611229796996
TCF7L1	4.70563470737461
ZCCHC6	6.26431115586869
ME2	6.8118070151247
PAGE1	3.37937069858722
DTX2	3.7050920390383
KPNA4	4.69058939720536
H3F3A	10.6296817869904
GLO1	9.33273057542701
WDR61	7.48010285007159
CD302	6.2936001825344
SIRT7	6.31311913411167
D4S234E	7.57043850812476
RABIF	6.30614695987338
DYRK3	5.23932771067582
PKIG	7.78206688293314
PFAS	6.42132239635906
ALOXE3	3.53934366766918
RPLP0	12.0360798517724
RBM34	6.46604334307878
MKNK2	8.45657024367784
ZNF528	4.64635830630003
U2AF2	5.22359697620032
SEC16A	7.43668091946986
EFNA5	3.39897209535387
ZNF44	4.80377560507754
FCGRT	6.7254723570297
NOL4	3.24973339538363
CCS	5.06738676261067
IGF2BP2	8.35478272649524
MFSD7	3.57767902578901
OR1D5	3.23621000267791
SIX6	3.27244326976172
CCR6	2.78776957409782
TSSC4	5.24302707215892
COL11A2	3.45741883120566
CHRNA6	3.70349016195876
PLD2	4.58545841344383
PALM	5.49119265410237
ORC1L	3.44531271176890
SASH1	5.06019406215464
PUM2	8.06177033162758
ZNF365	3.61612162908354
CDC14B	4.54607630420641
PHC1	5.31648083332703
KIAA0913	4.03974439540634
LDLRAP1	4.98879934453879
NAT8B	3.31250064020004
PPP3CB	6.61648310941687
ANGPTL4	3.97923171405689
HHEX	4.85151382740574
LSM14B	4.69725956382837
PLCH1	3.3319083879758
INSM1	3.03627072150019
TLN2	4.37322042432691
ZNF493	3.40852514639556
HDAC4	4.71335253019133
GLRA1	3.29837460858021
RPS6	11.1342473786189
SFXN1	5.11124171463396
FAM102A	5.30749559339272
KLHL1	3.4607514662465
SAPS2	4.23779551422079
CTNNBIP1	5.55973335173462
SCGB1A1	3.14935841542182
SCAND2	3.42387902365882
HMGN2	11.1946471570171
NEUROD2	2.97235844752929
YAF2	5.05146818641084
BRPF1	6.02926666658384
RICH2	3.85024045200803
TBCE	6.80030659049416
LIAS	5.75557863041303
MAPK1	5.25098823493344
MRM1	4.0279596383452
HDHD1A	6.32587375505426
CTA-246H3.1	5.87162196745705
ATP9A	7.31168942564441
HSD17B3	3.31143042248793
HN1L	5.63011867368378
SAG	3.38521019785981
C20orf10	3.28618716341511
CTRC	3.72977029466962
HNRNPA2B1	10.5649357230629
RNF216	5.00924841307476
GADD45A	8.37154176726902
MSH4	2.94507620854587
HOXD12	3.19093793591946
TMEM70	7.10051300647871
PPP1R14B	7.24232645835942
SBF1	3.706791085824
HIST1H2AM	4.34954526875403
GNG3	3.88294468122729
C1orf50	6.08834005022739
FTO	7.49660695819662
CALCB	3.21782283636881
PPP3R1	5.28745706756375
USP46	5.56113735198247
CCNJ	4.22419205505843
PSD	3.45475349363225
GNAZ	4.14409417533237
FAM57A	5.35079583202118
LILRB3	5.01099771365049
DHX8	6.12398748709314
SPI1	4.10458083851557
OXSM	6.2254660618747
GYS2	2.76367394902392
UBE3B	4.63480573362654
PLAT	7.77763016554155
NUPL2	6.57874490513191
SF3A1	6.9402177864121
COPE	7.2218927006301
EIF3A	8.22561712563712
IQCE	4.01897285294035
FBXW10	2.81502448278924
KIAA0182	5.64447552456833
YRDC	6.43922533836299
GPRC5D	3.35291374335579
LRRC23	3.43661458930602
BLVRA	5.61891362425702
SLC22A7	3.34729546700602
RASL12	3.56897131033937
DAZAP2	8.55943019104494
IKBKB	5.25526245176868
PPFIA2	3.35124295994346
ZNF271	6.83170551499053
CXorf6	4.13987324849183
FRG1	8.19630600283014
BTN2A2	4.31093293395399
THBS4	5.882929293373
ARHGAP1	5.48430122854544
ENOX1	3.97366338740149
ZNF706	9.26756453227956
DOK1	4.10137157772814
FCHO1	4.55128652098084
PGAP1	5.50800762593438
HOXD10	3.14354685798559
CXCR3	3.33949814717507
FSCN1	7.23601871877297
KIF17	3.46785750501232
TRIM66	3.30697172255050
CHI3L2	3.13650977851587
SRPX2	5.31893703865399
C13orf24	6.99104663347774
CBR3	4.60570670272205
ZNF132	3.0093991246085
AQP3	4.78232919475056
BNIP1	4.18481996697799
ST6GALNAC4	3.92473178415687
KIAA0391	4.52969398051995
KRTAP5-8	4.06949565861567
SIRPA	4.40019046194283
LYVE1	3.43960721044915
IGFBP6	5.30646949529881
APOH	3.15189805981684
TSC22D2	4.30872078328193
PLCD1	5.41933272905634
NPHS2	3.18494750998802
ARHGEF15	3.42671430329811
M-RIP	7.0334396378091
POLDIP2	6.12318254090373
NDUFV1	7.4300798644852
SRD5A1	5.466776126018
RAB3GAP2	6.66101322876401
CLEC7A	5.20309882805227
REXO4	4.47552057417364
HSPA14	8.2170324898241
TAAR5	3.59957737673601
ZNF142	5.19777356798893
MUT	6.85361072006554
C2orf43	3.99083203143274
SELPLG	4.77838117849097
BAZ2B	6.45998123302375
SLC38A3	3.65225198315624
BRD7	6.75109983333817
POU6F2	3.04851963444775
NISCH	7.55308996537533
TCEB1	8.64692615477032
OPCML	3.23573861001520
DTYMK	6.40511847511286
TAX1BP3	5.96714937349813
F13B	3.10040376419684
RPL34	10.2880027208866
AKAP12	5.92819846794479
MARK2	3.60264495502577
AMBN	3.35654586575801
C14orf32	7.14316021721995
FLJ21865	5.06955498720219
HSD3B2	3.15620685748853
HMG20A	5.06986339098762
WDR77	6.15209928013515
ATF2	5.55971643335916
C10orf137	5.79559906788943
ARL6IP5	9.0404969241707
QTRT1	5.85265618129668
CCNT1	4.60741328637792
AP1B1	5.33200348461835
CD74	10.0179980709455
DYNLL1	10.7492736795513
PLSCR1	8.82668870922028
LIPG	3.363496615413
PHACTR2	5.45798060640281
SLC35E1	6.01000505844275
VENTX	3.35511648776286
FEZ1	4.71756765730153
APOD	5.02596258366942
LAD1	5.2573394978967
C16orf44	4.45786691655133
C1orf166	4.95545578303691
PAOX	4.11269847853378
MAPK8	3.42540608981619
NELF	4.52587298657537
RBBP8	7.6150135124562
DNAJC8	5.50398934628477
KCNJ12	3.46648788687216
WNT11	4.03112585909384
SRP54	6.95905113633458
GPR35	3.82838570998903
NRGN	3.85542266265963
IFNW1	3.5795426760766
ACVR1	7.65633418657143
SCN1B	4.35061874939653
RNASEH2B	5.22175083254555
STAR	3.13970044511482
C14orf65	3.16758551741514
TAAR2	2.96585437483280
VAMP5	4.35704922431423
TUBA1C	10.9926630836600
PIK3R2	4.16890176228857
ARD1A	5.91685731596382
SYTL2	3.28112422140877
UBXD2	7.77532483941694
EBF2	3.48113868226804
CAMSAP1L1	6.33772887070401
CYP3A43	3.09623772830809
CCDC91	6.25033080563189
AKR1B1	8.76971932242352
KAL1	5.44786176143538
GRID2	3.32910610015938
ZNF423	5.71397933603736
PSMB4	10.1718291591751
ARPP-21	3.42848554036299
XPNPEP3	4.52557839623135
CYBB	5.284022311204
UXS1	6.59413560908880
SART1	6.57111841470413
C7orf16	2.98373793563635
SPTA1	3.13961317700746
SHB	4.42340063421285
CHST7	3.79551692833391
SEMA6D	3.89495233706865
IKZF4	3.6224529285023
NDUFA1	9.777955271351
HSPE1	9.54820198012138
MAPK13	5.79428209173242
MYCN	4.33253255018047
KCNJ3	3.07384606395587
ZNF573	5.01388523039205
PCDHGA8	4.14663719163775
ERO1LB	3.23890834418262
NTF3	4.77728130501522
GTF2B	7.83506908356048
GSPT1	7.22872094600466
GUSB	9.9772971325819
