Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D03_491148
Composite Element REF	Signal
ADAT1	5.90539205509422
TMEM50A	8.84070599892018
CENPI	3.97933543650598
HOOK1	5.98923787191143
RPP21	7.22536603042568
GTF2E2	6.90816252292549
IL17B	3.06705172571682
CCNF	4.6174889884723
CRYL1	4.82825582348743
FOXH1	3.18627099180941
NFYB	5.67967284142918
KCNQ3	3.95611413957087
PPM1G	7.14846603104195
NOVA1	3.40604043613808
FZD3	5.8841372534584
NMT1	5.97798235892369
AKAP8	6.27722439074143
SOCS5	6.54552636724501
HADHA	7.98998819747076
PLEKHF1	6.67028410072678
DLG5	7.52766014430719
CFDP1	5.4075798787387
SAGE1	2.83909554161036
PGM5	3.18569151305303
C1orf144	5.68229415053751
SUHW4	4.29927231116726
TFEB	4.64172158623325
RND2	3.15311501423176
ATG12	6.13500764888393
BMI1	7.81419088285234
RNMT	5.08183464058196
MASP1	3.34193165614444
MYH4	2.80697415136248
SLURP1	3.26574036400288
KIAA0984	3.53552907646999
ASTN1	3.1978332471833
MYCL1	6.81985368677059
SH3BGR	4.71569507793955
RPAP2	3.91082011060088
FOSB	6.47594786386855
KRT35	3.06415166311081
MIA3	5.22909853186783
KIR3DL3	3.20571466123338
SEMA3F	5.36866777585781
TMEM135	6.41972221658607
SLC27A2	3.72013203192974
NDUFB2	9.4512655791838
FAM46C	4.25322656641794
G6PC	2.79660932882042
KRT33A	3.60626321047873
OVOL1	3.25948568307099
PAMCI	5.98637807045797
S100A7	3.46441649733029
MAPKBP1	5.5225784184941
CPE	7.27697672582519
HARS2	6.46313418395746
GNB1	9.18445255588296
TRIM46	3.30799287922785
UPF3B	6.7636021277807
CXCR6	3.74796880359293
C16orf3	3.18690115449804
HLA-DOB	3.58554265352074
HPSE	4.34278680248088
GSCL	2.75786322164646
POLD1	4.59579026735536
DMWD	4.63788781317334
CALD1	7.26654565553301
LCAT	3.47828773497271
SCRT1	2.85410763755125
ST6GAL1	5.75395508042496
POMC	2.89049010355584
UNC84B	5.74229411759932
NSMAF	7.00082390555693
ADSS	7.68037808955547
SKIL	3.37257350579421
HMGCS1	6.08658898571866
PYGO1	2.76885266177792
POLR3F	5.79378417059432
ZNF277P	7.32523874304537
CNNM3	6.42047800325196
WRNIP1	3.16618147524266
ALAS2	3.65505952677251
MRPL23	7.54469470194241
ST3GAL5	4.53336431224109
ZBTB7B	3.51433879303382
DHRS1	5.91635166344607
NFKBIA	9.44756227751846
CNOT3	3.92966394705061
GAK	5.81010294458033
SFT2D2	5.12082669004599
HOXA6	3.37036813842934
PSMA6	10.3380916342687
CRTC1	4.58938392791547
LY6D	3.26021118710124
CPT1A	3.3222568882466
ALMS1	6.26913809629935
LMO1	3.54508407433959
EIF3I	9.88643059966108
DCN	9.98929383716306
PRB4	4.64172952290637
MCM3APAS	4.74652108670786
SUCLG2	6.10852892333517
FOXF2	3.46456132971147
MLH1	7.56620830063014
S100A12	3.7954269558787
ABHD14A	5.62648173763315
DEXI	7.14401370966381
ACTN1	8.66970169684173
AMPD2	5.83602280144317
IFNAR2	5.90676208444826
CYB5A	8.55259346896661
TLOC1	8.76639353393309
NRBF2	5.75081082926547
MKS1	4.77836553637474
P2RY11	2.86486123337895
CX3CR1	6.12078082127725
PDE1B	3.33258308334369
KCTD3	5.44761196462551
ITGAE	7.97944447225163
SLC30A3	4.46417004943963
KISS1	3.30496844592911
PLP1	3.39458096884968
C14orf2	8.4418220020221
IFRD2	6.3366355381066
ANKRD7	3.92367231919018
XAB1	9.39206214518257
NARS2	7.06598421048179
TMLHE	3.63174080920605
SERPINB3	2.79207207422046
FAM127B	5.28296283722049
ZNF391	3.23526165741795
ABCA5	4.59091102438907
DNAJB14	5.22649318946264
TSFM	7.02141684308293
WRB	7.3481340650477
ABCC8	3.02526597752235
MAP1S	5.51083683117444
BPI	3.07982199063153
TTC4	6.86286055197588
BNC2	5.48397859625393
HIST1H4A	3.04179816174736
NDUFS3	8.92301712803161
WDR3	6.41656922326937
MAGED1	9.3968528557982
TTC33	6.47169220520898
CPN2	3.65918455588771
STMN2	2.83835278629647
PCOLCE2	4.01706733006356
ROR1	4.12618880932199
HSD17B14	4.60990306611925
SAMD4B	3.7441453449539
HEXA	7.46301403729028
USP39	7.47569447347141
HNRNPU	5.71976240620312
NRD1	8.61281878971464
ATXN2L	3.81909422998329
MAP2K3	5.88878616119693
FLT4	4.5063971771999
OMG	3.13057071990643
SCAP	6.55629075378566
ELA2	2.95196293570491
NARS	10.6390055634190
PRCC	5.70148414782923
ZNF675	3.29466589746503
VENTXP1	3.01933129024542
CALCOCO1	6.34568380157892
ZBTB32	3.49273790117585
RFC5	5.68373707643826
BRAF	4.8233166998001
PAX5	3.37508929302154
MGC14376	5.81376230816276
TNFSF5IP1	9.80587048887
PEBP1	9.42463929924106
AAK1	3.93958620849239
FBXO2	4.08241854282145
RMND1	5.10959794687629
IGKV1-5	4.66580236038705
COL1A2	12.3904959435113
SERPINA5	4.39454538293022
GMEB1	4.45556339439927
AKT3	3.21653776672676
AANAT	3.00051293305309
CRB1	3.21512132592589
C19orf21	6.31090603779415
UBR4	8.37461752730043
LTBP3	6.46425008417482
AMHR2	3.23837164538324
CTTN	6.30468873977312
UTP15	3.39046550480345
C20orf39	6.5902963587979
MYBBP1A	5.36722396365443
HSBP1	8.19392294487523
PROCR	5.04124972915065
PHF11	8.0844828876984
PASK	5.74703282031500
RFXDC2	4.19639351048132
KIAA0467	5.35979150986723
NDEL1	6.70021861088612
USP8	6.87515810348787
BAIAP2	4.10979351924464
SI	2.87479031448069
ARSJ	3.65269423226806
GULP1	4.23420405714035
KCNE4	4.87277246552142
KCNS3	4.9815990719759
BAAT	3.15468416636674
DKFZp434K191	3.16424313908595
MBD1	6.41913942499241
ITGAL	3.94499849095996
WDR73	6.81936792608618
ARFGAP1	5.59595970234174
ZBTB40	4.92307916857033
CH25H	3.70597233496897
LOC81691	4.29016709825063
CYP4B1	4.87151311826135
ALPL	5.56354530771362
FOLR3	3.86001450748091
CHST3	4.11164305235731
TRIM62	4.71380832066772
MAP3K9	3.36369645078727
ABLIM1	7.10044579377772
BTAF1	6.89027290621122
MAST3	5.79716734318454
RBM35B	6.15529028527217
ANKRD25	6.53507444980831
RYBP	8.11145409844426
UQCRC2	9.05476576400793
TTC26	4.77320793839109
ZNF22	7.35965962603725
MAEA	7.70527643205068
RNPEPL1	3.81822240358020
HYAL1	3.42634999158536
PSD3	4.4436471325887
AGR2	4.34738333655892
HDLBP	7.01054654484313
GNB3	3.67120953970815
HECW1	3.38799008000017
ACTR2	9.19719359158258
HMGB1	10.6186832457074
EDG1	4.20034637806683
HOPX	7.56763247427469
ZNF304	4.80121891637164
OR12D3	3.53693240045874
METTL1	5.84332648488535
PSPH	6.43243829491665
SOAT2	3.5026510703901
RAP1GDS1	5.84057846544733
CLCA3	2.95315907085096
DARS2	5.54011159837923
CDC25A	4.21707317890863
RCN3	5.48727737701117
CREBL1	4.30772751471055
PTGER3	3.79098408384542
USP29	3.70058036663449
ARHGEF10L	5.48944424656411
ADAM30	3.17274962927186
ATOX1	8.0739032531787
KIF26B	4.02601781793213
C17orf70	5.13384334651467
STT3A	6.31490583496399
ZNF225	3.19375830049341
DNASE1	3.27946506670634
C1orf106	5.32235661200677
PTN	7.16118033171128
RAB6IP1	7.37674846496677
HECA	8.16557040899555
RAE1	8.4575572290408
TNIK	4.46664582814785
RNF122	4.33714098918966
ACTN3	3.23833242735037
SLC22A18AS	3.42362234660583
CCNA1	7.7520305275539
ELP4	6.4558376489831
FAM65A	6.42813701432154
IL26	3.22823050918788
RYK	6.59738494476282
QARS	9.23599126526119
RPL10A	11.9052940804628
LRP3	6.09789726234848
OR2S2	3.29491559123187
BID	6.55663374648167
IRS4	4.95645858192982
MACF1	8.4838113499052
CXCL14	5.1232076479917
SEC24D	4.74604331852413
LOC374395	3.58939044324329
TGFB2	3.06169782904024
CHRNE	6.12609284058942
MDFIC	4.52093358259619
HSPB8	5.15007930329436
PRDM14	3.72311772277176
MNAT1	4.4090354345514
ADD3	8.95323297475318
MBNL2	4.47939259677568
KLK6	6.87451211293818
ATP6V0D1	7.97101460006478
MTA2	3.4025051949185
TMEM111	8.1459688285098
KIAA1279	7.36816046065659
LZTR1	5.33753656630258
RAP1A	7.7710532587071
AXIN1	5.3561144868853
POLR1C	7.0825062539589
TRIO	5.06253863512727
NUBP2	6.33814523825268
ID3	6.51431073783326
TM9SF1	6.91135833814351
POU4F2	3.09827051908456
ZNF473	4.3836841240203
IQCK	7.60277327108896
MTM1	3.73969172801062
GPR107	5.69948074173546
CAPN3	3.40985315145229
FLJ14154	6.95767295804575
RECQL	6.64826244642855
AP1G1	6.62718184369804
CTNNBL1	6.90161360942975
ENPP4	6.69524061278644
PADI3	3.13315256256425
ECHDC1	6.88101413652137
RNF170	5.25227678276843
SMARCC1	7.17127836676145
C16orf7	4.03104388887013
CG018	3.81967811071016
GNAI3	7.32339745407477
KCNE1	3.17432029082688
POLG2	5.73527483987925
CD4	4.8817794963571
EBI2	4.5439663653948
IRF1	5.84353917306766
TPD52L2	7.99821173443583
PTPRE	5.00194570295595
PTK2B	3.50117461538802
SDHB	7.9484069806143
SOX4	7.79819312250857
TSPAN3	8.4635410861853
RHOF	5.95605359218178
SH2D1A	3.28033949042098
PTPLAD1	5.97843125635283
DUSP22	7.31390076807544
USP20	4.68804984974024
CALB1	3.12719932388377
DERA	8.8773052928114
TMEM118	5.48835993135682
MCRS1	5.82010483446632
C18orf8	6.26035276937109
FLJ10241	7.60133033226546
GINS3	4.4976630480686
C19orf53	10.0187012502277
TPP2	6.06078810629077
GJA12	3.62455519428134
PKD1	3.73003077942856
ST6GALNAC5	7.03112518584609
JAM3	5.75674229516039
CHSY1	7.6720096101274
LAPTM4A	11.2694383349109
TRPM8	3.48868121773461
MYOM1	4.80890566665387
PHKG2	4.7011909544062
EXT2	7.22317477936524
MOBKL1B	8.4109046897204
DIAPH2	4.54436772714589
DOLK	5.53472486778248
TUBAL3	3.81723985846238
CRYZL1	5.65763301468213
CLN8	3.60741193176108
PTPN12	5.42217104452793
ABL2	3.31717327169743
ACVRL1	3.42910110233089
C14orf156	8.4170113691011
CRY2	4.72080974629129
PTPRZ1	3.13080305356924
LAMP1	7.6540693492117
PNPLA4	4.87273170405385
FCGR2B	4.59457462234021
DIP2C	5.18360191559769
RXRA	4.98941806186766
MAP3K5	5.33591722609679
PDLIM7	4.18281607728722
ALKBH1	6.67421942809755
ARL14	3.01412521292864
SNIP1	5.04382782049576
CLDN11	3.40503574117213
TIMP3	6.1764818036899
CIB2	3.90594681308229
HRK	3.28780494011938
MXRA8	6.41819529693414
RGS3	4.93219690650160
SPAG16	5.41685240802519
C4orf31	3.74323883009155
FAM5B	3.29293507940713
ABHD4	6.096383482299
ARHGEF12	5.42310975333043
CCR9	3.2856031511623
NFATC1	3.73249465748
RAC2	4.93818983920212
GLUD2	3.48742373550999
SEPT10	6.7514689753358
UAP1L1	3.60045105811576
RPP40	7.30313203182604
SLC18A3	3.16406386713166
YOD1	3.29652221493001
RALY	7.33311889912718
TBX5	3.42017239435358
NAPG	4.42811899143368
C14orf45	5.22037581815911
RHD	3.12475980682596
HMOX2	5.21558084050478
DBNDD2	8.20998948002121
YIPF4	4.65775642322572
ZBTB22	5.13227535794117
THAP10	4.95594091231096
ANKRD10	5.94451136540694
PLCG1	5.32389904499902
TAGLN2	7.58282891223116
SLC16A7	3.23224949131763
HTR2C	3.03193016573046
TSGA14	3.8905482708943
MDH1	10.6692728506124
ITGB4	3.49550129953745
DCBLD2	3.87802882859812
C5orf28	7.27287179167707
YTHDF3	6.92476684467433
FMO4	4.89591923412353
THYN1	7.75491889184063
OTOR	3.13335186714259
PGRMC2	6.37622715593519
DRD5	2.97379290579017
TMEM30B	5.4174009686498
PAQR6	3.82333419470105
UBE2I	6.14810336640694
TBC1D5	5.08806097406801
C8orf70	5.79481622359075
HRH4	3.15957419713139
ANGPTL3	3.15494694183951
MYO6	7.83360016994106
GLRX2	6.48226820281577
ATP11A	3.94066075692494
MUC16	9.92308270588907
SLC25A5	10.7746155630728
MYO1C	6.79027570401116
RBM23	8.4027172624525
FAM89B	7.07603544610414
FAS	5.01609330018199
KIFAP3	7.05091262701053
NGFB	3.39615725068324
C1orf63	7.15756266198105
PERLD1	5.46827998416116
GLRA2	3.78194566136058
BTN3A2	4.87951117722297
C17orf59	3.55286442360578
HSPBAP1	5.93350012639214
CSTF3	7.97523792400883
PRKCI	8.2735718165936
OSMR	4.30700105544921
SOD3	3.47608041544264
ZNF574	5.37695958458405
CYSLTR2	3.87491401533263
RPL12	12.3664819053701
WIZ	5.06289744291186
ALDH4A1	4.68199692355024
CRYAB	6.45024104734408
RNF17	3.47201387678779
NEIL3	4.19033485658583
COPA	6.61775609577959
KIF11	6.76157426049988
SLC26A3	2.92721824245633
SKP2	5.21819130965472
ZNF175	4.87722982950491
PARVA	7.29383617201696
JAKMIP2	2.98377011273582
C8orf4	4.74200334397223
PTHLH	3.12078287749465
RNF34	8.0866220260163
PKLR	3.17415415606789
PCDHB17	3.19994157668729
CD36	5.95571419608589
CCT2	9.73615457123807
PRKG2	4.05748494512234
ARF4	9.55759271089178
SIKE	3.77068062682024
ANAPC13	9.34183951860799
MBTPS1	5.61663330691576
SLCO3A1	4.67432849386597
ZNF692	5.9060825553862
GPSN2	8.71099419534036
NCF2	4.28094913442220
SH3GLB1	7.83825977069958
SLC12A6	3.59509650293264
MRPL48	8.21907130197329
HMGN3	10.7655275028402
SUPT5H	5.98778253315689
XRCC6	9.42847774513814
SOS2	4.0404628104451
PAX9	3.36134559758679
CCDC99	6.94827801508895
NNAT	4.07480131678921
USP16	6.76668711606457
C20orf42	3.71311870602658
LARS	7.148317531129
SCML2	4.35956083929591
BCL9	6.52293107550398
ABO	3.21175999268377
TRAF3	3.39022210324282
LETM1	3.92200314908321
PLXNB1	5.14880735220424
NIPSNAP1	7.30435368929592
USP10	6.33636081544113
F9	3.22160083832841
CNGB3	4.16948282361892
LIPE	3.43217969480367
C12orf52	6.03862114475934
PI4K2A	4.542071629197
KIAA0515	7.09168088666861
MED8	7.49566463477069
TEX261	5.99621037691266
STAT4	3.5048591057864
LY86	5.41997984549914
WDR32	5.69314309744888
FLJ13611	4.59775626369730
SNRPA	8.3341577381793
ZMYND8	8.01731884901734
GATAD2A	8.14588706835725
PDXK	6.6537595811665
PTGES3	10.8503565460316
C7orf42	9.00233672667148
TAP1	7.63634671129772
CYP11B2	3.14439918817883
ETS2	4.8752735222678
C6orf166	3.93235237095614
PRMT2	5.78281718982623
PRDX1	10.5744991753595
FGB	3.42277865747076
INTS8	8.4976288198257
COX17	8.35729774991003
C16orf33	8.1814892691284
EPHA5	3.16193069469277
PIWIL1	3.17194152126532
FOLR1	7.56604625491414
FREQ	5.08833438834908
KIAA0082	6.72024968669003
TSGA10	4.73334898198654
TMCC2	3.92840813272574
TCF12	7.71358684084232
FAM130A2	3.99160773618241
MYOT	3.20016015958654
HAL	3.26347023002664
POU4F1	3.19187912189461
SNRPF	8.32743326792517
BCL2L2	6.10369680647656
CUGBP2	5.14500528760056
EMG1	8.78580135372618
PRRG4	4.95855457387952
HIRA	5.97819687284505
MERTK	4.8647887995019
BAG1	6.63240364270661
MYNN	6.53195489473461
CORO2B	4.75941604116888
ALOX15	3.03475732676375
TBXA2R	3.62495248544584
RNF144A	7.3008317910535
MARCH5	7.41466072208646
CST1	2.92985001770705
NUPR1	6.48857886986336
DULLARD	5.75172495913063
DCLRE1B	4.67759126253486
ITGA8	3.86278120842483
CCL7	3.72559841762216
TP73	3.27967263626067
PRKCD	5.4974435347074
NDUFB4	11.5426402405447
DSC2	6.77405710310319
RBMS2	4.40928759716681
GRIK4	3.09176464744463
TMPRSS6	3.75658492742888
GLB1L	4.15312568608664
COL4A3	3.00455447121235
PUS1	5.58280204298047
MYO10	7.49294627769047
PEX1	5.04913346439363
OLFM1	3.51264282138171
RBM19	4.03985615376749
RET	3.58677543415217
TAPBP	6.33280854894464
RUNX1	3.84825023386629
IL1RL1	3.49881573667943
ALX3	3.41511106298219
MID1	6.03681585262604
C14orf138	4.87067871103312
GPR64	6.31695542761992
SNX10	7.67284278800346
MYO16	3.58976611071792
DBF4	6.8081185194629
POGK	8.19956481774402
MAPK9	5.5353186914932
RIPK2	5.95270143968218
LRRC31	3.47445260052973
C8orf79	3.60438502664814
CLDN7	7.79298396285012
EFNB3	5.06890355021789
GLP1R	3.44782595273623
CSTF2T	5.72196758477128
TRIM37	8.34093031180803
GRHL2	7.15592933821716
IREB2	4.14988307144002
GRSF1	6.7545617429869
CNR1	3.18450098444518
ABCC4	7.51190185725732
DLG3	4.31993722654974
ZFP36L2	4.76646693506702
VGLL1	3.10499794551140
IL1F7	3.1423381639925
NR2E1	2.88428875970607
MS4A6A	6.77780561742490
FTL	9.22995327470244
DYRK2	7.18596790189954
PCLO	3.43966896505415
ARIH2	4.89259663997185
PCNX	3.51661919197605
ANXA9	3.22466973709104
SRR	5.81805657895196
SCNN1D	3.40324443394482
NOL3	3.86634707224124
IFITM2	9.5790611883257
ARNTL2	4.60287870143101
MRPS18A	7.17558137651862
ASPH	4.08497411001655
PVRIG	4.10773653120421
CPA2	3.16766743512892
LEPR	3.65491131106607
SH3BGRL	8.17292614711355
C16orf42	4.51455490815662
C9orf6	7.56370565650086
ERN2	5.56413041318956
SYNGR2	7.97568960001268
CDKN2D	3.39620050713639
PITPNA	7.97781776312644
PRPF4B	6.30212040001337
NRBP1	5.57096965463111
SLC43A3	6.71913507872437
SLC25A22	4.53369462173801
ILK	7.78688109718058
SLC22A8	3.54668278245989
SEC14L3	3.0012038920557
MRPS7	6.72567995590103
SLC22A1	3.46896217968132
BTN2A3	3.88851826353553
RASA4	4.31970326373527
PITX2	2.9230677402505
CCNL2	6.06391327898655
GJA4	4.73512234538399
FABP3	3.54268912003106
MYBPC3	3.59362181445311
LOC728215	3.67521730952368
TRPV2	3.71671324714806
NIBP	5.11774438895841
CDADC1	3.50005080743592
ZFHX4	4.25330145436626
TFPT	5.73080397205049
TSPYL2	5.2060901159531
EIF2S3	4.37213918649454
ABTB2	4.06375449889921
SOX30	3.12547338140505
VBP1	8.08871239126864
DKFZP564O0523	4.50114496636855
MORC3	5.8766597012027
BHMT2	4.03543980104276
FZD7	6.57600345227121
CDH18	5.32605005957746
CHL1	4.16281325545093
PMS2CL	5.54834828464627
TBC1D2B	5.25475356952937
FA2H	3.80314917793585
TTLL7	3.53949513298278
SPOCK3	3.5687509048035
SLC13A2	3.36337095223991
AIM1	7.7208399036004
GSN	5.87881896808867
EGR2	5.32202742864671
SMARCA5	6.16531431582577
GARNL4	6.51291861123343
WWC1	6.24237894350523
PLEKHG3	4.29712548009498
PLS1	8.59832243485357
DGKZ	5.61162191712267
EFNA1	6.27667578057516
ANK2	3.88869522647917
PAGE4	3.16392801695376
SH3GL3	3.2600243519087
SENP6	5.98009084136
AKR7A2	7.8435039987725
FKBP10	4.05442231762583
RIF1	5.33458932149741
PRLH	3.18592768668299
VLDLR	5.45343844398909
VEGFC	5.80749525307548
LARP1	8.22413551765755
SRBD1	4.88618776006773
DBT	4.98812747456025
ITGB6	3.22877524931735
CGGBP1	4.87402011079369
SLC1A2	3.5597111827885
INVS	3.76980264132607
MPO	3.32130607154727
ZBTB16	3.21581291232303
TADA3L	5.05076502835981
MOBKL3	8.0865029802191
PDGFB	3.60788337448962
CUTL2	3.1032311318233
RFX1	3.13603970933388
KLK2	3.30633083754643
VIM	11.0382552425519
REG1B	3.18566127035933
SUMO3	8.7721932350098
UQCRB	8.16678891224566
MLL4	3.73045572903541
LGALS3BP	8.84765792714784
DKFZP564O0823	3.53797289363988
MRFAP1L1	6.94058172582698
SPR	6.33709973729257
HOXA10	5.00866814630097
NGB	3.14338352541372
LZTS1	3.36735089154257
ABCE1	6.82369230757946
ARHGEF3	7.35974714785135
ChGn	4.38929654
CSNK1G2	6.26614699873609
SUPT3H	6.35826660428591
GABRB2	3.59250699513542
MGC72080	8.00641254717174
SLIT3	4.45041437043704
CD27	4.06141173782492
EGLN1	5.20165566541401
PEX13	5.34543597431003
MAN1C1	5.01150555783487
RWDD3	4.55534836129524
GRIN2B	3.34356662725085
HSPA6	4.18145711834017
ATP6AP1	7.73045127180915
NR1H2	4.09199960355142
PDK2	4.26741994104557
PHC2	7.45867782504031
LIN7A	3.31068086676563
SLC38A2	10.7774427525412
FAM83E	3.43493066271725
SPHK1	4.62644152077873
TRIM26	6.71627857700824
C18orf24	3.49110761502878
C15orf29	3.95802357972331
ADAM9	7.10303979186454
RUVBL1	8.31881005326122
TMUB2	4.85606585415711
APAF1	3.48325216362837
GPR176	3.61327475316195
MYH11	4.51916506903348
NEK1	4.86050278349931
MPP2	4.35772031967279
TNK2	4.0313296704072
C12orf24	5.20517456870487
MATN3	4.14557039833918
ZNF289	7.0176586698441
AGK	6.94894143630392
IFNGR2	7.48711345749548
NDUFA4	10.8094683667814
ITPR1	4.10754291457547
PKP4	7.46788399130128
DUSP1	7.82766416409624
DDAH2	7.16801649025425
ATXN3	4.40769461927355
TRIM27	7.0900565156994
LUZP4	4.08695400661408
SETD6	5.18849014816398
CDC42EP2	4.13934556353001
P2RY2	3.51773665923342
SLC45A2	3.33274914743527
RABGAP1	7.47181014324778
CHP	6.53134124018591
GPRC5A	3.98698350973733
SOX17	9.19117264976965
PAK3	3.60673898148999
ZNF259	6.33984538270132
LOC63920	4.49880819064183
TGFBR1	3.19808708109872
GBP2	5.66758260877689
MRC2	6.99562579004734
CDC42	6.67678320115202
AOF2	8.077152613105
LRPPRC	9.45073616499476
CD97	6.67600310505472
SETD5	7.52841512036203
NINJ2	4.54092250392056
PTER	6.77386811892038
POMGNT1	5.83365951877164
RRS1	7.52243115329242
HRB	5.9452059071931
SNX2	7.22410194752743
ECGF1	3.93939780219426
ATP1B2	3.92867251995253
RBX1	8.17706636180623
LOC400506	6.50138773016212
COL4A3BP	7.59137704545715
C6orf97	3.53272308207924
GRHPR	8.23576402358472
TSNAX	7.60256000872334
TAS2R1	3.82894454376975
SEMA7A	3.41290613551741
ZBTB7A	3.62421949724631
ATM	5.15937062884835
TIE1	3.79675961895949
PCID2	6.43254865423817
HIST1H3G	4.71696804341883
EDF1	9.22939915044756
GTF2H4	4.79971481532697
NEUROD1	3.15860691482229
LRRC15	4.81386366715265
TFF2	3.67553488791632
PARP2	7.07700816400131
WDR60	5.59091901719987
IFNA5	3.31867395552952
ZNF134	4.19599420429568
GSDML	4.21693275972363
SMEK1	4.97318400691314
PCGF2	5.23742209452102
CYP2A13	3.51923827040148
TNS1	5.56835197907962
MDM1	5.07359701930978
KCNH6	3.24458159721079
SMPX	3.68019703362308
CD9	11.3815553606980
SRGN	7.89428073064065
ALDH7A1	7.04866247464374
EIF3F	10.8585431858181
VDAC3	7.59955774119272
CASP7	7.25095788529552
KCNJ10	3.23187580474792
EDEM2	6.69813394402247
CCNJL	4.00561478429374
CAMK1G	3.59302415130465
AATF	8.16364921539613
CDC20	9.73121532944826
E2F5	4.34695272460381
ACSL5	4.93374647613476
FTSJ3	7.01909369970981
PRUNE2	5.167413857924
LYPLA2	6.70060089656946
C19orf56	9.29931032641966
FAM30A	3.87047760634271
SMAD4	7.02939238369683
AFM	2.65868306723682
ACPP	5.97015040033877
G0S2	5.89885404518044
FCHSD2	6.4478520528266
SLC4A7	3.96539027226836
RRP1B	6.44966579775512
STAT6	6.35171366986911
CCDC40	3.21840951029684
GNL1	4.93938596432783
ZNF195	6.64857208039864
GART	5.3426117178101
THOP1	3.90126981569615
PER3	4.6097259065042
TRIAP1	8.59530495188186
SCARB1	4.29942478541413
ADCY8	2.95991714558329
CACNA1F	3.64429562794645
C10orf10	5.93427540968268
SFRS8	5.68717403434095
PBOV1	3.24235699011698
GOLSYN	6.47924492773145
PSG1	3.19935827735261
DHX34	3.9953920269857
CAMK2N1	5.79754101392978
FLJ20433	4.30328827998151
GREM1	5.03932622857833
NFIC	6.10710498657297
ITPR2	5.53972596866692
QPCT	4.55780980375215
PRKAG2	5.730122331969
H2AFZ	9.5370051799972
MLLT3	4.71981357473342
CCNT2	4.49719657270759
PLK4	4.10429208762246
H2AFX	4.80893276138047
MED16	5.45425950194903
PLEKHQ1	4.91709322650145
GOSR1	6.42608440962207
BTG4	3.12997109791774
RPL30	12.3813189015033
PLOD3	7.18147182893125
ZBTB39	4.69606144104821
SHC3	3.36480273040804
HAVCR1	3.00276575196158
DYNC2H1	4.4649199827788
WASF3	4.91403487664682
DRG1	9.13166419963203
SPCS1	9.94192887365538
PRR4	4.66751861770847
KDELR3	6.36280519872679
SRP19	8.84010847258584
GABRA6	2.96884913134106
RNF5	8.6824420445049
MFSD1	8.73219465467843
KRI1	5.85944028280107
LRP10	9.08740084523098
KLHL25	4.45436908330061
PUS7L	5.14069155895549
MGMT	7.38242600439969
BUB1	4.75978001457648
RNF138	8.13220160578069
MYLPF	3.92651109386716
HOXD1	8.53147117875142
DYNLRB1	9.55747982839048
AIF1	5.41589878922182
HCN3	3.28801103159305
CSH1	2.86671617090685
MAP4K5	4.68680345200124
CHODL	7.67373219572517
EXOSC8	6.43959592441429
LASP1	9.60575609087176
SLC28A1	3.28274640988991
PLAA	5.63055220655028
KRT6A	3.13354032655299
MYO7B	3.39616195537544
SEH1L	7.22326391354953
MTNR1A	3.3344120114865
TSPAN5	4.17975741469366
MCL1	6.23108095967547
EHBP1	7.0151541814697
CDC45L	5.09025895532554
ATAD3A	5.26766510893961
PRNP	5.94948415438487
OSGIN2	3.34061145149116
DARC	4.32534498669735
SHMT1	4.88265666799154
