Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166
Composite Element REF	Signal
SP140	3.26612583310072
G6PD	5.09524489030035
NUDC	6.92015946651031
GABRP	3.61216208409603
SCARA3	5.31555826257359
TACSTD2	5.51032907744699
EIF3J	7.54509150003983
PPP2R2A	7.34398741108549
CPA3	4.01002828625079
PVALB	2.94109830656502
BCAT2	6.3454117442368
MFN1	6.9718515385761
F10	3.08639882733600
FAM134C	7.47667192676361
SNX11	7.41482998728741
COMP	7.1959878985748
GPR177	8.3694477180332
TAL1	3.16949903308278
ACSL1	6.9469219761953
ABCC5	4.72017462677532
HCFC2	5.5461174114665
TCAP	3.08052528185947
ABL1	6.70291171505635
RBBP7	9.31241962236519
PTPRG	7.15759966688005
NCOR1	6.03380441126108
MOCOS	6.14081994350767
C14orf93	3.96177688318086
PRDM10	4.11885887504768
TNRC15	6.10876036777587
SPINK4	3.39401031085258
TXNRD1	7.93335802396791
UBE2H	7.9995145833055
BRDT	2.77949714662091
SLC16A4	3.97242979675183
VIP	2.96401223228971
CALCR	3.33030309637943
CCNE2	4.12975073393097
SLC6A8	6.22180569379179
LILRA1	3.50559824370591
MC2R	3.30114365234569
MBTD1	4.89241283569657
USP33	6.37697560934114
PPP1CB	8.86828235087248
C15orf39	4.55988490819356
ABHD8	4.45361766258215
MAP3K12	4.97014425509334
PAAF1	7.16442975471515
ARF5	8.17521465106304
CCT3	9.37203128390905
SLC3A2	7.0050556763723
PIWIL2	3.32109270531615
RAD50	5.65724963954533
IER5	7.23151037102849
SYNE1	3.79815633053843
MBTPS2	3.57324533672579
MVK	4.96076107507642
TSPYL1	8.67046997080817
NCL	8.81974300424064
PSMD10	8.88344520991384
MOBP	3.24507274779875
GUF1	4.37201267919931
WDR44	6.0914321579014
HRH1	6.28587769457996
HIST1H3C	3.73415627580912
C5orf30	7.20862136188862
RASGRP3	5.04579748210097
RNPEP	7.49175305246389
PRKRIP1	5.5426187519373
MED21	7.83471860539864
GRPR	3.87512359794926
SYT11	5.44002371750583
NTSR2	3.42928004896608
Gcom1	6.10320183203575
SPTBN2	3.41021440490582
LRMP	6.3425558381364
HTRA1	9.58214715122587
RNF111	7.5556953222448
SLC26A2	7.24150185656812
WISP1	3.41879262172119
ATP2B4	6.57408335261434
FLJ10769	6.1430871751696
PTH	2.80568021526026
KIAA0895	6.83147454848931
CHST12	6.13654904833594
RAB22A	6.52757305214424
TARDBP	6.33454554159002
RANBP5	6.6444787151928
P2RY10	2.81667695970799
STAU1	8.81624775561336
NME5	7.11717873604547
DDX21	8.76228652844423
CHMP1A	7.38120957058294
BARX1	3.10484874125635
HDAC11	4.54506686542702
NOLA2	7.74042239395707
MTO1	6.58570859781358
DHX29	5.61682442436526
HADHB	9.68923640283494
ADAR	9.0761419812328
SF4	6.09268053415945
PLXNB2	6.05136412867458
P2RX1	3.46455883702237
SLC15A3	4.96752021510204
GAS2	3.53043265218146
EN2	3.04907694709237
NUMB	6.13539256600438
C14orf172	4.57370773856046
TNIP1	7.4281869915065
INHBE	7.65367332833116
TM9SF2	7.99738521540653
PSKH1	5.04255312694936
NSFL1C	6.77693155714828
RHOG	7.66917064832245
HBB	9.41602730677317
MED15	4.73480552683702
HEY1	5.74176866707517
KNG1	3.22670587595704
CASR	3.39721450586202
ITGAX	3.69395555156144
CANT1	7.60644971966513
C6orf66	7.34517470121931
UNC50	8.14394958293887
C21orf33	6.9789678817244
IRF2	6.19203750730261
HEATR6	5.52984979763279
GNG7	4.35102278428895
RUNX2	3.31500275017981
PGR	2.80838919885694
SOX1	3.17069787550985
CROCCL1	5.28948085083684
BRE	7.17194258988449
SRPX	6.73314951930691
MBNL3	4.04699207309807
ODC1	9.7933357953565
SDC3	6.67525963580894
NR2F6	4.93533629270202
ADORA2B	4.01997666014718
ZRSR1	2.94163950552417
ZFYVE16	6.63089498525871
RPUSD2	5.39430960404055
SYNJ2BP	7.29103028217405
POLE	4.34253237345341
E2F2	2.95528034794001
C14orf173	4.46454300834608
THRA	4.35042478324074
MAPK11	3.6055769518845
TBC1D22A	5.99134416793379
PTGES2	5.60093589315767
HIP1R	4.96236334119635
ENO3	3.40043479363434
COL4A6	3.43534559666174
TOMM70A	7.17747945680744
IRGC	3.46141050035540
NAB1	5.67018985976964
DET1	5.35225307201968
TRPM3	3.22988625722257
ZNF532	6.74172279675379
RAP2A	6.08425984447931
PLG	3.3960924289176
FECH	5.31163067245165
CRIP1	6.49602417548558
AZIN1	7.317423793133
SLC7A7	7.16696110567146
CA8	3.62498192659044
IL10RA	5.3532088935957
CDC42EP4	6.05174281631939
C16orf58	5.92094939862835
ARG2	6.7871919668911
NOL7	7.83599438020512
JARID1A	6.72022807735133
PANK2	7.66738304688118
ASH2L	6.77540271092534
ICAM3	7.81499672017613
TMEM16C	2.98810701276606
MDS1	3.49924883743148
CABYR	5.2599297044038
SLC1A3	7.10192198757688
RNF139	8.6155572380188
ADAM8	3.78831488528902
SFTPC	3.65542721510141
BCL7B	6.93944416623587
MAN2B2	6.5572225962405
PCDHGA11	2.98091730442003
RGS12	3.33874277420533
EIF1AY	3.27564669819462
NUDT13	3.3731270766593
ARL6IP4	7.37406558976635
RPL35A	11.8244869326118
CCDC21	4.30182925885513
RAB40C	3.45011654899041
EMR3	3.09274585175809
PRRG3	3.29890035175315
LRCH1	3.02403515497070
SAA4	3.6175195911883
RAPGEF5	4.8047492444378
ZCCHC2	6.22075500384714
CLIP3	5.26655094543139
MAP4K2	3.52016244815148
C20orf30	8.28754245838892
SULF1	7.65153284748298
C11orf48	8.66733940595713
PRDM5	3.18216063225210
ELOVL1	7.2319007006714
PPP4R2	7.62092297619374
KCNV1	2.8054633475178
ACP1	9.20306984448135
SIGLEC5	3.63118649411568
ZMYM2	5.74817718388471
C19orf61	4.03239454113595
DAGLA	3.53424754264123
GPR32	3.50844341697042
EDG7	4.56249282378871
NEUROD6	4.121511701006
NEURL	3.71076324611596
SLC2A4RG	6.23847646455813
LPL	6.52497744135775
CA5B	3.61526917768825
MPHOSPH9	4.60772447588614
CLEC2D	3.28032986090617
HMG2L1	6.57048935009883
GRRP1	3.34072471744254
HCN4	3.69512653060622
CD8B	3.70639167608808
HIST1H3D	4.88249267621923
TGM4	3.16062807361285
SLC6A12	6.23289852699543
CD84	3.79040985062215
TBC1D15	8.21207642027902
RASA1	6.86367340648404
PHKG1	3.5324277469863
MAGEA11	2.87188465686065
NONO	7.8486865450013
IMPA1	7.46785178490485
SH3BP1	3.20571003826689
RARRES1	6.99267743092779
NPM3	6.59010946316309
CLEC5A	3.70989638395617
B3GNTL1	4.10118287698178
ITCH	5.5884165896867
MGAT3	3.54477498986524
ARPC5L	8.25308500459033
KLHL26	5.0504872230153
MBP	4.73790469209047
SIM2	2.97996066644648
RPP25	5.29131559998723
SLC2A2	2.80260441755135
EXO1	4.8916205603035
SOSTDC1	5.41397829936149
HRC	2.9836754926227
TRIM48	3.04974204867033
KIRREL	5.87287455197704
PIK3R1	7.79250386337392
HOXC11	3.64922514406003
MAF	5.1867403909398
DOK5	9.3281628020978
HELZ	6.18175645692129
ZMIZ2	5.22309875313081
SLC46A3	5.69754104357156
ADRB3	3.80268950678706
PTRH2	8.83891440765407
DMD	4.20501060666602
STAMBP	7.65446067238353
KRTAP2-4	3.39397261670924
ADCY2	3.38942600492716
MS4A12	3.07037943476023
TCF20	4.57125651052083
KLHL20	4.34909774930191
SRM	7.08601082001732
OTC	3.76790882329
ABCB11	2.83472757330158
KCNC2	3.29522593076646
CDH19	3.19386701300081
SSH3	5.15857163064522
ZNF135	3.86352236628632
FLJ12529	6.83973452054769
PER1	4.92895140228808
KLC2	4.59126563422024
HDAC1	7.80849515856125
FAM128A	8.30734772235314
FNDC3B	8.38778595783544
MTCP1	6.24150578436037
GPR63	3.56854913639269
FLJ21986	4.26507960635767
LMCD1	7.67304375344581
MICAL1	3.8563114419186
BLZF1	4.76167235386916
IQCA	3.87206310799342
PCDHGC3	3.43620599432634
ATRNL1	3.14164675952428
CAV2	6.04432457415217
SAC	2.96300884911531
DUS1L	6.99773803168474
NEK9	4.80373176304484
WARS2	6.14501275335689
DDO	3.19333961315602
MARCO	3.5610585523811
DCHS1	4.49610612066724
TOMM40	6.03651975342975
RP6-213H19.1	7.23609275303314
TUBGCP5	3.73339853301273
IGSF6	5.85027918285222
TPPP	3.16942608906115
SEPT11	5.70461037517721
ADNP	8.5377773178149
UST	4.0052407560039
C13orf34	5.55600956291169
GSTM5	3.73457763486388
BTD	4.96275253365385
PDCD1LG2	2.95188265427964
SNRPB2	8.61396848565818
APOA4	2.98448330346176
APBA3	4.68538701249772
CUTL1	6.37937149188056
PMS1	7.05553780584183
EIF3E	10.5620569840673
IL9	3.41341720109627
HOXA11	3.36393421213761
NARG1	7.49394325742753
RPL31	9.20384174412709
RAB28	4.51469226589984
LY9	3.29035668020468
TFCP2	6.05046878932769
ATP2B3	3.02299659272708
KDELR2	9.318240894556
TLE4	4.41087674833354
FLJ43806	3.02232869570568
TLK2	6.15260592145776
PKP3	4.83826371460569
CIR	4.67152465413806
RPN2	10.1945055899559
SH3GL2	3.05864480181125
CTSO	7.79873381667907
SFMBT1	4.87674718295660
WDR57	6.8420401987569
SDF2L1	6.3233779366018
IGFBP3	7.74853960173153
FER1L3	7.76758356687139
DEK	9.52275104685089
C20orf43	7.73927433276256
ARHGAP24	3.48534093156362
ALB	3.07981580704628
SORBS3	4.1081291117077
C4BPA	4.39654167798931
UPF2	6.09734338543494
AGBL2	2.96603284284511
C1QA	8.25906638770668
DOPEY1	5.63268109230698
TERF1	7.00907358847764
KIF22	4.2862895527985
DNTT	3.13234910633155
C10orf6	4.94673015347212
C11orf41	3.36870893410434
NINJ1	7.38551987954337
SEC61A2	4.56407015677419
HNRPF	6.6892255234181
COL11A1	9.75799512784319
HIST1H1D	5.41453092144437
UCP3	3.45086337800835
MYL6B	9.1775477368939
UBAP2	7.08397997784762
TREM1	4.59960972372457
CKMT2	5.43804991800745
HLA-C	10.8784171231307
SLC13A3	3.46144310067353
PLA2G12A	6.90553124659677
SPRED2	3.90162649779969
SCN10A	3.59761181641839
TIMP4	5.25065348647157
PITPNC1	5.88799709538073
SLIT2	6.09199411737536
RSF1	6.26267655155024
POU3F3	2.84058490001157
LIN7C	6.68836482960692
NKX2-2	3.08067295711616
DPPA4	2.74473100023599
ZNF804A	3.16532029696315
CCIN	3.45331849198954
SLC25A31	2.60903351317475
KCNMB4	3.43842474037809
FUT2	3.56068291287632
RABL5	5.07824073356235
FZD4	7.02032026460305
GALNS	7.07174957695912
PNMA3	3.49633303087561
STX6	5.49970260796851
HIST1H1C	8.56352971406505
CIDEB	4.04846375829951
CASP4	7.70048628499963
PDK3	3.903108628615
WIT1	5.48921980334437
TPR	6.54473537699918
MTX2	8.03411383351779
HIST1H2BH	6.06171117638109
BRD3	6.40601655386249
HIST1H2BO	3.68474626657696
SERPINA3	9.0805831827704
UBXD6	5.31391059116179
HOXB7	8.18429681676804
C7orf23	7.36254825653218
KIAA0143	10.0323242468907
KCNJ16	7.6704278279471
STAB2	3.37827050988893
TNPO2	5.02980248910357
CENTG1	3.21896580215865
IRF9	8.34306925294015
MCPH1	3.0562017557493
FABP2	3.05027679926500
C9orf3	8.90064195516519
FBXL4	6.03978421449785
LBH	8.26711585211746
MYO1D	5.56575673439325
PTDSS2	6.09295226818488
BMP2K	6.46584063244834
NFU1	8.7619734902902
UGT8	6.42333151042686
SLC25A23	6.01628445163886
MAPK4	3.42580764039712
HINT1	10.8581076636847
GLP2R	3.01467060318218
WNT7B	3.28986396851717
SETD4	5.07768528680900
CHCHD2	11.5303113130318
DYNLT3	8.31042293065578
FKBP11	7.91851115577944
NDP	7.91948185556336
RHOBTB1	6.34288945649998
FLII	5.95778178384242
SLC4A4	3.60587554217524
RPL38	9.65832612421576
HTF9C	5.48597814733099
RPS16	12.2231319045977
AP2A2	5.9647846889782
CHPF	5.41056534635112
CSNK2A1	6.3572401537858
MAP7D1	6.19961873205114
FKBP6	3.57593457514477
ZNF214	3.32499575334767
DDX56	7.15993368214888
TWIST1	6.30792425036196
EPO	3.24647010260366
MRPS18B	7.74602793709121
ZNF682	3.09069411242953
AOX1	3.69407706131589
RPL14	10.1604798971034
CYR61	7.51300876186636
JRKL	6.39198678510093
DTNA	3.68067650857345
MAFF	5.97563782713536
LOC51136	3.93394300352909
TMOD3	4.19488427326527
LY96	7.23029755175649
EEA1	3.8511698007473
KLK3	3.25070061033926
IL1R1	6.9095720404674
HRSP12	6.99600197415999
KTN1	9.67265215239723
LOH11CR2A	7.97939693367973
ARL5A	8.93425281965111
MAB21L1	3.42709950093133
C20orf59	3.81755557526192
ADAM2	2.8925926565589
PHKB	7.03222048094393
CCT6A	8.49682720826372
TBC1D8B	4.67004016394303
FAM13A1	6.03423795332945
EHHADH	4.56104246554294
LAPTM4B	10.2409029613554
TMEM147	9.83128926536752
ITGB5	8.41011371346609
YIPF3	7.24266023716024
FKBP2	8.41570257485048
XPO7	4.6947697796965
GPR75	3.22930159198610
NR1D1	4.87777212256869
TRIM5	5.36009289421506
TMEM110	4.87631890263438
APOC1	9.78224879619718
RNASE4	5.44809991710559
PARD6B	2.85829655470877
ARID1A	5.60082272285318
NEK2	5.49674128182818
RRAGB	4.84483331659391
PCDHGA3	3.30802260812799
HIST2H2BE	6.2168660225273
RCN2	9.08544911810543
STARD7	9.61599236273453
SHMT2	8.51994921045082
MLYCD	5.23124271815813
KIAA1751	2.96460033821691
NDUFA5	8.71723524340196
THAP9	3.05433569793784
FLVCR2	4.21344245407131
RP11-217H1.1	8.11390030691525
AP1S1	6.07745173653567
NCLN	5.58787889916468
SDHA	7.89673289284334
SMAD6	3.98852893520990
SAV1	7.90327627079043
SAT1	8.9613778000638
ADAMTS7	3.20646830493745
RPP38	7.36710622538846
RCBTB2	6.23846553106394
VEGFB	5.73907970618701
COLQ	3.35016346771129
RBMS1	7.79319735528581
NRXN2	3.53868863379391
WBSCR16	6.76892099238971
DRG2	5.22979811789804
KLRB1	4.4994376622426
DNASE2B	3.10186461627236
SAFB	4.5548484269878
MAPK8IP1	4.02237238511384
RFX2	3.61302739260268
MLLT4	3.39009270973963
ANKZF1	5.26503137551095
DUSP8	3.42442017795748
C19orf50	5.22008054814516
MEF2C	4.7562343000722
SENP5	6.21519406993121
NFKBIL2	3.62334826183200
LBR	6.71595738332132
CBFA2T3	3.38060585663540
AFF3	3.05072534515703
IL2RG	4.68977579103801
CCDC51	6.95938824482218
COG7	5.28844692442006
MYB	4.09363323292947
KLF3	4.54981145431257
PLXNA3	3.64978035564956
KCTD14	6.69239595906119
FZR1	3.7227461517999
XRCC2	4.29935938138638
SLC44A4	5.0558837994277
ESPL1	4.93934838742647
MMS19	6.85255598760642
GMPR2	7.70473056879667
ST8SIA5	3.59006524897958
TBC1D19	5.67747588362482
CHPT1	7.59012568611542
ERBB4	5.45103234886961
TSPAN32	3.74131082413196
MAP4	6.10200002811909
ACTR3	10.2600015164326
UGCG	7.59930517931162
GPHN	4.1184413208975
ZAP70	3.28729627673098
SLC6A2	3.64783530143648
LPP	6.26943120068763
PTPRCAP	5.05593012416845
IL12RB1	3.65956752613829
HIVEP1	6.14959239464645
ATRX	5.7544578637526
EIF4EBP2	7.35831262176652
DFFB	4.09369141600464
DMRT1	5.70553304511432
CHST8	3.88215857160009
HSPB6	3.40265234447521
C14orf109	8.5434201075908
IER2	7.73711414513178
NMB	6.50064144756935
COX5A	10.8423381614453
EIF6	8.14670834529277
AIFM1	7.14191581696623
WWC2	4.82593264888749
GSTA1	6.12626192407169
POLR2L	8.74480120131772
MRPL4	6.92625065428063
SEMG1	2.88893857313479
MPPED2	4.4769870532005
FLJ21062	4.22195920570882
TRAF3IP2	5.66913333457115
EPB41L4A	3.39978784336293
LILRA4	3.29142858710944
LAMA2	3.60683294239462
TAF4B	3.13803472725565
RLBP1	3.09579522808825
SLTM	6.54846188387554
CD300C	3.68199810271806
FLJ10404	4.79098289107701
RTDR1	4.19554432705291
MALT1	5.83975268232851
ARVCF	4.18074355042461
RENBP	4.01217831257019
ATXN7L1	3.48303795238862
NID1	5.2094805851128
TUBGCP3	4.07379835006955
ZNF783	4.95469011565812
ITIH5	6.07830475342608
ZNF85	5.94303942951876
MMP13	5.05598802800269
KIAA0329	4.14664480431434
C8A	3.63897430867573
MGC87042	6.96072060460104
HOXC13	3.2019438153833
CLGN	9.77039582158259
SLC25A37	3.43636588757434
SMARCC2	6.60051310340976
TFDP2	8.00861856924579
POLI	5.90309391416446
HCP5	7.49561498964696
UCN	3.24938663647999
ZNF764	4.68805315893395
USF2	6.48400552602276
C20orf24	11.2132540613436
FHL3	5.42237510782549
SPATA5L1	5.81105164157658
JMJD3	4.58712201765458
MMRN2	4.42777434027527
DSP	9.94968077583828
NDST1	3.98893782302521
ZNF248	5.4666892620788
PELP1	5.29885645393628
MBL2	3.10257374487739
ZNF230	4.93988593991029
RNF41	6.60387724629733
THOC5	5.20080284098501
MSN	7.81700187846907
SLC9A5	3.44906235129923
SERINC3	7.49452309692352
ZNF434	3.93179253034475
MUSK	2.83906054722562
SMARCD1	4.76180563654933
C11orf75	7.24617737065517
ZFP106	6.39834549740897
GTF2E1	7.50444805397911
RY1	7.03124888984634
ATAD2B	5.09131948144024
DDOST	9.50600775693221
ARHGAP17	6.20717596899286
GPNMB	10.7415022697375
TTF2	5.45545741558594
SFPQ	7.59862173519226
GFRA4	3.32314865524875
TIGD6	3.73626049940287
SLC39A14	8.1353120832839
AKR1B10	7.0867737749195
NGRN	9.25154077575193
RGS16	4.72341274406122
URB1	4.53492323185081
GPR137B	8.19213776892477
MECP2	4.59104438435182
PSMA1	9.72665504200478
TOP3B	3.6976451792798
NFATC4	3.97992387006838
RAB7L1	7.7450103474492
CSN3	3.54878205385653
NOS1	3.54553178752667
CA14	3.8273951389647
BMPR1A	7.54112580916684
YBX2	3.89065606445051
PRL	3.08046396291180
SNRP70	6.4013502459145
C6orf130	6.49046005245396
KIAA1166	4.20231352603314
FUBP3	6.70634825074006
STAG2	7.63881415890832
ACACA	6.52482097755609
ABCG1	5.12984221579201
ATOH1	2.95685424345867
ODF1	3.24483749824221
TMEM127	6.73049822747787
CD55	7.64609710225582
PLN	3.64128202479378
RPS23	12.8997730731583
LYPLA1	9.38815015045599
PRDM9	3.50308945302833
SSX2	4.09501416565494
PLUNC	3.46403515218991
SYNGR3	3.48080252506239
EML1	3.89883910279713
LNPEP	4.11217062328353
SMAD3	4.27148126574218
NUP93	7.17886510741711
HISPPD1	6.86448410298213
HNRPUL2	4.49375591054971
YARS2	7.10409320783156
TBC1D12	5.4999658024663
ZCCHC4	3.88017306092605
FBXO22	3.96788172908077
C16orf24	5.59215040862926
ZNF669	4.63958514440711
PTGDR	2.9669855606355
DDX27	7.30694391830445
KIAA0409	5.68605558788328
ASB8	6.1469001941017
MEPE	3.40970259168934
PLP2	7.54728382756424
COQ7	5.7044172424206
CHMP5	9.15004675483322
CACNB3	4.98485484367807
C10orf84	4.36598169427577
SPO11	3.24741400859598
NEDD4	3.86083161825281
THAP11	7.40824433967867
ZNF43	5.6554481793577
KRT13	3.10088286092319
NEK4	6.31215894950644
MRPL19	8.15027612834061
RBBP9	3.87730239044953
PRKAR2A	5.83607270585561
IHPK1	5.83716525685895
ATP6V0B	9.98145021871898
CACNA1E	3.04715337448947
CEACAM8	2.99268728378807
PEX14	6.00889925546806
BXDC5	7.65586619980205
ZBTB38	7.95478603485502
PAFAH1B1	6.11928390847598
PCTK2	5.0289658110549
LRRC16	5.94253231312398
OSTF1	7.57695562706768
KIAA0323	6.21440480151869
FYCO1	6.55785887296154
TXNDC13	7.09591544066587
PLTP	7.15580383505562
SLC25A1	6.81536707247098
EZH2	6.8683605446023
PLEKHB1	6.97491219920409
GRB7	4.43076237031619
ZFP37	3.51176761099743
MRPL33	9.923616922845
C9orf27	3.07352004208997
PELO	6.6294765790714
ARMC1	8.14680419521464
ZNF154	3.55108217768813
C3orf64	5.50895630640291
FLJ10357	5.41114695507621
PON1	3.43000084753904
SYT5	3.34011441577951
TMEM66	9.2849920833736
ATP4A	3.11525706282994
HBEGF	4.22698965409195
PI4KA	6.04812546183425
LEPRE1	5.96452551610624
POU2AF1	4.31003691107745
MRPL12	8.07813516788807
GNPDA1	8.02723328084089
RASAL1	4.76270340155891
ZC3H3	5.4597452808927
DDAH1	8.38878657678745
MGAT1	7.40592582357037
TIPARP	8.21559742888056
UGT2B15	3.30934367525479
DNASE1L3	3.18615097279672
CHEK1	5.56754950280792
ZNF8	4.48404512047776
TXNDC1	8.36244311238319
CKB	5.82825582348743
RTN3	9.2837332867864
IPO8	3.90138914921028
FZD2	5.95888905561955
PART1	6.93630481858774
PSMB6	8.88798668682514
MAP3K14	3.70867588189705
PCDHB8	4.05179856561509
PHC3	3.33182080060886
PPP1R8	5.89332745642449
NOVA2	3.17568811753392
TNFRSF11B	5.49185713218357
GOLPH3	9.4396485495532
LOC51233	3.91239718495407
GGTLA4	3.27774867559246
PDE6D	6.42158140894741
TTLL1	5.10224822346345
ZNF117	3.59677405529632
NKRF	7.0811542605104
CLK2	5.92287870633608
TNFSF15	3.17440700861986
DUSP2	5.60992030759188
HSD17B11	8.31351484771512
SECISBP2	4.83165893811199
PPAP2C	4.17346075607515
GABRR2	3.60190564129354
LOC51145	2.82818433733657
PIK3C3	7.32752715241353
DHDDS	5.96942068895824
CTSW	3.43028140830866
NEFM	3.20243161015834
TNNC2	3.53429860735157
ANKRD28	5.46883394309325
MRPL28	5.96621040849198
STMN3	3.10858236142691
SYN1	3.08639153797244
RAB14	5.70741569269219
PIGV	7.07978879423152
CDK2AP2	7.37911285513987
ZIM2	3.49253658454649
APBB1	4.10465281727366
SND1	7.48140590093566
C1orf123	7.54076161242775
B4GALT1	3.59784785691766
CHD3	4.48097739080313
RNASE2	4.20252054055558
BCAP31	8.76206790577602
SLC25A44	5.61239991849794
CXXC1	5.7039259565862
PIB5PA	3.9000672744361
CD40	4.27454152765273
FAT2	6.36455683021256
DYNC1LI2	5.23891402786516
GDI1	6.30654417304003
ZNF81	2.69387007400147
VSNL1	4.13697547165491
PIH1D1	7.57477736316104
KRTAP5-9	3.50062892724283
FLJ10081	3.46621627207883
CS	7.76696376052424
ZNF318	4.84314358056225
IGFBP7	11.6441003019335
ZNF609	4.08171763675568
SIRT4	3.68507223750042
SCN4A	3.5939864691045
ARHGAP4	3.63108999732456
EHMT2	5.48100560886958
UFD1L	9.42223765704163
EXOSC10	6.64772542175378
ECE2	3.27793861975158
ERMP1	6.71757832507577
OVGP1	7.82512853031646
GTPBP3	5.29976014410147
FAM82C	7.14014685053078
PACS2	4.80962203321363
C19orf36	3.62734963602147
UNC84A	7.83697665949969
ARL4C	6.35584102987048
SCD5	3.54761920216646
ATG4B	6.94161237428595
LASS6	7.28941302432755
LSG1	7.68347387954261
MAL	8.68075257891701
GPR22	3.064820869416
WDR5B	6.68566654100068
GALR1	2.91000063148973
AQP4	3.27624540497395
C17orf60	3.54931794145904
HDAC7A	4.98482138725136
GRIN2C	3.06485112356086
ARMC8	5.22108554765543
SLC47A1	3.58027409640488
DMPK	3.47622840873377
CCRN4L	3.50190374089016
CBR4	5.29191739335505
KIFC1	5.68747051712356
LHX5	2.94831892523593
SMC1A	5.60054656365822
LPXN	5.28787608233539
TRPC7	2.76787417989997
SERPINA1	9.22897835493971
SMYD5	5.06724609270491
RPS13	12.3333201200120
CRHR2	3.32879296839466
TUSC2	6.45901817564783
PRKAA1	4.97493634893359
FADS2	5.1085265305385
ENAH	8.80451323219387
PRO1768	3.21828208276532
KIR3DL2	3.14233863146683
APBA2BP	4.7446852240065
ATP2C1	7.70971605071009
ALDH1A2	4.22804389096536
RNF103	8.48059497542318
AHCY	9.67040362226005
CROT	6.85355723080749
PABPC3	8.2462316008676
ALG12	5.27161647502079
EGR1	7.01317560919821
THSD1	3.55517186482249
CCL17	3.30512366014449
BZRPL1	3.12523703413332
KHK	3.96674174238925
ESRRG	6.55527638424023
SLC12A2	5.39682411842742
CNGA1	2.84451364877688
RDH5	4.90933471360958
CD58	6.54570239815767
PTGFR	3.16493515312704
CCDC48	3.28975986287233
CCDC76	5.20974397774057
CDR2	6.02302299750982
ZIC4	3.28170283393762
SELE	3.23872295641471
OR1G1	3.46326093221207
EXOSC9	6.18551443307016
PSMC6	10.0334224974050
ABCB1	2.95706394880545
GPR12	3.46731623265324
KIAA0196	7.00914314488724
PCDHA2	2.95089179333103
SSR3	7.42937494170856
MSI1	3.56783982405535
TRAT1	3.2210644482377
CC2D1A	4.86976523698093
PLAGL1	5.36550827535177
LLGL1	3.67945808555818
KLF6	5.82779710756316
MTF1	4.5969156300418
RNF2	5.04968721680975
tcag7.1314	7.17703441654414
NR5A1	2.96179366009275
THBD	4.65599096018276
ABCD2	2.8229079390952
ITGB7	4.00931471441923
DNAJC7	5.88938392123601
CCDC81	3.25147995460993
TM2D3	8.48765704417538
HUWE1	4.81763481079616
CDH17	3.35529463249662
CD180	4.13100943627275
FAAH	3.53564499461944
IL17A	2.86307898426274
POLA1	5.26401328555641
TMPO	5.63581851406144
LYRM5	7.85991036981441
GNAT3	2.89257551849400
TM7SF2	5.94062186914793
FLOT2	5.19234188366743
MAP4K1	3.88941158845454
HDGFRP3	5.3663613048516
RRAS2	7.31342530607946
OXCT1	6.20920390414429
LTBP2	7.7931848503672
ARPC5	10.2830134406262
SV2B	3.70180953122629
ZDHHC4	7.41644178487823
CYP2A6	3.92024780338037
PDE9A	6.6094934923925
ABCA8	4.28094913442220
NDUFS2	8.58132185378432
UBR5	7.07758782939354
FLJ22662	7.89170148520296
GP6	3.52641577838086
CRYBA2	2.94590895318511
LEF1	5.24753715053608
ZNF20	6.82000722523403
CTPS	6.27295605742266
EPS8L1	5.59152519994177
EYA1	3.09001563657356
SERPINB2	3.38960797148146
MAPK14	5.35960292836825
GTF2F2	4.04233085411809
