Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A12_471884
Composite Element REF	Signal
SPACA1	3.20144194567704
ZNF254	4.8089529839245
PARK7	9.74574858173562
PAX1	3.04144242285983
PSMC4	8.11624130594414
KCNH4	3.79083319081302
TUBA1A	8.66434669312539
PRMT8	3.72322544587068
SELP	3.71766429190660
PSMD8	8.47673817081869
SOX10	4.11843292422177
HTR1E	3.59991931013872
RABGEF1	6.44654293592376
EPS8L3	3.82617798757559
MAP1LC3B	6.48779330744009
AGXT2L1	3.09680055336232
CYB5R4	5.23561504110747
MEMO1	8.22185303206141
LRBA	5.70754407810366
TRAPPC2	5.58792924465269
FLJ14107	3.51697547188962
FNTB	4.19212527423780
MYST3	5.2092214585994
KRT8	9.079495688948
AURKAIP1	7.59204932553212
LMAN2L	6.60500344452887
C1GALT1C1	6.74551769329368
DSE	6.02720155236366
FHIT	4.4912424516356
OSBPL3	4.72465914715527
PPOX	5.97715063043121
SLC39A9	3.95311128001397
EPB49	4.51789701607871
LOC137886	7.16248936934321
C7orf49	6.23961906801365
RHCE	2.88689123127532
CST8	3.42654092440544
ATG7	4.91027646617899
SPP1	11.0073529228247
GLI1	3.28351951838399
HYPK	7.75266964257592
SFTPD	3.85000575519565
MCFD2	7.09508324201107
ZNF157	3.31183602105525
EPS15	6.98795718197287
SFRS2B	7.97991209851705
BTNL3	3.99446220672684
GPR23	3.42696493011951
TRPA1	3.32242276975999
ASPSCR1	5.15417222696933
GNS	7.05437577882235
FDFT1	8.59031463579992
ENO2	4.77096910492844
CBX1	6.70973077263638
PTGS2	3.27063510078106
BMP7	3.87710876163701
CCDC90B	8.05812041295993
LRP5	5.34830902122347
UBE2D3	9.05364603295527
ARFGEF2	4.55083295941762
ARR3	3.67125047175692
MAP1A	3.62649354624729
NEFL	2.98586903063116
CD2	5.18280865310345
FLJ23861	3.75939521378954
NAV2	5.20667144555366
ENTPD2	3.44747147432305
COX7B	10.0904749350011
ATP6V1A	7.53203981976057
TRGV3	3.14145296343327
ANKRD17	6.50330968638765
ADH1C	3.24408650381021
ATXN7	3.84108104333594
IL21R	3.57028377072832
CHN2	4.3912041181648
HAS2	3.0008460784821
C6orf48	9.9170253720171
TGIF2	6.60356748946568
KIAA0241	4.16753529266621
IGF2AS	3.72410245425157
CYP2C9	3.43910800432144
DNMT3A	4.35759401810953
CNOT7	8.69648473367364
FCAR	3.26210201596451
SFRS10	7.9793650078146
MARCH3	3.15570394958372
RUNX1T1	3.22482750669929
CTSK	5.91880010546834
LRRC61	5.07694816283103
HNF4G	3.23483029222235
LRCH4	4.94580092444758
PSIP1	6.14361022417633
AP2B1	4.44188923268061
C7orf28A	4.37430921130597
SMCHD1	5.9731232080186
EIF2C3	4.67024389776864
S100B	3.72684854612894
BMP2	4.12163785176722
POP7	7.66933254637822
UGT2A3	2.79883386441269
ESR1	4.66125184529996
ZFPL1	4.2301859786262
ARHGAP12	5.78598548978428
PGGT1B	3.98440402916386
LRRC19	2.74262461121602
ZNF767	4.71081988358297
DEPDC6	8.26217931270859
SLCO1B1	3.01378234417665
SST	7.69453632463736
NACA	11.8163712075970
KCNN3	3.57890034965829
GLOD4	7.68103611750902
SCCPDH	6.22605890004076
PRF1	4.27744406019713
LST1	5.01231251894132
CDK4	9.71359208460236
TCF15	3.78638450359015
PARC	5.13520215604986
PRMT1	8.68976342298648
ITIH3	3.7266300986611
PPM2C	5.21083273198593
TEX10	7.17276412377198
EDA2R	3.44016100535258
LOC283345	4.19517062407942
NARFL	4.85542190221629
DENND2A	3.79711419411789
C1orf103	5.79957194689181
DMXL1	5.77262950399017
KCNAB1	3.44408017351127
FLJ20254	6.53066720433338
RBM3	9.06563882338514
GPR1	4.7246603960377
DMTF1	7.33309186731776
HTR5A	3.43570344811527
MXRA5	7.96741009846604
GRM1	3.34341061468337
SCFD1	7.05286253277792
RAPSN	3.53683128533191
ACOT9	5.99544706391256
PDE4D	3.24937491726387
TRPC4	3.26030567255176
EPHB3	6.2653074287973
GEMIN4	5.82028298838284
RAMP3	3.87597155749264
CNTN5	3.33733198507494
DLEU2	3.87793365710086
TSPYL5	8.11087801037456
GRTP1	3.79059240521517
ITGB8	3.65290972761009
GAP43	3.13573120187823
FRS3	3.82364964967789
PDE3A	3.4129637476158
TNFRSF10C	3.26871560156556
JMJD5	3.71269113675612
OTOF	3.07283327583607
TEX14	3.19065496306771
XYLT2	4.10621802665890
HIPK3	3.66833166703087
XPOT	8.61067320961526
RRH	3.10768226370655
CDR2L	6.94733310465955
GAL3ST1	3.42369222575201
DHCR7	5.42983475742595
PDZD7	3.66820656238902
FGFR4	3.56216135532750
CRAT	4.23454600583072
C1orf217	3.95691573183503
SLC19A1	3.58453672350988
PPP1R14D	3.38174426255658
LIMS1	7.14661606236574
TMPRSS11D	3.27591788704129
TRIM14	5.66402761890886
PIK3CD	4.31600442503293
MFAP3L	3.20872464451564
DERL2	6.51548377430421
SLC7A11	4.008349113803
FHL5	2.90118850487781
OR10H2	2.95802942269606
ACAN	3.65473402202387
BRWD2	6.95174866414391
PPM1E	2.86599750638257
DCUN1D2	4.45507231459823
TINAGL1	4.04790288136903
C3orf36	2.84933618245108
DOCK4	4.5854850040402
ENOPH1	7.11928770850816
FAM127A	7.69430336322779
SLC5A3	5.36459717086973
ARPC1A	8.6907984538867
CHST2	6.87569976977294
SPATA2	4.66412063524501
PGLYRP4	3.12053357931616
RUFY1	7.07960408462587
NTS	2.91839295722341
FRMD4A	4.18859488203523
RPS4Y1	5.21485002214519
BCL11B	3.47784557792227
TNFRSF8	4.00533225882805
FOXE3	3.50337083613380
PTGIR	3.95346318956715
ART4	3.28200754166698
EVX1	3.92735561540875
PRM1	3.54382209320687
GLCE	5.30773168311695
GPR18	3.80415544789943
ACAA2	6.91419285806671
PIGK	5.68925581492393
HIST1H2AG	2.94950365743815
C16orf67	4.74979302912249
UQCC	6.27911673614686
PLS3	7.8497718790529
DAG1	6.73268644852553
WWOX	4.8139077893531
GTSE1	4.66012356125867
GP2	3.48552409236494
CHIT1	3.26930334942583
PLOD2	5.29117238593126
RPS24	12.3687238520138
KLF9	3.85926832158833
TTC27	7.12433370154919
PYROXD1	6.73711620870963
MIA	5.33206783525568
TSPAN2	3.05585650022319
MRPL9	6.74739101807095
PCSK2	4.7574004884471
PI3	4.10679517960262
RPL24	11.7133078453259
HIST1H2BE	5.97649088067453
CD86	4.36403403616814
CALM2	11.2602650359507
LFNG	3.37113280117154
GYG2	3.55028894353963
INTS12	5.54941301456294
RAB4B	5.29808382948104
CTSF	5.94505977207219
HUNK	3.47063901653311
GNA13	3.58270799666202
B4GALT4	4.81849041391438
TSPAN31	7.18654530508321
CHD1L	5.68613244403771
CNKSR2	3.35876828999864
C1orf156	5.54564325228178
IBSP	3.45611761828603
FUT8	8.99719542037666
TRMT11	4.97746458283024
AGA	4.47834538690753
GFRA2	3.36425757952499
WWP1	6.22223757950362
B9D2	4.23378992611006
CPZ	4.99543050129649
STAT1	6.07675689244498
PTTG1	9.00247099319917
TMEM62	4.29302688440465
COL8A1	3.00870866145688
RBPJL	3.56067684961174
CASP8AP2	4.83963304099321
SSBP2	5.97463129765436
MMP12	3.61518485920437
NME4	7.76996654158834
LOC55565	3.44141348626494
GABRA1	3.27527584413320
PEX11B	7.9957323941298
HABP2	3.57566849626267
REEP1	3.30195328352265
C9orf156	4.78491785210311
SMARCA1	5.42201842738588
WEE1	6.30880228678143
APOF	2.93192820640241
GCDH	4.79526631929532
SSR4	10.2465176532508
SPAST	5.59369292934469
RGS1	5.08736523273578
ACCN4	3.68781722642624
PLXND1	4.96635696951967
FLJ20489	5.29254715985981
MLCK	3.13623971088129
INTS5	5.6256086350902
BSG	7.99427271740995
PARP8	4.88230450114619
ZNF215	3.23660709133128
TEAD4	6.11797594462245
PDE7B	3.36455723095311
MS4A3	2.93587156611428
DTX4	7.92848674916365
EFEMP1	6.12305083996443
TNRC6B	5.10668034249084
TULP2	3.40558998098319
RERE	4.48307892690084
BNC1	2.98186163989951
FGFBP1	3.71266605575284
TIMM8A	5.2968385090954
PIGB	6.12633503511618
AJAP1	3.43518393671247
COMMD8	5.64481644139435
TRIP11	4.68092551941287
SLC25A42	2.96527893590264
SYP	3.99252219628265
PCDHB6	4.33146588753898
FLJ12716	4.81477440449276
FKBP8	4.23650739147852
KIAA1109	4.37124196763947
PTPRC	6.42173420071416
POT1	6.36360596020421
CCT7	8.63694295555523
MMP11	3.81294227127822
MYO1E	4.68431865907850
EEF1A2	3.82535304153179
MIPEP	5.49422252276379
ZFX	4.51692511242350
UCHL3	8.16760174821017
LRFN4	4.73488830317152
XCL1	3.25503620796744
CARHSP1	5.84501677277999
GREM2	3.20456189096992
CCDC102B	3.00013792349295
HDDC2	5.12271110973787
SHC2	3.88927993231423
SDS	3.88209521268116
CASQ1	3.28342668245194
LYPLA3	4.59566201152481
INPPL1	6.65926198570973
SLC25A40	3.97406635368865
IHH	4.44870162397297
CHGB	3.17200380517578
COL9A3	3.43964829594268
C2orf18	4.23658709352375
DDEF2	8.36480954182122
BUB3	8.09435076764515
C6orf211	5.82290881409317
FOXD2	3.45308370889944
GGH	7.74827168748216
GGT1	3.50659269531266
ADARB1	3.61905528263890
VPS35	9.78930398690608
CNN2	6.89196128555653
DBP	5.55797815091347
WNT1	3.48795261243554
COL5A3	3.69017076657346
RHOD	5.199426278687
ASNA1	7.13378080389245
WDTC1	4.77628643380952
COL4A2	8.23957973820843
HEBP1	9.24040281851844
SLC1A6	3.9926768259254
LUM	7.94275502609684
C1S	9.45667576482625
TCF7L1	3.60332151531564
ZCCHC6	6.14642168961919
ME2	6.24632816619904
PAGE1	3.9151095571746
DTX2	3.99530679324389
KPNA4	5.16538210059746
H3F3A	10.1308211171613
GLO1	9.63549915585618
WDR61	7.50861750311544
CD302	4.9529206338959
SIRT7	6.36624749887833
D4S234E	4.33724390957238
RABIF	5.54933333691088
DYRK3	4.19191495585679
PKIG	6.23618284482858
PFAS	5.69372653685568
ALOXE3	3.43605892264906
RPLP0	12.2710462019703
RBM34	6.62254888764444
MKNK2	9.4689682681506
ZNF528	3.90027083913489
U2AF2	5.07483756734895
SEC16A	6.0040927078624
EFNA5	3.46075658975796
ZNF44	4.51483045313155
FCGRT	5.85155690836702
NOL4	3.08942186999099
CCS	4.71534358726420
IGF2BP2	7.73744706523894
MFSD7	3.47066843039821
OR1D5	3.37439505288516
SIX6	3.56360139690683
CCR6	3.05402478482950
TSSC4	5.12329717725776
COL11A2	3.4544821705615
CHRNA6	3.82753702302378
PLD2	4.56888006815514
PALM	4.86291284635255
ORC1L	4.2514623290017
SASH1	4.41183394992611
PUM2	9.34872923466156
ZNF365	3.42949013285518
CDC14B	4.79696671252395
PHC1	6.35403275951224
KIAA0913	4.10366991701422
LDLRAP1	4.64541777232269
NAT8B	3.44013413193634
PPP3CB	6.46492135341519
ANGPTL4	3.52000762008682
HHEX	3.78793702399172
LSM14B	4.92595314542935
PLCH1	4.18101952340819
INSM1	3.03137005899152
TLN2	4.13267167200287
ZNF493	3.69584762469676
HDAC4	4.82827335545779
GLRA1	3.25048637225098
RPS6	11.5092122598332
SFXN1	5.19592799285169
FAM102A	5.37415051697829
KLHL1	3.3976367733203
SAPS2	4.56524714405199
CTNNBIP1	4.91408507481365
SCGB1A1	2.88739299607486
SCAND2	3.51203995021335
HMGN2	11.1212611056859
NEUROD2	3.04064323614832
YAF2	4.86806300897498
BRPF1	5.69278383410394
RICH2	4.80572852391546
TBCE	5.16116064480577
LIAS	4.33286153029628
MAPK1	5.96052680774825
MRM1	4.20528481113659
HDHD1A	6.21907100646637
CTA-246H3.1	4.2366025663042
ATP9A	7.69306374167218
HSD17B3	3.53467844831454
HN1L	6.33785025561445
SAG	3.31282646599002
C20orf10	3.53125282291430
CTRC	3.59983987714566
HNRNPA2B1	10.1050128171156
RNF216	4.70306923700003
GADD45A	7.45982868756583
MSH4	3.14197520237609
HOXD12	3.28134216581760
TMEM70	6.18065372265105
PPP1R14B	7.82701099344329
SBF1	3.78062096211728
HIST1H2AM	3.75000268003231
GNG3	3.73406094641174
C1orf50	5.49281734445272
FTO	6.62950859609642
CALCB	3.14078858940411
PPP3R1	6.13699580417476
USP46	4.68135660028515
CCNJ	4.2574009357961
PSD	3.42763305552959
GNAZ	3.48159633640836
FAM57A	6.10025584883566
LILRB3	4.93617836186159
DHX8	5.35389550362253
SPI1	4.16739012106136
OXSM	6.9936968452031
GYS2	3.09073900981265
UBE3B	4.62074626995557
PLAT	8.55602699272468
NUPL2	4.81162565571556
SF3A1	6.57193452775958
COPE	7.7302117015518
EIF3A	8.89353919528556
IQCE	4.15096960637773
FBXW10	2.67587812564827
KIAA0182	6.07343554219634
YRDC	5.75509070764796
GPRC5D	3.50282913388842
LRRC23	3.8359377287451
BLVRA	5.0449600293143
SLC22A7	3.27080046763124
RASL12	3.37174221936062
DAZAP2	9.3112796276996
IKBKB	5.18224642534848
PPFIA2	3.25600736449909
ZNF271	5.95663422827941
CXorf6	5.88250172517039
FRG1	7.11770064120933
BTN2A2	4.31663329495058
THBS4	4.68610753838880
ARHGAP1	5.51650991036289
ENOX1	3.21927976701736
ZNF706	9.25407809740253
DOK1	4.10802060420277
FCHO1	3.77127677149671
PGAP1	4.10266664598142
HOXD10	3.37534175760018
CXCR3	3.55005333146046
FSCN1	5.34280782206231
KIF17	3.41722105756921
TRIM66	3.96399301255331
CHI3L2	3.75145477538388
SRPX2	4.28552921584541
C13orf24	5.27293584547968
CBR3	5.25073949359865
ZNF132	3.54217627523484
AQP3	4.17784211024297
BNIP1	4.15597379428302
ST6GALNAC4	5.22314752235818
KIAA0391	5.18201813774438
KRTAP5-8	3.9181564400451
SIRPA	4.72590759387042
LYVE1	3.98236460921896
IGFBP6	4.50305256217008
APOH	3.09707231651249
TSC22D2	3.98592408470488
PLCD1	4.82881112505115
NPHS2	3.11328608289793
ARHGEF15	3.22835353773926
M-RIP	6.55976928803939
POLDIP2	6.03736949229804
NDUFV1	8.86367520223607
SRD5A1	6.84784608899646
RAB3GAP2	6.53208822716728
CLEC7A	5.42367991701038
REXO4	4.15734909433083
HSPA14	7.6890614689322
TAAR5	3.87501707564553
ZNF142	4.99068300268418
MUT	7.82618710572625
C2orf43	4.69130977986269
SELPLG	4.50836386228059
BAZ2B	6.31256185065796
SLC38A3	3.75089565612379
BRD7	6.75657169391353
POU6F2	3.21313878846501
NISCH	7.60929677903337
TCEB1	7.28318177605446
OPCML	3.24788276105338
DTYMK	6.33937690084096
TAX1BP3	6.00075239984884
F13B	3.20932231819367
RPL34	9.72702685455609
AKAP12	6.56906961820404
MARK2	3.8658690750854
AMBN	3.49733608036465
C14orf32	6.8975885595587
FLJ21865	5.17958810859
HSD3B2	3.26884336217877
HMG20A	6.24123925212648
WDR77	5.57517278483392
ATF2	6.22675981426462
C10orf137	5.64969474157214
ARL6IP5	9.36961092387459
QTRT1	4.96628188636067
CCNT1	4.73742633090303
AP1B1	4.86336696174415
CD74	10.7238918167637
DYNLL1	10.1229265499940
PLSCR1	7.15584103946835
LIPG	4.31572629783236
PHACTR2	4.89964982628456
SLC35E1	6.41897207966765
VENTX	3.47535803482616
FEZ1	3.98484936904315
APOD	4.58368903791891
LAD1	5.74194431840736
C16orf44	3.91567472276959
C1orf166	4.13883502419726
PAOX	4.33004084662885
MAPK8	3.9553625691679
NELF	4.02089196585467
RBBP8	8.44792997202646
DNAJC8	4.89066775242442
KCNJ12	3.17941088531344
WNT11	3.30188506429940
SRP54	7.1327510472436
GPR35	3.54879604424054
NRGN	5.33894865118584
IFNW1	3.67006913156771
ACVR1	6.27519412975198
SCN1B	3.66711999014272
RNASEH2B	4.59521228632414
STAR	3.83758173958349
C14orf65	3.48244584538128
TAAR2	3.17567212972493
VAMP5	3.95985454714996
TUBA1C	10.6033155154222
PIK3R2	4.08805126609957
ARD1A	6.30442973002046
SYTL2	3.34884429587635
UBXD2	7.95336842580335
EBF2	3.45080373650849
CAMSAP1L1	5.48163094714208
CYP3A43	3.17569009696461
CCDC91	5.11184375893605
AKR1B1	8.85527712551357
KAL1	6.14468857952328
GRID2	3.31763245877174
ZNF423	5.25477591165596
PSMB4	10.5731714727682
ARPP-21	3.15442273374849
XPNPEP3	4.33854434844166
CYBB	6.24971603772054
UXS1	7.71020852275046
SART1	6.82816825730788
C7orf16	3.14553728155405
SPTA1	3.31197581319993
SHB	4.59935433302142
CHST7	3.39592042801962
SEMA6D	3.9371130888256
IKZF4	3.63185080315756
NDUFA1	10.103657752569
HSPE1	9.3247497017396
MAPK13	4.8426927393471
MYCN	4.58974245581038
KCNJ3	3.04169958624775
ZNF573	5.9344025732603
PCDHGA8	4.24979617052170
ERO1LB	3.12444304008214
NTF3	4.94413393552997
GTF2B	7.19657796462698
GSPT1	8.47129702390766
GUSB	8.4216472783068
EXTL3	4.13043057901266
PMPCB	8.37657864621861
COPS3	7.05290000196149
LIG1	5.78204998053619
NID2	4.88863531232245
LSM8	7.61484326840357
TMEM97	7.20029428721568
SUZ12	6.86874099553755
EXTL2	6.22850341873054
PDE6B	4.45030260019498
MRPS16	8.08040817179055
KRT18	11.4574947324769
C10orf118	3.56111205731321
ZDHHC13	7.06577406329212
JMJD2C	4.35036893557641
OR2F1	3.41306553197829
ZNF415	5.94620844510943
CDK5RAP3	6.92461427538252
YTHDF2	7.64058100721023
GGCX	4.99732508332399
FZD8	3.24097601776799
TCEA1	9.7743235900833
ARPC4	6.15168597418116
SUSD4	6.46826158564486
C22orf24	3.31616066671865
EGLN2	5.45125312609078
KBTBD4	5.47510058153872
TNFRSF14	5.22220779843255
ROBO3	4.29695498420787
TRIM28	8.59039790745969
FGF5	3.27081814365594
RTCD1	6.75063696972003
MZF1	4.57948938997840
CNIH4	7.32062511644972
ZFP2	3.49106417586996
CSPG5	4.3985496967338
FKBP15	5.17246047170967
BZW2	9.13413454938753
PTPRN	3.36075695042283
HTATSF1	5.75061928618204
WFDC2	10.5102105034080
TST	7.02906997990179
NDUFA7	7.1459392959094
TTC22	3.11229234302768
RNF24	5.6456572231619
SFRS4	7.62540674894728
CD70	4.02550593321005
DCPS	4.99290014099699
PDXDC1	8.2250154242866
SRC	4.1409462889597
NTNG1	3.22854965702961
SETD1B	6.58304442226172
TINP1	10.0564412520105
ZNF606	5.64763716068319
SSR1	8.32126601616404
NFS1	5.24261386745972
CRMP1	4.87006505646778
NUP107	8.25066114781865
OSBPL9	7.95408676992329
MYOZ3	3.89799146873746
PDE4B	3.88931790770895
ADAM18	3.36145952315084
FBXL7	4.85553415832626
IDH3G	6.83863795185949
CCDC87	3.39774251668988
ARFGAP3	5.40211324329977
MAPRE2	4.00410745639601
CSNK1G1	3.59521501856333
IL1RN	3.96361764738226
MAFB	8.23247216365783
RAC3	3.37946033797478
C1orf54	5.49366955669863
TMEM14B	9.38829666900681
ADIPOR1	7.17605761494998
GRINA	6.21620928817447
CLIP4	4.23175395497264
TFPI	3.29355471995945
DPEP1	3.20255192644584
C14orf118	4.243931116895
FABP6	3.12320259502798
TMEM87A	8.48670627739646
BBS5	6.02960385358985
SMTN	3.76518298884611
CYP17A1	3.94733221277407
SCG3	2.94102951148277
GFER	4.2565440221905
CD209	3.91555556219087
NRIP2	3.15317455908013
CYB5R2	6.91868384110971
RIC8B	4.86206625770262
CSGlcA-T	5.49194921996367
DNTTIP2	7.75749408462464
TNNI1	3.36702448297971
GABRB3	3.01552479806868
PCBD1	8.17580520380147
KTELC1	6.5225821298619
HOXD3	3.48032403138212
GPR85	3.71908691594029
P11	3.40666928031518
SP3	8.94168239512065
GOSR2	4.3626619534132
DDX1	9.49843485592405
BFSP1	3.22962622339198
FLRT3	4.03818975552448
RNPS1	8.29536790216299
LCP2	4.9547525836484
TAS2R8	3.44860093685153
SEZ6L	3.57013168105211
NR2C1	4.75850453661444
EXDL2	5.76699448429389
SLC25A10	4.62439354733426
ADAMTS3	3.52177031020731
PCYOX1L	5.45141048000024
TNFRSF13B	4.0047898399166
VPS54	5.72130564440455
MKI67	5.89083981441575
C7orf54	4.20771010068305
GLS	4.50622960374997
PCDHB12	4.69891392819538
LGALS13	2.81292083191056
IL4R	4.84160695905993
SEC11A	9.8956537671692
C4orf6	3.00970818778766
SPP2	3.74275719857165
CCL5	5.90336849786608
PEX5	5.94442834466767
CLSPN	4.12429583345868
LOC51336	3.03215186014044
SPAG1	3.38543996380608
C9orf82	6.1111230908774
KIAA1024	3.4939398380154
TM4SF1	9.54173129992837
SMG7	5.14060637893841
WDR45L	8.80374870888735
TAS2R13	2.96297144136626
SPAG8	2.97506155355007
VASP	6.13517631723634
ZCCHC11	5.2597989973377
LOX	3.59310954691469
SYPL1	9.0240341401233
BAG5	8.62674016822998
RPS27L	8.09799062575858
MGC2752	5.25991376164854
IQSEC3	3.58802764212486
TGFBR3	6.38540296671859
PPA2	8.54600515878793
MED24	4.0996300086834
CASP9	5.0091903114535
PDCD1	3.50587974354741
MAP3K7	5.68744285794238
C17orf81	5.54417926732899
SRPR	6.50848500612593
BAG4	3.68440759389911
ZNF32	6.70714961731302
BRD2	8.60157211241106
IL32	8.45459851191064
LAMP2	7.99899768097381
FAM53B	5.25601154103396
CAT	7.80250847662331
C16orf80	7.55052639594375
SLC7A1	5.23575701298957
C1orf76	3.25758106181606
PRKCQ	5.65932710630898
ATXN1	5.87326583213188
LAMC2	5.49019866865112
CPOX	5.9055988175764
SPSB1	4.39447577852086
APH1B	4.55520943650397
USP36	5.51282001759478
CTNND1	7.80851695838779
MADCAM1	3.85884174275939
GABRG2	3.29443130577990
LYZ	9.49888279731186
F5	3.48581530823876
TMEM186	5.72176226661345
TPM2	4.90810332017184
SEMA4F	3.79556121888029
NUDCD3	5.16682721327246
OLFML3	5.51873274521995
PPP1R11	9.24144541155774
ELAVL1	8.30240743808397
GCNT3	3.51745590174782
DNAJC17	4.04874943561346
N4BP1	5.2789843541492
ABCA2	3.44399686274289
BNIP3L	8.6878852344599
SLC35F2	8.48789080565742
ATP10D	4.05461143852616
LCP1	7.19950715715815
IGBP1	8.68944320281357
GALNT8	3.14363933743895
PRKCH	4.90200665292432
DCAKD	3.48568733279635
ELA2A	3.42666568253749
PITRM1	6.23050322835481
RASSF8	3.19182551985278
GUK1	6.16158985070592
USP12	3.21097359753651
STXBP1	5.84482163435568
ADM	6.05821589069729
LSM2	8.29456494218065
GHRHR	3.34140792722092
SERF2	10.2718132110941
VPS72	8.23896313977902
CD22	3.94754910308518
CD47	8.92970295074823
LAP3	8.4184413598474
IMPDH1	6.27800939911778
PPIC	6.65317866877065
ACP6	7.1411998823612
PRKACA	4.44222179477083
PPP1R1A	3.25777670038360
C9orf40	4.19962172723135
ASXL1	6.10907948008914
IDH1	8.85365078812156
XRCC5	9.85852800973644
TBRG4	4.51505889045028
RAB1A	8.65702562978665
INHA	3.6804576096091
MLL2	3.37541852247047
FXYD1	3.09469176558815
DKFZP566E164	3.57111042719886
KMO	3.71907657274657
KIAA1128	5.02307157427725
NUDT4	6.62762572158982
USO1	7.01243324284995
RAB9A	7.1060134996909
RUFY3	4.16202061980185
CLDN1	6.84177096254502
FBXO38	5.50801717992386
VRK3	5.97168194469845
ICOS	3.29564479728381
NFKB1	6.45051820327462
FASTK	5.70444162289936
LDB1	5.96319058050842
ABCC1	5.77542752844542
IFNA6	3.01323048311968
PCBP2	10.7857131675729
RBP3	3.4434325237087
MUC13	3.67638239055227
C8orf30A	5.76722984304747
NUP205	8.23893821969932
MFAP1	7.92609199656226
ACTA1	3.7687635344177
NHLH1	3.71512978123541
GABBR2	3.41510048654971
CXorf34	5.56230438760253
TDRD7	5.36424021039171
KCND2	3.59533249995398
WIPF1	4.68957778285348
TIMM17B	6.04443847977717
SNX15	4.8776530658438
AGXT	3.18713743232599
IGF2R	5.78541714590007
PIP5K1B	3.16033478323805
ATP8A2	3.15664371097263
FGF21	2.96234904233112
AFTPH	8.67908594532573
RBM15B	7.35503419763599
FCER1G	7.61827369257364
AGBL5	5.56304925400154
SNTB1	5.19101778509636
APEX2	6.38002594246233
C17orf39	3.86211706703343
SLC24A3	3.74564529680484
TXNL4B	4.57166678431667
UBE3A	6.87304320889617
TGFB1I1	5.6522001123049
RPL10L	5.40848575640941
RBM13	6.01650142206749
LOC389517	3.79090973272934
TOP2B	8.61338279144372
NPVF	3.4298987190647
SHOX2	3.22085742149931
ITGA7	4.0923185726839
RAD54L2	4.30213560414236
KCNIP2	2.85697864049404
C2orf47	7.20082468771936
KLF13	4.36597729047388
TSPAN4	5.17427243378468
NLE1	3.68440673775368
TPST1	4.98082345557426
CEACAM1	4.07750161157628
PFKFB4	3.20539057031531
SREBF1	4.95958290214356
RNF11	7.52588003402607
IL21	3.10670733562401
LTK	3.18278122874648
DKKL1	3.21352744525683
EPAS1	5.2132042147426
POLD3	6.51586631540292
UBTF	4.81719456915021
PHB	6.78597282245506
KIAA0427	3.86097763776585
FPRL2	4.44809815220022
HSDL2	5.35399817764119
SEMA6B	4.1309557230687
AKR1A1	9.10280566611424
CLTB	5.66512693380958
NXT2	5.53485723223219
JDP2	3.21057117296800
MORF4L1	10.4675335371094
HSPB7	3.46081407181009
POU2F1	4.83046298223883
MLLT11	4.96851141412243
CNNM2	4.05144362481488
ZC3H15	8.89837608893682
ELK3	2.99248087823408
CBLC	4.18548917736480
SEC61B	8.38673847385935
RRP15	5.20341641398489
OR3A2	3.32601109607444
GALNT1	7.59046404160856
RSL1D1	7.06003866655653
P2RX7	3.12278061010992
ANKMY2	5.89264481060662
PSME2	10.0441497790723
ADNP2	6.32276630116063
RBM25	7.10041002058606
PLEKHA5	6.5513362819954
DHX58	3.53208977332304
ARCN1	8.09946243001346
POLR2E	7.86462701422969
