Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018
Composite Element REF	Signal
EIF3J	6.3341172194624
PPP2R2A	6.2682111578175
CPA3	3.12988276775102
PVALB	3.46991303628009
BCAT2	5.73998677790066
MFN1	5.51107628019021
F10	3.67539403776491
FAM134C	5.94542695755995
SNX11	5.17228694934964
COMP	5.0012832795798
GPR177	6.28014986211659
TAL1	3.19683291977087
ACSL1	4.83565838910626
ABCC5	4.68064839693784
HCFC2	3.99693106140716
TCAP	3.62578274059303
ABL1	7.57221922545524
RBBP7	9.17349979535856
PTPRG	4.76513532712865
NCOR1	5.4830074360799
MOCOS	3.76594344064694
C14orf93	4.03845536990247
PRDM10	4.28940795831921
TNRC15	6.25654186271253
SPINK4	3.23174502087024
TXNRD1	8.29240589361145
UBE2H	8.90926017466522
BRDT	2.57530830005485
SLC16A4	4.42354246226133
VIP	2.8764722625848
CALCR	3.27818243224499
CCNE2	3.06717501389586
SLC6A8	6.44486134133568
LILRA1	3.55922769836525
MC2R	3.44512197351133
MBTD1	5.17892754891312
USP33	6.76112895244895
PPP1CB	8.21170326299113
C15orf39	4.72667832206979
ABHD8	3.93016369240409
MAP3K12	5.14315585660432
PAAF1	7.08435409458466
ARF5	6.61844274815199
CCT3	9.8197140655944
SLC3A2	5.87507305709735
PIWIL2	3.37960060318485
RAD50	7.24966757980579
IER5	6.01605095092512
SYNE1	3.32120063127633
MBTPS2	3.51669685022518
MVK	4.60710293300364
TSPYL1	8.2238620750511
NCL	10.0015997552467
PSMD10	8.52975568992133
MOBP	3.39855361081553
GUF1	4.20644535108099
WDR44	4.75765226870783
HRH1	4.67511057284254
HIST1H3C	3.34599247715656
C5orf30	6.58248221454043
RASGRP3	3.62343154637479
RNPEP	8.00932838442065
PRKRIP1	4.98800279183628
MED21	5.96859349994847
GRPR	3.93124699282992
SYT11	5.92266406294912
NTSR2	3.23918069856525
Gcom1	5.23184636842529
SPTBN2	3.40329996238647
LRMP	3.45676323375191
HTRA1	7.29200813937918
RNF111	6.3936545331571
SLC26A2	5.24839190047308
WISP1	3.41840841661866
ATP2B4	7.51598887551254
FLJ10769	6.34236485436877
PTH	2.80352110566549
KIAA0895	3.47097035325168
CHST12	4.57734468914827
RAB22A	6.11727878778047
TARDBP	7.2708057419516
RANBP5	6.9297429465005
P2RY10	2.87580774123157
STAU1	9.04166215920924
NME5	4.57978986100152
DDX21	9.88379635281893
CHMP1A	6.20461561886018
BARX1	2.99449069271813
HDAC11	4.34662545468738
NOLA2	7.0438011264039
MTO1	4.86148811642478
DHX29	4.6819834166502
HADHB	8.63819857653734
ADAR	10.0603573579627
SF4	6.27878873538571
PLXNB2	5.17544173333816
P2RX1	3.33165845613866
SLC15A3	4.51539221404822
GAS2	3.31077903678129
EN2	3.38445744165258
NUMB	5.26072963213478
C14orf172	4.85001529646099
TNIP1	5.17156256953265
INHBE	4.64418184688184
TM9SF2	9.09499661425896
PSKH1	4.25539184151022
NSFL1C	6.71122605302455
RHOG	5.98045636691157
HBB	7.3452788100023
MED15	4.14281070321885
HEY1	4.17537411498924
KNG1	3.08408187181054
CASR	3.47129131742124
ITGAX	3.53589625705473
CANT1	5.96788577372595
C6orf66	5.98765452486824
UNC50	7.16242959303863
C21orf33	6.32095930097594
IRF2	5.69560616734448
HEATR6	5.40864667845615
GNG7	4.39092018174537
RUNX2	3.47562150263434
PGR	2.88401862768317
SOX1	3.31343845396294
CROCCL1	7.22525878312404
BRE	7.0545667274162
SRPX	3.88826155901779
MBNL3	4.06780130615046
ODC1	9.72376435729897
SDC3	6.08240701003449
NR2F6	5.60965602840888
ADORA2B	3.63117006013546
ZRSR1	3.23212562318734
ZFYVE16	4.57430410011258
RPUSD2	4.63282672921755
SYNJ2BP	6.67549009302913
POLE	4.47347042139401
E2F2	2.94437454396260
C14orf173	5.21569340073932
THRA	4.11712196826749
MAPK11	3.73567335710278
TBC1D22A	4.52174407622702
PTGES2	4.70664514020548
HIP1R	4.51969299569252
ENO3	3.63455594468133
COL4A6	3.47498377835314
TOMM70A	7.41215128202108
IRGC	3.29084823960225
NAB1	6.76979658926761
DET1	5.79312440839919
TRPM3	3.26670534473052
ZNF532	6.3290002700479
RAP2A	6.17574734701555
PLG	3.37563023445953
FECH	4.05994116459442
CRIP1	10.0366326002111
AZIN1	6.82505475333242
SLC7A7	6.33011445100585
CA8	6.27640090025019
IL10RA	3.14479731965252
CDC42EP4	5.51451879089061
C16orf58	5.43988388090431
ARG2	4.87122648036
NOL7	7.1380442609329
JARID1A	5.46910680494629
PANK2	6.57682822245762
ASH2L	5.46915264961989
ICAM3	5.46617780370518
TMEM16C	2.92559056691919
MDS1	3.71275263059266
CABYR	3.9260098098916
SLC1A3	7.03261549165114
RNF139	7.88717300726996
ADAM8	3.88487637140603
SFTPC	3.69374418737848
BCL7B	5.38133157701605
MAN2B2	5.20512518810454
PCDHGA11	2.86759444026979
RGS12	3.63423021253388
EIF1AY	3.27254820533410
NUDT13	3.49212665275017
ARL6IP4	7.02655535475964
RPL35A	11.4740963097447
CCDC21	4.70040627374257
RAB40C	3.94207980194381
EMR3	3.03915852619787
PRRG3	3.33787202761233
LRCH1	3.13920002591218
SAA4	3.41372579341576
RAPGEF5	4.40473061063469
ZCCHC2	4.48054752074774
CLIP3	5.8973198909134
MAP4K2	3.63903173736511
C20orf30	8.75628816213669
SULF1	7.8480453093046
C11orf48	7.21321281933838
PRDM5	3.25520149912799
ELOVL1	7.01949435653299
PPP4R2	6.6322061450708
KCNV1	2.71802326833392
ACP1	8.13261739313829
SIGLEC5	3.8036929444926
ZMYM2	5.37825833672338
C19orf61	3.74478046977475
DAGLA	3.80638461368142
GPR32	3.79475773354924
EDG7	4.64828834324045
NEUROD6	4.23695766479733
NEURL	3.72211303119774
SLC2A4RG	7.09598833578401
LPL	3.23603113109351
CA5B	3.6979937989187
MPHOSPH9	4.89752107396188
CLEC2D	3.42644533318295
HMG2L1	6.69484606678788
GRRP1	3.93164782520594
HCN4	3.79572053470394
CD8B	3.48113436989664
HIST1H3D	4.09076355743132
TGM4	3.39438222595151
SLC6A12	3.51575060140663
CD84	3.48448034192741
TBC1D15	6.95862749396945
RASA1	6.08341066705363
PHKG1	3.8649262979984
MAGEA11	3.12965060022733
NONO	9.45077743810185
IMPA1	7.81904558695847
SH3BP1	3.66223047794764
RARRES1	4.38707807557792
NPM3	4.92356587653914
CLEC5A	3.51429713146657
B3GNTL1	4.32941327839929
ITCH	4.9575227667355
MGAT3	3.64947339302884
ARPC5L	7.4330954837234
KLHL26	4.89419319525973
MBP	4.09737119686219
SIM2	3.16060714825815
RPP25	3.56311642095152
SLC2A2	2.80860523449775
EXO1	5.26966661142973
SOSTDC1	6.16928829584573
HRC	3.17463757029679
TRIM48	3.18208635495629
KIRREL	5.02853203044427
PIK3R1	6.35305594006025
HOXC11	4.00860745691349
MAF	3.82103558953502
DOK5	8.7971683329065
HELZ	5.87755262749151
ZMIZ2	5.18806207884085
SLC46A3	4.06488433661975
ADRB3	3.86508332867158
PTRH2	6.99435240091593
DMD	3.94745020443411
STAMBP	6.73098220678427
KRTAP2-4	3.99827406802706
ADCY2	3.36925600080484
MS4A12	3.40781829546095
TCF20	4.80891244038322
KLHL20	4.26483757715948
SRM	7.41887791527069
OTC	3.53678208842251
ABCB11	3.10340419657211
KCNC2	3.28816427807326
CDH19	3.20062147038954
SSH3	5.71894586600023
ZNF135	5.14511835856316
FLJ12529	6.7001670601877
PER1	4.38002078838639
KLC2	3.97961420270144
HDAC1	7.84130298990652
FAM128A	6.42541505421845
FNDC3B	6.2146629987909
MTCP1	6.18454577941795
GPR63	4.46310461607972
FLJ21986	3.41672873089245
LMCD1	6.30613666648191
MICAL1	3.7038896365962
BLZF1	3.98773127916895
IQCA	4.85554794022715
PCDHGC3	3.57741638040003
ATRNL1	2.98023320944815
CAV2	3.93700799258774
SAC	3.10984993861902
DUS1L	6.675983513822
NEK9	4.41647168043562
WARS2	4.89320402805116
DDO	3.36004679948704
MARCO	3.42772665022934
DCHS1	3.86751940990655
TOMM40	4.84074316205038
RP6-213H19.1	5.7723517287757
TUBGCP5	4.20835166114882
IGSF6	3.41821267200017
TPPP	3.65257137457821
SEPT11	4.72175413253468
ADNP	9.19832063481658
UST	3.79249661499055
C13orf34	5.2773376353742
GSTM5	3.5090302692829
BTD	4.22469372742547
PDCD1LG2	3.02385619251105
SNRPB2	8.81192105118173
APOA4	3.63883923180428
APBA3	4.05668566921574
CUTL1	5.23945562379279
PMS1	7.8974136998092
EIF3E	10.8146980427853
IL9	3.56464597957197
HOXA11	3.31362735506031
NARG1	7.6708368858536
RPL31	9.19446170435205
RAB28	3.98006869588771
LY9	3.07652400730845
TFCP2	5.10355643155997
ATP2B3	3.22485532063414
KDELR2	7.88864032848682
TLE4	3.54463445359161
FLJ43806	3.9503049248092
TLK2	5.4816855097086
PKP3	5.46477219561613
CIR	5.71766837049757
RPN2	10.5133895499774
SH3GL2	2.71447884485778
CTSO	7.45254729534624
SFMBT1	4.71116008190772
WDR57	5.62147375814688
SDF2L1	4.54940032284221
IGFBP3	6.91364491431233
FER1L3	8.0766459994494
DEK	9.29563877229771
C20orf43	6.95149896650912
ARHGAP24	3.51198061407366
ALB	3.07136481121052
SORBS3	3.99174551295408
C4BPA	3.69824588070987
UPF2	7.34513205371
AGBL2	3.91498715753154
C1QA	4.42187516565606
DOPEY1	4.55483004633049
TERF1	5.71626392174771
KIF22	4.89992654089664
DNTT	3.2528859864417
C10orf6	4.85799684116617
C11orf41	3.22336939416363
NINJ1	5.2833814633961
SEC61A2	4.57694525064247
HNRPF	7.43312274332959
COL11A1	6.84447811511573
HIST1H1D	4.33053233775647
UCP3	3.7645223643861
MYL6B	8.33348609929213
UBAP2	6.6245322145223
TREM1	4.19425563457384
CKMT2	4.49484496657936
HLA-C	10.2823369327354
SLC13A3	3.96273232647099
PLA2G12A	5.9591008539524
SPRED2	4.30301758778431
SCN10A	3.43187706489192
TIMP4	3.62587948156068
PITPNC1	5.24381580027225
SLIT2	6.58462457256573
RSF1	6.26063617934874
POU3F3	3.24965398236713
LIN7C	5.99469284077629
NKX2-2	3.1316326459117
DPPA4	2.80439082933092
ZNF804A	2.90244596169134
CCIN	3.82619457480673
SLC25A31	2.76390914110129
KCNMB4	3.11347543293339
FUT2	3.86450157801861
RABL5	4.37822671247633
FZD4	6.2623192680743
GALNS	6.39939541348366
PNMA3	3.54814881756755
STX6	5.40054997353061
HIST1H1C	6.75229396708579
CIDEB	3.84951648995032
CASP4	5.75318175118178
PDK3	3.33191426338108
WIT1	6.27698226149414
TPR	7.36320142329761
MTX2	7.81913175905196
HIST1H2BH	5.00514719093548
BRD3	7.45792889616042
HIST1H2BO	3.45980292829837
SERPINA3	3.64723936997617
UBXD6	4.40409897114566
HOXB7	5.62280590158681
C7orf23	6.65526942746043
KIAA0143	9.09812736573465
KCNJ16	3.68054270516241
STAB2	3.36192557377858
TNPO2	5.44024504492851
CENTG1	3.57433424667851
IRF9	9.14892074604655
MCPH1	3.17998651571278
FABP2	3.58340659489336
C9orf3	6.86249699219793
FBXL4	4.06393022546636
LBH	7.91530800129435
MYO1D	6.51165530736045
PTDSS2	4.90375334204473
BMP2K	4.97846093348508
NFU1	7.40265598724468
UGT8	6.11962175555411
SLC25A23	4.67006243015401
MAPK4	3.5630586831728
HINT1	11.2613700012470
GLP2R	3.13002940543817
WNT7B	3.47596690654155
SETD4	4.79648338194318
CHCHD2	10.8051157401087
DYNLT3	9.67879020528834
FKBP11	7.43869237477995
NDP	5.61361120787539
RHOBTB1	5.38099167628596
FLII	5.43673606521541
SLC4A4	3.30325329636077
RPL38	9.36140570749552
HTF9C	4.08326554450806
RPS16	11.3663746461129
AP2A2	5.13975664360607
CHPF	5.17716842978388
CSNK2A1	7.65748462700558
MAP7D1	4.93413743397245
FKBP6	3.43998238915063
ZNF214	3.68138973851881
DDX56	5.59343728687189
TWIST1	3.8491927030525
EPO	3.32385906154415
MRPS18B	6.69425043153173
ZNF682	3.43916584802534
AOX1	3.40333286230497
RPL14	9.98212215758448
CYR61	6.53766453278496
JRKL	5.18539828341309
DTNA	3.51578139522669
MAFF	6.95741560417938
LOC51136	3.15725286290616
TMOD3	4.27430349820774
LY96	3.66038931127846
EEA1	3.72200032452891
KLK3	3.47691797843285
IL1R1	5.04546205937593
HRSP12	5.58924229799181
KTN1	9.23858215073034
LOH11CR2A	4.59315857014795
ARL5A	8.51598262147052
MAB21L1	3.46936843546736
C20orf59	3.44524298785993
ADAM2	3.08639542563759
PHKB	5.33741597169722
CCT6A	8.24426394391192
TBC1D8B	3.4308419834741
FAM13A1	5.55662474294237
EHHADH	4.54903374246708
LAPTM4B	10.6600129808991
TMEM147	9.30835014115242
ITGB5	6.02185513956349
YIPF3	6.1101402881856
FKBP2	7.08421993638297
XPO7	5.01542117794706
GPR75	3.36549492607635
NR1D1	4.68450925755589
TRIM5	4.8688026833764
TMEM110	4.37493333694328
APOC1	5.61091444268416
RNASE4	4.67717583375625
PARD6B	3.14670818993927
ARID1A	6.25380493520419
NEK2	5.52045598820543
RRAGB	4.63329348905575
PCDHGA3	3.43791001690871
HIST2H2BE	6.7383425866425
RCN2	8.913122060652
STARD7	9.48890464181207
SHMT2	7.94055511234
MLYCD	4.76031681694535
KIAA1751	3.16172838113728
NDUFA5	8.00934307952771
THAP9	2.95895629655426
FLVCR2	3.70434557620359
RP11-217H1.1	7.12621937930171
AP1S1	5.44653952850039
NCLN	4.08214822903706
SDHA	6.66969877774462
SMAD6	4.34161776733658
SAV1	6.59172629131819
SAT1	6.70244559870146
ADAMTS7	3.65531791214318
RPP38	7.04700256073359
RCBTB2	6.08251973501279
VEGFB	3.6334208819359
COLQ	3.70878205808433
RBMS1	8.08472308695546
NRXN2	4.20948028763488
WBSCR16	5.59743689197345
DRG2	5.03847512992575
KLRB1	3.41468562286262
DNASE2B	3.41651458978658
SAFB	4.86245310157349
MAPK8IP1	4.07018450658448
RFX2	3.93492388974567
MLLT4	3.72861226897221
ANKZF1	5.73587319404774
DUSP8	3.86300787920086
C19orf50	5.29544848188347
MEF2C	3.909362458695
SENP5	4.17467185424651
NFKBIL2	3.75876445896543
LBR	6.8592864287234
CBFA2T3	3.82558450484232
AFF3	3.2377855965095
IL2RG	3.96876925688855
CCDC51	7.58749049332241
COG7	4.72231068971725
MYB	5.17901535744202
KLF3	4.86542244905321
PLXNA3	3.80360722470036
KCTD14	6.39785255989267
FZR1	3.72723620374745
XRCC2	5.47143831427531
SLC44A4	4.88301453069637
ESPL1	6.67721939325436
MMS19	6.87900928156256
GMPR2	7.07852350724606
ST8SIA5	3.63853302546233
TBC1D19	4.58940621707301
CHPT1	6.38612838418054
ERBB4	7.03377282697243
TSPAN32	5.08841688780735
MAP4	7.00869925930689
ACTR3	9.2392210591796
UGCG	7.49046874402916
GPHN	4.20627244016551
ZAP70	3.28171415199573
SLC6A2	3.8375426663524
LPP	5.54627064053088
PTPRCAP	3.99572256204419
IL12RB1	3.92697412223054
HIVEP1	5.39175334045684
ATRX	5.62944934180674
EIF4EBP2	7.48232114086472
DFFB	4.43250010227415
DMRT1	3.10967111030375
CHST8	4.11021453944922
HSPB6	4.0954004033324
C14orf109	7.0524766762164
IER2	9.10489320030105
NMB	6.8622581316045
COX5A	9.85160027396464
EIF6	7.98443984221507
AIFM1	9.35513665619542
WWC2	3.41221202603062
GSTA1	3.62578853631754
POLR2L	8.47005731794022
MRPL4	5.57965810335846
SEMG1	2.79844480584961
MPPED2	3.52207490090687
FLJ21062	4.19662913934416
TRAF3IP2	4.52468218988401
EPB41L4A	3.45734330171947
LILRA4	3.37856422252715
LAMA2	3.60494057434813
TAF4B	3.56124132356852
RLBP1	3.10415321065645
SLTM	6.93724000253827
CD300C	3.53949335809072
FLJ10404	4.32311744927387
RTDR1	4.29871119017221
MALT1	3.63176311945442
ARVCF	4.34398930806159
RENBP	3.89604621949533
ATXN7L1	3.26904404483334
NID1	4.9203224129223
TUBGCP3	4.62126793834157
ZNF783	6.20636977963547
ITIH5	4.01976988140304
ZNF85	6.49734192842597
MMP13	3.69554192056509
KIAA0329	4.53764996012633
C8A	3.80327592401585
MGC87042	3.8069546874863
HOXC13	3.43184774185567
CLGN	7.33632934907005
SLC25A37	3.57857781237503
SMARCC2	6.21423995796796
TFDP2	5.71091171771854
POLI	3.77895991782678
HCP5	4.94307950451271
UCN	3.7759946983742
ZNF764	4.22692102928216
USF2	6.31626012210787
C20orf24	10.5010477521945
FHL3	4.51980167661046
SPATA5L1	4.64128786885159
JMJD3	4.7400874826886
MMRN2	5.96239732249883
DSP	8.9710789971907
NDST1	4.41532928133355
ZNF248	6.14805463173283
PELP1	5.33353345994341
MBL2	3.16630899079695
ZNF230	4.40217948695717
RNF41	5.56896447027405
THOC5	4.43107671464775
MSN	8.11193654246826
SLC9A5	3.82399408349467
SERINC3	7.37343139701588
ZNF434	4.41608763002068
MUSK	2.99279920410017
SMARCD1	4.83238215958917
C11orf75	3.51482299039617
ZFP106	6.33045068495091
GTF2E1	6.90366978092818
RY1	7.17180289938154
ATAD2B	4.22917541637295
DDOST	9.73988421242509
ARHGAP17	6.04814974731089
GPNMB	7.2466489892734
TTF2	5.05921472430303
SFPQ	8.17211096384634
GFRA4	3.42020889604511
TIGD6	3.41588099953134
SLC39A14	6.76982866488814
AKR1B10	4.03933894772403
NGRN	8.14980354808892
RGS16	4.30955767589691
URB1	5.28467642829419
GPR137B	3.99011963533209
MECP2	4.98143994039654
PSMA1	10.0475491440041
TOP3B	3.65894733993374
NFATC4	4.3455579306784
RAB7L1	4.88496894406948
CSN3	3.50874974618801
NOS1	3.80868083932996
CA14	4.55151536050012
BMPR1A	6.32276327602092
YBX2	3.64755229762192
PRL	3.31229275452976
SNRP70	6.95866076696065
C6orf130	6.4815723177955
KIAA1166	4.24093963555484
FUBP3	6.18889938200331
STAG2	8.15935877111148
ACACA	6.57708255929546
ABCG1	4.68689928481003
ATOH1	3.1705365185649
ODF1	3.32404179475416
TMEM127	5.77194186484611
CD55	6.36150851774797
PLN	3.55151993692029
RPS23	12.3958335048724
LYPLA1	8.63690137025822
PRDM9	3.66763988433107
SSX2	3.77149057774536
PLUNC	3.72846602314086
SYNGR3	5.04370068545782
EML1	3.46184236357999
LNPEP	3.33437900213999
SMAD3	4.13528468055489
NUP93	7.12178485565438
HISPPD1	5.58570069068023
HNRPUL2	4.2555230925206
YARS2	6.01434267859046
TBC1D12	4.0557315790913
ZCCHC4	3.75402289655173
FBXO22	3.66242053964472
C16orf24	4.82032866782814
ZNF669	4.54596734663273
PTGDR	3.14602975701721
DDX27	7.43627424981218
KIAA0409	4.54612200504172
ASB8	5.48506928007472
MEPE	3.61421444903565
PLP2	5.17789380184185
COQ7	4.97623852309106
CHMP5	8.16170362806291
CACNB3	5.73723300240427
C10orf84	3.27816895909900
SPO11	3.52047169475201
NEDD4	3.37819045621045
THAP11	5.69273191065151
ZNF43	6.23551760993191
KRT13	3.13567703800327
NEK4	5.24914803762872
MRPL19	5.53923242520158
RBBP9	3.81064360672768
PRKAR2A	5.83577440979022
IHPK1	5.66988472324673
ATP6V0B	9.32112065120547
CACNA1E	3.21611394285555
CEACAM8	3.09605575646665
PEX14	5.67532856145301
BXDC5	6.79544865679711
ZBTB38	6.55310789935612
PAFAH1B1	5.8595311845542
PCTK2	5.47228663380316
LRRC16	5.35468414322767
OSTF1	4.95070503575248
KIAA0323	5.63634737515747
FYCO1	6.56138188310515
TXNDC13	6.2851483324921
PLTP	10.0064599743078
SLC25A1	5.50313071142337
EZH2	8.41216524044535
PLEKHB1	6.05526340090479
GRB7	5.8720207290226
ZFP37	3.67521009346820
MRPL33	8.96258698524956
C9orf27	3.20687560062508
PELO	5.6599020655087
ARMC1	6.84483839163514
ZNF154	3.58277471391301
C3orf64	3.59517232673468
FLJ10357	5.94820046979685
PON1	3.64451997263232
SYT5	3.47261238687861
TMEM66	8.12115769278476
ATP4A	3.4618407402761
HBEGF	4.16946921364540
PI4KA	4.49117234306705
LEPRE1	4.86444339004908
POU2AF1	3.44571671569445
MRPL12	6.58461448051796
GNPDA1	7.1261300312007
RASAL1	5.65441259594832
ZC3H3	4.77778294731276
DDAH1	7.850039626402
MGAT1	5.38885041414149
TIPARP	6.50843120597324
UGT2B15	3.06135240305057
DNASE1L3	3.11585552964584
CHEK1	4.33037039535791
ZNF8	8.26018117447017
TXNDC1	7.04692698146467
CKB	4.73428426784819
RTN3	8.75930367135247
IPO8	4.27316001139569
FZD2	3.43262167025726
PART1	5.00834928479322
PSMB6	7.97046078896964
MAP3K14	3.54527854435803
PCDHB8	3.31065965118106
PHC3	3.80411073093532
PPP1R8	6.01136342725933
NOVA2	3.59494017491969
TNFRSF11B	3.61278786219083
GOLPH3	8.42464865280081
LOC51233	3.82267254536851
GGTLA4	3.28499377722171
PDE6D	5.9502229488853
TTLL1	4.21570658156080
ZNF117	4.1989421112566
NKRF	7.58555239525314
CLK2	7.34011373646624
TNFSF15	3.52312675936221
DUSP2	4.8832344085474
HSD17B11	7.69524464904844
SECISBP2	4.69476595461079
PPAP2C	3.46444541511199
GABRR2	3.84879560217057
LOC51145	2.95720293821365
PIK3C3	6.56455737062607
DHDDS	4.75866413469047
CTSW	3.46059387814173
NEFM	3.08099834229800
TNNC2	3.64097743942911
ANKRD28	5.30269483735489
MRPL28	5.42048609882281
STMN3	3.56858786883936
SYN1	3.22357444055159
RAB14	5.92554964097486
PIGV	5.54441065197224
CDK2AP2	5.69619211458643
ZIM2	3.96004595895491
APBB1	4.4638164472232
SND1	7.27920049621124
C1orf123	6.74619127953246
B4GALT1	3.19611625960581
CHD3	4.44444256361778
RNASE2	3.37662977939581
BCAP31	8.53550095571985
SLC25A44	5.41615877727591
CXXC1	5.18538210036191
PIB5PA	4.44925319916519
CD40	4.30992287475317
FAT2	3.62626448644793
DYNC1LI2	5.61388993484111
GDI1	7.16567942648363
ZNF81	2.76202551591405
VSNL1	4.12798361897428
PIH1D1	7.06957350639943
KRTAP5-9	3.67029663690394
FLJ10081	3.74238273638016
CS	9.34445101205365
ZNF318	5.24897163142129
IGFBP7	10.5060724254116
ZNF609	4.15543590740212
SIRT4	3.52777860507030
SCN4A	3.70749700126871
ARHGAP4	3.69573337814568
EHMT2	5.99271010067985
UFD1L	7.10899751594676
EXOSC10	6.29340892135909
ECE2	3.67779221271455
ERMP1	5.57383484131271
OVGP1	4.4177541575718
GTPBP3	7.25217556074533
FAM82C	5.31976251585664
PACS2	5.08266038524227
C19orf36	3.53746263504131
UNC84A	7.33552447575874
ARL4C	5.42989093147187
SCD5	3.99275746186389
ATG4B	5.71991611518252
LASS6	8.33251698014645
LSG1	5.76812454300003
MAL	8.07959757460483
GPR22	3.24640892233155
WDR5B	4.99463768875719
GALR1	2.91958896363210
AQP4	3.20147470114099
C17orf60	3.33140834431097
HDAC7A	5.71238446795321
GRIN2C	3.31879626481514
ARMC8	4.75502813889851
SLC47A1	3.20542249046248
DMPK	5.27155293251237
CCRN4L	3.4352701745651
CBR4	6.9106677058867
KIFC1	5.77646887655687
LHX5	3.16786845832804
SMC1A	6.48757878816589
LPXN	4.16373043572865
TRPC7	2.74042043804564
SERPINA1	4.10677281982461
SMYD5	4.79172609283422
RPS13	12.0912568437277
CRHR2	3.56523633437122
TUSC2	5.41455492125025
PRKAA1	3.80880602043822
FADS2	5.77086559408776
ENAH	8.45881435031415
PRO1768	3.28389362761965
KIR3DL2	3.15426217333500
APBA2BP	5.56490630954376
ATP2C1	5.42881111312019
ALDH1A2	3.57768386566781
RNF103	7.32123366822155
AHCY	9.54300242890465
CROT	4.88971821340659
PABPC3	8.34168630487555
ALG12	3.6421017258817
EGR1	5.28674852333285
THSD1	3.96389012089449
CCL17	3.42310103112850
BZRPL1	3.27495180163488
KHK	3.69186840935493
ESRRG	3.42697286144701
SLC12A2	4.66637496201672
CNGA1	2.83877027261660
RDH5	4.58950211367412
CD58	3.95845217864847
PTGFR	3.34431392523499
CCDC48	3.38045538410248
CCDC76	4.67188730690301
CDR2	4.72667967313346
ZIC4	3.41257682400966
SELE	3.02793568534608
OR1G1	3.40708126727411
EXOSC9	6.01676884933438
PSMC6	8.90538039398271
ABCB1	2.90738288647066
GPR12	3.42319479203587
KIAA0196	5.5944558262817
PCDHA2	3.05448657514323
SSR3	5.59554899582857
MSI1	3.6530206350008
TRAT1	2.80923381238144
CC2D1A	5.46026077447369
PLAGL1	3.07976015358634
LLGL1	3.71097003041087
KLF6	5.71979530046664
MTF1	4.58744253614444
RNF2	4.85652649875949
tcag7.1314	5.1852541419951
NR5A1	3.13662429946652
THBD	3.6474774207629
ABCD2	3.10492566413368
ITGB7	3.91846320418394
DNAJC7	5.84020674862177
CCDC81	3.43922965100000
TM2D3	6.90923810527079
HUWE1	5.51249080102751
CDH17	3.45645518926015
CD180	3.49718633755356
FAAH	3.86734096146999
IL17A	3.07768968690486
POLA1	5.3524148668171
TMPO	5.48400946092407
LYRM5	5.20601378041304
GNAT3	3.08277520153379
TM7SF2	6.17452709424971
FLOT2	4.70889590731584
MAP4K1	4.15936000308868
HDGFRP3	3.64596576809493
RRAS2	5.77490034067546
OXCT1	7.99434609891376
LTBP2	7.7374821375666
ARPC5	10.1628840766427
SV2B	3.44869872569348
ZDHHC4	5.56174685436897
CYP2A6	3.9667392784796
PDE9A	3.79412390633116
ABCA8	3.17767105866024
NDUFS2	8.85400773491329
UBR5	6.82813425617512
FLJ22662	4.16281156553187
GP6	3.96324950596763
CRYBA2	3.30874313819235
LEF1	5.60472175118814
ZNF20	4.7304841305723
CTPS	7.96552220883065
EPS8L1	5.27904997971989
EYA1	2.86366612893974
SERPINB2	3.39161123662035
MAPK14	4.60359612524000
GTF2F2	4.79454833958838
