Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E08_516348
Composite Element REF	Signal
FLJ14107	3.16313860480586
FNTB	4.14245424879903
MYST3	5.62374755966436
KRT8	8.11925160779836
AURKAIP1	9.31855466985771
LMAN2L	6.29488012361087
C1GALT1C1	6.07362708997428
DSE	3.84356437918767
FHIT	4.81988778619111
OSBPL3	4.81962188677794
PPOX	6.55028882609554
SLC39A9	4.00928036796910
EPB49	6.54059786533713
LOC137886	7.09115626253603
C7orf49	7.02122721783826
RHCE	3.2720478062269
CST8	3.66248910349940
ATG7	5.18816639093364
SPP1	7.77412347804867
GLI1	3.45665571389556
HYPK	8.25339826905443
SFTPD	6.23753033783485
MCFD2	6.51362158863358
ZNF157	3.46224326370961
EPS15	5.88637933692837
SFRS2B	7.8514431985332
BTNL3	4.07382351443913
GPR23	3.33622799817078
TRPA1	3.12291059840932
ASPSCR1	4.61561672889444
GNS	6.02879369685262
FDFT1	8.2887295154029
ENO2	6.24713103205373
CBX1	7.53886218636398
PTGS2	3.12374379319161
BMP7	4.63542774721102
CCDC90B	6.869897462608
LRP5	5.46944184747342
UBE2D3	8.71105355529664
ARFGEF2	4.76178058359104
ARR3	3.74057916707475
MAP1A	3.68747938076441
NEFL	3.18565249985957
CD2	3.34868588175334
FLJ23861	4.71408910652707
NAV2	4.38575815225198
ENTPD2	3.42775912565974
COX7B	9.80125247217017
ATP6V1A	7.5531559566369
TRGV3	3.24531028045052
ANKRD17	6.43340575422647
ADH1C	3.1833244672239
ATXN7	3.72758678261687
IL21R	3.31154239959579
CHN2	3.37074553265474
HAS2	3.22001853376365
C6orf48	10.6645270365163
TGIF2	6.13563602238663
KIAA0241	3.8602451186504
IGF2AS	3.71741599903810
CYP2C9	3.51425679325365
DNMT3A	5.36069895648472
CNOT7	9.44612780204575
FCAR	3.21864334453861
SFRS10	7.3192068282768
MARCH3	3.36379107888556
RUNX1T1	6.20889964257858
CTSK	4.42379735864082
LRRC61	5.1340397346687
HNF4G	3.24365689803629
LRCH4	4.73726457222138
PSIP1	6.74826789926636
AP2B1	5.13605426437254
C7orf28A	4.39608471807019
SMCHD1	5.53565496053526
EIF2C3	5.18842344049577
S100B	3.22431778393986
BMP2	4.83554313008558
POP7	7.94357247897988
UGT2A3	3.0751876159759
ESR1	4.42975955738156
ZFPL1	4.23583514998856
ARHGAP12	6.05205140145012
PGGT1B	3.62901069544173
LRRC19	2.92090298140777
ZNF767	5.83762437246828
DEPDC6	6.94067805000059
SLCO1B1	3.71023963830876
SST	3.34707076697856
NACA	12.3419206650832
KCNN3	3.51361785414281
GLOD4	6.47793276063238
SCCPDH	6.46540809618906
PRF1	3.7251464414306
LST1	3.47983058036151
CDK4	9.77934284284214
TCF15	3.68649935168967
PARC	4.14084162579765
PRMT1	8.35551335069967
ITIH3	3.70620405234421
PPM2C	6.73421520731838
TEX10	6.98788122014056
EDA2R	3.4230211179119
LOC283345	4.81089959786981
NARFL	5.48441002690239
DENND2A	4.03240883500123
C1orf103	4.68366105622906
DMXL1	5.68046512139839
KCNAB1	3.41344780504037
FLJ20254	6.74053747923477
RBM3	5.97346930698249
GPR1	4.2800035522986
DMTF1	7.48028458123621
HTR5A	3.17810024569911
MXRA5	6.5401198776415
GRM1	3.47575260014125
SCFD1	6.66693780417499
RAPSN	3.64662286866363
ACOT9	6.14302098248428
PDE4D	3.4488844558357
TRPC4	3.14757464693593
EPHB3	4.70899491306818
GEMIN4	5.53776689267777
RAMP3	3.70195913854519
CNTN5	3.55619543107326
DLEU2	4.1222204050335
TSPYL5	9.64172808989918
GRTP1	3.95656546111562
ITGB8	3.84180253275538
GAP43	3.18336263468495
FRS3	3.63107300700264
PDE3A	3.76678759154251
TNFRSF10C	3.30309578987182
JMJD5	3.7880324448034
OTOF	3.18577346756613
TEX14	3.13978115170702
XYLT2	4.98573668385228
HIPK3	3.41521385670775
XPOT	8.24859269758578
RRH	3.03971729102633
CDR2L	4.50245283206881
GAL3ST1	3.41072564849569
DHCR7	4.25269776708177
PDZD7	3.87141375565124
FGFR4	3.88759491738587
CRAT	4.47284401355287
C1orf217	3.68747094428822
SLC19A1	3.58453110374071
PPP1R14D	3.4883400707893
LIMS1	6.9056360904309
TMPRSS11D	3.21231692416027
TRIM14	4.57115545762873
PIK3CD	3.84844691496119
MFAP3L	3.41111901838107
DERL2	6.82490845018042
SLC7A11	4.69227164672172
FHL5	3.24188265720021
OR10H2	3.29616271191603
ACAN	3.41299397367102
BRWD2	7.04826484825618
PPM1E	3.12701743624397
DCUN1D2	5.48529191275701
TINAGL1	4.11671374533527
C3orf36	2.88737672586231
DOCK4	7.83190591369971
ENOPH1	7.53922165552857
FAM127A	8.00092032951758
SLC5A3	6.80823206170566
ARPC1A	8.83598416769132
CHST2	4.39015714548038
SPATA2	4.88510285658595
PGLYRP4	3.57065089755516
RUFY1	7.60704771946081
NTS	3.50566777588311
FRMD4A	3.19381258258955
RPS4Y1	5.25698218537982
BCL11B	3.23173491501558
TNFRSF8	3.83536338087792
FOXE3	3.28392851881456
PTGIR	3.76533021414355
ART4	3.45653126657492
EVX1	3.46379886459735
PRM1	3.6016767238904
GLCE	4.85671322264627
GPR18	3.30870925856547
ACAA2	6.28200075222363
PIGK	4.91776322064127
HIST1H2AG	3.37671654268717
C16orf67	4.24393242395754
UQCC	6.09343980971976
PLS3	5.30237299095215
DAG1	6.63449157963508
WWOX	4.52604534062212
GTSE1	4.17297099781721
GP2	3.37730162814492
CHIT1	3.48630413869641
PLOD2	5.54515290793721
RPS24	12.7541130411746
KLF9	4.64956022622319
TTC27	6.26426791120694
PYROXD1	5.52637088189991
MIA	4.57391629673426
TSPAN2	2.96023000861956
MRPL9	6.14858069293033
PCSK2	3.63571568511519
PI3	3.63897773237322
RPL24	12.3083834736781
HIST1H2BE	6.27455460818036
CD86	3.57634548174959
CALM2	10.9492583806729
LFNG	3.25429684946935
GYG2	3.88230226192963
INTS12	5.99766757868792
RAB4B	4.74022483351065
CTSF	6.4200191799973
HUNK	3.36885144711571
GNA13	3.50325593556166
B4GALT4	4.55345973537702
TSPAN31	7.59012957045722
CHD1L	5.58514616650077
CNKSR2	3.63940110381330
C1orf156	5.55503678596002
IBSP	3.55794520735223
FUT8	6.6546335157867
TRMT11	4.62961309116472
AGA	4.99920083329102
GFRA2	4.28337694141257
WWP1	6.58732933256874
B9D2	4.49418125302246
CPZ	4.42786779796498
STAT1	5.06765083044221
PTTG1	8.3352090533552
TMEM62	4.16806455526557
COL8A1	3.3935559522908
RBPJL	3.65773538346961
CASP8AP2	4.6813869502178
SSBP2	7.0466116366838
MMP12	3.13877754011491
NME4	8.62131456060903
LOC55565	3.80307988668529
GABRA1	3.537207141765
PEX11B	7.88100470469602
HABP2	3.61680042391603
REEP1	3.58240273450034
C9orf156	4.69021755947901
SMARCA1	5.4636507131127
WEE1	5.62519290387992
APOF	3.26279352402278
GCDH	5.76236754021294
SSR4	9.47333862081883
SPAST	4.9087385690143
RGS1	3.89744352163508
ACCN4	3.93109447594588
PLXND1	4.44230748639699
FLJ20489	6.14901365720284
MLCK	3.03522633173745
INTS5	6.00588183906343
BSG	8.53385630324129
PARP8	5.32758457655635
ZNF215	3.50650868024960
TEAD4	5.66992039609724
PDE7B	3.32301186634478
MS4A3	2.89842379019693
DTX4	7.80610431198197
EFEMP1	6.48469089772022
TNRC6B	5.68311766277419
TULP2	3.40230155472829
RERE	4.63011822919574
BNC1	3.48728780539213
FGFBP1	3.80091786621128
TIMM8A	4.763201321884
PIGB	5.15753459929982
AJAP1	3.56870498757641
COMMD8	5.63837879304085
TRIP11	4.92444710107232
SLC25A42	3.02782046923699
SYP	4.22262305620413
PCDHB6	4.11450156074635
FLJ12716	4.89630625509146
FKBP8	4.42636304543811
KIAA1109	4.50144750356742
PTPRC	3.32567382572573
POT1	6.43580834509684
CCT7	8.65220831984229
MMP11	3.9372297636294
MYO1E	5.14679720475491
EEF1A2	3.97391707139444
MIPEP	5.51784933129839
ZFX	4.19551549168482
UCHL3	7.43948369330835
LRFN4	4.27706458432048
XCL1	3.43782711085412
CARHSP1	5.35041318221300
GREM2	3.10778744502985
CCDC102B	3.16480812974674
HDDC2	5.3916191025123
SHC2	3.70902868499599
SDS	3.64895842619177
CASQ1	3.39421748017658
LYPLA3	4.52914443601105
INPPL1	5.62974369935761
SLC25A40	4.00109270781193
IHH	4.37986219243398
CHGB	3.25974800400741
COL9A3	4.89809778476661
C2orf18	5.36959481710454
DDEF2	7.63576106800793
BUB3	7.34262568739035
C6orf211	4.19789142452406
FOXD2	3.44588957309110
GGH	8.72833855194272
GGT1	3.30905232244935
ADARB1	3.88579112721432
VPS35	9.6361516339398
CNN2	5.01423369441575
DBP	5.39111743495764
WNT1	3.39952058543763
COL5A3	3.66835644858348
RHOD	5.82126404786693
ASNA1	6.03422300577155
WDTC1	5.22974018645757
COL4A2	6.8430551876677
HEBP1	8.62841806089385
SLC1A6	3.58610619052259
LUM	5.38333066894536
C1S	7.66157631786235
TCF7L1	5.25451239668062
ZCCHC6	4.73769368814276
ME2	5.07975152873521
PAGE1	3.68951401352791
DTX2	4.1703890506497
KPNA4	4.54055494515554
H3F3A	10.3028859868242
GLO1	8.28448878125379
WDR61	7.339614490579
CD302	3.42886924338192
SIRT7	4.76875757893917
D4S234E	6.00878541489858
RABIF	5.12040116168803
DYRK3	4.81135381885701
PKIG	7.83023887796695
PFAS	6.21883960597275
ALOXE3	3.52407930673880
RPLP0	12.6554433750759
RBM34	6.0627130278446
MKNK2	8.92844708002527
ZNF528	4.20661153471421
U2AF2	4.90349023225662
SEC16A	6.56419834404526
EFNA5	3.54318101048767
ZNF44	4.56308603906165
FCGRT	5.76607450903602
NOL4	3.17103428337207
CCS	5.08769574765833
IGF2BP2	7.4170595434728
MFSD7	3.58313362503799
OR1D5	3.24802179306249
SIX6	3.76069710878182
CCR6	2.80517804397292
TSSC4	4.81861650199088
COL11A2	3.56937435320025
CHRNA6	3.97907729424158
PLD2	4.96003694150919
PALM	5.63051976831313
ORC1L	3.96880168170447
SASH1	4.71825640354412
PUM2	8.62863343073549
ZNF365	3.78535987011748
CDC14B	4.527126413418
PHC1	6.295434047934
KIAA0913	4.14407332005803
LDLRAP1	4.81224097021226
NAT8B	3.48341504623491
PPP3CB	6.02997246164893
ANGPTL4	4.12240732222251
HHEX	3.51326773281593
LSM14B	4.88697902481415
PLCH1	3.82186913673818
INSM1	2.85812521612798
TLN2	4.86796972203007
ZNF493	5.12251617492126
HDAC4	4.66880774466337
GLRA1	3.67331673250809
RPS6	12.1114227363859
SFXN1	5.14707866049234
FAM102A	5.46621328428073
KLHL1	3.26107798111395
SAPS2	4.21014291631831
CTNNBIP1	5.67654541823107
SCGB1A1	3.11509652990321
SCAND2	3.61396488971991
HMGN2	11.2454328766882
NEUROD2	3.11524547202999
YAF2	4.47294463377961
BRPF1	5.91915384447012
RICH2	5.4889673855219
TBCE	5.83478870784276
LIAS	4.84318950054667
MAPK1	5.21713635568565
MRM1	4.25779079684393
HDHD1A	6.58371910376958
CTA-246H3.1	4.01149139659287
ATP9A	7.15214261622287
HSD17B3	3.50462286531497
HN1L	5.99409408259498
SAG	3.43259580287563
C20orf10	3.40441670959033
CTRC	3.64023379135870
HNRNPA2B1	9.7309274952082
RNF216	4.52372848547154
GADD45A	6.9036672988408
MSH4	3.30052977695135
HOXD12	3.27505968175895
TMEM70	6.81236535313061
PPP1R14B	7.19028647273255
SBF1	3.88065829920486
HIST1H2AM	4.90574303798049
GNG3	4.18125039592351
C1orf50	5.33953103960272
FTO	7.5162862720191
CALCB	3.25906351343171
PPP3R1	5.62740752930875
USP46	4.60252138481709
CCNJ	4.17093834943406
PSD	3.33826767643106
GNAZ	3.68108642557360
FAM57A	5.68760047613801
LILRB3	4.19151275137582
DHX8	4.95711444363817
SPI1	3.63784647615981
OXSM	7.18029450739472
GYS2	3.01655701973858
UBE3B	4.38102046663143
PLAT	6.170865630925
NUPL2	4.73180915577834
SF3A1	6.82355956837046
COPE	6.83413065220783
EIF3A	8.58217173513587
IQCE	3.67006967200295
FBXW10	3.1968962389019
KIAA0182	6.11147463465116
YRDC	6.00441936971626
GPRC5D	3.6637499452129
LRRC23	4.40665358201171
BLVRA	5.48927077168124
SLC22A7	3.42856042349201
RASL12	4.46883158204145
DAZAP2	8.51000593424443
IKBKB	4.75716250299231
PPFIA2	3.29894215129907
ZNF271	4.7910821856712
CXorf6	6.0856131460016
FRG1	6.51855807462229
BTN2A2	4.25042304883006
THBS4	3.63292732434774
ARHGAP1	5.36542804434682
ENOX1	2.94717389436638
ZNF706	9.2197965890289
DOK1	4.02226671543824
FCHO1	4.08656193746074
PGAP1	4.00364246204656
HOXD10	3.13927139114944
CXCR3	3.55884971380303
FSCN1	5.56458632611647
KIF17	3.37057673510389
TRIM66	3.86028500287443
CHI3L2	3.25992597008053
SRPX2	4.01800333629956
C13orf24	5.59179236460244
CBR3	3.92049161052148
ZNF132	2.83669530613235
AQP3	4.21248050327333
BNIP1	4.24134779139196
ST6GALNAC4	4.4631815911043
KIAA0391	4.33040377010958
KRTAP5-8	3.85700864530733
SIRPA	4.90247659972978
LYVE1	3.64397626994339
IGFBP6	3.80759548116034
APOH	3.18148350630398
TSC22D2	4.29937042201788
PLCD1	5.56608668092574
NPHS2	3.07054944304361
ARHGEF15	3.23728057820937
M-RIP	7.50465838264364
POLDIP2	6.22955581699952
NDUFV1	8.45876479726294
SRD5A1	5.6637825133073
RAB3GAP2	6.36983293937322
CLEC7A	3.53267089158768
REXO4	4.41139499885594
HSPA14	5.98874786666872
TAAR5	4.08213718148306
ZNF142	4.76105720735546
MUT	5.79979879086158
C2orf43	3.86780263851590
SELPLG	4.05265394758924
BAZ2B	6.00863446828009
SLC38A3	4.20454771244297
BRD7	7.2608500638946
POU6F2	3.64291710658698
NISCH	7.30527356869475
TCEB1	7.36996017026538
OPCML	3.18543669852731
DTYMK	5.45265248280279
TAX1BP3	6.15861538905945
F13B	3.08194676034522
RPL34	10.4990276181698
AKAP12	5.96717822797252
MARK2	3.88679720070208
AMBN	3.54097309650832
C14orf32	7.16097622082505
FLJ21865	4.81558792882018
HSD3B2	3.12885950401934
HMG20A	6.2835565380485
WDR77	5.74557862435244
ATF2	5.15945378426474
C10orf137	5.4889622386797
ARL6IP5	9.05249790349695
QTRT1	4.21911414983505
CCNT1	5.06894388424998
AP1B1	5.07234248154405
CD74	10.1087166657423
DYNLL1	9.62487241141495
PLSCR1	6.20614169979285
LIPG	3.28981473029712
PHACTR2	4.15161800729701
SLC35E1	6.28638220469638
VENTX	3.4050563926315
FEZ1	4.05517981122590
APOD	4.28906821371843
LAD1	4.9480906514018
C16orf44	4.68474145188273
C1orf166	4.79722563665044
PAOX	4.63454841157128
MAPK8	3.79030285255295
NELF	4.83549195444146
RBBP8	10.9671735655508
DNAJC8	5.51512760713973
KCNJ12	3.74419021424956
WNT11	3.58599918355008
SRP54	6.41454266333476
GPR35	3.79403533476731
NRGN	7.6914249097352
IFNW1	3.84948890598565
ACVR1	5.75392010033443
SCN1B	3.73250438737524
RNASEH2B	4.03920154154149
STAR	3.35145272251177
C14orf65	3.40142264449819
TAAR2	3.0815820954608
VAMP5	3.99593540309742
TUBA1C	9.92687615500142
PIK3R2	4.67772630758076
ARD1A	6.09258069734995
SYTL2	3.33386166611442
UBXD2	7.2729640282519
EBF2	3.5266255553883
CAMSAP1L1	6.21705216868827
CYP3A43	3.27210007571967
CCDC91	5.2684995961588
AKR1B1	8.48415381519645
KAL1	5.20848175488621
GRID2	3.90226313200248
ZNF423	6.22960451512069
PSMB4	10.0227379357129
ARPP-21	3.28316736018731
XPNPEP3	4.76041875230053
CYBB	3.83126365054423
UXS1	5.75442493481874
SART1	6.69324499833168
C7orf16	3.24717044634818
SPTA1	3.24989235293438
SHB	4.23178588295205
CHST7	3.15580815760926
SEMA6D	3.94852256742158
IKZF4	3.52059650176539
NDUFA1	10.0166671886106
HSPE1	8.4839398607734
MAPK13	3.81204614738142
MYCN	4.0269021226887
KCNJ3	3.28834046323855
ZNF573	5.18205755252693
PCDHGA8	4.06487759541717
ERO1LB	3.30025758895536
NTF3	4.19262693365863
GTF2B	6.79402303548637
GSPT1	7.13881378034669
GUSB	9.20140350566812
EXTL3	4.23866479921092
PMPCB	8.9089005205071
COPS3	7.34485488187404
LIG1	5.21030362036869
NID2	6.69483491084946
LSM8	7.17431754747245
TMEM97	7.05160160831588
SUZ12	6.34319046051953
EXTL2	6.66233034767865
PDE6B	4.05466525561707
MRPS16	7.59752441367763
KRT18	10.9027582919797
C10orf118	4.07931159294237
ZDHHC13	6.1971161837682
JMJD2C	4.65179536807399
OR2F1	3.56143840608948
ZNF415	5.17994021260861
CDK5RAP3	7.40776695946267
YTHDF2	7.77893345707081
GGCX	5.28096144923803
FZD8	3.49538101247904
TCEA1	10.2555490243482
ARPC4	5.87136167450148
SUSD4	5.69035782251248
C22orf24	3.4869370023522
EGLN2	5.45591313195018
KBTBD4	5.3398260864817
TNFRSF14	4.9167620299605
ROBO3	5.75450771448543
TRIM28	8.7203966633626
FGF5	3.52224555378287
RTCD1	5.72903566514168
MZF1	5.29698424150239
CNIH4	7.42999867738414
ZFP2	4.07540406810166
CSPG5	4.60357812891064
FKBP15	4.87142531853955
BZW2	9.38737933613264
PTPRN	3.27846321233587
HTATSF1	5.66150684076947
WFDC2	11.0934564128960
TST	7.38034585559437
NDUFA7	7.62019632903328
TTC22	3.14623816901176
RNF24	6.01501717556743
SFRS4	7.6584147144683
CD70	4.10799092278728
DCPS	5.8215328562075
PDXDC1	7.81786419850177
SRC	4.05021102516718
NTNG1	3.55652078891909
SETD1B	7.10261683251261
TINP1	9.841869029449
ZNF606	5.41724771724836
SSR1	7.0247458802239
NFS1	5.86903095252962
CRMP1	4.1137141915891
NUP107	7.19735004469683
OSBPL9	8.16632079154649
MYOZ3	4.31630874224741
PDE4B	3.67849870291527
ADAM18	3.72709740291301
FBXL7	6.16353067770659
IDH3G	6.29751748821323
CCDC87	3.58115873789428
ARFGAP3	4.74379517276348
MAPRE2	3.83125707761059
CSNK1G1	3.41155262287055
IL1RN	3.89507145443274
MAFB	6.68276907211365
RAC3	3.80136329945293
C1orf54	5.39997593718256
TMEM14B	9.3715539972395
ADIPOR1	7.5386262397394
GRINA	6.37049878094769
CLIP4	4.29525522314617
TFPI	3.42607621740110
DPEP1	3.29250194493160
C14orf118	3.93543026990259
FABP6	3.08325418082892
TMEM87A	9.15834156898135
BBS5	5.96896678213373
SMTN	3.80807903295562
CYP17A1	3.60754840301666
SCG3	2.90534632830608
GFER	4.76125741494715
CD209	3.74309929988791
NRIP2	3.47194468749105
CYB5R2	3.57106967865763
RIC8B	5.17521160478017
CSGlcA-T	5.70240089180322
DNTTIP2	6.65854938738324
TNNI1	3.66073192814418
GABRB3	3.24812012115489
PCBD1	8.34441890889759
KTELC1	7.02407354950588
HOXD3	3.79106668065931
GPR85	3.6200921567218
P11	3.25059956678386
SP3	8.05467933052506
GOSR2	4.16469613125722
DDX1	9.18907076699733
BFSP1	3.30764164285918
FLRT3	4.62771276664838
RNPS1	8.63397023880844
LCP2	3.2858113913455
TAS2R8	3.19127267025588
SEZ6L	3.53510673290779
NR2C1	4.80291457960799
EXDL2	6.61692928145819
SLC25A10	3.88279107510558
ADAMTS3	4.45171092672296
PCYOX1L	5.79723305924869
TNFRSF13B	4.09788858454737
VPS54	5.6424941048061
MKI67	4.20132781923285
C7orf54	4.47498637683194
GLS	4.30102653776859
PCDHB12	3.96078581629259
LGALS13	3.08944401537459
IL4R	3.74618707572158
SEC11A	9.97158354655727
C4orf6	3.35661732435991
SPP2	3.86353654469954
CCL5	3.31439764934924
PEX5	5.59404366594015
CLSPN	3.99282314268455
LOC51336	3.1264930620636
SPAG1	3.60541757295229
C9orf82	6.59119006145534
KIAA1024	3.4644395568151
TM4SF1	8.02633060327778
SMG7	5.38880417831526
WDR45L	7.80737585465125
TAS2R13	3.29686118888098
SPAG8	3.24890737310358
VASP	5.22335672511191
ZCCHC11	5.68754868615076
LOX	3.49602758996108
SYPL1	8.7471231978171
BAG5	7.51174131511868
RPS27L	8.41862652282744
MGC2752	5.50391949060459
IQSEC3	3.73706224517843
TGFBR3	7.2082574326154
PPA2	8.46449601983525
MED24	4.36933575294106
CASP9	5.77012618775668
PDCD1	3.68997910234236
MAP3K7	4.62878948703402
C17orf81	4.85177772575242
SRPR	6.77489028947567
BAG4	3.57344633388807
ZNF32	7.17290845053394
BRD2	8.67194516744353
IL32	3.64557719075595
LAMP2	7.08494946369102
FAM53B	4.30667085213656
CAT	8.01971203233091
C16orf80	8.23186526046259
SLC7A1	5.88098882920718
C1orf76	3.42691401507554
PRKCQ	5.40773403086578
ATXN1	5.17839936965326
LAMC2	4.84387783752119
CPOX	5.40373995296822
SPSB1	4.82291260574488
APH1B	5.59440821399369
USP36	4.81067890502729
CTNND1	6.81349018862732
MADCAM1	3.7232811795198
GABRG2	3.24849411215683
LYZ	3.43911510805912
F5	3.50062418650831
TMEM186	5.25746424143324
TPM2	5.93317375625695
SEMA4F	4.41883867829126
NUDCD3	5.56945652442247
OLFML3	4.17023453700549
PPP1R11	8.99520050281853
ELAVL1	7.2878111387886
GCNT3	4.32905202235308
DNAJC17	4.71380035133948
N4BP1	5.50000508292452
ABCA2	3.87517123037825
BNIP3L	9.07578726868917
SLC35F2	6.93697520458775
ATP10D	3.86328291910217
LCP1	3.93602061245482
IGBP1	7.76885518512247
GALNT8	3.55454821928939
PRKCH	3.5103378916249
DCAKD	3.43764668167206
ELA2A	3.79855901307915
PITRM1	7.19726364507464
RASSF8	3.42960186714194
GUK1	6.16709253486511
USP12	4.01492373178115
STXBP1	6.85200498845664
ADM	5.47738747341
LSM2	7.47001535109692
GHRHR	3.52874322689742
SERF2	10.6627599586240
VPS72	8.19058082042902
CD22	3.93016820521142
CD47	7.81492017471164
LAP3	7.18797693284455
IMPDH1	5.97837312231873
PPIC	4.1289041729627
ACP6	7.86845898730781
PRKACA	5.38257482040435
PPP1R1A	4.94970855714385
C9orf40	3.83703182605631
ASXL1	6.25406266670315
IDH1	7.85104557257062
XRCC5	9.28571503461764
TBRG4	4.66917410925917
RAB1A	7.82557150117967
INHA	3.37557270277906
MLL2	3.50995364006871
FXYD1	6.46122250330571
DKFZP566E164	3.70977178292461
KMO	3.41947804373314
KIAA1128	4.88354784905305
NUDT4	5.34138933060259
USO1	7.41333649137904
RAB9A	6.15458837504358
RUFY3	4.27483836956332
CLDN1	4.30684520890307
FBXO38	5.50617184451718
VRK3	5.53382767469936
ICOS	3.63130463559834
NFKB1	5.84560882475124
FASTK	6.91478730092122
LDB1	6.61112940119271
ABCC1	5.10063202462996
IFNA6	3.09013310035094
PCBP2	10.8160832667781
RBP3	3.23559356883495
MUC13	3.96812359651144
C8orf30A	6.61390375739797
NUP205	7.53270655727592
MFAP1	7.96587806031416
ACTA1	3.88352016237503
NHLH1	3.69428316863312
GABBR2	3.45046244911631
CXorf34	5.06632573705105
TDRD7	5.16432386558544
KCND2	3.23153556622369
WIPF1	3.80334254501768
TIMM17B	6.23507463143647
SNX15	4.7840818492932
AGXT	3.25903750098279
IGF2R	5.18785660271724
PIP5K1B	4.03960451795376
ATP8A2	3.15550153293163
FGF21	2.99712597483016
AFTPH	8.47250628969203
RBM15B	7.07752768934243
FCER1G	4.07859337768687
AGBL5	6.76639383725124
SNTB1	3.93940919156497
APEX2	5.41907035398644
C17orf39	4.83934816819323
SLC24A3	4.06222207248406
TXNL4B	5.13744476702601
UBE3A	6.51493781595501
TGFB1I1	5.44565837638366
RPL10L	5.49117454548229
RBM13	5.94246322842985
LOC389517	4.26324054097743
TOP2B	9.17968513936152
NPVF	3.21936751721202
SHOX2	3.26447596056011
ITGA7	5.57814288894062
RAD54L2	5.02950747434349
KCNIP2	2.97305110456759
C2orf47	6.51397523724307
KLF13	4.92402957905143
TSPAN4	5.64193740410007
NLE1	4.02716459118317
TPST1	5.05501957034045
CEACAM1	3.55342305561449
PFKFB4	3.88998106248245
SREBF1	5.30870592610017
RNF11	6.62879983086782
IL21	3.07479903068734
LTK	3.07000626348714
DKKL1	3.25026790916053
EPAS1	5.39035529031624
POLD3	4.58873727814901
UBTF	4.78987706879815
PHB	7.13291809746497
KIAA0427	4.16506109159668
FPRL2	3.45129991897434
HSDL2	5.47464828780676
SEMA6B	3.9571595331442
AKR1A1	8.86587586967998
CLTB	5.63995646618558
NXT2	4.36302746161648
JDP2	3.13407092234659
MORF4L1	10.1791854902466
HSPB7	3.40553726724003
POU2F1	5.25807888105971
MLLT11	4.96302614104885
CNNM2	4.13332411355245
ZC3H15	8.0411942392856
ELK3	3.20392386857969
CBLC	3.97209151404628
SEC61B	8.21898131732113
RRP15	5.000000859913
OR3A2	3.27798826496124
GALNT1	6.41973173064746
RSL1D1	6.26393694638889
P2RX7	3.39159052289972
ANKMY2	6.64716228053647
PSME2	8.46788038521542
ADNP2	5.51118344006187
RBM25	7.06390867214209
PLEKHA5	6.09686777528536
DHX58	3.98617579573341
ARCN1	8.61326092457721
POLR2E	7.77314786125383
SEC24A	5.44056848189994
IFITM1	11.1357039636519
ZNF643	3.59110009958933
DNA2L	3.77056409030499
ZBTB25	4.35855583264052
HIGD2A	6.25060506003459
TTLL5	4.66157349100368
TBX6	3.63366421652794
SPTBN4	4.07483462814831
SGK3	4.00683334434172
FBXO28	6.0739846213655
GCN1L1	5.51158099638866
CLEC10A	3.47651767508709
GAS6	8.46832150427489
AMOT	4.89600620274953
TSHR	3.13354455955156
ETV1	3.52044315906724
LDOC1	8.54106068368645
ERGIC2	7.44486134133568
ADAM11	3.64913039467497
