Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E05_298058
Composite Element REF	Signal
TENC1	5.02035061861437
YIPF2	5.15567446120571
ETV2	3.24032711241083
KIAA1012	6.69665919428752
C17orf53	3.79205439472573
AHR	5.97494693618755
PTPRH	3.73668176047707
ATP10A	4.46995711697554
ATP6V1C1	5.45474370580553
DPH4	5.75593949946762
TAS2R3	3.63724806206937
C5orf5	6.50997815697372
KCNA4	3.44293868823374
COQ10B	6.89861153515546
NMNAT2	3.49143208252465
PSMF1	7.84363759903098
SORBS2	4.33533037782559
NFE2L2	9.0601889485531
SH3PXD2A	3.55731937046364
NRF1	3.92820190235477
SPINK5	4.01092910002347
SH2D2A	4.41128740637437
PRDM12	3.52156653511013
RBBP6	6.31356522109217
OPA3	3.60325087347807
PAQR4	6.55746685685405
IFI27	11.4139176296761
SKAP2	5.76739777416783
TJP3	4.40572123762474
C9orf61	4.15254557950394
MT1G	10.2882558238102
HS1BP3	5.28593595426872
IDS	4.65559175448781
PARG	4.90393432857272
OR2B2	2.98822613795196
DYRK4	6.84582691814785
MICALL1	4.09551678565917
GALR2	3.39009244726637
CHRM4	3.61845428667734
RIC3	3.39130141746682
GPBP1L1	6.99132297312111
ART1	3.3935067247947
TBX21	3.44758913903502
DUS4L	5.27648098442906
KCNJ6	3.49922462421504
TNFAIP6	4.79519516177975
CCT4	10.5196198173939
RTEL1	3.51099699124289
CASP5	3.74067005268321
CHMP6	4.38173871861953
BRD4	5.97480982086143
NDUFA13	9.81352492806745
CYP19A1	3.32949238947537
CD151	5.63233452160943
DOK4	3.85188111804602
FAM26B	5.10034729504602
ARFRP1	4.13879878449912
MRPL41	3.27301042899059
CRYBA1	3.19408576645521
HRH2	3.48882179632763
KIF25	3.70212892141421
MTMR6	5.76174964715156
SCAMP3	6.09644541524332
MTG1	5.26221186501455
UBTD1	3.79689484690172
SOX9	7.19394685057943
CRABP1	9.03208239507143
FLJ33790	3.47817464654163
FAU	11.4438582957873
DTNB	4.37244251961686
CARD9	4.21533554725815
PACSIN3	4.58553623540227
OMD	3.57793367355405
HOXB8	3.84125758579538
NSBP1	4.66063281806943
SLC4A5	3.42854496159437
FBXO46	4.96228345991756
UGCGL2	4.67529603757503
SVIL	5.73032511622994
OAS1	5.127383707772
PHB2	10.7161769292439
NDRG2	3.96536640261606
ERMAP	5.14631851071115
GRIP1	3.05469886958145
APBA2	4.00689034281871
TCF21	3.3909392000184
JPH2	3.70185531377055
DLST	7.11829936297838
SLA	5.53498816018402
AMELX	2.78851413390370
WNT6	3.47846525111476
ATP2B2	3.72375352689074
CPVL	5.8413880347771
RGS20	3.03636866241788
TRAM2	6.29579779547494
ZNRF4	4.99727468416086
ZNF419	4.21799643863819
LXN	8.57931041254247
TLK1	4.26545065802946
UPK3B	3.73533713482222
MTMR12	4.0761349661447
KLHL21	5.41566931116183
ZNF384	5.06243257296791
PI15	3.50915836595396
RER1	7.01920876629819
ELAVL2	3.27853623456681
KLF2	5.09084753296825
RPN1	8.18566308493883
PMVK	6.79579721403382
EIF3D	8.62686513400763
SIX2	3.68732869146344
HPS1	4.1666942277436
RNF7	6.18565265107554
TFE3	5.10844676837832
C11orf17	5.00708596911117
SNRPC	8.02076584484212
KCTD13	4.39532362457573
DLGAP1	3.60669945283842
PGLYRP1	3.44651756935673
IL8	4.94437302464446
IRF7	6.40387865740223
SERPINB13	3.06608557625067
SET	9.65733044465575
NAB2	4.65600711384385
MGC40069	4.10262676330925
BLR1	3.46718225131710
LRP5L	3.68945109454117
FAM120A	6.53310203066065
ASCL2	3.38169977846139
PCDHGA10	4.4550705582019
SHH	3.10369632631198
SH2B1	4.62343590026020
ATP5H	10.9831963830457
THPO	3.47214517853357
HIST1H3E	3.20396955761486
TYRP1	3.46741761230258
EIF2S1	7.46688799607954
RFNG	4.97195175971179
RAB20	6.4285740962717
TNFRSF17	3.57241099743383
RBM7	7.16855842998284
TMPRSS4	6.12297345610742
NKX2-8	3.14163958812957
C1orf115	5.28784621711947
TAF9	6.78894549601217
TERF2	7.9784139735063
TNFRSF1A	7.54723439734681
ACADVL	6.78163175817348
ISCU	8.32332240657245
KIAA0841	4.88701622385473
GTF2H5	8.58460874636847
EDG8	2.90404728427835
RAB15	5.91492969361042
HBP1	5.41330588507352
TNNT2	3.31491495992671
CECR5	6.49616135787327
JRK	4.49749445698625
PHGDH	8.88065176069025
XPO4	4.64722421596716
ARHGAP25	4.67587338892036
CA9	4.51620943342539
TLX1	3.47003695548233
GPS1	5.67174210558962
RPS29	11.8915337904200
MKLN1	5.47784409601763
ATP6V0A2	3.9285123211735
EMR2	3.62290820295841
KIAA0319L	5.05928685660804
DOPEY2	4.35336438870955
SLC29A3	5.5329684353064
LGALS4	3.86537326643453
SDHD	8.45244260296273
USH2A	3.01106205729592
NF1	4.10100537635344
IMPAD1	6.65040285069413
APOBEC3A	3.29317987975293
OLR1	3.75573794134441
HCFC1R1	6.19140446377165
TAOK2	3.75485743673493
NRAP	3.71298011401596
PPFIBP1	5.11379954378422
LYPD3	4.56650597590083
BCL7A	4.12598220861193
AGER	3.35079691090429
MCM10	4.87463715081492
MAP4K3	5.44815790565248
PFTK1	5.34845883169562
CBS	5.97469623365164
CLK3	5.96151248860668
KIAA0753	5.63704978888135
GABRE	7.42554323907755
FIS1	8.08376562007898
ELF4	6.60624739393293
C11orf49	7.9312337350535
CLIP2	4.02776074892145
CLPS	3.56543310437244
PPCDC	4.65998228681619
KDELR1	6.97222283921917
NT5E	4.29465075462273
FOXN2	3.76155539172398
NCSTN	5.91080428541026
PARP4	8.02450004914129
CD83	5.9749766850803
NPY	3.86121841457972
IL18	3.86340694881891
BEGAIN	3.25763529663564
VPS16	7.65926307470713
SLC16A2	4.85622100208182
SLC35B1	7.7388367209707
C4orf20	5.30810081721525
IGFBP2	8.73914482504189
NOTCH2	6.97230287333155
SIGLEC1	5.11798925675469
SLC9A2	3.97107399642691
CD93	6.54409033593754
CEP164	3.84463767450896
P53AIP1	3.54935966157767
ADD1	5.3652663673201
ZNF136	4.89081087604456
ANP32A	4.52019734513398
MGP	9.24337390995178
DNAJC1	5.94243396487415
CCDC144A	3.1620465971232
ACLY	5.93736573759883
TRPC1	4.18128785992371
CYP4F12	3.57306916667464
FKBP5	4.50907607119142
SMS	6.65630450535247
MAPK7	4.13304952808012
RRAGC	7.4929037493273
PARD6A	4.45468209116644
CCDC85B	4.51578344010553
SYNGR4	3.48511388308259
WIF1	3.37049439091259
GCH1	6.86097290325342
STRN3	4.52941256171636
TMOD2	3.07734660212573
FLI1	3.61119357850921
DGKQ	3.6842710322815
MAB21L2	3.29781243873027
SCNN1B	3.11870191040641
ECHDC3	6.15661470466837
TMEM106C	9.70651562086255
CSNK2A2	5.84296726875512
GPRIN2	4.48796646954423
CPA4	3.91666491556961
RPL39	12.5813255320132
HERC3	3.74195089977464
MELK	7.23347003380822
IL15RA	3.6295805206415
HMBOX1	6.06307821266002
CUL3	6.0635152262587
PODXL	7.31653593680569
CCT6B	4.27081130134948
GPX2	3.47557858416404
ITK	3.61963688804977
CLIC5	7.18338550438616
RABAC1	9.0175796686432
YPEL1	5.30582616101966
DNAJC4	4.0022470942338
NR1D2	5.71902172123748
KIAA0776	6.60877628929551
FBXL5	5.87037205749118
C13orf27	4.93184851516793
DEFA5	3.39198744042295
TRHDE	3.25011289741461
ZNF536	3.23449966695502
MEF2B	3.72482752838303
UQCRQ	10.2148036390575
ITGB2	7.31693168090335
PTPN4	5.7841612469455
STX5	4.34686645155904
CD72	3.95811069068163
ERH	10.4610835821053
XRCC1	5.39880526398033
VEGFA	5.48688828318738
MPHOSPH1	4.85362147478366
MORC1	2.96641902240519
PARVB	3.60256918316493
ELL	3.34452740656502
SETBP1	5.39343995077244
CDH11	7.37137505711577
NDC80	6.27487419118101
GIMAP6	4.66788336126
AREG	3.98314748891703
BAT2D1	6.60281539885234
CDS2	6.03750372168693
LIPT1	4.25825029479116
SENP3	4.55290686191243
IL1F9	3.42373094631691
GRIN2A	4.23646126154321
MAN2C1	4.87051965440267
NSUN5	6.54368394171946
SF3B5	9.60891725501436
CEP72	4.56521994534587
MYC	8.6074514408964
NRXN1	3.21072722240655
DECR2	5.52164788088442
SLC37A1	4.57243112160385
SUPT16H	8.05695087622476
MUS81	5.31900748935510
PHYH	8.55452245752826
ULBP1	3.59502602648624
OIP5	5.66875127275697
IL10RB	7.39088660404439
OTUB2	3.47562657360845
NELL2	3.98332757120279
MAPK8IP2	3.67012490341609
ARHGAP10	4.57952644876915
POU3F2	3.22549386350159
RPLP2	7.81610778500885
FGF22	3.422882317503
PSCD4	3.57165671693446
TRAPPC6A	7.13585126310273
C21orf2	3.62156307547679
CEMP1	3.32472745616642
IL1RAPL1	3.18666438463750
LIN7B	3.78529281265326
VCP	7.8135524254537
NKX2-1	3.15982438354798
BGN	5.50163980648306
LAMA3	4.34634559355127
APOBEC3F	3.25711113316690
COCH	4.23365053960191
SCGB1D2	7.4057967924123
SP4	3.58961000401743
SLC11A1	3.93330245793340
ICAM2	4.73054238307004
C21orf25	6.32068515695155
SH3GL1	5.59816577436218
RALB	5.55807732751925
GSK3B	6.55324069764885
GNGT1	3.43176066167422
GPD1L	7.19150627543328
VPS37B	4.92765789836404
TNFAIP3	6.7136191421013
C6orf32	3.28550184188529
ATG3	8.96020605343617
KLHDC2	8.78731314706731
NDUFV2	8.89594437330863
PANK3	4.68649678697315
BLK	3.33492683225402
MATN4	3.33895490590505
GPM6A	3.29332499979533
WDR82	8.04910570470174
APOM	4.10433192428467
PKP2	4.84191671710977
C1orf135	4.95226819548296
TRIP10	5.26993464755789
HRASLS	5.83337529775058
TESK1	5.27145048925714
FSD1	3.87227470232187
SFXN3	4.9747625668682
MMP1	5.20556761381553
CA12	5.08700679258686
ZNF611	5.77819737291333
C19orf58	5.51477700946523
NCOA6	8.5126812760144
PDE6G	3.78921362613837
PPP4R1	7.9766038022972
HLA-DQA1	6.31946829822672
GCLC	6.12912057755737
MAN1A2	4.49574355114396
SEC61A1	8.12355578615494
IKBKAP	5.15311192092573
TWSG1	4.30413529364853
UPF1	4.76345057221213
KIAA1219	5.61995552406019
CTDP1	4.45260673914043
ZMYND10	3.61665114112907
WNT16	4.29993254401929
ADAMTS6	3.67141462028508
SNW1	7.68852992374047
IL18RAP	3.878219714151
RPP30	7.39712922782901
KRT86	4.47056008015886
CDC40	5.77042788388322
SLIT1	3.51797112254624
KIAA0574	3.52603578584332
GTPBP2	5.85259037044594
SETD3	7.23291916136492
C15orf44	5.36837110871509
PRRX2	4.17478475696146
GPR110	3.55811423956793
C11orf10	10.9455477841102
MKKS	7.23369251785833
ELK4	3.27485855486998
ACOX3	3.89528376969247
ADCY1	3.42576513459187
KIAA0372	6.11894835784071
TP53AP1	4.49932305631676
RHBG	3.68940161056292
SMURF2	7.9575161246597
TP53I3	6.64729065084043
EBP	6.93069051241176
SLC22A3	3.19635568621307
TOR1A	7.39248644725387
P2RY4	3.71663674716406
TRPV1	4.21901810975373
ADAMTS12	3.44288605645353
PES1	5.20457084575725
UCP2	8.65587296748353
ATG4A	4.86408136281812
FOXG1	3.99425769532422
MAGEA10	4.14469184651354
WFS1	5.30568688484461
TRIM24	5.8206185865759
PABPN1	10.3508153866524
PROC	3.68379467781654
SLCO1C1	3.47932092304547
SLC25A30	3.44420026402861
SLC22A5	5.28648232410692
DEPDC1	5.28729289443513
KIF23	4.67219968308629
SYN2	3.57752206663252
ASPN	6.38116969178412
CENTG2	6.85594109666321
ZDHHC17	4.60191685957913
VNN3	3.50930276318629
KCNH1	3.78576075285234
PPARD	5.19920923238007
PSMAL	2.98677151339289
FLJ10815	4.7041658144908
YBX1	10.2577378624845
STK24	8.0544397071849
SPEG	4.19077897770431
STK10	4.46361417172915
ZNF695	2.78626244759839
SCTR	2.82677326246893
AAAS	4.96489835433244
SSX3	3.32989307929395
ABCD3	8.34815000787899
MTF2	6.31833275847858
FIG4	7.10232704739542
TMCO6	5.27372233663458
C9orf46	7.91668750936978
ATP6V1F	9.1114431138415
IGHMBP2	4.4429987822696
CCDC94	4.0632897404801
EGR4	3.26451662189773
DUS2L	4.64714987116768
FAM3C	7.82148410070118
DCTN4	5.04812246770609
EIF2AK2	6.29980680867346
CST4	4.0521555755051
CCL11	4.67698232764337
LMO7	4.14225027612759
PAM	7.9241236611966
NUTF2	8.73216038537816
ADRBK1	4.84727913997757
ZNF84	4.71870719899162
SLC39A4	7.79331475729138
CITED2	5.01289626517516
C12orf49	4.56763212615263
GRM3	3.24905846243885
CCDC49	4.14265663473304
STARD8	4.27122520249277
FNDC4	4.46141224905016
SIAH2	7.062174960971
CCDC103	3.08687320471243
ATP5A1	11.2357711801988
HTR7P	3.22692587867997
LALBA	2.95700530171124
RMND5A	5.08472000565171
ATP5J2	10.267324205674
PSCD2	5.74441228131642
MMP3	4.73109856560484
ZNF409	3.88968591085158
CRHR1	3.17223826166631
WDR70	6.6276015662117
ZFAND1	6.63951945774737
CCL18	3.70312892392066
KRTAP1-3	3.25640336144077
RINT1	5.03433032244266
NRN1	3.76389556947431
SPAG5	5.29355668442131
KIAA0408	2.89541682069063
F13A1	4.53461421840353
DNAH7	3.06967101506555
SLC10A1	3.73114777955701
BRCA2	4.13659144602531
ACADM	7.66884809584013
GIPC2	3.34983733026252
OGN	3.09313253587258
RAGE	4.71523422645357
XPO6	6.90968949915613
FMR1	7.77369731787833
DUSP3	4.47836711380558
ANKMY1	3.42660029782603
CHMP2A	9.19163443344932
FAM8A1	6.50396448484183
GPR21	3.71598617641636
BBS9	4.18708320061962
UNC119B	5.58290745024865
SLC12A3	3.24632164171809
ZDHHC7	6.85436516416295
FVT1	6.27493204405834
ENTPD6	6.44905857187864
PPP1R2P9	3.76328238362629
ERCC4	4.17268447850984
MMP8	3.24504575627531
HMHA1	4.81962997458423
RAD23A	7.30406076971128
ACY1	5.90200407593868
MT1E	8.3433134202197
PPP5C	4.3314005532462
GPR20	3.6605144427792
RFPL3	3.14218295414171
GHITM	9.21044007839416
SCAMP4	4.64360300909843
NARG1L	4.46398914460569
MYO9A	5.38411498213507
BLMH	5.41788456968212
NDUFB7	7.95323714950007
ADCYAP1	3.7911735227117
SP110	6.17357390609186
MIER2	3.89299492573459
KIAA0513	3.78326434870378
SH3BP2	3.97592115595484
PNMA2	4.22183872751442
MAP3K7IP2	6.19375875159957
AGRN	5.5753176494431
CEP290	3.79343760731789
ANXA10	3.63295449602976
RTN2	4.90193081399268
C14orf133	6.22518536782302
PRPS1L1	3.13888985063083
PRPH2	3.51170669550157
KLRA1	3.36574173420832
IRX4	3.42501096047059
GOLGB1	6.32674834307949
GPR97	3.17178931127747
NFKBIL1	4.36378813855787
CHD7	5.8528204572232
APBB3	4.49389880443767
RPS10	10.2369553298687
HIC1	3.33059784814024
TLE3	4.20875872318374
PSMB7	9.88561222519195
IAPP	3.20225208857095
SHQ1	7.71768865870182
API5	5.77456750822034
GP1BB	3.75798282253228
FTHP1	7.70658949784408
TRIM6-TRIM34	3.85037886706564
SLC6A1	3.76066645362456
OCLN	4.76602809034336
NAGLU	4.85246912204592
PTTG3	4.48517212295089
FAM117A	6.16424820380903
SPRY1	7.25634994419575
FLJ10781	7.47666871335523
CDON	3.53307921097802
SH3YL1	8.16438678615024
IGKC	7.38570062813524
TREM2	5.15308872091911
MMP14	4.64344381275735
SERPINI1	3.85671996552881
HDHD3	4.08552448897042
DYNC1LI1	6.36261968597203
FASTKD5	6.1364317050611
TDRD3	4.30231678597128
THSD7A	3.79590261669355
NDST3	3.97366119801169
CXCL2	4.03360582195249
DHRS12	3.83158085565594
MAP3K15	6.92196448128408
FBXO9	6.45570435296975
APPL2	4.53301811900935
TNPO1	7.95407549583788
CARD10	4.04310757427288
MRPL13	7.43363217391206
SNX5	7.58762142317998
EEF1D	7.62694944081051
RAB6A	4.0114393571
SOD1	10.6245390192464
C12orf5	5.89497388620247
PACS1	4.14393728646933
PAPOLG	3.49222581484283
CHML	3.30298162176485
SIRT5	5.82213569234226
MSRB2	6.70816288507194
BCR	6.09444419975544
PUS3	5.51904553881603
CAPN2	9.76095003972229
FXYD5	7.02362408336383
TWISTNB	3.21389909308536
UBE1L	6.04724375531096
UBE1C	6.91739120197123
CHD2	3.21487625089896
C15orf2	3.11156346231879
FZD5	4.56606739739484
NR4A1	4.62350957940529
LOC339047	6.45286622723231
TRIM17	3.88240759464507
ZSCAN21	3.24901403455444
RPL15	11.6903059182529
ATP5G3	10.3274963151167
PRC1	7.95731870820603
ADAMTS8	3.57288858160544
ABCB9	3.77399022222853
HOXC4	7.80716081429408
TRAK2	6.67080328826873
STAB1	5.89772102894392
CEACAM5	3.19673028285919
MYT1L	2.82649815534924
RASA2	3.87007700654965
LRRTM2	3.23151081048334
STAG1	6.19632641675347
OSBPL7	3.59029213220821
GIMAP4	6.20288860925962
FUT3	3.92419344841976
DBI	9.60257756470254
LPIN2	5.69287235502551
PAPD1	6.79558539480174
APOOL	4.41351856610453
DIABLO	8.06935912804295
ARMC9	4.02964934505326
RPS6KA4	4.70831183503126
TRHR	3.39767267471601
SLITRK3	3.74805011132686
TGFBRAP1	4.08737866846224
FAHD2A	5.11492422691757
CNTN1	3.33686500107701
ZNF211	4.57082203706202
BBS4	3.71821782906336
TMEM181	3.13640479299129
PFDN1	7.79584377442889
MINPP1	6.03109825567825
MPHOSPH6	7.97372801669188
RGS11	3.48100363731955
HOXC10	3.41516691041929
ITPKB	5.5496980787965
HS6ST1	3.41998408750641
AKR1D1	3.3559830727352
TNP2	3.52556453729655
MEOX2	3.07693919505046
EML4	5.5086494166302
SGTA	5.24872833201862
ATP6V0C	9.71868347642683
PRPF8	7.47998349177774
PSMD6	9.74634722200763
HIST1H2BI	4.32635446001704
TMC5	5.3124660177504
FKBP3	9.4072472741014
FLJ20273	9.8056724424335
PLEKHB2	6.12971678042404
RPL28	8.87916357135669
NOX3	2.88925421246936
ZNF544	6.57079899578062
EPYC	5.40695233941937
ELAC1	3.50048074153311
METT11D1	5.928040928193
BIN2	4.18799097322185
NACA2	3.61119290297338
RPL18A	12.4731377999893
UBOX5	4.46436601446876
TCERG1	7.23297667262439
MPP6	4.42087039342095
KRT16	3.30332228715029
UBE2O	4.93579532898189
KLF5	6.6809347451844
C9orf31	3.25432698476173
APOLD1	6.15282297689997
UBL5	9.43498841971666
ARHGAP29	9.46016964191062
TNFSF8	3.306609947439
PDE5A	3.83536656162155
CDR1	3.11111226298834
FBLN2	4.0876018774654
C14orf104	4.90109144157005
HBE1	3.24190010936571
ROBO4	3.50337847966983
C1orf108	6.4726758431491
FOXI1	3.32054138607339
BCKDHA	6.27320355959014
RAB4A	5.95881384822976
C11orf80	4.35323433939757
MYOC	3.63926661899601
GIF	4.08593304399190
TMEM39B	5.4166221796943
RPL3	11.5215212478462
THBS1	5.07782559436831
APOO	7.92267032307733
ATPBD1C	5.7841960007693
FARSA	5.47194357150746
ARMCX1	6.55548270885748
EIF4ENIF1	4.92956715554207
CMAS	6.21822294783679
OR7E24	3.51087159236842
TNFRSF21	8.1505940912878
PLAC1	4.15917303851436
KLHL18	4.87837418195957
LBA1	4.43648001356918
MKL2	6.96911982802936
TBX3	3.33480738292879
TAZ	4.84759848239735
CRIP2	5.53732908738192
DAXX	5.543277196959
ELMO1	4.9230565839462
RGS13	2.71986046022193
DIO2	3.67597167283806
UNC13A	4.20830462208154
TAF11	6.21790106348651
ORC3L	7.04280257948433
PRX	3.35782943209952
TARBP2	5.4727332240531
CABIN1	4.82805675772115
TRIOBP	5.57495471019666
HIST1H2AC	7.38910704857794
RBM5	5.85048197812911
TUBGCP4	5.02210074423365
NCOA1	5.30296545070422
CDK7	6.00022098078144
SSR2	9.0908982389064
IL25	3.39807653649671
CRELD1	5.15386015305827
GPR6	3.20992896335096
SNCG	5.15986440934869
CHEK2	4.87527971017879
GAL3ST4	5.437397014782
KBTBD10	2.84756617859579
DRD4	3.48757670291635
GDF11	4.1544652274988
SEMG2	3.17728372292704
MCM2	8.54118159489943
CD247	3.91475710566216
SOX14	3.06558787918526
RBMX2	5.69984935290813
KIAA0922	5.2812709836995
TGS1	5.4408320446162
C16orf57	5.39144604298188
SYF2	6.86018713771687
MCM4	7.01540484306161
PDZD2	6.01200145486842
CEP192	5.78758735936086
IFT88	5.16244711128677
MCC	4.32765309879541
RPL9	11.7056439873901
RAB32	7.12085958812687
P2RX2	3.80344720079320
DDX43	3.08070027863434
HHLA3	5.36909262164445
ID2	6.58640471405573
UBE1	10.8454541584664
SLC24A1	3.93023129277973
ARHGAP5	6.85330079746273
C20orf23	4.34288267640696
CETP	3.34495617018462
ZNF688	4.14413339488246
APOC2	4.6820527721675
PWP1	7.15615299390752
FAM50B	5.32434469619585
PTPN6	6.18704709537274
BAHD1	4.65492026779012
GPR56	6.68608573223158
GRIK3	3.42011635474817
DGCR14	4.52727499013744
CACNB2	3.29215028731145
PDE10A	2.84606583563941
METAP2	6.25912631503551
RHOQ	7.07654390512639
MAP3K4	5.98930258695198
PDHX	6.61586678823741
RPL23AP13	4.27288474500878
MTA1	5.015494342352
GNG11	6.66752901238983
ZBED4	3.75702309182483
CLCN3	5.17226100313983
CDK2	5.5473101896544
HCG9	3.51445787105322
SLAMF7	4.34014906033261
CDC37	5.92185228433879
ZER1	4.29932528067457
GRK4	3.26807991356295
PRPH	3.94315294262807
PPP2CA	9.31466953363418
LRP12	4.04840787998708
POLR2A	4.12129272894632
SEC14L2	3.39443260116575
OGFOD1	6.1890307890439
DKFZP586H2123	4.37119609479502
MC3R	3.55470090683008
NOL5A	6.63310309944158
PHEX	3.98833303012752
HIST1H2AB	3.58739617983907
C20orf117	4.13976476098498
POLH	4.466693617845
DDX17	6.57625482011338
CAMTA2	4.31723580260905
PLEKHA2	4.32546439851745
SNAPC2	4.38218810438218
FILIP1L	5.85999006091501
PDE4DIP	4.31915044820786
LRRC1	7.35801824554796
SCN7A	2.9540538351431
GAS1	7.8857538034937
DGKA	4.13956353018276
PEG3	3.32022446115558
NADK	4.88963838393851
SGSH	5.38084401768671
CXCL10	7.92831170878535
GALT	5.8592810250472
MCF2	2.98618291489621
ZMYM4	6.6949963979251
ZNF263	6.05205521687465
STK32B	4.16282815737878
KIAA0888	4.28427215906177
TACSTD1	10.7600470190031
ATP6AP2	7.41625453697312
TYR	3.53824956859928
GDPD2	5.89033674205739
ABHD10	7.906178365794
TACR3	2.88209409291088
SLC35C1	3.94256211158870
KIF1A	4.91126698622341
VCAN	7.29269122033591
HERC5	7.41685627276476
UBE2A	7.99336835089451
SYDE1	4.02700475271132
ELA3A	2.96445730034108
TM9SF3	7.9203616699871
HAO2	3.66056481874524
RNH1	7.13885236269639
MAFG	5.08447737286366
BICD2	5.54572442996568
C14orf43	4.03701785599137
CDH7	3.17903130824478
JUP	7.40581211059812
SHANK2	3.8824268130709
OSBP2	3.71436449199607
ACOXL	3.21191086498972
DAK	4.35337731222439
CBX3	8.97038188144856
C3orf58	4.73610841881564
RBMXL2	3.07246858958483
TCL1B	3.4197197737764
FGF13	7.23065332590963
KBTBD2	6.00048026759538
KIF3A	3.87115596378471
DCXR	8.83461021472234
MYL9	7.57991251712712
PDIA6	6.75529194866154
CDC23	7.14673118207569
CASKIN2	4.39089067013571
PBXIP1	4.49241519427794
EHD1	4.82292835557612
NBL1	6.69253803239369
MARCKSL1	10.0942597460640
RAB11FIP5	4.14155711452815
CDKN1A	5.28863701413486
NCK1	6.71701795101116
SAPS3	5.01860804476334
ZNF550	3.22791628365049
TRAF3IP3	3.7987955070108
LSR	7.49233964109907
MIS12	5.76413588992213
KIAA0774	2.80607165575092
CXorf1	3.43017827857136
CUL7	5.15060137324399
DIO1	3.38279735612348
LIPC	3.31721426909115
EIF2B1	7.55199885530433
OMP	3.51533265465204
HS3ST2	3.98831161764965
C20orf11	7.85978016346752
CTRL	3.53472166239408
GSTZ1	5.28609083178242
PAK4	6.3393982420221
CCRL1	2.99228758394772
RNF10	5.06860888082265
MAGOH	6.64274296384209
CENPB	4.99525951567747
C19orf7	8.51788512505934
JMJD1A	7.98623639431303
GATA2	3.59339180671482
HIST1H4H	3.89305938211562
CELSR2	6.35151958129066
GABRA5	3.19214243558732
STAM2	4.19398819598818
GPC3	7.10757930946157
GRP	3.05448558149206
SV2A	4.49701293813507
EBNA1BP2	7.73723991480892
TAF1C	4.70913714961031
MAGEA12	3.6627185676909
GSG1	3.09378891977527
PDGFRA	5.36909515169914
CACNG1	4.34251514769177
CIAPIN1	6.48812232219264
CSTB	10.9654623192297
FRMPD1	3.87929568641142
PTPRJ	3.11361897899248
ZNF668	3.83210725061718
PLEKHJ1	4.90737390054957
ADAT1	6.2840703350671
TMEM50A	7.19188198262176
CENPI	4.48730964340452
HOOK1	5.10130745110123
RPP21	7.97403894994409
GTF2E2	5.75301389184349
IL17B	3.16376482632513
CCNF	4.25147403127381
CRYL1	5.61237145693804
FOXH1	3.19548920894623
NFYB	4.95333805034614
KCNQ3	3.69184945825816
PPM1G	6.982712762917
NOVA1	3.089076066952
FZD3	6.01489105055852
NMT1	5.42326700045526
AKAP8	5.62562780778836
SOCS5	5.26135665714405
HADHA	7.42720540905495
PLEKHF1	5.64818442398611
DLG5	7.68211033364294
CFDP1	6.07867904172147
SAGE1	2.99885586180875
PGM5	3.39341206188348
C1orf144	4.88854817690664
SUHW4	3.62317140578624
TFEB	4.06527428623594
RND2	3.65728388139976
ATG12	5.83239799955005
BMI1	7.85287873496978
RNMT	4.71484437780832
MASP1	3.32129258222969
MYH4	3.17674900748052
SLURP1	3.19138548624739
KIAA0984	3.35429256799502
ASTN1	5.87563087751022
