Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B03_458664
Composite Element REF	Signal
HIPK2	4.72848314992726
GPER	3.28423812354435
DAP	7.0676017624505
ZMIZ1	8.0208895927116
DDX58	6.05647978602441
TIMM13	7.57234160159111
DCC1	5.51762938436768
AKT1	5.39838881878656
GBA3	3.08029837246656
CDC34	5.16226100744444
TEX13A	3.65801421708498
MTRF1	5.12521606215827
MCM6	7.81114074291723
RNF125	3.88873618960999
ABCA7	3.58942987749423
CASC1	7.16440136491392
EIF4A2	11.6457730863886
SHROOM2	5.48090185238934
RPGR	7.42193960952069
COL6A3	9.64431125288512
TMEFF1	4.6978840691575
GPR125	6.10840513077888
PLEKHA4	3.97816448389849
USP22	5.5503045635188
PTCD1	4.46476920482586
GNPAT	8.85196039633403
CRTAC1	5.17255187923001
BXDC2	6.48624115627538
C18orf1	4.14431531607424
WDR18	4.65539271076631
HSD17B12	9.73762922574868
HIST1H2BM	3.67871199001310
FAM107A	7.63639705312907
EFNA3	4.67188687509921
P18SRP	3.8844230148611
CYP2B6	3.51212328201267
CAMKK2	4.65479213765303
NES	6.30867079589357
KIAA0649	5.4895478805027
TBC1D2	5.32998160469087
SLC25A12	5.86633905346091
ERCC6L	4.45369564774401
POLR2C	7.13904119826073
PON2	8.04699789957166
ANKRD27	6.0517152727175
HPX	3.92717492068864
EIF3K	8.94168723019352
CLEC4A	3.52283795178476
CPSF4	6.62868593338447
MLXIPL	4.03489465323943
ENC1	7.3791810889667
MAP2K1	6.18373834852908
GH1	3.85929808921889
FKSG2	4.20174389595988
HPS5	5.22574567182464
KIAA0430	5.80093129142551
POP5	8.19314496639154
PTP4A1	5.70006617638672
MARS	7.45222112777277
ARSE	3.2396953939095
PPIE	5.1316409661139
UBR2	5.83357218346654
GP5	2.76678526673629
IL8RB	3.56002863294363
MAK	6.02610243880176
OR11A1	3.14814961626302
STC2	4.84503611283485
PGLS	8.80927738938849
SAE1	6.96460254140045
COL6A1	4.2102063973005
STMN4	3.56385679626127
OAZ1	10.0999843638341
SGCE	7.43948470786593
YIPF5	5.76707108873844
PRSS8	5.26102186629854
IL11	4.07724961087591
WNT4	3.56618472091559
CSN2	3.28543665026004
TCF7	6.14378489494024
SAMD9	4.4675050543022
TDO2	3.53447803203522
MMRN1	2.82475650054448
SV2C	3.78947663188658
LCN2	8.92368519332257
AKR1C3	3.93771073424016
RNF19A	5.35647520960023
YKT6	4.68371801822684
GMDS	4.83946360420019
SPARC	8.386569958593
CBX5	5.61139205975445
MAGEB4	3.20532359537459
UBE2V2	7.8091235880853
ASB7	4.50129308387194
BOLA1	5.97513189435355
PPP2R5E	7.29464907207488
COL5A1	5.21378490980728
DERL1	7.90333309734281
FBXL18	3.42119717528551
KIAA0460	6.35969862952296
ADAM22	3.22236510040522
SERPINC1	3.44941190489532
MOAP1	7.97546168049413
F3	4.39772867910944
MYOHD1	3.79237378410766
ZNF37A	3.8259732990271
GTF3C1	5.80121792942458
CTSZ	4.89519056196261
PLEKHM2	4.40178315097761
PRNPIP	5.43840430726247
DRD1IP	3.03383112296552
NR1I2	3.58606964406576
ZNF266	7.54739209736098
VTI1B	8.48288142642123
EFCAB1	7.68287224401305
COX4NB	7.77511009323557
TMEM48	4.64860510263742
SAPS1	4.7941822237201
SEPHS2	7.46983145239771
APOA1	5.20959719173379
PYGM	3.13728449503592
KPNB1	7.3398957962543
WNT5B	3.39809232840649
FOXO3	5.52015033594304
KHDRBS1	9.51483430485084
CRYBB2	3.85969837574296
LARS2	5.73333180941752
C3orf28	8.8198578761714
ZBTB5	7.26587897309923
SLC25A38	8.36229207130893
C10orf68	3.69261986453971
FTCD	3.42767013612325
DCTN2	7.69468806941
PSEN1	5.71074275520448
PLA2G4B	4.57486915682894
ZNF324B	3.75923468048333
MCF2L2	2.7919602328681
CDKN2A	6.76030930349672
OLA1	9.6992640420906
TSHB	3.30442248821937
RELN	3.51575288690804
SCN2B	3.46002724356938
MFHAS1	5.038217223591
NKX3-2	3.99088300230896
MEX3C	6.43901324218948
SSBP1	9.2555432617601
KPNA6	5.53541208105358
ATP5E	10.5593662367736
SUPT7L	5.73620144489412
CASP2	4.02046626324154
PDIA4	6.95440249730283
SERBP1	8.54154403143314
TESC	4.25637600514728
YTHDC1	8.2946337888421
KIAA1641	4.80236509565706
CSF1R	5.50445205475276
JUN	6.51181887452067
NAGK	7.2269764290078
PCNXL2	4.14317314325312
ATAD5	4.26050366986063
MYL2	3.37151092601353
AZI1	5.28589434044539
STK38	5.75123665064676
RBP1	9.06891158432235
KIAA1026	6.00015357233318
HIST1H4C	7.9737449179122
ADAMTSL3	3.04228158540557
TOMM7	10.9964506450809
HSFX1	3.37131363272924
LOC339457	3.82765999730271
TREX1	6.72015019753239
TNFSF14	3.38745257068159
C18orf10	8.1486596631397
CRISPLD2	4.12373353315416
AOAH	3.95092729144169
CA6	4.08018742599532
TRIM15	3.69041569302725
PNN	7.85901878022487
CEP57	6.43201449274548
AR	4.98441732877451
DDX3X	6.56115448682903
PLXDC1	3.36389158102924
HNRNPL	7.08617753824424
KIF3C	4.3194007644025
EPB41L5	3.84009098778022
RUNDC3A	3.57668523918024
ARHGEF10	4.10064613933895
POLR3D	4.55892197978088
INDO	4.14867471198196
GABRA3	2.92689153349233
E2F3	5.63368051127354
SCG5	5.62335172281357
HDC	3.10689164210094
KLHL3	4.44728707580359
FGD6	3.66212636264144
ATP6V1B1	7.79406945480422
GOLGA4	7.92750292183524
NOTCH1	4.88322396557373
ATPAF2	4.05631638150345
ECD	5.80016842268864
SSX5	3.49720266502671
SNAP91	3.27580183184170
OCA2	3.86824720941842
PNPO	5.95931642458439
TMF1	6.11976928156846
DAPK1	4.83584648438697
RPS6KC1	5.20693177545583
CDH5	4.50977464196015
DAAM1	6.7044536546721
SELENBP1	8.2035426222826
NEK3	4.69407089571305
SSTR4	3.29299193181447
TNFRSF10D	2.93625844342091
FOSL1	3.3947484202165
GSTT1	7.62839080363745
INPP5A	4.74713774786088
CD40LG	3.60035872251866
CES1	3.52820536491496
DCI	7.09599799049033
TRAF3IP1	4.75081348656804
SMARCE1	7.85956852939142
B3GAT3	4.86789489965646
VRK1	6.8606345347628
STK17B	3.50880981970406
AARS	8.48038221837833
CNTN6	2.97186942632333
CYP3A4	3.90037846155548
PISD	5.3619282502572
ZAK	3.90104318375703
USP1	9.05044039102368
TRAP1	8.71769765235058
RNF44	6.16857373173601
CENPM	5.47435914151614
NPTXR	3.97993572871926
SAR1B	5.8897377059778
DPYSL3	5.390277610286
GPC1	3.94565940349019
APP	8.02271000204369
GLS2	4.65816614673158
TOB1	9.55814227340428
MNX1	3.96318299412173
TCEAL1	6.22790791315597
ORC5L	4.77559742154078
CENPF	6.08772326017816
C6	4.10431992540579
LOC441601	3.32949936965616
PRSS1	3.5398598861267
PTGIS	3.95093859015582
C6orf124	4.50099452465901
CEACAM3	3.88107156660235
KRT23	7.35836454060192
ODZ4	6.1075845770664
UBC	11.5742171220067
ATRN	5.21397071252959
HAPLN1	3.51255373288722
RANGAP1	4.77269403200426
SNCB	3.56678640577216
S100A9	4.6418784376637
C10orf26	6.28150065016501
SRY	3.17804476111461
RNGTT	4.19225608674069
CDCA8	5.58670798553052
HIST1H2BF	7.6463636903201
CEP250	4.05887415169214
MLC1	3.98208132419806
ATPBD1B	5.45476039526502
TNIP3	3.01961498996845
KCNJ2	5.93502338094272
IFT52	7.67285659650868
UTP20	5.67640412864055
ZNF492	4.0814429654924
PDHA1	8.3082384715799
BYSL	6.03608857396262
TKT	7.9193341825043
PMPCA	6.74009973565448
RNF38	5.30073810782115
KLHL2	7.20063808201141
AHDC1	4.94804064204113
APOB48R	3.50842890884341
GLTP	4.75255062120062
MPL	3.39025070997621
DMP1	2.89452757771525
C9orf78	5.44470049149141
ADAM12	3.92457395598007
CRTAM	2.89733752671273
CSPG4	3.42681473836508
HSD17B2	3.00869378893688
UBE2G1	6.83464618512894
ADCY7	4.93384919947289
PAK1	4.05478712320863
FRAS1	3.60899934710258
PELI2	3.75574741388277
ATP13A1	6.09102628768967
OR2B6	3.65784439442632
SIDT1	3.42742692119996
C1RL	5.1188256145416
ATP9B	4.13454241669167
TPX2	6.96612968353736
DAZAP1	5.72206788703038
HMGCS2	3.18267016234582
PRKRA	7.95207450435367
TLN1	4.96775897749816
B9D1	4.51007259751218
NKX2-5	4.16112265447089
MITF	4.42238819769337
LILRB2	3.68854048826810
CSTF1	5.14747496642056
GYS1	4.62026446775424
BTN2A1	5.12854048980899
NSMCE4A	5.83443719707209
DNAI1	5.65218708958309
IGF2BP3	3.14784912092294
HOXD11	3.43964170205341
FNBP1L	6.42961948844516
DHX35	4.63033634524381
SLC33A1	4.99815068967622
HRG	3.53533079569080
ZNF131	6.04290925987057
USP47	7.16362464879943
TRIM33	6.46357351367534
FBXO42	4.85333468659122
HTN1	3.01284973098854
C13orf23	5.12693506745763
PAPOLA	7.71025298835946
C1orf27	6.60452404674119
AATK	4.33097252678159
MSH3	4.67539446852028
RNF14	5.11298825544061
NDUFAB1	10.1474515203144
SLC4A8	3.31456678786475
BAK1	4.40316666452521
COX6C	11.1425806070111
MTNR1B	3.29387713653246
SPECC1L	5.97854830290960
PGCP	4.17127439577268
SPN	4.36372318251750
GPR143	4.17241636818036
ZNF576	3.87752800826358
TMEM39A	6.22907931010133
PCSK1	3.30995367377303
ATP5D	5.61463324311487
MAGEB3	3.26688331231025
SLC13A1	2.94598340795310
RPS5	11.2130797390731
ARF6	6.99642918033843
KIAA1009	3.63741999472530
ANP32E	6.45562722876777
YEATS4	5.31551072273156
MTMR1	5.74708098136658
PCOLCE	5.27059290068707
MNS1	7.12622568230976
HMGN1	9.59381896731912
CXADR	9.53410526444976
PCYT2	5.78555573590313
TSC22D1	10.5699792277847
UTF1	3.23772856834646
BZRAP1	4.94862736287538
LAX1	3.16807511710759
PUF60	10.1751748965659
ELOVL5	8.11619037224513
SPPL2B	4.04897587533954
SHC1	5.79778113734101
B4GALNT1	3.69136494962521
ZNF673	5.03872060053091
IRX5	3.43324846204394
LIMS2	3.91048143192404
ITM2B	9.84169361740806
GINS1	6.468811575079
BAHCC1	3.52554422654814
PAPSS2	4.51854726956088
ENTPD3	4.02504271530016
CLCC1	3.75824355063819
SMO	4.07685750415538
ACSL3	7.49020417840019
PIK3R5	4.13064581222769
GLT8D2	4.5521575602039
CDC14A	3.71763249941767
UTRN	4.76750022073849
CNN1	4.59185535393152
KRT1	3.22791275923767
HISPPD2A	4.06548072615841
SDAD1	5.39012315631387
SIGLEC9	3.4733418416531
C22orf26	3.44590245133766
RPL35	11.8376449666837
IMPDH2	10.8180078033749
FLJ22655	3.25769197487845
ENOX2	3.96207910259371
INTS6	7.20907655356611
FPRL1	3.36597915875511
CLTA	10.3045671780831
SEC14L5	3.52463771762454
SMC3	6.80048315739225
C6orf123	3.96660613310431
OGDH	4.68533439434321
GPR37L1	4.04056431313051
FLJ20160	5.2932618448978
ASB13	6.29888203785818
GSS	6.4877823921352
NT5M	3.38447456908218
SIX5	3.09663361073304
KPNA3	7.05983045640874
TAF5	4.97983327024637
KCNA1	3.7266466236745
HSPA1L	4.74918926886341
RHOC	7.4233304844459
TH1L	8.33514225238143
SSTR2	3.37674687549238
PPP3CA	6.63267244014667
CHRNA5	3.33927739511563
DLX2	3.27694549857685
SLC1A7	3.73030904796482
C6orf108	5.67174610017068
ALDH3A2	5.52989577714297
DDB2	4.30436664157066
FLJ11286	6.4123310510249
SPATA1	2.75924667029686
CLEC1B	3.66147585225471
MKNK1	5.67763061613839
DYSF	4.6800187459176
FOXJ1	8.0228137771296
LEPREL2	3.60004571305579
SLC27A3	4.72662646105411
C1orf174	6.71798949719536
MTRR	5.36699407842247
PLEKHO1	4.10319526752088
HTR7	3.34238181062649
RING1	7.08961793372233
NPC2	10.2496805985100
BHMT	3.46720825238229
YTHDF1	7.23923606662908
AVPR1B	4.32250336533513
MSMB	2.95139002148600
LMAN1L	3.55801786910056
CEP170	5.27787592250288
PF4	3.97284116926247
MSH6	5.80012516228536
IL1F5	3.66496716637021
ZNF556	3.61018014431118
PLEKHC1	5.91680129292879
BCL2L10	4.38488016623698
AIRE	3.77143768329627
IPO4	5.96597728856846
FIGF	3.32822074889504
QDPR	6.6594240194841
SLCO2A1	3.68540038062556
FOXA2	5.02832934124045
MAPK12	3.70146056340482
BOP1	5.90265498667589
PRDM16	3.56152475961005
POLR1E	6.04164077189415
INSRR	3.52261301764929
PDE6C	2.65715159865854
C1orf216	5.44609245524271
SIPA1	4.83720636184197
EP400	5.13605395136250
ULK4	3.37318536986549
PTK2	7.37977495722813
BTN3A1	5.05341452451728
NDUFA8	9.33226742693568
LAMP3	4.91783686641294
FABP5	6.18702398149764
GLTSCR2	10.9140140667128
SORT1	4.71494067110523
LLGL2	6.63628840109078
YWHAQ	10.4005722527433
LRIT1	3.33963474098386
KIAA1704	4.5648610836349
ENOSF1	7.10424665008659
MEIS2	6.97381304621231
KIR2DL4	3.27907364954957
PCDH7	3.29031885018716
NFKB2	4.10047129968209
RPLP1	12.6490161168836
FZD9	3.22780863832443
HESX1	3.54303630562957
GNAT1	3.38182557118572
NKX6-1	3.50451497455171
CTA-216E10.6	4.54551481962053
IFT140	4.41647760792944
ORAI3	5.10934670825759
DENND1A	4.6320433556262
ABHD2	4.54909756870346
ALCAM	7.76332726960677
QPRT	7.0815157828503
TRAM1	7.76797992548467
TRIM29	5.40167705243056
ATP1B4	2.90574257899507
NUP37	7.46090666308247
CDS1	5.54403371893325
RHEB	6.00770587616024
C4orf27	6.65711048275538
RAB3A	4.77851543301383
SAA3P	3.00648668348879
SLC22A6	3.23773381911554
GPD1	3.48575476081193
KIAA0265	5.75010043852873
CDH15	3.5026153822191
NPM1	10.3038853794984
ERAF	3.58285566615879
ADAM19	3.58154011744554
PRPS2	7.23366180218084
GCK	3.38193828693278
DNMT3B	4.71645516119333
SNF1LK2	4.47616473762462
ADRA2A	3.28090567785285
TSPYL4	6.66239772052347
MGC24039	3.23093369093716
TASP1	5.83201073992929
WDR19	7.32339498004352
C10orf38	7.5905565557973
CCT8	6.75172066927365
PDE4C	4.5834034958619
N-PAC	4.72194318587001
POGZ	7.56634036313901
FYB	3.9205679337708
GUCA1B	3.41839760695782
ZZEF1	4.10660015872638
PPFIA3	3.66446529694257
ZNF334	4.39519338010007
C12orf44	7.77556507206175
RANBP6	6.0336742056209
LDHB	11.254549303208
CRYBA4	3.51797676745338
BAMBI	5.65097644809053
RAB5B	6.29062807094673
FOXB1	4.0855505842017
MRPS12	4.26676081007405
TAF10	8.86512987747494
CRIPT	4.85905452645021
DEPDC5	4.25760019528756
RYR1	3.60345746847668
LTBP1	4.62533394706857
MAPRE1	8.05618273327842
TRIP12	8.51517189216843
FGF8	3.00040238328327
NDUFA2	6.33292174642892
C3orf52	3.7562973256148
SENP7	3.73148787978049
MOBKL2B	5.31741137160751
KIAA0355	5.0674960718767
CPEB1	3.60890924853047
ACOT7	5.486616554697
FGF6	3.86575450585237
PPEF2	3.29303067439366
ABI2	5.4352005995902
PCDHGA1	3.57651537046661
KIAA0317	6.12651748143361
IKZF3	2.76465477667364
H3F3B	10.2497248612254
SLC38A4	2.87033696690238
ATF1	7.20708866598355
FGFR3	3.3587607794134
DYNC1H1	7.46478627717031
DIP	4.57869009254931
C10orf110	4.95678690447805
TMEM33	5.84592662340936
ARIH1	6.16674647352046
CYP2B7P1	3.47706094347679
POLDIP3	5.20357383659638
C1orf129	3.61401298465253
POU6F1	3.65618741135232
BBS1	7.52729396389378
RGPD5	4.94172689508696
C7orf24	9.53999722142275
GPR171	3.56353646357542
CDC6	3.24027775571297
PLD1	3.73119346932347
KDELC1	4.47432559382402
SULT1C2	3.28509483989314
CHI3L1	8.63897530265326
PIP5K3	5.83110811530561
CSDA	7.44035835751115
ITFG2	4.96078166333237
VTCN1	7.35069239035572
WDR62	4.16754203023408
NDUFC1	8.3997475622883
NBR1	6.5779434668013
HPS4	4.35599261342924
KIF2A	6.23624183219469
RARB	3.93720290860215
CEL	5.9833259183758
IMMT	7.91074162326895
CNOT6	4.71139832006081
PICALM	5.38057560485808
MARK3	6.0482513759322
DHX15	9.19638930783382
ZNF702	4.10227353730942
HIST1H1A	3.44643364196349
HLF	3.44389293877391
ADAMTS2	3.73702819449295
ARPC3	9.47787583314238
BRD8	4.94586717112856
NPHS1	3.54916621108064
WDR12	8.4722676664609
HOXD13	3.17996541382666
KIAA0494	6.05859641737367
GABRQ	3.35398081911329
TCF4	6.6473416004721
APOBEC3B	4.34763082956276
NR2C2	3.93963597377779
NKTR	6.84219033896885
MYH2	3.52429719640011
TLE2	4.11100557208904
FXN	5.3261032897047
AURKA	5.5498640857209
KIAA0892	4.85754824560265
GPRC5C	6.81436800813275
TBC1D9B	5.56163965655042
PAEP	5.93983725908468
PNPLA6	4.39934312489956
SPG11	7.30284248895209
KCNJ13	2.97357922486637
NOC3L	6.8755706057987
AP3B1	4.81955786483184
C11orf68	5.95855855626114
NAG	6.34568434293542
AKR7A3	4.55816376564325
AHCYL1	7.24598189297336
FLJ11184	4.97350320287241
MLN	3.38008078597622
RPP14	6.77060239919463
TIAM1	6.86521787232653
ANXA2P2	6.9593884217149
PBX1	5.69485796636045
PXMP2	6.3988847036862
KRT17	4.00182701822905
LACTB2	5.37145721811556
ZNF711	2.75920125073125
GGA1	6.47796128527607
VAMP4	4.39999027458287
C20orf19	4.79407421567545
BCAP29	4.1262973770883
DDX24	8.04833636589419
PHACTR1	5.56973035607594
SLC35E2	4.17349781292041
LOXL1	4.42997110336707
IQSEC2	4.52799808369757
RGSL1	3.35717329106527
SETD8	4.30185855698253
HEXIM1	4.89810655179781
PRRX1	3.12276260351670
SULT1A2	5.274151189949
ASTE1	5.26143112427036
KLHL9	6.960114560422
GAA	5.07204900459712
MYOD1	4.06337286160184
ZNF747	4.54834040527897
ARHGEF16	4.40645960953961
SCN1A	2.98264357405898
GDF9	3.41580545535861
IL1RL2	3.62213316757576
HNRPH1	7.75824029691162
MED18	4.47885477187639
TRAF2	4.11721837702400
ECE1	4.89132259148033
TEX13B	3.40092776158005
SNN	4.39935968532951
HCK	3.98442689051033
C6orf62	6.63781917539716
GABBR1	3.55847945441227
YIPF6	8.1882353746723
BMP6	4.33411421803070
PROX1	3.67091423294631
LANCL2	5.96923526063308
SCN3A	3.01129602551333
IL8RA	4.26312016530003
LSM3	9.23158859188305
CDSN	3.83773725210405
EFHA1	7.76528377149664
SSRP1	7.58684127653911
ASXL2	7.0695838311584
RPE65	2.70867293537011
SNAI1	3.36408748662486
SPCS3	4.52089438840954
EFNA2	3.23265484350233
CLDN9	4.16066992341174
DEF8	5.08574636442197
CHAF1A	4.25148472215548
C1orf165	3.85369780242631
ZFPM2	5.60085118636055
C9orf7	5.17848918592826
GC	3.1954549655742
FTH1	11.4923592021722
IER3	7.0037184562446
YWHAH	7.37000807857196
ADRB1	3.18454154211522
FOXL1	3.84303342416107
MGC31957	3.8238704076965
MUC5B	3.88615956569653
ZNF193	5.04884935943341
CSRP1	8.5917906528975
MOSPD1	6.12940534547505
UMPS	5.67488694951101
RAD1	6.03748109963126
RCP9	4.99356979250926
COG4	5.78499391000563
NFRKB	4.62294516815455
FANCA	3.63406288613952
CDC2L5	4.6061396108539
GDF2	3.48018582785982
PCBP3	3.56481062426379
TIMM17A	6.90425249361866
BFSP2	3.41488752261208
OR2H1	3.38497618082892
HNRNPA0	7.06618069259385
IKBKG	4.84621393122366
TM4SF20	2.99754604348840
PCBP1	8.98765469832889
LRRC2	3.11278786708067
NSD1	4.05583515684895
AMMECR1	6.69091788602812
MAGEC1	3.37309016083684
SEC13	9.8632172130643
WDR91	5.3200490964183
HAGH	7.41246996571664
EGF	3.26528596465029
NHLH2	3.29428545549704
NCAPD3	5.88627848079057
BRCC3	6.11984857848184
CNDP2	9.28421001892263
FYN	5.3537297026247
YPEL5	9.14519954022619
KCND3	3.56315308789759
LRRC42	5.4203537369641
GTF3C5	4.20251082573688
AKR1C4	3.12175924960299
RBM26	7.1778828555402
DUSP14	5.51768692697279
AP4M1	4.52018223520394
RIMBP2	3.15297132316529
ABCC2	3.78305108100154
COL5A2	5.20103191597241
DNAJC16	5.21710439775546
TTC12	5.50949667982701
SNX13	4.85485373903035
ELA2B	3.67886476370461
CSPP1	6.47187003868629
NAIP	4.47072266451813
MYOZ2	3.08644272472443
XRCC4	3.84654556044268
CYB561	7.71047203768922
CHST10	5.43807264113386
BAI1	3.61463818523762
THY1	6.581599533693
KIT	4.14236792622256
TBC1D8	6.5392801185014
PDE6H	3.12419137548997
EPHA7	2.92052959092882
SOLH	4.19521974571125
FLJ20309	4.30916934258053
MAP7	4.40664307313461
SPAG9	5.98971662519919
ZNF294	6.75181749436881
CENTB2	5.09086917202608
FLJ21963	4.69670471612301
ANTXR1	3.49220918641021
CREB3	6.76243658419978
ETV7	4.41981774005767
DGAT1	4.59483678190201
TAC3	4.071792449646
CORO1C	5.98242858876198
RAD54B	4.10023146220058
HRASLS3	6.26181487750834
MED25	5.33546886609866
BARD1	5.70416940361083
ZNF177	4.4320638258967
MIP	3.49333679565172
ZNF442	3.48372599760545
F2	3.86566512798349
FDX1	5.48626288736291
GRIA1	2.92582333378324
IL13RA1	6.18426957204644
EIF2B2	8.4942841809766
NHP2L1	7.79394804727929
WNT5A	5.28698676382486
ZNF593	6.9680362088869
TRA@	3.3688457202288
WIPI2	6.44525498768578
TAS2R7	3.21829568345603
RANBP1	6.02771688496813
CSNK2B	9.43765188789706
DKFZP434O047	3.75182658415484
SLC7A4	4.0291628490203
WBP11	6.90248635224214
TEX2	7.07750878300896
C17orf80	4.3139020132591
TMEM176A	4.56029807826407
GALNT2	4.83484096907168
CTNNB1	8.9125833031067
BHLHB2	5.68691221160244
TMEM185B	5.69155653633416
DND1	3.82091088099388
ARD1B	3.07154272288831
STK3	4.79755763686263
REPS2	4.23936792148834
LOC541469	3.56980289015941
H2AFY2	4.6609801630131
CCNK	3.64099552667025
FSHR	2.99524873134403
GAS8	5.42314271764677
UPK2	3.35540003004177
C1orf66	4.73562553671651
LCE2B	2.91114800973518
CD200	8.66044077972273
IMPACT	5.76142299901732
KRT83	3.71612364243618
COL19A1	3.35028772327937
BMP15	4.08019311993688
POL3S	3.42861115268663
ITGA6	5.85714669738825
GAD2	3.41013066842935
C1GALT1	5.80186236082325
BAG3	6.25882435369373
ZNF468	4.04632486950284
RIC8A	7.61608740604725
CA5A	3.25929487424520
CCND1	6.9089369754065
DKK4	3.84952546178364
SGK2	4.31259051620124
PIK3C2G	3.19564194251056
USP11	7.92672254201921
IMPA2	6.53290828958718
PRKDC	6.32032294810565
DSCR2	6.264423414106
CCL4	4.64490542513865
MSR1	3.38612469943927
NOL11	8.94179511973408
ZCCHC10	4.68390794668153
PDCD6IP	9.30449713273305
TRPM2	4.22879843767676
PSMD2	8.2519437774389
USP18	7.19716553923047
ATXN2	6.7516616313747
SLC17A4	3.43925083347105
RS1	3.26274478664512
RRAS	5.35994710120065
LAMC3	3.81823908253193
NET1	5.80681391062458
NPY1R	2.98240090816506
TOX	4.60137907695292
MVD	4.12097804663674
C11orf61	4.36722103031492
IK	6.69631959214854
GCNT2	3.49243891080292
GABRG3	3.22758612627741
BCS1L	6.47497486924744
BCAS2	7.67959413711354
ACE2	3.06357019336112
KCTD17	3.66480239105532
TPPP3	10.0023784502171
CALB2	4.0181475315916
ICT1	6.95306126671795
CD79B	3.46425158010890
CEBPZ	7.16115972197548
FMOD	6.24226190337323
IRS2	8.39859927431786
C21orf66	5.6127027237279
LUZP2	3.32315319174397
CLN6	4.14566041618109
ANAPC1	7.0528668434415
PTPN14	3.77846028890397
APTX	6.94993506167275
SNRPG	9.76286517103354
BMS1	5.54619820914284
NFATC3	4.39533983892838
ADCK2	4.75108981931385
ZKSCAN1	5.73480997063105
FASTKD2	5.11346128420968
ARS2	5.62298135069211
LRIG1	8.07422428773015
KCNMB3	3.77624476093043
ERC2	3.10324602165123
POFUT2	4.75156530657113
PRKACB	4.36253929416175
PRDM13	3.82142940693481
KLK12	3.3722074851918
ZNF354A	4.64571779418782
PCDH11X	3.19018035417597
TMC6	4.66991499117659
CAND2	4.15051848071946
RIMS1	4.00700262151945
SF3B2	8.08282684152593
RCN1	7.5703880118167
CPB1	3.3307460903019
BCAR3	5.6864164235458
BCL6	6.25010393167353
MDH2	10.0790384169414
DRP2	4.23867019233346
TPD52L1	8.7047048214014
TXNL4A	7.47097928712082
OR3A1	3.17029123978025
RAB25	6.45274421709542
C22orf9	4.50860662334678
PCTK3	4.42643036049004
POR	5.99562294371387
ARPP-19	6.46556540842866
SREBF2	4.54610233501429
ZWINT	7.47705513618408
PAK1IP1	6.37161288575453
OR10H1	3.91352613377412
ENPP2	6.65852389201939
UXT	9.12035543760525
ZXDC	5.15777357719233
TGFB1	3.54351368219286
SLC6A16	3.41102498673335
SLC31A2	4.81769062434829
LRRC8E	4.34011346474083
ZNF780B	2.97724978527297
APEX1	10.2661575814373
PPIAL4	2.89946479793409
ZIC3	3.94926007299386
CEP68	5.98188637020329
PAX2	3.53607904136631
MRPL11	6.60524721018594
LPAL2	3.01658966324440
VPS53	3.26463544952028
MPDU1	5.80265598439643
PSEN2	4.31619271420386
GAST	3.6471872087689
DHRS7B	5.76454139686948
C10orf28	3.94536658514496
UBE2L3	6.96662989425051
ADRA1D	3.40877195718798
FZD10	6.8704364036992
ATP6V1E1	8.15703138287008
SAR1A	5.86170751372716
ASB1	4.1224006865239
MCTP2	4.04002160047545
TMEM5	8.1905366645676
LCMT2	6.14123153941628
KRT31	3.51039355251831
ZNF223	3.92293984573431
BIRC2	8.46287915668058
IGL@	3.83916648915902
NLGN3	3.91452564850446
MEP1A	2.91390544858869
LOH3CR2A	3.9006787114627
TMEM53	5.34895300138694
SLC9A3R2	3.38936363737098
TIMP1	9.71130609673025
PTPN9	4.9469046685871
ABCA12	3.4771233395087
TPST2	5.23187756212132
AQP6	3.56529166048590
KCNIP1	3.84230564371847
YES1	6.61287535725194
ABT1	5.83012463619636
RIPK5	4.31093002253821
SMG1	4.70926222622386
IL13	3.84710209001732
MDFI	3.68282960480793
PIP5K1C	4.52993568045243
POU2F2	3.88264015771844
TSPAN14	6.28674020535048
OR10C1	3.40489338093177
GPT	4.9671453267879
PDK4	4.18920985147155
CLIC1	9.74810335824128
LILRA5	3.15128710681689
TREML2	3.95158967363951
ELL3	5.875074088561
NNMT	3.81171237010885
NUFIP1	5.41432071253415
ZNF74	4.51280097305929
RHBDL1	3.72995591561575
HYAL2	6.40996667580973
IGFBP5	4.49139244561222
FAM29A	4.60205940353102
NRTN	4.22419647194957
KIAA0556	5.19541486375002
JMJD2A	6.51437214550235
ERGIC3	9.73909835603283
POLD4	5.55411700049793
EPHB1	3.56636521787955
LRRC36	5.43137836466784
TARBP1	6.34969157682638
ANAPC10	5.71463909131649
C1orf9	5.99787772170733
COLEC12	4.49528536125012
TNFRSF25	3.77029368126432
MEGF6	4.9926707758876
LPHN3	3.38755143799945
BMP10	3.27020120781115
C21orf55	3.81846505844601
SLC2A1	7.70001811383687
CER1	3.75135404365511
LSAMP	3.36357949364333
RPH3A	3.68548047985286
CREM	4.21012522439933
SGK	6.67941051280778
ATP2A3	3.50175107050037
PTGER4	3.90980868751974
CCR7	3.2774372492436
METAP1	6.78653765728496
KCNQ1	3.80687378179272
RECQL5	4.09651764017601
SSFA2	5.80009128394056
NR2F2	7.04259236765668
MTERFD1	7.51517177183052
BCL2A1	3.59900125186660
ZBTB24	4.4420343186797
NLRX1	5.30830055759572
FHOD3	3.74777985293735
PRDM1	3.66427322548642
PSG7	3.45185515413464
