Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C06_458628
Composite Element REF	Signal
NUDC	6.66281014761126
GABRP	3.7955524995961
SCARA3	5.45815187551927
TACSTD2	5.530183532709
EIF3J	6.21682828726953
PPP2R2A	6.8375816433453
CPA3	3.51688496781901
PVALB	3.45019359069479
BCAT2	5.39227378766346
MFN1	5.27667762618546
F10	4.09186954329195
FAM134C	7.08052365539583
SNX11	5.41662630274071
COMP	3.63866006700635
GPR177	6.21782002662027
TAL1	3.03713032859400
ACSL1	5.83791266473542
ABCC5	4.81606871193411
HCFC2	3.80563790696266
TCAP	3.52866692971061
ABL1	7.22606507568813
RBBP7	10.4152333312308
PTPRG	5.30338932352475
NCOR1	5.60422336642364
MOCOS	5.0698189862164
C14orf93	4.04001792037078
PRDM10	4.19427682910375
TNRC15	5.80005967660416
SPINK4	3.6109304333668
TXNRD1	6.92249611806596
UBE2H	7.8466495196427
BRDT	2.90492783332474
SLC16A4	3.66661984430054
VIP	2.96954101576428
CALCR	3.26140673276405
CCNE2	3.45866105569231
SLC6A8	5.43304478458134
LILRA1	3.65395885031734
MC2R	3.33321883051015
MBTD1	4.71093745964807
USP33	5.23240848375589
PPP1CB	8.39601610278248
C15orf39	5.2862077547013
ABHD8	4.2092214585994
MAP3K12	5.00613788428906
PAAF1	5.8697644840601
ARF5	7.9571256940005
CCT3	9.36932976169834
SLC3A2	6.06205569278108
PIWIL2	3.37614937399211
RAD50	4.90277043423658
IER5	6.63693853164444
SYNE1	3.27955404898467
MBTPS2	3.75444491655248
MVK	4.37206463889514
TSPYL1	9.48569261415722
NCL	9.67664258042223
PSMD10	8.35396292211779
MOBP	3.55088226649537
GUF1	4.51610432987967
WDR44	4.82418788245076
HRH1	6.46328974842104
HIST1H3C	3.32728632986402
C5orf30	5.54290492559833
RASGRP3	3.70864020746984
RNPEP	5.83497527753068
PRKRIP1	5.46404487718247
MED21	5.95485657265568
GRPR	3.74959449742157
SYT11	5.05103032984726
NTSR2	3.28477836024827
Gcom1	4.87735950036837
SPTBN2	3.64600610379132
LRMP	3.45675746948737
HTRA1	7.97981085921053
RNF111	6.05739950077249
SLC26A2	8.56828215573542
WISP1	3.2458768925426
ATP2B4	6.9883240143861
FLJ10769	6.83189634853089
PTH	2.90367842223611
KIAA0895	5.31062442984849
CHST12	5.68831562854143
RAB22A	6.24632860116339
TARDBP	6.89598642501034
RANBP5	7.84022471233476
P2RY10	3.34689403785858
STAU1	9.06790073950006
NME5	5.51732493498254
DDX21	8.48382045057297
CHMP1A	6.57736912450887
BARX1	3.29078989677478
HDAC11	4.38590794113429
NOLA2	7.25349493297645
MTO1	6.37318404202823
DHX29	5.25620537655679
HADHB	8.91534256207018
ADAR	9.88088899639458
SF4	6.44751662440403
PLXNB2	6.10121911200491
P2RX1	3.14114732699702
SLC15A3	4.08535931627847
GAS2	3.39951445748021
EN2	3.05709817402123
NUMB	4.65824679154990
C14orf172	4.4677445908701
TNIP1	7.58023579146995
INHBE	3.4230849975315
TM9SF2	8.1074889590636
PSKH1	4.01286660619671
NSFL1C	6.49874295228405
RHOG	6.4972799134019
HBB	5.81049691343051
MED15	5.19022919379939
HEY1	4.44993752443747
KNG1	3.24779281758512
CASR	3.61051563178467
ITGAX	3.74985265489606
CANT1	6.14517294673625
C6orf66	6.8970266987929
UNC50	7.28583241121142
C21orf33	5.97376208164315
IRF2	5.69164406776349
HEATR6	4.41048654724204
GNG7	4.09497552009686
RUNX2	3.24289787665301
PGR	2.88508879542455
SOX1	3.47511196439433
CROCCL1	4.86020949665355
BRE	6.67020920560588
SRPX	5.23197714311631
MBNL3	3.93447870405097
ODC1	8.34231425571109
SDC3	6.35500058103772
NR2F6	4.92862616985039
ADORA2B	3.46649323898723
ZRSR1	3.33888569456716
ZFYVE16	5.87678726918285
RPUSD2	4.75221953497752
SYNJ2BP	5.060231506362
POLE	4.45305167293123
E2F2	3.39343327320023
C14orf173	4.63537969661395
THRA	4.33037614024723
MAPK11	3.81875340185554
TBC1D22A	5.98641149080473
PTGES2	5.48430503970001
HIP1R	4.76862211039808
ENO3	3.34672770070117
COL4A6	3.35049141989549
TOMM70A	6.80541857266708
IRGC	3.90606475083541
NAB1	5.66492432009036
DET1	5.46022552223078
TRPM3	3.08524892045277
ZNF532	8.11779273184833
RAP2A	6.84202705474853
PLG	3.81525242883275
FECH	5.23822307776234
CRIP1	7.58940918893467
AZIN1	6.2905602983524
SLC7A7	4.61408995568262
CA8	3.33973096050013
IL10RA	3.73501881351198
CDC42EP4	5.01718221848539
C16orf58	5.78055698792651
ARG2	3.92988287776535
NOL7	8.24966859237588
JARID1A	6.89860443173689
PANK2	7.50245708118562
ASH2L	7.1182218822842
ICAM3	7.39312476185246
TMEM16C	3.25209166093265
MDS1	3.39305168371136
CABYR	4.47775406745603
SLC1A3	6.24005715868222
RNF139	8.88097930383002
ADAM8	3.86491940449845
SFTPC	3.65559470226854
BCL7B	5.67322775844039
MAN2B2	4.84003910853838
PCDHGA11	3.22229065315574
RGS12	3.47599559373024
EIF1AY	3.23522191642550
NUDT13	3.52527609786712
ARL6IP4	7.28979419042861
RPL35A	11.4191598755496
CCDC21	4.54988675892783
RAB40C	3.87607651008014
EMR3	3.04736908067186
PRRG3	3.43462110177149
LRCH1	3.04855488852307
SAA4	3.51071709176159
RAPGEF5	5.08750201229645
ZCCHC2	5.96929675063933
CLIP3	4.87674596536687
MAP4K2	3.57594334360483
C20orf30	7.76553944047005
SULF1	7.3096024982104
C11orf48	7.76395674206732
PRDM5	3.19904713785640
ELOVL1	6.77643775146838
PPP4R2	8.11622845368505
KCNV1	2.76341774658234
ACP1	6.82629671302725
SIGLEC5	3.59885068358945
ZMYM2	5.0684509447384
C19orf61	3.93457417682295
DAGLA	3.36477975834608
GPR32	3.52674135546699
EDG7	3.97859752770755
NEUROD6	4.03591630094209
NEURL	3.6640977344632
SLC2A4RG	6.61628824440013
LPL	6.1582270638036
CA5B	3.89073110701619
MPHOSPH9	4.07221194565825
CLEC2D	3.68724442247658
HMG2L1	6.68648652806147
GRRP1	3.5809658258165
HCN4	3.53501617223718
CD8B	3.45920658524124
HIST1H3D	3.56039464641426
TGM4	3.32001079711965
SLC6A12	3.55673371707092
CD84	3.58989374910584
TBC1D15	6.85621463687975
RASA1	6.37231072436093
PHKG1	3.48210913075775
MAGEA11	2.90838519883531
NONO	8.7039033622813
IMPA1	5.96834775585043
SH3BP1	3.52222220247617
RARRES1	5.28901739996385
NPM3	5.63100426633758
CLEC5A	3.72333191089483
B3GNTL1	4.73074179196261
ITCH	5.021696575305
MGAT3	3.46674177929756
ARPC5L	8.35347329262344
KLHL26	6.03564686293997
MBP	4.74451442274311
SIM2	3.09569785982322
RPP25	5.03039772641372
SLC2A2	2.63645148671510
EXO1	5.04796992528753
SOSTDC1	5.85040452628916
HRC	3.12063909338440
TRIM48	3.29594027095785
KIRREL	4.20215940423704
PIK3R1	5.75913845354042
HOXC11	3.72352877757112
MAF	4.12417354429548
DOK5	9.24698930558323
HELZ	5.34604592369417
ZMIZ2	5.34062190927175
SLC46A3	4.6902023173097
ADRB3	3.72218767757629
PTRH2	7.36255668378493
DMD	3.48937172287929
STAMBP	7.18421235645629
KRTAP2-4	3.52208939221606
ADCY2	3.34898095290866
MS4A12	2.89748155972581
TCF20	4.62607450411288
KLHL20	4.36054893825515
SRM	5.9882856101641
OTC	3.52593880125757
ABCB11	3.03962844532164
KCNC2	3.48624459398334
CDH19	2.92272811457231
SSH3	5.47435753223507
ZNF135	3.76783559648641
FLJ12529	6.7608289591348
PER1	5.35100242342213
KLC2	3.93671520979121
HDAC1	7.90545614361512
FAM128A	7.98678505154455
FNDC3B	8.26244730960493
MTCP1	6.49207199452763
GPR63	3.66139995476499
FLJ21986	3.62624554505055
LMCD1	5.86412529841893
MICAL1	4.35848862843999
BLZF1	4.30435243584381
IQCA	4.71975822910011
PCDHGC3	3.3522127888951
ATRNL1	3.01105045175768
CAV2	4.60668465755027
SAC	2.88430115157961
DUS1L	7.22880885764095
NEK9	4.38789360860334
WARS2	4.645390724413
DDO	3.31432144064368
MARCO	3.74182533444942
DCHS1	3.72570179572896
TOMM40	5.04156557959774
RP6-213H19.1	6.15957080969453
TUBGCP5	3.74840611151143
IGSF6	4.24297112276956
TPPP	3.20221172677035
SEPT11	5.38558623125652
ADNP	8.33294632371998
UST	3.34703277272071
C13orf34	4.685501011916
GSTM5	3.22794947144900
BTD	3.99952516375911
PDCD1LG2	2.93961113618326
SNRPB2	8.45175921370435
APOA4	3.51772921151609
APBA3	4.17150103010286
CUTL1	6.32567807982972
PMS1	8.14408872808831
EIF3E	10.9839117704039
IL9	3.5143357828453
HOXA11	3.23082495153454
NARG1	8.56096575916662
RPL31	8.95245430647003
RAB28	4.02482077091536
LY9	3.12813296768005
TFCP2	5.56835569052493
ATP2B3	3.10655718989515
KDELR2	8.98849166328321
TLE4	3.50483292609061
FLJ43806	3.0807399589655
TLK2	5.11602121503393
PKP3	5.6112642828439
CIR	6.19869037587114
RPN2	9.60716119285577
SH3GL2	2.93163159568705
CTSO	7.53440322498535
SFMBT1	5.28815751754235
WDR57	5.6900711000871
SDF2L1	6.05884476259943
IGFBP3	8.91498186729795
FER1L3	6.57973946080895
DEK	10.2731822126003
C20orf43	6.92986717002866
ARHGAP24	3.23657994095594
ALB	3.03785540713378
SORBS3	4.38088667910276
C4BPA	3.79797898403736
UPF2	6.61972967692564
AGBL2	3.32988240662261
C1QA	5.17886480355894
DOPEY1	5.7902246872374
TERF1	5.91779335304924
KIF22	4.61431949599002
DNTT	3.28475196028089
C10orf6	4.44011625830213
C11orf41	3.01095811613459
NINJ1	6.58160964685313
SEC61A2	4.31861107321383
HNRPF	6.81631827299267
COL11A1	4.94499849095996
HIST1H1D	4.17646491158213
UCP3	3.40872182109011
MYL6B	8.53026141693667
UBAP2	8.06707782888691
TREM1	3.96322304273577
CKMT2	5.40529172045984
HLA-C	11.1016726141406
SLC13A3	3.79490791930662
PLA2G12A	5.52692208052124
SPRED2	4.25209426031162
SCN10A	3.56600745417097
TIMP4	4.23928443909302
PITPNC1	4.11811001120049
SLIT2	5.2283263784006
RSF1	5.80393194772662
POU3F3	3.15607134584851
LIN7C	5.59699488309065
NKX2-2	3.05502420565735
DPPA4	2.78245768313623
ZNF804A	3.06140481556032
CCIN	3.41635428526885
SLC25A31	2.84669513690843
KCNMB4	6.81421279240354
FUT2	3.82307097122007
RABL5	5.78380826844441
FZD4	6.91221990724504
GALNS	5.37537556646607
PNMA3	3.58239963331175
STX6	5.22977289234154
HIST1H1C	7.77089724278638
CIDEB	4.09319944524827
CASP4	7.06529318920901
PDK3	3.30541636402506
WIT1	4.86375175590201
TPR	7.30444783436416
MTX2	8.42444055379608
HIST1H2BH	5.00016922100367
BRD3	7.54973309104665
HIST1H2BO	3.92465876132578
SERPINA3	4.26711685251507
UBXD6	4.97339354197184
HOXB7	5.56935905423305
C7orf23	7.43416968282558
KIAA0143	7.68316414944707
KCNJ16	3.99325699309343
STAB2	3.55902132499831
TNPO2	5.79128532568951
CENTG1	3.50160907375191
IRF9	7.463792130769
MCPH1	3.22311024572561
FABP2	3.38689644726735
C9orf3	6.56619703352398
FBXL4	4.65868753391293
LBH	7.80590541227219
MYO1D	5.21853603972483
PTDSS2	5.09051693178138
BMP2K	4.87573932275556
NFU1	8.11862793628464
UGT8	4.42274889232277
SLC25A23	5.95271725618817
MAPK4	3.86793900197846
HINT1	9.47160129580845
GLP2R	3.09343513500459
WNT7B	3.59024141216617
SETD4	5.5332175497653
CHCHD2	10.9855450026553
DYNLT3	7.81347834766924
FKBP11	7.77956517531763
NDP	4.02788170529856
RHOBTB1	4.3834168983482
FLII	5.67050465670100
SLC4A4	3.52408815690517
RPL38	9.42472104473964
HTF9C	5.00055178679237
RPS16	11.6303085686696
AP2A2	5.1112920272681
CHPF	5.06099997012802
CSNK2A1	6.12009941925593
MAP7D1	6.02266700006537
FKBP6	3.72103523256581
ZNF214	3.71062884144685
DDX56	5.9990143747885
TWIST1	4.26787224048125
EPO	3.38093554666695
MRPS18B	7.43485967187198
ZNF682	3.18705132532287
AOX1	4.21392192865656
RPL14	10.4272547790257
CYR61	5.95764152188963
JRKL	5.68399637158013
DTNA	3.55213867605704
MAFF	8.84682729451247
LOC51136	3.16845299649191
TMOD3	3.29892509611221
LY96	3.53456779537519
EEA1	4.61747744222397
KLK3	3.18270910474484
IL1R1	4.84420454366441
HRSP12	4.83363162995045
KTN1	8.17422167919963
LOH11CR2A	6.03522414989123
ARL5A	8.70167703914224
MAB21L1	3.1632869692454
C20orf59	3.4854075158462
ADAM2	2.84135760733503
PHKB	6.88085388049824
CCT6A	8.74196827855327
TBC1D8B	4.28891675247988
FAM13A1	5.58285761814267
EHHADH	5.11098725867861
LAPTM4B	9.22172163135407
TMEM147	7.9673605784212
ITGB5	6.85292263217539
YIPF3	6.87075263676778
FKBP2	7.32009331844443
XPO7	5.4457532081332
GPR75	3.19576192538594
NR1D1	5.03252116303645
TRIM5	5.28033552533443
TMEM110	4.20694324856076
APOC1	6.21065648208591
RNASE4	4.4484600386949
PARD6B	3.03922329978717
ARID1A	5.49248707615372
NEK2	4.43928305052539
RRAGB	4.5895629172751
PCDHGA3	3.50297804946769
HIST2H2BE	7.04841336813146
RCN2	8.54421960310263
STARD7	9.05438704101924
SHMT2	6.82973192762396
MLYCD	5.27439151964552
KIAA1751	3.06001474536536
NDUFA5	9.07058940354713
THAP9	3.01630485777148
FLVCR2	3.77873999816343
RP11-217H1.1	7.3095709978445
AP1S1	5.33768205585715
NCLN	3.95668119365953
SDHA	8.18118320096767
SMAD6	4.44921137855854
SAV1	6.37491543274325
SAT1	9.33635645650427
ADAMTS7	3.49646981817546
RPP38	7.0266907628669
RCBTB2	5.55970184839348
VEGFB	4.86736990310166
COLQ	3.48347704505352
RBMS1	8.4088663948729
NRXN2	3.31817219969235
WBSCR16	5.75777453159428
DRG2	4.60613554341023
KLRB1	3.60074458707182
DNASE2B	2.98187182813939
SAFB	5.079924829532
MAPK8IP1	4.21616383707702
RFX2	3.60394898903305
MLLT4	3.62578597282688
ANKZF1	5.74658546053858
DUSP8	4.28551073142413
C19orf50	5.45178650016404
MEF2C	3.74807376548721
SENP5	4.16148390669408
NFKBIL2	3.70670805142692
LBR	5.89339782346393
CBFA2T3	3.43551677619983
AFF3	3.25969945093619
IL2RG	4.14422147935063
CCDC51	8.08950996457643
COG7	6.495414928101
MYB	6.42158333499476
KLF3	5.15586836325999
PLXNA3	3.95432776571692
KCTD14	5.62484307956446
FZR1	3.7908100286276
XRCC2	4.85753770994965
SLC44A4	6.85929249598485
ESPL1	4.60913183478189
MMS19	5.6527519925528
GMPR2	6.37454722007201
ST8SIA5	3.35667333360921
TBC1D19	5.18770500568596
CHPT1	5.0903872223978
ERBB4	4.82695815695101
TSPAN32	3.57110880654022
MAP4	7.36698367671631
ACTR3	9.24665565722936
UGCG	8.9332098731417
GPHN	3.90514834581111
ZAP70	3.3462503553422
SLC6A2	3.67528731415855
LPP	6.10127506607144
PTPRCAP	4.42816091666948
IL12RB1	3.70714719439013
HIVEP1	6.59824973014201
ATRX	5.71473078746351
EIF4EBP2	6.88930862286369
DFFB	3.84137978007707
DMRT1	3.86498786587957
CHST8	4.15956680634980
HSPB6	3.44579512910351
C14orf109	5.93947546336355
IER2	9.23764863761303
NMB	5.76179559513246
COX5A	10.6587778449585
EIF6	7.63409613133888
AIFM1	8.70964990534464
WWC2	4.86328953681061
GSTA1	5.35388150817074
POLR2L	8.03679003438985
MRPL4	6.1593951139966
SEMG1	3.11030248879157
MPPED2	4.20063074897669
FLJ21062	4.48198932265187
TRAF3IP2	7.10466625291078
EPB41L4A	3.6559132454472
LILRA4	3.91795775020938
LAMA2	3.5365003889949
TAF4B	3.39405546399865
RLBP1	3.16032862750218
SLTM	6.75924667029686
CD300C	3.63239609834979
FLJ10404	4.80145033681757
RTDR1	4.4733768987303
MALT1	5.06579378129614
ARVCF	4.33741433829251
RENBP	3.46515459184215
ATXN7L1	3.116150068293
NID1	4.24177968512627
TUBGCP3	5.08597306676198
ZNF783	4.72396366395004
ITIH5	4.79587022402661
ZNF85	6.06723525874775
MMP13	4.06995809475293
KIAA0329	4.48386804367059
C8A	3.59820485587426
MGC87042	3.62045700657992
HOXC13	3.35741736528295
CLGN	7.56218511737169
SLC25A37	3.53664219406686
SMARCC2	6.82912073826427
TFDP2	6.42906725196989
POLI	5.80686109993003
HCP5	9.05364785570895
UCN	3.70628026425705
ZNF764	4.79609349081994
USF2	5.28645496822545
C20orf24	10.3505565697624
FHL3	4.30795523100322
SPATA5L1	4.77138126041294
JMJD3	4.69894126238317
MMRN2	4.59668409978624
DSP	10.5354051986748
NDST1	4.09418128568561
ZNF248	5.16703984208083
PELP1	4.99518247063014
MBL2	3.26351249570569
ZNF230	4.29091754500348
RNF41	5.32674765744336
THOC5	4.9658276071293
MSN	8.04251472011717
SLC9A5	3.49132699338846
SERINC3	7.2406088063731
ZNF434	4.69917570063835
MUSK	3.04809884714378
SMARCD1	4.49339323850309
C11orf75	6.38446034015496
ZFP106	6.3628549500737
GTF2E1	6.51269706743188
RY1	6.3500764419673
ATAD2B	4.34214861069419
DDOST	8.17413495026578
ARHGAP17	6.77543164791148
GPNMB	7.46163319207151
TTF2	4.92125820317195
SFPQ	7.69959204449122
GFRA4	3.15322080130592
TIGD6	3.72558406474404
SLC39A14	8.32555703881071
AKR1B10	3.63005988895253
NGRN	8.18107686576005
RGS16	4.28056180105332
URB1	4.80704846556531
GPR137B	4.31606700662545
MECP2	4.95775433465973
PSMA1	9.97984975129182
TOP3B	3.89340550807747
NFATC4	3.7536770519725
RAB7L1	5.64680895614421
CSN3	3.42874314245909
NOS1	3.65904449645462
CA14	4.27593450617716
BMPR1A	5.22882925707125
YBX2	4.00052049757994
PRL	3.27000639119658
SNRP70	6.8638861402909
C6orf130	7.33142365294725
KIAA1166	5.29067882800386
FUBP3	6.47901704115947
STAG2	8.43489109656594
ACACA	6.72074807315314
ABCG1	4.07940079535531
ATOH1	2.92204263273824
ODF1	3.44477099975801
TMEM127	5.83927886370525
CD55	7.36878232340386
PLN	3.15842570831249
RPS23	12.5868792919924
LYPLA1	8.39334593818481
PRDM9	3.66168156004325
SSX2	3.64570394332450
PLUNC	3.21753473471809
SYNGR3	4.57315367087328
EML1	4.08310612014318
LNPEP	3.19874791926053
SMAD3	4.37313836368264
NUP93	7.63481282234909
HISPPD1	5.65008626662056
HNRPUL2	4.43779930515331
YARS2	6.19801346936317
TBC1D12	3.78512625317459
ZCCHC4	3.75009409874342
FBXO22	3.73727313515724
C16orf24	4.96600273286877
ZNF669	5.420183961891
PTGDR	3.10906704225050
DDX27	7.7261048371983
KIAA0409	5.09890000030537
ASB8	6.34129729417425
MEPE	3.43392577891903
PLP2	8.30736773586187
COQ7	5.45326661437057
CHMP5	8.69565267810351
CACNB3	5.38409930004915
C10orf84	4.09667205106579
SPO11	3.45181252870225
NEDD4	3.9707474177986
THAP11	6.52650532835894
ZNF43	7.07356825547897
KRT13	3.03470309767267
NEK4	6.32856413522033
MRPL19	6.3718328656041
RBBP9	3.92324885939755
PRKAR2A	5.6887278623885
IHPK1	5.69100897169353
ATP6V0B	8.91118577966031
CACNA1E	3.00900642148919
CEACAM8	2.93941968405527
PEX14	5.21663115999591
BXDC5	6.5389322644313
ZBTB38	7.92566064537558
PAFAH1B1	5.37950541998657
PCTK2	5.08815918267549
LRRC16	5.86555412938441
OSTF1	5.27017382668411
KIAA0323	5.29713331850188
FYCO1	7.36694073554574
TXNDC13	7.01872994067955
PLTP	6.58830517836637
SLC25A1	6.17986293624971
EZH2	6.46340276228272
PLEKHB1	5.79972864692774
GRB7	4.86285648560677
ZFP37	4.48268685278246
MRPL33	7.99693804152017
C9orf27	3.34298179819455
PELO	5.24017903725125
ARMC1	5.76516011951364
ZNF154	3.61454147380508
C3orf64	4.47225911247986
FLJ10357	5.19710208189742
PON1	3.19605620908315
SYT5	3.33325896493698
TMEM66	9.36871479473003
ATP4A	3.19912968549494
HBEGF	4.37414401491535
PI4KA	5.64815995194290
LEPRE1	4.66057809246508
POU2AF1	3.71325329854383
MRPL12	7.33654251690424
GNPDA1	7.49200033653965
RASAL1	4.85455226308934
ZC3H3	4.96884104743919
DDAH1	7.932592339135
MGAT1	5.03466481708695
TIPARP	7.88587321738691
UGT2B15	3.16659785153719
DNASE1L3	3.18071153474814
CHEK1	4.19059197220756
ZNF8	3.6899128987132
TXNDC1	5.37032662835019
CKB	7.29545030363382
RTN3	9.40159945886016
IPO8	4.10483354810324
FZD2	5.50053483898281
PART1	5.97426009119328
PSMB6	8.03671693609836
MAP3K14	3.71802954152338
PCDHB8	3.26486720680595
PHC3	3.75830974204502
PPP1R8	5.592371603025
NOVA2	3.48070109568528
TNFRSF11B	6.49209889592503
GOLPH3	8.47728456824349
LOC51233	3.58308012699505
GGTLA4	3.28651884481028
PDE6D	6.11368192491887
TTLL1	5.16896448351736
ZNF117	4.24630496791048
NKRF	6.84303505403858
CLK2	6.64524459095955
TNFSF15	3.74916972580612
DUSP2	6.31724891581186
HSD17B11	7.1891911467478
SECISBP2	4.87265158656888
PPAP2C	4.16680806288616
GABRR2	3.70926475078734
LOC51145	3.14738086914759
PIK3C3	6.98608471944166
DHDDS	4.85225498372151
CTSW	3.38801925672701
NEFM	3.7144824084127
TNNC2	3.8006474597475
ANKRD28	6.1148775348229
MRPL28	6.14580390451336
STMN3	3.50568812613031
SYN1	3.27576503883187
RAB14	6.31648470030648
PIGV	5.10361821741363
CDK2AP2	6.70880931116746
ZIM2	3.55496338858881
APBB1	4.58751006488687
SND1	8.08341894541644
C1orf123	7.67243990984014
B4GALT1	3.236810265018
CHD3	4.73134938382265
RNASE2	3.29200083495689
BCAP31	8.10274961122085
SLC25A44	5.29609772011958
CXXC1	6.69793336906823
PIB5PA	4.35975666368569
CD40	4.28618998415662
FAT2	3.96965211153207
DYNC1LI2	6.35090358148859
GDI1	6.73013166315876
ZNF81	2.69392333859804
VSNL1	3.32768379570293
PIH1D1	7.03658347186519
KRTAP5-9	3.795957791519
FLJ10081	3.98704077724899
CS	8.76790448028671
ZNF318	5.38680029731979
IGFBP7	10.2116836595421
ZNF609	4.46280603389115
SIRT4	3.41224976357403
SCN4A	3.66065555632838
ARHGAP4	4.11592139345321
EHMT2	6.22001115092162
UFD1L	8.83661248804987
EXOSC10	5.7894029990902
ECE2	3.51248730473259
ERMP1	6.82259873992224
OVGP1	4.77459786942212
GTPBP3	6.23926491546241
FAM82C	5.56676771214317
PACS2	4.67016813592365
C19orf36	3.56441932983741
UNC84A	8.52318815194678
ARL4C	6.94237695740524
SCD5	3.78830273630750
ATG4B	5.4676713411775
LASS6	8.1470219699062
LSG1	5.12930455883961
MAL	6.69579390021506
GPR22	2.94777683848887
WDR5B	5.11843324107834
GALR1	2.99374097849667
AQP4	3.36919768176103
C17orf60	3.13491946992771
HDAC7A	5.35506996483645
GRIN2C	3.17619217558472
ARMC8	4.95529968409787
SLC47A1	3.12978578694469
DMPK	3.39698595460916
CCRN4L	3.25677118121781
CBR4	6.30369282970874
KIFC1	5.11556855054589
LHX5	3.11611071531632
SMC1A	5.90706229286976
LPXN	5.05780023560362
TRPC7	2.90852291080782
SERPINA1	8.85926159060583
SMYD5	4.55102736040533
RPS13	12.3109786840019
CRHR2	3.4780032685742
TUSC2	5.98631053295265
PRKAA1	3.89868275191245
FADS2	4.2886282846374
ENAH	7.24947185112698
PRO1768	3.16735474475422
KIR3DL2	3.05259922629037
APBA2BP	5.13683329241237
ATP2C1	6.29470094973093
ALDH1A2	3.83008884309465
RNF103	7.5697530668201
AHCY	8.84149428582711
CROT	5.96321378048994
PABPC3	8.06135207340612
ALG12	4.29919320268830
EGR1	7.42986858978376
THSD1	3.83425403036131
CCL17	3.45516301701666
BZRPL1	3.33699095188097
KHK	3.69010318598555
ESRRG	4.60915370817322
SLC12A2	3.75389756169269
CNGA1	3.15560421159425
RDH5	4.47604925702574
CD58	4.2540576192423
PTGFR	3.17364526838521
CCDC48	3.28375278292306
CCDC76	5.20668634836115
CDR2	6.46671489868508
ZIC4	3.48214877729241
SELE	2.88306526036698
OR1G1	3.55939798085388
EXOSC9	5.40206573860791
PSMC6	8.28259626290899
ABCB1	2.77916186556428
GPR12	3.44014997717157
KIAA0196	7.08251323813507
PCDHA2	3.18672588507598
SSR3	5.26862523443468
MSI1	3.50799746719263
TRAT1	2.96284138895519
CC2D1A	5.05732760460414
PLAGL1	4.62439667111838
LLGL1	3.63057964517463
KLF6	6.68010043254397
MTF1	5.00310043700102
RNF2	4.60265265657657
tcag7.1314	6.310846975395
NR5A1	2.92673059398926
THBD	3.72558728895373
ABCD2	2.66189049955522
ITGB7	4.73457866846883
DNAJC7	5.44147478366782
CCDC81	3.34401003913785
TM2D3	7.30578845620965
HUWE1	4.89245285958961
CDH17	3.24660985064971
CD180	3.44999745355465
FAAH	4.76341582159938
IL17A	3.12249200369610
POLA1	6.18491407453616
TMPO	3.79696928615753
LYRM5	5.64789062230509
GNAT3	2.84558700402759
TM7SF2	5.11104952332561
FLOT2	4.62068385840326
MAP4K1	3.9993076897377
HDGFRP3	5.79560015776765
RRAS2	6.57308962847375
OXCT1	8.10474350539608
LTBP2	6.05174746217632
ARPC5	9.65363593956848
SV2B	3.28413996682920
ZDHHC4	7.17755731713749
CYP2A6	4.08499908020644
PDE9A	5.85439855268444
ABCA8	3.08107963648203
NDUFS2	8.62211137835069
UBR5	5.46548507296732
FLJ22662	5.59143023672227
GP6	3.84060477975263
CRYBA2	3.14052134991298
LEF1	4.59222136792687
ZNF20	5.45667739395213
CTPS	6.12049197269709
EPS8L1	4.94498705629517
EYA1	3.06440020529940
SERPINB2	3.70281355888365
MAPK14	5.12998115652612
GTF2F2	3.79780765037263
