Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D05_472002
Composite Element REF	Signal
PBX1	5.89892174515093
PXMP2	7.73793830961516
KRT17	4.02581359263597
LACTB2	6.45734029548894
ZNF711	2.72041461687304
GGA1	6.15469513561239
VAMP4	4.46385186122339
C20orf19	5.30252402227367
BCAP29	4.12375357962088
DDX24	7.84352297574672
PHACTR1	4.11440497026022
SLC35E2	3.13226939514062
LOXL1	8.0893331234008
IQSEC2	4.0602834647755
RGSL1	3.30625517513894
SETD8	4.82974673232502
HEXIM1	5.20909217544521
PRRX1	5.98092087700384
SULT1A2	4.63721931248751
ASTE1	4.96632140893263
KLHL9	7.43289700807306
GAA	4.74137975159158
MYOD1	3.68347345119283
ZNF747	4.62080588277026
ARHGEF16	3.84210207952302
SCN1A	3.16853058037559
GDF9	3.19936831299343
IL1RL2	3.48842073732038
HNRPH1	8.13292170490896
MED18	5.34551353488086
TRAF2	4.06456286128679
ECE1	4.84854147282006
TEX13B	3.0360379174296
SNN	4.21919023859103
HCK	4.92728941756757
C6orf62	7.81419988145828
GABBR1	4.2659350423458
YIPF6	8.88357171323804
BMP6	3.75035952785403
PROX1	3.18897059373367
LANCL2	5.27438512085286
SCN3A	2.71936448284555
IL8RA	3.61457168980381
LSM3	9.58649393837807
CDSN	3.24484562594869
EFHA1	7.91028213972986
SSRP1	8.21408221233106
ASXL2	6.92507311234219
RPE65	2.68434969592026
SNAI1	3.31417260768012
SPCS3	4.74423621152972
EFNA2	2.94241114425824
CLDN9	3.66987585894705
DEF8	4.68957255771376
CHAF1A	4.32219223605698
C1orf165	4.35633764852260
ZFPM2	6.02262111858854
C9orf7	5.67463064488643
GC	3.05709354536312
FTH1	11.4969119108755
IER3	6.49943827053002
YWHAH	7.84361335255723
ADRB1	3.26457217145035
FOXL1	3.4654925462222
MGC31957	3.3409391378587
MUC5B	3.71537783937647
ZNF193	4.41155986359285
CSRP1	9.16444187775735
MOSPD1	7.19673178345144
UMPS	5.39734482916645
RAD1	6.02381390135244
RCP9	4.55941011811176
COG4	5.17683649227231
NFRKB	4.07474155036408
FANCA	3.90556411439793
CDC2L5	4.22115666369966
GDF2	3.31303648976375
PCBP3	3.59411316501938
TIMM17A	6.21487432450954
BFSP2	3.31259231643374
OR2H1	3.11491866841412
HNRNPA0	7.4250946062789
IKBKG	4.78609699737952
TM4SF20	3.07318511886134
PCBP1	8.93470815199105
LRRC2	3.26699179743769
NSD1	4.85428382991531
AMMECR1	7.92923014040957
MAGEC1	3.07154534147962
SEC13	9.47043645413948
WDR91	4.18469316927437
HAGH	5.79920779564586
EGF	3.26422552445274
NHLH2	3.15653092254656
NCAPD3	5.16878885720475
BRCC3	5.97865539088097
CNDP2	9.71488995813517
FYN	8.00753531278986
YPEL5	9.36310916337351
KCND3	3.16801710255746
LRRC42	6.28123263163924
GTF3C5	4.50713480167778
AKR1C4	3.09071833780981
RBM26	6.42470438850909
DUSP14	6.20799302396286
AP4M1	4.33409416284949
RIMBP2	4.60031709016294
ABCC2	3.52178648160132
COL5A2	9.5725118467747
DNAJC16	5.6570587862965
TTC12	4.44827097661531
SNX13	4.53162811275218
ELA2B	3.55308937929376
CSPP1	4.79669576241406
NAIP	4.45091244827965
MYOZ2	3.00396716772852
XRCC4	4.08860645692197
CYB561	6.02413968042852
CHST10	5.03702841638517
BAI1	3.5678796197371
THY1	6.63162059431802
KIT	4.92248051117371
TBC1D8	4.82083718009031
PDE6H	2.96852653092091
EPHA7	2.89326856768511
SOLH	3.76418702754031
FLJ20309	3.91816736127657
MAP7	5.96221999307455
SPAG9	4.99634633550599
ZNF294	6.47940616627208
CENTB2	4.72156088253525
FLJ21963	4.93761241590909
ANTXR1	4.59670877840484
CREB3	6.53790501963132
ETV7	3.78852180059195
DGAT1	4.66701113625193
TAC3	3.47979469315683
CORO1C	8.00435695815406
RAD54B	4.09497906264945
HRASLS3	7.52659940954824
MED25	4.93938587464665
BARD1	6.38701626402016
ZNF177	3.79398960868507
MIP	3.65146518430873
ZNF442	3.47465299090614
F2	3.37412437585346
FDX1	7.14384062322946
GRIA1	2.82943754378922
IL13RA1	8.05873974948914
EIF2B2	5.98033468063666
NHP2L1	7.89830135071573
WNT5A	3.91719204242489
ZNF593	5.71547430655160
TRA@	3.37937916036039
WIPI2	6.76372246939162
TAS2R7	3.08216236328427
RANBP1	5.86720058160523
CSNK2B	9.10482011402404
DKFZP434O047	3.3525238424279
SLC7A4	3.37111990276061
WBP11	7.6209886204026
TEX2	6.62276066777234
C17orf80	3.66075771087857
TMEM176A	7.99275668404678
GALNT2	5.52282993185172
CTNNB1	9.4199765033028
BHLHB2	5.91597955400568
TMEM185B	5.38095614979254
DND1	3.55482349011581
ARD1B	3.13305627181022
STK3	5.51127562979812
REPS2	5.46315676492432
LOC541469	4.10353706291083
H2AFY2	5.38961821134134
CCNK	3.76450798862051
FSHR	3.11758048658063
GAS8	4.45639728258543
UPK2	3.18419570599058
C1orf66	5.4027687784478
LCE2B	3.09695815006377
CD200	5.94377142767254
IMPACT	5.94432932122
KRT83	3.30330639865481
COL19A1	3.42332278956552
BMP15	3.60581157988801
POL3S	2.9893595892283
ITGA6	6.0434263559497
GAD2	3.21078354467736
C1GALT1	4.84934200533228
BAG3	6.44056049823943
ZNF468	4.41604006767049
RIC8A	7.7430882026503
CA5A	2.84270463063085
CCND1	4.19476737291327
DKK4	3.52659141049794
SGK2	3.84590691255096
PIK3C2G	3.05061724855386
USP11	8.0998569472299
IMPA2	7.063435405031
PRKDC	7.72355773241394
DSCR2	7.43138780217101
CCL4	4.73478279093248
MSR1	3.67420024374013
NOL11	7.61942979846988
ZCCHC10	5.07610266367093
PDCD6IP	8.77529710609699
TRPM2	4.01168742359894
PSMD2	8.98661225700797
USP18	5.54656315567341
ATXN2	6.30879395614095
SLC17A4	3.25092204299613
RS1	3.25696894455277
RRAS	5.33033072764071
LAMC3	3.37836670074755
NET1	8.8043879734684
NPY1R	3.12828324502877
TOX	3.55343594637213
MVD	3.28541703575300
C11orf61	4.02285355842143
IK	6.23185471610019
GCNT2	3.14376652592626
GABRG3	3.09506601348591
BCS1L	5.02616053888027
BCAS2	7.84027187802453
ACE2	3.18037100178842
KCTD17	3.87659647500545
TPPP3	5.66677585381311
CALB2	5.06261060143782
ICT1	5.9349076070791
CD79B	3.68791534060333
CEBPZ	7.39028141565517
FMOD	6.56141369940794
IRS2	7.08399879956737
C21orf66	5.22302345963615
LUZP2	3.43487188559953
CLN6	4.30182423625926
ANAPC1	5.60595532154843
PTPN14	4.11801477133147
APTX	5.77685416962255
SNRPG	10.5031866510687
BMS1	5.15882183691369
NFATC3	4.62367266485728
ADCK2	5.61323933822877
ZKSCAN1	5.69823008713914
FASTKD2	4.32295687217543
ARS2	5.50104629393201
LRIG1	8.6965110526844
KCNMB3	3.77727086900343
ERC2	3.1520502159218
POFUT2	4.61904744419870
PRKACB	7.44661600428823
PRDM13	3.65945570541339
KLK12	3.30570761711503
ZNF354A	5.08036864499657
PCDH11X	3.02249734983725
TMC6	4.61082209865535
CAND2	4.72672914197802
RIMS1	3.82485000243812
SF3B2	7.34709794375201
RCN1	8.94564413446889
CPB1	3.71021945532039
BCAR3	5.14217188934806
BCL6	7.50934324015161
MDH2	9.18537650431131
DRP2	3.61683799453602
TPD52L1	8.31350889689782
TXNL4A	7.59526476718048
OR3A1	3.07225823981145
RAB25	6.66844161163487
C22orf9	5.34309365796953
PCTK3	4.18770545868886
POR	5.80630849502751
ARPP-19	6.44977409163081
SREBF2	4.75002947224572
ZWINT	7.52440242221312
PAK1IP1	5.75348711325381
OR10H1	3.94670445621203
ENPP2	4.8478776221008
UXT	9.4718642104609
ZXDC	5.21852997957301
TGFB1	4.38643155350448
SLC6A16	3.53975436209961
SLC31A2	5.09618527900884
LRRC8E	3.29618848371427
ZNF780B	3.23274105215768
APEX1	9.16235552230503
PPIAL4	2.96440459396230
ZIC3	4.3899827292613
CEP68	5.8723763542801
PAX2	3.45777525697618
MRPL11	6.20881750327411
LPAL2	3.08341342651318
VPS53	3.43636690432684
MPDU1	5.03216127887534
PSEN2	4.49543115363818
GAST	3.22724942894282
DHRS7B	5.704083578971
C10orf28	3.41973365916576
UBE2L3	7.10854312051382
ADRA1D	3.49601149307726
FZD10	6.57945348117371
ATP6V1E1	8.66790068130791
SAR1A	6.84785698232861
ASB1	4.10221057230130
MCTP2	4.00553854727481
TMEM5	7.50255699252538
LCMT2	6.13875520193235
KRT31	3.52552570767536
ZNF223	3.75230325806703
BIRC2	8.5246884063272
IGL@	3.84974515884292
NLGN3	3.96253659334467
MEP1A	3.03976949160047
LOH3CR2A	3.46082694247751
TMEM53	4.58274267623778
SLC9A3R2	3.84084014658905
TIMP1	9.91328489062218
PTPN9	5.35369780527977
ABCA12	3.16793076524016
TPST2	6.34406504956938
AQP6	3.49615123730723
KCNIP1	3.34499557320765
YES1	7.82357482525506
ABT1	5.12025496610447
RIPK5	4.35336479257114
SMG1	4.90896078966746
IL13	3.4619790891598
MDFI	3.35963590175183
PIP5K1C	4.65813563130041
POU2F2	3.58150288048415
TSPAN14	5.94970392696341
OR10C1	3.17532614059009
GPT	3.79945979612670
PDK4	3.80215167421179
CLIC1	9.53831955800722
LILRA5	3.13079755590937
TREML2	3.62496497570177
ELL3	4.41720792073453
NNMT	10.0703771416407
NUFIP1	4.55961573575093
ZNF74	3.41940320207267
RHBDL1	3.39835110838362
HYAL2	6.1131884569655
IGFBP5	5.67384485588734
FAM29A	5.21472657759573
NRTN	3.61539727397029
KIAA0556	4.43451166442017
JMJD2A	5.1463539404452
ERGIC3	9.16808736262474
POLD4	4.78503363419269
EPHB1	3.66458096153944
LRRC36	3.55361218663314
TARBP1	5.61161910322352
ANAPC10	5.15632183175735
C1orf9	6.65126754149358
COLEC12	6.86601892621388
TNFRSF25	3.52739073810210
MEGF6	4.0460110589137
LPHN3	5.2150115362761
BMP10	2.98755686321062
C21orf55	3.58619749533600
SLC2A1	7.68492867815498
CER1	3.45920383308695
LSAMP	3.41707422731968
RPH3A	3.24370889904923
CREM	5.19023341442997
SGK	7.44949036961208
ATP2A3	3.74267631145595
PTGER4	4.03189282083084
CCR7	3.80250492678517
METAP1	6.05366923146665
KCNQ1	4.02763370850226
RECQL5	3.58184027661363
SSFA2	6.53325522220565
NR2F2	7.46670606281883
MTERFD1	7.39992536412377
BCL2A1	4.67398283912325
ZBTB24	5.63522889149027
NLRX1	4.82518405471621
FHOD3	4.98040424181262
PRDM1	3.58040338242947
PSG7	3.88646976651062
ARHGEF5	5.14592592832311
CCDC47	6.76717780266206
FGD2	3.39809337249360
SLC26A6	3.8484401333008
BIN1	4.60315430139540
SRRM1	8.11109856877696
P2RY14	3.46570103442813
PCSK1N	6.2879958187381
PPP1CA	7.94603616673954
ZNF33B	4.15232678007449
MOCS1	4.84812737815956
NAP1L1	9.3272212172627
ECT2	7.76851863293605
CACNA2D2	4.28165176009604
PTDSS1	9.62753622221737
DOCK6	3.72971418889021
SLC38A6	4.24904500397337
C10orf119	5.36181489704004
CCR4	3.33771594233709
COX6A1	10.8294392858821
B3GALT2	2.80004189717313
CD14	8.00714757819876
ABCC9	3.34327329339894
SNAP29	5.68965093282261
TRIP6	6.16126153735698
HMGCR	6.33729917859961
CDH3	6.63933574001637
KLHDC8A	3.96505896847548
IFT74	4.49925029751194
C9orf116	5.0392152660116
EI24	7.67079993927044
CENTD1	7.11268320876196
RWDD2B	5.68621335770638
INSL6	2.95639636502634
HERC1	5.97682140495449
NPAS2	3.71653072885226
NR3C2	3.85336762301508
DOCK1	4.90630353379018
FAM63A	4.09906523577386
FAM111A	7.88043083488823
INPP5F	5.63602680599993
MYBL1	5.01337089632183
HOXB1	3.31414480353783
CRADD	4.70931145441489
EMCN	3.77935787315646
DUSP12	6.13124546796627
CGREF1	3.72368083608526
BLNK	4.6619034349819
VASH2	4.02565664553081
PDZK1IP1	6.0299850950822
SKP1A	10.0670661728127
IL19	3.35567491470302
DOC2A	3.30466506876945
COPB2	9.83628993371642
CTR9	7.38736237463868
VIL1	2.9641383003593
CDC27	5.32965100916918
PTTG1IP	10.7320588150873
LECT1	3.30566587398472
COPS6	7.39520841896829
COL9A1	4.63568579804033
MCCC1	6.59844545651235
GPC4	6.6136213239086
VAC14	4.4343804559088
PSMD9	5.67908798618329
PPY	2.77495913879116
SRCAP	4.21241667696938
PPP1R13L	4.35109087649123
BPGM	5.39357663781188
TTC19	8.11716731924163
GFPT1	7.16080854220026
C1orf114	3.36000097129164
HMOX1	5.81374195723688
SLC27A6	5.55595270984329
MC4R	3.67205354176430
CALML5	3.04827898574484
MRPS10	7.0672157245891
PRR13	7.83604640509664
INS	3.15305840568154
CECR1	6.73272391363206
SERPINB8	4.07059660942177
FLT1	3.62137314376829
FEM1C	5.42708363962509
PPP2R4	7.14520358363787
PDIA2	2.95624958631525
TMED3	7.49130497141191
NUCKS1	5.28525460609827
EXT1	7.93582499721271
RCOR1	5.67282498778221
EBI3	3.4336325559175
SMAD2	7.99293168232905
ODZ3	3.81045572680168
POLS	6.78009596950937
NXN	7.729724352391
PPIH	7.89718258284076
FOXJ3	5.63115884494689
EIF5B	6.54502207414419
EIF2B4	5.95095371428033
C20orf121	5.2010019931537
CENPE	4.34094945748025
KIAA0415	3.91929071427864
CRABP2	10.2172122529328
TSPAN12	4.9267552924485
CXorf15	3.21811649885684
LOC57228	5.25958553154696
ACTR3B	4.25309611646959
ASL	5.43664051180204
GATA3	4.40705960716211
TFAM	5.63941556736146
PCDHA5	3.40590492494064
PARP12	7.57253567024557
PIGH	4.71514067657631
ENDOGL1	3.18472660984620
GTF2H1	6.45528682978511
MPZ	3.37443432337313
BIRC4	3.71393613848296
SSBP3	5.0368208820988
BPESC1	2.9462510205828
FOXC2	3.11310529481257
HS3ST3B1	3.12741944812186
GDNF	3.45032928486848
CTNS	4.35012258650395
KIAA0859	5.95710310460154
TRPC5	2.88919460009123
PMS2L3	4.63994300137017
TEP1	3.47574703492318
KIDINS220	6.33528225821716
CRH	3.03201275844909
CES3	4.03395745086708
ACP5	4.51032605888053
AMFR	6.04549755488883
CA4	3.12644280412396
PLCB4	5.18087919190189
MPHOSPH10	7.46194250541134
PGF	3.39747252936142
G3BP2	9.33259441891832
SR140	6.4610459761344
ISLR	6.21675858543342
HOXA2	4.08476654885469
PYGB	4.95396683399427
BAT1	9.08150066704927
TSC1	5.85325424621038
NARF	6.26028355949033
DKK3	4.90072817898636
UTP18	5.54216446454962
TSKS	3.17690236862274
DDX31	4.84174217451697
TULP1	3.46436663772474
TNRC4	3.6306648459978
ZNF430	5.16892746302426
POSTN	10.2259050884852
AASS	3.25005056990052
APOL5	3.12808528478919
PLA2G1B	3.50507288885527
FLJ11506	5.22869937087793
GTF2A2	8.67433937843582
RCHY1	7.81405247330983
CYP27B1	2.87786299966706
VPREB1	3.14941547946047
MGC4294	3.4439901622748
TACC3	6.97100108858635
PDCL	5.92164438829592
DMXL2	4.91282950500821
LOC4951	3.23671320644549
EID1	7.77884525104564
MS4A4A	6.23640666281505
RBM14	5.78490587411521
MGC29506	3.38013126659691
PPP2R5B	4.04750487913139
TNFSF11	3.18051198975595
ATG2A	5.32338041066229
RPGRIP1L	4.35744662993599
SPOP	7.14648399740415
OSGIN1	3.41992675508047
PTPRF	8.80943559034147
ICMT	7.3220783311084
SEC24B	5.98620843941062
MAML1	6.82121002711314
POLL	3.98872022038778
FXR2	4.22529850527646
TYK2	5.39070965238924
MUC6	3.35353251997825
ADAM28	4.30754047981675
MYL3	3.20044396850686
NRL	3.29506796591264
PIP4K2A	5.54730724748071
TCL1A	3.40619786755087
MED7	5.29178547835124
MYLK	7.96850324043867
RRP1	4.53153876121757
TFAP4	4.2679456579028
CYP4F2	3.57463498482337
UNC5C	3.14072977912342
ARL4D	5.86136496293933
SH3BP5	7.47144315189189
AKAP6	3.46517041380984
CTLA4	3.33895463396130
ACSBG1	3.35066069553185
MTMR4	6.13892312035677
NECAP1	5.9723262778682
SLC25A17	4.91184051458862
POLR2F	6.85972680769092
PLA2G2D	3.03465608628480
WNT2	3.72057170055992
GLMN	5.16267298543213
MCM7	6.94788507599478
TRIM52	4.26063014992886
DCLRE1A	4.70043992981203
PDX1	3.57122410028409
UBQLN3	2.95785677943046
PRPF31	5.4070755604498
TLR7	4.68474006096807
SMAD1	6.29938425762668
CLCN1	3.52258787647706
RIOK2	5.1881262369543
CEACAM21	3.25216213132706
PDLIM4	5.0243840510177
STX18	6.5192622700415
CCPG1	4.99251934381942
SLC2A6	4.4735108014914
SORCS3	3.07587978952139
NOLA3	8.50569612079174
PDGFA	4.43251322803188
TRDMT1	3.94823148841386
CFL1	11.0037975339929
IL4	3.05501824596145
NAT2	3.21529036490770
CPSF6	6.05383061649986
PRG2	3.47613185008711
PIGQ	3.878113045926
CLSTN3	4.07233135864569
KIAA0146	4.7892278573396
GBP1	8.58653116127153
CEP55	6.56973846709704
ZNF408	4.34563900362466
KRT20	3.05768225761082
EYA3	3.57580465724208
KRT38	3.36198391988665
WDR7	6.4033372835807
BLCAP	8.19396188541062
HLA-DPB1	9.67898207260484
SFI1	3.75160085454328
GNE	4.7699780391232
MGAT4C	3.07012405711947
CTSE	3.67264816032409
SLC35A2	4.95004785549888
TUSC3	7.08485492815616
GABRD	3.12195792167744
IARS	10.5754004062011
ARFIP1	5.42156818335287
SFRS9	9.65231610783335
CEP110	4.29902323057732
MYF6	2.95744704525856
MGST2	7.81154755930974
EVI2B	5.97256503504212
TRPV4	3.30393999096898
SLC25A11	5.76075283453515
EHD4	7.28147390715243
NOX5	4.21044260527291
NCKAP1L	4.01617187261869
EMP3	6.05658033345435
SYNCRIP	7.96634341434977
BPY2C	3.32512686304232
C1orf38	5.9863906574327
ZNF426	4.63326831959286
ELOVL2	3.34339963488375
ATP5J	9.92266016169605
CBX7	5.00309425890371
OSBPL1A	7.74823011894838
MED13	7.60810487792624
ZNF589	3.72279856931913
CHRNB3	3.18769443557777
GOLGA2	6.22514299416531
NIF3L1	7.30763316655785
TRA2A	5.42497381146607
F2R	4.9438691483757
PHF2	7.1112804045686
PID1	3.96911561113838
MTAP	3.8036710716503
RFC1	7.13049908007407
C5orf3	4.95461726249714
ADORA3	5.15420978257711
ACTL7A	3.38126001172303
RAI2	8.34767975543061
MAP2K7	3.44296639505812
HYAL4	3.15740892730087
GZMB	3.74455024752047
FCGR3B	4.06480163139608
BMP1	4.05437991934613
CPNE6	3.27900221367143
SP2	4.00847153761563
DPF1	3.82758043830830
SMPD3	3.14921264377177
TMEM38B	5.02051967368628
CCDC56	8.81796400150138
NFE2L1	7.35840129854431
MRPS31	6.42227628832354
STIP1	6.78139283387608
MMP26	3.24868765750279
RASL11B	4.41735885833212
NT5DC2	6.15326967107744
HLA-G	7.02570378213884
LRP2	5.22540089511518
MTDH	9.32111500700544
HSP90AB1	10.1178745148196
PMAIP1	5.33054656155817
LMBR1L	3.99206503868697
SLC25A20	5.42160991418551
RSBN1	7.08371985600585
S100A2	7.79586299253682
C2	6.86924383934931
RHOT2	4.78740591876045
RALGPS2	3.71960941191504
EIF4EBP1	5.98927495129917
C2orf27	3.89341245197016
GCKR	3.57517520898291
FER	4.65924107680028
TRPC6	3.39295541922004
RGL2	5.45040895833877
ARPC1B	8.99699457057385
SNRK	7.1640515874155
UTP6	6.7536296206394
DNM2	4.01175037179156
GCS1	5.16698270499746
EHMT1	3.35664257580143
GLDC	4.94266098797052
FBP1	5.34856824159762
VARS	3.92680903049237
PLA2G7	4.36801254895327
RAX	3.14429321908674
TERT	3.69511250871015
CCL1	2.84083515348487
FUCA1	8.44217382042687
ALS2CR8	3.31335499746900
CXorf21	5.00594795275116
KCMF1	9.42603256743953
MFAP2	8.16348937148251
OXCT2	3.59057174583164
WWC3	7.0679745717121
SOCS1	3.46460370476722
IL17RA	4.40996822910273
C14orf115	3.79862496240037
ST5	7.46318770401774
STRA6	5.07010390673493
MPP5	4.20259153147578
SPA17	4.8640212680878
C21orf7	3.86799799143826
FLJ10986	4.88240880746592
LHFP	4.65578716839739
CAMK4	3.536818008259
GALNT14	4.80034234012314
CXorf27	3.10302457964917
CLPX	6.09183936634502
NPLOC4	6.2280679720925
PJA1	7.54354412508025
CPLX2	3.47614050477493
ARSD	3.90826241060901
WHDC1L1	3.32003669747608
RB1	5.12317243478272
PHLDA2	5.80956551412999
C2orf56	4.25294992347397
GUCY2F	3.24960147190625
MPV17	6.46385186122339
PSMD4	6.03755700779401
SLC35D1	3.82391063021132
C20orf103	7.46870842919328
COL16A1	6.01956307301746
ERLIN1	5.63853269403498
JMJD4	4.44061993109686
SLC29A1	4.23485294502625
GLRX	6.19746058666813
HIST1H2BK	7.96545650628313
TP53I11	4.15180982359521
ST3GAL4	4.12732954449695
ALG8	9.16529391842721
PF4V1	2.86907389021552
SHOC2	7.14741627280214
REG1A	3.32188516737906
FBXW7	4.4831654248274
CYB5R3	9.5367907424583
MINA	6.59984362194214
HHLA1	3.62992208548699
MYST4	5.62039637248748
NR0B2	3.73866615346656
TFAP2A	3.81413160802377
UCHL5IP	4.56631388191626
TIMELESS	6.09479499942481
DDX10	6.00341702907063
SLC25A36	7.78694688475267
TMED10	9.20374378593915
ZNF507	3.28648697737535
LOC90379	3.81940749465966
RAB11FIP1	4.9371626700337
ATAD4	6.31629189113458
PHF15	4.63841403814932
ZNF26	5.05110420048885
KRT7	5.46954779764036
RPA3	8.3892161766151
YIF1A	6.79407986918963
PPRC1	5.27927943314061
PCDH17	4.15160778876419
PHF8	4.17241972558986
RDH14	7.63018878995669
DNAJB2	4.84098330689851
HNRPK	10.5309575437445
PTPLB	8.92326400453539
RABEPK	6.3842297592718
SNF8	5.86942892460557
CBARA1	6.85977476164031
RAD51AP1	6.90424238546766
HAT1	8.67245836226258
HTR1D	3.23061081939805
H2AFV	8.09636079969838
OAZ3	3.60656030336833
CXorf48	3.33472433527527
RC3H2	5.91734494331167
SGCD	3.82145305591742
PHTF1	5.14940571050529
CA3	3.14480120863266
PKIA	3.48315459749039
STX10	5.19574135331133
PEO1	4.60029712435631
JMJD2D	3.00160422183309
KRT19	9.23632622081714
ZNF143	5.49672019555204
ENO1	7.89603004657929
TIPRL	7.51204465358345
MAN1B1	5.5629707915939
P4HA1	8.01848087495476
TPTE	2.83682693857975
AKAP8L	4.53530919793381
GPR17	3.16389301619143
LRRC20	4.13973119844929
UBE2Z	7.6941593377007
COL4A1	7.80371235389928
ISOC1	6.66956611476454
RNASE1	9.64889832012745
C20orf20	5.81342520894998
NDUFB11	9.41465749656588
STK19	5.37080339015436
OSBPL2	6.31386797785221
PTTG2	3.10327964327804
GRM7	3.25158093652565
SLC39A8	4.54117686737863
APPBP1	8.25140092663558
STS	3.99720489779747
FFAR2	2.96214478257499
TMEM123	9.11563363377601
GLI2	3.78996151943465
BTNL2	3.28499349491383
ALDH1A3	5.6638108469514
TGIF1	7.95202881114552
SCO2	4.54060637827925
TP53	5.76776095182269
CCDC69	4.66020605565234
ZFAND5	9.18145408520996
ICA1	4.30094138294112
RAPGEF2	4.38788388224622
NAV3	5.05777759911769
EPS8L2	5.83186852222464
ATP6V1G2	2.96422142873046
MNT	7.2130137136497
C6orf145	4.75388420151712
PPP6C	8.14950200160466
OR51E2	3.18502890164978
OTUB1	5.43604532062158
ENTPD1	4.60684163798628
TMEM115	5.61881574306759
STK11	3.81117348064127
PRPSAP2	6.29332064921327
SH3BGRL3	7.90631399455328
MX1	9.484616168067
PSMC5	8.02549427431391
TTTY9A	3.53465363524981
EXOSC4	5.76592078564434
SETD1A	4.06211516337346
YARS	8.05334392113761
SLN	3.686031856783
RELB	4.13591324647346
NLRP1	3.90388552235434
LAMB2	6.49419859134162
FNTA	8.11437081253723
HNF1B	4.52084896017589
C14orf139	3.75810414221225
UMOD	3.45070206345753
ZNF512B	5.52561758284381
GPR25	3.72559872963966
C6orf49	9.3208662272786
ATP6V0A1	4.38807051171025
SNFT	3.5041437201918
ZNF768	3.80804936825164
GTF2I	7.69334774287392
KCNN2	2.98010112929841
DYNC2LI1	5.3923718010302
DGKE	3.33370610160323
DNAH3	3.43491336061096
RPS6KA1	4.68525749566168
C9orf53	3.49610648648350
PTPRM	7.22163726903622
MRPS15	7.55337465565087
TMEM59L	3.55440546992538
SSPN	10.0530122378959
IGSF9B	3.25240514114061
CNOT8	6.25233886979628
GORASP2	8.07756794596841
ADAM17	5.29102817370433
CHRNA3	3.23901239574632
MYOG	3.64298374009073
UBE2D4	4.62622392926972
CPNE1	6.83592982819467
AK5	3.43032212210344
RPL37A	7.43967746086072
CPS1	3.14442423993968
NDRG4	6.49308864081798
ALG5	8.08177288974501
NCOA2	4.13953698872661
LOC130074	7.03766591981486
PIAS4	3.49189553338008
S100PBP	6.44016100535258
TEGT	10.691883208072
USP5	5.04232400670278
CFLAR	5.72614008237531
KIAA0692	5.09473686084042
WDR48	6.03805542244707
PCDHGB6	3.22621357734246
NRXN3	4.32351386619333
ACACB	4.37823134368554
CDKN2C	5.7143866086094
KIAA0226	5.03750120814271
TRAK1	5.33975487848004
CUTC	4.65874864972624
AGPAT5	6.72551458647488
WDR68	5.73437792849421
PREPL	6.3086298327147
ABCB6	3.83813250179577
RABGAP1L	5.28288721150408
FCGR1A	5.05436120408409
EIF4H	8.63453478540465
DLC1	3.84743781640268
MAPK8IP3	3.62123271908302
SPRY4	4.95639698543606
RPL11	11.5091044700614
RAP2C	6.37168772254335
ETFB	5.93657540054345
RORC	3.47431940412769
GRAP	3.10659872112818
SEPW1	8.77360818751525
NMU	6.63441812685712
MXD1	2.91526340846321
IFIH1	8.11934011626434
AZI2	5.55773012114711
WDR37	5.45567300216548
SEMA4A	4.42592900550226
RPL8	11.8532587205269
NUAK2	7.38750200518743
AHSG	3.32438768793587
RBM39	8.819226698363
MANSC1	7.52883346695512
IMP3	7.93352002681836
ARHGDIG	3.31099393369541
ELTD1	4.38188720957647
PRAMEF10	3.19809337765121
RGS17	3.531485457001
KPTN	3.63745106204197
C2orf3	4.47317224256171
PCTP	6.37386745106781
MRPL42	7.82066931880167
SIRT1	5.86620206694126
MANBA	5.12762395406439
CD164	9.2398385669023
ZNF671	3.91533672600782
GFRA1	3.21007467486388
PRM2	2.76744829113749
IL1B	4.65328430660593
HAX1	8.11034088528324
REN	2.93181443770820
ZKSCAN3	4.12825004373659
CTSA	8.5769816830953
TPRKB	8.18050956166213
UBFD1	4.6956316528776
CDKL5	3.15344889762112
HIST1H2BD	5.63663103660576
COQ4	6.08266347094809
TXNDC4	7.12553376279038
C5orf22	6.9134641375876
VGF	3.65166739799021
INPP4A	3.60475805438083
RNF8	4.55733748568989
BMX	2.97044744784543
SLCO5A1	3.54136725602776
PTPRU	6.08122302825625
ATP8B3	3.4052499045222
HOXC8	3.40145532684123
ADPGK	6.55847665170827
IL12B	2.95561514617711
LARP4	6.15304603193212
ZMPSTE24	8.80874848756792
PFDN4	6.34875462454496
KLHL11	3.34889520618491
PSMB3	9.6670820817596
KIAA0157	5.703423941756
DDX25	3.22532866395807
NCAN	3.38013390951268
RPS25	10.9697353618833
SOBP	5.31728342367077
TESK2	4.32644347711983
DNM1L	8.15281508735961
LOC55908	2.96695547053664
MTIF2	7.4030546848031
ZNF207	8.50350319704436
EXOC7	5.09588888854878
CLEC11A	4.6212007414877
TXN2	6.06158692598817
TOLLIP	4.91867883734721
TRAPPC3	6.87623476789314
TAF15	5.75913703091868
HAMP	3.30196081673603
GRIA4	3.58629165811207
IDE	4.74363422935238
DLK1	2.86456911468326
PLVAP	5.13226892439216
NOD2	3.77547254050988
SCMH1	5.63255529810031
ELMO3	3.64746479451668
GPR68	3.06355274893871
HTR2A	3.02956594294123
